game;accuratePass;aerialDuels;challengeLost;disabled;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;possessionLost;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
BLK X SCP 17-08-2019;5 (62%);0 (0);;;0;;;;4 (3);253517;0;1;20';Gerrit Holtmann;False;;0;M;4;;6.9;;;G. Holtmann;0;0;0;sc-paderborn-07;SCP;2561;SC Paderborn 07;0;3 (2);1 (1);4 (3);1 (0);5 (62%);0;14;1
BLK X SCP 17-08-2019;3 (30%);1 (0);;;1;;;;7 (7);314500;1;0;70';Kai Pröger;False;;1;M;12;;6.8;;;K. Pröger;0;0;0;sc-paderborn-07;SCP;2561;SC Paderborn 07;0;2 (2);3 (0);8 (7);1 (0);3 (30%);4;28;1
BLK X SCP 17-08-2019;22 (57%);3 (2);1;;1;;;;6 (2);305128;6;1;90';Jamilu Collins;False;;0;D;23;;6.8;;;J. Collins;0;0;0;sc-paderborn-07;SCP;2561;SC Paderborn 07;1;3 (1);0 (0);9 (4);3 (1);22 (57%);1;64;0
BLK X SCP 17-08-2019;18 (64%);6 (5);3;;0;;;;8 (5);19208;4;0;90';Christian Strohdiek;False;;0;D;10;;6.8;;;C. Strohdiek;0;0;0;sc-paderborn-07;SCP;2561;SC Paderborn 07;12;1 (1);0 (0);14 (10);12 (3);18 (64%);4;51;0
BLK X SCP 17-08-2019;19 (95%);2 (0);1;;0;;;;10 (6);844203;0;0;90';Christopher Antwi-Adjei;False;;0;M;13;;6.7;;;C. Antwi-Adjei;1;0;2;sc-paderborn-07;SCP;2561;SC Paderborn 07;0;3 (2);5 (3);12 (6);0 (0);19 (95%);1;52;3
BLK X SCP 17-08-2019;107 (89%);4 (2);3;;0;;;;8 (5);227672;0;0;90';Jonathan Tah;False;;0;D;13;;6.7;;;J. Tah;0;0;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;4;2 (2);0 (0);12 (7);12 (8);107 (89%);2;134;1
BLK X SCP 17-08-2019;25 (83%);1 (0);;;0;;;;4 (3);15800;1;1;45';Lars Bender;False;;0;M;8;;6.7;;;L. Bender;0;0;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;0;1 (0);2 (0);5 (3);2 (1);25 (83%);2;48;1
BLK X SCP 17-08-2019;72 (86%);1 (1);3;;1;;;;11 (4);18304;2;0;90';Charles Aránguiz;False;;0;M;19;;6.6;;;C. Aránguiz;0;2;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;1;2 (0);1 (0);12 (5);10 (7);72 (86%);4;105;0
BLK X SCP 17-08-2019;40 (80%);2 (0);3;;1;;;;12 (6);142619;1;0;90';Kerem Demirbay;False;;0;F;21;;6.5;;;K. Demirbay;0;0;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;0;2 (1);5 (0);14 (6);6 (2);40 (80%);3;73;2
BLK X SCP 17-08-2019;2 (100%);0 (0);;;0;;;;1 (0);126670;0;0;8';Ben Zolinski;False;;0;F;1;;6.5;;;B. Zolinski;0;0;0;sc-paderborn-07;SCP;2561;SC Paderborn 07;0;0 (0);0 (0);1 (0);0 (0);2 (100%);0;3;0
BLK X SCP 17-08-2019;6 (60%);1 (0);;;0;;;;1 (1);108574;0;1;28';Karim Bellarabi;False;;0;M;5;;6.5;;;K. Bellarabi;0;0;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;0;1 (1);1 (0);2 (1);2 (0);6 (60%);0;13;0
BLK X SCP 17-08-2019;49 (90%);1 (1);3;;0;1;;;3 (0);24006;1;1;62';Julian Baumgartlinger;False;;0;M;8;;6.5;;;J. Baumgartlinger;0;0;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;2;0 (0);0 (0);4 (1);2 (1);49 (90%);0;61;0
BLK X SCP 17-08-2019;30 (85%);2 (2);2;;2;;;;6 (2);37313;1;0;45';Aleksandar Dragović;False;;0;D;6;;6.4;;;A. Dragović;0;0;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;1;0 (0);0 (0);8 (4);6 (4);30 (85%);1;45;1
BLK X SCP 17-08-2019;45 (83%);1 (1);;;0;;;0;0 (0);15219;0;0;90';Lukáš Hrádecký;False;;0;G;;0;6.4;1 (1);3;L. Hrádecký;0;0;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;1;0 (0);0 (0);1 (1);16 (7);45 (83%);0;63;1
BLK X SCP 17-08-2019;20 (69%);0 (0);;;2;;;;6 (2);809541;0;0;90';Sebastian Vasiliadis;False;;0;M;15;;6.3;;;S. Vasiliadis;0;0;1;sc-paderborn-07;SCP;2561;SC Paderborn 07;1;4 (2);0 (0);6 (2);5 (3);20 (69%);0;43;0
BLK X SCP 17-08-2019;4 (57%);2 (1);2;;1;;;;8 (2);255873;0;0;29';Cauly Oliveira;False;;0;M;10;;6.1;;;C. Oliveira;0;0;0;sc-paderborn-07;SCP;2561;SC Paderborn 07;0;4 (2);1 (0);10 (3);2 (1);4 (57%);0;19;0
BLK X SCP 17-08-2019;12 (75%);0 (0);;;2;;;;7 (3);359388;2;0;84';Mohamed Dräger;False;;0;D;9;;6.0;;;M. Dräger;1;0;0;sc-paderborn-07;SCP;2561;SC Paderborn 07;2;1 (0);0 (0);7 (3);2 (1);12 (75%);2;42;1
BLK X SCP 17-08-2019;18 (62%);3 (1);6;;4;;;;14 (6);163673;1;0;90';Klaus Gjasula;False;;0;M;12;;6.0;;;K. Gjasula;0;0;0;sc-paderborn-07;SCP;2561;SC Paderborn 07;2;3 (3);0 (0);17 (7);5 (3);18 (62%);2;41;1
BLK X SCP 17-08-2019;11 (42%);0 (0);;;0;;;0;0 (0);174341;0;0;90';Jannik Huth;False;;0;G;;1;5.7;0 (0);1;J. Huth;0;0;0;sc-paderborn-07;SCP;2561;SC Paderborn 07;1;0 (0);0 (0);0 (0);17 (3);11 (42%);0;32;0
BLK X SCP 17-08-2019;1 (50%);0 (0);;;0;;;;0 (0);249893;0;0;2';Lucas Alario;False;;0;F;1;;–;;;L. Alario;0;0;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;0;0 (0);0 (0);0 (0);0 (0);1 (50%);0;3;0
DOR X AUG 17-08-2019;17 (81%);1 (0);;;0;1;2;;3 (1);96366;0;2;90';Paco Alcácer;False;;0;F;7;;9.0;;;P. Alcácer;0;1;2;borussia-dortmund;DOR;2673;Borussia Dortmund;0;1 (0);0 (0);4 (1);0 (0);17 (81%);1;31;0
DOR X AUG 17-08-2019;122 (96%);0 (0);1;;0;2;;;4 (1);35612;0;4;90';Axel Witsel;False;;0;M;7;;8.3;;;A. Witsel;1;3;1;borussia-dortmund;DOR;2673;Borussia Dortmund;0;0 (0);1 (0);4 (1);6 (5);122 (96%);0;138;1
DOR X AUG 17-08-2019;104 (92%);1 (1);1;;0;;;;5 (3);237068;1;1;90';Julian Weigl;False;;0;M;12;;7.8;;;J. Weigl;0;0;1;borussia-dortmund;DOR;2673;Borussia Dortmund;1;2 (1);0 (0);6 (4);18 (15);104 (92%);1;126;1
DOR X AUG 17-08-2019;33 (80%);1 (0);;;3;;1;;11 (5);37092;0;1;78';Marco Reus;False;;0;M;12;;7.8;;;M. Reus;1;1;3;borussia-dortmund;DOR;2673;Borussia Dortmund;0;4 (3);1 (1);12 (5);1 (0);33 (80%);2;59;0
DOR X AUG 17-08-2019;86 (91%);0 (0);3;;0;1;1;;14 (4);851100;1;2;90';Jadon Sancho;False;;0;M;25;;7.7;;;J. Sancho;0;0;1;borussia-dortmund;DOR;2673;Borussia Dortmund;0;10 (4);6 (1);14 (4);0 (0);86 (91%);0;124;0
DOR X AUG 17-08-2019;23 (74%);0 (0);;;1;;;;12 (8);94286;0;3;68';Thorgan Hazard;False;;0;M;15;;7.7;;;T. Hazard;0;0;0;borussia-dortmund;DOR;2673;Borussia Dortmund;0;7 (4);7 (5);12 (8);2 (1);23 (74%);1;59;3
DOR X AUG 17-08-2019;16 (88%);5 (3);;;4;;1;;10 (5);156146;0;2;90';Florian Niederlechner;False;;0;F;6;;7.5;;;F. Niederlechner;0;1;1;augsburg;AUG;2600;Augsburg;0;2 (1);0 (0);15 (8);0 (0);16 (88%);2;31;2
DOR X AUG 17-08-2019;87 (92%);1 (1);;;1;;;;8 (5);97925;3;0;90';Nico Schulz;False;;1;D;11;;7.4;;;N. Schulz;0;1;0;borussia-dortmund;DOR;2673;Borussia Dortmund;0;3 (2);2 (0);9 (6);1 (1);87 (92%);3;115;0
DOR X AUG 17-08-2019;19 (95%);0 (0);;;0;;1;;1 (0);226978;0;0;22';Julian Brandt;False;;0;F;2;;7.2;;;J. Brandt;0;0;1;borussia-dortmund;DOR;2673;Borussia Dortmund;0;0 (0);0 (0);1 (0);0 (0);19 (95%);0;24;0
DOR X AUG 17-08-2019;100 (91%);8 (7);1;;1;;;;4 (2);16632;1;0;90';Mats Hummels;False;;0;D;10;;7.2;;;M. Hummels;0;3;0;borussia-dortmund;DOR;2673;Borussia Dortmund;2;0 (0);1 (0);12 (9);14 (10);100 (91%);1;120;1
DOR X AUG 17-08-2019;108 (96%);2 (0);;;0;;;;3 (2);383560;0;0;90';Manuel Akanji;False;;0;D;5;;6.9;;;M. Akanji;0;0;0;borussia-dortmund;DOR;2673;Borussia Dortmund;2;0 (0);0 (0);5 (2);8 (6);108 (96%);2;120;0
DOR X AUG 17-08-2019;67 (93%);2 (1);;;0;;;;3 (1);24829;1;2;68';Łukasz Piszczek;False;;0;D;9;;6.7;;;Ł. Piszczek;0;0;0;borussia-dortmund;DOR;2673;Borussia Dortmund;1;2 (0);2 (0);5 (2);3 (2);67 (93%);1;91;0
DOR X AUG 17-08-2019;29 (96%);1 (0);;;1;;;;6 (3);814594;0;0;22';Achraf Hakimi;False;;0;D;3;;6.6;;;A. Hakimi;0;1;0;borussia-dortmund;DOR;2673;Borussia Dortmund;0;4 (3);0 (0);7 (3);0 (0);29 (96%);0;39;0
DOR X AUG 17-08-2019;1 (33%);0 (0);;;0;;;;7 (5);796027;1;0;30';Marco Richter;False;;0;M;7;;6.6;;;M. Richter;1;0;0;augsburg;AUG;2600;Augsburg;0;4 (2);0 (0);7 (5);0 (0);1 (33%);1;17;2
DOR X AUG 17-08-2019;13 (54%);1 (0);3;;1;;;;10 (6);2379;5;1;90';Daniel Baier;False;;0;M;12;;6.6;;;D. Baier;0;0;0;augsburg;AUG;2600;Augsburg;2;0 (0);0 (0);11 (6);9 (3);13 (54%);4;40;2
DOR X AUG 17-08-2019;5 (83%);0 (0);1;;1;;;;5 (1);66518;0;0;12';Mario Götze;False;;0;M;3;;6.5;;;M. Götze;0;0;1;borussia-dortmund;DOR;2673;Borussia Dortmund;0;1 (0);1 (1);5 (1);0 (0);5 (83%);1;14;0
DOR X AUG 17-08-2019;15 (68%);1 (0);1;;0;;;;3 (2);111483;1;0;77';Michael Gregoritsch;False;;0;M;8;;6.4;;;M. Gregoritsch;0;0;0;augsburg;AUG;2600;Augsburg;1;0 (0);0 (0);4 (2);4 (2);15 (68%);2;33;0
DOR X AUG 17-08-2019;11 (78%);0 (0);4;;0;1;;;11 (4);809219;2;1;90';Mads Pedersen;False;;1;D;12;;6.3;;;M. Pedersen;0;0;0;augsburg;AUG;2600;Augsburg;0;2 (0);3 (0);11 (4);1 (0);11 (78%);4;43;0
DOR X AUG 17-08-2019;32 (86%);1 (1);;;0;;;;2 (2);12189;1;0;90';Marek Suchý;False;;0;D;5;;6.3;;;M. Suchý;0;0;0;augsburg;AUG;2600;Augsburg;3;0 (0);0 (0);3 (3);4 (3);32 (86%);2;45;0
DOR X AUG 17-08-2019;13 (72%);0 (0);1;;1;;;;9 (6);67866;3;0;90';Georg Teigl;False;;0;D;8;;6.2;;;G. Teigl;0;0;0;augsburg;AUG;2600;Augsburg;1;2 (2);0 (0);9 (6);1 (1);13 (72%);3;38;1
DOR X AUG 17-08-2019;18 (100%);0 (0);;;0;;;0;0 (0);37813;0;0;90';Marwin Hitz;False;;0;G;;0;6.2;0 (0);0;M. Hitz;0;0;0;borussia-dortmund;DOR;2673;Borussia Dortmund;0;0 (0);0 (0);0 (0);0 (0);18 (100%);0;19;0
DOR X AUG 17-08-2019;7 (70%);1 (0);2;;0;;;;10 (4);872919;0;0;83';Ruben Vargas;False;;0;M;10;;6.1;;;R. Vargas;0;1;0;augsburg;AUG;2600;Augsburg;5;3 (2);2 (1);11 (4);1 (0);7 (70%);2;33;0
DOR X AUG 17-08-2019;5 (38%);4 (2);3;;0;;;;7 (3);40326;0;0;60';André Hahn;False;;0;M;12;;6.1;;;A. Hahn;0;1;0;augsburg;AUG;2600;Augsburg;3;0 (0);0 (0);11 (5);2 (1);5 (38%);3;29;0
DOR X AUG 17-08-2019;2 (66%);0 (0);;;0;;;;1 (1);788768;0;0;13';Reece Oxford;False;;0;D;2;;6.0;;;R. Oxford;0;0;0;augsburg;AUG;2600;Augsburg;0;0 (0);0 (0);1 (1);1 (1);2 (66%);1;5;0
DOR X AUG 17-08-2019;18 (69%);0 (0);1;;1;;;;4 (2);155802;1;0;90';Carlos Gruezo;False;;0;M;8;;5.9;;;C. Gruezo;0;0;0;augsburg;AUG;2600;Augsburg;1;0 (0);0 (0);4 (2);6 (1);18 (69%);1;32;1
DOR X AUG 17-08-2019;21 (72%);3 (0);1;;0;;;;3 (2);149479;2;0;90';Rani Khedira;False;;1;D;8;;5.9;;;R. Khedira;0;0;0;augsburg;AUG;2600;Augsburg;2;0 (0);0 (0);6 (2);8 (1);21 (72%);2;37;0
DOR X AUG 17-08-2019;23 (79%);0 (0);;;0;;;0;0 (0);124294;0;0;90';Tomáš Koubek;False;;0;G;;1;5.2;0 (0);4;T. Koubek;0;0;0;augsburg;AUG;2600;Augsburg;4;0 (0);0 (0);0 (0);18 (12);23 (79%);0;40;0
DOR X AUG 17-08-2019;0 (0%);1 (1);1;;0;;;;2 (1);846356;0;0;7';Fredrik Jensen;False;;0;M;0;;–;;;F. Jensen;0;0;0;augsburg;AUG;2600;Augsburg;1;0 (0);0 (0);3 (2);0 (0);0 (0%);1;2;0
SCF X MAI 17-08-2019;28 (84%);1 (1);;;0;;;0;0 (0);134778;0;0;90';Alexander Schwolow;False;;0;G;;0;8.5;0 (0);6;A. Schwolow;0;0;0;freiburg;SCF;2538;Freiburg;1;0 (0);0 (0);1 (1);13 (8);28 (84%);0;51;0
SCF X MAI 17-08-2019;6 (100%);1 (0);;;0;1;1;;6 (4);280009;0;3;25';Lucas Höler;False;;0;F;3;;8.3;;;L. Höler;0;0;1;freiburg;SCF;2538;Freiburg;0;2 (2);1 (1);7 (4);0 (0);6 (100%);1;16;1
SCF X MAI 17-08-2019;31 (72%);3 (3);;;0;;1;;5 (4);94856;0;1;90';Jonathan Schmid;False;;0;M;21;;7.9;;;J. Schmid;0;1;1;freiburg;SCF;2538;Freiburg;0;1 (1);7 (2);8 (7);6 (3);31 (72%);1;69;2
SCF X MAI 17-08-2019;35 (85%);2 (1);1;;1;;;;10 (8);49639;1;1;90';Nicolas Höfler;False;;2;M;7;;7.8;;;N. Höfler;0;3;0;freiburg;SCF;2538;Freiburg;1;3 (3);0 (0);12 (9);2 (2);35 (85%);3;58;2
SCF X MAI 17-08-2019;31 (73%);7 (5);;;1;;;;4 (3);940871;1;1;90';Nico Schlotterbeck;False;;1;D;14;;7.7;;;N. Schlotterbeck;1;1;0;freiburg;SCF;2538;Freiburg;4;2 (2);1 (0);11 (8);8 (5);31 (73%);1;57;0
SCF X MAI 17-08-2019;21 (77%);2 (1);;;0;;1;;8 (6);319861;0;0;89';Luca Waldschmidt;False;;0;F;11;;7.6;;;L. Waldschmidt;1;1;2;freiburg;SCF;2538;Freiburg;0;3 (2);0 (0);10 (7);2 (0);21 (77%);1;43;3
SCF X MAI 17-08-2019;15 (68%);8 (3);;;1;1;;;4 (1);20826;0;3;90';Nils Petersen;False;;0;F;12;;7.5;;;N. Petersen;0;0;1;freiburg;SCF;2538;Freiburg;2;0 (0);1 (0);12 (4);1 (1);15 (68%);1;35;1
SCF X MAI 17-08-2019;14 (77%);11 (5);;;0;;;;6 (5);165413;0;3;90';Karim Onisiwo;False;1;0;F;7;;7.3;;;K. Onisiwo;0;2;1;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;0;2 (1);1 (0);17 (10);0 (0);14 (77%);2;30;3
SCF X MAI 17-08-2019;20 (71%);1 (1);1;;0;;;;8 (3);142231;0;5;90';Christian Günter;False;;0;M;23;;7.3;;;C. Günter;0;1;0;freiburg;SCF;2538;Freiburg;2;4 (2);9 (3);9 (4);7 (3);20 (71%);0;71;1
SCF X MAI 17-08-2019;32 (76%);7 (6);;;0;;;;0 (0);581302;2;0;90';Robin Koch;False;;1;D;10;;7.2;;;R. Koch;0;2;0;freiburg;SCF;2538;Freiburg;2;0 (0);0 (0);7 (6);11 (5);32 (76%);0;49;0
