game;accuratePass;aerialDuels;challengeLost;disabled;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;possessionLost;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
FLA X CAM 2017-05-13;45 (80%);1 (0);;False;0;;1;;7 (5);329051;1;1;90';Elias;False;;0;M;16;;7.7;;;Elias;1;1;1;atletico-mineiro;CAM;1977;Atlético Mineiro;1;4 (3);1 (0);8 (5);3 (1);45 (80%);1;75;1
FLA X CAM 2017-05-13;35 (87%);2 (1);1;;1;;;;4 (2);39421;6;0;90';Réver;False;;1;D;7;;7.7;;;Réver;0;0;1;flamengo;FLA;5981;Flamengo;4;0 (0);0 (0);6 (3);14 (10);35 (87%);2;57;0
FLA X CAM 2017-05-13;25 (71%);3 (1);;;0;;;;1 (1);335167;2;0;90';Rafael Vaz;False;;2;D;10;;7.5;;;R. Vaz;0;0;0;flamengo;FLA;5981;Flamengo;6;0 (0);0 (0);4 (2);10 (3);25 (71%);0;47;1
FLA X CAM 2017-05-13;50 (83%);1 (1);1;False;1;;;;5 (3);559194;3;0;90';Gabriel;False;;1;D;11;;7.4;;;Gabriel;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;12;0 (0);0 (0);6 (4);10 (5);50 (83%);3;81;0
FLA X CAM 2017-05-13;47 (87%);5 (3);;False;2;;;;2 (1);37232;3;0;90';Felipe Santana;False;;1;D;8;;7.3;;;F. Santana;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;5;0 (0);0 (0);7 (4);8 (5);47 (87%);1;67;0
FLA X CAM 2017-05-13;15 (88%);1 (1);1;;0;;1;;5 (2);795034;1;0;60';Matheus Sávio;False;;0;M;6;;7.2;;;M. Sávio;0;1;1;flamengo;FLA;5981;Flamengo;0;0 (0);2 (0);6 (3);0 (0);15 (88%);1;26;1
FLA X CAM 2017-05-13;16 (69%);0 (0);;;0;1;;;8 (5);76526;1;2;90';Éverton Cardoso;False;;0;M;19;;7.2;;;É. Cardoso;0;0;1;flamengo;FLA;5981;Flamengo;0;3 (1);9 (0);8 (5);2 (0);16 (69%);3;45;1
FLA X CAM 2017-05-13;69 (93%);0 (0);;False;2;;;;7 (4);39423;5;1;90';Rafael Carioca;False;;0;M;9;;7.2;;;R. Carioca;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;0;2 (2);0 (0);7 (4);1 (1);69 (93%);2;89;0
FLA X CAM 2017-05-13;17 (85%);1 (1);;;0;;;;3 (3);243113;1;2;30';Renê;False;;0;D;5;;7.1;;;Renê;0;0;0;flamengo;FLA;5981;Flamengo;1;0 (0);3 (2);4 (4);1 (0);17 (85%);3;31;0
FLA X CAM 2017-05-13;14 (70%);4 (1);;False;1;1;;;5 (2);12764;0;1;80';Fred;False;;0;F;13;;7.1;;;Fred;1;2;0;atletico-mineiro;CAM;1977;Atlético Mineiro;1;0 (0);1 (0);9 (3);0 (0);14 (70%);0;33;2
FLA X CAM 2017-05-13;21 (67%);4 (1);2;;0;;;;5 (1);242213;3;0;90';Willian Arão;False;;3;M;15;;7.0;;;W. Arão;0;0;0;flamengo;FLA;5981;Flamengo;1;1 (0);1 (0);9 (2);4 (3);21 (67%);1;48;0
FLA X CAM 2017-05-13;49 (86%);1 (0);;False;1;;;;5 (4);39618;1;0;90';Adilson;False;;0;M;11;;7.0;;;Adilson;0;1;0;atletico-mineiro;CAM;1977;Atlético Mineiro;2;0 (0);0 (0);6 (4);0 (0);49 (86%);4;72;0
FLA X CAM 2017-05-13;41 (93%);0 (0);;;2;;;;8 (5);24174;3;0;90';Márcio Araújo;False;;0;M;5;;7.0;;;M. Araújo;0;0;0;flamengo;FLA;5981;Flamengo;2;0 (0);0 (0);8 (5);4 (3);41 (93%);3;57;2
FLA X CAM 2017-05-13;20 (74%);0 (0);1;False;0;;;;8 (6);241490;2;0;90';Carlos César;False;;0;D;12;;6.9;;;C. César;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;4;1 (0);0 (0);8 (6);3 (2);20 (74%);5;56;1
FLA X CAM 2017-05-13;13 (56%);2 (1);;;0;;;;8 (6);285849;1;0;82';Orlando Berrío;False;;0;M;18;;6.8;;;O. Berrío;1;1;0;flamengo;FLA;5981;Flamengo;0;3 (3);2 (0);10 (7);1 (1);13 (56%);2;42;1
FLA X CAM 2017-05-13;16 (76%);1 (0);;False;0;;;;7 (2);158411;0;1;45';Juan Cazares;False;;0;M;13;;6.8;;;J. Cazares;2;2;2;atletico-mineiro;CAM;1977;Atlético Mineiro;0;5 (2);4 (1);8 (2);1 (0);16 (76%);0;38;0
FLA X CAM 2017-05-13;12 (80%);1 (1);;;0;;;0;0 (0);340113;1;0;90';Alex Muralha;False;;0;G;;2;6.7;0 (0);1;A. Santana;0;0;0;flamengo;FLA;5981;Flamengo;2;0 (0);0 (0);1 (1);7 (4);12 (80%);0;24;0
FLA X CAM 2017-05-13;33 (82%);2 (1);2;;0;;;;5 (2);124982;0;2;90';Pará;False;;0;D;10;;6.7;;;Pará;0;1;0;flamengo;FLA;5981;Flamengo;2;0 (0);2 (2);7 (3);8 (4);33 (82%);1;59;1
FLA X CAM 2017-05-13;30 (85%);3 (2);2;False;1;;;;5 (2);35519;0;0;90';Fábio Santos;False;;1;D;11;;6.7;;;F. Santos;0;1;0;atletico-mineiro;CAM;1977;Atlético Mineiro;2;0 (0);5 (0);8 (4);9 (6);30 (85%);1;57;1
FLA X CAM 2017-05-13;13 (52%);1 (1);;False;0;;;0;0 (0);39418;1;0;90';Victor;False;;0;G;;1;6.6;0 (0);1;Victor;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;1;0 (0);0 (0);1 (1);18 (6);13 (52%);0;31;0
FLA X CAM 2017-05-13;2 (50%);1 (1);;False;1;;;;1 (0);23395;0;1;10';Rafael Moura;False;1;0;F;2;;6.6;;;R. Moura;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;0;0 (0);0 (0);2 (1);1 (1);2 (50%);0;4;0
FLA X CAM 2017-05-13;8 (88%);0 (0);;;0;;;;2 (1);3273;0;0;15';Ederson;False;;0;M;2;;6.6;;;Ederson;0;1;0;flamengo;FLA;5981;Flamengo;0;1 (0);0 (0);2 (1);1 (0);8 (88%);0;12;1
FLA X CAM 2017-05-13;3 (60%);0 (0);;False;0;;;;0 (0);33130;0;0;10';Maicosuel;False;;0;M;3;;6.5;;;Maicosuel;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;0;0 (0);0 (0);0 (0);0 (0);3 (60%);0;7;0
FLA X CAM 2017-05-13;32 (84%);2 (1);;False;1;;;;9 (4);11813;0;1;80';Robinho;False;;0;M;15;;6.5;;;Robinho;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;0;3 (2);1 (0);11 (5);0 (0);32 (84%);1;54;1
FLA X CAM 2017-05-13;11 (61%);4 (2);;;2;;;;5 (1);338;0;2;90';Paolo Guerrero;False;3;0;F;17;;6.4;;;P. Guerrero;1;2;0;flamengo;FLA;5981;Flamengo;2;0 (0);0 (0);9 (3);1 (1);11 (61%);0;36;2
FLA X CAM 2017-05-13;1 (50%);0 (0);2;;0;;;;4 (1);868812;0;0;8';Vinícius Júnior;False;;0;M;7;;6.2;;;V. Júnior;0;0;0;flamengo;FLA;5981;Flamengo;0;1 (0);2 (0);4 (1);0 (0);1 (50%);1;9;0
FLA X CAM 2017-05-13;21 (75%);1 (1);1;;2;;;;7 (2);247665;1;0;75';Miguel Trauco;False;;0;D;13;;6.2;;;M. Trauco;0;0;0;flamengo;FLA;5981;Flamengo;2;0 (0);0 (0);8 (3);2 (0);21 (75%);2;44;0
FLA X CAM 2017-05-13;23 (92%);1 (0);;False;0;;;;4 (0);845323;0;0;45';Rómulo Otero;False;;0;M;11;;6.1;;;R. Otero;0;0;1;atletico-mineiro;CAM;1977;Atlético Mineiro;0;2 (0);3 (0);5 (0);1 (1);23 (92%);0;37;0
COR X CHA 2017-05-13;11 (64%);7 (5);;;0;;;;2 (2);874778;4;0;90';Luiz Otávio;False;;0;D;7;;7.2;;;L. Otávio;0;1;0;chapecoense;CHA;21845;Chapecoense;4;0 (0);0 (0);9 (7);4 (0);11 (64%);2;30;0
COR X CHA 2017-05-13;31 (72%);5 (4);1;;3;;;;9 (5);794836;5;1;90';Andrei Girotto;False;;0;M;13;;7.2;;;A. Girotto;0;1;0;chapecoense;CHA;21845;Chapecoense;5;0 (0);0 (0);14 (9);4 (1);31 (72%);5;63;0
COR X CHA 2017-05-13;27 (65%);1 (0);;;0;;;;5 (2);243109;1;2;90';Reinaldo;False;;0;D;28;;7.2;;;Reinaldo;0;1;1;chapecoense;CHA;21845;Chapecoense;2;3 (0);6 (4);6 (2);6 (3);27 (65%);2;74;0
COR X CHA 2017-05-13;17 (81%);2 (1);;;2;;1;;2 (0);29106;1;1;75';Wellington Paulista;False;;0;F;6;;7.2;;;W. Paulista;1;0;1;chapecoense;CHA;21845;Chapecoense;1;0 (0);0 (0);4 (1);1 (0);17 (81%);0;29;0
COR X CHA 2017-05-13;70 (90%);0 (0);;;0;;;;3 (3);831778;2;0;90';Maycon;False;;0;M;8;;7.1;;;Maycon;0;0;0;corinthians;COR;1957;Corinthians;1;0 (0);1 (1);3 (3);4 (1);70 (90%);2;87;1
COR X CHA 2017-05-13;38 (79%);3 (2);1;;1;1;;;9 (5);797939;0;1;90';Rodriguinho;False;;0;M;17;;7.1;;;Rodriguinho;0;2;0;corinthians;COR;1957;Corinthians;1;1 (1);3 (1);12 (7);2 (2);38 (79%);1;67;3
COR X CHA 2017-05-13;44 (91%);1 (1);;;0;;;;4 (4);551774;0;0;46';Pedro Henrique;False;;0;D;4;;7.1;;;P. Henrique;0;0;0;corinthians;COR;1957;Corinthians;0;0 (0);0 (0);5 (5);4 (3);44 (91%);4;52;0
COR X CHA 2017-05-13;18 (66%);7 (1);;;1;;1;;5 (1);17878;0;0;90';Jô;False;1;1;F;12;;7.1;;;Jô;0;0;1;corinthians;COR;1957;Corinthians;0;1 (1);0 (0);12 (2);2 (1);18 (66%);0;33;0
COR X CHA 2017-05-13;33 (94%);2 (2);;;1;;;;2 (1);243735;0;0;44';Pablo Nascimento Castro;False;;1;D;2;;7.0;;;P. N. Castro;0;0;0;corinthians;COR;1957;Corinthians;3;0 (0);0 (0);4 (3);2 (1);33 (94%);1;40;0
COR X CHA 2017-05-13;9 (90%);2 (0);;;0;;;;4 (3);243425;1;1;85';Rossi;False;;0;M;8;;6.9;;;Rossi;0;1;0;chapecoense;CHA;21845;Chapecoense;0;1 (0);5 (0);6 (3);0 (0);9 (90%);2;25;1
COR X CHA 2017-05-13;49 (89%);1 (0);;;0;;;;4 (2);242052;2;1;78';Gabriel Girotto;False;;3;M;10;;6.9;;;G. Girotto;0;0;0;corinthians;COR;1957;Corinthians;0;2 (1);0 (0);5 (2);5 (3);49 (89%);1;69;0
COR X CHA 2017-05-13;38 (82%);1 (1);;;0;;;;0 (0);166487;2;1;78';Luiz Antônio;False;;0;M;11;;6.9;;;L. Antônio;0;1;0;chapecoense;CHA;21845;Chapecoense;0;0 (0);2 (0);1 (1);9 (7);38 (82%);0;53;0
COR X CHA 2017-05-13;14 (73%);0 (0);;;4;;;;10 (5);33119;1;2;90';Apodi;False;1;0;D;10;;6.8;;;Apodi;1;0;0;chapecoense;CHA;21845;Chapecoense;3;0 (0);3 (1);10 (5);1 (0);14 (73%);1;43;4
COR X CHA 2017-05-13;56 (82%);4 (1);;;2;;;;15 (7);25554;2;1;90';Fagner;False;;0;D;26;;6.8;;;Fagner;0;0;0;corinthians;COR;1957;Corinthians;1;3 (1);3 (0);19 (8);7 (4);56 (82%);5;106;1
COR X CHA 2017-05-13;46 (76%);0 (0);;;0;;;;3 (2);13635;0;0;90';Jadson;False;;0;M;21;;6.8;;;Jádson;0;1;0;corinthians;COR;1957;Corinthians;0;0 (0);4 (0);3 (2);4 (2);46 (76%);2;71;0
COR X CHA 2017-05-13;10 (55%);1 (1);;;0;;;3;2 (2);874979;0;0;90';Jandrei;False;;0;G;;0;6.7;2 (2);1;Jandrei;0;0;0;chapecoense;CHA;21845;Chapecoense;0;0 (0);0 (0);3 (3);12 (4);10 (55%);0;26;3
COR X CHA 2017-05-13;20 (76%);6 (2);;;0;;;;9 (4);829832;3;1;90';Arthur Caíke;False;2;0;M;19;;6.7;;;Arthur;1;2;0;chapecoense;CHA;21845;Chapecoense;0;1 (0);4 (1);15 (6);2 (1);20 (76%);3;50;1
COR X CHA 2017-05-13;83 (86%);8 (4);1;;0;;;;4 (3);339447;0;0;90';Fabián Balbuena;False;;0;D;13;;6.7;;;F. Balbuena;0;0;0;corinthians;COR;1957;Corinthians;4;0 (0);0 (0);12 (7);6 (2);83 (86%);1;105;2
COR X CHA 2017-05-13;6 (85%);0 (0);;;2;;;;4 (2);852518;0;0;21';Léo Jabá;False;;0;F;1;;6.6;;;L. Jabá;0;0;0;corinthians;COR;1957;Corinthians;0;0 (0);0 (0);4 (2);0 (0);6 (85%);1;10;1
COR X CHA 2017-05-13;56 (84%);3 (2);;;1;;;;4 (1);599684;1;2;90';Guilherme Arana;False;;0;D;16;;6.6;;;G. Arana;0;0;0;corinthians;COR;1957;Corinthians;1;0 (0);4 (1);7 (3);4 (1);56 (84%);0;87;1
COR X CHA 2017-05-13;23 (88%);2 (0);;;0;;;;5 (3);312344;0;0;69';Ángel Romero;False;;0;M;8;;6.6;;;Á. Romero;0;0;1;corinthians;COR;1957;Corinthians;0;0 (0);0 (0);7 (3);0 (0);23 (88%);1;41;2
COR X CHA 2017-05-13;11 (73%);3 (1);1;;1;;;;4 (2);77267;4;0;90';Victor Ramos;False;;0;D;4;;6.6;;;V. Ramos;0;0;0;chapecoense;CHA;21845;Chapecoense;3;0 (0);0 (0);7 (3);3 (1);11 (73%);2;24;0
COR X CHA 2017-05-13;4 (100%);0 (0);;;0;;;;0 (0);551340;0;0;5';Neném;False;;0;M;0;;6.5;;;Neném;0;0;0;chapecoense;CHA;21845;Chapecoense;0;0 (0);0 (0);0 (0);0 (0);4 (100%);0;4;0
COR X CHA 2017-05-13;3 (50%);3 (2);1;;1;;;;4 (1);839772;0;0;15';Osman;False;;0;M;6;;6.4;;;Osman;0;0;0;chapecoense;CHA;21845;Chapecoense;0;0 (0);0 (0);7 (3);0 (0);3 (50%);1;12;0
COR X CHA 2017-05-13;6 (100%);0 (0);;;1;;;;1 (0);243423;0;0;12';Nadson;False;;0;M;1;;6.4;;;Nadson;0;0;0;chapecoense;CHA;21845;Chapecoense;0;0 (0);0 (0);1 (0);0 (0);6 (100%);0;7;0
COR X CHA 2017-05-13;2 (100%);2 (1);;;2;;;;3 (1);30134;0;0;12';Colin Kazim-Richards;False;;0;F;4;;6.4;;;C. Kazim-Richards;0;0;0;corinthians;COR;1957;Corinthians;0;0 (0);0 (0);5 (2);0 (0);2 (100%);0;8;1
COR X CHA 2017-05-13;15 (65%);0 (0);;;0;;;0;0 (0);27756;0;0;90';Cássio;False;;0;G;;0;6.4;0 (0);1;Cássio;0;0;0;corinthians;COR;1957;Corinthians;1;0 (0);0 (0);0 (0);14 (6);15 (65%);0;34;0
COR X CHA 2017-05-13;26 (81%);2 (2);1;;0;;;;13 (4);605528;0;0;90';João Pedro;False;;0;M;19;;6.0;;;J. Pedro;3;1;0;chapecoense;CHA;21845;Chapecoense;1;8 (2);2 (0);15 (6);1 (1);26 (81%);1;56;1
FLU X SAN 2017-05-14;22 (84%);4 (4);;;1;;2;;6 (4);329219;1;1;90';Henrique Dourado;False;;0;F;6;;8.9;;;Henrique;0;0;2;fluminense;FLU;1961;Fluminense;1;2 (2);2 (1);10 (8);2 (2);22 (84%);0;38;2
FLU X SAN 2017-05-14;41 (87%);0 (0);;;0;;1;;2 (1);155786;0;0;86';Junior Sornoza;False;;0;M;14;;7.6;;;J. Sornoza;0;0;2;fluminense;FLU;1961;Fluminense;2;0 (0);7 (1);2 (1);8 (6);41 (87%);1;64;0
FLU X SAN 2017-05-14;17 (89%);0 (0);;;1;;1;;6 (4);47093;0;0;28';Vladimir Hernández;False;1;0;M;4;;7.5;;;V. Hernández;0;1;2;santos;SAN;1968;Santos;0;1 (0);1 (0);6 (4);0 (0);17 (89%);1;29;3
FLU X SAN 2017-05-14;57 (82%);0 (0);1;;1;;;;11 (6);244589;0;5;90';Lucas Lima;False;;0;M;22;;7.4;;;L. Lima;0;1;1;santos;SAN;1968;Santos;0;2 (2);6 (1);11 (6);3 (2);57 (82%);1;89;3
FLU X SAN 2017-05-14;13 (56%);0 (0);;;0;;;0;0 (0);39328;0;0;90';Diego Cavalieri;False;;0;G;;1;7.2;3 (3);5;D. Cavalieri;0;0;0;fluminense;FLU;1961;Fluminense;3;0 (0);0 (0);0 (0);21 (11);13 (56%);0;35;0
FLU X SAN 2017-05-14;13 (86%);1 (1);;;3;;;;5 (2);2099;0;0;64';Ricardo Oliveira;False;1;0;F;3;;7.1;;;R. Oliveira;1;4;1;santos;SAN;1968;Santos;0;0 (0);0 (0);6 (3);0 (0);13 (86%);1;24;1
FLU X SAN 2017-05-14;44 (89%);1 (0);1;;2;1;;;6 (3);872368;2;1;90';Wendel;False;;0;M;8;;7.0;;;Wendel;0;1;0;fluminense;FLU;1961;Fluminense;2;0 (0);2 (0);7 (3);2 (1);44 (89%);2;66;1
FLU X SAN 2017-05-14;19 (73%);2 (2);;;3;1;;;15 (6);795291;0;3;90';Bruno Henrique;False;;0;M;16;;7.0;;;B. Henrique;0;1;2;santos;SAN;1968;Santos;4;1 (1);3 (2);17 (8);3 (1);19 (73%);2;54;3
FLU X SAN 2017-05-14;6 (60%);1 (1);;;0;;;;4 (4);232910;1;2;26';Marcos Júnior;False;;0;F;5;;7.0;;;M. Júnior;0;0;0;fluminense;FLU;1961;Fluminense;1;1 (1);1 (0);5 (5);1 (1);6 (60%);0;17;3
FLU X SAN 2017-05-14;18 (94%);6 (2);;;0;;;;3 (3);37288;2;0;90';Henrique;False;;0;D;1;;7.0;;;Henrique;0;1;0;fluminense;FLU;1961;Fluminense;4;0 (0);0 (0);9 (5);3 (2);18 (94%);1;31;3
FLU X SAN 2017-05-14;38 (97%);0 (0);1;;0;;;;7 (6);340201;1;0;90';Jefferson Orejuela;False;;0;M;1;;6.9;;;J. Orejuela;0;0;0;fluminense;FLU;1961;Fluminense;2;1 (1);0 (0);7 (6);5 (4);38 (97%);2;49;3
FLU X SAN 2017-05-14;14 (77%);3 (2);;;2;;;;3 (1);106953;1;0;90';Renato Chaves;False;;3;D;5;;6.9;;;R. Chaves;0;0;0;fluminense;FLU;1961;Fluminense;5;0 (0);0 (0);6 (3);4 (1);14 (77%);1;30;0
FLU X SAN 2017-05-14;11 (73%);5 (2);;;2;;;;3 (1);840217;0;1;84';Richarlison;False;1;0;M;10;;6.8;;;Richarlison;1;1;0;fluminense;FLU;1961;Fluminense;1;0 (0);0 (0);8 (3);0 (0);11 (73%);1;26;0
FLU X SAN 2017-05-14;86 (94%);3 (1);1;;3;;;;9 (3);358550;4;1;90';Thiago Maia;False;;0;M;9;;6.8;;;T. Maia;1;1;0;santos;SAN;1968;Santos;3;1 (1);0 (0);12 (4);2 (2);86 (94%);1;111;1
FLU X SAN 2017-05-14;45 (84%);1 (0);1;;2;;1;;6 (3);255613;0;1;90';Victor Ferraz;False;;0;D;12;;6.8;;;V. Ferraz;0;0;1;santos;SAN;1968;Santos;2;0 (0);3 (0);7 (3);3 (1);45 (84%);3;77;0
FLU X SAN 2017-05-14;62 (92%);3 (1);;;0;;;;0 (0);4425;0;1;90';Renato;False;;0;M;6;;6.8;;;Renato;0;0;0;santos;SAN;1968;Santos;4;0 (0);0 (0);3 (1);5 (4);62 (92%);0;73;1
FLU X SAN 2017-05-14;18 (75%);0 (0);;;0;;;;2 (2);808785;0;1;62';Vitor Bueno;False;;0;M;7;;6.7;;;V. F. Bueno;1;1;0;santos;SAN;1968;Santos;0;0 (0);0 (0);2 (2);2 (0);18 (75%);0;30;2
FLU X SAN 2017-05-14;19 (90%);0 (0);;;0;;;;7 (6);121264;0;0;64';Wellington Silva;False;1;0;M;8;;6.7;;;W. Silva;0;0;0;fluminense;FLU;1961;Fluminense;0;0 (0);4 (1);7 (6);2 (1);19 (90%);1;35;5
FLU X SAN 2017-05-14;32 (91%);10 (6);;;2;;;;2 (1);826343;0;0;90';Lucas Veríssimo;False;;1;D;3;;6.5;;;L. Veríssimo;0;0;0;santos;SAN;1968;Santos;6;0 (0);0 (0);12 (7);2 (1);32 (91%);1;48;1
FLU X SAN 2017-05-14;8 (100%);0 (0);;;0;;;;0 (0);332171;0;0;11';Leo Cittadini;False;;0;M;1;;6.5;;;L. Cittadini;0;0;0;santos;SAN;1968;Santos;0;0 (0);1 (0);0 (0);0 (0);8 (100%);0;10;0
FLU X SAN 2017-05-14;6 (66%);2 (0);;;1;;;;1 (0);108193;0;0;26';Kayke Rodrigues;False;;0;F;4;;6.5;;;K. Rodrigues;0;0;0;santos;SAN;1968;Santos;0;0 (0);0 (0);3 (0);0 (0);6 (66%);0;10;0
FLU X SAN 2017-05-14;0 (0%);0 (0);;;0;;;;1 (1);559036;0;0;4';Gustavo Scarpa;False;;0;M;3;;6.4;;;G. Scarpa;0;0;0;fluminense;FLU;1961;Fluminense;0;0 (0);1 (0);1 (1);0 (0);0 (0%);0;4;1
FLU X SAN 2017-05-14;17 (89%);3 (2);1;;5;1;;;9 (1);360940;2;1;90';Léo;False;;0;D;8;;6.3;;;Léo;0;0;1;fluminense;FLU;1961;Fluminense;4;1 (1);3 (1);12 (3);1 (0);17 (89%);0;38;0
FLU X SAN 2017-05-14;55 (94%);2 (0);1;;1;;;;3 (1);842734;0;0;90';Yuri;False;;0;D;3;;6.2;;;Yuri;0;0;0;santos;SAN;1968;Santos;1;0 (0);0 (0);5 (1);3 (2);55 (94%);1;63;0
FLU X SAN 2017-05-14;9 (100%);0 (0);;;0;;;0;0 (0);77526;0;0;90';Vanderlei;False;;0;G;;1;6.2;0 (0);2;Vanderlei;0;0;0;santos;SAN;1968;Santos;2;0 (0);0 (0);0 (0);2 (2);9 (100%);0;17;0
FLU X SAN 2017-05-14;3 (100%);0 (0);;;0;;;;1 (0);39674;0;0;6';Pierre;False;;0;M;1;;6.1;;;Pierre;0;0;0;fluminense;FLU;1961;Fluminense;1;0 (0);0 (0);1 (0);2 (2);3 (100%);0;6;0
FLU X SAN 2017-05-14;27 (93%);0 (0);1;;1;;;;4 (1);243231;1;2;79';Jean Mota;False;;0;D;8;;5.8;;;J. Mota;0;1;0;santos;SAN;1968;Santos;1;0 (0);6 (2);4 (1);2 (1);27 (93%);1;49;0
FLU X SAN 2017-05-14;15 (93%);1 (0);1;;3;;;;12 (4);165575;0;1;90';Lucas;False;;0;D;14;;5.8;;;Lucas;0;0;0;fluminense;FLU;1961;Fluminense;4;2 (0);6 (1);13 (4);2 (2);15 (93%);4;44;0
AVA X VIT 2017-05-14;18 (51%);7 (5);2;False;0;;;;10 (7);868629;2;1;90';Capa;False;;0;D;26;;7.5;;;Capa;0;2;0;avai;AVA;7315;Avaí;4;0 (0);6 (1);17 (12);7 (1);18 (51%);3;74;4
AVA X VIT 2017-05-14;13 (65%);5 (4);;False;1;;;;7 (4);551816;5;2;90';Leandro Silva;False;;1;D;22;;7.5;;;L. Silva;0;0;0;avai;AVA;7315;Avaí;5;2 (0);6 (0);12 (8);2 (0);13 (65%);3;57;1
AVA X VIT 2017-05-14;21 (67%);12 (7);;False;2;;;;6 (5);254365;4;0;90';Luan;False;;1;M;13;;7.3;;;Luan;0;0;0;avai;AVA;7315;Avaí;0;1 (1);1 (0);18 (12);1 (1);21 (67%);3;47;1
AVA X VIT 2017-05-14;68 (85%);2 (2);1;;2;;;;7 (3);243239;1;2;90';Willian Farias;False;;1;M;19;;7.3;;;W. Farias;0;1;0;vitoria;VIT;1962;Vitória;2;0 (0);0 (0);9 (5);7 (4);68 (85%);3;98;1
AVA X VIT 2017-05-14;36 (90%);2 (0);;False;2;;;;5 (2);870546;3;0;87';Judson;False;;0;M;6;;7.2;;;Judson;0;2;1;avai;AVA;7315;Avaí;3;1 (0);0 (0);7 (2);2 (2);36 (90%);2;55;0
AVA X VIT 2017-05-14;13 (76%);0 (0);;False;0;;;;7 (6);795019;0;2;80';Rômulo;False;;0;M;6;;7.2;;;Rômulo;0;1;1;avai;AVA;7315;Avaí;0;1 (1);0 (0);7 (6);2 (0);13 (76%);4;28;1
AVA X VIT 2017-05-14;28 (75%);3 (1);;False;0;;;;2 (2);34054;3;0;90';Betão;False;;0;D;9;;7.2;;;Betão;0;0;0;avai;AVA;7315;Avaí;7;0 (0);0 (0);5 (3);9 (1);28 (75%);1;49;1
AVA X VIT 2017-05-14;41 (87%);2 (1);;;0;;;;1 (1);789961;2;1;90';Geferson;False;;0;D;7;;7.1;;;Geferson;0;0;0;vitoria;VIT;1962;Vitória;2;0 (0);1 (0);3 (2);3 (1);41 (87%);1;64;0
AVA X VIT 2017-05-14;20 (47%);2 (2);;;0;;;1;0 (0);358418;0;0;90';Fernando Miguel;False;;0;G;;2;7.1;1 (1);2;F. Miguel;0;0;0;vitoria;VIT;1962;Vitória;3;0 (0);0 (0);2 (2);34 (12);20 (47%);0;52;1
AVA X VIT 2017-05-14;51 (68%);3 (1);1;;0;;;;5 (1);78853;6;2;90';Patric;False;1;0;D;35;;7.1;;;Patric;0;1;0;vitoria;VIT;1962;Vitória;0;2 (0);1 (0);8 (2);8 (0);51 (68%);1;106;0
AVA X VIT 2017-05-14;10 (58%);1 (1);;False;0;;;0;0 (0);879859;0;0;90';Mauricio Kozlinski;False;;0;G;;1;7.0;0 (0);1;M. Kozlinski;0;0;0;avai;AVA;7315;Avaí;2;0 (0);0 (0);1 (1);14 (7);10 (58%);0;23;0
AVA X VIT 2017-05-14;25 (75%);6 (2);;False;0;;;;0 (0);551314;2;0;90';Alemão;False;2;0;D;9;;7.0;;;Alemão;0;0;0;avai;AVA;7315;Avaí;5;0 (0);1 (0);6 (2);10 (4);25 (75%);0;41;0
AVA X VIT 2017-05-14;13 (68%);3 (0);2;False;1;;;;11 (8);109339;0;1;90';Júnior Dutra;False;;0;F;12;;7.0;;;J. Dutra;1;1;0;avai;AVA;7315;Avaí;0;3 (2);2 (0);14 (8);1 (1);13 (68%);1;38;5
AVA X VIT 2017-05-14;36 (81%);4 (0);1;;3;;;;9 (3);46832;0;2;90';Cleiton Xavier;False;;0;M;14;;7.0;;;C. Xavier;0;2;0;vitoria;VIT;1962;Vitória;1;2 (1);5 (2);13 (3);1 (0);36 (81%);0;60;2
AVA X VIT 2017-05-14;61 (88%);3 (3);2;;2;;;;4 (0);218804;0;0;90';Renê Santos;False;;1;D;9;;6.9;;;R. Santos;0;0;0;vitoria;VIT;1962;Vitória;10;0 (0);0 (0);7 (3);9 (4);61 (88%);0;81;0
AVA X VIT 2017-05-14;18 (81%);3 (1);1;False;0;;;;5 (2);331855;0;1;90';Denílson;False;;0;M;10;;6.8;;;Denílson;2;0;0;avai;AVA;7315;Avaí;0;2 (1);3 (1);8 (3);2 (2);18 (81%);1;36;0
AVA X VIT 2017-05-14;15 (75%);13 (6);;;2;;;;1 (0);840449;0;0;81';Rafaelson;False;1;0;F;17;;6.7;;;Rafaelson;0;2;1;vitoria;VIT;1962;Vitória;0;0 (0);0 (0);14 (6);0 (0);15 (75%);0;36;1
