game;accuratePass;aerialDuels;challengeLost;disabled;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;possessionLost;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
CHA X INT 2019-04-27;27 (67%);6 (5);;;0;;;;2 (2);90655;4;0;90';Gum;False;;1;D;13;;7.4;;;Gum;0;0;0;chapecoense;CHA;21845;Chapecoense;2;0 (0);0 (0);8 (7);8 (3);27 (67%);2;49;0
CHA X INT 2019-04-27;26 (76%);1 (1);1;;0;;;;10 (7);39657;2;1;90';Eduardo;False;;0;D;18;;7.3;;;Eduardo;0;0;0;chapecoense;CHA;21845;Chapecoense;1;2 (2);2 (0);11 (8);4 (2);26 (76%);5;71;0
CHA X INT 2019-04-27;53 (82%);0 (0);;;1;;;;5 (4);24174;1;1;90';Márcio Araújo;False;;1;M;11;;7.3;;;M. Araújo;0;1;1;chapecoense;CHA;21845;Chapecoense;2;1 (1);0 (0);5 (4);6 (1);53 (82%);3;76;0
CHA X INT 2019-04-27;2 (66%);6 (4);;;0;;;;1 (0);591434;0;1;35';Jonathan Alvez;False;1;0;F;2;;7.2;;;J. Álvez;0;4;1;internacional;INT;1966;Internacional;1;0 (0);0 (0);7 (4);0 (0);2 (66%);0;13;0
CHA X INT 2019-04-27;72 (86%);6 (5);;;1;;;;8 (6);343683;1;0;90';Rodrigo Lindoso;False;;0;M;13;;7.1;;;R. Lindoso;1;0;1;internacional;INT;1966;Internacional;1;0 (0);0 (0);14 (11);11 (8);72 (86%);6;98;1
CHA X INT 2019-04-27;35 (74%);1 (0);2;;1;;;;19 (10);329223;0;1;90';Neílton;False;;0;F;18;;7.1;;;Neílton;1;1;1;internacional;INT;1966;Internacional;0;4 (3);0 (0);20 (10);4 (2);35 (74%);3;72;4
CHA X INT 2019-04-27;52 (83%);5 (3);;;0;;;;5 (5);973751;1;1;90';Roberto;False;;0;D;12;;7.0;;;Roberto;0;0;0;internacional;INT;1966;Internacional;2;1 (1);0 (0);10 (8);11 (7);52 (83%);3;74;2
CHA X INT 2019-04-27;21 (84%);4 (3);2;;0;;;;5 (3);345609;1;0;55';Camilo;False;;0;M;6;;7.0;;;Camilo;1;1;1;internacional;INT;1966;Internacional;1;0 (0);1 (1);9 (6);2 (1);21 (84%);2;36;1
CHA X INT 2019-04-27;41 (82%);1 (1);;;2;;;;2 (0);123357;2;4;90';Uendel;False;1;0;D;22;;7.0;;;Uendel;0;0;1;internacional;INT;1966;Internacional;1;0 (0);11 (3);3 (1);4 (1);41 (82%);0;83;0
CHA X INT 2019-04-27;11 (91%);0 (0);;;0;;;0;0 (0);34141;0;0;90';Marcelo Lomba;False;;0;G;;0;7.0;0 (0);5;M. Lomba;0;0;0;internacional;INT;1966;Internacional;0;0 (0);0 (0);0 (0);3 (2);11 (91%);0;22;0
CHA X INT 2019-04-27;18 (81%);6 (3);;;1;;;;2 (0);185233;1;0;90';Douglas;False;;1;D;5;;6.9;;;Douglas;1;0;0;chapecoense;CHA;21845;Chapecoense;5;1 (0);0 (0);8 (3);5 (2);18 (81%);0;33;0
CHA X INT 2019-04-27;48 (88%);2 (1);2;;1;;;;6 (3);922566;0;2;90';Nonato;False;;0;M;7;;6.8;;;Nonato;1;0;0;internacional;INT;1966;Internacional;0;0 (0);0 (0);8 (4);1 (1);48 (88%);3;63;0
CHA X INT 2019-04-27;11 (64%);1 (0);;;0;;;;8 (5);243501;0;1;62';William Pottker;False;;0;F;14;;6.8;;;W. Pottker;0;0;1;internacional;INT;1966;Internacional;0;4 (3);0 (0);9 (5);2 (0);11 (64%);1;33;1
CHA X INT 2019-04-27;50 (98%);4 (1);2;;3;;;;10 (4);220094;2;0;90';Gustavo Campanharo;False;;0;M;5;;6.8;;;G. Campanharo;0;1;1;chapecoense;CHA;21845;Chapecoense;2;2 (2);0 (0);14 (5);0 (0);50 (98%);2;69;0
CHA X INT 2019-04-27;11 (91%);2 (0);;;0;;;;1 (0);364528;0;1;24';Aylon;False;;0;F;3;;6.7;;;Aylon;0;0;0;chapecoense;CHA;21845;Chapecoense;1;1 (0);0 (0);3 (0);0 (0);11 (91%);0;17;0
CHA X INT 2019-04-27;4 (66%);0 (0);;;0;;;;1 (1);82998;0;0;22';Amaral;False;;1;M;2;;6.7;;;Amaral;0;0;0;chapecoense;CHA;21845;Chapecoense;0;0 (0);0 (0);1 (1);1 (1);4 (66%);1;8;0
CHA X INT 2019-04-27;9 (56%);1 (1);1;;4;;;;12 (5);551674;1;0;66';Alan Ruschel;False;;0;M;11;;6.6;;;A. L. Ruschel;0;0;1;chapecoense;CHA;21845;Chapecoense;2;1 (1);0 (0);13 (6);1 (0);9 (56%);0;30;4
CHA X INT 2019-04-27;4 (80%);0 (0);;;0;;;;0 (0);243111;0;0;12';Renato;False;;0;D;1;;6.6;;;Renato;0;0;1;chapecoense;CHA;21845;Chapecoense;0;0 (0);0 (0);0 (0);1 (1);4 (80%);0;6;0
CHA X INT 2019-04-27;37 (74%);7 (2);;;2;;;;6 (3);220309;2;0;90';Bruno;False;;0;D;20;;6.6;;;Bruno;0;1;0;internacional;INT;1966;Internacional;1;2 (1);4 (1);13 (5);7 (2);37 (74%);1;80;1
CHA X INT 2019-04-27;17 (89%);1 (1);;;0;;;;1 (1);72080;0;0;21';Rodrigo Moledo;False;;0;D;2;;6.6;;;R. Moledo;0;0;0;internacional;INT;1966;Internacional;0;0 (0);0 (0);2 (2);1 (1);17 (89%);1;20;0
CHA X INT 2019-04-27;27 (81%);1 (0);2;;0;;;;9 (2);828838;0;1;68';Diego Torres;False;;0;M;15;;6.3;;;D. Torres;0;1;0;chapecoense;CHA;21845;Chapecoense;0;2 (0);5 (2);10 (2);2 (1);27 (81%);0;50;2
CHA X INT 2019-04-27;17 (73%);0 (0);;;0;;;;3 (1);789677;0;2;28';Martin Sarrafiore;False;;0;M;11;;6.3;;;M. Sarrafiore;0;0;0;internacional;INT;1966;Internacional;0;1 (0);1 (0);3 (1);1 (0);17 (73%);0;30;1
CHA X INT 2019-04-27;27 (69%);4 (2);;;2;;;;3 (2);844015;2;0;69';Emerson Santos;False;;0;D;13;;6.2;;;E. Santos;0;0;1;internacional;INT;1966;Internacional;0;1 (1);0 (0);7 (4);15 (7);27 (69%);0;45;1
CHA X INT 2019-04-27;29 (85%);2 (1);2;;1;;;;11 (2);981015;2;3;78';Régis;False;;0;M;17;;5.8;;;Régis;0;1;0;chapecoense;CHA;21845;Chapecoense;0;1 (0);0 (0);13 (3);2 (0);29 (85%);2;55;0
FLA X CRU 2019-04-27;14 (66%);13 (9);;;1;;2;;9 (6);795291;0;0;90';Bruno Henrique;False;;0;F;17;;8.6;;;B. Henrique;3;1;4;flamengo;FLA;5981;Flamengo;1;2 (2);1 (0);22 (15);0 (0);14 (66%);1;50;3
FLA X CRU 2019-04-27;41 (82%);1 (1);;;0;;1;;8 (6);358554;0;3;90';Gabriel Barbosa;False;;0;M;14;;7.8;;;Gabriel;2;1;1;flamengo;FLA;5981;Flamengo;0;1 (1);2 (0);9 (7);5 (2);41 (82%);1;66;4
FLA X CRU 2019-04-27;61 (83%);3 (0);1;;1;1;;;9 (5);145063;0;3;89';Everton Ribeiro;False;;0;M;20;;7.7;;;É. Ribeiro;1;0;0;flamengo;FLA;5981;Flamengo;1;1 (1);5 (2);12 (5);4 (1);61 (83%);1;95;3
FLA X CRU 2019-04-27;58 (93%);6 (1);3;;1;1;;;7 (4);242213;6;2;90';Willian Arão;False;;0;M;10;;7.5;;;W. Arão;0;1;0;flamengo;FLA;5981;Flamengo;1;0 (0);5 (0);13 (5);2 (2);58 (93%);3;82;1
FLA X CRU 2019-04-27;19 (63%);0 (0);1;;1;;1;;8 (6);794930;1;0;69';Pedro Rocha;False;;0;M;13;;7.3;;;P. Rocha;0;0;1;cruzeiro;CRU;1954;Cruzeiro;0;1 (1);0 (0);8 (6);2 (0);19 (63%);3;43;2
FLA X CRU 2019-04-27;17 (77%);6 (2);;;3;;;;4 (1);874729;3;0;85';Murilo Cerqueira;False;;3;D;5;;7.2;;;M. Cerqueira;0;0;0;cruzeiro;CRU;1954;Cruzeiro;7;0 (0);0 (0);10 (3);2 (0);17 (77%);1;38;1
FLA X CRU 2019-04-27;38 (77%);2 (1);2;;0;;;;8 (4);333587;0;2;76';Giorgian De Arrascaeta;False;;0;M;18;;7.2;;;G. De Arrascaeta;0;1;0;flamengo;FLA;5981;Flamengo;0;2 (2);6 (2);10 (5);4 (3);38 (77%);0;64;2
FLA X CRU 2019-04-27;22 (71%);10 (6);;;2;;;;4 (2);12764;0;0;90';Fred;False;;1;F;10;;7.2;;;Fred;0;0;0;cruzeiro;CRU;1954;Cruzeiro;3;0 (0);0 (0);14 (8);1 (0);22 (71%);0;40;3
FLA X CRU 2019-04-27;48 (78%);2 (2);;;0;;;;2 (2);243113;4;3;90';Renê;False;;0;D;16;;7.1;;;Renê;0;0;0;flamengo;FLA;5981;Flamengo;0;0 (0);3 (2);4 (4);4 (1);48 (78%);2;77;0
FLA X CRU 2019-04-27;16 (94%);1 (1);;;1;;;;3 (2);6256;0;0;14';Diego;False;;0;M;2;;7.0;;;Diego;0;0;0;flamengo;FLA;5981;Flamengo;0;0 (0);2 (1);4 (3);0 (0);16 (94%);1;22;1
FLA X CRU 2019-04-27;57 (93%);1 (0);;;1;;;;6 (4);180059;4;0;90';Gustavo Cuéllar;False;;0;M;5;;6.9;;;G. Cuéllar;2;0;0;flamengo;FLA;5981;Flamengo;0;1 (1);0 (0);7 (4);6 (2);57 (93%);3;75;0
FLA X CRU 2019-04-27;40 (88%);2 (2);;;3;;;;3 (0);124982;2;0;90';Pará;False;;0;D;10;;6.8;;;Pará;0;0;0;flamengo;FLA;5981;Flamengo;0;0 (0);4 (0);5 (2);2 (1);40 (88%);0;68;0
FLA X CRU 2019-04-27;27 (93%);7 (2);;;5;;;;6 (3);839982;1;0;90';Léo Duarte;False;;1;D;2;;6.6;;;L. Duarte;0;0;0;flamengo;FLA;5981;Flamengo;0;0 (0);0 (0);13 (5);0 (0);27 (93%);2;34;1
FLA X CRU 2019-04-27;19 (90%);1 (1);;;0;;;;4 (3);797939;0;1;62';Rodriguinho;False;1;0;M;8;;6.6;;;Rodriguinho;0;0;0;cruzeiro;CRU;1954;Cruzeiro;0;1 (1);0 (0);5 (4);0 (0);19 (90%);0;31;2
FLA X CRU 2019-04-27;14 (77%);2 (2);;;1;;;;1 (0);245159;0;0;22';Lucas Silva;False;;1;M;5;;6.6;;;L. Silva;0;0;0;cruzeiro;CRU;1954;Cruzeiro;0;0 (0);0 (0);3 (2);1 (1);14 (77%);0;23;0
