game;addedTime;id;incidentClass;incidentType;injury;isHome;playerIn;playerOut;time
SPO X BOT 2019-04-27;;119253796;;substitution;;True;{'name': 'Vitor Bueno', 'slug': 'vitor-bueno', 'shortName': 'V. F. Bueno', 'position': 'M', 'userCount': 391, 'id': 808785};{'name': 'Tche Tche', 'slug': 'tche-tche', 'shortName': 'T. Tchê', 'position': 'M', 'userCount': 531, 'id': 840398};87
SPO X BOT 2019-04-27;;119253799;;substitution;;False;{'name': 'Leonardo Valencia', 'slug': 'leonardo-valencia', 'shortName': 'L. Valencia', 'position': 'M', 'userCount': 230, 'id': 790010};{'name': 'João Paulo', 'slug': 'joao-paulo', 'shortName': 'J. Paulo', 'position': 'M', 'userCount': 194, 'id': 158557};77
SPO X BOT 2019-04-27;;119253798;;substitution;;False;{'name': 'Gustavo Ferrareis', 'slug': 'gustavo-ferrareis', 'shortName': 'G. Ferrareis', 'position': 'M', 'userCount': 67, 'id': 780262};{'name': 'Gustavo Bochecha', 'slug': 'gustavo-bochecha', 'shortName': 'G. Bochecha', 'position': 'M', 'userCount': 59, 'id': 850478};77
SPO X BOT 2019-04-27;;119253795;;substitution;;True;{'name': 'Jonas Toró', 'slug': 'jonas-toro', 'shortName': 'J. Toró', 'position': 'F', 'userCount': 355, 'id': 931472};{'name': 'Alexandre Pato', 'slug': 'alexandre-pato', 'shortName': 'A. Pato', 'position': 'F', 'userCount': 2996, 'id': 32164};76
SPO X BOT 2019-04-27;;119253794;;substitution;;True;{'name': 'Hernanes', 'slug': 'hernanes', 'shortName': 'Hernanes', 'position': 'M', 'userCount': 1031, 'id': 34335};{'name': 'Igor Gomes', 'slug': 'igor-gomes', 'shortName': 'I. Gomes', 'position': 'M', 'userCount': 527, 'id': 913598};64
SPO X BOT 2019-04-27;;119253797;;substitution;;False;{'name': 'Luiz Fernando', 'slug': 'luiz-fernando', 'shortName': 'L. Fernando', 'position': 'M', 'userCount': 164, 'id': 874143};{'name': 'Wenderson', 'slug': 'wenderson', 'shortName': 'Wenderson', 'position': 'M', 'userCount': 22, 'id': 879358};57
CAM X AVA 2019-04-27;3.0;119253968;;substitution;;True;{'name': 'José Welison', 'slug': 'jose-welison', 'shortName': 'J. Welison', 'position': 'M', 'userCount': 46, 'id': 551422};{'name': 'Ricardo Oliveira', 'slug': 'ricardo-oliveira', 'shortName': 'R. Oliveira', 'position': 'F', 'userCount': 505, 'id': 2099};90
CAM X AVA 2019-04-27;;119253967;;substitution;;True;{'name': 'Jair', 'slug': 'jair', 'shortName': 'Jair', 'position': 'M', 'userCount': 125, 'id': 268419};{'name': 'Yimmi Chará', 'slug': 'yimmi-chara', 'shortName': 'Y. Chará', 'position': 'M', 'userCount': 824, 'id': 248069};78
CAM X AVA 2019-04-27;;119253971;;substitution;;False;{'name': 'Jones Carioca', 'slug': 'jones-carioca', 'shortName': 'J. Carioca', 'position': 'F', 'userCount': 9, 'id': 138036};{'name': 'Gegê', 'slug': 'gege', 'shortName': 'Gegê', 'position': 'M', 'userCount': 31, 'id': 335807};74
CAM X AVA 2019-04-27;;119253970;;substitution;;False;{'name': 'André Moritz', 'slug': 'andre-moritz', 'shortName': 'A. Moritz', 'position': 'M', 'userCount': 13, 'id': 60277};{'name': 'Jonny Mosquera', 'slug': 'jonny-mosquera', 'shortName': 'J. Mosquera', 'position': 'M', 'userCount': 28, 'id': 158595};73
CAM X AVA 2019-04-27;;119253966;;substitution;;True;{'name': 'Vinícius', 'slug': 'vinicius', 'shortName': 'Vinícius', 'position': 'M', 'userCount': 188, 'id': 243247};{'name': 'Elias', 'slug': 'elias', 'shortName': 'Elias', 'position': 'M', 'userCount': 182, 'id': 329051};64
CAM X AVA 2019-04-27;;119253969;;substitution;;False;{'name': 'Feliciano Brizuela', 'slug': 'feliciano-brizuela', 'shortName': 'F. Brizuela', 'position': 'F', 'userCount': 13, 'id': 926419};{'name': 'Getúlio', 'slug': 'getulio', 'shortName': 'Getúlio', 'position': 'M', 'userCount': 44, 'id': 928133};46
CHA X INT 2019-04-27;;119253974;;substitution;;True;{'name': 'Renato', 'slug': 'renato', 'shortName': 'Renato', 'position': 'M', 'userCount': 28, 'id': 243111};{'name': 'Régis', 'slug': 'regis', 'shortName': 'Régis', 'position': 'M', 'userCount': 28, 'id': 981015};78
CHA X INT 2019-04-27;;119253977;;substitution;;False;{'name': 'Rodrigo Moledo', 'slug': 'rodrigo-moledo', 'shortName': 'R. Moledo', 'position': 'D', 'userCount': 327, 'id': 72080};{'name': 'Emerson Santos', 'slug': 'emerson-santos', 'shortName': 'E. Santos', 'position': 'D', 'userCount': 152, 'id': 844015};69
CHA X INT 2019-04-27;;119253973;;substitution;;True;{'name': 'Amaral', 'slug': 'amaral', 'shortName': 'Amaral', 'position': 'M', 'userCount': 19, 'id': 82998};{'name': 'Diego Torres', 'slug': 'diego-torres', 'shortName': 'D. Torres', 'position': 'M', 'userCount': 33, 'id': 828838};68
CHA X INT 2019-04-27;;119253972;;substitution;;True;{'name': 'Aylon', 'slug': 'aylon', 'shortName': 'Aylon', 'position': 'M', 'userCount': 44, 'id': 364528};{'name': 'Alan Ruschel', 'slug': 'alan-ruschel', 'shortName': 'A. L. Ruschel', 'position': 'M', 'userCount': 126, 'id': 551674};66
CHA X INT 2019-04-27;;119253976;;substitution;;False;{'name': 'Martin Sarrafiore', 'slug': 'martin-sarrafiore', 'shortName': 'M. Sarrafiore', 'position': 'M', 'userCount': 225, 'id': 789677};{'name': 'William Pottker', 'slug': 'william-pottker', 'shortName': 'W. Pottker', 'position': 'M', 'userCount': 222, 'id': 243501};62
CHA X INT 2019-04-27;;119253975;;substitution;;False;{'name': 'Jonathan Alvez', 'slug': 'jonathan-alvez', 'shortName': 'J. Álvez', 'position': 'F', 'userCount': 198, 'id': 591434};{'name': 'Camilo', 'slug': 'camilo', 'shortName': 'Camilo', 'position': 'M', 'userCount': 139, 'id': 345609};55
FLA X CRU 2019-04-27;1.0;119254045;;substitution;;True;{'name': 'Juan', 'slug': 'juan', 'shortName': 'Juan', 'position': 'D', 'userCount': 191, 'id': 235};{'name': 'Everton Ribeiro', 'slug': 'everton-ribeiro', 'shortName': 'É. Ribeiro', 'position': 'M', 'userCount': 4148, 'id': 145063};90
FLA X CRU 2019-04-27;;119254044;;substitution;;True;{'name': 'Diego', 'slug': 'diego', 'shortName': 'Diego', 'position': 'M', 'userCount': 4693, 'id': 6256};{'name': 'Giorgian De Arrascaeta', 'slug': 'giorgian-de-arrascaeta', 'shortName': 'G. De Arrascaeta', 'position': 'M', 'userCount': 8907, 'id': 333587};76
FLA X CRU 2019-04-27;;119254047;;substitution;;False;{'name': 'Rafinha', 'slug': 'rafinha', 'shortName': 'Rafinha', 'position': 'M', 'userCount': 105, 'id': 243235};{'name': 'Pedro Rocha', 'slug': 'pedro-rocha', 'shortName': 'P. Rocha', 'position': 'M', 'userCount': 672, 'id': 794930};69
FLA X CRU 2019-04-27;;119254048;;substitution;;False;{'name': 'Lucas Silva', 'slug': 'lucas-silva', 'shortName': 'L. Silva', 'position': 'M', 'userCount': 762, 'id': 245159};{'name': 'Lucas Romero', 'slug': 'lucas-romero', 'shortName': 'L. Romero', 'position': 'M', 'userCount': 225, 'id': 263477};68
FLA X CRU 2019-04-27;;119254046;;substitution;;False;{'name': 'Thiago Neves', 'slug': 'thiago-neves', 'shortName': 'T. Neves', 'position': 'M', 'userCount': 640, 'id': 33534};{'name': 'Rodriguinho', 'slug': 'rodriguinho', 'shortName': 'Rodriguinho', 'position': 'M', 'userCount': 478, 'id': 797939};62
GRE X SAN 2019-04-28;;119255962;;substitution;;False;{'name': 'Carlos Sánchez', 'slug': 'carlos-sanchez', 'shortName': 'C. Sánchez', 'position': 'M', 'userCount': 857, 'id': 77034};{'name': 'Jean Lucas', 'slug': 'jean-lucas', 'shortName': 'J. Lucas', 'position': 'M', 'userCount': 809, 'id': 927975};82
GRE X SAN 2019-04-28;;119255959;;substitution;;True;{'name': 'Felipe Vizeu', 'slug': 'felipe-vizeu', 'shortName': 'F. Vizeu', 'position': 'F', 'userCount': 544, 'id': 839635};{'name': 'Bruno Cortêz', 'slug': 'bruno-cortez', 'shortName': 'B. Cortêz', 'position': 'D', 'userCount': 180, 'id': 165577};74
GRE X SAN 2019-04-28;;119255961;;substitution;;False;{'name': 'Derlis González', 'slug': 'derlis-gonzalez', 'shortName': 'D. González', 'position': 'F', 'userCount': 591, 'id': 252843};{'name': 'Eduardo Sasha', 'slug': 'eduardo-sasha', 'shortName': 'E. Sasha', 'position': 'F', 'userCount': 585, 'id': 143846};67
GRE X SAN 2019-04-28;;119255958;;substitution;;True;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1507, 'id': 386210};{'name': 'Jean Pyerre', 'slug': 'jean-pyerre', 'shortName': 'J. Pyerre', 'position': 'M', 'userCount': 697, 'id': 892721};60
GRE X SAN 2019-04-28;;119255957;;substitution;;True;{'name': 'Diego Tardelli', 'slug': 'diego-tardelli', 'shortName': 'D. Tardelli', 'position': 'F', 'userCount': 514, 'id': 14261};{'name': 'Alisson', 'slug': 'alisson', 'shortName': 'Alisson', 'position': 'M', 'userCount': 448, 'id': 291723};52
GRE X SAN 2019-04-28;;119255960;;substitution;;False;{'name': 'Alison', 'slug': 'alison', 'shortName': 'Alison', 'position': 'M', 'userCount': 186, 'id': 329201};{'name': 'Jean Mota', 'slug': 'jean-mota', 'shortName': 'J. Mota', 'position': 'M', 'userCount': 292, 'id': 243231};46
