game;addedTime;id;incidentClass;incidentType;isHome;player;playerName;reason;time
SPO X BOT 2019-04-27;4.0;119187878;yellow;card;False;{'name': 'Joel Carli', 'slug': 'joel-carli', 'shortName': 'J. Carli', 'position': 'D', 'userCount': 83, 'id': 122716};Joel Carli;Foul;90
SPO X BOT 2019-04-27;;119187877;yellow;card;False;{'name': 'Rodrigo Pimpão', 'slug': 'rodrigo-pimpao', 'shortName': 'R. Pimpão', 'position': 'M', 'userCount': 97, 'id': 147042};Rodrigo Pimpão;Foul;23
SPO X BOT 2019-04-27;;119187876;yellow;card;False;{'name': 'João Paulo', 'slug': 'joao-paulo', 'shortName': 'J. Paulo', 'position': 'M', 'userCount': 194, 'id': 158557};João Paulo;Foul;13
SPO X BOT 2019-04-27;;119187875;yellow;card;False;{'name': 'Jonathan', 'slug': 'jonathan', 'shortName': 'Jonathan', 'position': 'D', 'userCount': 77, 'id': 932269};Jonathan;Foul;9
CAM X AVA 2019-04-27;6.0;119187984;yellow;card;False;{'name': 'Betão', 'slug': 'betao', 'shortName': 'Betão', 'position': 'D', 'userCount': 51, 'id': 34054};Betão;Argument;90
CHA X INT 2019-04-27;;119187981;yellow;card;True;{'name': 'Douglas', 'slug': 'douglas', 'shortName': 'Douglas', 'position': 'D', 'userCount': 66, 'id': 185233};Douglas;Foul;51
CHA X INT 2019-04-27;1.0;119187982;yellow;card;False;{'name': 'Emerson Santos', 'slug': 'emerson-santos', 'shortName': 'E. Santos', 'position': 'D', 'userCount': 152, 'id': 844015};Emerson Santos;Handball;45
FLA X CRU 2019-04-27;4.0;119188053;yellow;card;True;{'name': 'Diego', 'slug': 'diego', 'shortName': 'Diego', 'position': 'M', 'userCount': 4693, 'id': 6256};Diego;Foul;90
FLA X CRU 2019-04-27;;119188059;yellow;card;False;{'name': 'Thiago Neves', 'slug': 'thiago-neves', 'shortName': 'T. Neves', 'position': 'M', 'userCount': 640, 'id': 33534};Thiago Neves;Argument;89
FLA X CRU 2019-04-27;;119188058;yellowRed;card;False;{'name': 'Murilo Cerqueira', 'slug': 'murilo-cerqueira', 'shortName': 'M. Cerqueira', 'position': 'D', 'userCount': 157, 'id': 874729};Murilo Cerqueira;Foul;85
FLA X CRU 2019-04-27;;119188057;yellow;card;False;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'F', 'userCount': 959, 'id': 12764};Fred;Argument;79
FLA X CRU 2019-04-27;;119188056;yellow;card;False;{'name': 'Edílson', 'slug': 'edilson', 'shortName': 'Edílson', 'position': 'D', 'userCount': 122, 'id': 123349};Edílson;Foul;62
FLA X CRU 2019-04-27;;119188052;yellow;card;True;{'name': 'Gabriel Barbosa', 'slug': 'gabriel-barbosa', 'shortName': 'Gabriel', 'position': 'F', 'userCount': 15360, 'id': 358554};Gabriel Barbosa;Argument;62
FLA X CRU 2019-04-27;;119188055;yellow;card;False;{'name': 'Lucas Romero', 'slug': 'lucas-romero', 'shortName': 'L. Romero', 'position': 'M', 'userCount': 225, 'id': 263477};Lucas Romero;Foul;52
FLA X CRU 2019-04-27;;119188051;yellow;card;True;{'name': 'Léo Duarte', 'slug': 'leo-duarte', 'shortName': 'L. Duarte', 'position': 'D', 'userCount': 1098, 'id': 839982};Léo Duarte;Foul;50
FLA X CRU 2019-04-27;;119188050;yellow;card;True;{'name': 'Pará', 'slug': 'para', 'shortName': 'Pará', 'position': 'D', 'userCount': 278, 'id': 124982};Pará;Foul;25
FLA X CRU 2019-04-27;;119188054;yellow;card;False;{'name': 'Murilo Cerqueira', 'slug': 'murilo-cerqueira', 'shortName': 'M. Cerqueira', 'position': 'D', 'userCount': 157, 'id': 874729};Murilo Cerqueira;Foul;5
GRE X SAN 2019-04-28;5.0;119189489;red;card;False;{'name': 'Derlis González', 'slug': 'derlis-gonzalez', 'shortName': 'D. González', 'position': 'F', 'userCount': 591, 'id': 252843};Derlis González;Argument;90
GRE X SAN 2019-04-28;4.0;119189488;yellow;card;False;{'name': 'Derlis González', 'slug': 'derlis-gonzalez', 'shortName': 'D. González', 'position': 'F', 'userCount': 591, 'id': 252843};Derlis González;Foul;90
GRE X SAN 2019-04-28;;119189807;yellow;card;False;{'name': 'Lucas Veríssimo', 'slug': 'lucas-verissimo', 'shortName': 'L. Veríssimo', 'position': 'D', 'userCount': 435, 'id': 826343};Lucas Veríssimo;;85
GRE X SAN 2019-04-28;;119189487;yellow;card;False;{'name': 'Diego Pituca', 'slug': 'diego-pituca', 'shortName': 'D. Pituca', 'position': 'M', 'userCount': 222, 'id': 866417};Diego Pituca;Foul;69
GRE X SAN 2019-04-28;;119189486;yellow;card;False;{'name': 'Alison', 'slug': 'alison', 'shortName': 'Alison', 'position': 'M', 'userCount': 186, 'id': 329201};Alison;Handball;56
GRE X SAN 2019-04-28;;119189485;yellow;card;True;{'name': 'Matheuzinho', 'slug': 'matheuzinho', 'shortName': 'Matheuzinho', 'position': 'M', 'userCount': 677, 'id': 912786};Matheuzinho;Foul;53
GRE X SAN 2019-04-28;;119189484;yellow;card;True;{'name': 'Walter Kannemann', 'slug': 'walter-kannemann', 'shortName': 'W. Kannemann', 'position': 'D', 'userCount': 679, 'id': 249647};Walter Kannemann;Foul;39
GRE X SAN 2019-04-28;;119189483;yellow;card;True;{'name': 'Maicon', 'slug': 'maicon', 'shortName': 'Maicon', 'position': 'M', 'userCount': 248, 'id': 26230};Maicon;Foul;33
CAP X VAS 2019-04-28;;119190408;yellow;card;True;{'name': 'Thiago Heleno', 'slug': 'thiago-heleno', 'shortName': 'T. Heleno', 'position': 'D', 'userCount': 104, 'id': 33106};Thiago Heleno;Foul;86
CAP X VAS 2019-04-28;;119190409;yellow;card;False;{'name': 'Raul', 'slug': 'raul', 'shortName': 'Raul', 'position': 'M', 'userCount': 149, 'id': 870760};Raul;Foul;56
