game;accuratePass;aerialDuels;challengeLost;disabled;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;possessionLost;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
JUV X CAG 19-08-2017;19 (95%);1 (1);1;;0;;;;1 (0);5846;1;2;19';Blaise Matuidi;False;;0;M;2;;6.9;;;B. Matuidi;0;0;0;juventus;JUV;2687;Juventus;0;0 (0);0 (0);2 (1);0 (0);19 (95%);0;22;0
JUV X CAG 19-08-2017;7 (100%);0 (0);;;0;;;;0 (0);5544;0;0;8';Daniele Dessena;False;;1;M;0;;6.8;;;D. Dessena;0;0;0;cagliari;CAG;2719;Cagliari;1;0 (0);0 (0);0 (0);2 (2);7 (100%);0;10;0
JUV X CAG 19-08-2017;8 (53%);4 (2);1;;0;;;;5 (3);44679;0;0;81';Duje Čop;False;;0;F;10;;6.7;;;D. Čop;0;0;0;cagliari;CAG;2719;Cagliari;0;0 (0);0 (0);9 (5);1 (0);8 (53%);1;24;3
JUV X CAG 19-08-2017;39 (75%);1 (1);3;;1;;;;7 (3);12656;2;0;82';Luca Cigarini;False;;0;M;16;;6.7;;;L. Cigarini;0;0;0;cagliari;CAG;2719;Cagliari;1;0 (0);2 (0);8 (4);7 (4);39 (75%);3;62;0
JUV X CAG 19-08-2017;18 (90%);0 (0);;;0;;;;1 (1);4726;0;0;28';Sami Khedira;False;;0;M;2;;6.7;;;S. Khedira;0;0;0;juventus;JUV;2687;Juventus;0;1 (1);0 (0);1 (1);0 (0);18 (90%);0;21;0
JUV X CAG 19-08-2017;18 (72%);4 (3);3;;1;;;;9 (5);253387;0;0;90';Paolo Faragò;False;;1;M;8;;6.6;;;P. Faragò;0;2;0;cagliari;CAG;2719;Cagliari;5;1 (1);0 (0);13 (8);6 (3);18 (72%);2;43;2
JUV X CAG 19-08-2017;39 (84%);0 (0);2;;1;;;;9 (6);76063;2;0;90';Fabio Pisacane;False;;0;D;8;;6.6;;;F. Pisacane;0;0;0;cagliari;CAG;2719;Cagliari;1;0 (0);0 (0);9 (6);9 (3);39 (84%);5;56;1
JUV X CAG 19-08-2017;4 (44%);1 (0);;;0;;;;2 (2);123208;0;0;27';João Pedro;False;;0;M;5;;6.5;;;J. Pedro;0;0;0;cagliari;CAG;2719;Cagliari;0;0 (0);0 (0);3 (2);0 (0);4 (44%);0;12;2
JUV X CAG 19-08-2017;45 (86%);0 (0);3;;0;;;;4 (0);27919;0;0;62';Claudio Marchisio;False;;0;M;8;;6.5;;;C. Marchisio;0;1;0;juventus;JUV;2687;Juventus;0;0 (0);0 (0);4 (0);10 (9);45 (86%);0;54;0
JUV X CAG 19-08-2017;8 (53%);0 (0);;;0;;;0;0 (0);148740;0;0;90';Alessio Cragno;False;;0;G;;1;6.4;0 (0);4;A. Cragno;0;0;0;cagliari;CAG;2719;Cagliari;2;0 (0);0 (0);0 (0);11 (4);8 (53%);0;25;0
JUV X CAG 19-08-2017;1 (50%);0 (0);;;0;;;;0 (0);24939;0;0;9';Marco Sau;False;;0;F;1;;6.4;;;M. Sau;0;0;0;cagliari;CAG;2719;Cagliari;0;0 (0);0 (0);0 (0);0 (0);1 (50%);0;3;0
JUV X CAG 19-08-2017;46 (86%);2 (1);1;;0;;;;5 (4);136947;0;0;90';Marco Capuano;False;;0;D;12;;6.3;;;M. Capuano;0;0;0;cagliari;CAG;2719;Cagliari;2;2 (2);4 (0);7 (5);4 (0);46 (86%);2;75;0
JUV X CAG 19-08-2017;24 (88%);1 (0);3;;1;;;;14 (6);41008;0;0;90';Diego Farias;False;;0;F;10;;6.3;;;D. Farias;0;0;2;cagliari;CAG;2719;Cagliari;0;5 (3);0 (0);15 (6);1 (1);24 (88%);0;46;3
JUV X CAG 19-08-2017;21 (77%);1 (1);;;1;;;;1 (0);27811;1;0;63';Simone Padoin;False;;0;D;9;;6.3;;;S. Padoin;0;0;0;cagliari;CAG;2719;Cagliari;1;0 (0);1 (0);2 (1);1 (0);21 (77%);0;40;0
JUV X CAG 19-08-2017;26 (68%);3 (2);2;;3;;;;10 (3);49406;1;0;90';Artur Ioniță;False;;0;M;15;;5.9;;;A. Ioniță;1;0;0;cagliari;CAG;2719;Cagliari;1;0 (0);0 (0);13 (5);1 (0);26 (68%);1;51;2
HEL X NAP 19-08-2017;63 (82%);0 (0);2;False;1;1;;;12 (8);106258;0;4;90';Lorenzo Insigne;False;;0;F;17;;9.4;;;L. Insigne;1;3;5;napoli;NAP;2714;Napoli;0;2 (2);1 (0);12 (8);2 (1);63 (82%);5;100;1
HEL X NAP 19-08-2017;39 (86%);1 (0);2;;1;;;;8 (3);301164;0;4;90';Daniel Bessa;False;;0;F;14;;7.7;;;D. Bessa;0;1;0;hellas-verona;HEL;2701;Hellas Verona;0;1 (1);1 (1);9 (3);6 (4);39 (86%);1;59;1
HEL X NAP 19-08-2017;19 (45%);1 (1);;;0;;;2;0 (0);150611;0;0;90';Nicolas;False;;0;G;;3;7.7;0 (0);9;Nicolas;0;0;0;hellas-verona;HEL;2701;Hellas Verona;3;0 (0);0 (0);1 (1);36 (13);19 (45%);0;63;0
HEL X NAP 19-08-2017;52 (82%);5 (3);;False;0;;1;;1 (1);133236;3;0;90';Faouzi Ghoulam;False;;0;D;18;;7.7;;;F. Ghoulam;0;0;1;napoli;NAP;2714;Napoli;1;0 (0);7 (0);6 (4);2 (1);52 (82%);1;86;0
HEL X NAP 19-08-2017;37 (97%);0 (0);;False;0;;;;3 (3);40965;0;3;73';José Callejón;False;;0;F;5;;7.6;;;J. Callejón;0;0;1;napoli;NAP;2714;Napoli;1;1 (1);5 (2);3 (3);1 (0);37 (97%);2;52;0
HEL X NAP 19-08-2017;10 (66%);1 (0);;False;0;;1;;4 (2);161325;0;2;61';Arkadiusz Milik;False;1;0;F;8;;7.5;;;A. Milik;0;0;2;napoli;NAP;2714;Napoli;0;0 (0);0 (0);5 (2);0 (0);10 (66%);1;23;1
HEL X NAP 19-08-2017;56 (93%);0 (0);;False;1;;;;12 (7);138605;1;3;90';Piotr Zieliński;False;;0;M;11;;7.4;;;P. Zieliński;0;1;0;napoli;NAP;2714;Napoli;0;4 (3);0 (0);12 (7);2 (2);56 (93%);3;80;1
HEL X NAP 19-08-2017;41 (82%);1 (0);;False;1;;;;5 (3);25985;1;2;66';Marek Hamšík;False;;0;M;10;;7.3;;;M. Hamšík;0;2;1;napoli;NAP;2714;Napoli;0;1 (1);0 (0);6 (3);1 (0);41 (82%);1;60;1
HEL X NAP 19-08-2017;66 (88%);4 (2);;False;1;;;;3 (2);126071;4;1;90';Kalidou Koulibaly;False;;0;D;9;;7.2;;;K. Koulibaly;0;0;0;napoli;NAP;2714;Napoli;3;0 (0);0 (0);7 (4);6 (3);66 (88%);2;86;0
HEL X NAP 19-08-2017;1 (50%);0 (0);;;0;;1;;0 (0);2033;0;0;18';Giampaolo Pazzini;False;1;0;F;1;;7.2;;;G. Pazzini;0;0;2;hellas-verona;HEL;2701;Hellas Verona;0;0 (0);0 (0);0 (0);1 (1);1 (50%);0;4;0
HEL X NAP 19-08-2017;24 (77%);1 (0);;;1;;;;6 (3);605580;2;0;90';Daniele Verde;False;;0;F;15;;7.1;;;D. Verde;0;2;1;hellas-verona;HEL;2701;Hellas Verona;0;2 (2);2 (0);7 (3);3 (2);24 (77%);0;49;1
HEL X NAP 19-08-2017;41 (83%);0 (0);2;;0;;;;8 (6);327429;2;0;90';Alex Ferrari;False;;2;D;8;;7.0;;;A. Ferrari;0;0;0;hellas-verona;HEL;2701;Hellas Verona;3;1 (1);0 (0);8 (6);5 (3);41 (83%);2;66;3
HEL X NAP 19-08-2017;90 (92%);0 (0);2;False;3;;;;10 (4);788895;1;0;90';Amadou Diawara;False;;0;M;8;;6.9;;;A. Diawara;0;1;0;napoli;NAP;2714;Napoli;0;1 (1);0 (0);10 (4);2 (0);90 (92%);3;104;0
HEL X NAP 19-08-2017;5 (83%);1 (1);;;0;;;;1 (1);139397;0;0;4';Mattia Valoti;False;;0;M;1;;6.9;;;M. Valoti;0;1;0;hellas-verona;HEL;2701;Hellas Verona;0;0 (0);0 (0);2 (2);1 (1);5 (83%);1;8;0
HEL X NAP 19-08-2017;20 (58%);0 (0);;False;0;;;0;0 (0);26937;0;0;90';Pepe Reina;False;;0;G;;0;6.9;1 (1);3;P. Reina;0;0;0;napoli;NAP;2714;Napoli;1;0 (0);0 (0);0 (0);20 (6);20 (58%);0;41;0
HEL X NAP 19-08-2017;10 (90%);0 (0);;False;0;;;;2 (2);32493;0;1;29';Dries Mertens;False;;0;F;1;;6.8;;;D. Mertens;0;1;2;napoli;NAP;2714;Napoli;0;1 (1);0 (0);2 (2);2 (2);10 (90%);0;16;1
HEL X NAP 19-08-2017;16 (84%);1 (0);1;False;0;;;;3 (2);158277;0;0;24';Allan;False;;0;M;3;;6.7;;;Allan;0;0;0;napoli;NAP;2714;Napoli;1;1 (1);0 (0);4 (2);1 (0);16 (84%);1;23;0
HEL X NAP 19-08-2017;7 (77%);0 (0);;False;0;;;;3 (2);76133;0;1;17';Emanuele Giaccherini;False;;0;M;4;;6.7;;;E. Giaccherini;0;0;0;napoli;NAP;2714;Napoli;0;1 (0);1 (1);3 (2);0 (0);7 (77%);1;14;1
HEL X NAP 19-08-2017;46 (83%);0 (0);2;;1;;;;8 (5);95687;2;0;90';Marcel Büchel;False;;0;M;15;;6.6;;;M. Büchel;0;0;0;hellas-verona;HEL;2701;Hellas Verona;0;0 (0);0 (0);8 (5);8 (4);46 (83%);4;71;1
HEL X NAP 19-08-2017;8 (66%);2 (1);;;0;;;;4 (1);556960;0;1;26';Mohamed Fares;False;;0;F;8;;6.5;;;M. Fares;0;0;0;hellas-verona;HEL;2701;Hellas Verona;0;1 (0);0 (0);6 (2);1 (0);8 (66%);0;22;1
HEL X NAP 19-08-2017;15 (93%);1 (1);;;0;;;;4 (2);293581;2;0;64';Mattia Zaccagni;False;1;0;M;3;;6.4;;;M. Zaccagni;0;0;0;hellas-verona;HEL;2701;Hellas Verona;0;0 (0);0 (0);5 (3);1 (1);15 (93%);1;22;1
HEL X NAP 19-08-2017;28 (87%);4 (4);1;;1;;;;3 (1);28186;1;0;90';Martín Cáceres;False;;0;D;8;;6.4;;;M. Cáceres;0;3;0;hellas-verona;HEL;2701;Hellas Verona;3;0 (0);2 (0);7 (5);3 (1);28 (87%);1;51;0
HEL X NAP 19-08-2017;5 (50%);5 (0);;;1;;;;7 (1);1778;0;1;72';Alessio Cerci;False;1;0;F;11;;6.4;;;A. Cerci;0;1;1;hellas-verona;HEL;2701;Hellas Verona;0;1 (1);1 (1);12 (1);2 (0);5 (50%);0;21;0
HEL X NAP 19-08-2017;34 (87%);0 (0);1;;1;;;;7 (0);147465;3;3;90';Rômulo;False;1;0;M;13;;6.2;;;Rômulo;0;0;0;hellas-verona;HEL;2701;Hellas Verona;0;0 (0);2 (1);7 (0);0 (0);34 (87%);0;55;0
HEL X NAP 19-08-2017;46 (88%);4 (4);;False;2;;;;3 (1);136322;1;1;82';Elseid Hysaj;False;;0;D;8;;6.2;;;E. Hysaj;0;0;0;napoli;NAP;2714;Napoli;4;0 (0);1 (0);7 (5);1 (0);46 (88%);1;71;0
HEL X NAP 19-08-2017;64 (94%);2 (0);;False;0;;;;0 (0);69295;0;0;90';Vlad Chiricheş;False;;0;D;4;;6.2;;;V. Chiricheş;0;1;0;napoli;NAP;2714;Napoli;2;0 (0);0 (0);2 (0);6 (5);64 (94%);0;72;0
HEL X NAP 19-08-2017;29 (72%);0 (0);1;;0;;;;2 (1);39067;3;0;90';Samuel Souprayen;False;;0;D;12;;6.0;;;S. Souprayen;0;0;0;hellas-verona;HEL;2701;Hellas Verona;2;0 (0);0 (0);2 (1);5 (0);29 (72%);0;60;1
HEL X NAP 19-08-2017;41 (83%);2 (1);1;;1;;;;3 (0);74769;1;1;86';Thomas Heurtaux;False;;0;D;9;;5.8;;;T. Heurtaux;0;0;0;hellas-verona;HEL;2701;Hellas Verona;4;1 (0);0 (0);5 (1);8 (4);41 (83%);0;56;0
ATT X ROM 20-08-2017;33 (84%);0 (0);2;;1;;;;19 (12);33381;1;7;90';Alejandro Gómez;False;2;0;F;19;;8.7;;;A. Gómez;0;1;2;atalanta;ATT;2686;Atalanta;0;9 (7);12 (5);19 (12);1 (0);33 (84%);1;76;4
ATT X ROM 20-08-2017;47 (74%);1 (1);1;;1;;1;;12 (8);26097;2;1;90';Aleksandar Kolarov;False;;2;D;24;;8.2;;;A. Kolarov;0;0;1;roma;ROM;2702;Roma;4;4 (2);2 (0);13 (9);11 (5);47 (74%);4;99;2
ATT X ROM 20-08-2017;17 (63%);0 (0);;;0;;;0;1 (1);243609;0;0;90';Alisson;False;;0;G;;1;7.7;0 (0);6;Alisson;0;0;0;roma;ROM;2702;Roma;1;1 (1);0 (0);1 (1);22 (12);17 (63%);0;42;0
ATT X ROM 20-08-2017;26 (83%);1 (0);;;3;;;;6 (4);108484;3;0;90';Juan Jesus;False;;0;D;5;;7.3;;;J. Jesus;0;0;0;roma;ROM;2702;Roma;2;0 (0);0 (0);7 (4);5 (1);26 (83%);4;42;0
ATT X ROM 20-08-2017;36 (90%);5 (3);1;;1;;;;7 (4);79680;6;0;90';José Luis Palomino;False;;0;D;5;;7.2;;;J. L. Palomino;0;0;0;atalanta;ATT;2686;Atalanta;4;1 (0);0 (0);12 (7);7 (5);36 (90%);1;57;3
ATT X ROM 20-08-2017;29 (64%);5 (4);;;2;;;;7 (5);1780;2;0;90';Daniele De Rossi;False;;1;M;18;;7.2;;;D. D. Rossi;0;0;0;roma;ROM;2702;Roma;3;1 (1);0 (0);12 (9);9 (4);29 (64%);3;58;1
ATT X ROM 20-08-2017;39 (84%);2 (0);2;;3;;;;11 (6);82943;3;0;90';Rafael Tolói;False;;0;D;14;;7.1;;;R. Tolói;0;1;0;atalanta;ATT;2686;Atalanta;4;1 (1);3 (1);13 (6);5 (3);39 (84%);3;76;2
ATT X ROM 20-08-2017;17 (63%);1 (1);1;;1;;;;3 (1);41234;2;0;90';Konstantinos Manolas;False;;0;D;10;;7.1;;;K. Manolas;0;0;0;roma;ROM;2702;Roma;8;0 (0);0 (0);4 (2);7 (2);17 (63%);1;38;0
ATT X ROM 20-08-2017;34 (77%);1 (1);;;1;;;;7 (5);377118;1;0;90';Robin Gosens;False;1;0;M;16;;7.0;;;R. Gosens;0;1;0;atalanta;ATT;2686;Atalanta;3;0 (0);2 (0);8 (6);5 (1);34 (77%);5;68;0
ATT X ROM 20-08-2017;20 (76%);2 (1);;;0;;;;13 (9);47171;0;0;84';Diego Perotti;False;;0;F;16;;7.0;;;D. Perotti;0;0;0;roma;ROM;2702;Roma;0;5 (2);3 (0);15 (10);0 (0);20 (76%);2;48;5
ATT X ROM 20-08-2017;53 (86%);1 (1);2;;1;;;;7 (4);17814;3;0;90';Andrea Masiello;False;;1;D;9;;7.0;;;A. Masiello;1;0;0;atalanta;ATT;2686;Atalanta;6;0 (0);0 (0);8 (5);11 (5);53 (86%);3;80;1
ATT X ROM 20-08-2017;55 (85%);2 (1);2;;2;;;;9 (3);115516;2;3;90';Remo Freuler;False;;1;M;15;;6.9;;;R. Freuler;0;0;0;atalanta;ATT;2686;Atalanta;0;1 (1);0 (0);11 (4);5 (3);55 (85%);2;79;0
ATT X ROM 20-08-2017;6 (75%);0 (0);;;0;;;;2 (2);100389;0;1;15';Marten de Roon;False;;0;M;3;;6.9;;;M. d. Roon;0;0;0;atalanta;ATT;2686;Atalanta;0;0 (0);0 (0);2 (2);0 (0);6 (75%);2;12;0
ATT X ROM 20-08-2017;26 (86%);0 (0);2;;1;;;;14 (8);243175;1;2;81';Bruno Peres;False;;0;D;11;;6.8;;;B. Peres;0;0;0;roma;ROM;2702;Roma;1;1 (1);1 (0);14 (8);2 (1);26 (86%);5;57;2
ATT X ROM 20-08-2017;23 (76%);2 (1);;;2;;;;13 (7);44001;2;0;90';Radja Nainggolan;False;;0;M;15;;6.8;;;R. Nainggolan;1;0;0;roma;ROM;2702;Roma;0;4 (4);1 (0);15 (8);1 (0);23 (76%);1;49;2
ATT X ROM 20-08-2017;1 (100%);0 (0);;;0;;;;0 (0);27569;1;0;9';Federico Fazio;False;;1;D;0;;6.8;;;F. Fazio;0;0;0;roma;ROM;2702;Roma;1;0 (0);0 (0);0 (0);0 (0);1 (100%);0;4;0
ATT X ROM 20-08-2017;15 (83%);0 (0);;;0;;;;5 (2);41270;0;0;20';Josip Iličić;False;;0;M;10;;6.7;;;J. Iličić;1;1;2;atalanta;ATT;2686;Atalanta;0;2 (1);2 (0);5 (2);1 (0);15 (83%);0;32;1
ATT X ROM 20-08-2017;5 (55%);1 (1);1;;0;;;;7 (2);295973;0;0;58';Andrea Petagna;False;2;0;F;11;;6.6;;;A. Petagna;1;0;2;atalanta;ATT;2686;Atalanta;0;0 (0);1 (0);8 (3);1 (1);5 (55%);0;24;3
ATT X ROM 20-08-2017;17 (85%);5 (0);1;;1;;;;7 (2);61445;0;0;70';Jasmin Kurtić;False;;0;F;7;;6.6;;;J. Kurtić;0;2;0;atalanta;ATT;2686;Atalanta;0;1 (0);0 (0);12 (2);2 (1);17 (85%);1;30;1
ATT X ROM 20-08-2017;17 (60%);6 (3);1;;0;;;;3 (1);14990;0;0;90';Edin Džeko;False;;0;F;16;;6.6;;;E. Džeko;1;2;0;roma;ROM;2702;Roma;0;1 (0);0 (0);9 (4);2 (1);17 (60%);1;41;0
ATT X ROM 20-08-2017;29 (74%);1 (1);1;;1;;;;4 (2);356352;0;0;90';Hans Hateboer;False;1;0;M;14;;6.5;;;H. Hateboer;0;0;0;atalanta;ATT;2686;Atalanta;3;0 (0);4 (2);5 (3);7 (2);29 (74%);1;57;1
ATT X ROM 20-08-2017;12 (85%);2 (1);;;0;;;;2 (0);183483;0;1;32';Andreas Cornelius;False;;0;F;6;;6.5;;;A. Cornelius;1;0;0;atalanta;ATT;2686;Atalanta;0;0 (0);2 (0);4 (1);0 (0);12 (85%);0;19;0
ATT X ROM 20-08-2017;12 (85%);0 (0);3;;2;;;;11 (3);148566;1;1;74';Grégoire Defrel;False;;0;F;6;;6.5;;;G. Defrel;0;1;0;roma;ROM;2702;Roma;2;0 (0);0 (0);11 (3);1 (1);12 (85%);2;27;1
ATT X ROM 20-08-2017;31 (81%);1 (1);1;;3;;;;12 (4);186855;3;2;75';Bryan Cristante;False;;0;M;14;;6.4;;;B. Cristante;0;0;0;atalanta;ATT;2686;Atalanta;0;2 (1);0 (0);13 (5);4 (1);31 (81%);3;53;0
ATT X ROM 20-08-2017;2 (66%);0 (0);;;0;;;;2 (1);45925;0;0;16';Stephan El Shaarawy;False;1;0;F;2;;6.4;;;S. El Shaarawy;0;0;0;roma;ROM;2702;Roma;0;1 (0);0 (0);2 (1);0 (0);2 (66%);0;6;1
ATT X ROM 20-08-2017;27 (84%);3 (0);1;;4;;;;12 (3);34221;1;1;90';Kevin Strootman;False;;0;M;12;;6.4;;;K. Strootman;0;0;0;roma;ROM;2702;Roma;1;3 (2);0 (0);15 (3);2 (1);27 (84%);1;50;0
ATT X ROM 20-08-2017;8 (57%);0 (0);;;0;;;0;0 (0);35656;0;0;90';Etrit Berisha;False;;0;G;;0;6.3;0 (0);0;E. Berisha;0;0;0;atalanta;ATT;2686;Atalanta;0;0 (0);0 (0);0 (0);7 (2);8 (57%);0;19;0
ATT X ROM 20-08-2017;0 (0%);0 (0);2;;0;;;;2 (0);555540;0;0;6';Lorenzo Pellegrini;False;;0;M;0;;6.1;;;L. Pellegrini;0;0;0;roma;ROM;2702;Roma;0;0 (0);0 (0);2 (0);0 (0);0 (0%);0;0;0
BGN X TOR 20-08-2017;43 (86%);0 (0);;;0;;1;;8 (6);39587;1;2;90';Adem Ljajić;False;;0;M;14;;8.0;;;A. Ljajić;1;1;2;torino;TOR;2696;Torino;0;4 (4);1 (0);8 (6);0 (0);43 (86%);1;72;1
BGN X TOR 20-08-2017;17 (85%);0 (0);1;;0;;1;;7 (4);320979;1;0;90';Federico Di Francesco;False;;0;F;7;;7.7;;;F. D. Francesco;1;4;1;bologna;BGN;2685;Bologna;0;2 (2);0 (0);7 (4);1 (1);17 (85%);1;40;1
BGN X TOR 20-08-2017;20 (83%);0 (0);;;1;1;;;8 (5);98058;2;1;82';Simone Verdi;False;;0;F;6;;7.5;;;S. Verdi;0;2;1;bologna;BGN;2685;Bologna;0;1 (0);1 (1);8 (5);5 (4);20 (83%);3;37;2
BGN X TOR 20-08-2017;81 (93%);4 (0);;;0;;;;10 (8);127257;2;0;90';Afriyie Acquah;False;;1;M;9;;7.3;;;A. Afriyie;0;1;0;torino;TOR;2696;Torino;0;3 (3);0 (0);14 (8);2 (1);81 (93%);1;103;4
BGN X TOR 20-08-2017;20 (90%);1 (0);1;;2;;;;7 (5);29746;1;3;70';Andrea Poli;False;;0;M;2;;7.3;;;A. Poli;0;0;0;bologna;BGN;2685;Bologna;0;0 (0);1 (1);8 (5);1 (1);20 (90%);4;32;1
BGN X TOR 20-08-2017;53 (88%);2 (0);;;3;1;;;5 (2);79403;4;1;76';Joel Obi;False;;0;M;8;;7.1;;;J. Obi;0;0;0;torino;TOR;2696;Torino;1;1 (1);0 (0);7 (2);6 (3);53 (88%);1;71;0
BGN X TOR 20-08-2017;38 (92%);1 (1);;;0;;;;4 (4);113370;1;0;82';Saphir Taïder;False;;1;M;5;;7.0;;;S. Taïder;0;0;0;bologna;BGN;2685;Bologna;1;1 (1);2 (0);5 (5);2 (2);38 (92%);2;51;1
BGN X TOR 20-08-2017;38 (77%);1 (0);2;;0;;;;10 (5);46707;1;1;90';Iago Falque;False;1;0;M;20;;7.0;;;I. Falque;0;1;1;torino;TOR;2696;Torino;0;3 (3);6 (0);11 (5);2 (0);38 (77%);1;67;1
BGN X TOR 20-08-2017;65 (84%);2 (0);;;1;;;;3 (2);38533;1;0;90';Nicolas N'Koulou;False;;1;D;13;;6.9;;;N. N'Koulou;0;0;0;torino;TOR;2696;Torino;5;1 (1);0 (0);5 (2);14 (4);65 (84%);1;87;0
BGN X TOR 20-08-2017;63 (91%);2 (1);1;;0;;;;5 (4);3031;1;0;90';Emiliano Moretti;False;;1;D;7;;6.9;;;E. Moretti;0;0;0;torino;TOR;2696;Torino;3;0 (0);0 (0);7 (5);4 (1);63 (91%);1;79;3
BGN X TOR 20-08-2017;8 (66%);3 (2);1;;0;;;;6 (3);220223;0;2;90';Andrea Belotti;False;1;0;F;8;;6.7;;;A. Belotti;1;1;0;torino;TOR;2696;Torino;0;0 (0);0 (0);9 (5);0 (0);8 (66%);0;22;3
BGN X TOR 20-08-2017;11 (91%);4 (1);3;;5;;;;14 (5);100570;0;3;90';Mattia Destro;False;2;0;F;6;;6.7;;;M. Destro;0;0;1;bologna;BGN;2685;Bologna;0;2 (1);0 (0);18 (6);0 (0);11 (91%);1;23;3
BGN X TOR 20-08-2017;18 (81%);1 (1);;;0;;;1;0 (0);18954;0;0;90';Salvatore Sirigu;False;;0;G;;0;6.7;0 (0);2;S. Sirigu;0;0;0;torino;TOR;2696;Torino;1;0 (0);0 (0);1 (1);10 (6);18 (81%);0;30;0
BGN X TOR 20-08-2017;28 (77%);1 (1);;;1;;;;9 (6);11658;0;0;90';Cristian Molinaro;False;1;0;D;14;;6.7;;;C. Molinaro;0;0;0;torino;TOR;2696;Torino;4;0 (0);4 (1);10 (7);3 (0);28 (77%);2;68;4
