game;accuratePass;aerialDuels;challengeLost;disabled;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;possessionLost;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
WAT X LIV 2017-08-12;46 (67%);2 (2);2;;0;;;;5 (2);42694;1;1;90';Jordan Henderson;False;;0;M;24;;6.5;;;J. Henderson;0;0;0;liverpool;LIV;44;Liverpool;0;0 (0);0 (0);7 (4);15 (9);46 (67%);2;75;0
WAT X LIV 2017-08-12;16 (51%);6 (2);;False;6;;;;15 (5);27714;0;1;90';Nordin Amrabat;False;1;0;F;25;;6.5;;;N. Amrabat;0;0;0;watford;WAT;24;Watford;1;2 (1);4 (1);21 (7);2 (0);16 (51%);3;51;1
WAT X LIV 2017-08-12;1 (50%);1 (0);;;0;;;;0 (0);190399;0;0;9';Divock Origi;False;;0;F;3;;6.4;;;D. Origi;0;0;0;liverpool;LIV;44;Liverpool;0;0 (0);0 (0);1 (0);0 (0);1 (50%);0;4;0
WAT X LIV 2017-08-12;31 (75%);5 (3);1;;0;;;;4 (2);22126;1;1;90';Georginio Wijnaldum;False;;0;M;15;;6.4;;;G. Wijnaldum;1;1;0;liverpool;LIV;44;Liverpool;1;0 (0);1 (0);9 (5);4 (2);31 (75%);1;53;1
WAT X LIV 2017-08-12;25 (78%);0 (0);1;False;0;;;;5 (3);53739;2;0;72';Kiko Femenia;False;;0;D;12;;6.3;;;Kiko;0;0;0;watford;WAT;24;Watford;1;2 (1);4 (0);5 (3);4 (1);25 (78%);1;55;1
WAT X LIV 2017-08-12;31 (72%);2 (0);;False;0;;;;1 (0);46432;1;0;90';Tom Cleverley;False;;0;M;16;;6.3;;;T. Cleverley;0;0;0;watford;WAT;24;Watford;0;1 (0);1 (0);3 (0);6 (3);31 (72%);0;53;0
WAT X LIV 2017-08-12;21 (61%);1 (1);;;0;;;2;1 (1);10406;0;0;90';Simon Mignolet;False;;0;G;;1;6.3;1 (1);1;S. Mignolet;0;0;0;liverpool;LIV;44;Liverpool;1;0 (0);0 (0);2 (2);16 (3);21 (61%);0;49;1
WAT X LIV 2017-08-12;1 (25%);0 (0);1;;0;;;;2 (1);791;0;0;4';James Milner;False;;0;D;3;;6.2;;;J. Milner;0;0;0;liverpool;LIV;44;Liverpool;0;0 (0);0 (0);2 (1);0 (0);1 (25%);1;5;0
WAT X LIV 2017-08-12;19 (51%);0 (0);;False;1;;;0;1 (0);2490;0;0;90';Heurelho Gomes;False;;0;G;;0;5.7;3 (3);2;Gomes;0;0;0;watford;WAT;24;Watford;1;0 (0);0 (0);1 (0);30 (12);19 (51%);0;48;0
CHE X BUR 2017-08-12;4 (26%);11 (7);;;4;;2;;7 (4);19633;0;0;90';Sam Vokes;False;1;0;F;13;;8.4;;;S. Vokes;0;1;2;burnley;BUR;6;Burnley;2;0 (0);0 (0);18 (11);1 (0);4 (26%);1;26;3
CHE X BUR 2017-08-12;5 (100%);2 (0);;;1;1;1;;4 (1);125407;0;1;31';Álvaro Morata;False;2;0;F;3;;8.1;;;Á. Morata;0;1;2;chelsea;CHE;38;Chelsea;0;0 (0);0 (0);6 (1);0 (0);5 (100%);0;14;1
CHE X BUR 2017-08-12;11 (64%);2 (0);;;1;;;;5 (2);267621;1;3;90';Robbie Brady;False;;1;M;14;;7.6;;;R. Brady;1;3;0;burnley;BUR;6;Burnley;1;0 (0);10 (5);7 (2);1 (1);11 (64%);2;39;0
CHE X BUR 2017-08-12;37 (77%);1 (1);;;1;1;;;7 (6);31417;0;2;90';Willian;False;;0;F;22;;7.6;;;Willian;1;0;0;chelsea;CHE;38;Chelsea;1;3 (2);7 (1);8 (7);7 (4);37 (77%);2;74;2
CHE X BUR 2017-08-12;32 (84%);0 (0);;;1;;1;;6 (4);20752;0;0;90';Stephen Ward;False;;2;D;12;;7.5;;;S. Ward;0;0;1;burnley;BUR;6;Burnley;3;2 (1);2 (0);6 (4);8 (4);32 (84%);1;59;2
CHE X BUR 2017-08-12;33 (94%);0 (0);1;;1;1;;;5 (2);5942;5;1;75';Steven Defour;False;;1;M;3;;7.4;;;S. Defour;0;0;0;burnley;BUR;6;Burnley;3;1 (1);1 (1);5 (2);7 (7);33 (94%);0;50;1
CHE X BUR 2017-08-12;23 (74%);13 (9);;;1;;;;1 (1);145188;2;0;90';James Tarkowski;False;;1;D;8;;7.1;;;J. Tarkowski;0;0;0;burnley;BUR;6;Burnley;16;0 (0);0 (0);14 (10);8 (3);23 (74%);1;54;1
CHE X BUR 2017-08-12;32 (91%);5 (1);;;2;;;;8 (4);69408;1;3;90';Marcos Alonso;False;;0;M;10;;7.1;;;M. Alonso;2;1;2;chelsea;CHE;38;Chelsea;4;2 (1);4 (1);13 (5);1 (1);32 (91%);2;64;1
CHE X BUR 2017-08-12;54 (90%);0 (0);1;;0;;;;5 (3);234148;2;1;90';N'Golo Kanté;False;;0;M;11;;7.0;;;N. Kanté;3;1;0;chelsea;CHE;38;Chelsea;1;1 (0);1 (0);5 (3);2 (2);54 (90%);2;77;1
CHE X BUR 2017-08-12;25 (83%);2 (2);1;;1;;;;3 (1);137774;2;0;90';Ben Mee;False;;2;D;5;;7.0;;;B. Mee;0;0;2;burnley;BUR;6;Burnley;6;0 (0);0 (0);5 (3);3 (1);25 (83%);0;47;1
CHE X BUR 2017-08-12;39 (86%);8 (3);;;2;;1;;3 (0);21300;2;0;90';David Luiz;False;;0;D;8;;7.0;;;D. Luiz;0;2;1;chelsea;CHE;38;Chelsea;6;0 (0);1 (0);11 (3);6 (3);39 (86%);0;59;1
CHE X BUR 2017-08-12;75 (87%);1 (1);;;3;;;;6 (3);518;0;5;81';Cesc Fàbregas;False;;0;M;18;;7.0;;;C. Fàbregas;0;0;0;chelsea;CHE;38;Chelsea;1;1 (1);7 (2);7 (4);12 (7);75 (87%);0;100;2
CHE X BUR 2017-08-12;28 (90%);3 (1);;;0;1;;;3 (2);67507;0;1;90';Matthew Lowton;False;;0;D;7;;6.9;;;M. Lowton;0;0;0;burnley;BUR;6;Burnley;5;0 (0);2 (1);6 (3);6 (4);28 (90%);1;46;1
CHE X BUR 2017-08-12;51 (87%);4 (4);;;2;;;;6 (3);21555;1;1;90';César Azpilicueta;False;;0;M;15;;6.9;;;C. Azpilicueta;0;0;0;chelsea;CHE;38;Chelsea;1;0 (0);6 (0);10 (7);6 (4);51 (87%);3;77;0
CHE X BUR 2017-08-12;6 (46%);2 (1);;;0;;;;2 (2);49805;1;1;75';Jóhann Guðmundsson;False;;0;M;7;;6.8;;;J. Guðmundsson;0;0;0;burnley;BUR;6;Burnley;1;0 (0);1 (1);4 (3);2 (0);6 (46%);1;19;1
CHE X BUR 2017-08-12;16 (45%);1 (1);;;0;;;0;0 (0);18122;0;0;90';Tom Heaton;False;;0;G;;1;6.8;0 (0);4;T. Heaton;0;0;0;burnley;BUR;6;Burnley;1;0 (0);0 (0);1 (1);30 (11);16 (45%);0;45;0
CHE X BUR 2017-08-12;65 (90%);9 (5);;;3;;;;4 (1);142622;2;0;90';Antonio Rüdiger;False;;1;D;8;;6.7;;;A. Rüdiger;1;1;0;chelsea;CHE;38;Chelsea;6;0 (0);0 (0);13 (6);6 (3);65 (90%);0;90;1
CHE X BUR 2017-08-12;33 (82%);1 (0);2;;1;1;;;6 (2);20993;1;1;90';Jack Cork;False;;0;M;12;;6.7;;;J. Cork;0;0;0;burnley;BUR;6;Burnley;2;0 (0);0 (0);7 (2);6 (4);33 (82%);0;51;2
CHE X BUR 2017-08-12;42 (91%);4 (2);;;0;;;;3 (3);186795;1;1;71';Andreas Christensen;False;;0;D;6;;6.6;;;A. Christensen;0;0;0;chelsea;CHE;38;Chelsea;1;1 (1);0 (0);7 (5);3 (3);42 (91%);1;55;2
CHE X BUR 2017-08-12;4 (100%);1 (0);;;1;;;;0 (0);367056;0;0;18';Jérémie Boga;False;;0;F;1;;6.4;;;J. Boga;0;0;0;chelsea;CHE;38;Chelsea;0;0 (0);0 (0);1 (0);0 (0);4 (100%);0;5;0
CHE X BUR 2017-08-12;28 (96%);1 (0);1;;0;;;;6 (3);115441;1;1;90';Jeff Hendrick;False;;0;F;3;;6.4;;;J. Hendrick;0;0;0;burnley;BUR;6;Burnley;1;0 (0);0 (0);7 (3);0 (0);28 (96%);0;38;3
CHE X BUR 2017-08-12;1 (33%);2 (1);;;0;;;;2 (0);19524;0;0;15';Jonathan Walters;False;;0;F;5;;6.4;;;J. Walters;0;0;0;burnley;BUR;6;Burnley;0;0 (0);0 (0);4 (1);0 (0);1 (33%);0;6;0
CHE X BUR 2017-08-12;1 (33%);1 (0);;;1;;;;2 (1);17056;0;0;15';Scott Arfield;False;;0;M;2;;6.4;;;S. Arfield;0;0;0;burnley;BUR;6;Burnley;1;0 (0);0 (0);3 (1);0 (0);1 (33%);1;5;0
CHE X BUR 2017-08-12;12 (66%);4 (0);1;;0;;;;1 (0);147745;0;0;59';Michy Batshuayi;False;;0;F;10;;6.3;;;M. Batshuayi;0;0;1;chelsea;CHE;38;Chelsea;0;0 (0);0 (0);5 (0);0 (0);12 (66%);0;23;0
CHE X BUR 2017-08-12;18 (56%);0 (0);;;0;;;0;0 (0);70988;0;0;90';Thibaut Courtois;False;;0;G;;0;6.1;0 (0);2;T. Courtois;0;0;0;chelsea;CHE;38;Chelsea;0;0 (0);0 (0);0 (0);16 (2);18 (56%);0;40;0
CHE X BUR 2017-08-12;12 (100%);0 (0);;;1;;;;1 (0);9628;0;0;14';Gary Cahill;False;;0;D;1;;3.0;;;G. Cahill;0;0;0;chelsea;CHE;38;Chelsea;1;0 (0);0 (0);1 (0);2 (2);12 (100%);0;14;0
CHE X BUR 2017-08-12;0 (0%);0 (0);;;0;;;;0 (0);285937;0;0;1';Charly Musonda Jr;False;;0;M;0;;–;;;C. Musonda Jr;0;0;0;chelsea;CHE;38;Chelsea;0;0 (0);0 (0);0 (0);0 (0);0 (0%);0;0;0
CRY X HUD 2017-08-12;13 (48%);9 (7);3;;1;;2;;10 (1);345035;0;0;86';Steve Mounié;False;2;0;F;22;;8.1;;;S. Mounié;0;1;2;huddersfield-town;HUD;59;Huddersfield Town;5;2 (1);0 (0);19 (8);0 (0);13 (48%);0;47;0
CRY X HUD 2017-08-12;41 (77%);0 (0);;;0;1;;;6 (4);104813;3;3;90';Aaron Mooy;False;;0;M;20;;7.8;;;A. Mooy;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;2;0 (0);7 (3);6 (4);4 (1);41 (77%);4;74;0
CRY X HUD 2017-08-12;15 (50%);2 (2);;;0;;;2;0 (0);37514;0;0;90';Jonas Lössl;False;;0;G;;0;7.7;2 (2);4;J. Lössl;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;0;0 (0);0 (0);2 (2);27 (13);15 (50%);0;40;0
CRY X HUD 2017-08-12;30 (76%);0 (0);1;;4;;;;13 (6);74577;2;4;90';Patrick van Aanholt;False;;0;M;20;;7.6;;;P. v. Aanholt;1;1;1;crystal-palace;CRY;7;Crystal Palace;1;2 (2);10 (4);13 (6);4 (2);30 (76%);2;78;2
CRY X HUD 2017-08-12;33 (94%);2 (1);;;0;;;;20 (14);284441;3;1;90';Ruben Loftus-Cheek;False;;0;F;11;;7.5;;;R. Loftus-Cheek;1;0;0;crystal-palace;CRY;7;Crystal Palace;1;8 (5);1 (0);22 (15);7 (6);33 (94%);3;65;6
CRY X HUD 2017-08-12;8 (57%);0 (0);1;;0;;;;8 (5);47992;0;2;45';Andros Townsend;False;;0;M;13;;7.1;;;A. Townsend;0;0;0;crystal-palace;CRY;7;Crystal Palace;0;2 (2);4 (1);8 (5);1 (0);8 (57%);2;28;1
CRY X HUD 2017-08-12;5 (38%);1 (0);;;4;;;;8 (4);305314;1;1;57';Tommy Smith;False;;0;D;14;;7.0;;;T. Smith;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;2;1 (1);3 (0);9 (4);4 (2);5 (38%);2;37;1
CRY X HUD 2017-08-12;4 (66%);0 (0);;;0;1;;;1 (1);117399;0;1;18';Collin Quaner;False;;0;F;2;;7.0;;;C. Quaner;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;1;1 (1);0 (0);1 (1);1 (0);4 (66%);0;9;0
CRY X HUD 2017-08-12;12 (85%);8 (2);;;3;;;;7 (4);96905;1;1;90';Christopher Schindler;False;;0;D;2;;7.0;;;C. Schindler;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;3;0 (0);0 (0);15 (6);4 (2);12 (85%);3;22;1
CRY X HUD 2017-08-12;18 (72%);1 (1);1;;0;;;;11 (8);39183;3;0;90';Joel Ward;False;;0;M;16;;7.0;;;J. Ward;0;0;0;crystal-palace;CRY;7;Crystal Palace;1;0 (0);5 (1);12 (9);6 (3);18 (72%);6;61;2
CRY X HUD 2017-08-12;28 (73%);6 (3);;;0;;;;5 (4);795260;2;0;78';Timothy Fosu-Mensah;False;;0;D;11;;6.9;;;T. Fosu-Mensah;0;0;0;crystal-palace;CRY;7;Crystal Palace;4;0 (0);0 (0);11 (7);8 (3);28 (73%);4;50;0
CRY X HUD 2017-08-12;41 (83%);2 (2);;;0;;;;3 (3);285989;1;0;90';Jaïro Riedewald;False;;0;D;8;;6.9;;;J. Riedewald;0;0;0;crystal-palace;CRY;7;Crystal Palace;7;1 (1);0 (0);5 (5);12 (8);41 (83%);2;63;0
CRY X HUD 2017-08-12;16 (64%);0 (0);3;;1;;;;11 (5);38547;0;0;90';Chris Löwe;False;;0;D;16;;6.9;;;C. Löwe;0;0;1;huddersfield-town;HUD;59;Huddersfield Town;2;0 (0);2 (0);11 (5);4 (1);16 (64%);5;56;0
CRY X HUD 2017-08-12;8 (72%);0 (0);;;1;;;;3 (2);40249;0;0;33';Danny Williams;False;;1;M;4;;6.8;;;D. Williams;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;0;0 (0);0 (0);3 (2);1 (1);8 (72%);1;17;1
CRY X HUD 2017-08-12;38 (86%);3 (0);;;0;;;;4 (4);20278;3;0;90';Scott Dann;False;;0;D;6;;6.8;;;S. Dann;0;1;0;crystal-palace;CRY;7;Crystal Palace;2;3 (3);0 (0);7 (4);9 (5);38 (86%);1;55;0
