game;accuratePass;aerialDuels;challengeLost;disabled;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;possessionLost;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
BOC X STP 28-07-2017;2 (33%);3 (1);;;0;;;;5 (4);98217;0;1;75';Dimitris Diamantakos;False;;0;F;7;;7.0;;;D. Diamantakos;0;0;1;vfl-bochum;BOC;2542;VfL Bochum;0;3 (2);0 (0);8 (5);0 (0);2 (33%);1;16;1
BOC X STP 28-07-2017;22 (81%);1 (1);1;;3;;;;5 (1);66512;4;0;90';Marc Hornschuh;False;;0;D;6;;7.0;;;M. Hornschuh;0;0;0;fc-st-pauli;STP;2526;FC St. Pauli;9;0 (0);0 (0);6 (2);9 (4);22 (81%);1;42;0
BOC X STP 28-07-2017;6 (31%);9 (7);2;;1;;;;9 (3);26527;2;1;90';Aziz Bouhaddouz;False;2;0;F;18;;7.0;;;A. Bouhaddouz;0;1;1;fc-st-pauli;STP;2526;FC St. Pauli;2;2 (1);1 (0);18 (10);0 (0);6 (31%);1;35;1
BOC X STP 28-07-2017;54 (84%);3 (2);1;;0;;;;2 (1);21666;4;0;90';Felix Bastians;False;;0;D;11;;6.9;;;F. Bastians;0;0;0;vfl-bochum;BOC;2542;VfL Bochum;0;0 (0);1 (0);5 (3);10 (5);54 (84%);1;71;0
BOC X STP 28-07-2017;31 (75%);9 (3);3;;0;;;;8 (5);9450;1;1;90';Bernd Nehrig;False;;0;M;12;;6.9;;;B. Nehrig;0;0;1;fc-st-pauli;STP;2526;FC St. Pauli;4;0 (0);0 (0);17 (8);8 (5);31 (75%);2;57;4
BOC X STP 28-07-2017;16 (66%);5 (2);;;5;;;;9 (5);152115;0;0;90';Johannes Wurtz;False;1;0;F;8;;6.7;;;J. Wurtz;2;2;0;vfl-bochum;BOC;2542;VfL Bochum;0;2 (2);0 (0);14 (7);2 (1);16 (66%);0;33;3
BOC X STP 28-07-2017;30 (73%);0 (0);1;;0;;;;4 (0);143228;1;2;45';Alexander Merkel;False;;0;M;17;;6.6;;;A. Merkel;3;0;0;vfl-bochum;BOC;2542;VfL Bochum;1;1 (0);2 (0);4 (0);10 (8);30 (73%);0;54;0
BOC X STP 28-07-2017;45 (84%);6 (1);;;3;;;;11 (5);119179;0;0;90';Anthony Losilla;False;;0;M;12;;6.6;;;A. Losilla;0;0;0;vfl-bochum;BOC;2542;VfL Bochum;0;1 (0);0 (0);17 (6);8 (7);45 (84%);4;64;1
BOC X STP 28-07-2017;4 (57%);4 (4);;;0;;;;0 (0);53811;0;0;15';Peniel Mlapa;False;;0;F;4;;6.6;;;P. Mlapa;0;0;0;vfl-bochum;BOC;2542;VfL Bochum;0;0 (0);0 (0);4 (4);0 (0);4 (57%);0;8;0
BOC X STP 28-07-2017;0 (0%);0 (0);;;0;;;;1 (0);549976;0;0;9';Kyoung-Rok Choi;False;;0;M;1;;6.5;;;K. Choi;1;1;0;fc-st-pauli;STP;2526;FC St. Pauli;0;0 (0);0 (0);1 (0);0 (0);0 (0%);0;3;0
BOC X STP 28-07-2017;51 (75%);4 (2);4;;1;;;;17 (7);121551;1;3;90';Danilo Soares;False;;0;M;31;;6.5;;;D. Soares;1;1;1;vfl-bochum;BOC;2542;VfL Bochum;2;5 (1);3 (0);21 (9);8 (2);51 (75%);5;113;1
BOC X STP 28-07-2017;5 (45%);0 (0);;;0;;;;1 (0);142537;0;0;45';Selim Gündüz;False;;0;M;11;;6.4;;;S. Gündüz;1;0;0;vfl-bochum;BOC;2542;VfL Bochum;0;0 (0);3 (1);1 (0);1 (0);5 (45%);0;20;0
BOC X STP 28-07-2017;12 (66%);2 (0);;;0;;;;1 (0);795001;0;0;22';Görkem Sağlam;False;;0;M;9;;6.3;;;G. Sağlam;0;0;0;vfl-bochum;BOC;2542;VfL Bochum;0;0 (0);1 (0);3 (0);1 (0);12 (66%);0;21;0
BOC X STP 28-07-2017;2 (66%);3 (2);;;1;;;;4 (1);135694;0;0;20';Cenk Şahin;False;;0;M;5;;6.2;;;C. Şahin;0;0;0;fc-st-pauli;STP;2526;FC St. Pauli;1;2 (1);1 (0);7 (3);0 (0);2 (66%);0;9;0
BOC X STP 28-07-2017;1 (50%);1 (0);;;0;;;;0 (0);253513;0;0;1';Luca-Milan Zander;False;;0;D;1;;–;;;L. Zander;0;0;0;fc-st-pauli;STP;2526;FC St. Pauli;0;0 (0);0 (0);1 (0);1 (0);1 (50%);0;2;0
ING X UNB 29-07-2017;33 (63%);4 (4);;;2;;;;12 (8);773591;1;2;90';Kristian Pedersen;False;;1;D;26;;8.0;;;K. Pedersen;0;1;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;10;1 (1);1 (0);16 (12);11 (3);33 (63%);6;88;1
ING X UNB 29-07-2017;28 (73%);6 (3);;;1;;1;;5 (3);48557;1;2;90';Christopher Trimmel;False;;0;D;13;;7.7;;;C. Trimmel;0;0;1;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;8;3 (1);1 (1);11 (6);7 (2);28 (73%);2;66;0
ING X UNB 29-07-2017;47 (85%);3 (1);1;;3;;;;7 (4);44806;3;4;90';Felix Kroos;False;;0;M;11;;7.5;;;F. Kroos;0;1;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;2;0 (0);4 (1);10 (5);3 (2);47 (85%);2;71;2
ING X UNB 29-07-2017;25 (73%);3 (0);2;;1;;;;11 (8);8903;2;0;90';Marvin Matip;False;;0;D;10;;7.5;;;M. Matip;0;0;1;ingolstadt;ING;5880;Ingolstadt;9;0 (0);1 (0);14 (8);5 (2);25 (73%);6;59;2
ING X UNB 29-07-2017;17 (54%);0 (0);;;0;;;0;0 (0);183475;0;0;90';Jakob Busk;False;;0;G;;0;7.4;0 (0);4;J. Busk;0;0;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;0;0 (0);0 (0);0 (0);23 (9);17 (54%);0;40;0
ING X UNB 29-07-2017;20 (57%);6 (3);1;;3;;;;11 (6);95153;0;2;90';Alfredo Morales;False;;0;M;23;;7.4;;;A. Morales;0;1;1;ingolstadt;ING;5880;Ingolstadt;0;0 (0);6 (1);17 (9);7 (3);20 (57%);3;56;4
ING X UNB 29-07-2017;36 (90%);6 (4);;;1;;;;1 (1);17123;0;0;90';Marc Torrejón;False;;1;D;4;;7.2;;;M. Torrejón;0;0;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;5;1 (1);0 (0);7 (5);2 (1);36 (90%);0;47;0
ING X UNB 29-07-2017;8 (80%);0 (0);;;0;;;;1 (1);15416;1;1;17';Stephan Fürstner;False;;0;M;2;;7.1;;;S. Fürstner;0;0;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;2;0 (0);0 (0);1 (1);3 (3);8 (80%);1;15;0
ING X UNB 29-07-2017;18 (72%);4 (3);;;0;;;;6 (4);253469;3;1;90';Hauke Wahl;False;;1;D;12;;7.0;;;H. Wahl;0;0;0;ingolstadt;ING;5880;Ingolstadt;4;1 (0);0 (0);10 (7);5 (1);18 (72%);2;50;2
ING X UNB 29-07-2017;12 (85%);2 (0);;;3;;;;17 (9);94627;1;1;79';Simon Hedlund;False;;0;M;8;;7.0;;;S. Hedlund;0;0;2;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;0;7 (3);0 (0);19 (9);1 (1);12 (85%);1;36;5
ING X UNB 29-07-2017;10 (52%);3 (2);;;0;;;;8 (4);48508;1;0;90';Marcel Gaus;False;;0;M;17;;7.0;;;M. Gaus;0;0;0;ingolstadt;ING;5880;Ingolstadt;0;3 (2);7 (4);11 (6);3 (1);10 (52%);2;40;0
ING X UNB 29-07-2017;5 (50%);0 (0);;;0;;;;1 (0);354860;0;1;23';Florent Hadergjonaj;False;;0;D;8;;6.9;;;F. Hadergjonaj;0;0;0;ingolstadt;ING;5880;Ingolstadt;2;1 (0);5 (4);1 (0);4 (1);5 (50%);0;23;0
ING X UNB 29-07-2017;13 (86%);2 (1);;;2;;;;7 (4);54194;0;0;67';Almog Cohen;False;;0;M;5;;6.9;;;A. Cohen;0;0;1;ingolstadt;ING;5880;Ingolstadt;1;0 (0);0 (0);9 (5);0 (0);13 (86%);2;27;3
ING X UNB 29-07-2017;13 (46%);8 (3);;;1;;;;5 (4);142851;1;0;84';Tobias Schrock;False;;1;M;15;;6.8;;;T. Schrock;0;1;0;ingolstadt;ING;5880;Ingolstadt;0;0 (0);0 (0);13 (7);5 (1);13 (46%);3;36;1
ING X UNB 29-07-2017;27 (69%);10 (6);;;1;;;;1 (0);137053;0;0;90';Toni Leistner;False;;0;D;13;;6.8;;;T. Leistner;0;0;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;5;0 (0);0 (0);11 (6);9 (2);27 (69%);0;46;0
ING X UNB 29-07-2017;12 (57%);5 (3);;;4;1;;;8 (2);39733;0;3;90';Sebastian Polter;False;;0;F;19;;6.8;;;S. Polter;0;0;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;1;1 (0);0 (0);13 (5);1 (0);12 (57%);1;38;1
ING X UNB 29-07-2017;6 (54%);1 (1);;;0;;;;5 (3);97933;1;0;23';Sonny Kittel;False;;0;M;9;;6.7;;;S. Kittel;1;1;0;ingolstadt;ING;5880;Ingolstadt;0;1 (0);2 (0);6 (4);1 (1);6 (54%);2;21;1
ING X UNB 29-07-2017;10 (45%);3 (0);;;1;;;;12 (7);122573;0;0;89';Steven Skrzybski;False;;0;M;24;;6.6;;;S. Skrzybski;1;2;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;3;1 (0);2 (0);15 (7);4 (1);10 (45%);4;49;3
ING X UNB 29-07-2017;14 (36%);0 (0);;;0;;;0;0 (0);39473;0;0;90';Martin Hansen;False;;0;G;;0;6.6;1 (1);2;M. Hansen;0;0;0;ingolstadt;ING;5880;Ingolstadt;1;0 (0);0 (0);0 (0);35 (11);14 (36%);0;46;0
ING X UNB 29-07-2017;12 (52%);15 (8);1;;2;;;;7 (3);38923;0;2;90';Stefan Kutschke;False;1;0;F;17;;6.6;;;S. Kutschke;1;1;0;ingolstadt;ING;5880;Ingolstadt;0;0 (0);3 (0);22 (11);0 (0);12 (52%);0;36;3
ING X UNB 29-07-2017;0 (0%);2 (0);;;0;;;;1 (1);169427;0;0;6';Robert Leipertz;False;;0;F;3;;6.5;;;R. Leipertz;0;0;0;ingolstadt;ING;5880;Ingolstadt;0;1 (1);1 (0);3 (1);0 (0);0 (0%);0;5;0
ING X UNB 29-07-2017;2 (50%);0 (0);;;0;;;;2 (1);168959;0;0;11';Kenny Prince Redondo;False;;0;M;3;;6.5;;;K. P. Redondo;0;0;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;0;0 (0);0 (0);2 (1);1 (0);2 (50%);1;9;0
ING X UNB 29-07-2017;30 (68%);2 (1);1;;1;;;;2 (0);26893;1;0;90';Romain Brégerie;False;;0;D;14;;6.5;;;R. Brégerie;0;0;0;ingolstadt;ING;5880;Ingolstadt;4;0 (0);0 (0);4 (1);12 (9);30 (68%);0;49;0
ING X UNB 29-07-2017;21 (77%);5 (1);;;1;;;;8 (4);790645;1;0;73';Marcel Hartel;False;;0;M;10;;6.3;;;M. Hartel;0;1;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;1;2 (1);0 (0);13 (5);4 (1);21 (77%);2;42;1
ING X UNB 29-07-2017;41 (68%);13 (9);2;;4;;;;11 (2);50505;0;0;90';Damir Kreilach;False;;0;M;22;;6.3;;;D. Kreilach;1;3;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;2;1 (0);0 (0);24 (11);10 (4);41 (68%);1;73;1
ING X UNB 29-07-2017;18 (69%);11 (3);1;;0;;;;9 (3);37827;0;2;90';Darío Lezcano;False;;0;F;15;;6.2;;;D. Lezcano;0;2;1;ingolstadt;ING;5880;Ingolstadt;0;4 (0);0 (0);20 (6);1 (0);18 (69%);0;42;4
ING X UNB 29-07-2017;10 (90%);1 (1);1;;4;;;;12 (3);843108;2;1;67';Phil Neumann;False;;0;M;10;;6.1;;;P. Neumann;0;0;0;ingolstadt;ING;5880;Ingolstadt;0;4 (0);1 (1);13 (4);0 (0);10 (90%);2;41;1
ING X UNB 29-07-2017;0 (0%);1 (1);;;0;;;;0 (0);37393;0;0;1';Christoph Schosswendter;False;;0;D;1;;–;;;C. Schosswendter;0;0;0;1-fc-union-berlin;UNB;2547;1. FC Union Berlin;2;0 (0);0 (0);1 (1);0 (0);0 (0%);0;3;0
ARM X JAH 29-07-2017;17 (68%);9 (6);;False;0;;1;;10 (8);113673;0;2;90';Jann George;False;;0;M;12;;8.1;;;J. George;2;0;1;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;1;2 (2);1 (1);19 (14);0 (0);17 (68%);4;48;2
ARM X JAH 29-07-2017;15 (71%);2 (0);;;1;;1;;15 (9);840429;0;1;90';Keanu Staude;False;1;1;M;14;;7.7;;;K. Staude;1;1;3;arminia-bielefeld;ARM;2540;Arminia Bielefeld;1;2 (0);0 (0);17 (9);1 (1);15 (71%);6;50;3
ARM X JAH 29-07-2017;28 (84%);11 (7);;False;1;;;;7 (5);133586;2;2;90';Sebastian Nachreiner;False;;2;D;7;;7.7;;;S. Nachreiner;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;7;0 (0);2 (2);18 (12);3 (3);28 (84%);3;61;3
ARM X JAH 29-07-2017;17 (65%);20 (11);;False;0;1;;;3 (3);78477;1;1;90';Marco Grüttner;False;;0;F;12;;7.5;;;M. Grüttner;0;3;1;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;4;1 (1);0 (0);23 (14);4 (2);17 (65%);1;46;1
ARM X JAH 29-07-2017;1 (33%);2 (2);;;0;;1;;0 (0);166987;0;0;19';Andraž Šporar;False;;0;F;3;;7.3;;;A. Šporar;0;0;1;arminia-bielefeld;ARM;2540;Arminia Bielefeld;0;0 (0);0 (0);2 (2);0 (0);1 (33%);0;6;0
ARM X JAH 29-07-2017;25 (64%);13 (6);;;1;;;;6 (2);85058;0;3;90';Fabian Klos;False;;0;F;20;;7.1;;;F. Klos;2;1;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;2;2 (1);1 (0);19 (8);5 (3);25 (64%);0;54;1
ARM X JAH 29-07-2017;29 (70%);9 (7);1;;0;1;;;6 (3);74574;1;1;90';Julian Börner;False;;2;D;15;;7.1;;;J. Börner;1;0;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;4;1 (0);0 (0);15 (10);3 (2);29 (70%);2;55;1
ARM X JAH 29-07-2017;26 (76%);2 (1);1;;2;;;;10 (4);126205;2;2;78';Konstantin Kerschbaumer;False;;0;M;18;;7.0;;;K. Kerschbaumer;0;1;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;0;2 (0);7 (2);12 (5);0 (0);26 (76%);4;55;0
ARM X JAH 29-07-2017;21 (70%);3 (2);;False;0;;;;5 (4);111026;2;0;90';Marc Lais;False;;1;M;11;;7.0;;;M. Lais;0;1;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;0 (0);0 (0);8 (6);4 (1);21 (70%);3;43;1
ARM X JAH 29-07-2017;18 (66%);7 (2);;;2;;;;6 (4);66637;1;2;84';Nils Teixeira;False;;1;D;17;;7.0;;;N. Teixeira;0;0;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;3;0 (0);5 (3);13 (6);5 (1);18 (66%);3;59;1
ARM X JAH 29-07-2017;23 (62%);5 (4);1;;1;;;;7 (4);71445;2;1;90';Stephan Salger;False;;1;D;15;;6.9;;;S. Salger;0;0;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;5;0 (0);0 (0);12 (8);9 (3);23 (62%);4;51;0
ARM X JAH 29-07-2017;28 (77%);4 (2);1;False;1;;;;3 (1);39709;2;1;90';Marvin Knoll;False;;3;D;15;;6.9;;;M. Knoll;1;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;8;0 (0);7 (0);7 (3);8 (5);28 (77%);1;59;0
ARM X JAH 29-07-2017;3 (50%);3 (2);;False;1;;;;5 (3);168845;0;0;19';Jonas Nietfeld;False;;0;F;6;;6.8;;;J. Nietfeld;0;1;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;0 (0);1 (0);8 (5);0 (0);3 (50%);3;13;0
ARM X JAH 29-07-2017;19 (82%);2 (1);;;1;;;;9 (5);123688;0;0;65';Christoph Hemlein;False;;0;M;13;;6.8;;;C. Hemlein;1;1;1;arminia-bielefeld;ARM;2540;Arminia Bielefeld;0;3 (1);1 (1);11 (6);1 (0);19 (82%);2;42;2
ARM X JAH 29-07-2017;19 (70%);14 (4);;;2;;;;5 (2);123320;1;3;71';Andreas Voglsammer;False;3;0;F;15;;6.8;;;A. Voglsammer;0;2;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;1;3 (1);3 (0);19 (6);1 (0);19 (70%);0;45;1
ARM X JAH 29-07-2017;29 (78%);8 (2);;;0;;;;5 (4);134849;1;0;90';Manuel Prietl;False;1;0;M;11;;6.7;;;M. Prietl;2;0;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;1;1 (0);0 (0);13 (6);1 (1);29 (78%);3;52;1
ARM X JAH 29-07-2017;16 (57%);0 (0);;;0;;;1;0 (0);125274;0;0;90';Stefan Ortega;False;;0;G;;1;6.7;0 (0);1;S. Ortega;0;0;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;1;0 (0);0 (0);0 (0);25 (13);16 (57%);0;35;0
ARM X JAH 29-07-2017;14 (70%);4 (2);;False;1;;;;1 (0);280729;0;1;26';Asger Sørensen;False;;1;D;6;;6.6;;;A. Sørensen;1;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;1;0 (0);0 (0);5 (2);5 (2);14 (70%);0;24;0
ARM X JAH 29-07-2017;9 (90%);0 (0);;;0;;;;3 (1);142198;0;0;25';Patrick Weihrauch;False;;0;M;5;;6.5;;;P. Weihrauch;0;1;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;1;0 (0);0 (0);3 (1);1 (1);9 (90%);1;17;0
ARM X JAH 29-07-2017;21 (65%);10 (5);2;;2;;;;7 (1);132606;2;2;90';Florian Hartherz;False;;0;D;24;;6.5;;;F. Hartherz;0;0;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;2;1 (0);5 (0);17 (6);4 (3);21 (65%);1;68;0
ARM X JAH 29-07-2017;12 (85%);1 (1);;False;1;;;;8 (2);129927;0;2;71';Sargis Adamyan;False;1;0;F;13;;6.5;;;S. Adamyan;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;2;4 (1);0 (0);9 (3);1 (1);12 (85%);0;29;1
ARM X JAH 29-07-2017;2 (100%);0 (0);;;2;;;;6 (2);814593;0;0;12';Leandro Putaro;False;;0;F;3;;6.4;;;L. Putaro;0;0;0;arminia-bielefeld;ARM;2540;Arminia Bielefeld;0;3 (1);0 (0);6 (2);0 (0);2 (100%);0;7;1
ARM X JAH 29-07-2017;12 (46%);4 (1);1;False;2;;;;10 (5);142221;1;0;88';Andreas Geipl;False;;0;M;20;;6.4;;;A. Geipl;0;1;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;1;0 (0);0 (0);14 (6);4 (1);12 (46%);3;43;2
ARM X JAH 29-07-2017;21 (46%);4 (4);;False;0;;;3;2 (1);39918;0;0;90';Philipp Pentke;False;;0;G;;0;6.4;1 (1);3;P. Pentke;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;1 (0);0 (0);6 (5);41 (17);21 (46%);1;61;1
ARM X JAH 29-07-2017;11 (61%);2 (0);1;False;3;;;;11 (4);142118;1;0;64';Benedikt Saller;False;;0;D;17;;6.3;;;B. Saller;1;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;3;0 (0);2 (0);13 (4);1 (0);11 (61%);4;54;0
ARM X JAH 29-07-2017;18 (78%);6 (2);;False;0;;;;8 (3);794536;1;1;90';Joshua Mees;False;1;0;M;11;;6.2;;;J. Mees;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;3 (1);0 (0);14 (5);2 (2);18 (78%);2;36;0
ARM X JAH 29-07-2017;7 (53%);0 (0);1;False;0;;;;11 (5);132682;0;1;90';Alexander Nandzik;False;;0;D;15;;5.9;;;A. Nandzik;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;1;3 (0);3 (1);11 (5);5 (0);7 (53%);2;40;3
ARM X JAH 29-07-2017;0 (0%);3 (0);;False;1;;;;1 (0);798936;0;1;2';Benedikt Gimber;False;;0;D;0;;–;;;B. Gimber;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;0 (0);0 (0);4 (0);0 (0);0 (0%);0;1;0
D98 X FUR 29-07-2017;22 (75%);1 (1);;;0;;1;;4 (4);34432;2;0;90';Aytaç Sulu;False;;0;D;7;;8.0;;;A. Sulu;0;0;1;darmstadt-98;D98;2576;Darmstadt 98;7;0 (0);0 (0);5 (5);9 (4);22 (75%);3;43;1
D98 X FUR 29-07-2017;20 (64%);8 (6);2;;0;1;;;5 (2);37630;2;2;90';Tobias Kempe;False;2;1;M;19;;7.7;;;T. Kempe;0;2;1;darmstadt-98;D98;2576;Darmstadt 98;2;2 (1);6 (1);13 (8);6 (3);20 (64%);0;53;1
D98 X FUR 29-07-2017;17 (56%);6 (6);1;;1;;;;8 (6);39779;3;0;90';Sandro Sirigu;False;;1;D;18;;7.6;;;S. Sirigu;0;0;0;darmstadt-98;D98;2576;Darmstadt 98;4;0 (0);0 (0);14 (12);5 (2);17 (56%);3;64;3
D98 X FUR 29-07-2017;30 (76%);6 (4);1;;0;;;;5 (3);2650;3;0;90';Peter Niemeyer;False;;2;D;10;;7.6;;;P. Niemeyer;0;0;0;darmstadt-98;D98;2576;Darmstadt 98;7;0 (0);0 (0);11 (7);9 (4);30 (76%);2;60;3
D98 X FUR 29-07-2017;32 (80%);6 (4);;;0;;;;10 (9);49443;5;0;90';Ádám Pintér;False;;0;D;11;;7.5;;;Á. Pintér;0;1;0;spvgg-greuther-furth;FUR;2551;SpVgg Greuther Fürth;5;2 (2);0 (0);16 (13);8 (3);32 (80%);4;67;4
D98 X FUR 29-07-2017;17 (77%);3 (2);;;1;;;;4 (3);39718;1;0;80';Fabian Holland;False;;0;D;14;;7.4;;;F. Holland;0;0;1;darmstadt-98;D98;2576;Darmstadt 98;3;0 (0);4 (0);7 (5);4 (3);17 (77%);1;49;2
D98 X FUR 29-07-2017;34 (82%);1 (0);2;;4;;;;12 (5);246;5;0;90';Hamit Altintop;False;;1;M;12;;7.3;;;H. Altintop;0;0;0;darmstadt-98;D98;2576;Darmstadt 98;0;1 (1);1 (0);13 (5);8 (5);34 (82%);2;62;2
D98 X FUR 29-07-2017;35 (77%);8 (3);;;2;;;;5 (3);336375;1;0;90';Lukas Gugganig;False;;1;D;11;;7.1;;;L. Gugganig;1;0;0;spvgg-greuther-furth;FUR;2551;SpVgg Greuther Fürth;2;1 (1);0 (0);13 (6);5 (4);35 (77%);1;56;1
