game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;time
DRE X SAN 19-08-2017;;{'name': 'Tim Knipping', 'slug': 'tim-knipping', 'shortName': 'T. Knipping', 'position': 'D', 'userCount': 6, 'id': 150928};1;0;121614648;regular;goal;False;{'name': 'Leart Paqarada', 'slug': 'leart-paqarada', 'shortName': 'L. Paqarada', 'position': 'D', 'userCount': 209, 'id': 151581};25
DUS X KAI 19-08-2017;;{'name': 'Jean Zimmer', 'slug': 'jean-zimmer', 'shortName': 'J. Zimmer', 'position': 'M', 'userCount': 60, 'id': 136935};0;2;121614666;regular;goal;True;{'name': 'Florian Neuhaus', 'slug': 'florian-neuhaus', 'shortName': 'F. Neuhaus', 'position': 'M', 'userCount': 905, 'id': 837205};76
DUS X KAI 19-08-2017;;{'name': 'Lukas Schmitz', 'slug': 'lukas-schmitz', 'shortName': 'L. Schmitz', 'position': 'D', 'userCount': 14, 'id': 40379};0;1;121614665;regular;goal;True;{'name': 'Ihlas Bebou', 'slug': 'ihlas-bebou', 'shortName': 'I. Bebou', 'position': 'F', 'userCount': 451, 'id': 254297};43
NUR X UNB 20-08-2017;;{'name': 'Edgar Salli', 'slug': 'edgar-salli', 'shortName': 'E. Salli', 'position': 'M', 'userCount': 71, 'id': 159747};2;2;121621722;regular;goal;True;{'name': 'Hanno Behrens', 'slug': 'hanno-behrens', 'shortName': 'H. Behrens', 'position': 'M', 'userCount': 90, 'id': 40322};90
NUR X UNB 20-08-2017;;{'name': 'Christopher Trimmel', 'slug': 'christopher-trimmel', 'shortName': 'C. Trimmel', 'position': 'M', 'userCount': 465, 'id': 48557};2;1;121621724;regular;goal;False;{'name': 'Sebastian Polter', 'slug': 'sebastian-polter', 'shortName': 'S. Polter', 'position': 'F', 'userCount': 134, 'id': 39733};66
NUR X UNB 20-08-2017;;{'name': 'Sebastian Kerk', 'slug': 'sebastian-kerk', 'shortName': 'S. Kerk', 'position': 'M', 'userCount': 43, 'id': 146924};1;1;121621721;regular;goal;True;{'name': 'Cedric Teuchert', 'slug': 'cedric-teuchert', 'shortName': 'C. Teuchert', 'position': 'F', 'userCount': 111, 'id': 326643};55
NUR X UNB 20-08-2017;;{'name': 'Steven Skrzybski', 'slug': 'steven-skrzybski', 'shortName': 'S. Skrzybski', 'position': 'F', 'userCount': 150, 'id': 122573};1;0;121621723;regular;goal;False;{'name': 'Simon Hedlund', 'slug': 'simon-hedlund', 'shortName': 'S. Hedlund', 'position': 'F', 'userCount': 84, 'id': 94627};46
HKI X FUR 20-08-2017;;;1;3;121621708;penalty;goal;True;{'name': 'Dominick Drexler', 'slug': 'dominick-drexler', 'shortName': 'D. Drexler', 'position': 'M', 'userCount': 193, 'id': 88494};76
HKI X FUR 20-08-2017;;{'name': 'Christopher Lenz', 'slug': 'christopher-lenz', 'shortName': 'C. Lenz', 'position': 'M', 'userCount': 177, 'id': 168897};1;2;121621707;regular;goal;True;{'name': 'Dominik Schmidt', 'slug': 'dominik-schmidt', 'shortName': 'D. Schmidt', 'position': 'D', 'userCount': 8, 'id': 16677};32
HKI X FUR 20-08-2017;;{'name': 'Christopher Lenz', 'slug': 'christopher-lenz', 'shortName': 'C. Lenz', 'position': 'M', 'userCount': 177, 'id': 168897};1;1;121621706;regular;goal;True;{'name': 'Marvin Ducksch', 'slug': 'marvin-ducksch', 'shortName': 'M. Ducksch', 'position': 'F', 'userCount': 204, 'id': 258325};25
HKI X FUR 20-08-2017;;;1;0;121621709;regular;goal;False;{'name': 'Jürgen Gjasula', 'slug': 'jurgen-gjasula', 'shortName': 'J. Gjasula', 'position': 'M', 'userCount': 22, 'id': 47};11
ING X JAH 20-08-2017;3.0;{'name': 'Marco Grüttner', 'slug': 'marco-gruttner', 'shortName': 'M. Grüttner', 'position': 'F', 'userCount': 86, 'id': 78477};4;2;121621751;regular;goal;False;{'name': 'Jonas Nietfeld', 'slug': 'jonas-nietfeld', 'shortName': 'J. Nietfeld', 'position': 'F', 'userCount': 12, 'id': 168845};90
ING X JAH 20-08-2017;;{'name': 'Albion Vrenezi', 'slug': 'albion-vrenezi', 'shortName': 'A. Vrenezi', 'position': 'M', 'userCount': 21, 'id': 800457};3;2;121621750;regular;goal;False;{'name': 'Jann George', 'slug': 'jann-george', 'shortName': 'J. George', 'position': 'M', 'userCount': 21, 'id': 113673};79
ING X JAH 20-08-2017;;{'name': 'Marco Grüttner', 'slug': 'marco-gruttner', 'shortName': 'M. Grüttner', 'position': 'F', 'userCount': 86, 'id': 78477};2;2;121621749;regular;goal;False;{'name': 'Jann George', 'slug': 'jann-george', 'shortName': 'J. George', 'position': 'M', 'userCount': 21, 'id': 113673};73
ING X JAH 20-08-2017;;{'name': 'Sonny Kittel', 'slug': 'sonny-kittel', 'shortName': 'S. Kittel', 'position': 'M', 'userCount': 373, 'id': 97933};1;2;121621747;regular;goal;True;{'name': 'Marvin Matip', 'slug': 'marvin-matip', 'shortName': 'M. Matip', 'position': 'D', 'userCount': 20, 'id': 8903};57
ING X JAH 20-08-2017;;;1;1;121621746;regular;goal;True;{'name': 'Sonny Kittel', 'slug': 'sonny-kittel', 'shortName': 'S. Kittel', 'position': 'M', 'userCount': 373, 'id': 97933};52
ING X JAH 20-08-2017;;{'name': 'Asger Sørensen', 'slug': 'asger-sorensen', 'shortName': 'A. Sørensen', 'position': 'D', 'userCount': 57, 'id': 280729};1;0;121621748;regular;goal;False;{'name': 'Joshua Mees', 'slug': 'joshua-mees', 'shortName': 'J. Mees', 'position': 'M', 'userCount': 44, 'id': 794536};27
ARM X BOC 21-08-2017;;{'name': 'Keanu Staude', 'slug': 'keanu-staude', 'shortName': 'K. Staude', 'position': 'M', 'userCount': 10, 'id': 840429};0;2;121626169;regular;goal;True;{'name': 'Konstantin Kerschbaumer', 'slug': 'konstantin-kerschbaumer', 'shortName': 'K. Kerschbaumer', 'position': 'M', 'userCount': 45, 'id': 126205};35
ARM X BOC 21-08-2017;;{'name': 'Patrick Weihrauch', 'slug': 'patrick-weihrauch', 'shortName': 'P. Weihrauch', 'position': 'M', 'userCount': 26, 'id': 142198};0;1;121626168;regular;goal;True;{'name': 'Andreas Voglsammer', 'slug': 'andreas-voglsammer', 'shortName': 'A. Voglsammer', 'position': 'M', 'userCount': 162, 'id': 123320};21
DUI X D98 25-08-2017;;;2;1;121635411;regular;goal;False;{'name': 'Yannick Stark', 'slug': 'yannick-stark', 'shortName': 'Y. Stark', 'position': 'M', 'userCount': 10, 'id': 76481};88
DUI X D98 25-08-2017;;;1;1;121635410;regular;goal;False;{'name': 'Marvin Mehlem', 'slug': 'marvin-mehlem', 'shortName': 'M. Mehlem', 'position': 'M', 'userCount': 51, 'id': 797691};35
DUI X D98 25-08-2017;;;0;1;121635409;regular;goal;True;{'name': 'Moritz Stoppelkamp', 'slug': 'moritz-stoppelkamp', 'shortName': 'M. Stoppelkamp', 'position': 'M', 'userCount': 33, 'id': 8740};25
FUR X ING 25-08-2017;;{'name': 'Marvin Matip', 'slug': 'marvin-matip', 'shortName': 'M. Matip', 'position': 'D', 'userCount': 20, 'id': 8903};1;0;121635434;regular;goal;False;{'name': 'Sonny Kittel', 'slug': 'sonny-kittel', 'shortName': 'S. Kittel', 'position': 'M', 'userCount': 373, 'id': 97933};55
AUE X NUR 26-08-2017;;{'name': 'Georg Margreitter', 'slug': 'georg-margreitter', 'shortName': 'G. Margreitter', 'position': 'D', 'userCount': 104, 'id': 26214};1;3;121637575;regular;goal;False;{'name': 'Kevin Möhwald', 'slug': 'kevin-mohwald', 'shortName': 'K. Möhwald', 'position': 'M', 'userCount': 89, 'id': 168833};87
AUE X NUR 26-08-2017;;{'name': 'Christian Tiffert', 'slug': 'christian-tiffert', 'shortName': 'C. Tiffert', 'position': 'D', 'userCount': 8, 'id': 424};0;3;121637574;regular;goal;True;{'name': 'Pascal Köpke', 'slug': 'pascal-kopke', 'shortName': 'P. Köpke', 'position': 'F', 'userCount': 74, 'id': 254001};77
AUE X NUR 26-08-2017;;{'name': 'Pascal Köpke', 'slug': 'pascal-kopke', 'shortName': 'P. Köpke', 'position': 'F', 'userCount': 74, 'id': 254001};0;2;121637573;regular;goal;True;{'name': 'Dimitriy Nazarov', 'slug': 'dimitriy-nazarov', 'shortName': 'D. Nazarov', 'position': 'M', 'userCount': 220, 'id': 96920};73
AUE X NUR 26-08-2017;;;0;1;121637572;regular;goal;True;{'name': 'Dominik Wydra', 'slug': 'dominik-wydra', 'shortName': 'D. Wydra', 'position': 'D', 'userCount': 37, 'id': 138131};60
STP X HEI 26-08-2017;2.0;;0;1;121637570;regular;goal;True;{'name': 'Johannes Flum', 'slug': 'johannes-flum', 'shortName': 'J. Flum', 'position': 'M', 'userCount': 14, 'id': 17733};90
JAH X HKI 26-08-2017;;;2;1;121637585;regular;goal;True;{'name': 'Marvin Knoll', 'slug': 'marvin-knoll', 'shortName': 'M. Knoll', 'position': 'M', 'userCount': 39, 'id': 39709};43
JAH X HKI 26-08-2017;;{'name': 'Dominick Drexler', 'slug': 'dominick-drexler', 'shortName': 'D. Drexler', 'position': 'M', 'userCount': 193, 'id': 88494};2;0;121637587;regular;goal;False;{'name': 'Marvin Ducksch', 'slug': 'marvin-ducksch', 'shortName': 'M. Ducksch', 'position': 'F', 'userCount': 204, 'id': 258325};30
JAH X HKI 26-08-2017;;{'name': 'Patrick Herrmann', 'slug': 'patrick-herrmann', 'shortName': 'P. Herrmann', 'position': 'D', 'userCount': 13, 'id': 40028};1;0;121637586;regular;goal;False;{'name': 'Kingsley Schindler', 'slug': 'kingsley-schindler', 'shortName': 'K. Schindler', 'position': 'M', 'userCount': 98, 'id': 169113};20
UNB X ARM 27-08-2017;;{'name': 'Sebastian Polter', 'slug': 'sebastian-polter', 'shortName': 'S. Polter', 'position': 'F', 'userCount': 134, 'id': 39733};1;1;121642939;regular;goal;True;{'name': 'Marcel Hartel', 'slug': 'marcel-hartel', 'shortName': 'M. Hartel', 'position': 'M', 'userCount': 84, 'id': 790645};55
