game;addedTime;id;incidentClass;incidentType;isHome;player;playerName;reason;time
FLA X SPT 14-05-2016;;118480743;yellow;card;False;{'name': 'Samuel Xavier', 'slug': 'samuel-xavier', 'shortName': 'S. Xavier', 'position': 'D', 'userCount': 125, 'id': 795773};;;89
FLA X SPT 14-05-2016;;118480709;yellow;card;True;{'name': 'Emerson Sheik', 'slug': 'emerson-sheik', 'shortName': 'E. Sheik', 'position': 'F', 'userCount': 103, 'id': 30277};;Foul;64
FLA X SPT 14-05-2016;;118480691;yellow;card;True;{'name': 'Paolo Guerrero', 'slug': 'paolo-guerrero', 'shortName': 'P. Guerrero', 'position': 'F', 'userCount': 4497, 'id': 338};;Foul;60
FLA X SPT 14-05-2016;;118480650;red;card;False;{'name': 'Rithely', 'slug': 'rithely', 'shortName': 'Rithely', 'position': 'M', 'userCount': 87, 'id': 123335};;Foul;46
PAL X CAP 14-05-2016;;118480725;yellow;card;False;{'name': 'Nikão', 'slug': 'nikao', 'shortName': 'Nikão', 'position': 'M', 'userCount': 291, 'id': 139300};;Foul;74
PAL X CAP 14-05-2016;;118480708;yellowRed;card;False;{'name': 'Léo', 'slug': 'leo', 'shortName': 'Léo', 'position': 'D', 'userCount': 57, 'id': 329005};;Foul;61
PAL X CAP 14-05-2016;;118480668;yellow;card;False;{'name': 'Léo', 'slug': 'leo', 'shortName': 'Léo', 'position': 'D', 'userCount': 57, 'id': 329005};;Foul;50
PAL X CAP 14-05-2016;;118480589;yellow;card;False;{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'F', 'userCount': 102, 'id': 108483};;Argument;39
PAL X CAP 14-05-2016;;118480588;yellow;card;False;{'name': 'Paulo André', 'slug': 'paulo-andre', 'shortName': 'P. André', 'position': 'D', 'userCount': 29, 'id': 16653};;Foul;38
PAL X CAP 14-05-2016;;118480569;yellow;card;True;{'name': 'Lucas Barrios', 'slug': 'lucas-barrios', 'shortName': 'L. Barrios', 'position': 'F', 'userCount': 223, 'id': 18312};;Foul;28
CAM X SAN 14-05-2016;;118480840;yellow;card;False;{'name': 'Gustavo Henrique', 'slug': 'gustavo-henrique', 'shortName': 'G. Henrique', 'position': 'D', 'userCount': 629, 'id': 243181};;Foul;62
CAM X SAN 14-05-2016;;118480837;yellow;card;True;{'name': 'Carlos Eduardo', 'slug': 'carlos-eduardo', 'shortName': 'C. Eduardo', 'position': 'M', 'userCount': 34, 'id': 28252};;;56
CAM X SAN 14-05-2016;;118480835;yellow;card;False;{'name': 'David Braz', 'slug': 'david-braz', 'shortName': 'D. Braz', 'position': 'D', 'userCount': 213, 'id': 46942};;Foul;51
CAM X SAN 14-05-2016;;118480827;yellow;card;True;{'name': 'Juan Cazares', 'slug': 'juan-cazares', 'shortName': 'J. Cazares', 'position': 'M', 'userCount': 720, 'id': 158411};;Foul;35
CFC X CRU 15-05-2016;;118623538;yellow;card;False;{'name': 'Léo', 'slug': 'leo', 'shortName': 'Léo', 'position': 'D', 'userCount': 149, 'id': 35574};Léo;Foul;88
CFC X CRU 15-05-2016;;118623533;yellow;card;True;{'name': 'Kléber', 'slug': 'kleber', 'shortName': 'Kléber', 'position': 'F', 'userCount': 41, 'id': 30139};Kleber;Foul;87
CFC X CRU 15-05-2016;;118623537;red;card;False;{'name': 'Lucas Romero', 'slug': 'lucas-romero', 'shortName': 'L. Romero', 'position': 'M', 'userCount': 224, 'id': 263477};Lucas Romero;Violent conduct;73
CFC X CRU 15-05-2016;;118623536;yellowRed;card;False;{'name': 'Lucas', 'slug': 'lucas', 'shortName': 'Lucas', 'position': 'D', 'userCount': 44, 'id': 165575};Lucas;Foul;67
CFC X CRU 15-05-2016;;118623535;yellow;card;False;{'name': 'Lucas', 'slug': 'lucas', 'shortName': 'Lucas', 'position': 'D', 'userCount': 44, 'id': 165575};Lucas;Foul;66
CFC X CRU 15-05-2016;;118623534;yellow;card;False;{'name': 'Henrique', 'slug': 'henrique', 'shortName': 'Henrique', 'position': 'M', 'userCount': 140, 'id': 33117};Henrique;Foul;58
BOT X SPO 15-05-2016;;118481528;yellow;card;False;{'name': 'Thiago Mendes', 'slug': 'thiago-mendes', 'shortName': 'T. Mendes', 'position': 'M', 'userCount': 1055, 'id': 329303};;Handball;78
BOT X SPO 15-05-2016;;118481500;yellow;card;False;{'name': 'Lucas Fernandes', 'slug': 'lucas-fernandes', 'shortName': 'L. Fernandes', 'position': 'M', 'userCount': 239, 'id': 837871};;Foul;67
BOT X SPO 15-05-2016;;118481503;yellow;card;True;{'name': 'Leandrinho', 'slug': 'leandrinho', 'shortName': 'Leandrinho', 'position': 'M', 'userCount': 60, 'id': 840456};;Foul;65
BOT X SPO 15-05-2016;;118481372;yellow;card;False;{'name': 'Matheus Reis', 'slug': 'reis-matheus', 'shortName': 'M. Reis', 'position': 'D', 'userCount': 80, 'id': 797648};;Off the ball foul;36
BOT X SPO 15-05-2016;;118481368;yellow;card;False;{'name': 'Wilder Guisao', 'slug': 'wilder-guisao', 'shortName': 'W. Guisao', 'position': 'M', 'userCount': 12, 'id': 285557};;Off the ball foul;30
BOT X SPO 15-05-2016;;118481333;yellow;card;False;{'name': 'Matheus Banguele', 'slug': 'matheus-banguele', 'shortName': 'M. Banguele', 'position': 'M', 'userCount': 11, 'id': 840447};;Foul;8
STA X VIT 15-05-2016;;118481529;yellow;card;True;{'name': 'Tiago Cardoso', 'slug': 'tiago-cardoso', 'shortName': 'T. Cardoso', 'position': 'G', 'userCount': 22, 'id': 840246};;Time wasting;83
STA X VIT 15-05-2016;1.0;118481382;yellow;card;True;{'name': 'Grafite', 'slug': 'grafite', 'shortName': 'Grafite', 'position': 'F', 'userCount': 96, 'id': 791553};;;45
STA X VIT 15-05-2016;;118481291;yellow;card;True;{'name': 'Wellington Cézar', 'slug': 'wellington-cezar', 'shortName': 'Wellington Cézar', 'position': 'M', 'userCount': 5, 'id': 840256};;Handball;1
COR X GRE 15-05-2016;3.0;118482178;yellow;card;False;{'name': 'Henrique Almeida', 'slug': 'henrique-almeida', 'shortName': 'Henrique', 'position': 'F', 'userCount': 65, 'id': 39402};;Foul;90
COR X GRE 15-05-2016;;118482162;yellow;card;False;{'name': 'Marcelo Grohe', 'slug': 'marcelo-grohe', 'shortName': 'M. Grohe', 'position': 'G', 'userCount': 269, 'id': 39427};;Time wasting;89
COR X GRE 15-05-2016;;118482165;yellow;card;False;{'name': 'Edinho', 'slug': 'edinho', 'shortName': 'Edinho', 'position': 'M', 'userCount': 27, 'id': 797478};;Foul;88
COR X GRE 15-05-2016;;118482150;yellow;card;True;{'name': 'Fabián Balbuena', 'slug': 'fabian-balbuena', 'shortName': 'F. Balbuena', 'position': 'D', 'userCount': 845, 'id': 339447};;Foul;73
COR X GRE 15-05-2016;;118482134;yellow;card;False;{'name': 'Bobô', 'slug': 'bobo', 'shortName': 'Bobô', 'position': 'F', 'userCount': 134, 'id': 18221};;Foul;68
FIG X PON 15-05-2016;;118482130;yellow;card;False;{'name': 'Kadu', 'slug': 'kadu', 'shortName': 'Kadu', 'position': 'D', 'userCount': 27, 'id': 350078};;Foul;56
FIG X PON 15-05-2016;;118482127;yellow;card;False;{'name': 'Clayson', 'slug': 'clayson', 'shortName': 'Clayson', 'position': 'M', 'userCount': 410, 'id': 811308};;Foul;53
FIG X PON 15-05-2016;;118482092;yellow;card;True;{'name': 'Ferrugem', 'slug': 'ferrugem', 'shortName': 'Ferrugem', 'position': 'M', 'userCount': 13, 'id': 329113};;Foul;39
FIG X PON 15-05-2016;;118482071;yellow;card;True;{'name': 'Elicarlos', 'slug': 'elicarlos', 'shortName': 'Elicarlos', 'position': 'M', 'userCount': 38, 'id': 47747};;Off the ball foul;23
FIG X PON 15-05-2016;;118482064;yellow;card;False;{'name': 'Ravanelli', 'slug': 'ravanelli', 'shortName': 'Ravanelli', 'position': 'M', 'userCount': 89, 'id': 807764};;Simulation;16
FIG X PON 15-05-2016;;118482017;yellow;card;False;{'name': 'João Vitor', 'slug': 'joao-vitor', 'shortName': 'J. Vitor', 'position': 'M', 'userCount': 23, 'id': 123135};;Foul;5
INT X CHA 15-05-2016;;118482256;yellow;card;False;{'name': 'Gil', 'slug': 'gil', 'shortName': 'Gil', 'position': 'M', 'userCount': 7, 'id': 243245};;Foul;89
INT X CHA 15-05-2016;;118482250;yellow;card;True;{'name': 'Andrigo', 'slug': 'andrigo', 'shortName': 'Andrigo', 'position': 'M', 'userCount': 37, 'id': 780264};;Foul;82
INT X CHA 15-05-2016;;118482249;yellowRed;card;False;{'name': 'Thiego', 'slug': 'thiego', 'shortName': 'Thiego', 'position': 'D', 'userCount': 7, 'id': 39428};;Foul;80
INT X CHA 15-05-2016;;118482246;yellow;card;False;{'name': 'Cleber Santana', 'slug': 'cleber-santana', 'shortName': 'C. Santana', 'position': 'M', 'userCount': 7, 'id': 28059};;Foul;75
INT X CHA 15-05-2016;;118482227;yellow;card;False;{'name': 'Josimar', 'slug': 'josimar', 'shortName': 'Josimar', 'position': 'M', 'userCount': 3, 'id': 220361};;Off the ball foul;39
INT X CHA 15-05-2016;;118482224;yellow;card;True;{'name': 'William', 'slug': 'william', 'shortName': 'William', 'position': 'M', 'userCount': 319, 'id': 604274};;Foul;36
INT X CHA 15-05-2016;;118482221;yellow;card;False;{'name': 'Thiego', 'slug': 'thiego', 'shortName': 'Thiego', 'position': 'D', 'userCount': 7, 'id': 39428};;Handball;30
INT X CHA 15-05-2016;;118482217;yellow;card;True;{'name': 'Vitinho', 'slug': 'vitinho', 'shortName': 'Vitinho', 'position': 'M', 'userCount': 1367, 'id': 242054};;Argument;26
PON X PAL 21-05-2016;;118485921;yellow;card;False;{'name': 'Gabriel Jesus', 'slug': 'gabriel-jesus', 'shortName': 'Gabriel', 'position': 'F', 'userCount': 21033, 'id': 794839};;Foul;86
PON X PAL 21-05-2016;;118485920;yellow;card;True;{'name': 'Thiago Galhardo', 'slug': 'thiago-galhardo', 'shortName': 'T. Galhardo', 'position': 'M', 'userCount': 445, 'id': 165677};;Foul;84
PON X PAL 21-05-2016;;118485919;yellow;card;True;{'name': 'Matheus Jesus', 'slug': 'matheus-jesus', 'shortName': 'M. Jesus', 'position': 'M', 'userCount': 302, 'id': 840298};;Time wasting;79
PON X PAL 21-05-2016;;118485891;yellow;card;False;{'name': 'Thiago Martins', 'slug': 'thiago-martins', 'shortName': 'T. Martins', 'position': 'D', 'userCount': 107, 'id': 551568};;Foul;59
PON X PAL 21-05-2016;;118485890;yellow;card;False;{'name': 'Tche Tche', 'slug': 'tche-tche', 'shortName': 'T. Tchê', 'position': 'M', 'userCount': 531, 'id': 840398};;Off the ball foul;54
PON X PAL 21-05-2016;;118485888;yellow;card;True;{'name': 'Wellington Paulista', 'slug': 'wellington-paulista', 'shortName': 'W. Paulista', 'position': 'F', 'userCount': 282, 'id': 29106};;Persistent fouling;49
PON X PAL 21-05-2016;;118485806;yellow;card;False;{'name': 'Matheus Sales', 'slug': 'matheus-sales', 'shortName': 'M. Sales', 'position': 'M', 'userCount': 60, 'id': 822935};;Argument;40
FLU X STA 21-05-2016;5.0;118486028;yellow;card;False;{'name': 'Neris', 'slug': 'neris', 'shortName': 'Neris', 'position': 'D', 'userCount': 47, 'id': 840247};;Argument;90
FLU X STA 21-05-2016;3.0;118486024;yellow;card;True;{'name': 'Jonathan', 'slug': 'jonathan', 'shortName': 'Jonathan', 'position': 'D', 'userCount': 88, 'id': 33118};;Foul;90
FLU X STA 21-05-2016;;118486022;yellow;card;True;{'name': 'Henrique', 'slug': 'henrique', 'shortName': 'Henrique', 'position': 'D', 'userCount': 203, 'id': 37288};;Foul;72
FLU X STA 21-05-2016;;118486021;yellow;card;False;{'name': 'Wellington Cézar', 'slug': 'wellington-cezar', 'shortName': 'Wellington Cézar', 'position': 'M', 'userCount': 5, 'id': 840256};;Persistent fouling;67
FLU X STA 21-05-2016;;118486018;yellow;card;False;{'name': 'Tiago Costa', 'slug': 'tiago-costa', 'shortName': 'T. Costa', 'position': 'D', 'userCount': 7, 'id': 828177};;Foul;59
FLU X STA 21-05-2016;;118485999;yellow;card;True;{'name': 'Wellington Silva', 'slug': 'wellington-silva', 'shortName': 'W. Silva', 'position': 'D', 'userCount': 19, 'id': 243469};;Persistent fouling;35
FLU X STA 21-05-2016;;118485997;yellow;card;False;{'name': 'Uillian Correia', 'slug': 'uillian-correia', 'shortName': 'U. Correia', 'position': 'M', 'userCount': 49, 'id': 253857};;Foul;20
FLU X STA 21-05-2016;;118485979;yellow;card;False;{'name': 'Keno', 'slug': 'keno', 'shortName': 'Keno', 'position': 'M', 'userCount': 424, 'id': 787607};;Handball;10
CRU X FIG 22-05-2016;;118486102;yellow;card;True;{'name': 'Alejandro Cabral', 'slug': 'alejandro-cabral', 'shortName': 'A. Cabral', 'position': 'M', 'userCount': 77, 'id': 48471};;Foul;89
CRU X FIG 22-05-2016;;118486099;yellow;card;False;{'name': 'Marquinhos Pedroso', 'slug': 'marquinhos-pedroso', 'shortName': 'M. Pedroso', 'position': 'D', 'userCount': 34, 'id': 608380};;Foul;73
CRU X FIG 22-05-2016;;118486098;yellow;card;True;{'name': 'Juan Sánchez Miño', 'slug': 'juan-sanchez-mino', 'shortName': 'J. S. Miño', 'position': 'D', 'userCount': 57, 'id': 106293};;Foul;72
CRU X FIG 22-05-2016;;118486097;yellow;card;True;{'name': 'Bruno Viana', 'slug': 'bruno-viana', 'shortName': 'B. Viana', 'position': 'D', 'userCount': 197, 'id': 804703};;Foul;68
CAP X CAM 22-05-2016;;118486663;yellow;card;True;{'name': 'Hernani', 'slug': 'hernani', 'shortName': 'Hernani', 'position': 'M', 'userCount': 397, 'id': 156019};;;70
CAP X CAM 22-05-2016;;118486657;yellow;card;True;{'name': 'Pablo Felipe', 'slug': 'pablo-felipe', 'shortName': 'Pablo', 'position': 'F', 'userCount': 612, 'id': 374486};;Foul;69
CAP X CAM 22-05-2016;;118486508;yellow;card;True;{'name': 'Eduardo', 'slug': 'eduardo', 'shortName': 'Eduardo', 'position': 'D', 'userCount': 46, 'id': 39657};;Foul;36
CAP X CAM 22-05-2016;;118486501;yellow;card;False;{'name': 'Eduardo Henrique', 'slug': 'eduardo-henrique', 'shortName': 'E. Henrique', 'position': 'M', 'userCount': 135, 'id': 552532};;Foul;31
SAN X CFC 22-05-2016;6.0;118486691;yellow;card;True;{'name': 'Ronaldo Mendes', 'slug': 'ronaldo-mendes', 'shortName': 'R. Mendes', 'position': 'F', 'userCount': 11, 'id': 580826};;Foul;90
SAN X CFC 22-05-2016;;118486612;yellow;card;True;{'name': 'Gustavo Henrique', 'slug': 'gustavo-henrique', 'shortName': 'G. Henrique', 'position': 'D', 'userCount': 629, 'id': 243181};;Foul;53
SAN X CFC 22-05-2016;;118486499;yellow;card;True;{'name': 'Vitor Bueno', 'slug': 'vitor-bueno', 'shortName': 'V. F. Bueno', 'position': 'M', 'userCount': 391, 'id': 808785};;Foul;30
SAN X CFC 22-05-2016;;118486493;yellow;card;False;{'name': 'Kléber', 'slug': 'kleber', 'shortName': 'Kléber', 'position': 'F', 'userCount': 41, 'id': 30139};;Foul;25
