game;accuratePass;aerialDuels;challengeLost;disabled;dispossessed;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
FLA X SPT 14-05-2016;8 (88%);0 (0);;;0;0;;;;1 (1);124997;0;0;7';Alan Patrick;False;;0;M;;6.8;;;A. Patrick;0;0;1;flamengo;FLA;5981;Flamengo;0;0 (0);0 (0);1 (1);0 (0);8 (88%);0;12;1
FLA X SPT 14-05-2016;44 (77%);0 (0);;;0;0;;;;0 (0);47709;3;0;90';Durval;False;;0;D;;6.7;;;Durval;0;0;0;sport-recife;SPT;1959;Sport Recife;1;0 (0);0 (0);0 (0);13 (6);44 (77%);0;71;0
FLA X SPT 14-05-2016;28 (84%);0 (0);;;1;2;;;;4 (1);30277;0;1;67';Emerson Sheik;False;;0;F;;6.6;;;E. Sheik;0;0;0;flamengo;FLA;5981;Flamengo;0;0 (0);0 (0);4 (1);2 (2);28 (84%);0;38;1
FLA X SPT 14-05-2016;40 (85%);0 (0);;;1;0;;;;4 (3);795773;0;0;90';Samuel Xavier;False;;0;D;;6.5;;;S. Xavier;0;0;0;sport-recife;SPT;1959;Sport Recife;0;0 (0);0 (0);4 (3);5 (1);40 (85%);3;65;0
FLA X SPT 14-05-2016;15 (71%);0 (0);;;2;0;;;;4 (2);329237;1;0;74';Vinicius Araujo;False;1;0;F;;6.5;;;V. Araujo;0;0;0;sport-recife;SPT;1959;Sport Recife;0;1 (1);1 (0);4 (2);2 (0);15 (71%);0;31;1
FLA X SPT 14-05-2016;0 (0%);4 (1);;;0;0;;;;0 (0);9098;0;0;5';Túlio De Melo;False;;0;F;;6.5;;;T. D. Melo;0;0;0;sport-recife;SPT;1959;Sport Recife;0;0 (0);0 (0);4 (1);0 (0);0 (0%);0;1;0
FLA X SPT 14-05-2016;16 (72%);3 (2);;;7;7;;;;15 (3);338;0;0;74';Paolo Guerrero;False;;0;F;;6.5;;;P. Guerrero;0;1;0;flamengo;FLA;5981;Flamengo;2;1 (1);0 (0);18 (5);2 (2);16 (72%);1;38;1
FLA X SPT 14-05-2016;5 (83%);1 (0);;;1;1;;;;2 (0);559034;0;0;16';Neto Moura;False;;0;M;;6.3;;;N. Moura;0;0;0;sport-recife;SPT;1959;Sport Recife;0;0 (0);0 (0);3 (0);2 (2);5 (83%);0;8;0
FLA X SPT 14-05-2016;34 (89%);4 (2);2;;2;0;;;;9 (4);344233;1;0;90';Gabriel Xavier;False;;0;M;;6.3;;;G. Xavier;0;0;0;sport-recife;SPT;1959;Sport Recife;1;1 (0);1 (0);13 (6);2 (0);34 (89%);2;53;2
FLA X SPT 14-05-2016;31 (86%);0 (0);1;;2;3;;;;7 (1);122615;0;0;83';Federico Mancuello;False;1;0;M;;6.3;;;F. Mancuello;0;1;0;flamengo;FLA;5981;Flamengo;0;0 (0);3 (1);7 (1);4 (1);31 (86%);0;46;1
FLA X SPT 14-05-2016;18 (75%);3 (3);1;;1;2;;;;6 (1);17880;0;0;90';Diego Souza;False;1;0;M;;6.3;;;D. Souza;0;0;1;sport-recife;SPT;1959;Sport Recife;0;1 (0);0 (0);9 (4);1 (0);18 (75%);0;35;1
FLA X SPT 14-05-2016;19 (86%);1 (0);1;;3;3;;;;17 (7);325679;1;0;85';Reinaldo Lenis;False;1;0;M;;6.2;;;R. Lenis;0;0;0;sport-recife;SPT;1959;Sport Recife;1;6 (3);1 (0);18 (7);0 (0);19 (86%);2;47;2
FLA X SPT 14-05-2016;15 (71%);0 (0);3;;1;3;;;;7 (0);805083;3;0;49';Mark González;False;;0;M;;5.9;;;M. González;0;0;0;sport-recife;SPT;1959;Sport Recife;0;0 (0);7 (1);7 (0);2 (0);15 (71%);0;33;0
FLA X SPT 14-05-2016;29 (87%);2 (0);;;0;3;;;;7 (4);123335;1;0;46';Rithely;False;;0;M;;5.8;;;Rithely;0;0;0;sport-recife;SPT;1959;Sport Recife;1;1 (1);0 (0);9 (4);6 (5);29 (87%);0;41;3
PAL X CAP 14-05-2016;40 (81%);3 (2);;;1;2;1;2;;14 (9);794839;1;2;90';Gabriel Jesus;False;;0;M;;9.3;;;Gabriel;1;1;3;palmeiras;PAL;1963;Palmeiras;0;4 (2);2 (0);17 (11);1 (0);40 (81%);1;72;6
PAL X CAP 14-05-2016;46 (85%);2 (1);;;1;3;2;;;7 (3);46832;0;3;70';Cleiton Xavier;False;1;0;M;;8.0;;;C. Xavier;0;1;0;palmeiras;PAL;1963;Palmeiras;0;1 (1);6 (2);9 (4);3 (2);46 (85%);1;67;1
PAL X CAP 14-05-2016;52 (88%);2 (1);1;;0;2;;;;3 (1);794838;4;0;90';Vitor Hugo;False;;1;D;;7.6;;;V. Hugo;0;0;0;palmeiras;PAL;1963;Palmeiras;3;0 (0);0 (0);5 (2);7 (3);52 (88%);1;70;0
PAL X CAP 14-05-2016;37 (86%);0 (0);;;0;2;;1;;3 (1);551568;2;0;90';Thiago Martins;False;;0;D;;7.6;;;T. Martins;0;0;1;palmeiras;PAL;1963;Palmeiras;2;0 (0);0 (0);3 (1);6 (2);37 (86%);1;51;0
PAL X CAP 14-05-2016;65 (81%);2 (1);2;;1;0;;;;12 (9);34147;2;1;90';Egídio;False;;0;D;;7.6;;;Egídio;1;0;0;palmeiras;PAL;1963;Palmeiras;1;2 (2);9 (2);14 (10);7 (4);65 (81%);6;123;1
PAL X CAP 14-05-2016;12 (70%);2 (0);;;0;1;;1;;5 (4);777341;0;0;85';Róger Guedes;False;;0;M;;7.5;;;R. Guedes;0;1;1;palmeiras;PAL;1963;Palmeiras;0;0 (0);3 (1);7 (4);1 (0);12 (70%);2;30;2
PAL X CAP 14-05-2016;57 (91%);0 (0);;;0;0;;;;1 (1);39394;0;2;90';Jean;False;;0;D;;7.5;;;Jean;0;1;0;palmeiras;PAL;1963;Palmeiras;3;0 (0);4 (2);1 (1);6 (5);57 (91%);1;74;0
PAL X CAP 14-05-2016;50 (92%);0 (0);;;0;0;;;;3 (3);840398;1;1;90';Tche Tche;False;;0;M;;7.3;;;T. Tchê;0;0;0;palmeiras;PAL;1963;Palmeiras;1;1 (1);1 (1);3 (3);4 (2);50 (92%);1;65;1
PAL X CAP 14-05-2016;20 (74%);0 (0);;;;0;;;0;0 (0);14270;0;0;90';Fernando Prass;False;;0;G;0;7.0;2 (2);0;F. Prass;0;0;0;palmeiras;PAL;1963;Palmeiras;0;0 (0);0 (0);0 (0);13 (6);20 (74%);0;31;0
PAL X CAP 14-05-2016;74 (90%);2 (1);;;1;2;;;;6 (3);822935;0;1;90';Matheus Sales;False;;0;M;;6.8;;;M. Sales;0;0;0;palmeiras;PAL;1963;Palmeiras;0;0 (0);1 (0);8 (4);3 (0);74 (90%);1;90;2
PAL X CAP 14-05-2016;8 (80%);0 (0);;;0;0;;;;0 (0);17742;0;0;16';Alecsandro;False;;0;F;;6.7;;;Alecsandro;0;0;1;palmeiras;PAL;1963;Palmeiras;0;0 (0);0 (0);0 (0);0 (0);8 (80%);0;11;0
PAL X CAP 14-05-2016;39 (95%);1 (1);3;False;0;2;;;;12 (7);552686;1;0;90';Otávio;False;;0;M;;6.6;;;Otávio;0;0;0;athletico-paranaense;CAP;1967;Athletico Paranaense;0;0 (0);0 (0);13 (8);2 (2);39 (95%);4;55;3
PAL X CAP 14-05-2016;7 (77%);2 (0);;False;0;1;;;;1 (0);374486;0;0;31';Pablo Felipe;False;;0;F;;6.6;;;Pablo;0;0;0;athletico-paranaense;CAP;1967;Athletico Paranaense;3;0 (0);0 (0);3 (0);3 (1);7 (77%);0;19;0
PAL X CAP 14-05-2016;12 (80%);0 (0);;;0;0;;;;0 (0);243249;0;0;20';Moisés;False;;0;M;;6.6;;;Moises;0;0;0;palmeiras;PAL;1963;Palmeiras;0;0 (0);0 (0);0 (0);1 (1);12 (80%);0;17;0
PAL X CAP 14-05-2016;11 (84%);2 (2);;False;0;0;;;;1 (1);243247;0;1;59';Vinícius;False;;0;M;;6.6;;;Vinícius;0;1;0;athletico-paranaense;CAP;1967;Athletico Paranaense;1;0 (0);1 (1);3 (3);1 (1);11 (84%);1;22;0
PAL X CAP 14-05-2016;31 (75%);2 (0);;False;0;1;;;;2 (1);33106;3;1;90';Thiago Heleno;False;;1;D;;6.6;;;T. Heleno;1;1;0;athletico-paranaense;CAP;1967;Athletico Paranaense;4;0 (0);0 (0);4 (1);10 (4);31 (75%);0;56;1
PAL X CAP 14-05-2016;17 (81%);4 (2);;;0;2;;;;6 (3);18312;0;1;74';Lucas Barrios;False;1;0;F;;6.6;;;L. Barrios;0;0;0;palmeiras;PAL;1963;Palmeiras;0;1 (0);0 (0);10 (5);0 (0);17 (81%);0;27;3
PAL X CAP 14-05-2016;5 (55%);0 (0);;False;0;0;;;;0 (0);156019;0;0;31';Hernani;False;;0;M;;6.5;;;Hernani;0;0;0;athletico-paranaense;CAP;1967;Athletico Paranaense;0;0 (0);0 (0);0 (0);1 (1);5 (55%);0;10;0
PAL X CAP 14-05-2016;30 (69%);3 (2);;False;0;3;;;;5 (2);16653;5;0;90';Paulo André;False;;0;D;;6.4;;;P. André;0;0;0;athletico-paranaense;CAP;1967;Athletico Paranaense;8;0 (0);0 (0);8 (4);7 (2);30 (69%);1;58;1
PAL X CAP 14-05-2016;22 (84%);0 (0);;False;1;1;;;;3 (1);551468;0;1;90';Ewandro;False;;0;M;;6.3;;;Ewandro;0;0;0;athletico-paranaense;CAP;1967;Athletico Paranaense;0;0 (0);1 (1);3 (1);1 (0);22 (84%);0;34;1
PAL X CAP 14-05-2016;20 (74%);0 (0);1;False;0;2;;;;8 (4);139300;1;0;90';Nikão;False;;0;M;;6.3;;;Nikão;0;0;0;athletico-paranaense;CAP;1967;Athletico Paranaense;0;3 (2);2 (0);8 (4);3 (1);20 (74%);1;40;1
PAL X CAP 14-05-2016;17 (77%);3 (2);;False;3;1;;;;8 (3);108483;0;0;90';Walter;False;;0;F;;6.3;;;Walter;0;1;0;athletico-paranaense;CAP;1967;Athletico Paranaense;0;3 (1);0 (0);11 (5);1 (1);17 (77%);0;42;3
PAL X CAP 14-05-2016;16 (76%);0 (0);1;False;2;2;;;;7 (2);243651;1;0;59';Jádson;False;;0;M;;6.1;;;Jádson;0;0;0;athletico-paranaense;CAP;1967;Athletico Paranaense;0;0 (0);0 (0);7 (2);4 (3);16 (76%);0;29;2
PAL X CAP 14-05-2016;19 (86%);0 (0);;False;;0;;;0;0 (0);243529;0;0;90';Weverton;False;;0;G;0;6.1;1 (1);2;Weverton;0;0;0;athletico-paranaense;CAP;1967;Athletico Paranaense;0;0 (0);0 (0);0 (0);11 (8);19 (86%);0;31;0
PAL X CAP 14-05-2016;25 (83%);2 (2);;False;0;1;;;;2 (0);592086;2;0;90';Sidcley;False;;0;D;;6.0;;;Sidcley;0;0;0;athletico-paranaense;CAP;1967;Athletico Paranaense;3;1 (0);1 (0);4 (2);2 (0);25 (83%);0;49;0
PAL X CAP 14-05-2016;8 (66%);2 (0);1;False;1;3;;;;11 (2);329005;2;0;60';Léo;False;;1;D;;4.6;;;Léo;0;0;0;athletico-paranaense;CAP;1967;Athletico Paranaense;1;4 (0);2 (0);13 (2);2 (0);8 (66%);0;38;2
PAL X CAP 14-05-2016;3 (75%);0 (0);;;0;0;1;;;0 (0);60254;0;1;5';Rafael Marques;False;;0;F;;–;;;R. Marques;0;0;0;palmeiras;PAL;1963;Palmeiras;0;0 (0);0 (0);0 (0);0 (0);3 (75%);0;4;0
CAM X SAN 14-05-2016;28 (75%);3 (2);;False;0;0;;;;1 (1);591766;2;0;90';Tiago Pagnussat;False;;1;D;;7.7;;;T. Pagnussat;0;1;0;atletico-mineiro;CAM;1977;Atlético Mineiro;4;0 (0);0 (0);4 (3);7 (4);28 (75%);1;50;0
CAM X SAN 14-05-2016;27 (75%);3 (2);;False;0;1;1;;;6 (5);559194;1;1;90';Gabriel;False;;0;D;;7.7;;;Gabriel;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;4;0 (0);0 (0);9 (7);9 (4);27 (75%);5;54;0
CAM X SAN 14-05-2016;20 (66%);2 (0);2;False;1;2;;;;9 (4);241490;8;2;90';Carlos César;False;;0;D;;7.5;;;C. César;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;2;0 (0);2 (2);11 (4);7 (2);20 (66%);4;66;0
CAM X SAN 14-05-2016;47 (75%);1 (1);1;;1;1;;;;8 (4);255613;0;1;90';Victor Ferraz;False;;1;D;;7.4;;;V. Ferraz;0;0;3;santos;SAN;1968;Santos;1;2 (1);2 (0);9 (5);0 (0);47 (75%);2;103;1
CAM X SAN 14-05-2016;37 (80%);1 (0);3;False;2;4;;1;;12 (2);158411;1;5;90';Juan Cazares;False;1;0;M;;7.4;;;J. Cazares;2;2;2;atletico-mineiro;CAM;1977;Atlético Mineiro;0;1 (0);6 (4);13 (2);5 (4);37 (80%);1;73;1
CAM X SAN 14-05-2016;32 (82%);3 (2);2;False;1;4;;;;13 (6);334713;2;1;90';Lucas Candido;False;;1;M;;7.3;;;L. Candido;2;2;1;atletico-mineiro;CAM;1977;Atlético Mineiro;2;0 (0);0 (0);16 (8);5 (2);32 (82%);5;63;1
CAM X SAN 14-05-2016;49 (87%);0 (0);;;1;1;;;;7 (5);555454;3;0;90';Zeca;False;;0;D;;7.2;;;Zeca;0;0;1;santos;SAN;1968;Santos;1;2 (2);0 (0);7 (5);8 (5);49 (87%);1;83;2
CAM X SAN 14-05-2016;42 (82%);11 (6);;;0;1;;;;4 (3);243181;1;0;90';Gustavo Henrique;False;;2;D;;7.2;;;G. Henrique;1;1;0;santos;SAN;1968;Santos;3;1 (1);0 (0);15 (9);2 (1);42 (82%);2;66;0
CAM X SAN 14-05-2016;9 (30%);0 (0);;False;;0;;;2;1 (1);155989;0;0;90';Uilson;False;;0;G;0;7.1;1 (1);4;Uilson;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;1;0 (0);0 (0);1 (1);26 (5);9 (30%);0;39;1
CAM X SAN 14-05-2016;30 (73%);1 (0);1;False;0;1;;;;5 (2);30022;4;0;90';Edcarlos;False;;0;D;;7.1;;;Edcarlos;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;6;2 (1);0 (0);6 (2);10 (2);30 (73%);1;57;0
CAM X SAN 14-05-2016;23 (82%);0 (0);2;False;2;1;;;;11 (6);28252;1;3;57';Carlos Eduardo;False;;0;M;;7.1;;;C. Eduardo;0;1;1;atletico-mineiro;CAM;1977;Atlético Mineiro;0;1 (1);0 (0);11 (6);1 (1);23 (82%);1;44;4
CAM X SAN 14-05-2016;42 (89%);0 (0);;;0;0;;;;2 (2);4425;1;0;78';Renato;False;;1;M;;7.1;;;Renato;0;1;0;santos;SAN;1968;Santos;2;0 (0);0 (0);2 (2);1 (1);42 (89%);1;56;1
CAM X SAN 14-05-2016;39 (79%);0 (0);;;0;1;;;;9 (6);358550;1;1;90';Thiago Maia;False;;0;M;;7.0;;;T. Maia;0;0;0;santos;SAN;1968;Santos;1;5 (3);0 (0);9 (6);6 (1);39 (79%);2;64;1
CAM X SAN 14-05-2016;8 (57%);7 (3);1;False;2;2;;;;8 (2);288249;0;3;90';Clayton;False;1;0;F;;7.0;;;Claytinho;3;2;1;atletico-mineiro;CAM;1977;Atlético Mineiro;1;2 (1);1 (0);15 (5);1 (0);8 (57%);0;36;1
CAM X SAN 14-05-2016;14 (73%);0 (0);;;;0;;;0;0 (0);77526;0;0;90';Vanderlei;False;;0;G;0;7.0;3 (2);4;Vanderlei;0;0;0;santos;SAN;1968;Santos;0;0 (0);0 (0);0 (0);12 (7);14 (73%);0;34;0
CAM X SAN 14-05-2016;52 (74%);4 (1);;;0;1;;;;4 (3);46942;0;0;90';David Braz;False;;3;D;;7.0;;;D. Braz;0;0;0;santos;SAN;1968;Santos;3;1 (1);0 (0);8 (4);10 (2);52 (74%);1;83;1
CAM X SAN 14-05-2016;34 (73%);5 (1);;;2;2;;;;12 (6);808785;0;1;90';Vitor Bueno;False;;0;M;;6.8;;;V. F. Bueno;1;1;0;santos;SAN;1968;Santos;1;4 (2);2 (1);17 (7);2 (0);34 (73%);3;65;1
CAM X SAN 14-05-2016;20 (74%);2 (1);1;;0;2;;;;12 (6);358554;0;1;90';Gabriel Barbosa;False;3;0;F;;6.8;;;Gabriel;1;1;0;santos;SAN;1968;Santos;0;6 (3);2 (0);14 (7);2 (1);20 (74%);0;50;3
CAM X SAN 14-05-2016;26 (89%);1 (1);;;1;1;;;;2 (0);843735;0;1;45';Serginho;False;;0;M;;6.7;;;Serginho;0;1;0;santos;SAN;1968;Santos;0;0 (0);0 (0);3 (1);1 (1);26 (89%);0;38;0
CAM X SAN 14-05-2016;11 (84%);0 (0);2;False;0;0;;;;3 (1);831772;1;2;33';Pablo Diogo;False;;0;M;;6.7;;;P. Diogo;0;1;0;atletico-mineiro;CAM;1977;Atlético Mineiro;1;0 (0);2 (0);3 (1);1 (1);11 (84%);1;20;0
CAM X SAN 14-05-2016;18 (69%);1 (1);;;3;2;;;;12 (7);580826;0;0;64';Ronaldo Mendes;False;;0;M;;6.7;;;R. Mendes;0;0;0;santos;SAN;1968;Santos;0;2 (2);0 (0);13 (8);1 (0);18 (69%);1;41;4
CAM X SAN 14-05-2016;0 (0%);0 (0);;False;0;1;;;;1 (0);338841;1;0;4';Yago;False;;1;M;;6.7;;;Yago;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;0;0 (0);0 (0);1 (0);0 (0);0 (0%);0;3;0
CAM X SAN 14-05-2016;30 (90%);4 (3);2;False;1;2;;;;9 (4);552532;0;0;90';Eduardo Henrique;False;;0;M;;6.6;;;E. Henrique;0;0;0;atletico-mineiro;CAM;1977;Atlético Mineiro;1;0 (0);0 (0);13 (7);1 (0);30 (90%);3;45;1
CAM X SAN 14-05-2016;6 (66%);1 (1);;;0;0;;;;7 (4);840406;0;0;26';Marquinhos;False;;1;M;;6.5;;;Marquinhos;0;0;0;santos;SAN;1968;Santos;0;4 (1);0 (0);8 (5);0 (0);6 (66%);0;19;3
CAM X SAN 14-05-2016;8 (88%);0 (0);;;1;0;;;;3 (2);352660;0;0;12';Maxi Rolon;False;;0;F;;6.5;;;M. Rolon;0;0;0;santos;SAN;1968;Santos;0;1 (1);3 (0);3 (2);0 (0);8 (88%);0;17;1
CAM X SAN 14-05-2016;10 (76%);3 (2);2;False;1;0;;;;7 (4);349534;1;0;86';Hyuri;False;1;0;M;;6.4;;;Hyuri;1;1;0;atletico-mineiro;CAM;1977;Atlético Mineiro;0;0 (0);0 (0);10 (6);0 (0);10 (76%);1;26;3
CAM X SAN 14-05-2016;13 (76%);1 (0);1;;1;0;;;;4 (0);329267;1;1;45';Paulinho;False;2;0;M;;6.0;;;Paulinho;0;0;0;santos;SAN;1968;Santos;0;2 (0);1 (0);5 (0);1 (1);13 (76%);0;27;0
CFC X CRU 15-05-2016;41 (83%);3 (3);;;0;1;;;;8 (7);360322;1;2;90';Carlinhos;False;;0;D;;7.7;;;Carlinhos;0;0;0;coritiba;CFC;1982;Coritiba;2;0 (0);4 (2);11 (10);8 (4);41 (83%);3;73;4
CFC X CRU 15-05-2016;37 (86%);2 (1);1;;1;2;;;;6 (3);799947;5;0;90';Juninho;False;;0;D;;7.6;;;Juninho;0;0;1;coritiba;CFC;1982;Coritiba;3;0 (0);1 (0);8 (4);12 (8);37 (86%);1;58;2
CFC X CRU 15-05-2016;45 (83%);1 (0);;;0;1;;;;10 (9);33117;2;1;90';Henrique;False;;2;M;;7.6;;;Henrique;0;0;0;cruzeiro;CRU;1954;Cruzeiro;1;1 (1);1 (0);11 (9);7 (4);45 (83%);5;76;3
CFC X CRU 15-05-2016;17 (81%);8 (1);;;1;5;;1;;5 (1);30139;0;2;90';Kléber;False;;0;F;;7.6;;;Kléber;0;1;1;coritiba;CFC;1982;Coritiba;0;1 (0);0 (0);13 (2);1 (0);17 (81%);0;34;2
CFC X CRU 15-05-2016;28 (71%);3 (3);;;2;1;1;;;12 (9);124807;1;2;87';Vinicius;False;;0;M;;7.4;;;Vinicius;1;1;0;coritiba;CFC;1982;Coritiba;1;2 (2);1 (0);15 (12);2 (2);28 (71%);1;62;6
CFC X CRU 15-05-2016;8 (40%);1 (1);;;;0;;;3;1 (1);17785;0;0;90';Fábio;False;;0;G;2;7.4;0 (0);4;Fábio;0;0;0;cruzeiro;CRU;1954;Cruzeiro;2;0 (0);0 (0);2 (2);16 (4);8 (40%);1;36;0
CFC X CRU 15-05-2016;27 (90%);3 (1);;;0;1;;;;8 (6);146308;0;0;90';Willian;False;2;0;F;;7.1;;;Willian;0;2;1;cruzeiro;CRU;1954;Cruzeiro;1;1 (0);1 (0);11 (7);0 (0);27 (90%);0;49;6
CFC X CRU 15-05-2016;51 (82%);2 (2);;;0;1;;;;7 (5);106293;0;0;90';Juan Sánchez Miño;False;;0;D;;7.1;;;J. S. Miño;0;1;0;cruzeiro;CRU;1954;Cruzeiro;3;4 (3);3 (0);9 (7);1 (0);51 (82%);0;89;2
CFC X CRU 15-05-2016;28 (73%);3 (1);;;0;1;;;;2 (1);47905;0;1;90';Rafael Marques;False;;0;D;;7.1;;;R. Marques;0;0;0;coritiba;CFC;1982;Coritiba;3;0 (0);0 (0);5 (2);9 (5);28 (73%);1;44;0
CFC X CRU 15-05-2016;20 (60%);1 (1);4;;0;0;;;;14 (7);795724;0;1;62';Ruy;False;1;0;M;;7.0;;;Ruy;0;0;0;coritiba;CFC;1982;Coritiba;0;5 (2);3 (2);15 (8);7 (3);20 (60%);4;53;1
CFC X CRU 15-05-2016;18 (56%);1 (1);1;;1;0;;;;4 (2);822518;1;0;90';Dodô;False;;0;D;;6.9;;;Dodô;0;1;1;coritiba;CFC;1982;Coritiba;2;0 (0);2 (1);5 (3);4 (1);18 (56%);0;60;2
CFC X CRU 15-05-2016;6 (85%);0 (0);;;0;1;;;;2 (1);802485;0;1;11';Thiago Lopes;False;;0;M;;6.9;;;T. Lopes;0;1;0;coritiba;CFC;1982;Coritiba;0;0 (0);2 (1);2 (1);0 (0);6 (85%);1;12;0
CFC X CRU 15-05-2016;8 (44%);0 (0);;;;0;;;0;0 (0);243503;0;0;90';Wilson;False;;0;G;0;6.9;0 (0);1;Wilson;0;0;0;coritiba;CFC;1982;Coritiba;0;0 (0);0 (0);0 (0);14 (4);8 (44%);0;25;0
CFC X CRU 15-05-2016;59 (88%);5 (2);;;0;3;;;;6 (3);146790;2;0;90';João Paulo;False;;0;M;;6.9;;;João Paulo;2;0;0;coritiba;CFC;1982;Coritiba;0;0 (0);0 (0);11 (5);2 (1);59 (88%);3;77;0
CFC X CRU 15-05-2016;31 (66%);6 (4);1;;0;2;;;;2 (0);35574;5;0;90';Léo;False;;1;D;;6.9;;;Léo;0;0;0;cruzeiro;CRU;1954;Cruzeiro;4;0 (0);0 (0);8 (4);17 (6);31 (66%);0;58;1
CFC X CRU 15-05-2016;28 (84%);2 (1);;;1;0;;;;5 (4);11394;0;2;79';Cesar Gonzalez;False;;0;M;;6.9;;;C. Gonzalez;1;0;0;coritiba;CFC;1982;Coritiba;0;0 (0);7 (2);7 (5);0 (0);28 (84%);2;55;3
