game;text;homeScore;awayScore;isLive;time;addedTime;incidentType
BAY X BLK 18-08-2017;FT;3;1;False;90;999;period
BAY X BLK 18-08-2017;HT;2;0;False;45;999;period
MAI X H96 19-08-2017;FT;0;1;False;90;999;period
MAI X H96 19-08-2017;HT;0;0;False;45;999;period
TSG X SVW 19-08-2017;FT;1;0;False;90;999;period
HSV X AUG 19-08-2017;HT;1;0;False;45;999;period
BCS X STU 19-08-2017;FT;2;0;False;90;999;period
WOB X DOR 19-08-2017;FT;0;3;False;90;999;period
WOB X DOR 19-08-2017;HT;0;2;False;45;999;period
SCF X SGE 20-08-2017;FT;0;0;False;90;999;period
KOL X HSV 25-08-2017;FT;1;3;False;90;999;period
AUG X BMG 26-08-2017;FT;2;2;False;90;999;period
AUG X BMG 26-08-2017;HT;1;2;False;45;999;period
SGE X WOB 26-08-2017;HT;0;1;False;45;999;period
SVW X BAY 26-08-2017;FT;0;2;False;90;999;period
RBL X SCF 27-08-2017;FT;4;1;False;90;999;period
MAI X BLK 09-09-2017;HT;1;1;False;45;999;period
AUG X KOL 09-09-2017;FT;3;0;False;90;999;period
WOB X H96 09-09-2017;FT;1;1;False;90;999;period
BAY X MAI 16-09-2017;FT;4;0;False;90;999;period
SGE X AUG 16-09-2017;FT;1;2;False;90;999;period
RBL X BMG 16-09-2017;HT;2;1;False;45;999;period
BLK X SCF 17-09-2017;HT;3;0;False;45;999;period
DOR X KOL 17-09-2017;FT;5;0;False;90;999;period
MAI X TSG 20-09-2017;FT;2;3;False;90;999;period
MAI X TSG 20-09-2017;HT;2;2;False;45;999;period
BCS X BLK 20-09-2017;FT;2;1;False;90;999;period
DOR X BMG 23-09-2017;FT;6;1;False;90;999;period
SCF X TSG 01-10-2017;FT;3;2;False;90;999;period
BMG X BLK 21-10-2017;FT;1;5;False;90;999;period
H96 X DOR 28-10-2017;FT;4;2;False;90;999;period
WOB X BCS 05-11-2017;FT;3;3;False;90;999;period
BCS X BMG 18-11-2017;FT;2;4;False;90;999;period
BCS X BMG 18-11-2017;HT;1;3;False;45;999;period
DOR X S04 25-11-2017;FT;4;4;False;90;999;period
DOR X S04 25-11-2017;HT;4;0;False;45;999;period
KOL X SCF 10-12-2017;FT;3;4;False;90;999;period
KOL X SCF 10-12-2017;HT;3;1;False;45;999;period
H96 X BLK 17-12-2017;HT;3;2;False;45;999;period
TSG X BLK 20-01-2018;FT;1;4;False;90;999;period
BAY X TSG 27-01-2018;FT;5;2;False;90;999;period
SCF X BAY 04-03-2018;FT;0;4;False;90;999;period
BAY X HSV 10-03-2018;FT;6;0;False;90;999;period
BAY X DOR 31-03-2018;HT;5;0;False;45;999;period
BAY X BMG 14-04-2018;FT;5;1;False;90;999;period
RBL X TSG 21-04-2018;FT;2;5;False;90;999;period
RBL X TSG 21-04-2018;HT;0;3;False;45;999;period
BCS X RBL 12-05-2018;FT;2;6;False;90;999;period
