game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;time
SVW X BAY 26-08-2017;;{'name': 'Kingsley Coman', 'slug': 'kingsley-coman', 'shortName': 'K. Coman', 'position': 'M', 'userCount': 7395, 'id': 280441};1;0;121638628;regular;goal;False;{'name': 'Robert Lewandowski', 'slug': 'robert-lewandowski', 'shortName': 'R. Lewandowski', 'position': 'F', 'userCount': 62994, 'id': 41789};72
DOR X BCS 26-08-2017;;;0;2;121640369;regular;goal;True;{'name': 'Nuri Şahin', 'slug': 'nuri-sahin', 'shortName': 'N. Şahin', 'position': 'M', 'userCount': 1045, 'id': 21881};57
DOR X BCS 26-08-2017;;{'name': 'Nuri Şahin', 'slug': 'nuri-sahin', 'shortName': 'N. Şahin', 'position': 'M', 'userCount': 1045, 'id': 21881};0;1;121640368;regular;goal;True;{'name': 'Pierre-Emerick Aubameyang', 'slug': 'pierre-emerick-aubameyang', 'shortName': 'P. Aubameyang', 'position': 'F', 'userCount': 40686, 'id': 51498};15
RBL X SCF 27-08-2017;;{'name': 'Marcel Halstenberg', 'slug': 'marcel-halstenberg', 'shortName': 'M. Halstenberg', 'position': 'D', 'userCount': 1155, 'id': 103364};1;4;121643599;regular;goal;True;{'name': 'Bruma', 'slug': 'bruma', 'shortName': 'Bruma', 'position': 'M', 'userCount': 1720, 'id': 97012};80
RBL X SCF 27-08-2017;;{'name': 'Jean-Kévin Augustin', 'slug': 'jean-kevin-augustin', 'shortName': 'J. Augustin', 'position': 'F', 'userCount': 1043, 'id': 352938};1;3;121643598;regular;goal;True;{'name': 'Timo Werner', 'slug': 'timo-werner', 'shortName': 'T. Werner', 'position': 'F', 'userCount': 14278, 'id': 232306};71
RBL X SCF 27-08-2017;;{'name': 'Jean-Kévin Augustin', 'slug': 'jean-kevin-augustin', 'shortName': 'J. Augustin', 'position': 'F', 'userCount': 1043, 'id': 352938};1;2;121643597;regular;goal;True;{'name': 'Willi Orbán', 'slug': 'willi-orban', 'shortName': 'W. Orbán', 'position': 'D', 'userCount': 1177, 'id': 136924};55
RBL X SCF 27-08-2017;;{'name': 'Emil Forsberg', 'slug': 'emil-forsberg', 'shortName': 'E. Forsberg', 'position': 'M', 'userCount': 2103, 'id': 51785};1;1;121643596;regular;goal;True;{'name': 'Timo Werner', 'slug': 'timo-werner', 'shortName': 'T. Werner', 'position': 'F', 'userCount': 14278, 'id': 232306};48
RBL X SCF 27-08-2017;;{'name': 'Marco Terrazzino', 'slug': 'marco-terrazzino', 'shortName': 'M. Terrazzino', 'position': 'M', 'userCount': 31, 'id': 40626};1;0;121643600;regular;goal;False;{'name': 'Florian Niederlechner', 'slug': 'florian-niederlechner', 'shortName': 'F. Niederlechner', 'position': 'F', 'userCount': 547, 'id': 156146};23
H96 X S04 27-08-2017;;{'name': 'Marvin Bakalorz', 'slug': 'marvin-bakalorz', 'shortName': 'M. Bakalorz', 'position': 'M', 'userCount': 19, 'id': 38363};0;1;121644297;regular;goal;True;{'name': 'Jonathas', 'slug': 'jonathas', 'shortName': 'Jonathas', 'position': 'F', 'userCount': 132, 'id': 98912};67
HSV X RBL 08-09-2017;;{'name': 'Kevin Kampl', 'slug': 'kevin-kampl', 'shortName': 'K. Kampl', 'position': 'M', 'userCount': 1109, 'id': 84251};2;0;121679523;regular;goal;False;{'name': 'Timo Werner', 'slug': 'timo-werner', 'shortName': 'T. Werner', 'position': 'F', 'userCount': 14278, 'id': 232306};75
HSV X RBL 08-09-2017;;{'name': 'Marcel Sabitzer', 'slug': 'marcel-sabitzer', 'shortName': 'M. Sabitzer', 'position': 'M', 'userCount': 2525, 'id': 133908};1;0;121679522;regular;goal;False;{'name': 'Naby Keïta', 'slug': 'naby-keita', 'shortName': 'N. Keïta', 'position': 'M', 'userCount': 10143, 'id': 365772};67
MAI X BLK 09-09-2017;;{'name': 'Levin Öztunali', 'slug': 'levin-oztunali', 'shortName': 'L. Öztunali', 'position': 'M', 'userCount': 268, 'id': 229776};1;3;121682663;regular;goal;True;{'name': 'Suat Serdar', 'slug': 'suat-serdar', 'shortName': 'S. Serdar', 'position': 'M', 'userCount': 968, 'id': 800408};71
MAI X BLK 09-09-2017;;{'name': 'Levin Öztunali', 'slug': 'levin-oztunali', 'shortName': 'L. Öztunali', 'position': 'M', 'userCount': 268, 'id': 229776};1;2;121682662;regular;goal;True;{'name': 'Abdou Diallo', 'slug': 'abdou-diallo', 'shortName': 'A. Diallo', 'position': 'D', 'userCount': 1566, 'id': 280435};57
MAI X BLK 09-09-2017;;{'name': 'Daniel Brosinski', 'slug': 'daniel-brosinski', 'shortName': 'D. Brosinski', 'position': 'D', 'userCount': 194, 'id': 26576};1;1;121682661;regular;goal;True;{'name': 'Yoshinori Muto', 'slug': 'yoshinori-muto', 'shortName': 'Y. Muto', 'position': 'F', 'userCount': 457, 'id': 335047};45
MAI X BLK 09-09-2017;;{'name': 'Wendell', 'slug': 'wendell', 'shortName': 'Wendell', 'position': 'D', 'userCount': 512, 'id': 335033};1;0;121682664;regular;goal;False;{'name': 'Dominik Kohr', 'slug': 'dominik-kohr', 'shortName': 'D. Kohr', 'position': 'M', 'userCount': 265, 'id': 152206};22
AUG X KOL 09-09-2017;4.0;;0;3;121682734;regular;goal;True;{'name': 'Alfreð Finnbogason', 'slug': 'alfred-finnbogason', 'shortName': 'A. Finnbogason', 'position': 'F', 'userCount': 642, 'id': 576382};90
AUG X KOL 09-09-2017;;;0;2;121682733;penalty;goal;True;{'name': 'Alfreð Finnbogason', 'slug': 'alfred-finnbogason', 'shortName': 'A. Finnbogason', 'position': 'F', 'userCount': 642, 'id': 576382};32
AUG X KOL 09-09-2017;;{'name': 'Philipp Max', 'slug': 'philipp-max', 'shortName': 'P. Max', 'position': 'D', 'userCount': 858, 'id': 142672};0;1;121682732;regular;goal;True;{'name': 'Alfreð Finnbogason', 'slug': 'alfred-finnbogason', 'shortName': 'A. Finnbogason', 'position': 'F', 'userCount': 642, 'id': 576382};21
BMG X SGE 09-09-2017;;{'name': 'Sébastien Haller', 'slug': 'sebastien-haller', 'shortName': 'S. Haller', 'position': 'F', 'userCount': 3196, 'id': 149731};1;0;121682757;regular;goal;False;{'name': 'Kevin-Prince Boateng', 'slug': 'kevin-prince-boateng', 'shortName': 'K. Boateng', 'position': 'F', 'userCount': 8767, 'id': 8713};13
