game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;time
HSV X HKI 03-08-2018;3.0;{'name': 'David Kinsombi', 'slug': 'david-kinsombi', 'shortName': 'D. Kinsombi', 'position': 'M', 'userCount': 58, 'id': 254207};3;0;123670908;regular;goal;False;{'name': 'Mathias Honsak', 'slug': 'mathias-honsak', 'shortName': 'M. Honsak', 'position': 'M', 'userCount': 82, 'id': 575952};90
HSV X HKI 03-08-2018;;{'name': 'Jae-Sung Lee', 'slug': 'jae-sung-lee', 'shortName': 'J. Lee', 'position': 'M', 'userCount': 307, 'id': 537552};2;0;123670907;regular;goal;False;{'name': 'David Kinsombi', 'slug': 'david-kinsombi', 'shortName': 'D. Kinsombi', 'position': 'M', 'userCount': 58, 'id': 254207};78
HSV X HKI 03-08-2018;;{'name': 'Jae-Sung Lee', 'slug': 'jae-sung-lee', 'shortName': 'J. Lee', 'position': 'M', 'userCount': 307, 'id': 537552};1;0;123670906;regular;goal;False;{'name': 'Jonas Meffert', 'slug': 'jonas-meffert', 'shortName': 'J. Meffert', 'position': 'M', 'userCount': 28, 'id': 148256};56
BOC X KOL 04-08-2018;;;2;0;123672301;regular;goal;False;{'name': 'Rafael Czichos', 'slug': 'rafael-czichos', 'shortName': 'R. Czichos', 'position': 'D', 'userCount': 105, 'id': 120302};59
BOC X KOL 04-08-2018;;;1;0;123672300;ownGoal;goal;False;{'name': 'Maxim Leitsch', 'slug': 'maxim-leitsch', 'shortName': 'M. Leitsch', 'position': 'D', 'userCount': 13, 'id': 842869};44
JAH X ING 04-08-2018;;;1;2;123673181;ownGoal;goal;True;{'name': 'Frederic Ananou', 'slug': 'frederic-ananou', 'shortName': 'F. Ananou', 'position': 'D', 'userCount': 17, 'id': 842276};72
JAH X ING 04-08-2018;;{'name': 'Andreas Geipl', 'slug': 'andreas-geipl', 'shortName': 'A. Geipl', 'position': 'M', 'userCount': 16, 'id': 142221};1;1;123673180;regular;goal;True;{'name': 'Benedikt Saller', 'slug': 'benedikt-saller', 'shortName': 'B. Saller', 'position': 'D', 'userCount': 6, 'id': 142118};45
JAH X ING 04-08-2018;;{'name': 'Darío Lezcano', 'slug': 'dario-lezcano', 'shortName': 'D. Lezcano', 'position': 'F', 'userCount': 161, 'id': 37827};1;0;123673182;regular;goal;False;{'name': 'Konstantin Kerschbaumer', 'slug': 'konstantin-kerschbaumer', 'shortName': 'K. Kerschbaumer', 'position': 'M', 'userCount': 45, 'id': 126205};5
FUR X SAN 04-08-2018;;{'name': 'David Atanga', 'slug': 'david-atanga', 'shortName': 'D. Atanga', 'position': 'M', 'userCount': 77, 'id': 786187};1;3;123673204;regular;goal;True;{'name': 'Daniel Steininger', 'slug': 'daniel-steininger', 'shortName': 'D. Steininger', 'position': 'F', 'userCount': 11, 'id': 253893};89
FUR X SAN 04-08-2018;;;1;2;123673203;penalty;goal;True;{'name': 'Daniel Keita-Ruel', 'slug': 'daniel-keita-ruel', 'shortName': 'D. Keita-Ruel', 'position': 'F', 'userCount': 87, 'id': 102983};81
FUR X SAN 04-08-2018;;{'name': 'Tobias Mohr', 'slug': 'tobias-mohr', 'shortName': 'T. Mohr', 'position': 'M', 'userCount': 34, 'id': 237048};1;1;123673202;regular;goal;True;{'name': 'Daniel Keita-Ruel', 'slug': 'daniel-keita-ruel', 'shortName': 'D. Keita-Ruel', 'position': 'F', 'userCount': 87, 'id': 102983};78
FUR X SAN 04-08-2018;;;1;0;123673205;regular;goal;False;{'name': 'Philipp Klingmann', 'slug': 'philipp-klingmann', 'shortName': 'P. Klingmann', 'position': 'D', 'userCount': 5, 'id': 123682};55
MAG X STP 05-08-2018;;;2;1;123675670;regular;goal;False;{'name': 'Marvin Knoll', 'slug': 'marvin-knoll', 'shortName': 'M. Knoll', 'position': 'M', 'userCount': 39, 'id': 39709};81
MAG X STP 05-08-2018;;;1;1;123675669;regular;goal;False;{'name': 'Christopher Buchtmann', 'slug': 'christopher-buchtmann', 'shortName': 'C. Buchtmann', 'position': 'M', 'userCount': 37, 'id': 114527};29
MAG X STP 05-08-2018;;{'name': 'Nils Butzen', 'slug': 'nils-butzen', 'shortName': 'N. Butzen', 'position': 'M', 'userCount': 17, 'id': 126415};0;1;123675668;regular;goal;True;{'name': 'Christian Beck', 'slug': 'christian-beck', 'shortName': 'C. Beck', 'position': 'F', 'userCount': 40, 'id': 16139};16
HEI X ARM 05-08-2018;;{'name': 'Florian Hartherz', 'slug': 'florian-hartherz', 'shortName': 'F. Hartherz', 'position': 'D', 'userCount': 21, 'id': 132606};1;1;123676037;regular;goal;False;{'name': 'Jóan Edmundsson', 'slug': 'joan-edmundsson', 'shortName': 'J. Edmundsson', 'position': 'M', 'userCount': 84, 'id': 64860};45
HEI X ARM 05-08-2018;;{'name': 'Nikola Dovedan', 'slug': 'nikola-dovedan', 'shortName': 'N. Dovedan', 'position': 'M', 'userCount': 106, 'id': 138143};0;1;123676036;regular;goal;True;{'name': 'Marc Schnatterer', 'slug': 'marc-schnatterer', 'shortName': 'M. Schnatterer', 'position': 'M', 'userCount': 58, 'id': 26573};43
UNB X AUE 05-08-2018;;;0;1;123676044;regular;goal;True;{'name': 'Felix Kroos', 'slug': 'felix-kroos', 'shortName': 'F. Kroos', 'position': 'M', 'userCount': 180, 'id': 44806};87
D98 X SCP 05-08-2018;;{'name': 'Tobias Kempe', 'slug': 'tobias-kempe', 'shortName': 'T. Kempe', 'position': 'M', 'userCount': 74, 'id': 37630};0;1;123676046;regular;goal;True;{'name': 'Serdar Dursun', 'slug': 'serdar-dursun', 'shortName': 'S. Dursun', 'position': 'F', 'userCount': 191, 'id': 123917};52
DRE X DUI 06-08-2018;;{'name': 'Philip Heise', 'slug': 'philip-heise', 'shortName': 'P. Heise', 'position': 'M', 'userCount': 37, 'id': 124743};0;1;123677849;regular;goal;True;{'name': 'Lucas Röser', 'slug': 'lucas-roser', 'shortName': 'L. Röser', 'position': 'F', 'userCount': 34, 'id': 142135};39
ING X FUR 10-08-2018;;{'name': 'Tobias Schrock', 'slug': 'tobias-schrock', 'shortName': 'T. Schrock', 'position': 'M', 'userCount': 9, 'id': 142851};1;1;123687452;regular;goal;True;{'name': 'Thorsten Röcher', 'slug': 'thorsten-rocher', 'shortName': 'T. Röcher', 'position': 'F', 'userCount': 23, 'id': 146691};71
ING X FUR 10-08-2018;;{'name': 'Maximilian Wittek', 'slug': 'maximilian-wittek', 'shortName': 'M. Wittek', 'position': 'D', 'userCount': 32, 'id': 254125};1;0;123687453;regular;goal;False;{'name': 'Lukas Gugganig', 'slug': 'lukas-gugganig', 'shortName': 'L. Gugganig', 'position': 'D', 'userCount': 33, 'id': 336375};56
SCP X JAH 10-08-2018;;{'name': 'Sven Michel', 'slug': 'sven-michel', 'shortName': 'S. Michel', 'position': 'F', 'userCount': 83, 'id': 246431};0;2;123687429;regular;goal;True;{'name': 'Philipp Klement', 'slug': 'philipp-klement', 'shortName': 'P. Klement', 'position': 'M', 'userCount': 127, 'id': 147306};61
SCP X JAH 10-08-2018;;{'name': 'Philipp Klement', 'slug': 'philipp-klement', 'shortName': 'P. Klement', 'position': 'M', 'userCount': 127, 'id': 147306};0;1;123687428;regular;goal;True;{'name': 'Klaus Gjasula', 'slug': 'klaus-gjasula', 'shortName': 'K. Gjasula', 'position': 'M', 'userCount': 250, 'id': 163673};31
STP X D98 10-08-2018;;{'name': 'Richard Neudecker', 'slug': 'richard-neudecker', 'shortName': 'R. Neudecker', 'position': 'M', 'userCount': 22, 'id': 573308};0;2;123688150;regular;goal;True;{'name': 'Christopher Buchtmann', 'slug': 'christopher-buchtmann', 'shortName': 'C. Buchtmann', 'position': 'M', 'userCount': 37, 'id': 114527};85
STP X D98 10-08-2018;;{'name': 'Mats Møller Dæhli', 'slug': 'mats-moller-daehli', 'shortName': 'M. M. Dæhli', 'position': 'M', 'userCount': 181, 'id': 181889};0;1;123688149;regular;goal;True;{'name': 'Richard Neudecker', 'slug': 'richard-neudecker', 'shortName': 'R. Neudecker', 'position': 'M', 'userCount': 22, 'id': 573308};52
DUI X BOC 11-08-2018;;{'name': 'Danilo Soares', 'slug': 'danilo-soares', 'shortName': 'D. Soares', 'position': 'D', 'userCount': 46, 'id': 121551};2;0;123689889;regular;goal;False;{'name': 'Silvère Ganvoula', 'slug': 'silvere-ganvoula', 'shortName': 'S. Ganvoula', 'position': 'F', 'userCount': 433, 'id': 787448};64
DUI X BOC 11-08-2018;;;1;0;123689888;regular;goal;False;{'name': 'Sidney Sam', 'slug': 'sidney-sam', 'shortName': 'S. Sam', 'position': 'M', 'userCount': 74, 'id': 18892};55
ARM X DRE 11-08-2018;;{'name': 'Linus Wahlqvist', 'slug': 'linus-wahlqvist', 'shortName': 'L. Wahlqvist', 'position': 'D', 'userCount': 74, 'id': 279533};1;2;123690921;regular;goal;False;{'name': 'Erich Berko', 'slug': 'erich-berko', 'shortName': 'E. Berko', 'position': 'F', 'userCount': 34, 'id': 142169};86
ARM X DRE 11-08-2018;;{'name': 'Jóan Edmundsson', 'slug': 'joan-edmundsson', 'shortName': 'J. Edmundsson', 'position': 'M', 'userCount': 84, 'id': 64860};0;2;123690920;regular;goal;True;{'name': 'Fabian Klos', 'slug': 'fabian-klos', 'shortName': 'F. Klos', 'position': 'F', 'userCount': 327, 'id': 85058};33
ARM X DRE 11-08-2018;;{'name': 'Andreas Voglsammer', 'slug': 'andreas-voglsammer', 'shortName': 'A. Voglsammer', 'position': 'M', 'userCount': 162, 'id': 123320};0;1;123690919;regular;goal;True;{'name': 'Jóan Edmundsson', 'slug': 'joan-edmundsson', 'shortName': 'J. Edmundsson', 'position': 'M', 'userCount': 84, 'id': 64860};27
SAN X HSV 12-08-2018;;;3;0;123694406;regular;goal;False;{'name': 'Khaled Narey', 'slug': 'khaled-narey', 'shortName': 'K. Narey', 'position': 'M', 'userCount': 69, 'id': 190065};59
SAN X HSV 12-08-2018;;{'name': 'Douglas Santos', 'slug': 'douglas-santos', 'shortName': 'D. Santos', 'position': 'D', 'userCount': 462, 'id': 243583};2;0;123694405;regular;goal;False;{'name': 'Rick Van Drongelen', 'slug': 'rick-van-drongelen', 'shortName': 'R. V. Drongelen', 'position': 'D', 'userCount': 353, 'id': 803023};30
SAN X HSV 12-08-2018;;;1;0;123694404;regular;goal;False;{'name': 'Khaled Narey', 'slug': 'khaled-narey', 'shortName': 'K. Narey', 'position': 'M', 'userCount': 69, 'id': 190065};7
HKI X HEI 12-08-2018;;{'name': 'Janni Serra', 'slug': 'janni-serra', 'shortName': 'J. Serra', 'position': 'F', 'userCount': 126, 'id': 924020};1;1;123695298;regular;goal;True;{'name': 'Jae-Sung Lee', 'slug': 'jae-sung-lee', 'shortName': 'J. Lee', 'position': 'M', 'userCount': 307, 'id': 537552};20
HKI X HEI 12-08-2018;;{'name': 'Nikola Dovedan', 'slug': 'nikola-dovedan', 'shortName': 'N. Dovedan', 'position': 'M', 'userCount': 106, 'id': 138143};1;0;123695299;regular;goal;False;{'name': 'Robert Glatzel', 'slug': 'robert-glatzel', 'shortName': 'R. Glatzel', 'position': 'F', 'userCount': 133, 'id': 168987};15
KOL X UNB 13-08-2018;;{'name': 'Akaki Gogia', 'slug': 'akaki-gogia', 'shortName': 'A. Gogia', 'position': 'M', 'userCount': 71, 'id': 108452};1;1;123698658;regular;goal;False;{'name': 'Sebastian Andersson', 'slug': 'sebastian-andersson', 'shortName': 'S. Andersson', 'position': 'F', 'userCount': 600, 'id': 113437};69
KOL X UNB 13-08-2018;;;0;1;123698657;regular;goal;True;{'name': 'Christian Clemens', 'slug': 'christian-clemens', 'shortName': 'C. Clemens', 'position': 'M', 'userCount': 49, 'id': 94726};41
D98 X DUI 24-08-2018;;{'name': 'Marcel Heller', 'slug': 'marcel-heller', 'shortName': 'M. Heller', 'position': 'M', 'userCount': 25, 'id': 15468};0;3;123736224;regular;goal;True;{'name': 'Tobias Kempe', 'slug': 'tobias-kempe', 'shortName': 'T. Kempe', 'position': 'M', 'userCount': 74, 'id': 37630};86
