game;accuratePass;aerialDuels;challengeLost;disabled;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;possessionLost;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
HSV X HKI 03-08-2018;70 (84%);1 (1);;;0;;;0;0 (0);271017;0;0;90';Julian Pollersbeck;False;;0;G;;0;6.9;0 (0);5;J. Pollersbeck;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;1;0 (0);0 (0);1 (1);25 (13);70 (84%);0;93;1
HSV X HKI 03-08-2018;15 (62%);3 (1);;;1;;;;4 (2);16677;1;0;90';Dominik Schmidt;False;;0;D;11;;6.9;;;D. Schmidt;0;0;0;holstein-kiel;HKI;2573;Holstein Kiel;5;1 (1);1 (0);7 (3);6 (1);15 (62%);1;37;0
HSV X HKI 03-08-2018;45 (84%);5 (2);;;3;;;;13 (9);151597;0;0;90';Matti Steinmann;False;;0;M;13;;6.7;;;M. Steinmann;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;3;1 (1);0 (0);18 (11);5 (2);45 (84%);5;73;3
HSV X HKI 03-08-2018;28 (77%);4 (3);;;1;;;;4 (2);48411;4;1;90';Gotoku Sakai;False;;1;D;12;;6.7;;;G. Sakai;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;3;1 (0);2 (0);8 (5);5 (3);28 (77%);2;65;0
HSV X HKI 03-08-2018;18 (78%);2 (2);;;0;;;;1 (1);930408;0;1;33';Jonas David;False;;0;M;6;;6.6;;;J. David;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;2;0 (0);0 (0);3 (3);6 (2);18 (78%);1;28;0
HSV X HKI 03-08-2018;2 (66%);1 (1);;;1;;;;1 (0);842192;1;0;9';Heinz Mörschel;False;;0;M;1;;6.6;;;H. Mörschel;0;0;0;holstein-kiel;HKI;2573;Holstein Kiel;0;0 (0);0 (0);2 (1);1 (0);2 (66%);0;4;0
HSV X HKI 03-08-2018;4 (40%);3 (2);;;1;;;;2 (1);106269;0;0;33';Pierre-Michel Lasogga;False;;0;F;7;;6.6;;;P. Lasogga;2;1;0;hamburger-sv;HSV;2676;Hamburger SV;1;0 (0);0 (0);5 (3);0 (0);4 (40%);0;16;1
HSV X HKI 03-08-2018;2 (50%);0 (0);;;0;;;;0 (0);40028;0;0;20';Patrick Herrmann;False;;1;D;2;;6.6;;;P. Herrmann;0;0;0;holstein-kiel;HKI;2573;Holstein Kiel;0;0 (0);0 (0);0 (0);1 (0);2 (50%);0;6;0
HSV X HKI 03-08-2018;10 (90%);8 (2);;;0;;;;4 (2);924020;0;0;70';Janni Serra;False;1;0;F;5;;6.5;;;J. Serra;0;0;1;holstein-kiel;HKI;2573;Holstein Kiel;1;0 (0);0 (0);12 (4);0 (0);10 (90%);0;21;2
HSV X HKI 03-08-2018;8 (66%);2 (1);;;0;;;;3 (1);173929;0;0;57';Jairo Samperio;False;;1;F;8;;6.5;;;J. Samperio;0;1;0;hamburger-sv;HSV;2676;Hamburger SV;1;1 (0);0 (0);5 (2);2 (0);8 (66%);1;22;0
HSV X HKI 03-08-2018;4 (66%);0 (0);;;0;;;;2 (1);74340;0;0;7';Christoph Moritz;False;;0;M;5;;6.4;;;C. Moritz;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;0;0 (0);1 (0);2 (1);0 (0);4 (66%);1;11;0
HSV X HKI 03-08-2018;19 (76%);3 (0);1;;2;;;;5 (1);844690;2;1;83';Vasilije Janjičić;False;;0;M;9;;6.3;;;V. Janjičić;0;0;1;hamburger-sv;HSV;2676;Hamburger SV;1;1 (0);0 (0);8 (1);1 (1);19 (76%);0;34;1
HSV X HKI 03-08-2018;22 (91%);1 (0);1;;2;;;;9 (3);842171;1;2;90';Tatsuya Ito;False;;0;M;11;;6.3;;;T. Ito;0;1;0;hamburger-sv;HSV;2676;Hamburger SV;0;2 (0);3 (1);10 (3);0 (0);22 (91%);1;42;2
HSV X HKI 03-08-2018;21 (80%);5 (1);1;;1;;;;5 (1);839675;1;0;57';David Bates;False;;0;D;7;;6.1;;;D. Bates;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;3;0 (0);0 (0);10 (2);4 (1);21 (80%);1;34;0
HSV X HKI 03-08-2018;9 (75%);5 (1);1;;1;;;;5 (0);190065;0;0;90';Khaled Narey;False;;0;M;8;;6.1;;;K. Narey;1;3;1;hamburger-sv;HSV;2676;Hamburger SV;0;2 (0);0 (0);10 (1);0 (0);9 (75%);0;25;0
HSV X HKI 03-08-2018;16 (66%);4 (2);;;1;;;;8 (0);169113;0;0;90';Kingsley Schindler;False;2;0;M;21;;5.9;;;K. Schindler;1;1;0;holstein-kiel;HKI;2573;Holstein Kiel;0;6 (0);5 (2);12 (2);3 (1);16 (66%);0;43;0
BOC X KOL 04-08-2018;51 (94%);3 (3);;;0;;1;;0 (0);120302;1;0;90';Rafael Czichos;False;;2;D;4;;8.1;;;R. Czichos;0;0;1;1-fc-koln;KOL;2671;1. FC Köln;5;0 (0);0 (0);3 (3);5 (3);51 (94%);0;66;0
BOC X KOL 04-08-2018;45 (81%);0 (0);6;;0;;;;21 (15);30376;3;1;90';Marcel Risse;False;;0;D;17;;7.9;;;M. Risse;1;0;0;1-fc-koln;KOL;2671;1. FC Köln;1;2 (2);2 (1);21 (15);10 (6);45 (81%);12;92;1
BOC X KOL 04-08-2018;37 (75%);4 (0);;;2;;;;7 (4);236;5;0;90';Tim Hoogland;False;;2;D;13;;7.8;;;T. Hoogland;0;2;0;vfl-bochum;BOC;2542;VfL Bochum;7;0 (0);0 (0);11 (4);15 (9);37 (75%);4;73;0
BOC X KOL 04-08-2018;26 (72%);2 (1);;;0;;;;6 (3);94726;0;2;90';Christian Clemens;False;;0;M;17;;7.6;;;C. Clemens;0;2;2;1-fc-koln;KOL;2671;1. FC Köln;1;3 (1);4 (2);8 (4);4 (4);26 (72%);1;57;1
BOC X KOL 04-08-2018;30 (75%);0 (0);;;0;;;1;0 (0);97923;1;0;90';Timo Horn;False;;0;G;;0;7.5;0 (0);2;T. Horn;0;0;0;1-fc-koln;KOL;2671;1. FC Köln;0;0 (0);0 (0);0 (0);33 (23);30 (75%);0;50;0
BOC X KOL 04-08-2018;16 (66%);1 (0);;;2;;;;7 (4);18892;0;2;82';Sidney Sam;False;;0;M;14;;7.2;;;S. Sam;0;1;0;vfl-bochum;BOC;2542;VfL Bochum;1;1 (0);4 (3);8 (4);2 (1);16 (66%);0;40;4
BOC X KOL 04-08-2018;50 (92%);5 (2);;;2;;;;4 (1);124544;1;1;90';Jonas Hector;False;;0;D;8;;7.1;;;J. Hector;0;0;0;1-fc-koln;KOL;2671;1. FC Köln;3;1 (0);0 (0);9 (3);2 (2);50 (92%);1;70;0
BOC X KOL 04-08-2018;6 (100%);0 (0);1;;0;;;;1 (0);152115;1;1;8';Johannes Wurtz;False;;0;F;1;;7.0;;;J. Wurtz;0;1;0;vfl-bochum;BOC;2542;VfL Bochum;0;0 (0);2 (2);1 (0);2 (2);6 (100%);0;11;0
BOC X KOL 04-08-2018;28 (73%);4 (2);1;;2;;;;8 (4);21880;2;0;90';Robert Tesche;False;;1;M;11;;7.0;;;R. Tesche;0;1;0;vfl-bochum;BOC;2542;VfL Bochum;1;1 (1);0 (0);12 (6);4 (1);28 (73%);1;51;2
BOC X KOL 04-08-2018;34 (81%);4 (0);;;2;;;;9 (7);842869;4;1;90';Maxim Leitsch;False;;0;D;8;;6.9;;;M. Leitsch;0;0;0;vfl-bochum;BOC;2542;VfL Bochum;0;0 (0);0 (0);13 (7);7 (2);34 (81%);3;55;4
BOC X KOL 04-08-2018;8 (53%);7 (6);1;;0;;;;5 (3);328027;1;0;73';Sehrou Guirassy;False;;0;M;11;;6.9;;;S. Guirassy;0;1;1;1-fc-koln;KOL;2671;1. FC Köln;3;1 (1);0 (0);12 (9);0 (0);8 (53%);0;31;2
BOC X KOL 04-08-2018;10 (62%);8 (7);;;5;;;;16 (5);281253;0;1;90';Jhon Córdoba;False;1;0;F;16;;6.9;;;J. Córdoba;1;3;1;1-fc-koln;KOL;2671;1. FC Köln;2;0 (0);1 (0);24 (12);2 (1);10 (62%);1;43;4
BOC X KOL 04-08-2018;3 (100%);2 (2);;;0;;;;0 (0);66514;1;0;17';Lasse Sobiech;False;;0;D;0;;6.9;;;L. Sobiech;0;0;0;1-fc-koln;KOL;2671;1. FC Köln;7;0 (0);0 (0);2 (2);0 (0);3 (100%);0;11;0
BOC X KOL 04-08-2018;19 (59%);5 (1);;;0;;;;3 (1);66214;0;1;90';Lukas Hinterseer;False;;0;F;18;;6.9;;;L. Hinterseer;1;2;0;vfl-bochum;BOC;2542;VfL Bochum;2;1 (1);2 (2);8 (2);0 (0);19 (59%);0;48;0
BOC X KOL 04-08-2018;35 (85%);4 (2);2;;1;;;;9 (6);119179;0;1;90';Anthony Losilla;False;;0;M;6;;6.8;;;A. Losilla;0;0;0;vfl-bochum;BOC;2542;VfL Bochum;2;3 (3);0 (0);13 (8);1 (0);35 (85%);2;51;1
BOC X KOL 04-08-2018;34 (87%);2 (2);3;;2;;;;8 (2);795005;1;1;60';Salih Özcan;False;;0;M;10;;6.6;;;S. Özcan;0;0;0;1-fc-koln;KOL;2671;1. FC Köln;1;0 (0);0 (0);10 (4);0 (0);34 (87%);1;50;1
BOC X KOL 04-08-2018;14 (66%);1 (0);;;1;;;;9 (6);352610;0;1;64';Miloš Pantović;False;;0;M;15;;6.6;;;M. Pantović;0;0;0;vfl-bochum;BOC;2542;VfL Bochum;0;2 (2);4 (0);10 (6);0 (0);14 (66%);2;36;2
BOC X KOL 04-08-2018;41 (77%);0 (0);2;;1;;;;12 (6);88494;2;2;90';Dominick Drexler;False;1;0;M;19;;6.6;;;D. Drexler;0;0;0;1-fc-koln;KOL;2671;1. FC Köln;1;3 (1);2 (0);12 (6);6 (2);41 (77%);1;69;4
BOC X KOL 04-08-2018;10 (58%);3 (2);;;0;;;;4 (3);37628;2;0;45';Timo Perthel;False;;0;D;12;;6.6;;;T. Perthel;0;0;0;vfl-bochum;BOC;2542;VfL Bochum;1;1 (0);2 (0);7 (5);5 (1);10 (58%);2;36;1
BOC X KOL 04-08-2018;10 (76%);1 (0);;;1;;;;1 (0);827688;1;0;30';Jannes Horn;False;;0;D;4;;6.5;;;J. Horn;0;0;0;1-fc-koln;KOL;2671;1. FC Köln;1;0 (0);0 (0);2 (0);3 (0);10 (76%);0;21;0
BOC X KOL 04-08-2018;5 (62%);4 (2);;;0;;;;3 (1);787448;0;0;26';Silvère Ganvoula;False;;0;F;7;;6.5;;;S. Ganvoula;0;0;0;vfl-bochum;BOC;2542;VfL Bochum;0;1 (1);0 (0);7 (3);1 (0);5 (62%);0;15;0
BOC X KOL 04-08-2018;13 (59%);4 (2);;;5;;;;8 (2);138146;0;1;70';Louis Schaub;False;;0;M;12;;6.5;;;L. Schaub;1;1;0;1-fc-koln;KOL;2671;1. FC Köln;0;0 (0);2 (1);12 (4);1 (0);13 (59%);1;31;1
BOC X KOL 04-08-2018;11 (57%);0 (0);1;;1;;;;9 (4);121551;1;2;45';Danilo Soares;False;;0;D;16;;6.5;;;D. Soares;0;1;0;vfl-bochum;BOC;2542;VfL Bochum;1;4 (2);1 (1);9 (4);3 (0);11 (57%);1;42;1
BOC X KOL 04-08-2018;31 (86%);1 (1);;;0;;;0;1 (1);24937;0;0;90';Manuel Riemann;False;;0;G;;1;6.5;0 (0);3;M. Riemann;0;0;0;vfl-bochum;BOC;2542;VfL Bochum;1;0 (0);0 (0);2 (2);18 (13);31 (86%);0;45;1
BOC X KOL 04-08-2018;15 (65%);2 (0);1;;2;;;;12 (6);24743;1;1;90';Robbie Kruse;False;;0;M;16;;6.5;;;R. Kruse;1;0;2;vfl-bochum;BOC;2542;VfL Bochum;1;2 (2);4 (1);14 (6);4 (1);15 (65%);2;46;2
BOC X KOL 04-08-2018;27 (87%);4 (0);;;1;;;;4 (1);254411;0;1;90';Jan Gyamerah;False;;0;D;9;;6.4;;;J. Gyamerah;0;2;0;vfl-bochum;BOC;2542;VfL Bochum;4;1 (0);3 (1);8 (1);8 (5);27 (87%);1;54;0
BOC X KOL 04-08-2018;36 (100%);3 (2);;;2;;;;2 (0);355046;1;0;70';Jorge Mere;False;;0;D;0;;6.3;;;J. Meré;0;0;0;1-fc-koln;KOL;2671;1. FC Köln;3;0 (0);0 (0);5 (2);1 (1);36 (100%);0;41;0
BOC X KOL 04-08-2018;7 (70%);0 (0);;;2;;;;3 (1);798154;0;0;20';Niklas Hauptmann;False;;0;M;6;;6.1;;;N. Hauptmann;0;0;0;1-fc-koln;KOL;2671;1. FC Köln;0;2 (1);0 (0);3 (1);0 (0);7 (70%);0;14;0
JAH X ING 04-08-2018;24 (61%);2 (2);;;0;;;1;0 (0);7617;0;0;90';Marco Knaller;False;;0;G;;1;7.8;0 (0);8;M. Knaller;0;0;0;ingolstadt;ING;5880;Ingolstadt;2;0 (0);0 (0);2 (2);30 (15);24 (61%);0;56;0
JAH X ING 04-08-2018;15 (71%);4 (2);;False;1;;1;;8 (6);142118;0;0;90';Benedikt Saller;False;;0;D;16;;7.7;;;B. Saller;0;0;1;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;6;1 (1);3 (0);12 (8);7 (3);15 (71%);5;52;0
JAH X ING 04-08-2018;21 (61%);4 (0);;;2;;;;13 (7);168909;1;3;90';Thomas Pledl;False;1;0;M;24;;7.6;;;T. Pledl;1;0;2;ingolstadt;ING;5880;Ingolstadt;1;2 (0);13 (8);17 (7);6 (2);21 (61%);3;69;4
JAH X ING 04-08-2018;11 (68%);1 (1);;False;2;;;;7 (5);311676;3;0;90';Jonas Föhrenbach;False;;0;D;12;;7.2;;;J. Föhrenbach;0;1;1;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;3;0 (0);2 (0);8 (6);2 (1);11 (68%);3;43;2
JAH X ING 04-08-2018;27 (73%);1 (0);;;4;;1;;7 (4);126205;0;0;90';Konstantin Kerschbaumer;False;;0;M;12;;7.1;;;K. Kerschbaumer;0;1;1;ingolstadt;ING;5880;Ingolstadt;0;0 (0);0 (0);8 (4);7 (3);27 (73%);2;47;2
JAH X ING 04-08-2018;19 (67%);13 (5);;;5;;;;12 (8);798936;1;0;90';Benedikt Gimber;False;;0;M;11;;7.0;;;B. Gimber;0;2;0;ingolstadt;ING;5880;Ingolstadt;3;0 (0);0 (0);25 (13);2 (1);19 (67%);5;51;3
JAH X ING 04-08-2018;17 (58%);4 (3);1;False;3;1;;;10 (5);142221;1;1;90';Andreas Geipl;False;;0;M;18;;7.0;;;A. Geipl;0;0;1;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;4;2 (1);2 (0);14 (8);5 (1);17 (58%);2;51;2
JAH X ING 04-08-2018;13 (65%);2 (2);;;0;;;;4 (4);48508;0;0;64';Marcel Gaus;False;;0;D;8;;7.0;;;M. Gaus;0;0;0;ingolstadt;ING;5880;Ingolstadt;4;0 (0);0 (0);6 (6);6 (4);13 (65%);3;36;1
JAH X ING 04-08-2018;33 (75%);2 (2);1;;0;;;;6 (5);338483;3;0;90';Lucas Galvao;False;;0;D;12;;6.9;;;L. Galvao;0;0;0;ingolstadt;ING;5880;Ingolstadt;3;1 (1);0 (0);8 (7);16 (10);33 (75%);3;59;1
JAH X ING 04-08-2018;4 (57%);0 (0);;;1;;;;2 (1);169427;0;2;15';Robert Leipertz;False;;0;F;6;;6.9;;;R. Leipertz;0;0;0;ingolstadt;ING;5880;Ingolstadt;0;0 (0);2 (1);2 (1);0 (0);4 (57%);0;12;1
JAH X ING 04-08-2018;20 (80%);1 (0);1;False;1;;;;3 (1);111026;2;0;90';Marc Lais;False;;1;M;6;;6.9;;;M. Lais;0;0;2;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;1;0 (0);0 (0);4 (1);1 (1);20 (80%);0;35;1
JAH X ING 04-08-2018;10 (43%);16 (8);1;False;2;;;;4 (1);78477;1;0;90';Marco Grüttner;False;1;0;F;15;;6.9;;;M. Grüttner;0;0;3;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;0 (0);1 (0);20 (9);1 (0);10 (43%);0;33;2
JAH X ING 04-08-2018;17 (73%);7 (4);;False;3;;;;5 (2);39846;2;0;90';Marcel Correia;False;;0;D;7;;6.9;;;M. Correia;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;7;0 (0);0 (0);12 (6);4 (3);17 (73%);2;39;0
JAH X ING 04-08-2018;9 (56%);2 (1);;;1;;;;10 (5);146691;2;2;80';Thorsten Röcher;False;;0;M;16;;6.8;;;T. Röcher;0;0;0;ingolstadt;ING;5880;Ingolstadt;0;3 (1);2 (1);12 (6);0 (0);9 (56%);1;35;3
JAH X ING 04-08-2018;16 (61%);11 (5);;;1;1;;;6 (4);37827;0;3;90';Darío Lezcano;False;;0;F;18;;6.8;;;D. Lezcano;1;1;0;ingolstadt;ING;5880;Ingolstadt;1;1 (0);0 (0);17 (9);2 (2);16 (61%);0;41;4
JAH X ING 04-08-2018;13 (50%);11 (9);1;False;5;;;;7 (1);280729;1;0;90';Asger Sørensen;False;;1;D;14;;6.7;;;A. Sørensen;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;6;0 (0);0 (0);18 (10);7 (3);13 (50%);1;39;1
JAH X ING 04-08-2018;11 (55%);4 (2);;False;2;;;;8 (5);113673;0;2;85';Jann George;False;;0;M;22;;6.7;;;J. George;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;0 (0);2 (0);12 (7);4 (2);11 (55%);2;39;4
JAH X ING 04-08-2018;1 (50%);1 (0);;;0;;;;1 (1);38923;0;1;10';Stefan Kutschke;False;;0;F;1;;6.7;;;S. Kutschke;0;0;0;ingolstadt;ING;5880;Ingolstadt;0;0 (0);0 (0);2 (1);0 (0);1 (50%);1;3;0
JAH X ING 04-08-2018;3 (100%);3 (1);;;0;;;;1 (1);843108;0;1;26';Phil Neumann;False;;0;D;0;;6.6;;;P. Neumann;0;2;0;ingolstadt;ING;5880;Ingolstadt;0;0 (0);0 (0);4 (2);0 (0);3 (100%);1;7;0
JAH X ING 04-08-2018;0 (0%);4 (2);;False;1;;;;1 (0);165015;0;0;9';Hamadi Al Ghaddioui;False;;0;F;2;;6.6;;;H. A. Ghaddioui;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;0 (0);0 (0);5 (2);0 (0);0 (0%);0;4;0
JAH X ING 04-08-2018;11 (44%);6 (3);;;2;;;;8 (5);842276;0;0;90';Frederic Ananou;False;;0;D;19;;6.4;;;F. Ananou;0;0;0;ingolstadt;ING;5880;Ingolstadt;4;0 (0);2 (1);14 (8);6 (3);11 (44%);3;53;2
JAH X ING 04-08-2018;13 (50%);0 (0);;False;0;;;1;0 (0);39918;0;0;90';Philipp Pentke;False;;0;G;;0;6.4;0 (0);2;P. Pentke;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;0 (0);0 (0);0 (0);23 (10);13 (50%);0;31;0
JAH X ING 04-08-2018;23 (74%);8 (5);1;;0;;;;4 (3);8903;0;0;90';Marvin Matip;False;;1;D;10;;6.4;;;M. Matip;1;0;0;ingolstadt;ING;5880;Ingolstadt;4;1 (1);1 (0);12 (8);7 (1);23 (74%);2;45;0
JAH X ING 04-08-2018;8 (80%);5 (1);;;1;;;;11 (5);286979;0;0;75';Osayamen Osawe;False;;1;M;11;;6.3;;;O. Osawe;0;1;0;ingolstadt;ING;5880;Ingolstadt;3;5 (4);2 (2);16 (6);0 (0);8 (80%);0;33;1
JAH X ING 04-08-2018;0 (0%);0 (0);;False;0;;;;2 (0);132682;0;0;5';Alexander Nandzik;False;;0;D;3;;6.3;;;A. Nandzik;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;2;1 (0);0 (0);2 (0);0 (0);0 (0%);0;7;0
JAH X ING 04-08-2018;11 (78%);5 (0);;False;1;;;;11 (2);800457;0;1;81';Albion Vrenezi;False;2;0;F;14;;6.2;;;A. Vrenezi;2;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;1 (0);2 (1);16 (2);1 (1);11 (78%);0;31;2
JAH X ING 04-08-2018;13 (68%);3 (2);3;False;2;;;;19 (4);129927;1;2;89';Sargis Adamyan;False;;0;M;19;;5.6;;;S. Adamyan;0;1;1;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;5 (0);1 (0);22 (6);1 (0);13 (68%);2;46;3
JAH X ING 04-08-2018;1 (100%);0 (0);;False;0;;;;0 (0);168845;0;1;1';Jonas Nietfeld;False;;0;F;0;;–;;;J. Nietfeld;0;0;0;ssv-jahn-regensburg;JAH;2567;SSV Jahn Regensburg;0;0 (0);0 (0);0 (0);1 (1);1 (100%);0;1;0
FUR X SAN 04-08-2018;7 (38%);10 (3);;;1;;2;;1 (0);102983;0;1;90';Daniel Keita-Ruel;False;2;0;F;16;;7.9;;;D. Keita-Ruel;0;0;3;spvgg-greuther-furth;FUR;2551;SpVgg Greuther Fürth;2;0 (0);1 (0);11 (3);0 (0);7 (38%);0;29;0
FUR X SAN 04-08-2018;27 (71%);3 (3);1;;0;;1;;4 (3);123682;2;0;90';Philipp Klingmann;False;1;0;M;18;;7.5;;;P. Klingmann;0;0;1;sv-sandhausen;SAN;6157;SV Sandhausen;1;0 (0);5 (0);7 (6);13 (8);27 (71%);3;62;0
FUR X SAN 04-08-2018;10 (90%);3 (0);;;0;1;;;2 (1);237048;0;1;20';Tobias Mohr;False;;0;D;5;;7.3;;;T. Mohr;0;0;1;spvgg-greuther-furth;FUR;2551;SpVgg Greuther Fürth;0;2 (1);3 (1);5 (1);2 (2);10 (90%);0;20;0
FUR X SAN 04-08-2018;25 (80%);6 (2);;;1;;;;11 (6);230378;1;3;90';Sebastian Ernst;False;;1;M;14;;7.2;;;S. Ernst;1;2;0;spvgg-greuther-furth;FUR;2551;SpVgg Greuther Fürth;0;4 (3);1 (0);17 (8);0 (0);25 (80%);2;56;1
FUR X SAN 04-08-2018;12 (60%);5 (3);;;1;;;;10 (7);13059;0;2;82';Rúrik Gíslason;False;1;0;F;13;;7.2;;;R. Gíslason;1;0;1;sv-sandhausen;SAN;6157;SV Sandhausen;1;2 (2);1 (0);15 (10);0 (0);12 (60%);1;35;4
FUR X SAN 04-08-2018;12 (70%);3 (1);1;;1;;;;12 (8);270897;2;0;90';Fabian Schleusener;False;1;0;F;14;;7.1;;;F. Schleusener;0;0;1;sv-sandhausen;SAN;6157;SV Sandhausen;1;2 (2);0 (0);15 (9);0 (0);12 (70%);2;39;4
FUR X SAN 04-08-2018;3 (50%);4 (1);;;0;;1;;0 (0);253893;0;0;24';Daniel Steininger;False;;0;F;5;;7.1;;;D. Steininger;0;0;1;spvgg-greuther-furth;FUR;2551;SpVgg Greuther Fürth;0;0 (0);0 (0);4 (1);0 (0);3 (50%);0;11;0
FUR X SAN 04-08-2018;21 (58%);1 (0);;;0;;;0;0 (0);43440;0;0;90';Sascha Burchert;False;;0;G;;1;7.1;3 (2);4;S. Burchert;0;0;0;spvgg-greuther-furth;FUR;2551;SpVgg Greuther Fürth;2;0 (0);0 (0);1 (0);22 (7);21 (58%);0;48;0
FUR X SAN 04-08-2018;16 (72%);1 (0);2;;1;;;;10 (7);268791;0;2;90';Philipp Förster;False;1;0;M;7;;6.9;;;P. Förster;0;0;0;sv-sandhausen;SAN;6157;SV Sandhausen;1;0 (0);1 (0);11 (7);0 (0);16 (72%);5;33;2
