game;addedTime;id;incidentClass;incidentType;injury;isHome;playerIn;playerOut;time
HUL X LEI 2016-08-13;;118449580;;substitution;;False;{'name': 'Leonardo Ulloa', 'slug': 'leonardo-ulloa', 'shortName': 'L. Ulloa', 'position': 'F', 'userCount': 143, 'id': 52691};{'name': 'Danny Simpson', 'slug': 'danny-simpson', 'shortName': 'D. Simpson', 'position': 'D', 'userCount': 110, 'id': 30502};83
HUL X LEI 2016-08-13;;118449574;;substitution;;False;{'name': 'Daniel Amartey', 'slug': 'daniel-amartey', 'shortName': 'D. Amartey', 'position': 'D', 'userCount': 456, 'id': 308526};{'name': 'Andy King', 'slug': 'andy-king', 'shortName': 'A. King', 'position': 'M', 'userCount': 175, 'id': 30530};68
HUL X LEI 2016-08-13;;118449573;;substitution;;False;{'name': 'Shinji Okazaki', 'slug': 'shinji-okazaki', 'shortName': 'S. Okazaki', 'position': 'F', 'userCount': 836, 'id': 19303};{'name': 'Demarai Gray', 'slug': 'demarai-gray', 'shortName': 'D. Gray', 'position': 'M', 'userCount': 1077, 'id': 355152};68
BUR X SWA 2016-08-13;;118449742;;substitution;;True;{'name': 'Lukas Jutkiewicz', 'slug': 'lukas-jutkiewicz', 'shortName': 'L. Jutkiewicz', 'position': 'F', 'userCount': 141, 'id': 20220};{'name': 'David Jones', 'slug': 'david-jones', 'shortName': 'D. Jones', 'position': 'M', 'userCount': 12, 'id': 773};87
BUR X SWA 2016-08-13;;118449741;;substitution;;False;{'name': 'Àngel Rangel', 'slug': 'angel-rangel', 'shortName': 'À. Rangel', 'position': 'D', 'userCount': 42, 'id': 27463};{'name': 'Wayne Routledge', 'slug': 'wayne-routledge', 'shortName': 'W. Routledge', 'position': 'M', 'userCount': 34, 'id': 636};87
BUR X SWA 2016-08-13;;118449707;;substitution;;True;{'name': 'Jóhann Guðmundsson', 'slug': 'johann-gudmundsson', 'shortName': 'J. Guðmundsson', 'position': 'M', 'userCount': 505, 'id': 49805};{'name': 'Scott Arfield', 'slug': 'scott-arfield', 'shortName': 'S. Arfield', 'position': 'M', 'userCount': 163, 'id': 17056};75
BUR X SWA 2016-08-13;;118449672;;substitution;;False;{'name': 'Jefferson Montero', 'slug': 'jefferson-montero', 'shortName': 'J. Montero', 'position': 'M', 'userCount': 211, 'id': 54686};{'name': 'Modou Barrow', 'slug': 'modou-barrow', 'shortName': 'M. Barrow', 'position': 'M', 'userCount': 263, 'id': 209098};64
BUR X SWA 2016-08-13;;118449666;;substitution;;False;{'name': 'Gylfi Sigurðsson', 'slug': 'gylfi-sigurdsson', 'shortName': 'G. Sigurðsson', 'position': 'M', 'userCount': 2234, 'id': 43192};{'name': 'Leon Britton', 'slug': 'leon-britton', 'shortName': 'L. Britton', 'position': 'M', 'userCount': 15, 'id': 20538};60
CRY X WBA 2016-08-13;3.0;118449748;;substitution;;True;{'name': 'Martin Kelly', 'slug': 'martin-kelly', 'shortName': 'M. Kelly', 'position': 'D', 'userCount': 840, 'id': 39472};{'name': 'Pape Souaré', 'slug': 'pape-souare', 'shortName': 'P. Souaré', 'position': 'D', 'userCount': 194, 'id': 84686};90
CRY X WBA 2016-08-13;;118449737;;substitution;;False;{'name': 'James Morrison', 'slug': 'james-morrison', 'shortName': 'J. Morrison', 'position': 'M', 'userCount': 26, 'id': 822};{'name': 'Saido Berahino', 'slug': 'saido-berahino', 'shortName': 'S. Berahino', 'position': 'F', 'userCount': 273, 'id': 111962};86
