game;addedTime;id;incidentClass;incidentType;isHome;player;playerName;reason;time
ROM X UDI 20-08-2016;;118512241;yellow;card;False;{'name': 'Danilo', 'slug': 'danilo', 'shortName': 'Danilo', 'position': 'D', 'userCount': 360, 'id': 39348};;Foul;64
ROM X UDI 20-08-2016;;118512178;yellow;card;False;{'name': 'Samir', 'slug': 'samir', 'shortName': 'Samir', 'position': 'D', 'userCount': 400, 'id': 331405};;Foul;49
JUV X FIO 20-08-2016;1.0;118512548;yellow;card;False;{'name': 'Nenad Tomović', 'slug': 'nenad-tomovic', 'shortName': 'N. Tomović', 'position': 'D', 'userCount': 156, 'id': 38574};;Foul;90
JUV X FIO 20-08-2016;;118512501;yellow;card;True;{'name': 'Andrea Barzagli', 'slug': 'andrea-barzagli', 'shortName': 'A. Barzagli', 'position': 'D', 'userCount': 1720, 'id': 2860};;Foul;54
JUV X FIO 20-08-2016;;118512468;yellow;card;False;{'name': 'Matías Vecino', 'slug': 'matias-vecino', 'shortName': 'M. Vecino', 'position': 'M', 'userCount': 1866, 'id': 158615};;Foul;44
JUV X FIO 20-08-2016;;118512464;yellow;card;False;{'name': 'Nikola Kalinić', 'slug': 'nikola-kalinic', 'shortName': 'N. Kalinić', 'position': 'F', 'userCount': 2497, 'id': 31273};;Foul;39
MIL X TOR 21-08-2016;4.0;118513235;yellowRed;card;True;{'name': 'Gabriel Paletta', 'slug': 'gabriel-paletta', 'shortName': 'G. Paletta', 'position': 'D', 'userCount': 128, 'id': 16813};;Foul;90
MIL X TOR 21-08-2016;;118513176;yellow;card;False;{'name': 'Joel Obi', 'slug': 'joel-obi', 'shortName': 'J. Obi', 'position': 'M', 'userCount': 144, 'id': 79403};;Foul;61
MIL X TOR 21-08-2016;;118513111;yellow;card;True;{'name': 'Gabriel Paletta', 'slug': 'gabriel-paletta', 'shortName': 'G. Paletta', 'position': 'D', 'userCount': 128, 'id': 16813};;Foul;45
MIL X TOR 21-08-2016;;118513088;yellow;card;False;{'name': 'Luca Rossettini', 'slug': 'luca-rossettini', 'shortName': 'L. Rossettini', 'position': 'D', 'userCount': 103, 'id': 29718};;Foul;35
MIL X TOR 21-08-2016;;118513077;yellow;card;False;{'name': 'Josef Martínez', 'slug': 'josef-martinez', 'shortName': 'J. Martínez', 'position': 'F', 'userCount': 2143, 'id': 133990};;Foul;26
ATT X LAZ 21-08-2016;3.0;118513593;yellow;card;False;{'name': 'Ciro Immobile', 'slug': 'ciro-immobile', 'shortName': 'C. Immobile', 'position': 'F', 'userCount': 10467, 'id': 45923};;Argument;90
ATT X LAZ 21-08-2016;;118513461;yellow;card;True;{'name': 'Cristian Raimondi', 'slug': 'cristian-raimondi', 'shortName': 'C. Raimondi', 'position': 'D', 'userCount': 4, 'id': 2869};;Foul;68
ATT X LAZ 21-08-2016;;118513450;yellow;card;False;{'name': 'Jordan Lukaku', 'slug': 'jordan-lukaku', 'shortName': 'J. Lukaku', 'position': 'D', 'userCount': 751, 'id': 181575};;Foul;62
ATT X LAZ 21-08-2016;1.0;118513399;yellow;card;True;{'name': 'Andrea Conti', 'slug': 'andrea-conti', 'shortName': 'A. Conti', 'position': 'D', 'userCount': 1236, 'id': 139262};;Off the ball foul;45
BGN X CRO 21-08-2016;;118513460;yellow;card;True;{'name': 'Erick Pulgar', 'slug': 'erick-pulgar', 'shortName': 'E. Pulgar', 'position': 'M', 'userCount': 2654, 'id': 590262};;Foul;75
BGN X CRO 21-08-2016;;118513382;yellow;card;False;{'name': 'Marcus Rohdén', 'slug': 'marcus-rohden', 'shortName': 'M. Rohdén', 'position': 'M', 'userCount': 55, 'id': 209082};;Foul;35
CHV X INT 21-08-2016;;118513479;yellow;card;False;{'name': 'Geoffrey Kondogbia', 'slug': 'geoffrey-kondogbia', 'shortName': 'G. Kondogbia', 'position': 'M', 'userCount': 1248, 'id': 96544};;Foul;87
CHV X INT 21-08-2016;;118513471;yellow;card;False;{'name': 'Marcelo Brozović', 'slug': 'marcelo-brozovic', 'shortName': 'M. Brozović', 'position': 'M', 'userCount': 5793, 'id': 108800};;Argument;80
CHV X INT 21-08-2016;;118513466;yellow;card;True;{'name': 'Ivan Radovanović', 'slug': 'ivan-radovanovic', 'shortName': 'I. Radovanović', 'position': 'M', 'userCount': 184, 'id': 19394};;Argument;78
CHV X INT 21-08-2016;;118513463;yellow;card;False;{'name': 'Gary Medel', 'slug': 'gary-medel', 'shortName': 'G. Medel', 'position': 'M', 'userCount': 1259, 'id': 22975};;Argument;77
CHV X INT 21-08-2016;;118513458;yellow;card;True;{'name': 'Riccardo Meggiorini', 'slug': 'riccardo-meggiorini', 'shortName': 'R. Meggiorini', 'position': 'F', 'userCount': 77, 'id': 43932};;Foul;72
CHV X INT 21-08-2016;;118513365;yellow;card;False;"{'name': ""Danilo D'Ambrosio"", 'slug': 'danilo-dambrosio', 'shortName': ""D. D'Ambrosio"", 'position': 'D', 'userCount': 1189, 'id': 107936}";;Foul;29
EMP X SAM 21-08-2016;;118513473;yellow;card;True;{'name': 'Riccardo Saponara', 'slug': 'riccardo-saponara', 'shortName': 'R. Saponara', 'position': 'M', 'userCount': 456, 'id': 126236};;Foul;86
EMP X SAM 21-08-2016;;118513468;red;card;True;{'name': 'Massimo Maccarone', 'slug': 'massimo-maccarone', 'shortName': 'M. Maccarone', 'position': 'F', 'userCount': 97, 'id': 811};;Foul;84
EMP X SAM 21-08-2016;;118513467;yellow;card;False;{'name': 'Emiliano Viviano', 'slug': 'emiliano-viviano', 'shortName': 'E. Viviano', 'position': 'G', 'userCount': 221, 'id': 38599};;;83
EMP X SAM 21-08-2016;;118513456;yellow;card;True;{'name': 'Marcel Büchel', 'slug': 'marcel-buchel', 'shortName': 'M. Büchel', 'position': 'M', 'userCount': 32, 'id': 95687};;Foul;77
EMP X SAM 21-08-2016;;118513453;yellow;card;False;{'name': 'Daniel Pavlović', 'slug': 'daniel-pavlovic', 'shortName': 'D. Pavlović', 'position': 'D', 'userCount': 31, 'id': 37778};;Foul;75
EMP X SAM 21-08-2016;;118513443;yellow;card;False;{'name': 'Édgar Barreto', 'slug': 'edgar-barreto', 'shortName': 'É. Barreto', 'position': 'M', 'userCount': 119, 'id': 28142};;Foul;68
EMP X SAM 21-08-2016;;118513440;yellow;card;False;{'name': 'Karol Linetty', 'slug': 'karol-linetty', 'shortName': 'K. Linetty', 'position': 'M', 'userCount': 3032, 'id': 189135};;Foul;61
GEN X CAG 21-08-2016;;118513474;yellow;card;True;{'name': 'Luca Rigoni', 'slug': 'luca-rigoni', 'shortName': 'L. Rigoni', 'position': 'M', 'userCount': 73, 'id': 11724};;;90
