game;addedTime;id;incidentClass;incidentType;injury;isHome;playerIn;playerOut;time
ARM X STP 29-07-2019;2.0;119344698;;substitution;;False;{'name': 'Viktor Gyökeres', 'slug': 'viktor-gyokeres', 'shortName': 'V. Gyökeres', 'position': 'F', 'userCount': 152, 'id': 804508};{'name': 'Christian Joe Conteh', 'slug': 'christian-joe-conteh', 'shortName': 'C. J. Conteh', 'position': 'M', 'userCount': 26, 'id': 933833};90
ARM X STP 29-07-2019;;119344695;;substitution;;True;{'name': 'Jomaine Consbruch', 'slug': 'jomaine-consbruch', 'shortName': 'J. Consbruch', 'position': 'M', 'userCount': 12, 'id': 980631};{'name': 'Stephan Salger', 'slug': 'stephan-salger', 'shortName': 'S. Salger', 'position': 'D', 'userCount': 6, 'id': 71445};86
ARM X STP 29-07-2019;;119344697;;substitution;;False;{'name': 'Ersin Zehir', 'slug': 'ersin-zehir', 'shortName': 'E. Zehir', 'position': 'M', 'userCount': 40, 'id': 886314};{'name': 'Mats Møller Dæhli', 'slug': 'mats-moller-daehli', 'shortName': 'M. M. Dæhli', 'position': 'M', 'userCount': 181, 'id': 181889};80
ARM X STP 29-07-2019;;119344694;;substitution;;True;{'name': 'Nils Seufert', 'slug': 'nils-seufert', 'shortName': 'N. Seufert', 'position': 'M', 'userCount': 21, 'id': 806394};{'name': 'Reinhold Yabo', 'slug': 'reinhold-yabo', 'shortName': 'R. Yabo', 'position': 'M', 'userCount': 50, 'id': 74335};69
ARM X STP 29-07-2019;;119344696;;substitution;;False;{'name': 'Niklas Hoffmann', 'slug': 'niklas-hoffmann', 'shortName': 'N. Hoffmann', 'position': 'D', 'userCount': 9, 'id': 823385};{'name': 'Marc Hornschuh', 'slug': 'marc-hornschuh', 'shortName': 'M. Hornschuh', 'position': 'D', 'userCount': 9, 'id': 66512};63
ARM X STP 29-07-2019;;119344693;;substitution;;True;{'name': 'Cebio Soukou', 'slug': 'cebio-soukou', 'shortName': 'C. Soukou', 'position': 'M', 'userCount': 620, 'id': 142524};{'name': 'Keanu Staude', 'slug': 'keanu-staude', 'shortName': 'K. Staude', 'position': 'M', 'userCount': 10, 'id': 840429};59
SAN X OSN 02-08-2019;4.0;119347075;;substitution;;False;{'name': 'Sven Kohler', 'slug': 'sven-kohler', 'shortName': 'S. Kohler', 'position': 'D', 'userCount': 9, 'id': 802899};{'name': 'Anas Ouahim', 'slug': 'anas-ouahim', 'shortName': 'A. Ouahim', 'position': 'M', 'userCount': 101, 'id': 845102};90
SAN X OSN 02-08-2019;;119347072;;substitution;;True;{'name': 'Marlon Frey', 'slug': 'marlon-frey', 'shortName': 'M. Frey', 'position': 'M', 'userCount': 10, 'id': 326683};{'name': 'Ivan Paurević', 'slug': 'ivan-paurevic', 'shortName': 'I. Paurević', 'position': 'M', 'userCount': 35, 'id': 107071};83
SAN X OSN 02-08-2019;;119347074;;substitution;;False;{'name': 'Marcos Álvarez', 'slug': 'marcos-alvarez', 'shortName': 'M. Álvarez', 'position': 'F', 'userCount': 130, 'id': 178883};{'name': 'Niklas Schmidt', 'slug': 'niklas-schmidt', 'shortName': 'N. Schmidt', 'position': 'M', 'userCount': 62, 'id': 795002};74
SAN X OSN 02-08-2019;;119347071;;substitution;;True;{'name': 'Robin Scheu', 'slug': 'robin-scheu', 'shortName': 'R. Scheu', 'position': 'M', 'userCount': 7, 'id': 553334};{'name': 'Kevin Behrens', 'slug': 'kevin-behrens', 'shortName': 'K. Behrens', 'position': 'F', 'userCount': 121, 'id': 164171};71
SAN X OSN 02-08-2019;;119347070;;substitution;;True;{'name': 'Enrique Peña Zauner', 'slug': 'enrique-pena-zauner', 'shortName': 'E. P. Zauner', 'position': 'M', 'userCount': 115, 'id': 914756};{'name': 'Mario Engels', 'slug': 'mario-engels', 'shortName': 'M. Engels', 'position': 'M', 'userCount': 45, 'id': 132674};71
SAN X OSN 02-08-2019;;119347073;;substitution;;False;{'name': 'Kevin Friesenbichler', 'slug': 'kevin-friesenbichler', 'shortName': 'K. Friesenbichler', 'position': 'F', 'userCount': 28, 'id': 138135};{'name': 'Benjamin Girth', 'slug': 'benjamin-girth', 'shortName': 'B. Girth', 'position': 'F', 'userCount': 23, 'id': 120282};55
