game;accuratePass;aerialDuels;challengeLost;disabled;dispossessed;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
MCI X LIV 2014-08-25;61 (96%);1 (0);1;;2;3;;;;7 (2);41837;1;0;90';Fernando;False;;0;M;;6.8;;;Fernando;0;0;0;manchester-city;MCI;17;Manchester City;2;0 (0);0 (0);8 (2);5 (4);61 (96%);2;0;0
MCI X LIV 2014-08-25;53 (88%);6 (2);;;0;1;;;;6 (5);39480;2;0;90';Dejan Lovren;False;;0;D;;6.7;;;D. Lovren;0;0;0;liverpool;LIV;44;Liverpool;6;0 (0);0 (0);12 (7);4 (0);53 (88%);3;0;2
MCI X LIV 2014-08-25;10 (100%);1 (1);;;0;1;;;;4 (1);138156;1;0;15';Emre Can;False;;0;M;;6.6;;;E. Can;0;1;0;liverpool;LIV;44;Liverpool;0;2 (0);0 (0);5 (2);0 (0);10 (100%);1;0;0
MCI X LIV 2014-08-25;33 (82%);1 (1);1;;1;1;;;;4 (1);301;2;0;90';Martín Demichelis;False;;0;D;;6.6;;;M. Demichelis;0;0;0;manchester-city;MCI;17;Manchester City;6;0 (0);0 (0);5 (2);4 (1);33 (82%);1;0;0
MCI X LIV 2014-08-25;33 (82%);0 (0);;;0;1;;;;5 (1);119159;0;0;60';Philippe Coutinho;False;;0;F;;6.5;;;P. Coutinho;1;0;0;liverpool;LIV;44;Liverpool;1;3 (0);4 (1);5 (1);0 (0);33 (82%);0;0;1
MCI X LIV 2014-08-25;18 (85%);3 (2);;;2;2;;;;7 (2);14990;0;0;68';Edin Džeko;False;1;0;F;;6.5;;;E. Džeko;0;1;0;manchester-city;MCI;17;Manchester City;3;1 (0);1 (0);10 (4);0 (0);18 (85%);1;0;1
MCI X LIV 2014-08-25;38 (90%);1 (1);;;0;1;;;;8 (7);229740;0;1;90';Alberto Moreno;False;;0;D;;6.4;;;A. Moreno;0;0;0;liverpool;LIV;44;Liverpool;3;2 (2);4 (1);9 (8);2 (1);38 (90%);4;0;1
MCI X LIV 2014-08-25;41 (91%);3 (2);1;;0;2;;;;5 (2);12394;4;0;90';Martin Škrtel;False;;0;D;;6.4;;;M. Škrtel;0;0;0;liverpool;LIV;44;Liverpool;6;0 (0);0 (0);8 (4);4 (2);41 (91%);0;0;2
MCI X LIV 2014-08-25;29 (85%);1 (0);2;;0;1;;;;4 (1);6019;0;0;90';Vincent Kompany;False;;0;D;;6.3;;;V. Kompany;0;0;0;manchester-city;MCI;17;Manchester City;6;0 (0);0 (0);5 (1);7 (4);29 (85%);0;0;1
MCI X LIV 2014-08-25;31 (86%);0 (0);2;;1;1;;;;9 (4);11796;0;0;90';Pablo Zabaleta;False;;0;D;;6.2;;;P. Zabaleta;0;1;0;manchester-city;MCI;17;Manchester City;1;1 (0);1 (0);9 (4);4 (3);31 (86%);4;0;0
MCI X LIV 2014-08-25;39 (76%);0 (0);2;;2;0;;;;5 (1);11781;1;0;65';David Silva;False;;0;M;;6.2;;;D. Silva;0;0;0;manchester-city;MCI;17;Manchester City;0;0 (0);1 (0);5 (1);2 (0);39 (76%);0;0;1
MCI X LIV 2014-08-25;19 (95%);1 (1);;;;0;;;0;0 (0);10406;0;0;90';Simon Mignolet;False;;0;G;0;6.2;0 (0);1;S. Mignolet;0;0;0;liverpool;LIV;44;Liverpool;0;0 (0);0 (0);1 (1);7 (6);19 (95%);0;0;1
MCI X LIV 2014-08-25;45 (83%);1 (0);;;0;0;;;;1 (0);1204;1;0;86';Glen Johnson;False;;0;D;;6.0;;;G. Johnson;0;0;0;liverpool;LIV;44;Liverpool;0;1 (0);3 (0);2 (0);2 (2);45 (83%);0;0;0
MCI X LIV 2014-08-25;1 (33%);0 (0);;;0;0;;;;0 (0);19659;0;0;11';Rickie Lambert;False;;0;M;;5.1;;;R. Lambert;0;0;1;liverpool;LIV;44;Liverpool;0;0 (0);0 (0);0 (0);1 (1);1 (33%);0;0;0
MCI X TOT 2014-10-18;21 (77%);0 (0);;;3;0;;4;;10 (5);17094;0;1;90';Sergio Agüero;False;1;0;F;;9.6;;;S. Agüero;2;1;8;manchester-city;MCI;17;Manchester City;0;5 (3);0 (0);10 (5);0 (0);21 (77%);0;0;2
MCI X TOT 2014-10-18;42 (89%);1 (0);1;;2;0;;1;;11 (7);105734;0;2;90';Christian Eriksen;False;;0;M;;8.6;;;C. Eriksen;3;1;2;tottenham;TOT;33;Tottenham;0;5 (4);2 (0);12 (7);1 (1);42 (89%);3;0;0
MCI X TOT 2014-10-18;13 (59%);0 (0);;;;0;;;0;0 (0);16817;0;0;90';Joe Hart;False;;0;G;1;7.7;1 (1);6;J. Hart;0;0;0;manchester-city;MCI;17;Manchester City;1;0 (0);0 (0);0 (0);15 (6);13 (59%);0;0;0
MCI X TOT 2014-10-18;44 (91%);1 (1);3;;1;1;1;;;12 (7);13630;1;1;62';Fernandinho;False;;0;M;;7.7;;;Fernandinho;0;0;0;manchester-city;MCI;17;Manchester City;3;0 (0);0 (0);13 (8);3 (2);44 (91%);6;0;1
MCI X TOT 2014-10-18;54 (85%);3 (1);4;;2;0;;;;14 (8);791;1;1;90';James Milner;False;1;0;M;;7.6;;;J. Milner;0;1;2;manchester-city;MCI;17;Manchester City;0;5 (5);3 (0);17 (9);4 (4);54 (85%);3;0;1
MCI X TOT 2014-10-18;34 (87%);1 (1);2;;0;1;;;;16 (10);32492;3;4;90';Nacer Chadli;False;;0;M;;7.4;;;N. Chadli;0;1;0;tottenham;TOT;33;Tottenham;0;7 (4);1 (0);17 (11);0 (0);34 (87%);1;0;5
MCI X TOT 2014-10-18;17 (68%);0 (0);;;;0;;;2;0 (0);9048;1;0;90';Hugo Lloris;False;;0;G;0;7.4;0 (0);8;H. Lloris;0;0;0;tottenham;TOT;33;Tottenham;0;0 (0);0 (0);0 (0);13 (6);17 (68%);0;0;0
MCI X TOT 2014-10-18;25 (100%);0 (0);;;1;0;;;;3 (2);14468;0;0;14';Yaya Touré;False;;0;M;;7.3;;;Y. Touré;1;0;0;manchester-city;MCI;17;Manchester City;0;1 (1);0 (0);3 (2);4 (4);25 (100%);1;0;0
MCI X TOT 2014-10-18;17 (68%);3 (1);1;;2;0;1;;;8 (4);13208;0;3;90';Roberto Soldado;False;2;0;F;;7.3;;;R. Soldado;0;0;2;tottenham;TOT;33;Tottenham;0;2 (1);1 (0);11 (5);0 (0);17 (68%);2;0;1
MCI X TOT 2014-10-18;53 (81%);0 (0);3;;2;2;;;;12 (5);11869;0;5;90';Jesús Navas;False;1;0;M;;7.3;;;J. Navas;1;1;2;manchester-city;MCI;17;Manchester City;0;2 (2);6 (1);12 (5);1 (1);53 (81%);2;0;1
MCI X TOT 2014-10-18;25 (92%);0 (0);;;0;0;1;;;1 (1);1216;0;1;28';Frank Lampard;False;;0;M;;7.3;;;F. Lampard;0;0;0;manchester-city;MCI;17;Manchester City;0;0 (0);0 (0);1 (1);2 (2);25 (92%);0;0;1
MCI X TOT 2014-10-18;30 (71%);0 (0);;;0;0;;;;5 (5);44567;2;1;70';Ryan Mason;False;;0;M;;7.1;;;R. Mason;0;1;2;tottenham;TOT;33;Tottenham;1;1 (1);0 (0);5 (5);5 (1);30 (71%);2;0;2
MCI X TOT 2014-10-18;15 (68%);1 (0);;;1;1;;;;5 (3);16586;1;1;90';Danny Rose;False;;0;D;;7.1;;;D. Rose;0;0;0;tottenham;TOT;33;Tottenham;1;0 (0);4 (2);6 (3);3 (0);15 (68%);2;0;1
MCI X TOT 2014-10-18;15 (78%);0 (0);1;;1;0;;;;9 (7);9865;0;0;30';Mousa Dembélé;False;;0;M;;7.1;;;M. Dembélé;0;0;0;tottenham;TOT;33;Tottenham;0;4 (4);0 (0);9 (7);2 (1);15 (78%);2;0;1
MCI X TOT 2014-10-18;53 (86%);1 (0);1;;0;1;;;;5 (3);532;4;0;90';Gaël Clichy;False;;0;D;;7.0;;;G. Clichy;0;0;0;manchester-city;MCI;17;Manchester City;3;1 (1);2 (0);6 (3);8 (4);53 (86%);1;0;1
MCI X TOT 2014-10-18;24 (85%);0 (0);2;;1;2;;;;7 (1);16701;2;0;60';Étienne Capoue;False;;0;M;;6.9;;;É. Capoue;3;0;0;tottenham;TOT;33;Tottenham;1;1 (0);1 (0);7 (1);0 (0);24 (85%);1;0;0
MCI X TOT 2014-10-18;30 (73%);0 (0);1;;1;1;;;;6 (3);11781;0;1;70';David Silva;False;;0;M;;6.9;;;D. Silva;0;0;0;manchester-city;MCI;17;Manchester City;0;0 (0);0 (0);6 (3);2 (2);30 (73%);1;0;2
MCI X TOT 2014-10-18;53 (93%);2 (2);2;;1;2;;;;9 (4);6019;1;0;90';Vincent Kompany;False;;0;D;;6.8;;;V. Kompany;0;0;0;manchester-city;MCI;17;Manchester City;3;1 (1);0 (0);11 (6);8 (5);53 (93%);3;0;0
MCI X TOT 2014-10-18;58 (87%);3 (2);;;0;0;;;;1 (1);1053;0;1;90';Bacary Sagna;False;;0;D;;6.8;;;B. Sagna;0;0;0;manchester-city;MCI;17;Manchester City;4;0 (0);4 (1);4 (3);2 (1);58 (87%);1;0;0
MCI X TOT 2014-10-18;11 (84%);1 (1);;;0;0;;;;1 (1);16921;1;0;20';Jan Vertonghen;False;;0;D;;6.6;;;J. Vertonghen;0;0;0;tottenham;TOT;33;Tottenham;2;0 (0);0 (0);2 (2);1 (0);11 (84%);1;0;0
MCI X TOT 2014-10-18;7 (77%);0 (0);1;;1;0;;;;5 (1);47992;0;0;30';Andros Townsend;False;;0;M;;6.5;;;A. Townsend;1;1;1;tottenham;TOT;33;Tottenham;0;2 (0);2 (0);5 (1);0 (0);7 (77%);1;0;0
MCI X TOT 2014-10-18;13 (81%);1 (0);1;;2;0;;;;3 (0);37126;0;1;20';Stevan Jovetić;False;;0;F;;6.4;;;S. Jovetić;0;0;0;manchester-city;MCI;17;Manchester City;0;0 (0);0 (0);4 (0);0 (0);13 (81%);0;0;0
MCI X TOT 2014-10-18;15 (71%);0 (0);2;;1;1;;;;8 (3);122702;2;1;60';Érik Lamela;False;;0;M;;6.2;;;É. Lamela;1;0;0;tottenham;TOT;33;Tottenham;0;3 (2);2 (0);8 (3);0 (0);15 (71%);0;0;1
MCI X TOT 2014-10-18;27 (81%);0 (0);4;;4;1;;;;12 (3);41837;3;2;76';Fernando;False;;0;M;;6.2;;;Fernando;0;1;0;manchester-city;MCI;17;Manchester City;1;1 (1);0 (0);12 (3);2 (2);27 (81%);2;0;0
MCI X TOT 2014-10-18;60 (89%);1 (0);1;;0;3;;;;5 (1);301;3;0;90';Martín Demichelis;False;;0;D;;6.0;;;M. Demichelis;0;0;0;manchester-city;MCI;17;Manchester City;2;1 (1);0 (0);6 (1);3 (1);60 (89%);0;0;0
MCI X TOT 2014-10-18;19 (67%);3 (1);2;;0;2;;;;9 (4);146101;3;0;90';Eric Dier;False;;0;D;;5.8;;;E. Dier;0;0;0;tottenham;TOT;33;Tottenham;4;4 (2);0 (0);12 (5);3 (1);19 (67%);2;0;0
MCI X TOT 2014-10-18;20 (66%);2 (2);3;;0;1;;;;6 (2);1018;5;0;90';Younès Kaboul;False;;0;D;;5.7;;;Y. Kaboul;0;0;0;tottenham;TOT;33;Tottenham;7;1 (1);0 (0);8 (4);7 (3);20 (66%);1;0;0
MCI X TOT 2014-10-18;21 (72%);0 (0);;;0;1;;;;3 (2);27569;2;0;67';Federico Fazio;False;;0;D;;5.5;;;F. Fazio;0;0;0;tottenham;TOT;33;Tottenham;2;1 (1);0 (0);3 (2);6 (2);21 (72%);1;0;0
NEW X CHE 2014-12-06;26 (96%);3 (1);1;;2;0;;;;11 (8);40686;3;3;90';Jack Colback;False;;0;M;;8.1;;;J. Colback;0;1;1;newcastle-united;NEW;39;Newcastle United;4;0 (0);3 (1);14 (9);2 (2);26 (96%);7;0;1
NEW X CHE 2014-12-06;5 (83%);5 (1);1;;2;0;;2;;4 (1);8978;0;0;37';Papiss Demba Cissé;False;;0;F;;8.1;;;P. D. Cissé;2;0;2;newcastle-united;NEW;39;Newcastle United;1;0 (0);0 (0);9 (2);1 (1);5 (83%);1;0;0
NEW X CHE 2014-12-06;81 (77%);4 (3);2;;2;1;1;;;10 (5);518;0;5;90';Cesc Fàbregas;False;;0;M;;8.0;;;C. Fàbregas;1;0;0;chelsea;CHE;38;Chelsea;1;1 (0);8 (4);14 (8);10 (3);81 (77%);5;0;0
NEW X CHE 2014-12-06;7 (58%);5 (5);;;0;0;;1;;0 (0);1222;0;4;23';Didier Drogba;False;1;0;F;;7.7;;;D. Drogba;0;1;1;chelsea;CHE;38;Chelsea;0;0 (0);0 (0);5 (5);0 (0);7 (58%);0;0;0
NEW X CHE 2014-12-06;95 (92%);3 (2);2;;0;3;;;;9 (4);7311;2;1;90';John Mikel Obi;False;;0;M;;7.2;;;J. O. Mikel;0;2;0;chelsea;CHE;38;Chelsea;3;3 (3);1 (0);12 (6);11 (6);95 (92%);1;0;0
NEW X CHE 2014-12-06;19 (73%);10 (7);;;0;2;;;;2 (0);185995;2;1;90';Paul Dummett;False;;0;D;;7.1;;;P. Dummett;0;0;0;newcastle-united;NEW;39;Newcastle United;12;0 (0);2 (0);12 (7);3 (3);19 (73%);0;0;0
NEW X CHE 2014-12-06;41 (89%);5 (3);;;2;0;;;;7 (4);39400;1;1;61';Oscar;False;;0;M;;7.1;;;Oscar;1;1;0;chelsea;CHE;38;Chelsea;2;1 (0);1 (0);12 (7);2 (1);41 (89%);4;0;0
NEW X CHE 2014-12-06;21 (84%);5 (1);2;;0;0;;;;7 (5);31417;0;3;67';Willian;False;;0;M;;7.1;;;Willian;0;2;1;chelsea;CHE;38;Chelsea;1;0 (0);1 (1);12 (6);2 (1);21 (84%);2;0;3
NEW X CHE 2014-12-06;68 (91%);8 (7);;;0;0;;;;2 (2);1205;0;0;90';John Terry;False;;0;D;;7.1;;;J. Terry;0;1;0;chelsea;CHE;38;Chelsea;9;0 (0);1 (0);10 (9);3 (2);68 (91%);2;0;0
NEW X CHE 2014-12-06;20 (90%);1 (1);1;;0;0;;;;2 (1);26029;0;1;23';Filipe Luis;False;;0;D;;7.0;;;F. Luís;0;0;1;chelsea;CHE;38;Chelsea;1;0 (0);4 (2);3 (2);3 (2);20 (90%);1;0;0
NEW X CHE 2014-12-06;11 (68%);7 (1);;;3;0;;;;9 (4);345195;3;2;90';Ayoze Pérez;False;;0;F;;6.9;;;A. Pérez;1;0;0;newcastle-united;NEW;39;Newcastle United;3;5 (3);1 (0);16 (5);0 (0);11 (68%);1;0;0
NEW X CHE 2014-12-06;19 (90%);1 (1);1;;1;1;;;;5 (2);70492;0;1;29';Andre Schürrle;False;1;0;F;;6.9;;;A. Schürrle;0;0;1;chelsea;CHE;38;Chelsea;0;0 (0);4 (1);6 (3);1 (1);19 (90%);1;0;1
NEW X CHE 2014-12-06;21 (72%);3 (2);1;;1;0;;;;10 (6);32213;2;0;90';Daryl Janmaat;False;;0;D;;6.9;;;D. Janmaat;0;0;0;newcastle-united;NEW;39;Newcastle United;3;3 (1);3 (1);13 (8);3 (2);21 (72%);4;0;1
NEW X CHE 2014-12-06;32 (76%);6 (2);2;;3;1;1;;;13 (6);27014;1;1;90';Moussa Sissoko;False;;0;M;;6.9;;;M. Sissoko;0;1;0;newcastle-united;NEW;39;Newcastle United;0;3 (2);1 (0);19 (8);0 (0);32 (76%);3;0;1
NEW X CHE 2014-12-06;21 (84%);3 (3);2;;0;0;;;;8 (6);21555;0;1;67';César Azpilicueta;False;;0;D;;6.9;;;C. Azpilicueta;0;0;0;chelsea;CHE;38;Chelsea;4;1 (1);1 (0);11 (9);3 (2);21 (84%);3;0;2
NEW X CHE 2014-12-06;26 (86%);6 (0);;;2;1;;;;7 (2);21212;0;3;90';Diego Costa;False;1;0;F;;6.9;;;D. Costa;2;1;2;chelsea;CHE;38;Chelsea;0;3 (1);3 (1);13 (2);0 (0);26 (86%);0;0;1
NEW X CHE 2014-12-06;7 (33%);0 (0);;;;0;;;0;0 (0);20581;0;1;45';Robert Elliot;False;;0;G;0;6.8;0 (0);2;R. Elliot;0;0;0;newcastle-united;NEW;39;Newcastle United;0;0 (0);0 (0);0 (0);20 (6);7 (33%);0;0;0
NEW X CHE 2014-12-06;31 (75%);3 (2);2;;0;1;;;;8 (4);10438;2;0;90';Cheik Tiote;False;;0;M;;6.8;;;C. Tiote;0;0;0;newcastle-united;NEW;39;Newcastle United;6;2 (1);0 (0);11 (6);6 (1);31 (75%);3;0;0
NEW X CHE 2014-12-06;47 (90%);5 (5);;;0;0;;;;2 (2);9628;3;0;90';Gary Cahill;False;;0;D;;6.8;;;G. Cahill;0;2;1;chelsea;CHE;38;Chelsea;7;0 (0);0 (0);7 (7);4 (1);47 (90%);2;0;0
NEW X CHE 2014-12-06;30 (76%);10 (5);;;2;0;;;;8 (5);25233;0;1;90';Branislav Ivanović;False;;0;D;;6.7;;;B. Ivanović;0;1;1;chelsea;CHE;38;Chelsea;2;2 (1);5 (0);18 (10);1 (0);30 (76%);4;0;0
NEW X CHE 2014-12-06;1 (5%);0 (0);;;;0;;;2;0 (0);158221;0;0;45';Jak Alnwick;False;;0;G;3;6.6;0 (0);5;J. Alnwick;0;0;0;newcastle-united;NEW;39;Newcastle United;3;0 (0);0 (0);0 (0);16 (0);1 (5%);0;0;0
NEW X CHE 2014-12-06;15 (71%);7 (3);1;;2;1;;;;9 (3);152417;3;0;83';Sammy Ameobi;False;;0;M;;6.6;;;S. Ameobi;0;1;0;newcastle-united;NEW;39;Newcastle United;3;3 (1);4 (0);16 (6);0 (0);15 (71%);2;0;0
NEW X CHE 2014-12-06;21 (77%);7 (1);1;;0;0;;;;2 (1);3057;2;0;90';Fabricio Coloccini;False;;0;D;;6.6;;;F. Coloccini;0;0;0;newcastle-united;NEW;39;Newcastle United;6;0 (0);0 (0);9 (2);7 (4);21 (77%);1;0;0
NEW X CHE 2014-12-06;13 (81%);3 (0);1;;3;1;;;;11 (5);72998;2;0;53';Rémy Cabella;False;;0;M;;6.5;;;R. Cabella;0;1;0;newcastle-united;NEW;39;Newcastle United;0;3 (2);0 (0);14 (5);1 (1);13 (81%);1;0;2
NEW X CHE 2014-12-06;46 (83%);0 (0);1;;3;0;;;;15 (5);27583;0;3;90';Eden Hazard;False;1;0;M;;6.5;;;E. Hazard;1;2;0;chelsea;CHE;38;Chelsea;1;10 (4);2 (0);15 (5);2 (1);46 (83%);0;0;1
NEW X CHE 2014-12-06;19 (79%);1 (0);;;0;2;;;;3 (1);796;1;0;81';Steven Taylor;False;1;0;D;;6.4;;;S. Taylor;0;0;0;newcastle-united;NEW;39;Newcastle United;7;1 (1);0 (0);4 (1);4 (2);19 (79%);0;0;0
NEW X CHE 2014-12-06;11 (61%);0 (0);;;;0;;;1;0 (0);70988;0;1;90';Thibaut Courtois;False;;0;G;0;6.3;1 (1);1;T. Courtois;0;0;0;chelsea;CHE;38;Chelsea;0;0 (0);0 (0);0 (0);13 (6);11 (61%);0;0;0
NEW X CHE 2014-12-06;1 (100%);1 (0);;;0;0;;;;0 (0);20402;0;0;7';Mike Williamson;False;;0;D;;–;;;M. Williamson;0;0;0;newcastle-united;NEW;39;Newcastle United;3;0 (0);0 (0);1 (0);0 (0);1 (100%);0;0;0
CHE X MCI 2015-01-31;43 (78%);5 (4);2;;1;3;;;;20 (13);44241;2;0;90';Nemanja Matić;False;;0;M;;7.6;;;N. Matić;0;0;0;chelsea;CHE;38;Chelsea;3;3 (2);0 (0);25 (17);4 (1);43 (78%);8;0;3
CHE X MCI 2015-01-31;54 (79%);2 (1);3;;1;2;;;;18 (11);13630;1;0;90';Fernandinho;False;;0;M;;7.6;;;Fernandinho;0;0;2;manchester-city;MCI;17;Manchester City;2;3 (2);0 (0);20 (12);2 (2);54 (79%);7;0;2
CHE X MCI 2015-01-31;33 (70%);3 (3);1;;1;3;;;;16 (9);33110;3;0;90';Ramires;False;;0;M;;7.3;;;Ramires;0;0;0;chelsea;CHE;38;Chelsea;1;5 (3);0 (0);19 (12);4 (1);33 (70%);3;0;3
CHE X MCI 2015-01-31;21 (100%);1 (0);1;;1;1;1;;;7 (2);17094;0;1;84';Sergio Agüero;False;2;0;F;;7.1;;;S. Agüero;0;2;1;manchester-city;MCI;17;Manchester City;0;3 (1);0 (0);8 (2);1 (1);21 (100%);0;0;1
CHE X MCI 2015-01-31;27 (61%);3 (2);1;;0;2;;;;11 (6);31417;1;1;80';Willian;False;;0;M;;7.0;;;Willian;0;0;0;chelsea;CHE;38;Chelsea;1;8 (6);1 (1);14 (8);2 (0);27 (61%);0;0;0
CHE X MCI 2015-01-31;24 (68%);6 (2);1;;0;0;;;;7 (6);21555;2;0;90';César Azpilicueta;False;;0;D;;7.0;;;C. Azpilicueta;0;0;0;chelsea;CHE;38;Chelsea;2;0 (0);0 (0);13 (8);8 (2);24 (68%);5;0;1
CHE X MCI 2015-01-31;40 (87%);2 (1);1;;0;1;;;;5 (3);301;3;0;90';Martín Demichelis;False;;0;D;;7.0;;;M. Demichelis;0;0;0;manchester-city;MCI;17;Manchester City;5;0 (0);0 (0);7 (4);4 (3);40 (87%);3;0;0
CHE X MCI 2015-01-31;34 (82%);3 (2);;;2;1;;;;6 (3);6019;0;1;90';Vincent Kompany;False;;0;D;;6.9;;;V. Kompany;0;0;0;manchester-city;MCI;17;Manchester City;4;0 (0);0 (0);9 (5);8 (4);34 (82%);2;0;1
CHE X MCI 2015-01-31;25 (71%);2 (2);;;0;0;;;;3 (3);139227;1;0;90';Kurt Zouma;False;;0;D;;6.8;;;K. Zouma;0;0;0;chelsea;CHE;38;Chelsea;2;0 (0);0 (0);5 (5);7 (0);25 (71%);3;0;0
CHE X MCI 2015-01-31;10 (41%);0 (0);;;;0;;;1;0 (0);70988;0;0;90';Thibaut Courtois;False;;0;G;1;6.8;0 (0);4;T. Courtois;0;0;0;chelsea;CHE;38;Chelsea;1;0 (0);0 (0);0 (0);24 (10);10 (41%);0;0;0
CHE X MCI 2015-01-31;41 (82%);5 (2);1;;3;0;;;;12 (7);11869;1;2;90';Jesús Navas;False;;0;M;;6.8;;;J. Navas;0;0;1;manchester-city;MCI;17;Manchester City;0;4 (3);11 (3);17 (9);1 (0);41 (82%);2;0;2
CHE X MCI 2015-01-31;48 (76%);7 (1);1;;5;1;;;;17 (10);791;1;3;90';James Milner;False;1;0;M;;6.8;;;J. Milner;0;2;0;manchester-city;MCI;17;Manchester City;0;3 (3);7 (0);24 (11);7 (3);48 (76%);6;0;1
CHE X MCI 2015-01-31;29 (80%);2 (2);;;0;0;;;;1 (1);1205;0;0;90';John Terry;False;;0;D;;6.7;;;J. Terry;0;1;0;chelsea;CHE;38;Chelsea;4;0 (0);0 (0);3 (3);3 (2);29 (80%);1;0;0
CHE X MCI 2015-01-31;32 (84%);3 (0);2;;3;0;1;;;13 (6);27583;2;1;90';Eden Hazard;False;;0;M;;6.6;;;E. Hazard;0;0;0;chelsea;CHE;38;Chelsea;1;4 (2);1 (0);16 (6);2 (0);32 (84%);1;0;3
CHE X MCI 2015-01-31;18 (75%);7 (4);2;;2;3;;1;;15 (3);16674;1;1;87';Loïc Rémy;False;1;0;F;;6.6;;;L. Rémy;0;0;1;chelsea;CHE;38;Chelsea;0;5 (0);1 (0);22 (7);2 (2);18 (75%);2;0;1
