game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;time
CHV X JUV 18-08-2018;3.0;{'name': 'Alex Sandro', 'slug': 'alex-sandro', 'shortName': 'A. Sandro', 'position': 'D', 'userCount': 6809, 'id': 84854};3;2;123717137;regular;goal;False;{'name': 'Federico Bernardeschi', 'slug': 'federico-bernardeschi', 'shortName': 'F. Bernardeschi', 'position': 'M', 'userCount': 6641, 'id': 294597};90
CHV X JUV 18-08-2018;;;2;2;123717136;ownGoal;goal;False;{'name': 'Mattia Bani', 'slug': 'mattia-bani', 'shortName': 'M. Bani', 'position': 'D', 'userCount': 345, 'id': 250547};75
CHV X JUV 18-08-2018;;;1;2;123717134;penalty;goal;True;{'name': 'Emanuele Giaccherini', 'slug': 'emanuele-giaccherini', 'shortName': 'E. Giaccherini', 'position': 'M', 'userCount': 398, 'id': 76133};56
CHV X JUV 18-08-2018;;{'name': 'Emanuele Giaccherini', 'slug': 'emanuele-giaccherini', 'shortName': 'E. Giaccherini', 'position': 'M', 'userCount': 398, 'id': 76133};1;1;123717133;regular;goal;True;{'name': 'Mariusz Stępiński', 'slug': 'mariusz-stepinski', 'shortName': 'M. Stępiński', 'position': 'F', 'userCount': 2237, 'id': 189127};38
CHV X JUV 18-08-2018;;{'name': 'Giorgio Chiellini', 'slug': 'giorgio-chiellini', 'shortName': 'G. Chiellini', 'position': 'D', 'userCount': 5838, 'id': 2009};1;0;123717135;regular;goal;False;{'name': 'Sami Khedira', 'slug': 'sami-khedira', 'shortName': 'S. Khedira', 'position': 'M', 'userCount': 4113, 'id': 4726};3
LAZ X NAP 18-08-2018;;{'name': 'Allan', 'slug': 'allan', 'shortName': 'Allan', 'position': 'M', 'userCount': 2849, 'id': 158277};2;1;123718152;regular;goal;False;{'name': 'Lorenzo Insigne', 'slug': 'lorenzo-insigne', 'shortName': 'L. Insigne', 'position': 'F', 'userCount': 7381, 'id': 106258};59
LAZ X NAP 18-08-2018;2.0;{'name': 'José Callejón', 'slug': 'jose-callejon', 'shortName': 'J. Callejón', 'position': 'M', 'userCount': 2942, 'id': 40965};1;1;123718151;regular;goal;False;{'name': 'Arkadiusz Milik', 'slug': 'arkadiusz-milik', 'shortName': 'A. Milik', 'position': 'F', 'userCount': 10819, 'id': 161325};45
LAZ X NAP 18-08-2018;;{'name': 'Francesco Acerbi', 'slug': 'francesco-acerbi', 'shortName': 'F. Acerbi', 'position': 'D', 'userCount': 1545, 'id': 126816};0;1;123718150;regular;goal;True;{'name': 'Ciro Immobile', 'slug': 'ciro-immobile', 'shortName': 'C. Immobile', 'position': 'F', 'userCount': 10280, 'id': 45923};25
TOR X ROM 19-08-2018;;{'name': 'Justin Kluivert', 'slug': 'justin-kluivert', 'shortName': 'J. Kluivert', 'position': 'M', 'userCount': 4369, 'id': 851596};1;0;123723800;regular;goal;False;{'name': 'Edin Džeko', 'slug': 'edin-dzeko', 'shortName': 'E. Džeko', 'position': 'F', 'userCount': 7787, 'id': 14990};89
BGN X SPA 19-08-2018;;{'name': 'Felipe', 'slug': 'felipe', 'shortName': 'Felipe', 'position': 'D', 'userCount': 143, 'id': 2951};1;0;123724153;regular;goal;False;{'name': 'Jasmin Kurtić', 'slug': 'jasmin-kurtic', 'shortName': 'J. Kurtić', 'position': 'M', 'userCount': 819, 'id': 61445};71
EMP X CAG 19-08-2018;;{'name': 'Miha Zajc', 'slug': 'miha-zajc', 'shortName': 'M. Zajc', 'position': 'M', 'userCount': 693, 'id': 139256};0;2;123724152;regular;goal;True;{'name': 'Francesco Caputo', 'slug': 'francesco-caputo', 'shortName': 'F. Caputo', 'position': 'F', 'userCount': 1749, 'id': 43905};51
EMP X CAG 19-08-2018;;;0;1;123724151;regular;goal;True;{'name': 'Rade Krunić', 'slug': 'rade-krunic', 'shortName': 'R. Krunić', 'position': 'M', 'userCount': 1229, 'id': 155449};14
PRM X UDI 19-08-2018;;{'name': 'Kevin Lasagna', 'slug': 'kevin-lasagna', 'shortName': 'K. Lasagna', 'position': 'F', 'userCount': 814, 'id': 587962};2;2;123724143;regular;goal;False;{'name': 'Seko Fofana', 'slug': 'seko-fofana', 'shortName': 'S. Fofana', 'position': 'M', 'userCount': 773, 'id': 191188};69
PRM X UDI 19-08-2018;;;1;2;123724142;penalty;goal;False;{'name': 'Rodrigo De Paul', 'slug': 'rodrigo-de-paul', 'shortName': 'R. D. Paul', 'position': 'M', 'userCount': 3344, 'id': 249399};65
PRM X UDI 19-08-2018;;;0;2;123724141;regular;goal;True;{'name': 'Antonino Barillà', 'slug': 'antonino-barilla', 'shortName': 'A. Barillà', 'position': 'M', 'userCount': 162, 'id': 17966};59
PRM X UDI 19-08-2018;;{'name': 'Antonio Di Gaudio', 'slug': 'antonio-di-gaudio', 'shortName': 'A. D. Gaudio', 'position': 'F', 'userCount': 46, 'id': 131834};0;1;123724140;regular;goal;True;{'name': 'Roberto Inglese', 'slug': 'roberto-inglese', 'shortName': 'R. Inglese', 'position': 'F', 'userCount': 846, 'id': 126699};43
SAS X INT 19-08-2018;;;0;1;123724138;penalty;goal;True;{'name': 'Domenico Berardi', 'slug': 'domenico-berardi', 'shortName': 'D. Berardi', 'position': 'F', 'userCount': 2385, 'id': 253367};27
ATT X FRO 20-08-2018;2.0;{'name': 'Andrea Masiello', 'slug': 'andrea-masiello', 'shortName': 'A. Masiello', 'position': 'D', 'userCount': 395, 'id': 17814};0;4;123726036;regular;goal;True;{'name': 'Alejandro Gómez', 'slug': 'alejandro-gomez', 'shortName': 'A. Gómez', 'position': 'F', 'userCount': 4679, 'id': 33381};90
ATT X FRO 20-08-2018;;{'name': 'Alejandro Gómez', 'slug': 'alejandro-gomez', 'shortName': 'A. Gómez', 'position': 'F', 'userCount': 4679, 'id': 33381};0;3;123726035;regular;goal;True;{'name': 'Mario Pašalić', 'slug': 'mario-pasalic', 'shortName': 'M. Pašalić', 'position': 'M', 'userCount': 3460, 'id': 190437};61
ATT X FRO 20-08-2018;;{'name': 'Alejandro Gómez', 'slug': 'alejandro-gomez', 'shortName': 'A. Gómez', 'position': 'F', 'userCount': 4679, 'id': 33381};0;2;123726034;regular;goal;True;{'name': 'Hans Hateboer', 'slug': 'hans-hateboer', 'shortName': 'H. Hateboer', 'position': 'M', 'userCount': 1262, 'id': 356352};48
ATT X FRO 20-08-2018;;{'name': 'Rafael Tolói', 'slug': 'rafael-toloi', 'shortName': 'R. Tolói', 'position': 'D', 'userCount': 1018, 'id': 82943};0;1;123726033;regular;goal;True;{'name': 'Alejandro Gómez', 'slug': 'alejandro-gomez', 'shortName': 'A. Gómez', 'position': 'F', 'userCount': 4679, 'id': 33381};14
SAM X FIO 19-09-2018;;{'name': 'Édgar Barreto', 'slug': 'edgar-barreto', 'shortName': 'É. Barreto', 'position': 'M', 'userCount': 120, 'id': 28142};1;1;123844162;regular;goal;True;{'name': 'Gianluca Caprari', 'slug': 'gianluca-caprari', 'shortName': 'G. Caprari', 'position': 'F', 'userCount': 520, 'id': 148458};60
SAM X FIO 19-09-2018;;{'name': 'Cristiano Biraghi', 'slug': 'cristiano-biraghi', 'shortName': 'C. Biraghi', 'position': 'M', 'userCount': 1254, 'id': 122848};1;0;123844163;regular;goal;False;{'name': 'Giovanni Simeone', 'slug': 'giovanni-simeone', 'shortName': 'G. Simeone', 'position': 'F', 'userCount': 2483, 'id': 341143};13
MIL X GEN 31-10-2018;1.0;;1;2;124135328;regular;goal;True;{'name': 'Alessio Romagnoli', 'slug': 'alessio-romagnoli', 'shortName': 'A. Romagnoli', 'position': 'D', 'userCount': 3194, 'id': 227864};90
MIL X GEN 31-10-2018;;;1;1;124135329;ownGoal;goal;False;{'name': 'Alessio Romagnoli', 'slug': 'alessio-romagnoli', 'shortName': 'A. Romagnoli', 'position': 'D', 'userCount': 3194, 'id': 227864};56
MIL X GEN 31-10-2018;;{'name': 'Hakan Çalhanoğlu', 'slug': 'hakan-calhanoglu', 'shortName': 'H. Çalhanoğlu', 'position': 'M', 'userCount': 6437, 'id': 135700};0;1;124135327;regular;goal;True;{'name': 'Suso', 'slug': 'suso', 'shortName': 'Suso', 'position': 'F', 'userCount': 4451, 'id': 96370};4
JUV X LAZ 25-08-2018;;{'name': 'Cristiano Ronaldo', 'slug': 'cristiano-ronaldo', 'shortName': 'C. Ronaldo', 'position': 'F', 'userCount': 318587, 'id': 750};0;2;123740594;regular;goal;True;{'name': 'Mario Mandžukić', 'slug': 'mario-mandzukic', 'shortName': 'M. Mandžukić', 'position': 'F', 'userCount': 9912, 'id': 18886};75
JUV X LAZ 25-08-2018;;;0;1;123740593;regular;goal;True;{'name': 'Miralem Pjanić', 'slug': 'miralem-pjanic', 'shortName': 'M. Pjanić', 'position': 'M', 'userCount': 10548, 'id': 27678};30
NAP X MIL 25-08-2018;;{'name': 'Allan', 'slug': 'allan', 'shortName': 'Allan', 'position': 'M', 'userCount': 2849, 'id': 158277};2;3;123741310;regular;goal;True;{'name': 'Dries Mertens', 'slug': 'dries-mertens', 'shortName': 'D. Mertens', 'position': 'F', 'userCount': 8991, 'id': 32493};80
NAP X MIL 25-08-2018;;;2;2;123741309;regular;goal;True;{'name': 'Piotr Zieliński', 'slug': 'piotr-zielinski', 'shortName': 'P. Zieliński', 'position': 'M', 'userCount': 8234, 'id': 138605};67
NAP X MIL 25-08-2018;;{'name': 'José Callejón', 'slug': 'jose-callejon', 'shortName': 'J. Callejón', 'position': 'M', 'userCount': 2942, 'id': 40965};2;1;123741308;regular;goal;True;{'name': 'Piotr Zieliński', 'slug': 'piotr-zielinski', 'shortName': 'P. Zieliński', 'position': 'M', 'userCount': 8234, 'id': 138605};53
NAP X MIL 25-08-2018;;{'name': 'Suso', 'slug': 'suso', 'shortName': 'Suso', 'position': 'F', 'userCount': 4451, 'id': 96370};2;0;123741312;regular;goal;False;{'name': 'Davide Calabria', 'slug': 'davide-calabria', 'shortName': 'D. Calabria', 'position': 'D', 'userCount': 1517, 'id': 318607};49
NAP X MIL 25-08-2018;;{'name': 'Fabio Borini', 'slug': 'fabio-borini', 'shortName': 'F. Borini', 'position': 'F', 'userCount': 898, 'id': 89510};1;0;123741311;regular;goal;False;{'name': 'Giacomo Bonaventura', 'slug': 'giacomo-bonaventura', 'shortName': 'G. Bonaventura', 'position': 'M', 'userCount': 2055, 'id': 36784};15
SPA X PRM 26-08-2018;;{'name': 'Manuel Lazzari', 'slug': 'manuel-lazzari', 'shortName': 'M. Lazzari', 'position': 'M', 'userCount': 1174, 'id': 273405};0;1;123745854;regular;goal;True;{'name': 'Mirco Antenucci', 'slug': 'mirco-antenucci', 'shortName': 'M. Antenucci', 'position': 'F', 'userCount': 303, 'id': 587720};49
CAG X SAS 26-08-2018;9.0;;2;2;123746258;penalty;goal;False;{'name': 'Kevin-Prince Boateng', 'slug': 'kevin-prince-boateng', 'shortName': 'K. Boateng', 'position': 'F', 'userCount': 8784, 'id': 8713};90
CAG X SAS 26-08-2018;;{'name': 'Darijo Srna', 'slug': 'darijo-srna', 'shortName': 'D. Srna', 'position': 'D', 'userCount': 841, 'id': 11266};1;2;123746256;regular;goal;True;{'name': 'Leonardo Pavoletti', 'slug': 'leonardo-pavoletti', 'shortName': 'L. Pavoletti', 'position': 'F', 'userCount': 842, 'id': 132704};73
CAG X SAS 26-08-2018;;{'name': 'Stefano Sensi', 'slug': 'stefano-sensi', 'shortName': 'S. Sensi', 'position': 'M', 'userCount': 3173, 'id': 294313};1;1;123746257;regular;goal;False;{'name': 'Domenico Berardi', 'slug': 'domenico-berardi', 'shortName': 'D. Berardi', 'position': 'F', 'userCount': 2385, 'id': 253367};53
CAG X SAS 26-08-2018;;{'name': 'Simone Padoin', 'slug': 'simone-padoin', 'shortName': 'S. Padoin', 'position': 'D', 'userCount': 230, 'id': 27811};0;1;123746255;regular;goal;True;{'name': 'Leonardo Pavoletti', 'slug': 'leonardo-pavoletti', 'shortName': 'L. Pavoletti', 'position': 'F', 'userCount': 842, 'id': 132704};10
FIO X CHV 26-08-2018;3.0;{'name': 'Valentin Eysseric', 'slug': 'valentin-eysseric', 'shortName': 'V. Eysseric', 'position': 'F', 'userCount': 167, 'id': 139798};1;6;123746268;regular;goal;True;{'name': 'Giovanni Simeone', 'slug': 'giovanni-simeone', 'shortName': 'G. Simeone', 'position': 'F', 'userCount': 2483, 'id': 341143};90
FIO X CHV 26-08-2018;;{'name': 'Cristiano Biraghi', 'slug': 'cristiano-biraghi', 'shortName': 'C. Biraghi', 'position': 'M', 'userCount': 1254, 'id': 122848};1;5;123746267;regular;goal;True;{'name': 'Marco Benassi', 'slug': 'marco-benassi', 'shortName': 'M. Benassi', 'position': 'M', 'userCount': 847, 'id': 249629};90
FIO X CHV 26-08-2018;;{'name': 'Valter Birsa', 'slug': 'valter-birsa', 'shortName': 'V. Birsa', 'position': 'M', 'userCount': 386, 'id': 15635};1;4;123746269;regular;goal;False;{'name': 'Nenad Tomović', 'slug': 'nenad-tomovic', 'shortName': 'N. Tomović', 'position': 'D', 'userCount': 155, 'id': 38574};76
FIO X CHV 26-08-2018;;{'name': 'Gerson', 'slug': 'gerson', 'shortName': 'Gerson', 'position': 'M', 'userCount': 3989, 'id': 611876};0;4;123746266;regular;goal;True;{'name': 'Federico Chiesa', 'slug': 'federico-chiesa', 'shortName': 'F. Chiesa', 'position': 'F', 'userCount': 4559, 'id': 845386};71
FIO X CHV 26-08-2018;;{'name': 'Giovanni Simeone', 'slug': 'giovanni-simeone', 'shortName': 'G. Simeone', 'position': 'F', 'userCount': 2483, 'id': 341143};0;3;123746265;regular;goal;True;{'name': 'Marco Benassi', 'slug': 'marco-benassi', 'shortName': 'M. Benassi', 'position': 'M', 'userCount': 847, 'id': 249629};49
FIO X CHV 26-08-2018;;;0;2;123746264;regular;goal;True;{'name': 'Gerson', 'slug': 'gerson', 'shortName': 'Gerson', 'position': 'M', 'userCount': 3989, 'id': 611876};42
FIO X CHV 26-08-2018;;;0;1;123746263;regular;goal;True;{'name': 'Nikola Milenković', 'slug': 'nikola-milenkovic', 'shortName': 'N. Milenković', 'position': 'D', 'userCount': 2084, 'id': 836168};8
GEN X EMP 26-08-2018;4.0;{'name': 'Giovanni Di Lorenzo', 'slug': 'giovanni-di-lorenzo', 'shortName': 'G. D. Lorenzo', 'position': 'D', 'userCount': 1410, 'id': 153257};1;2;123746262;regular;goal;False;{'name': 'Samuel Mráz', 'slug': 'samuel-mraz', 'shortName': 'S. Mráz', 'position': 'F', 'userCount': 211, 'id': 354576};90
GEN X EMP 26-08-2018;;{'name': 'Domenico Criscito', 'slug': 'domenico-criscito', 'shortName': 'D. Criscito', 'position': 'D', 'userCount': 1047, 'id': 14251};0;2;123746261;regular;goal;True;{'name': 'Christian Kouamé', 'slug': 'christian-kouame', 'shortName': 'C. Kouamé', 'position': 'F', 'userCount': 1458, 'id': 812946};18
GEN X EMP 26-08-2018;;{'name': 'Domenico Criscito', 'slug': 'domenico-criscito', 'shortName': 'D. Criscito', 'position': 'D', 'userCount': 1047, 'id': 14251};0;1;123746260;regular;goal;True;{'name': 'Krzysztof Piątek', 'slug': 'krzysztof-piatek', 'shortName': 'K. Piątek', 'position': 'F', 'userCount': 22777, 'id': 558738};6
INT X TOR 26-08-2018;;;2;2;123746276;regular;goal;False;{'name': 'Soualiho Meïté', 'slug': 'soualiho-meite', 'shortName': 'S. Meïté', 'position': 'M', 'userCount': 505, 'id': 139229};68
INT X TOR 26-08-2018;;{'name': 'Iago Falque', 'slug': 'iago-falque', 'shortName': 'I. Falque', 'position': 'F', 'userCount': 886, 'id': 46707};1;2;123746275;regular;goal;False;{'name': 'Andrea Belotti', 'slug': 'andrea-belotti', 'shortName': 'A. Belotti', 'position': 'F', 'userCount': 4571, 'id': 220223};55
INT X TOR 26-08-2018;;{'name': 'Matteo Politano', 'slug': 'matteo-politano', 'shortName': 'M. Politano', 'position': 'F', 'userCount': 1989, 'id': 235672};0;2;123746274;regular;goal;True;{'name': 'Stefan de Vrij', 'slug': 'stefan-de-vrij', 'shortName': 'S. de Vrij', 'position': 'D', 'userCount': 2959, 'id': 91046};32
INT X TOR 26-08-2018;;{'name': 'Mauro Icardi', 'slug': 'mauro-icardi', 'shortName': 'M. Icardi', 'position': 'F', 'userCount': 15514, 'id': 233114};0;1;123746273;regular;goal;True;{'name': 'Ivan Perišić', 'slug': 'ivan-perisic', 'shortName': 'I. Perišić', 'position': 'M', 'userCount': 8959, 'id': 38710};6
