game;accuratePass;aerialDuels;challengeLost;disabled;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;possessionLost;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
CHV X JUV 18-08-2018;16 (80%);2 (0);2;;0;1;1;;10 (6);76133;0;1;90';Emanuele Giaccherini;False;;0;F;12;;8.3;;;E. Giaccherini;0;0;1;chievoverona;CHV;2694;ChievoVerona;1;3 (2);2 (1);12 (6);4 (3);16 (80%);0;38;4
CHV X JUV 18-08-2018;9 (100%);2 (1);;;1;;1;;6 (3);294597;0;0;34';Federico Bernardeschi;False;1;0;M;4;;7.7;;;F. Bernardeschi;0;2;2;juventus;JUV;2687;Juventus;0;1 (1);2 (0);8 (4);2 (2);9 (100%);1;21;1
CHV X JUV 18-08-2018;38 (88%);1 (0);;;1;;;;10 (4);256219;0;3;90';Paulo Dybala;False;;0;M;13;;7.4;;;P. Dybala;0;1;2;juventus;JUV;2687;Juventus;0;4 (3);1 (0);11 (4);7 (6);38 (88%);1;61;0
CHV X JUV 18-08-2018;14 (51%);0 (0);;;0;;;0;1 (1);13099;0;0;89';Stefano Sorrentino;False;;0;G;;0;7.4;0 (0);8;S. Sorrentino;0;0;0;chievoverona;CHV;2694;ChievoVerona;0;0 (0);0 (0);1 (1);23 (10);14 (51%);0;37;1
CHV X JUV 18-08-2018;57 (87%);3 (1);;;1;1;;;9 (5);84854;1;3;90';Alex Sandro;False;;0;D;24;;7.3;;;A. Sandro;0;0;0;juventus;JUV;2687;Juventus;1;5 (3);10 (1);12 (6);10 (7);57 (87%);2;98;0
CHV X JUV 18-08-2018;52 (89%);0 (0);;;1;;1;;2 (1);4726;1;0;84';Sami Khedira;False;;0;M;10;;7.3;;;S. Khedira;0;1;1;juventus;JUV;2687;Juventus;1;0 (0);1 (0);2 (1);3 (0);52 (89%);1;68;0
CHV X JUV 18-08-2018;10 (71%);2 (1);1;;0;;;;11 (8);830288;2;1;90';Fabio Depaoli;False;;0;F;9;;7.2;;;F. Depaoli;0;0;0;chievoverona;CHV;2694;ChievoVerona;4;1 (0);3 (2);13 (9);0 (0);10 (71%);8;40;0
CHV X JUV 18-08-2018;27 (90%);6 (3);;;1;;;;10 (2);750;0;2;90';Cristiano Ronaldo;False;;0;F;12;;7.2;;;C. Ronaldo;2;3;4;juventus;JUV;2687;Juventus;0;4 (0);4 (2);16 (5);1 (1);27 (90%);0;57;2
CHV X JUV 18-08-2018;86 (89%);5 (4);;;0;1;;;2 (2);2009;1;1;90';Giorgio Chiellini;False;;0;D;10;;7.1;;;G. Chiellini;0;0;0;juventus;JUV;2687;Juventus;2;0 (0);0 (0);7 (6);9 (5);86 (89%);2;103;1
CHV X JUV 18-08-2018;94 (90%);1 (1);2;;2;;;;5 (1);27678;2;3;90';Miralem Pjanić;False;;0;M;14;;7.0;;;M. Pjanić;0;0;0;juventus;JUV;2687;Juventus;0;0 (0);4 (2);6 (2);12 (8);94 (90%);1;116;0
CHV X JUV 18-08-2018;89 (90%);5 (3);;;0;;;;1 (1);15444;2;1;90';Leonardo Bonucci;False;1;0;D;10;;7.0;;;L. Bonucci;0;0;0;juventus;JUV;2687;Juventus;1;0 (0);1 (1);6 (4);11 (8);89 (90%);1;108;1
CHV X JUV 18-08-2018;9 (81%);5 (1);2;;2;;1;;7 (2);189127;0;0;66';Mariusz Stępiński;False;;0;F;10;;6.9;;;M. Stępiński;0;0;1;chievoverona;CHV;2694;ChievoVerona;1;0 (0);0 (0);12 (3);1 (1);9 (81%);1;25;1
CHV X JUV 18-08-2018;7 (100%);2 (2);;;0;;;;0 (0);138156;0;0;6';Emre Can;False;;0;M;0;;6.8;;;E. Can;0;0;1;juventus;JUV;2687;Juventus;0;0 (0);0 (0);2 (2);1 (1);7 (100%);0;8;0
CHV X JUV 18-08-2018;7 (100%);0 (0);;;0;;;;2 (2);79403;0;1;12';Joel Obi;False;;0;M;0;;6.8;;;J. Obi;0;0;0;chievoverona;CHV;2694;ChievoVerona;1;1 (1);0 (0);2 (2);0 (0);7 (100%);1;10;0
CHV X JUV 18-08-2018;46 (95%);1 (1);1;;0;;;;2 (1);47743;0;2;56';Juan Cuadrado;False;;0;M;4;;6.8;;;J. Cuadrado;0;1;0;juventus;JUV;2687;Juventus;1;0 (0);2 (0);3 (2);5 (4);46 (95%);0;53;1
CHV X JUV 18-08-2018;24 (82%);2 (0);;;0;;;;2 (2);44036;2;0;90';Nicola Rigoni;False;;1;M;7;;6.8;;;N. Rigoni;0;0;0;chievoverona;CHV;2694;ChievoVerona;0;0 (0);0 (0);4 (2);3 (1);24 (82%);2;38;0
CHV X JUV 18-08-2018;12 (100%);4 (2);;;0;;;;2 (2);29718;1;0;90';Luca Rossettini;False;;1;D;0;;6.7;;;L. Rossettini;0;0;0;chievoverona;CHV;2694;ChievoVerona;15;0 (0);0 (0);6 (4);0 (0);12 (100%);2;31;0
CHV X JUV 18-08-2018;17 (70%);5 (3);;;0;;;;7 (7);250547;2;0;90';Mattia Bani;False;;0;D;7;;6.6;;;M. Bani;0;0;0;chievoverona;CHV;2694;ChievoVerona;7;0 (0);0 (0);12 (10);9 (4);17 (70%);6;41;1
CHV X JUV 18-08-2018;27 (73%);0 (0);1;;1;;;;3 (1);19394;1;0;90';Ivan Radovanović;False;;0;M;10;;6.6;;;I. Radovanović;0;3;0;chievoverona;CHV;2694;ChievoVerona;0;1 (1);0 (0);3 (1);13 (7);27 (73%);0;44;0
CHV X JUV 18-08-2018;30 (93%);1 (0);;;0;;;;4 (1);47908;0;2;64';Douglas Costa;False;1;0;M;11;;6.5;;;D. Costa;1;1;0;juventus;JUV;2687;Juventus;0;0 (0);6 (1);5 (1);2 (2);30 (93%);1;48;0
