game;accuratePass;aerialDuels;challengeLost;disabled;dispossessed;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
BAY X HSV 14-08-2015;74 (93%);12 (10);;;0;1;;1;;6 (5);27068;2;0;90';Medhi Benatia;False;;0;D;;8.6;;;M. Benatia;0;0;1;bayern-munchen;BAY;2672;Bayern München;6;0 (0);0 (0);18 (15);3 (1);74 (93%);4;94;1
BAY X HSV 14-08-2015;47 (85%);2 (0);1;;1;3;1;1;;16 (7);47908;0;3;90';Douglas Costa;False;1;0;M;;8.5;;;D. Costa;1;2;1;bayern-munchen;BAY;2672;Bayern München;0;9 (5);6 (3);18 (7);1 (0);47 (85%);1;82;1
BAY X HSV 14-08-2015;22 (78%);0 (0);2;;2;0;;2;;10 (5);35166;0;0;90';Thomas Müller;False;;0;M;;8.2;;;T. Müller;0;1;2;bayern-munchen;BAY;2672;Bayern München;0;6 (5);0 (0);10 (5);1 (0);22 (78%);0;42;0
BAY X HSV 14-08-2015;14 (73%);5 (2);;;4;0;1;1;;11 (5);41789;0;2;90';Robert Lewandowski;False;2;0;F;;8.0;;;R. Lewandowski;1;2;1;bayern-munchen;BAY;2672;Bayern München;0;3 (1);0 (0);16 (7);1 (0);14 (73%);1;36;3
BAY X HSV 14-08-2015;120 (95%);8 (2);2;;0;2;;;;12 (9);18342;0;3;90';Arturo Vidal;False;;0;M;;8.0;;;A. Vidal;0;1;0;bayern-munchen;BAY;2672;Bayern München;0;0 (0);0 (0);20 (11);16 (14);120 (95%);5;138;4
BAY X HSV 14-08-2015;65 (89%);6 (2);1;;1;0;;;;6 (4);66492;1;2;90';David Alaba;False;;1;D;;7.5;;;D. Alaba;0;1;2;bayern-munchen;BAY;2672;Bayern München;0;2 (2);3 (1);12 (6);4 (3);65 (89%);1;97;1
BAY X HSV 14-08-2015;80 (86%);4 (3);;;0;1;;;;1 (0);19382;3;1;90';Jérôme Boateng;False;;0;D;;7.5;;;J. Boateng;0;2;1;bayern-munchen;BAY;2672;Bayern München;1;0 (0);0 (0);5 (3);12 (6);80 (86%);0;105;0
BAY X HSV 14-08-2015;64 (88%);2 (1);;;0;0;;;;3 (3);14920;0;1;72';Philipp Lahm;False;;0;D;;7.5;;;P. Lahm;1;0;0;bayern-munchen;BAY;2672;Bayern München;0;1 (1);1 (1);5 (4);4 (4);64 (88%);1;83;1
BAY X HSV 14-08-2015;79 (91%);0 (0);1;;0;2;1;;;3 (0);708;1;3;56';Xabi Alonso;False;;0;M;;7.5;;;X. Alonso;0;1;0;bayern-munchen;BAY;2672;Bayern München;0;0 (0);2 (2);3 (0);6 (3);79 (91%);0;91;0
BAY X HSV 14-08-2015;27 (93%);1 (0);;;0;0;1;;;3 (2);12634;0;1;34';Rafinha;False;;0;D;;7.2;;;Rafinha;0;0;1;bayern-munchen;BAY;2672;Bayern München;0;1 (0);3 (1);4 (2);4 (4);27 (93%);2;40;0
BAY X HSV 14-08-2015;27 (96%);0 (0);;;;0;;;1;0 (0);8959;0;0;90';Manuel Neuer;False;;0;G;0;7.1;0 (0);1;M. Neuer;0;0;0;bayern-munchen;BAY;2672;Bayern München;0;0 (0);0 (0);0 (0);5 (4);27 (96%);0;34;0
BAY X HSV 14-08-2015;26 (89%);0 (0);;;0;0;;;;1 (1);53825;0;1;18';Thiago Alcántara;False;;0;M;;6.8;;;T. Alcántara;0;0;0;bayern-munchen;BAY;2672;Bayern München;0;0 (0);0 (0);1 (1);2 (2);26 (89%);0;32;1
BAY X HSV 14-08-2015;30 (85%);3 (1);;;3;0;;;;7 (2);30037;0;1;65';Arjen Robben;False;;0;M;;6.7;;;A. Robben;0;1;0;bayern-munchen;BAY;2672;Bayern München;0;2 (0);2 (1);10 (3);1 (1);30 (85%);2;48;0
BAY X HSV 14-08-2015;15 (78%);8 (3);;;1;2;;;;7 (3);26706;3;1;69';Sven Schipplock;False;;0;F;;6.7;;;S. Schipplock;0;1;0;hamburger-sv;HSV;2676;Hamburger SV;1;1 (0);0 (0);15 (6);0 (0);15 (78%);0;31;3
BAY X HSV 14-08-2015;18 (66%);1 (0);1;;0;1;;;;8 (5);31921;1;0;90';Lewis Holtby;False;;0;M;;6.6;;;L. Holtby;0;0;1;hamburger-sv;HSV;2676;Hamburger SV;0;2 (1);0 (0);9 (5);8 (2);18 (66%);3;38;1
BAY X HSV 14-08-2015;3 (42%);1 (1);;;0;0;;;;2 (2);26480;0;0;21';Marcelo Díaz;False;;0;M;;6.6;;;M. Díaz;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;1;1 (1);0 (0);3 (3);2 (1);3 (42%);1;10;0
BAY X HSV 14-08-2015;9 (42%);11 (6);6;;3;0;;;;14 (5);111483;2;2;90';Michael Gregoritsch;False;;0;F;;6.5;;;M. Gregoritsch;0;1;0;hamburger-sv;HSV;2676;Hamburger SV;1;0 (0);0 (0);25 (11);1 (0);9 (42%);4;38;1
BAY X HSV 14-08-2015;6 (85%);5 (0);1;;0;1;;;;2 (0);11263;0;1;29';Ivica Olić;False;;0;F;;6.5;;;I. Olić;1;0;0;hamburger-sv;HSV;2676;Hamburger SV;1;0 (0);0 (0);7 (0);1 (0);6 (85%);0;10;0
BAY X HSV 14-08-2015;4 (80%);2 (2);;;1;1;;;;2 (0);106269;0;0;21';Pierre-Michel Lasogga;False;;0;F;;6.4;;;P. Lasogga;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;0;0 (0);0 (0);4 (2);0 (0);4 (80%);0;7;0
BAY X HSV 14-08-2015;17 (89%);0 (0);;;3;1;;;;6 (2);66518;0;1;25';Mario Götze;False;;0;M;;6.4;;;M. Götze;0;0;0;bayern-munchen;BAY;2672;Bayern München;0;2 (2);0 (0);6 (2);0 (0);17 (89%);0;30;0
BAY X HSV 14-08-2015;9 (75%);2 (2);1;;1;2;;;;6 (2);21992;3;0;61';Albin Ekdal;False;;0;M;;6.4;;;A. Ekdal;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;1;1 (1);0 (0);8 (4);0 (0);9 (75%);0;20;1
BAY X HSV 14-08-2015;13 (72%);1 (1);2;;1;1;;;;11 (6);288439;1;0;90';Gideon Jung;False;;0;M;;6.3;;;G. Jung;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;1;3 (2);0 (0);12 (7);4 (2);13 (72%);2;31;3
BAY X HSV 14-08-2015;8 (57%);1 (1);;;0;1;;;;8 (6);37627;3;0;90';Dennis Diekmeier;False;;1;D;;6.3;;;D. Diekmeier;0;1;0;hamburger-sv;HSV;2676;Hamburger SV;3;3 (2);0 (0);9 (7);2 (0);8 (57%);3;39;1
BAY X HSV 14-08-2015;13 (81%);3 (1);2;;2;0;;;;5 (0);9819;2;0;69';Ivo Iličević;False;;0;F;;6.1;;;I. Iličević;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;0;1 (0);1 (0);8 (1);2 (1);13 (81%);0;25;0
BAY X HSV 14-08-2015;13 (65%);1 (1);1;;1;1;;;;7 (4);536;1;0;90';Johan Djourou;False;;0;D;;6.1;;;J. Djourou;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;8;0 (0);0 (0);8 (5);7 (2);13 (65%);4;35;0
BAY X HSV 14-08-2015;14 (66%);6 (4);1;;0;2;;;;7 (4);11179;0;0;90';Emir Spahić;False;;1;D;;6.0;;;E. Spahić;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;9;0 (0);0 (0);13 (8);6 (1);14 (66%);4;36;0
BAY X HSV 14-08-2015;22 (64%);0 (0);1;;;0;;;0;1 (0);230;0;0;90';René Adler;False;;0;G;1;5.8;0 (0);4;R. Adler;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;1;0 (0);0 (0);1 (0);21 (9);22 (64%);0;39;0
BAY X HSV 14-08-2015;5 (33%);1 (0);;;1;0;;;;5 (3);95323;2;0;90';Matthias Ostrzolek;False;;0;D;;5.0;;;M. Ostrzolek;0;0;0;hamburger-sv;HSV;2676;Hamburger SV;2;1 (0);1 (0);6 (3);8 (2);5 (33%);3;37;0
MAI X ING 15-08-2015;10 (58%);6 (6);;;0;2;;;;4 (3);35921;2;0;90';Benjamin Hübner;False;;1;D;;7.5;;;B. Hübner;0;1;1;ingolstadt;ING;5880;Ingolstadt;6;0 (0);0 (0);10 (9);7 (3);10 (58%);2;36;2
MAI X ING 15-08-2015;54 (84%);10 (7);;;0;0;;;;4 (4);8956;2;0;90';Niko Bungert;False;;1;D;;7.5;;;N. Bungert;0;0;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;8;0 (0);0 (0);14 (11);10 (5);54 (84%);4;80;0
MAI X ING 15-08-2015;48 (69%);17 (12);;;0;0;;;;2 (2);106662;4;0;90';Stefan Bell;False;;0;D;;7.4;;;S. Bell;0;0;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;9;0 (0);0 (0);19 (14);18 (5);48 (69%);2;89;1
MAI X ING 15-08-2015;21 (75%);6 (5);1;;0;0;;;;5 (3);8903;5;0;90';Marvin Matip;False;;0;D;;7.4;;;M. Matip;0;0;0;ingolstadt;ING;5880;Ingolstadt;7;3 (2);1 (0);11 (8);6 (4);21 (75%);1;47;1
MAI X ING 15-08-2015;17 (63%);15 (4);;;4;2;;;;11 (7);122570;0;2;90';Mathew Leckie;False;1;0;F;;7.3;;;M. Leckie;1;1;0;ingolstadt;ING;5880;Ingolstadt;1;4 (4);2 (1);26 (11);0 (0);17 (63%);0;45;3
MAI X ING 15-08-2015;18 (62%);8 (4);;;1;2;1;;;9 (6);95153;2;1;90';Alfredo Morales;False;1;0;M;;7.3;;;A. Morales;0;0;0;ingolstadt;ING;5880;Ingolstadt;3;4 (3);1 (0);17 (10);2 (1);18 (62%);1;51;3
MAI X ING 15-08-2015;35 (72%);4 (2);;;0;1;;;;6 (4);15299;4;0;90';Tobias Levels;False;;0;D;;7.3;;;T. Levels;0;0;0;ingolstadt;ING;5880;Ingolstadt;2;1 (0);1 (0);10 (6);7 (2);35 (72%);3;76;1
MAI X ING 15-08-2015;14 (34%);1 (1);;;;0;;;1;0 (0);3818;0;0;90';Ramazan Özcan;False;;0;G;0;7.3;0 (0);3;R. Özcan;0;0;0;ingolstadt;ING;5880;Ingolstadt;0;0 (0);0 (0);1 (1);39 (12);14 (34%);0;46;0
MAI X ING 15-08-2015;27 (64%);18 (8);;;2;1;;1;;4 (1);66214;2;1;86';Lukas Hinterseer;False;3;0;F;;7.2;;;L. Hinterseer;0;0;1;ingolstadt;ING;5880;Ingolstadt;0;1 (0);0 (0);22 (9);3 (1);27 (64%);1;54;0
MAI X ING 15-08-2015;14 (53%);5 (4);1;;0;2;;;;6 (2);37273;5;1;90';Konstantin Engel;False;;0;D;;7.2;;;K. Engel;0;1;1;ingolstadt;ING;5880;Ingolstadt;1;1 (0);1 (1);11 (6);5 (0);14 (53%);1;52;1
MAI X ING 15-08-2015;33 (71%);3 (1);2;;0;3;;;;9 (4);48480;1;2;82';Pascal Groß;False;;0;M;;7.1;;;P. Groß;0;2;1;ingolstadt;ING;5880;Ingolstadt;3;1 (0);6 (1);12 (5);8 (3);33 (71%);2;68;2
MAI X ING 15-08-2015;21 (53%);2 (1);;;;0;;;0;0 (0);174135;0;0;90';Loris Karius;False;;0;G;1;6.9;0 (0);4;L. Karius;0;0;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;1;0 (0);0 (0);2 (1);24 (6);21 (53%);0;57;0
MAI X ING 15-08-2015;8 (88%);1 (1);;;0;0;;;;4 (3);114066;1;0;29';Elias Kachunga;False;;0;F;;6.9;;;E. Kachunga;0;2;0;ingolstadt;ING;5880;Ingolstadt;0;2 (1);0 (0);5 (4);0 (0);8 (88%);0;16;2
MAI X ING 15-08-2015;6 (37%);7 (3);1;;0;1;;;;3 (1);71447;6;0;90';Roger Bernardo;False;;0;M;;6.9;;;Roger;0;0;0;ingolstadt;ING;5880;Ingolstadt;5;0 (0);0 (0);10 (4);1 (1);6 (37%);1;30;1
MAI X ING 15-08-2015;16 (64%);12 (3);;;3;0;;;;5 (2);39902;0;2;61';Moritz Hartmann;False;;0;F;;6.9;;;M. Hartmann;0;1;1;ingolstadt;ING;5880;Ingolstadt;0;0 (0);0 (0);17 (5);2 (2);16 (64%);0;36;2
MAI X ING 15-08-2015;10 (52%);5 (2);1;;3;1;;;;10 (5);173929;0;2;74';Jairo Samperio;False;;0;M;;6.8;;;J. Samperio;0;0;1;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;0;2 (2);0 (0);15 (7);1 (0);10 (52%);2;35;2
MAI X ING 15-08-2015;1 (33%);1 (1);;;0;1;;;;3 (2);253871;0;0;8';Robert Bauer;False;;0;M;;6.7;;;R. Bauer;0;0;0;ingolstadt;ING;5880;Ingolstadt;0;1 (1);0 (0);4 (3);1 (0);1 (33%);0;5;1
MAI X ING 15-08-2015;44 (73%);5 (2);1;;1;3;;;;6 (1);26285;3;0;90';Fabian Frei;False;;0;M;;6.7;;;F. Frei;0;1;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;2;1 (1);1 (1);11 (3);4 (2);44 (73%);0;71;0
MAI X ING 15-08-2015;32 (69%);9 (3);;;0;4;;;;7 (3);7085;1;0;85';Pierre Bengtsson;False;;0;D;;6.7;;;P. Bengtsson;1;0;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;4;0 (0);0 (0);16 (6);10 (1);32 (69%);3;68;0
MAI X ING 15-08-2015;1 (100%);4 (1);;;0;2;;;;2 (1);335047;0;0;12';Yoshinori Muto;False;;0;F;;6.6;;;Y. Muto;0;0;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;0;1 (1);0 (0);6 (2);0 (0);1 (100%);0;3;0
MAI X ING 15-08-2015;6 (66%);2 (1);;;0;0;;;;0 (0);105173;0;0;16';Koo Ja-Cheol;False;;0;M;;6.6;;;J. Koo;0;0;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;0;0 (0);1 (1);2 (1);0 (0);6 (66%);0;11;0
MAI X ING 15-08-2015;6 (42%);7 (1);1;;1;2;;;;4 (1);156146;0;0;78';Florian Niederlechner;False;2;0;F;;6.4;;;F. Niederlechner;0;0;1;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;0;0 (0);1 (0);11 (2);1 (0);6 (42%);1;24;0
MAI X ING 15-08-2015;14 (70%);3 (0);2;;0;4;;;;12 (5);94726;1;0;90';Christian Clemens;False;;0;M;;6.4;;;C. Clemens;0;2;1;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;0;3 (1);9 (2);15 (5);2 (0);14 (70%);1;42;3
MAI X ING 15-08-2015;28 (65%);12 (7);1;;0;1;;;;4 (2);26576;0;0;90';Daniel Brosinski;False;;0;D;;6.4;;;D. Brosinski;0;0;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;3;1 (0);3 (0);16 (9);9 (3);28 (65%);1;63;2
MAI X ING 15-08-2015;48 (81%);6 (4);3;;1;2;;;;9 (3);24006;2;0;90';Julian Baumgartlinger;False;;0;M;;6.4;;;J. Baumgartlinger;0;0;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;1;0 (0);0 (0);15 (7);7 (2);48 (81%);3;69;0
MAI X ING 15-08-2015;9 (42%);7 (5);2;;2;1;;;;9 (4);136262;1;1;90';Yunus Malli;False;1;0;M;;6.3;;;Y. Malli;0;2;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;0;1 (0);1 (0);16 (9);0 (0);9 (42%);0;36;5
MAI X ING 15-08-2015;3 (100%);1 (0);;;0;0;;;;0 (0);37234;0;0;5';Leon Balogun;False;;0;D;;–;;;L. Balogun;0;0;0;1-fsv-mainz-05;MAI;2556;1. FSV Mainz 05;0;0 (0);0 (0);1 (0);0 (0);3 (100%);0;3;0
MAI X ING 15-08-2015;2 (66%);3 (1);;;0;0;;;;0 (0);26893;0;1;4';Romain Brégerie;False;;0;D;;–;;;R. Brégerie;0;0;0;ingolstadt;ING;5880;Ingolstadt;1;0 (0);0 (0);3 (1);0 (0);2 (66%);0;4;0
AUG X BCS 15-08-2015;52 (89%);5 (4);;False;0;0;;;;6 (6);16214;2;0;90';Fabian Lustenberger;False;;3;D;;8.0;;;F. Lustenberger;0;0;0;hertha-bsc;BCS;2528;Hertha BSC;5;0 (0);0 (0);11 (10);16 (14);52 (89%);2;77;4
AUG X BCS 15-08-2015;62 (91%);10 (6);1;False;0;1;;;;6 (5);25552;1;0;90';Sebastian Langkamp;False;;3;D;;7.6;;;S. Langkamp;0;0;0;hertha-bsc;BCS;2528;Hertha BSC;6;0 (0);0 (0);16 (11);13 (10);62 (91%);2;86;4
AUG X BCS 15-08-2015;9 (100%);3 (0);;False;1;2;;1;;6 (3);10086;0;0;74';Salomon Kalou;False;;0;F;;7.6;;;S. Kalou;0;2;1;hertha-bsc;BCS;2528;Hertha BSC;0;1 (1);0 (0);9 (3);0 (0);9 (100%);0;18;2
AUG X BCS 15-08-2015;66 (85%);2 (1);;;0;0;;;;7 (7);2379;0;2;90';Daniel Baier;False;;0;M;;7.6;;;D. Baier;2;0;0;augsburg;AUG;2600;Augsburg;0;0 (0);1 (0);9 (8);12 (7);66 (85%);2;90;6
AUG X BCS 15-08-2015;23 (57%);1 (1);;False;;0;;;2;0 (0);26513;0;0;90';Thomas Kraft;False;;0;G;1;7.5;0 (0);3;T. Kraft;0;0;0;hertha-bsc;BCS;2528;Hertha BSC;2;0 (0);0 (0);1 (1);27 (10);23 (57%);0;51;0
AUG X BCS 15-08-2015;15 (60%);6 (4);;;0;3;;;;3 (1);8661;5;3;90';Tobias Werner;False;;0;M;;7.5;;;T. Werner;2;1;0;augsburg;AUG;2600;Augsburg;0;0 (0);7 (2);9 (5);1 (1);15 (60%);1;46;1
AUG X BCS 15-08-2015;20 (69%);6 (1);1;;0;4;;;;8 (4);31861;2;2;90';Alexander Esswein;False;1;0;M;;7.3;;;A. Esswein;2;1;1;augsburg;AUG;2600;Augsburg;0;2 (2);6 (1);14 (5);3 (2);20 (69%);1;49;1
AUG X BCS 15-08-2015;25 (78%);7 (5);;;0;3;;;;7 (5);152206;1;0;82';Dominik Kohr;False;;0;M;;7.2;;;D. Kohr;0;2;0;augsburg;AUG;2600;Augsburg;2;1 (1);0 (0);14 (10);3 (2);25 (78%);2;44;3
AUG X BCS 15-08-2015;40 (85%);4 (2);;False;0;3;;;;5 (2);36949;1;0;90';Peter Pekarík;False;;1;D;;7.1;;;P. Pekarík;0;1;0;hertha-bsc;BCS;2528;Hertha BSC;6;2 (1);3 (0);9 (4);9 (5);40 (85%);0;78;2
AUG X BCS 15-08-2015;11 (68%);1 (1);1;;0;1;;;;9 (7);1360;3;0;71';Markus Feulner;False;;0;D;;7.0;;;M. Feulner;0;0;1;augsburg;AUG;2600;Augsburg;1;0 (0);1 (0);10 (8);4 (1);11 (68%);3;35;4
AUG X BCS 15-08-2015;46 (92%);2 (0);;False;0;2;;;;2 (1);511;3;1;90';Per Ciljan Skjelbred;False;;0;M;;7.0;;;P. C. Skjelbred;0;0;0;hertha-bsc;BCS;2528;Hertha BSC;2;0 (0);0 (0);4 (1);3 (2);46 (92%);1;58;0
AUG X BCS 15-08-2015;5 (62%);5 (2);1;;0;1;;;;3 (1);42483;0;2;33';Caiuby;False;;0;F;;6.9;;;Caiuby;0;2;0;augsburg;AUG;2600;Augsburg;0;1 (1);0 (0);8 (3);0 (0);5 (62%);0;13;1
AUG X BCS 15-08-2015;0 (0%);2 (0);;;0;1;;;;1 (0);24933;0;0;8';Sascha Mölders;False;;0;F;;6.9;;;S. Mölders;1;1;0;augsburg;AUG;2600;Augsburg;0;0 (0);0 (0);3 (0);0 (0);0 (0%);0;3;0
AUG X BCS 15-08-2015;44 (81%);9 (5);1;;0;3;;;;3 (0);144579;1;1;90';Jeong-ho Hong;False;;1;D;;6.8;;;J. H. Hong;0;1;0;augsburg;AUG;2600;Augsburg;8;0 (0);0 (0);12 (5);4 (2);44 (81%);0;65;0
AUG X BCS 15-08-2015;44 (83%);4 (3);1;False;1;2;;;;4 (1);109002;2;1;90';Vladimír Darida;False;;0;M;;6.8;;;V. Darida;0;0;1;hertha-bsc;BCS;2528;Hertha BSC;1;0 (0);2 (0);8 (4);7 (5);44 (83%);0;67;3
AUG X BCS 15-08-2015;4 (80%);0 (0);;False;1;1;;;;4 (1);48243;0;2;16';Genki Haraguchi;False;;0;F;;6.8;;;G. Haraguchi;0;0;1;hertha-bsc;BCS;2528;Hertha BSC;0;2 (1);0 (0);4 (1);1 (1);4 (80%);0;13;0
AUG X BCS 15-08-2015;38 (76%);4 (0);;;1;1;;;;3 (1);2157;3;2;90';Paul Verhaegh;False;;0;D;;6.8;;;P. Verhaegh;0;0;0;augsburg;AUG;2600;Augsburg;2;0 (0);4 (2);7 (1);6 (1);38 (76%);1;76;0
AUG X BCS 15-08-2015;19 (79%);2 (1);;;;0;;;1;0 (0);37813;0;0;90';Marwin Hitz;False;;0;G;0;6.7;0 (0);2;M. Hitz;0;0;0;augsburg;AUG;2600;Augsburg;0;0 (0);0 (0);2 (1);10 (5);19 (79%);0;33;0
AUG X BCS 15-08-2015;6 (54%);5 (4);;False;0;1;;;;2 (0);26286;2;2;57';Valentin Stocker;False;;0;M;;6.7;;;V. Stocker;0;0;0;hertha-bsc;BCS;2528;Hertha BSC;0;1 (0);1 (0);7 (4);1 (1);6 (54%);0;19;0
AUG X BCS 15-08-2015;6 (66%);1 (1);2;;0;0;;;;4 (2);142672;1;0;19';Philipp Max;False;;0;D;;6.6;;;P. Max;0;0;0;augsburg;AUG;2600;Augsburg;0;0 (0);1 (1);5 (3);1 (1);6 (66%);1;15;1
AUG X BCS 15-08-2015;22 (91%);11 (3);;False;1;3;;;;5 (2);33429;0;0;84';Jens Hegeler;False;;0;M;;6.6;;;J. Hegeler;1;2;0;hertha-bsc;BCS;2528;Hertha BSC;1;0 (0);0 (0);16 (5);0 (0);22 (91%);0;33;2
AUG X BCS 15-08-2015;41 (91%);4 (3);;;0;1;;;;5 (4);10122;2;0;90';Ragnar Klavan;False;;0;D;;6.6;;;R. Klavan;0;1;0;augsburg;AUG;2600;Augsburg;1;2 (2);0 (0);9 (7);5 (2);41 (91%);1;54;2
AUG X BCS 15-08-2015;31 (81%);3 (2);2;False;0;2;;;;6 (2);108584;0;0;90';Marvin Plattenhardt;False;;0;D;;6.5;;;M. Plattenhardt;0;0;0;hertha-bsc;BCS;2528;Hertha BSC;1;1 (1);6 (0);9 (4);4 (3);31 (81%);0;58;1
AUG X BCS 15-08-2015;13 (86%);1 (0);;;2;0;;;;3 (1);58;0;1;57';Halil Altintop;False;;0;M;;6.5;;;H. Altintop;1;0;0;augsburg;AUG;2600;Augsburg;0;0 (0);0 (0);4 (1);2 (1);13 (86%);1;20;0
AUG X BCS 15-08-2015;5 (71%);0 (0);1;False;0;1;;;;5 (2);97925;0;0;33';Nico Schulz;False;;0;D;;6.4;;;N. Schulz;0;1;0;hertha-bsc;BCS;2528;Hertha BSC;0;2 (1);0 (0);5 (2);2 (1);5 (71%);0;13;1
AUG X BCS 15-08-2015;6 (75%);2 (1);;;1;2;;;;6 (2);26323;1;3;45';Raúl Bobadilla;False;;0;F;;6.3;;;R. Bobadilla;0;0;1;augsburg;AUG;2600;Augsburg;0;1 (0);4 (2);8 (3);0 (0);6 (75%);0;21;2
AUG X BCS 15-08-2015;13 (81%);0 (0);1;False;2;2;;;;9 (2);10674;1;0;66';Roy Beerens;False;;0;M;;5.8;;;R. Beerens;0;1;0;hertha-bsc;BCS;2528;Hertha BSC;0;3 (1);4 (2);9 (2);0 (0);13 (81%);0;31;1
AUG X BCS 15-08-2015;3 (75%);4 (2);;False;0;2;;;;2 (0);132149;0;0;6';John Brooks;False;1;0;D;;–;;;J. Brooks;0;0;0;hertha-bsc;BCS;2528;Hertha BSC;1;1 (0);0 (0);6 (2);0 (0);3 (75%);0;7;0
BLK X TSG 15-08-2015;26 (65%);23 (17);;;3;1;;1;;10 (5);304;1;1;90';Stefan Kießling;False;;0;F;;8.0;;;S. Kießling;1;4;2;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;0;4 (3);0 (0);33 (22);1 (0);26 (65%);0;65;5
BLK X TSG 15-08-2015;8 (50%);7 (7);1;;0;1;;;;7 (5);29791;3;0;90';Kyriakos Papadopoulos;False;;0;D;;7.7;;;K. Papadopoulos;0;3;1;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;7;0 (0);0 (0);14 (12);5 (1);8 (50%);4;39;1
BLK X TSG 15-08-2015;31 (81%);5 (2);2;;2;2;;;;13 (5);135700;1;7;90';Hakan Çalhanoğlu;False;;1;M;;7.6;;;H. Çalhanoğlu;1;1;3;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;1;5 (3);13 (7);18 (7);3 (1);31 (81%);1;74;1
BLK X TSG 15-08-2015;31 (67%);8 (5);1;;2;0;;;;12 (8);2363;5;3;90';Roberto Hilbert;False;;0;D;;7.6;;;R. Hilbert;0;0;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;8;6 (5);3 (2);20 (13);14 (8);31 (67%);2;91;1
BLK X TSG 15-08-2015;12 (80%);0 (0);2;;2;2;;;;20 (11);108574;3;3;89';Karim Bellarabi;False;1;0;M;;7.5;;;K. Bellarabi;0;0;0;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;1;7 (4);5 (1);20 (11);0 (0);12 (80%);5;51;2
BLK X TSG 15-08-2015;9 (81%);3 (0);;;1;0;;1;;1 (0);226978;0;2;26';Julian Brandt;False;;0;M;;7.4;;;J. Brandt;1;0;1;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;0;0 (0);0 (0);4 (0);1 (1);9 (81%);0;15;0
BLK X TSG 15-08-2015;16 (40%);0 (0);;;;0;;;2;0 (0);40244;0;0;90';Oliver Baumann;False;;0;G;2;7.4;1 (1);7;O. Baumann;0;0;0;1899-hoffenheim;TSG;2569;1899 Hoffenheim;4;0 (0);0 (0);0 (0);29 (5);16 (40%);0;58;0
BLK X TSG 15-08-2015;14 (82%);1 (0);;;1;1;1;;;5 (4);37386;1;2;30';Admir Mehmedi;False;1;0;M;;7.4;;;A. Mehmedi;1;0;1;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;0;4 (4);0 (0);6 (4);1 (1);14 (82%);0;27;0
BLK X TSG 15-08-2015;33 (76%);8 (5);1;;1;2;;;;13 (9);335033;1;1;90';Wendell;False;;0;D;;7.3;;;Wendell;1;0;1;bayer-04-leverkusen;BLK;2681;Bayer 04 Leverkusen;4;5 (4);7 (3);21 (14);6 (1);33 (76%);3;86;3
BLK X TSG 15-08-2015;24 (72%);13 (6);2;;0;2;;;;9 (6);4502;5;1;90';Pirmin Schwegler;False;;1;M;;7.3;;;P. Schwegler;0;0;0;1899-hoffenheim;TSG;2569;1899 Hoffenheim;4;0 (0);0 (0);22 (12);2 (1);24 (72%);6;51;0
BLK X TSG 15-08-2015;16 (76%);2 (1);4;;3;1;1;;;17 (9);176;2;1;82';Eugen Polański;False;;0;M;;7.3;;;E. Polański;1;0;0;1899-hoffenheim;TSG;2569;1899 Hoffenheim;1;1 (1);0 (0);19 (10);1 (1);16 (76%);6;50;2
