game;addedTime;confirmed;id;incidentClass;incidentType;isHome;player;time
MUN X LIV 2019-10-20;;True;827;goalAwarded;varDecision;False;{'name': 'Adam Lallana', 'slug': 'adam-lallana', 'shortName': 'A. Lallana', 'position': 'M', 'userCount': 3225, 'id': 17054};86
MUN X LIV 2019-10-20;;False;824;goalAwarded;varDecision;False;{'name': 'Sadio Mané', 'slug': 'sadio-mane', 'shortName': 'S. Mané', 'position': 'F', 'userCount': 71444, 'id': 217704};44
MUN X LIV 2019-10-20;;True;823;goalAwarded;varDecision;True;{'name': 'Marcus Rashford', 'slug': 'marcus-rashford', 'shortName': 'M. Rashford', 'position': 'F', 'userCount': 39634, 'id': 814590};38
TOT X WAT 2019-10-19;;True;788;goalAwarded;varDecision;True;{'name': 'Dele Alli', 'slug': 'dele-alli', 'shortName': 'D. Alli', 'position': 'M', 'userCount': 11085, 'id': 198028};87
TOT X WAT 2019-10-19;;True;781;penaltyNotAwarded;varDecision;False;{'name': 'Gerard Deulofeu', 'slug': 'gerard-deulofeu', 'shortName': 'G. Deulofeu', 'position': 'F', 'userCount': 3001, 'id': 96372};38
WOL X SOU 2019-10-19;;False;782;goalAwarded;varDecision;True;{'name': 'Raúl Jiménez', 'slug': 'raul-jimenez', 'shortName': 'R. Jiménez', 'position': 'F', 'userCount': 8421, 'id': 192442};43
ARS X CRY 2019-10-27;;False;903;goalAwarded;varDecision;True;{'name': 'Sokratis', 'slug': 'sokratis', 'shortName': 'Sokratis', 'position': 'D', 'userCount': 3341, 'id': 13108};84
ARS X CRY 2019-10-27;;False;899;penaltyNotAwarded;varDecision;False;{'name': 'Wilfried Zaha', 'slug': 'wilfried-zaha', 'shortName': 'W. Zaha', 'position': 'M', 'userCount': 5962, 'id': 111850};31
BHA X EVE 2019-10-26;;False;862;penaltyNotAwarded;varDecision;True;{'name': 'Adam Webster', 'slug': 'adam-webster', 'shortName': 'A. Webster', 'position': 'D', 'userCount': 189, 'id': 216308};78
BHA X EVE 2019-10-26;;True;861;goalNotAwarded;varDecision;True;{'name': 'Pascal Groß', 'slug': 'pascal-gross', 'shortName': 'P. Groß', 'position': 'M', 'userCount': 537, 'id': 48480};65
BHA X EVE 2019-10-26;;True;857;goalAwarded;varDecision;False;{'name': 'Richarlison', 'slug': 'richarlison', 'shortName': 'Richarlison', 'position': 'M', 'userCount': 11526, 'id': 840217};21
BUR X CHE 2019-10-26;;False;868;penaltyAwarded;varDecision;False;{'name': 'Callum Hudson-Odoi', 'slug': 'callum-hudson-odoi', 'shortName': 'C. Hudson-Odoi', 'position': 'F', 'userCount': 13834, 'id': 867442};76
MCI X ASV 2019-10-26;;True;853;goalAwarded;varDecision;True;{'name': 'David Silva', 'slug': 'david-silva', 'shortName': 'D. Silva', 'position': 'M', 'userCount': 8076, 'id': 11781};66
MCI X ASV 2019-10-26;;True;851;penaltyNotAwarded;varDecision;False;{'name': 'Douglas Luiz', 'slug': 'douglas-luiz', 'shortName': 'D. Luiz', 'position': 'M', 'userCount': 1616, 'id': 867887};23
NOR X MUN 2019-10-27;;False;900;penaltyNotAwarded;varDecision;False;{'name': 'Aaron Wan-Bissaka', 'slug': 'aaron-wan-bissaka', 'shortName': 'A. Wan-Bissaka', 'position': 'D', 'userCount': 8213, 'id': 863653};42
NOR X MUN 2019-10-27;;False;898;penaltyNotAwarded;varDecision;False;{'name': 'Daniel James', 'slug': 'james-daniel', 'shortName': 'D. James', 'position': 'M', 'userCount': 8988, 'id': 828639};26
SOU X LEI 2019-10-25;;False;843;cardUpgrade;varDecision;True;{'name': 'Ryan Bertrand', 'slug': 'ryan-bertrand', 'shortName': 'R. Bertrand', 'position': 'D', 'userCount': 320, 'id': 20756};12
