game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
FLA X SPT 2016-05-14;Willian Arão;flamengo;W. Arão;242213;False;Flamengo;5981;;1;1;63 (88%);10 (4);90';M;8.0;0;0;0;2 (2);2;0;3;;63 (88%);2;1 (1);5 (5);0;0;2;;;;;FLA
FLA X SPT 2016-05-14;Léo Duarte;flamengo;L. Duarte;839982;False;Flamengo;5981;;;2;58 (92%);5 (5);90';D;7.6;0;0;0;0 (0);2;0;4;;58 (92%);0;0 (0);5 (3);0;0;0;;;;;FLA
FLA X SPT 2016-05-14;Éverton Cardoso;flamengo;É. Cardoso;76526;False;Flamengo;5981;1;;0;41 (85%);4 (3);90';F;7.6;1;0;0;2 (2);0;0;0;;41 (85%);4;3 (1);3 (2);1;1;1;;;;;FLA
FLA X SPT 2016-05-14;Oswaldo Henriquez;sport-recife;O. Henriquez;249509;False;Sport Recife;1959;;;5;58 (85%);12 (9);90';D;7.3;0;0;0;0 (0);2;0;4;;58 (85%);0;1 (0);10 (5);1;0;2;;;;;SPT
FLA X SPT 2016-05-14;Renê;sport-recife;Renê;243113;False;Sport Recife;1959;;;4;48 (85%);10 (8);90';D;7.3;0;0;0;0 (0);1;0;0;;48 (85%);0;0 (0);5 (3);1;3;0;;;;;SPT
FLA X SPT 2016-05-14;Gustavo Cuéllar;flamengo;G. Cuéllar;180059;False;Flamengo;5981;;;3;87 (95%);12 (6);90';M;7.3;0;0;0;1 (1);1;0;1;2;87 (95%);1;0 (0);6 (5);1;2;2;;;;;FLA
FLA X SPT 2016-05-14;Juan;flamengo;Juan;235;False;Flamengo;5981;;;3;54 (83%);8 (6);90';D;7.3;0;0;0;0 (0);1;0;3;;54 (83%);0;0 (0);9 (3);0;1;0;;;;;FLA
FLA X SPT 2016-05-14;Serginho;sport-recife;Serginho;40080;False;Sport Recife;1959;;;3;21 (87%);8 (7);41';M;7.2;0;0;0;1 (1);0;0;0;;21 (87%);0;0 (0);2 (1);0;3;1;;;;;SPT
FLA X SPT 2016-05-14;Paulo Victor;flamengo;P. Victor;34142;False;Flamengo;5981;;;0;13 (56%);0 (0);90';G;7.2;0;0;0;0 (0);2;0;0;;13 (56%);0;0 (0);17 (8);0;0;0;1;2;2 (2);1;FLA
FLA X SPT 2016-05-14;Jorge;flamengo;Jorge;759428;False;Flamengo;5981;;;3;34 (94%);13 (7);90';D;7.1;0;0;0;1 (0);0;0;1;2;34 (94%);1;2 (2);1 (1);1;3;1;;;;;FLA
FLA X SPT 2016-05-14;Ederson;flamengo;Ederson;3273;False;Flamengo;5981;;;2;5 (71%);4 (2);16';M;7.1;2;0;0;1 (0);0;0;0;;5 (71%);1;0 (0);0 (0);0;0;0;;;;;FLA
FLA X SPT 2016-05-14;Rodinei;flamengo;Rodinei;244039;False;Flamengo;5981;;;3;37 (92%);12 (7);90';D;7.0;0;1;0;3 (1);1;0;0;1;37 (92%);0;4 (1);4 (3);1;3;0;;;;;FLA
FLA X SPT 2016-05-14;Marcelo Cirino;flamengo;M. Cirino;329027;False;Flamengo;5981;;;0;8 (88%);3 (2);23';F;6.9;1;3;0;1 (0);0;0;0;;8 (88%);0;0 (0);1 (1);0;1;0;;;;;FLA
FLA X SPT 2016-05-14;Magrão;sport-recife;Magrão;47689;False;Sport Recife;1959;;;0;16 (84%);0 (0);90';G;6.9;0;0;0;0 (0);0;0;0;;16 (84%);0;0 (0);10 (7);0;0;0;4;0;0 (0);0;SPT
FLA X SPT 2016-05-14;Alan Patrick;flamengo;A. Patrick;124997;False;Flamengo;5981;;;0;8 (88%);1 (1);7';M;6.8;1;0;0;0 (0);0;0;0;;8 (88%);0;0 (0);0 (0);0;1;0;;;;;FLA
FLA X SPT 2016-05-14;Durval;sport-recife;Durval;47709;False;Sport Recife;1959;;;0;44 (77%);0 (0);90';D;6.7;0;0;0;0 (0);1;0;3;;44 (77%);0;0 (0);13 (6);0;0;0;;;;;SPT
FLA X SPT 2016-05-14;Emerson Sheik;flamengo;E. Sheik;30277;False;Flamengo;5981;;;0;28 (84%);4 (1);67';F;6.6;0;0;0;0 (0);0;0;0;;28 (84%);1;0 (0);2 (2);1;1;2;;;;;FLA
FLA X SPT 2016-05-14;Samuel Xavier;sport-recife;S. Xavier;795773;False;Sport Recife;1959;;;3;40 (85%);4 (3);90';D;6.5;0;0;0;0 (0);0;0;0;;40 (85%);0;0 (0);5 (1);1;0;0;;;;;SPT
FLA X SPT 2016-05-14;Vinicius Araujo;sport-recife;V. Araujo;329237;False;Sport Recife;1959;;;0;15 (71%);4 (2);74';F;6.5;0;0;0;1 (1);0;0;1;;15 (71%);0;1 (0);2 (0);2;1;0;;;;;SPT
FLA X SPT 2016-05-14;Túlio De Melo;sport-recife;T. D. Melo;9098;False;Sport Recife;1959;;;0;0 (0%);4 (1);5';F;6.5;0;0;0;0 (0);0;0;0;;0 (0%);0;0 (0);0 (0);0;0;0;;;;;SPT
FLA X SPT 2016-05-14;Paolo Guerrero;flamengo;P. Guerrero;338;False;Flamengo;5981;;;1;16 (72%);18 (5);74';F;6.5;0;1;0;1 (1);2;0;0;;16 (72%);0;0 (0);2 (2);7;1;7;;;;;FLA
FLA X SPT 2016-05-14;Neto Moura;sport-recife;N. Moura;559034;False;Sport Recife;1959;;;0;5 (83%);3 (0);16';M;6.3;0;0;0;0 (0);0;0;0;;5 (83%);0;0 (0);2 (2);1;0;1;;;;;SPT
FLA X SPT 2016-05-14;Gabriel Xavier;sport-recife;G. Xavier;344233;False;Sport Recife;1959;;;2;34 (89%);13 (6);90';M;6.3;0;0;0;1 (0);1;0;1;2;34 (89%);0;1 (0);2 (0);2;2;0;;;;;SPT
FLA X SPT 2016-05-14;Federico Mancuello;flamengo;F. Mancuello;122615;False;Flamengo;5981;;;0;31 (86%);7 (1);83';M;6.3;0;1;0;0 (0);0;0;0;1;31 (86%);0;3 (1);4 (1);2;1;3;;;;;FLA
FLA X SPT 2016-05-14;Diego Souza;sport-recife;D. Souza;17880;False;Sport Recife;1959;;;0;18 (75%);9 (4);90';M;6.3;1;0;0;1 (0);0;0;0;1;18 (75%);0;0 (0);1 (0);1;1;2;;;;;SPT
FLA X SPT 2016-05-14;Reinaldo Lenis;sport-recife;R. Lenis;325679;False;Sport Recife;1959;;;2;19 (86%);18 (7);85';M;6.2;0;0;0;6 (3);1;0;1;1;19 (86%);0;1 (0);0 (0);3;2;3;;;;;SPT
FLA X SPT 2016-05-14;Mark González;sport-recife;M. González;805083;False;Sport Recife;1959;;;0;15 (71%);7 (0);49';M;5.9;0;0;0;0 (0);0;0;3;3;15 (71%);0;7 (1);2 (0);1;0;3;;;;;SPT
FLA X SPT 2016-05-14;Rithely;sport-recife;Rithely;123335;False;Sport Recife;1959;;;0;29 (87%);9 (4);46';M;5.8;0;0;0;1 (1);1;0;1;;29 (87%);0;0 (0);6 (5);0;3;3;;;;;SPT
PAL X CAP 2016-05-14;Gabriel Jesus;palmeiras;Gabriel;794839;False;Palmeiras;1963;2;1;1;40 (81%);17 (11);90';M;9.3;3;1;1;4 (2);0;0;1;;40 (81%);2;2 (0);1 (0);1;6;2;;;;;PAL
PAL X CAP 2016-05-14;Cleiton Xavier;palmeiras;C. Xavier;46832;False;Palmeiras;1963;;2;1;46 (85%);9 (4);70';M;8.0;0;1;0;1 (1);0;0;0;;46 (85%);3;6 (2);3 (2);1;1;3;;;;;PAL
PAL X CAP 2016-05-14;Vitor Hugo;palmeiras;V. Hugo;794838;False;Palmeiras;1963;;;1;52 (88%);5 (2);90';D;7.6;0;0;0;0 (0);3;1;4;1;52 (88%);0;0 (0);7 (3);0;0;2;;;;;PAL
PAL X CAP 2016-05-14;Thiago Martins;palmeiras;T. Martins;551568;False;Palmeiras;1963;1;;1;37 (86%);3 (1);90';D;7.6;1;0;0;0 (0);2;0;2;;37 (86%);0;0 (0);6 (2);0;0;2;;;;;PAL
PAL X CAP 2016-05-14;Egídio;palmeiras;Egídio;34147;False;Palmeiras;1963;;;6;65 (81%);14 (10);90';D;7.6;0;0;1;2 (2);1;0;2;2;65 (81%);1;9 (2);7 (4);1;1;0;;;;;PAL
PAL X CAP 2016-05-14;Róger Guedes;palmeiras;R. Guedes;777341;False;Palmeiras;1963;1;;2;12 (70%);7 (4);85';M;7.5;1;1;0;0 (0);0;0;0;;12 (70%);0;3 (1);1 (0);0;2;1;;;;;PAL
PAL X CAP 2016-05-14;Jean;palmeiras;Jean;39394;False;Palmeiras;1963;;;1;57 (91%);1 (1);90';D;7.5;0;1;0;0 (0);3;0;0;;57 (91%);2;4 (2);6 (5);0;0;0;;;;;PAL
PAL X CAP 2016-05-14;Tchê Tchê;palmeiras;T. Tchê;840398;False;Palmeiras;1963;;;1;50 (92%);3 (3);90';M;7.3;0;0;0;1 (1);1;0;1;;50 (92%);1;1 (1);4 (2);0;1;0;;;;;PAL
PAL X CAP 2016-05-14;Fernando Prass;palmeiras;F. Prass;14270;False;Palmeiras;1963;;;0;20 (74%);0 (0);90';G;7.0;0;0;0;0 (0);0;0;0;;20 (74%);0;0 (0);13 (6);0;0;0;0;0;2 (2);0;PAL
PAL X CAP 2016-05-14;Matheus Sales;palmeiras;M. Sales;822935;False;Palmeiras;1963;;;1;74 (90%);8 (4);90';M;6.8;0;0;0;0 (0);0;0;0;;74 (90%);1;1 (0);3 (0);1;2;2;;;;;PAL
PAL X CAP 2016-05-14;Alecsandro;palmeiras;Alecsandro;17742;False;Palmeiras;1963;;;0;8 (80%);0 (0);16';F;6.7;1;0;0;0 (0);0;0;0;;8 (80%);0;0 (0);0 (0);0;0;0;;;;;PAL
PAL X CAP 2016-05-14;Otávio;athletico-paranaense;Otávio;552686;False;Athletico Paranaense;1967;;;4;39 (95%);13 (8);90';M;6.6;0;0;0;0 (0);0;0;1;3;39 (95%);0;0 (0);2 (2);0;3;2;;;;;CAP
PAL X CAP 2016-05-14;Pablo;athletico-paranaense;Pablo;374486;False;Athletico Paranaense;1967;;;0;7 (77%);3 (0);31';F;6.6;0;0;0;0 (0);3;0;0;;7 (77%);0;0 (0);3 (1);0;0;1;;;;;CAP
PAL X CAP 2016-05-14;Moisés;palmeiras;Moises;243249;False;Palmeiras;1963;;;0;12 (80%);0 (0);20';M;6.6;0;0;0;0 (0);0;0;0;;12 (80%);0;0 (0);1 (1);0;0;0;;;;;PAL
PAL X CAP 2016-05-14;Vinícius;athletico-paranaense;Vinícius;243247;False;Athletico Paranaense;1967;;;1;11 (84%);3 (3);59';M;6.6;0;1;0;0 (0);1;0;0;;11 (84%);1;1 (1);1 (1);0;0;0;;;;;CAP
PAL X CAP 2016-05-14;Thiago Heleno;athletico-paranaense;T. Heleno;33106;False;Athletico Paranaense;1967;;;0;31 (75%);4 (1);90';D;6.6;0;1;1;0 (0);4;1;3;;31 (75%);1;0 (0);10 (4);0;1;1;;;;;CAP
PAL X CAP 2016-05-14;Lucas Barrios;palmeiras;L. Barrios;18312;False;Palmeiras;1963;;;0;17 (81%);10 (5);74';F;6.6;0;0;0;1 (0);0;0;0;;17 (81%);1;0 (0);0 (0);0;3;2;;;;;PAL
PAL X CAP 2016-05-14;Hernani;athletico-paranaense;Hernani;156019;False;Athletico Paranaense;1967;;;0;5 (55%);0 (0);31';M;6.5;0;0;0;0 (0);0;0;0;;5 (55%);0;0 (0);1 (1);0;0;0;;;;;CAP
PAL X CAP 2016-05-14;Paulo André;athletico-paranaense;P. André;16653;False;Athletico Paranaense;1967;;;1;30 (69%);8 (4);90';D;6.4;0;0;0;0 (0);8;0;5;;30 (69%);0;0 (0);7 (2);0;1;3;;;;;CAP
PAL X CAP 2016-05-14;Ewandro;athletico-paranaense;Ewandro;551468;False;Athletico Paranaense;1967;;;0;22 (84%);3 (1);90';M;6.3;0;0;0;0 (0);0;0;0;;22 (84%);1;1 (1);1 (0);1;1;1;;;;;CAP
PAL X CAP 2016-05-14;Nikão;athletico-paranaense;Nikão;139300;False;Athletico Paranaense;1967;;;1;20 (74%);8 (4);90';M;6.3;0;0;0;3 (2);0;0;1;1;20 (74%);0;2 (0);3 (1);0;1;2;;;;;CAP
PAL X CAP 2016-05-14;Walter;athletico-paranaense;Walter;108483;False;Athletico Paranaense;1967;;;0;17 (77%);11 (5);90';F;6.3;0;1;0;3 (1);0;0;0;;17 (77%);0;0 (0);1 (1);3;3;1;;;;;CAP
PAL X CAP 2016-05-14;Jádson;athletico-paranaense;Jádson;243651;False;Athletico Paranaense;1967;;;0;16 (76%);7 (2);59';M;6.1;0;0;0;0 (0);0;0;1;1;16 (76%);0;0 (0);4 (3);2;2;2;;;;;CAP
PAL X CAP 2016-05-14;Weverton;athletico-paranaense;Weverton;243529;False;Athletico Paranaense;1967;;;0;19 (86%);0 (0);90';G;6.1;0;0;0;0 (0);0;0;0;;19 (86%);0;0 (0);11 (8);0;0;0;2;0;1 (1);0;CAP
PAL X CAP 2016-05-14;Sidcley;athletico-paranaense;Sidcley;592086;False;Athletico Paranaense;1967;;;0;25 (83%);4 (2);90';D;6.0;0;0;0;1 (0);3;0;2;;25 (83%);0;1 (0);2 (0);0;0;1;;;;;CAP
PAL X CAP 2016-05-14;Léo;athletico-paranaense;Léo;329005;False;Athletico Paranaense;1967;;;0;8 (66%);13 (2);60';D;4.6;0;0;0;4 (0);1;1;2;1;8 (66%);0;2 (0);2 (0);1;2;3;;;;;CAP
PAL X CAP 2016-05-14;Rafael Marques;palmeiras;R. Marques;60254;False;Palmeiras;1963;;1;0;3 (75%);0 (0);5';F;–;0;0;0;0 (0);0;0;0;;3 (75%);1;0 (0);0 (0);0;0;0;;;;;PAL
CAM X SAN 2016-05-14;Tiago Pagnussat;atletico-mineiro;T. Pagnussat;591766;False;Atlético Mineiro;1977;;;1;28 (75%);4 (3);90';D;7.7;0;1;0;0 (0);4;1;2;;28 (75%);0;0 (0);7 (4);0;0;0;;;;;CAM
CAM X SAN 2016-05-14;Gabriel;atletico-mineiro;Gabriel;559194;False;Atlético Mineiro;1977;;1;5;27 (75%);9 (7);90';D;7.7;0;0;0;0 (0);4;0;1;;27 (75%);1;0 (0);9 (4);0;0;1;;;;;CAM
CAM X SAN 2016-05-14;Carlos César;atletico-mineiro;C. César;241490;False;Atlético Mineiro;1977;;;4;20 (66%);11 (4);90';D;7.5;0;0;0;0 (0);2;0;8;2;20 (66%);2;2 (2);7 (2);1;0;2;;;;;CAM
CAM X SAN 2016-05-14;Victor Ferraz;santos;V. Ferraz;255613;False;Santos;1968;;;2;47 (75%);9 (5);90';D;7.4;3;0;0;2 (1);1;1;0;1;47 (75%);1;2 (0);0 (0);1;1;1;;;;;SAN
CAM X SAN 2016-05-14;Juan Cazares;atletico-mineiro;J. Cazares;158411;False;Atlético Mineiro;1977;1;;1;37 (80%);13 (2);90';M;7.4;2;2;2;1 (0);0;0;1;3;37 (80%);5;6 (4);5 (4);2;1;4;;;;;CAM
CAM X SAN 2016-05-14;Lucas Candido;atletico-mineiro;L. Candido;334713;False;Atlético Mineiro;1977;;;5;32 (82%);16 (8);90';M;7.3;1;2;2;0 (0);2;1;2;2;32 (82%);1;0 (0);5 (2);1;1;4;;;;;CAM
CAM X SAN 2016-05-14;Zeca;santos;Zeca;555454;False;Santos;1968;;;1;49 (87%);7 (5);90';D;7.2;1;0;0;2 (2);1;0;3;;49 (87%);0;0 (0);8 (5);1;2;1;;;;;SAN
CAM X SAN 2016-05-14;Gustavo Henrique;santos;G. Henrique;243181;False;Santos;1968;;;2;42 (82%);15 (9);90';D;7.2;0;1;1;1 (1);3;2;1;;42 (82%);0;0 (0);2 (1);0;0;1;;;;;SAN
CAM X SAN 2016-05-14;Uilson;atletico-mineiro;Uilson;155989;False;Atlético Mineiro;1977;;;0;9 (30%);1 (1);90';G;7.1;0;0;0;0 (0);1;0;0;;9 (30%);0;0 (0);26 (5);0;1;0;4;0;1 (1);2;CAM
CAM X SAN 2016-05-14;Edcarlos;atletico-mineiro;Edcarlos;30022;False;Atlético Mineiro;1977;;;1;30 (73%);6 (2);90';D;7.1;0;0;0;2 (1);6;0;4;1;30 (73%);0;0 (0);10 (2);0;0;1;;;;;CAM
CAM X SAN 2016-05-14;Carlos Eduardo;atletico-mineiro;C. Eduardo;28252;False;Atlético Mineiro;1977;;;1;23 (82%);11 (6);57';M;7.1;1;1;0;1 (1);0;0;1;2;23 (82%);3;0 (0);1 (1);2;4;1;;;;;CAM
CAM X SAN 2016-05-14;Renato;santos;Renato;4425;False;Santos;1968;;;1;42 (89%);2 (2);78';M;7.1;0;1;0;0 (0);2;1;1;;42 (89%);0;0 (0);1 (1);0;1;0;;;;;SAN
CAM X SAN 2016-05-14;Thiago Maia;santos;T. Maia;358550;False;Santos;1968;;;2;39 (79%);9 (6);90';M;7.0;0;0;0;5 (3);1;0;1;;39 (79%);1;0 (0);6 (1);0;1;1;;;;;SAN
CAM X SAN 2016-05-14;Clayton;atletico-mineiro;Claytinho;288249;False;Atlético Mineiro;1977;;;0;8 (57%);15 (5);90';F;7.0;1;2;3;2 (1);1;0;0;1;8 (57%);3;1 (0);1 (0);2;1;2;;;;;CAM
CAM X SAN 2016-05-14;Vanderlei;santos;Vanderlei;77526;False;Santos;1968;;;0;14 (73%);0 (0);90';G;7.0;0;0;0;0 (0);0;0;0;;14 (73%);0;0 (0);12 (7);0;0;0;4;0;3 (2);0;SAN
CAM X SAN 2016-05-14;David Braz;santos;D. Braz;46942;False;Santos;1968;;;1;52 (74%);8 (4);90';D;7.0;0;0;0;1 (1);3;3;0;;52 (74%);0;0 (0);10 (2);0;1;1;;;;;SAN
CAM X SAN 2016-05-14;Vitor Bueno;santos;V. F. Bueno;808785;False;Santos;1968;;;3;34 (73%);17 (7);90';M;6.8;0;1;1;4 (2);1;0;0;;34 (73%);1;2 (1);2 (0);2;1;2;;;;;SAN
CAM X SAN 2016-05-14;Gabriel Barbosa;santos;Gabriel;358554;False;Santos;1968;;;0;20 (74%);14 (7);90';F;6.8;0;1;1;6 (3);0;0;0;1;20 (74%);1;2 (0);2 (1);0;3;2;;;;;SAN
CAM X SAN 2016-05-14;Serginho;santos;Serginho;843735;False;Santos;1968;;;0;26 (89%);3 (1);45';M;6.7;0;1;0;0 (0);0;0;0;;26 (89%);1;0 (0);1 (1);1;0;1;;;;;SAN
CAM X SAN 2016-05-14;Pablo Diogo;atletico-mineiro;P. Diogo;831772;False;Atlético Mineiro;1977;;;1;11 (84%);3 (1);33';M;6.7;0;1;0;0 (0);1;0;1;2;11 (84%);2;2 (0);1 (1);0;0;0;;;;;CAM
CAM X SAN 2016-05-14;Ronaldo Mendes;santos;R. Mendes;580826;False;Santos;1968;;;1;18 (69%);13 (8);64';M;6.7;0;0;0;2 (2);0;0;0;;18 (69%);0;0 (0);1 (0);3;4;2;;;;;SAN
CAM X SAN 2016-05-14;Yago;atletico-mineiro;Yago;338841;False;Atlético Mineiro;1977;;;0;0 (0%);1 (0);4';M;6.7;0;0;0;0 (0);0;1;1;;0 (0%);0;0 (0);0 (0);0;0;1;;;;;CAM
CAM X SAN 2016-05-14;Eduardo Henrique;atletico-mineiro;E. Henrique;552532;False;Atlético Mineiro;1977;;;3;30 (90%);13 (7);90';M;6.6;0;0;0;0 (0);1;0;0;2;30 (90%);0;0 (0);1 (0);1;1;2;;;;;CAM
CAM X SAN 2016-05-14;Marquinhos;santos;Marquinhos;840406;False;Santos;1968;;;0;6 (66%);8 (5);26';M;6.5;0;0;0;4 (1);0;1;0;;6 (66%);0;0 (0);0 (0);0;3;0;;;;;SAN
CAM X SAN 2016-05-14;Maxi Rolon;santos;M. Rolon;352660;False;Santos;1968;;;0;8 (88%);3 (2);12';F;6.5;0;0;0;1 (1);0;0;0;;8 (88%);0;3 (0);0 (0);1;1;0;;;;;SAN
CAM X SAN 2016-05-14;Hyuri;atletico-mineiro;Hyuri;349534;False;Atlético Mineiro;1977;;;1;10 (76%);10 (6);86';M;6.4;0;1;1;0 (0);0;0;1;2;10 (76%);0;0 (0);0 (0);1;3;0;;;;;CAM
CAM X SAN 2016-05-14;Paulinho;santos;Paulinho;329267;False;Santos;1968;;;0;13 (76%);5 (0);45';M;6.0;0;0;0;2 (0);0;0;1;1;13 (76%);1;1 (0);1 (1);1;0;0;;;;;SAN
CFC X CRU 2016-05-14;Carlinhos;coritiba;Carlinhos;360322;False;Coritiba;1982;;;3;41 (83%);11 (10);90';D;7.7;0;0;0;0 (0);2;0;1;;41 (83%);2;4 (2);8 (4);0;4;1;;;;;CFC
CFC X CRU 2016-05-14;Juninho;coritiba;Juninho;799947;False;Coritiba;1982;;;1;37 (86%);8 (4);90';D;7.6;1;0;0;0 (0);3;0;5;1;37 (86%);0;1 (0);12 (8);1;2;2;;;;;CFC
CFC X CRU 2016-05-14;Henrique;cruzeiro;Henrique;33117;False;Cruzeiro;1954;;;5;45 (83%);11 (9);90';M;7.6;0;0;0;1 (1);1;2;2;;45 (83%);1;1 (0);7 (4);0;3;1;;;;;CRU
CFC X CRU 2016-05-14;Kléber;coritiba;Kléber;30139;False;Coritiba;1982;1;;0;17 (81%);13 (2);90';F;7.6;1;1;0;1 (0);0;0;0;;17 (81%);2;0 (0);1 (0);1;2;5;;;;;CFC
CFC X CRU 2016-05-14;Vinicius;coritiba;Vinicius;124807;False;Coritiba;1982;;1;1;28 (71%);15 (12);87';M;7.4;0;1;1;2 (2);1;0;1;;28 (71%);2;1 (0);2 (2);2;6;1;;;;;CFC
CFC X CRU 2016-05-14;Fábio;cruzeiro;Fábio;17785;False;Cruzeiro;1954;;;1;8 (40%);2 (2);90';G;7.4;0;0;0;0 (0);2;0;0;;8 (40%);0;0 (0);16 (4);0;0;0;4;2;0 (0);3;CRU
CFC X CRU 2016-05-14;Willian;cruzeiro;Willian;146308;False;Cruzeiro;1954;;;0;27 (90%);11 (7);90';F;7.1;1;2;0;1 (0);1;0;0;;27 (90%);0;1 (0);0 (0);0;6;1;;;;;CRU
CFC X CRU 2016-05-14;Juan Sánchez Miño;cruzeiro;J. Sánchez Miño;106293;False;Cruzeiro;1954;;;0;51 (82%);9 (7);90';D;7.1;0;1;0;4 (3);3;0;0;;51 (82%);0;3 (0);1 (0);0;2;1;;;;;CRU
CFC X CRU 2016-05-14;Rafael Marques;coritiba;R. Marques;47905;False;Coritiba;1982;;;1;28 (73%);5 (2);90';D;7.1;0;0;0;0 (0);3;0;0;;28 (73%);1;0 (0);9 (5);0;0;1;;;;;CFC
CFC X CRU 2016-05-14;Ruy;coritiba;Ruy;795724;False;Coritiba;1982;;;4;20 (60%);15 (8);62';M;7.0;0;0;0;5 (2);0;0;0;4;20 (60%);1;3 (2);7 (3);0;1;0;;;;;CFC
CFC X CRU 2016-05-14;Dodô;coritiba;Dodô;822518;False;Coritiba;1982;;;0;18 (56%);5 (3);90';D;6.9;1;1;0;0 (0);2;0;1;1;18 (56%);0;2 (1);4 (1);1;2;0;;;;;CFC
CFC X CRU 2016-05-14;Thiago Lopes;coritiba;T. Lopes;802485;False;Coritiba;1982;;;1;6 (85%);2 (1);11';M;6.9;0;1;0;0 (0);0;0;0;;6 (85%);1;2 (1);0 (0);0;0;1;;;;;CFC
CFC X CRU 2016-05-14;Wilson;coritiba;Wilson;243503;False;Coritiba;1982;;;0;8 (44%);0 (0);90';G;6.9;0;0;0;0 (0);0;0;0;;8 (44%);0;0 (0);14 (4);0;0;0;1;0;0 (0);0;CFC
CFC X CRU 2016-05-14;João Paulo;coritiba;João Paulo;146790;False;Coritiba;1982;;;3;59 (88%);11 (5);90';M;6.9;0;0;2;0 (0);0;0;2;;59 (88%);0;0 (0);2 (1);0;0;3;;;;;CFC
CFC X CRU 2016-05-14;Léo;cruzeiro;Léo;35574;False;Cruzeiro;1954;;;0;31 (66%);8 (4);90';D;6.9;0;0;0;0 (0);4;1;5;1;31 (66%);0;0 (0);17 (6);0;1;2;;;;;CRU
CFC X CRU 2016-05-14;Cesar Gonzalez;coritiba;C. Gonzalez;11394;False;Coritiba;1982;;;2;28 (84%);7 (5);79';M;6.9;0;0;1;0 (0);0;0;0;;28 (84%);2;7 (2);0 (0);1;3;0;;;;;CFC
CFC X CRU 2016-05-14;Alan Santos;coritiba;A. Santos;243653;False;Coritiba;1982;;;1;47 (88%);10 (2);90';M;6.8;2;1;0;0 (0);2;0;0;1;47 (88%);0;1 (0);5 (4);2;0;5;;;;;CFC
CFC X CRU 2016-05-14;Bruno Rodrigo;cruzeiro;B. Rodrigo;147363;False;Cruzeiro;1954;;;1;48 (87%);7 (2);90';D;6.8;0;0;0;0 (0);2;0;3;1;48 (87%);0;0 (0);10 (5);1;1;1;;;;;CRU
CFC X CRU 2016-05-14;Douglas Coutinho;cruzeiro;D. Coutinho;329031;False;Cruzeiro;1954;;;0;3 (75%);3 (1);45';F;6.7;0;0;0;0 (0);3;0;2;;3 (75%);1;0 (0);0 (0);0;0;1;;;;;CRU
CFC X CRU 2016-05-14;Élber;cruzeiro;Élber;243413;False;Cruzeiro;1954;;;1;21 (75%);8 (5);72';M;6.7;0;2;0;2 (2);0;1;1;;21 (75%);0;2 (0);1 (0);3;2;0;;;;;CRU
CFC X CRU 2016-05-14;Alejandro Cabral;cruzeiro;A. Cabral;48471;False;Cruzeiro;1954;;;1;17 (89%);2 (2);32';M;6.7;0;0;0;0 (0);0;0;1;;17 (89%);0;0 (0);0 (0);0;0;0;;;;;CRU
CFC X CRU 2016-05-14;Matias Pisano;cruzeiro;M. Pisano;579384;False;Cruzeiro;1954;;;1;28 (87%);7 (3);58';M;6.6;0;0;0;2 (1);0;0;1;;28 (87%);1;4 (2);0 (0);1;0;4;;;;;CRU
CFC X CRU 2016-05-14;Jorge Ortega;coritiba;J. Ortega;246247;False;Coritiba;1982;;;0;0 (0%);0 (0);3';F;6.5;1;0;0;0 (0);0;0;0;;0 (0%);0;0 (0);0 (0);0;0;0;;;;;CFC
CFC X CRU 2016-05-14;Leandro;coritiba;Leandro;151210;False;Coritiba;1982;;;0;8 (72%);4 (2);28';M;6.5;0;0;0;2 (1);0;0;0;;8 (72%);0;0 (0);0 (0);1;1;0;;;;;CFC
CFC X CRU 2016-05-14;Allano;cruzeiro;Allano;796925;False;Cruzeiro;1954;;;1;13 (76%);11 (4);45';M;6.3;0;0;0;0 (0);0;0;1;;13 (76%);0;0 (0);0 (0);2;2;3;;;;;CRU
CFC X CRU 2016-05-14;Bruno Ramires;cruzeiro;B. Ramires;780440;False;Cruzeiro;1954;;;0;4 (100%);3 (0);18';M;6.2;0;0;0;1 (0);0;0;1;;4 (100%);0;1 (0);1 (1);0;0;1;;;;;CRU
CFC X CRU 2016-05-14;Lucas;cruzeiro;Lucas;165575;False;Cruzeiro;1954;;;1;18 (75%);11 (1);67';D;6.0;0;0;0;1 (0);1;0;1;;18 (75%);1;2 (1);4 (1);1;0;6;;;;;CRU
CFC X CRU 2016-05-14;Lucas Romero;cruzeiro;L. Romero;263477;False;Cruzeiro;1954;;;2;41 (89%);13 (3);73';M;5.9;0;0;0;0 (0);0;1;1;3;41 (89%);0;0 (0);4 (3);4;0;2;;;;;CRU
BOT X SPO 2016-05-15;Renan Ribeiro;sao-paulo;R. Ribeiro;82598;False;São Paulo;1981;;;0;10 (34%);0 (0);90';G;8.0;0;0;0;0 (0);4;0;0;;10 (34%);0;0 (0);27 (8);0;0;0;5;0;4 (4);1;SPO
