game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;time
KAI X H96 05-08-2016;;{'name': 'Kenan Karaman', 'slug': 'kenan-karaman', 'shortName': 'K. Karaman', 'position': 'F', 'userCount': 894, 'id': 168943};4;0;120013249;regular;goal;False;{'name': 'Artur Sobiech', 'slug': 'artur-sobiech', 'shortName': 'A. Sobiech', 'position': 'F', 'userCount': 172, 'id': 45444};84
KAI X H96 05-08-2016;;{'name': 'Kenan Karaman', 'slug': 'kenan-karaman', 'shortName': 'K. Karaman', 'position': 'F', 'userCount': 894, 'id': 168943};3;0;120013228;regular;goal;False;{'name': 'Artur Sobiech', 'slug': 'artur-sobiech', 'shortName': 'A. Sobiech', 'position': 'F', 'userCount': 172, 'id': 45444};63
KAI X H96 05-08-2016;;;2;0;120013193;regular;goal;False;{'name': 'Waldemar Anton', 'slug': 'waldemar-anton', 'shortName': 'W. Anton', 'position': 'D', 'userCount': 150, 'id': 799046};48
KAI X H96 05-08-2016;;{'name': 'Felix Klaus', 'slug': 'felix-klaus', 'shortName': 'F. Klaus', 'position': 'F', 'userCount': 151, 'id': 116570};1;0;120013076;regular;goal;False;{'name': 'Sebastian Maier', 'slug': 'sebastian-maier', 'shortName': 'S. Maier', 'position': 'M', 'userCount': 21, 'id': 142249};16
BOC X UNB 06-08-2016;;;1;2;120013583;regular;goal;True;{'name': 'Tom Weilandt', 'slug': 'tom-weilandt', 'shortName': 'T. Weilandt', 'position': 'F', 'userCount': 28, 'id': 129926};77
BOC X UNB 06-08-2016;;{'name': 'Felix Kroos', 'slug': 'felix-kroos', 'shortName': 'F. Kroos', 'position': 'M', 'userCount': 180, 'id': 44806};1;1;120013569;regular;goal;False;{'name': 'Damir Kreilach', 'slug': 'damir-kreilach', 'shortName': 'D. Kreilach', 'position': 'M', 'userCount': 100, 'id': 50505};72
BOC X UNB 06-08-2016;;;0;1;120013553;regular;goal;True;{'name': 'Felix Bastians', 'slug': 'felix-bastians', 'shortName': 'F. Bastians', 'position': 'D', 'userCount': 21, 'id': 21666};57
DRE X NUR 06-08-2016;4.0;{'name': 'Niklas Hauptmann', 'slug': 'niklas-hauptmann', 'shortName': 'N. Hauptmann', 'position': 'M', 'userCount': 30, 'id': 798154};1;1;120014146;regular;goal;True;{'name': 'Pascal Testroet', 'slug': 'pascal-testroet', 'shortName': 'P. Testroet', 'position': 'F', 'userCount': 81, 'id': 37631};90
DRE X NUR 06-08-2016;;;1;0;120013825;penalty;goal;False;{'name': 'Guido Burgstaller', 'slug': 'guido-burgstaller', 'shortName': 'G. Burgstaller', 'position': 'F', 'userCount': 453, 'id': 23486};45
SAN X DUS 06-08-2016;;;2;2;120014114;ownGoal;goal;False;{'name': 'Daniel Gordon', 'slug': 'daniel-gordon', 'shortName': 'D. Gordon', 'position': 'D', 'userCount': 26, 'id': 18233};89
