game;fixture;id;team_home;team_away;date;link;home_score;away_score
SUN X TOT 11-08-2007;1;500061;SUN;TOT;11-08-2007;https://www.sofascore.com/pt/sunderland-tottenham/IQ;1;0
BOL X NEW 11-08-2007;1;500055;BOL;NEW;11-08-2007;https://www.sofascore.com/pt/bolton-wanderers-newcastle-united/fsO;1;3
DER X POR 11-08-2007;1;500057;DER;POR;11-08-2007;https://www.sofascore.com/pt/derby-county-portsmouth/csC;2;2
EVE X WIG 11-08-2007;1;500058;EVE;WIG;11-08-2007;https://www.sofascore.com/pt/wigan-athletic-everton/YsZ;2;1
MID X BLR 11-08-2007;1;500060;MID;BLR;11-08-2007;https://www.sofascore.com/pt/blackburn-rovers-middlesbrough/LsW;1;2
WES X MCI 11-08-2007;1;500062;WES;MCI;11-08-2007;https://www.sofascore.com/pt/west-ham-united-manchester-city/rM;0;2
ASV X LIV 11-08-2007;1;500053;ASV;LIV;11-08-2007;https://www.sofascore.com/pt/liverpool-aston-villa/PU;1;2
ARS X FUL 12-08-2007;1;500052;ARS;FUL;12-08-2007;https://www.sofascore.com/pt/fulham-arsenal/RsT;2;1
CHE X BIR 12-08-2007;1;500056;CHE;BIR;12-08-2007;https://www.sofascore.com/pt/birmingham-city-chelsea/jsN;3;2
MUN X REA 12-08-2007;1;500059;MUN;REA;12-08-2007;https://www.sofascore.com/pt/manchester-united-reading/DsK;0;0
TOT X EVE 14-08-2007;2;500186;TOT;EVE;14-08-2007;https://www.sofascore.com/pt/everton-tottenham/UwXh;1;3
BIR X SUN 15-08-2007;2;500183;BIR;SUN;15-08-2007;https://www.sofascore.com/pt/birmingham-city-sunderland/jQ;2;2
FUL X BOL 15-08-2007;2;500189;FUL;BOL;15-08-2007;https://www.sofascore.com/pt/bolton-wanderers-fulham/fsT;2;1
MCI X DER 15-08-2007;2;500191;MCI;DER;15-08-2007;https://www.sofascore.com/pt/derby-county-manchester-city/rsC;1;0
POR X MUN 15-08-2007;2;500184;POR;MUN;15-08-2007;https://www.sofascore.com/pt/manchester-united-portsmouth/csK;1;1
REA X CHE 15-08-2007;2;500185;REA;CHE;15-08-2007;https://www.sofascore.com/pt/chelsea-reading/DsN;1;2
WIG X MID 15-08-2007;2;500187;WIG;MID;15-08-2007;https://www.sofascore.com/pt/wigan-athletic-middlesbrough/LsZ;1;0
BLR X ASV 28-11-2007;2;500188;BLR;ASV;28-11-2007;https://www.sofascore.com/pt/blackburn-rovers-aston-villa/PsW;0;4
NEW X ARS 05-12-2007;2;500192;NEW;ARS;05-12-2007;https://www.sofascore.com/pt/arsenal-newcastle-united/Ardc;1;1
LIV X WES 05-03-2008;2;500190;LIV;WES;05-03-2008;https://www.sofascore.com/pt/liverpool-west-ham-united/MU;4;0
POR X BOL 18-08-2007;3;500211;POR;BOL;18-08-2007;https://www.sofascore.com/pt/bolton-wanderers-portsmouth/csf;3;1
BIR X WES 18-08-2007;3;500193;BIR;WES;18-08-2007;https://www.sofascore.com/pt/birmingham-city-west-ham-united/jsM;0;1
FUL X MID 18-08-2007;3;500195;FUL;MID;18-08-2007;https://www.sofascore.com/pt/fulham-middlesbrough/LsT;1;2
REA X EVE 18-08-2007;3;500212;REA;EVE;18-08-2007;https://www.sofascore.com/pt/everton-reading/DsY;1;0
TOT X DER 18-08-2007;3;500213;TOT;DER;18-08-2007;https://www.sofascore.com/pt/tottenham-derby-county/CsI;4;0
WIG X SUN 18-08-2007;3;500214;WIG;SUN;18-08-2007;https://www.sofascore.com/pt/wigan-athletic-sunderland/QsZ;3;0
NEW X ASV 18-08-2007;3;500210;NEW;ASV;18-08-2007;https://www.sofascore.com/pt/aston-villa-newcastle-united/OP;0;0
MCI X MUN 19-08-2007;3;500197;MCI;MUN;19-08-2007;https://www.sofascore.com/pt/manchester-united-manchester-city/rK;1;0
BLR X ARS 19-08-2007;3;500194;BLR;ARS;19-08-2007;https://www.sofascore.com/pt/blackburn-rovers-arsenal/RsW;1;1
LIV X CHE 19-08-2007;3;500196;LIV;CHE;19-08-2007;https://www.sofascore.com/pt/liverpool-chelsea/NsU;1;1
SUN X LIV 25-08-2007;4;500332;SUN;LIV;25-08-2007;https://www.sofascore.com/pt/liverpool-sunderland/QU;0;2
ARS X MCI 25-08-2007;4;500324;ARS;MCI;25-08-2007;https://www.sofascore.com/pt/arsenal-manchester-city/rsR;1;0
ASV X FUL 25-08-2007;4;500325;ASV;FUL;25-08-2007;https://www.sofascore.com/pt/fulham-aston-villa/PsT;2;1
BOL X REA 25-08-2007;4;500326;BOL;REA;25-08-2007;https://www.sofascore.com/pt/bolton-wanderers-reading/fsD;3;0
CHE X POR 25-08-2007;4;500327;CHE;POR;25-08-2007;https://www.sofascore.com/pt/chelsea-portsmouth/csN;1;0
DER X BIR 25-08-2007;4;500328;DER;BIR;25-08-2007;https://www.sofascore.com/pt/birmingham-city-derby-county/jsC;1;2
WES X WIG 25-08-2007;4;500333;WES;WIG;25-08-2007;https://www.sofascore.com/pt/wigan-athletic-west-ham-united/MsZ;1;1
EVE X BLR 25-08-2007;4;500329;EVE;BLR;25-08-2007;https://www.sofascore.com/pt/everton-blackburn-rovers/WsY;1;1
MID X NEW 26-08-2007;4;500331;MID;NEW;26-08-2007;https://www.sofascore.com/pt/newcastle-united-middlesbrough/LsO;2;2
MUN X TOT 26-08-2007;4;500330;MUN;TOT;26-08-2007;https://www.sofascore.com/pt/manchester-united-tottenham/IsK;1;0
BOL X EVE 01-09-2007;5;500337;BOL;EVE;01-09-2007;https://www.sofascore.com/pt/bolton-wanderers-everton/fsY;1;2
FUL X TOT 01-09-2007;5;500338;FUL;TOT;01-09-2007;https://www.sofascore.com/pt/fulham-tottenham/IsT;3;3
LIV X DER 01-09-2007;5;500339;LIV;DER;01-09-2007;https://www.sofascore.com/pt/liverpool-derby-county/CsU;6;0
MID X BIR 01-09-2007;5;500341;MID;BIR;01-09-2007;https://www.sofascore.com/pt/birmingham-city-middlesbrough/jsL;2;0
NEW X WIG 01-09-2007;5;500342;NEW;WIG;01-09-2007;https://www.sofascore.com/pt/wigan-athletic-newcastle-united/OsZ;1;0
REA X WES 01-09-2007;5;500343;REA;WES;01-09-2007;https://www.sofascore.com/pt/west-ham-united-reading/DsM;0;3
MUN X SUN 01-09-2007;5;500340;MUN;SUN;01-09-2007;https://www.sofascore.com/pt/sunderland-manchester-united/KsQ;1;0
ARS X POR 02-09-2007;5;500334;ARS;POR;02-09-2007;https://www.sofascore.com/pt/arsenal-portsmouth/csR;3;1
BLR X MCI 02-09-2007;5;500336;BLR;MCI;02-09-2007;https://www.sofascore.com/pt/blackburn-rovers-manchester-city/rsW;1;0
ASV X CHE 02-09-2007;5;500335;ASV;CHE;02-09-2007;https://www.sofascore.com/pt/aston-villa-chelsea/NP;2;0
EVE X MUN 15-09-2007;6;500347;EVE;MUN;15-09-2007;https://www.sofascore.com/pt/everton-manchester-united/KsY;0;1
POR X LIV 15-09-2007;6;500349;POR;LIV;15-09-2007;https://www.sofascore.com/pt/liverpool-portsmouth/csU;0;0
TOT X ARS 15-09-2007;6;500351;TOT;ARS;15-09-2007;https://www.sofascore.com/pt/arsenal-tottenham/IsR;1;3
BIR X BOL 15-09-2007;6;500344;BIR;BOL;15-09-2007;https://www.sofascore.com/pt/birmingham-city-bolton-wanderers/fsj;1;0
SUN X REA 15-09-2007;6;500350;SUN;REA;15-09-2007;https://www.sofascore.com/pt/sunderland-reading/DsQ;2;1
WES X MID 15-09-2007;6;500352;WES;MID;15-09-2007;https://www.sofascore.com/pt/west-ham-united-middlesbrough/LsM;3;0
WIG X FUL 15-09-2007;6;500353;WIG;FUL;15-09-2007;https://www.sofascore.com/pt/wigan-athletic-fulham/TsZ;1;1
CHE X BLR 15-09-2007;6;500345;CHE;BLR;15-09-2007;https://www.sofascore.com/pt/blackburn-rovers-chelsea/NsW;0;0
MCI X ASV 16-09-2007;6;500348;MCI;ASV;16-09-2007;https://www.sofascore.com/pt/aston-villa-manchester-city/rP;1;0
DER X NEW 17-09-2007;6;500346;DER;NEW;17-09-2007;https://www.sofascore.com/pt/newcastle-united-derby-county/CsO;1;0
ARS X DER 22-09-2007;7;500354;ARS;DER;22-09-2007;https://www.sofascore.com/pt/arsenal-derby-county/CsR;5;0
LIV X BIR 22-09-2007;7;500359;LIV;BIR;22-09-2007;https://www.sofascore.com/pt/birmingham-city-liverpool/jsU;0;0
