game;fixture;id;team_home;team_away;date;link;home_score;away_score
HEL X ROM 22-08-2015;1;6829812;HEL;ROM;22-08-2015;https://www.sofascore.com/pt/roma-hellas-verona/bebsceb;1;1
LAZ X BGN 22-08-2015;1;6829815;LAZ;BGN;22-08-2015;https://www.sofascore.com/pt/lazio-bologna/KdbsZdb;2;1
JUV X UDI 23-08-2015;1;6829807;JUV;UDI;23-08-2015;https://www.sofascore.com/pt/udinese-juventus/MdbsVdb;0;1
EMP X CHV 23-08-2015;1;6829809;EMP;CHV;23-08-2015;https://www.sofascore.com/pt/empoli-chievoverona/Udbsfeb;1;3
FIO X MIL 23-08-2015;1;6829811;FIO;MIL;23-08-2015;https://www.sofascore.com/pt/fiorentina-milan/RdbsTdb;2;0
FRO X TOR 23-08-2015;1;6829810;FRO;TOR;23-08-2015;https://www.sofascore.com/pt/frosinone-torino/Wdbsbgb;1;2
INT X ATT 23-08-2015;1;6829814;INT;ATT;23-08-2015;https://www.sofascore.com/pt/inter-atalanta/LdbsXdb;1;0
PAL X GEN 23-08-2015;1;6829816;PAL;GEN;23-08-2015;https://www.sofascore.com/pt/palermo-genoa/nebspeb;1;0
SAM X CAR 23-08-2015;1;6829808;SAM;CAR;23-08-2015;https://www.sofascore.com/pt/carpi-sampdoria/lebsKyr;5;2
SAS X NAP 23-08-2015;1;6829813;SAS;NAP;23-08-2015;https://www.sofascore.com/pt/sassuolo-napoli/oebsTfb;2;1
BGN X SAS 29-08-2015;2;6830058;BGN;SAS;29-08-2015;https://www.sofascore.com/pt/sassuolo-bologna/KdbsTfb;0;1
MIL X EMP 29-08-2015;2;6830065;MIL;EMP;29-08-2015;https://www.sofascore.com/pt/empoli-milan/Rdbsfeb;2;1
ROM X JUV 30-08-2015;2;6830067;ROM;JUV;30-08-2015;https://www.sofascore.com/pt/roma-juventus/Mdbsceb;2;1
ATT X FRO 30-08-2015;2;6830056;ATT;FRO;30-08-2015;https://www.sofascore.com/pt/frosinone-atalanta/Ldbsbgb;2;0
CAR X INT 30-08-2015;2;6830059;CAR;INT;30-08-2015;https://www.sofascore.com/pt/carpi-inter/XdbsKyr;1;2
CHV X LAZ 30-08-2015;2;6830063;CHV;LAZ;30-08-2015;https://www.sofascore.com/pt/lazio-chievoverona/UdbsZdb;4;0
GEN X HEL 30-08-2015;2;6830054;GEN;HEL;30-08-2015;https://www.sofascore.com/pt/genoa-hellas-verona/bebsneb;2;0
NAP X SAM 30-08-2015;2;6830053;NAP;SAM;30-08-2015;https://www.sofascore.com/pt/napoli-sampdoria/lebsoeb;2;2
TOR X FIO 30-08-2015;2;6830066;TOR;FIO;30-08-2015;https://www.sofascore.com/pt/torino-fiorentina/TdbsWdb;3;1
UDI X PAL 30-08-2015;2;6830049;UDI;PAL;30-08-2015;https://www.sofascore.com/pt/palermo-udinese/Vdbspeb;0;1
FIO X GEN 12-09-2015;3;6830055;FIO;GEN;12-09-2015;https://www.sofascore.com/pt/genoa-fiorentina/Tdbsneb;1;0
FRO X ROM 12-09-2015;3;6830050;FRO;ROM;12-09-2015;https://www.sofascore.com/pt/frosinone-roma/cebsbgb;0;2
JUV X CHV 12-09-2015;3;6830061;JUV;CHV;12-09-2015;https://www.sofascore.com/pt/chievoverona-juventus/MdbsUdb;1;1
HEL X TOR 13-09-2015;3;6830051;HEL;TOR;13-09-2015;https://www.sofascore.com/pt/hellas-verona-torino/Wdbsbeb;2;2
EMP X NAP 13-09-2015;3;6830062;EMP;NAP;13-09-2015;https://www.sofascore.com/pt/napoli-empoli/febsoeb;2;2
PAL X CAR 13-09-2015;3;6830052;PAL;CAR;13-09-2015;https://www.sofascore.com/pt/carpi-palermo/pebsKyr;2;2
SAS X ATT 13-09-2015;3;6830077;SAS;ATT;13-09-2015;https://www.sofascore.com/pt/sassuolo-atalanta/LdbsTfb;2;2
LAZ X UDI 13-09-2015;3;6830060;LAZ;UDI;13-09-2015;https://www.sofascore.com/pt/lazio-udinese/VdbsZdb;2;0
INT X MIL 13-09-2015;3;6830057;INT;MIL;13-09-2015;https://www.sofascore.com/pt/inter-milan/RdbsXdb;1;0
SAM X BGN 14-09-2015;3;6830064;SAM;BGN;14-09-2015;https://www.sofascore.com/pt/sampdoria-bologna/Kdbsleb;2;0
UDI X EMP 19-09-2015;4;6830074;UDI;EMP;19-09-2015;https://www.sofascore.com/pt/empoli-udinese/Vdbsfeb;1;2
MIL X PAL 19-09-2015;4;6830072;MIL;PAL;19-09-2015;https://www.sofascore.com/pt/palermo-milan/Rdbspeb;3;2
CHV X INT 20-09-2015;4;6830070;CHV;INT;20-09-2015;https://www.sofascore.com/pt/inter-chievoverona/UdbsXdb;0;1
ATT X HEL 20-09-2015;4;6830081;ATT;HEL;20-09-2015;https://www.sofascore.com/pt/hellas-verona-atalanta/Ldbsbeb;1;1
BGN X FRO 20-09-2015;4;6830079;BGN;FRO;20-09-2015;https://www.sofascore.com/pt/frosinone-bologna/Kdbsbgb;1;0
GEN X JUV 20-09-2015;4;6830078;GEN;JUV;20-09-2015;https://www.sofascore.com/pt/genoa-juventus/Mdbsneb;0;2
ROM X SAS 20-09-2015;4;6830073;ROM;SAS;20-09-2015;https://www.sofascore.com/pt/sassuolo-roma/cebsTfb;2;2
TOR X SAM 20-09-2015;4;6830071;TOR;SAM;20-09-2015;https://www.sofascore.com/pt/sampdoria-torino/Wdbsleb;2;0
CAR X FIO 20-09-2015;4;6830069;CAR;FIO;20-09-2015;https://www.sofascore.com/pt/carpi-fiorentina/TdbsKyr;0;1
NAP X LAZ 20-09-2015;4;6830083;NAP;LAZ;20-09-2015;https://www.sofascore.com/pt/napoli-lazio/Zdbsoeb;5;0
UDI X MIL 22-09-2015;5;6830106;UDI;MIL;22-09-2015;https://www.sofascore.com/pt/udinese-milan/RdbsVdb;2;3
CAR X NAP 23-09-2015;5;6830068;CAR;NAP;23-09-2015;https://www.sofascore.com/pt/carpi-napoli/oebsKyr;0;0
CHV X TOR 23-09-2015;5;6830075;CHV;TOR;23-09-2015;https://www.sofascore.com/pt/torino-chievoverona/UdbsWdb;1;0
FIO X BGN 23-09-2015;5;6830080;FIO;BGN;23-09-2015;https://www.sofascore.com/pt/fiorentina-bologna/KdbsTdb;2;0
INT X HEL 23-09-2015;5;6830085;INT;HEL;23-09-2015;https://www.sofascore.com/pt/hellas-verona-inter/Xdbsbeb;1;0
JUV X FRO 23-09-2015;5;6830082;JUV;FRO;23-09-2015;https://www.sofascore.com/pt/frosinone-juventus/Mdbsbgb;1;1
LAZ X GEN 23-09-2015;5;6830086;LAZ;GEN;23-09-2015;https://www.sofascore.com/pt/genoa-lazio/Zdbsneb;2;0
PAL X SAS 23-09-2015;5;6830076;PAL;SAS;23-09-2015;https://www.sofascore.com/pt/sassuolo-palermo/pebsTfb;0;1
SAM X ROM 23-09-2015;5;6830087;SAM;ROM;23-09-2015;https://www.sofascore.com/pt/sampdoria-roma/cebsleb;2;1
EMP X ATT 24-09-2015;5;6830084;EMP;ATT;24-09-2015;https://www.sofascore.com/pt/empoli-atalanta/Ldbsfeb;0;1
ROM X CAR 26-09-2015;6;6830099;ROM;CAR;26-09-2015;https://www.sofascore.com/pt/carpi-roma/cebsKyr;5;1
NAP X JUV 26-09-2015;6;6830101;NAP;JUV;26-09-2015;https://www.sofascore.com/pt/napoli-juventus/Mdbsoeb;2;1
GEN X MIL 27-09-2015;6;6830094;GEN;MIL;27-09-2015;https://www.sofascore.com/pt/genoa-milan/Rdbsneb;1;0
BGN X UDI 27-09-2015;6;6830091;BGN;UDI;27-09-2015;https://www.sofascore.com/pt/udinese-bologna/KdbsVdb;1;2
HEL X LAZ 27-09-2015;6;6830089;HEL;LAZ;27-09-2015;https://www.sofascore.com/pt/hellas-verona-lazio/Zdbsbeb;1;2
SAS X CHV 27-09-2015;6;6830098;SAS;CHV;27-09-2015;https://www.sofascore.com/pt/sassuolo-chievoverona/UdbsTfb;1;1
TOR X PAL 27-09-2015;6;6830096;TOR;PAL;27-09-2015;https://www.sofascore.com/pt/palermo-torino/Wdbspeb;2;1
INT X FIO 27-09-2015;6;6830092;INT;FIO;27-09-2015;https://www.sofascore.com/pt/inter-fiorentina/TdbsXdb;1;4
FRO X EMP 28-09-2015;6;6830093;FRO;EMP;28-09-2015;https://www.sofascore.com/pt/frosinone-empoli/febsbgb;2;0
ATT X SAM 28-09-2015;6;6830095;ATT;SAM;28-09-2015;https://www.sofascore.com/pt/sampdoria-atalanta/Ldbsleb;2;1
CAR X TOR 03-10-2015;7;6830088;CAR;TOR;03-10-2015;https://www.sofascore.com/pt/carpi-torino/WdbsKyr;2;1
CHV X HEL 03-10-2015;7;6830100;CHV;HEL;03-10-2015;https://www.sofascore.com/pt/hellas-verona-chievoverona/Udbsbeb;1;1
EMP X SAS 04-10-2015;7;6830102;EMP;SAS;04-10-2015;https://www.sofascore.com/pt/sassuolo-empoli/febsTfb;1;0
PAL X ROM 04-10-2015;7;6830104;PAL;ROM;04-10-2015;https://www.sofascore.com/pt/palermo-roma/cebspeb;2;4
SAM X INT 04-10-2015;7;6830107;SAM;INT;04-10-2015;https://www.sofascore.com/pt/sampdoria-inter/Xdbsleb;1;1
UDI X GEN 04-10-2015;7;6830118;UDI;GEN;04-10-2015;https://www.sofascore.com/pt/genoa-udinese/Vdbsneb;1;1
JUV X BGN 04-10-2015;7;6830103;JUV;BGN;04-10-2015;https://www.sofascore.com/pt/juventus-bologna/KdbsMdb;3;1
LAZ X FRO 04-10-2015;7;6830097;LAZ;FRO;04-10-2015;https://www.sofascore.com/pt/frosinone-lazio/Zdbsbgb;2;0
FIO X ATT 04-10-2015;7;6830090;FIO;ATT;04-10-2015;https://www.sofascore.com/pt/fiorentina-atalanta/LdbsTdb;3;0
MIL X NAP 04-10-2015;7;6830105;MIL;NAP;04-10-2015;https://www.sofascore.com/pt/napoli-milan/Rdbsoeb;0;4
ROM X EMP 17-10-2015;8;6830120;ROM;EMP;17-10-2015;https://www.sofascore.com/pt/empoli-roma/cebsfeb;3;1
TOR X MIL 17-10-2015;8;6830116;TOR;MIL;17-10-2015;https://www.sofascore.com/pt/torino-milan/RdbsWdb;1;1
BGN X PAL 18-10-2015;8;6830112;BGN;PAL;18-10-2015;https://www.sofascore.com/pt/palermo-bologna/Kdbspeb;0;1
ATT X CAR 18-10-2015;8;6830111;ATT;CAR;18-10-2015;https://www.sofascore.com/pt/carpi-atalanta/LdbsKyr;3;0
FRO X SAM 18-10-2015;8;6830114;FRO;SAM;18-10-2015;https://www.sofascore.com/pt/frosinone-sampdoria/lebsbgb;2;0
GEN X CHV 18-10-2015;8;6830115;GEN;CHV;18-10-2015;https://www.sofascore.com/pt/genoa-chievoverona/Udbsneb;3;2
HEL X UDI 18-10-2015;8;6830109;HEL;UDI;18-10-2015;https://www.sofascore.com/pt/hellas-verona-udinese/Vdbsbeb;1;1
