game;fixture;id;team_home;team_away;date;link;home_score;away_score
DUS X EBR 01-08-2014;1;5614424;DUS;EBR;01-08-2014;https://www.sofascore.com/pt/fortuna-dusseldorf-eintracht-braunschweig/hbbsNbb;2;2
RBL X AAL 02-08-2014;1;5614454;RBL;AAL;02-08-2014;https://www.sofascore.com/pt/rb-leipzig-vfr-aalen/abbskCo;0;0
STP X ING 02-08-2014;1;5614448;STP;ING;02-08-2014;https://www.sofascore.com/pt/ingolstadt-fc-st-pauli/BabsFrc;1;1
BOC X FUR 02-08-2014;1;5614450;BOC;FUR;02-08-2014;https://www.sofascore.com/pt/spvgg-greuther-furth-vfl-bochum/Rabsbbb;1;1
HEI X FSV 03-08-2014;1;5614452;HEI;FSV;03-08-2014;https://www.sofascore.com/pt/1-fc-heidenheim-fsv-frankfurt/CpcsKrc;2;1
NUR X AUE 03-08-2014;1;5614438;NUR;AUE;03-08-2014;https://www.sofascore.com/pt/erzgebirge-aue-1-fc-nurnberg/yabsqbb;1;0
D98 X SAN 03-08-2014;1;5614456;D98;SAN;03-08-2014;https://www.sofascore.com/pt/sv-sandhausen-darmstadt-98/Bbbshyc;1;0
KAR X UNB 03-08-2014;1;5614446;KAR;UNB;03-08-2014;https://www.sofascore.com/pt/karlsruher-sc-1-fc-union-berlin/Xabsdbb;0;0
KAI X MUN 04-08-2014;1;5614440;KAI;MUN;04-08-2014;https://www.sofascore.com/pt/1-fc-kaiserslautern-1860-munchen/LabsAdb;3;2
FSV X KAR 08-08-2014;2;5615348;FSV;KAR;08-08-2014;https://www.sofascore.com/pt/fsv-frankfurt-karlsruher-sc/dbbsCpc;2;3
AAL X STP 08-08-2014;2;5615344;AAL;STP;08-08-2014;https://www.sofascore.com/pt/vfr-aalen-fc-st-pauli/Babsabb;2;0
UNB X DUS 08-08-2014;2;5615340;UNB;DUS;08-08-2014;https://www.sofascore.com/pt/fortuna-dusseldorf-1-fc-union-berlin/XabsNbb;1;1
EBR X HEI 09-08-2014;2;5615334;EBR;HEI;09-08-2014;https://www.sofascore.com/pt/1-fc-heidenheim-eintracht-braunschweig/hbbsKrc;3;0
AUE X BOC 09-08-2014;2;5615350;AUE;BOC;09-08-2014;https://www.sofascore.com/pt/erzgebirge-aue-vfl-bochum/Rabsqbb;1;5
ING X D98 10-08-2014;2;5615342;ING;D98;10-08-2014;https://www.sofascore.com/pt/ingolstadt-darmstadt-98/BbbsFrc;2;2
MUN X RBL 10-08-2014;2;5615338;MUN;RBL;10-08-2014;https://www.sofascore.com/pt/rb-leipzig-1860-munchen/LabskCo;0;3
SAN X KAI 10-08-2014;2;5615346;SAN;KAI;10-08-2014;https://www.sofascore.com/pt/sv-sandhausen-1-fc-kaiserslautern/Adbshyc;1;1
FUR X NUR 11-08-2014;2;5615336;FUR;NUR;11-08-2014;https://www.sofascore.com/pt/spvgg-greuther-furth-1-fc-nurnberg/yabsbbb;5;1
HEI X MUN 22-08-2014;3;5615364;HEI;MUN;22-08-2014;https://www.sofascore.com/pt/1-fc-heidenheim-1860-munchen/LabsKrc;2;2
STP X SAN 22-08-2014;3;5615358;STP;SAN;22-08-2014;https://www.sofascore.com/pt/sv-sandhausen-fc-st-pauli/Babshyc;2;1
RBL X AUE 22-08-2014;3;5615366;RBL;AUE;22-08-2014;https://www.sofascore.com/pt/rb-leipzig-erzgebirge-aue/qbbskCo;1;0
NUR X FSV 23-08-2014;3;5615352;NUR;FSV;23-08-2014;https://www.sofascore.com/pt/fsv-frankfurt-1-fc-nurnberg/yabsCpc;0;1
DUS X KAR 23-08-2014;3;5615356;DUS;KAR;23-08-2014;https://www.sofascore.com/pt/fortuna-dusseldorf-karlsruher-sc/dbbsNbb;0;2
KAI X EBR 24-08-2014;3;5615354;KAI;EBR;24-08-2014;https://www.sofascore.com/pt/1-fc-kaiserslautern-eintracht-braunschweig/hbbsAdb;2;1
D98 X AAL 24-08-2014;3;5615368;D98;AAL;24-08-2014;https://www.sofascore.com/pt/darmstadt-98-vfr-aalen/abbsBbb;2;0
ING X FUR 24-08-2014;3;5615360;ING;FUR;24-08-2014;https://www.sofascore.com/pt/ingolstadt-spvgg-greuther-furth/bbbsFrc;2;0
BOC X UNB 25-08-2014;3;5615362;BOC;UNB;25-08-2014;https://www.sofascore.com/pt/1-fc-union-berlin-vfl-bochum/RabsXab;1;1
