game;fixture;id;team_home;team_away;date;link;home_score;away_score
PRM X JUV 24-08-2019;1;8337618;PRM;JUV;24-08-2019;https://www.sofascore.com/pt/parma-juventus/MdbsPdb;0;1
FIO X NAP 24-08-2019;1;8337617;FIO;NAP;24-08-2019;https://www.sofascore.com/pt/napoli-fiorentina/Tdbsoeb;3;4
UDI X MIL 25-08-2019;1;8337615;UDI;MIL;25-08-2019;https://www.sofascore.com/pt/udinese-milan/RdbsVdb;1;0
CAG X BCA 25-08-2019;1;8337616;CAG;BCA;25-08-2019;https://www.sofascore.com/pt/cagliari-brescia/Qdbsueb;0;1
HEL X BGN 25-08-2019;1;8337619;HEL;BGN;25-08-2019;https://www.sofascore.com/pt/hellas-verona-bologna/Kdbsbeb;1;1
ROM X GEN 25-08-2019;1;8337621;ROM;GEN;25-08-2019;https://www.sofascore.com/pt/genoa-roma/cebsneb;3;3
SPA X ATT 25-08-2019;1;8337620;SPA;ATT;25-08-2019;https://www.sofascore.com/pt/atalanta-spal/LdbsfAV;2;3
SAM X LAZ 25-08-2019;1;8337622;SAM;LAZ;25-08-2019;https://www.sofascore.com/pt/sampdoria-lazio/Zdbsleb;0;3
TOR X SAS 25-08-2019;1;8337624;TOR;SAS;25-08-2019;https://www.sofascore.com/pt/sassuolo-torino/WdbsTfb;2;1
INT X LEC 26-08-2019;1;8337623;INT;LEC;26-08-2019;https://www.sofascore.com/pt/inter-lecce/OdbsXdb;4;0
BGN X SPA 30-08-2019;2;8337672;BGN;SPA;30-08-2019;https://www.sofascore.com/pt/bologna-spal/KdbsfAV;1;0
MIL X BCA 31-08-2019;2;8337657;MIL;BCA;31-08-2019;https://www.sofascore.com/pt/milan-brescia/QdbsRdb;1;0
JUV X NAP 31-08-2019;2;8337666;JUV;NAP;31-08-2019;https://www.sofascore.com/pt/napoli-juventus/Mdbsoeb;4;3
LAZ X ROM 01-09-2019;2;8337668;LAZ;ROM;01-09-2019;https://www.sofascore.com/pt/roma-lazio/Zdbsceb;1;1
ATT X TOR 01-09-2019;2;8337667;ATT;TOR;01-09-2019;https://www.sofascore.com/pt/torino-atalanta/LdbsWdb;2;3
