game;fixture;id;team_home;team_away;date;link;home_score;away_score
UDI X PAL 30-08-2008;1;830011;UDI;PAL;30-08-2008;https://www.sofascore.com/pt/palermo-udinese/Vdbspeb;3;1
SAM X INT 30-08-2008;1;830009;SAM;INT;30-08-2008;https://www.sofascore.com/pt/sampdoria-inter/Xdbsleb;1;1
ATT X RSI 31-08-2008;1;830002;ATT;RSI;31-08-2008;https://www.sofascore.com/pt/atalanta-robur-siena/Ldbsantb;1;0
CAG X LAZ 31-08-2008;1;830003;CAG;LAZ;31-08-2008;https://www.sofascore.com/pt/cagliari-lazio/Zdbsueb;1;4
CAT X GEN 31-08-2008;1;830004;CAT;GEN;31-08-2008;https://www.sofascore.com/pt/catania-genoa/nebsAeb;1;0
CHV X REG 31-08-2008;1;830005;CHV;REG;31-08-2008;https://www.sofascore.com/pt/chievoverona-reggina/UdbstoHb;2;1
MIL X BGN 31-08-2008;1;830007;MIL;BGN;31-08-2008;https://www.sofascore.com/pt/milan-bologna/KdbsRdb;1;2
ROM X NAP 31-08-2008;1;830008;ROM;NAP;31-08-2008;https://www.sofascore.com/pt/napoli-roma/cebsoeb;1;1
TOR X LEC 31-08-2008;1;830010;TOR;LEC;31-08-2008;https://www.sofascore.com/pt/torino-lecce/OdbsWdb;3;0
FIO X JUV 31-08-2008;1;830006;FIO;JUV;31-08-2008;https://www.sofascore.com/pt/fiorentina-juventus/MdbsTdb;1;1
PAL X ROM 13-09-2008;2;830087;PAL;ROM;13-09-2008;https://www.sofascore.com/pt/palermo-roma/cebspeb;3;1
INT X CAT 13-09-2008;2;830082;INT;CAT;13-09-2008;https://www.sofascore.com/pt/catania-inter/XdbsAeb;2;1
BGN X ATT 14-09-2008;2;830080;BGN;ATT;14-09-2008;https://www.sofascore.com/pt/atalanta-bologna/KdbsLdb;0;1
GEN X MIL 14-09-2008;2;830081;GEN;MIL;14-09-2008;https://www.sofascore.com/pt/genoa-milan/Rdbsneb;2;0
LAZ X SAM 14-09-2008;2;830084;LAZ;SAM;14-09-2008;https://www.sofascore.com/pt/sampdoria-lazio/Zdbsleb;2;0
LEC X CHV 14-09-2008;2;830085;LEC;CHV;14-09-2008;https://www.sofascore.com/pt/chievoverona-lecce/OdbsUdb;2;0
NAP X FIO 14-09-2008;2;830086;NAP;FIO;14-09-2008;https://www.sofascore.com/pt/napoli-fiorentina/Tdbsoeb;2;1
REG X TOR 14-09-2008;2;830088;REG;TOR;14-09-2008;https://www.sofascore.com/pt/torino-reggina/WdbstoHb;1;1
RSI X CAG 14-09-2008;2;830089;RSI;CAG;14-09-2008;https://www.sofascore.com/pt/cagliari-robur-siena/uebsantb;2;0
JUV X UDI 14-09-2008;2;830083;JUV;UDI;14-09-2008;https://www.sofascore.com/pt/udinese-juventus/MdbsVdb;1;0
CAT X ATT 20-09-2008;3;830091;CAT;ATT;20-09-2008;https://www.sofascore.com/pt/catania-atalanta/LdbsAeb;1;0
ROM X REG 20-09-2008;3;830096;ROM;REG;20-09-2008;https://www.sofascore.com/pt/roma-reggina/cebstoHb;3;0
CAG X JUV 21-09-2008;3;830090;CAG;JUV;21-09-2008;https://www.sofascore.com/pt/cagliari-juventus/Mdbsueb;0;1
FIO X BGN 21-09-2008;3;830092;FIO;BGN;21-09-2008;https://www.sofascore.com/pt/fiorentina-bologna/KdbsTdb;1;0
LEC X RSI 21-09-2008;3;830093;LEC;RSI;21-09-2008;https://www.sofascore.com/pt/lecce-robur-siena/Odbsantb;1;1
PAL X GEN 21-09-2008;3;830095;PAL;GEN;21-09-2008;https://www.sofascore.com/pt/palermo-genoa/nebspeb;2;1
SAM X CHV 21-09-2008;3;830097;SAM;CHV;21-09-2008;https://www.sofascore.com/pt/sampdoria-chievoverona/Udbsleb;1;1
TOR X INT 21-09-2008;3;830098;TOR;INT;21-09-2008;https://www.sofascore.com/pt/inter-torino/WdbsXdb;1;3
UDI X NAP 21-09-2008;3;830099;UDI;NAP;21-09-2008;https://www.sofascore.com/pt/napoli-udinese/Vdbsoeb;0;0
MIL X LAZ 21-09-2008;3;838494;MIL;LAZ;21-09-2008;https://www.sofascore.com/pt/lazio-milan/RdbsZdb;4;1
ATT X CAG 24-09-2008;4;830101;ATT;CAG;24-09-2008;https://www.sofascore.com/pt/cagliari-atalanta/Ldbsueb;1;0
BGN X UDI 24-09-2008;4;830102;BGN;UDI;24-09-2008;https://www.sofascore.com/pt/udinese-bologna/KdbsVdb;0;3
CHV X TOR 24-09-2008;4;830103;CHV;TOR;24-09-2008;https://www.sofascore.com/pt/torino-chievoverona/UdbsWdb;1;1
GEN X ROM 24-09-2008;4;830104;GEN;ROM;24-09-2008;https://www.sofascore.com/pt/genoa-roma/cebsneb;3;1
INT X LEC 24-09-2008;4;830105;INT;LEC;24-09-2008;https://www.sofascore.com/pt/inter-lecce/OdbsXdb;1;0
JUV X CAT 24-09-2008;4;830106;JUV;CAT;24-09-2008;https://www.sofascore.com/pt/catania-juventus/MdbsAeb;1;1
LAZ X FIO 24-09-2008;4;830107;LAZ;FIO;24-09-2008;https://www.sofascore.com/pt/lazio-fiorentina/TdbsZdb;3;0
NAP X PAL 24-09-2008;4;830108;NAP;PAL;24-09-2008;https://www.sofascore.com/pt/palermo-napoli/oebspeb;2;1
REG X MIL 24-09-2008;4;830171;REG;MIL;24-09-2008;https://www.sofascore.com/pt/milan-reggina/RdbstoHb;1;2
RSI X SAM 24-09-2008;4;830110;RSI;SAM;24-09-2008;https://www.sofascore.com/pt/sampdoria-robur-siena/lebsantb;0;0
SAM X JUV 27-09-2008;5;830118;SAM;JUV;27-09-2008;https://www.sofascore.com/pt/sampdoria-juventus/Mdbsleb;0;0
FIO X GEN 27-09-2008;5;830113;FIO;GEN;27-09-2008;https://www.sofascore.com/pt/genoa-fiorentina/Tdbsneb;1;0
BGN X NAP 28-09-2008;5;830111;BGN;NAP;28-09-2008;https://www.sofascore.com/pt/napoli-bologna/Kdbsoeb;0;1
CAT X CHV 28-09-2008;5;830112;CAT;CHV;28-09-2008;https://www.sofascore.com/pt/catania-chievoverona/UdbsAeb;1;0
LEC X CAG 28-09-2008;5;830114;LEC;CAG;28-09-2008;https://www.sofascore.com/pt/cagliari-lecce/Odbsueb;2;0
PAL X REG 28-09-2008;5;830116;PAL;REG;28-09-2008;https://www.sofascore.com/pt/palermo-reggina/pebstoHb;1;0
ROM X ATT 28-09-2008;5;830280;ROM;ATT;28-09-2008;https://www.sofascore.com/pt/roma-atalanta/Ldbsceb;2;0
TOR X LAZ 28-09-2008;5;830119;TOR;LAZ;28-09-2008;https://www.sofascore.com/pt/lazio-torino/WdbsZdb;1;3
UDI X RSI 28-09-2008;5;830120;UDI;RSI;28-09-2008;https://www.sofascore.com/pt/udinese-robur-siena/Vdbsantb;2;1
MIL X INT 28-09-2008;5;830115;MIL;INT;28-09-2008;https://www.sofascore.com/pt/inter-milan/RdbsXdb;1;0
LAZ X LEC 04-10-2008;6;830127;LAZ;LEC;04-10-2008;https://www.sofascore.com/pt/lazio-lecce/OdbsZdb;1;1
INT X BGN 04-10-2008;6;830125;INT;BGN;04-10-2008;https://www.sofascore.com/pt/inter-bologna/KdbsXdb;2;1
ATT X SAM 05-10-2008;6;830121;ATT;SAM;05-10-2008;https://www.sofascore.com/pt/sampdoria-atalanta/Ldbsleb;4;2
CHV X FIO 05-10-2008;6;830123;CHV;FIO;05-10-2008;https://www.sofascore.com/pt/chievoverona-fiorentina/TdbsUdb;0;2
GEN X NAP 05-10-2008;6;830124;GEN;NAP;05-10-2008;https://www.sofascore.com/pt/napoli-genoa/nebsoeb;3;2
JUV X PAL 05-10-2008;6;830126;JUV;PAL;05-10-2008;https://www.sofascore.com/pt/palermo-juventus/Mdbspeb;1;2
REG X CAT 05-10-2008;6;830128;REG;CAT;05-10-2008;https://www.sofascore.com/pt/catania-reggina/AebstoHb;1;1
RSI X ROM 05-10-2008;6;830129;RSI;ROM;05-10-2008;https://www.sofascore.com/pt/roma-robur-siena/cebsantb;1;0
UDI X TOR 05-10-2008;6;830130;UDI;TOR;05-10-2008;https://www.sofascore.com/pt/torino-udinese/VdbsWdb;2;0
