game;fixture;id;team_home;team_away;date;link;home_score;away_score
ARS X SUN 18-08-2012;1;2753670;ARS;SUN;18-08-2012;https://www.sofascore.com/pt/arsenal-sunderland/QR;0;0
FUL X NOR 18-08-2012;1;2753794;FUL;NOR;18-08-2012;https://www.sofascore.com/pt/fulham-norwich-city/Tnf;5;0
QPR X SWA 18-08-2012;1;2753860;QPR;SWA;18-08-2012;https://www.sofascore.com/pt/swansea-city-queens-park-rangers/bszb;0;5
REA X STO 18-08-2012;1;2753862;REA;STO;18-08-2012;https://www.sofascore.com/pt/stoke-city-reading/DsE;1;1
WBA X LIV 18-08-2012;1;2753864;WBA;LIV;18-08-2012;https://www.sofascore.com/pt/west-bromwich-albion-liverpool/iU;3;0
WES X ASV 18-08-2012;1;2753866;WES;ASV;18-08-2012;https://www.sofascore.com/pt/aston-villa-west-ham-united/MP;1;0
NEW X TOT 18-08-2012;1;2753858;NEW;TOT;18-08-2012;https://www.sofascore.com/pt/newcastle-united-tottenham/IO;2;1
WIG X CHE 19-08-2012;1;2753868;WIG;CHE;19-08-2012;https://www.sofascore.com/pt/wigan-athletic-chelsea/NsZ;0;2
MCI X SOU 19-08-2012;1;2753856;MCI;SOU;19-08-2012;https://www.sofascore.com/pt/southampton-manchester-city/rV;3;2
EVE X MUN 20-08-2012;1;2753672;EVE;MUN;20-08-2012;https://www.sofascore.com/pt/everton-manchester-united/KsY;1;0
SWA X WES 25-08-2012;2;2754574;SWA;WES;25-08-2012;https://www.sofascore.com/pt/swansea-city-west-ham-united/Mzb;3;0
ASV X EVE 25-08-2012;2;2754558;ASV;EVE;25-08-2012;https://www.sofascore.com/pt/everton-aston-villa/PY;1;3
MUN X FUL 25-08-2012;2;2754564;MUN;FUL;25-08-2012;https://www.sofascore.com/pt/fulham-manchester-united/KsT;3;2
NOR X QPR 25-08-2012;2;2754566;NOR;QPR;25-08-2012;https://www.sofascore.com/pt/norwich-city-queens-park-rangers/bsnf;1;1
SOU X WIG 25-08-2012;2;2754568;SOU;WIG;25-08-2012;https://www.sofascore.com/pt/wigan-athletic-southampton/VsZ;0;2
SUN X REA 25-08-2012;2;2754572;SUN;REA;25-08-2012;https://www.sofascore.com/pt/sunderland-reading/DsQ;-1;-1
TOT X WBA 25-08-2012;2;2754576;TOT;WBA;25-08-2012;https://www.sofascore.com/pt/west-bromwich-albion-tottenham/iI;1;1
CHE X NEW 25-08-2012;2;2754560;CHE;NEW;25-08-2012;https://www.sofascore.com/pt/newcastle-united-chelsea/NO;2;0
STO X ARS 26-08-2012;2;2754570;STO;ARS;26-08-2012;https://www.sofascore.com/pt/arsenal-stoke-city/ER;0;0
LIV X MCI 26-08-2012;2;2754562;LIV;MCI;26-08-2012;https://www.sofascore.com/pt/liverpool-manchester-city/rU;2;2
SUN X REA 11-12-2012;2;3251557;SUN;REA;11-12-2012;https://www.sofascore.com/pt/sunderland-reading/DsQ;3;0
CHE X REA 22-08-2012;3;2754578;CHE;REA;22-08-2012;https://www.sofascore.com/pt/chelsea-reading/DsN;4;2
WES X FUL 01-09-2012;3;2754594;WES;FUL;01-09-2012;https://www.sofascore.com/pt/fulham-west-ham-united/MsT;3;0
SWA X SUN 01-09-2012;3;2754588;SWA;SUN;01-09-2012;https://www.sofascore.com/pt/swansea-city-sunderland/Qzb;2;2
TOT X NOR 01-09-2012;3;2754590;TOT;NOR;01-09-2012;https://www.sofascore.com/pt/tottenham-norwich-city/Inf;1;1
WBA X EVE 01-09-2012;3;2754592;WBA;EVE;01-09-2012;https://www.sofascore.com/pt/west-bromwich-albion-everton/iY;2;0
WIG X STO 01-09-2012;3;2754596;WIG;STO;01-09-2012;https://www.sofascore.com/pt/wigan-athletic-stoke-city/EsZ;2;2
MCI X QPR 01-09-2012;3;2754582;MCI;QPR;01-09-2012;https://www.sofascore.com/pt/manchester-city-queens-park-rangers/bsr;3;1
LIV X ARS 02-09-2012;3;2754580;LIV;ARS;02-09-2012;https://www.sofascore.com/pt/liverpool-arsenal/HQfh;0;2
NEW X ASV 02-09-2012;3;2754584;NEW;ASV;02-09-2012;https://www.sofascore.com/pt/aston-villa-newcastle-united/OP;1;1
SOU X MUN 02-09-2012;3;2754586;SOU;MUN;02-09-2012;https://www.sofascore.com/pt/southampton-manchester-united/KV;2;3
NOR X WES 15-09-2012;4;2754608;NOR;WES;15-09-2012;https://www.sofascore.com/pt/west-ham-united-norwich-city/Msnf;0;0
