game;fixture;id;team_home;team_away;date;link;home_score;away_score
CHV X JUV 18-08-2018;1;7900718;CHV;JUV;18-08-2018;https://www.sofascore.com/pt/chievoverona-juventus/MdbsUdb;2;3
LAZ X NAP 18-08-2018;1;7900716;LAZ;NAP;18-08-2018;https://www.sofascore.com/pt/napoli-lazio/Zdbsoeb;1;2
SAM X FIO 19-08-2018;1;7900714;SAM;FIO;19-08-2018;https://www.sofascore.com/pt/sampdoria-fiorentina/Tdbsleb;-1;-1
TOR X ROM 19-08-2018;1;7900723;TOR;ROM;19-08-2018;https://www.sofascore.com/pt/roma-torino/Wdbsceb;0;1
BGN X SPA 19-08-2018;1;7900724;BGN;SPA;19-08-2018;https://www.sofascore.com/pt/bologna-spal/KdbsfAV;0;1
EMP X CAG 19-08-2018;1;7900717;EMP;CAG;19-08-2018;https://www.sofascore.com/pt/cagliari-empoli/febsueb;2;0
MIL X GEN 19-08-2018;1;7900715;MIL;GEN;19-08-2018;https://www.sofascore.com/pt/genoa-milan/Rdbsneb;-1;-1
PRM X UDI 19-08-2018;1;7900732;PRM;UDI;19-08-2018;https://www.sofascore.com/pt/udinese-parma/PdbsVdb;2;2
SAS X INT 19-08-2018;1;7900725;SAS;INT;19-08-2018;https://www.sofascore.com/pt/sassuolo-inter/XdbsTfb;1;0
ATT X FRO 20-08-2018;1;7900722;ATT;FRO;20-08-2018;https://www.sofascore.com/pt/frosinone-atalanta/Ldbsbgb;4;0
SAM X FIO 19-09-2018;1;7936004;SAM;FIO;19-09-2018;https://www.sofascore.com/pt/sampdoria-fiorentina/Tdbsleb;1;1
MIL X GEN 31-10-2018;1;7935927;MIL;GEN;31-10-2018;https://www.sofascore.com/pt/genoa-milan/Rdbsneb;2;1
JUV X LAZ 25-08-2018;2;7900826;JUV;LAZ;25-08-2018;https://www.sofascore.com/pt/lazio-juventus/MdbsZdb;2;0
NAP X MIL 25-08-2018;2;7900829;NAP;MIL;25-08-2018;https://www.sofascore.com/pt/napoli-milan/Rdbsoeb;3;2
SPA X PRM 26-08-2018;2;7900835;SPA;PRM;26-08-2018;https://www.sofascore.com/pt/parma-spal/PdbsfAV;1;0
CAG X SAS 26-08-2018;2;7900825;CAG;SAS;26-08-2018;https://www.sofascore.com/pt/sassuolo-cagliari/uebsTfb;2;2
FIO X CHV 26-08-2018;2;7900828;FIO;CHV;26-08-2018;https://www.sofascore.com/pt/chievoverona-fiorentina/TdbsUdb;6;1
FRO X BGN 26-08-2018;2;7900831;FRO;BGN;26-08-2018;https://www.sofascore.com/pt/frosinone-bologna/Kdbsbgb;0;0
GEN X EMP 26-08-2018;2;7900830;GEN;EMP;26-08-2018;https://www.sofascore.com/pt/genoa-empoli/febsneb;2;1
INT X TOR 26-08-2018;2;7900832;INT;TOR;26-08-2018;https://www.sofascore.com/pt/inter-torino/WdbsXdb;2;2
UDI X SAM 26-08-2018;2;7900839;UDI;SAM;26-08-2018;https://www.sofascore.com/pt/sampdoria-udinese/Vdbsleb;1;0
ROM X ATT 27-08-2018;2;7900827;ROM;ATT;27-08-2018;https://www.sofascore.com/pt/roma-atalanta/Ldbsceb;3;3
MIL X ROM 31-08-2018;3;7900833;MIL;ROM;31-08-2018;https://www.sofascore.com/pt/roma-milan/Rdbsceb;2;1
BGN X INT 01-09-2018;3;7900834;BGN;INT;01-09-2018;https://www.sofascore.com/pt/inter-bologna/KdbsXdb;0;3
PRM X JUV 01-09-2018;3;7900840;PRM;JUV;01-09-2018;https://www.sofascore.com/pt/parma-juventus/MdbsPdb;1;2
FIO X UDI 02-09-2018;3;7900842;FIO;UDI;02-09-2018;https://www.sofascore.com/pt/udinese-fiorentina/TdbsVdb;1;0
ATT X CAG 02-09-2018;3;7900836;ATT;CAG;02-09-2018;https://www.sofascore.com/pt/cagliari-atalanta/Ldbsueb;0;1
CHV X EMP 02-09-2018;3;7900838;CHV;EMP;02-09-2018;https://www.sofascore.com/pt/empoli-chievoverona/Udbsfeb;0;0
LAZ X FRO 02-09-2018;3;7900837;LAZ;FRO;02-09-2018;https://www.sofascore.com/pt/frosinone-lazio/Zdbsbgb;1;0
SAM X NAP 02-09-2018;3;7900841;SAM;NAP;02-09-2018;https://www.sofascore.com/pt/napoli-sampdoria/lebsoeb;3;0
SAS X GEN 02-09-2018;3;7900850;SAS;GEN;02-09-2018;https://www.sofascore.com/pt/sassuolo-genoa/nebsTfb;5;3
TOR X SPA 02-09-2018;3;7900845;TOR;SPA;02-09-2018;https://www.sofascore.com/pt/torino-spal/WdbsfAV;1;0
INT X PRM 15-09-2018;4;7900852;INT;PRM;15-09-2018;https://www.sofascore.com/pt/inter-parma/PdbsXdb;0;1
NAP X FIO 15-09-2018;4;7900846;NAP;FIO;15-09-2018;https://www.sofascore.com/pt/napoli-fiorentina/Tdbsoeb;1;0
FRO X SAM 15-09-2018;4;7900851;FRO;SAM;15-09-2018;https://www.sofascore.com/pt/frosinone-sampdoria/lebsbgb;0;5
ROM X CHV 16-09-2018;4;7900849;ROM;CHV;16-09-2018;https://www.sofascore.com/pt/roma-chievoverona/Udbsceb;2;2
GEN X BGN 16-09-2018;4;7900847;GEN;BGN;16-09-2018;https://www.sofascore.com/pt/genoa-bologna/Kdbsneb;1;0
JUV X SAS 16-09-2018;4;7900844;JUV;SAS;16-09-2018;https://www.sofascore.com/pt/sassuolo-juventus/MdbsTfb;2;1
UDI X TOR 16-09-2018;4;7900853;UDI;TOR;16-09-2018;https://www.sofascore.com/pt/torino-udinese/VdbsWdb;1;1
EMP X LAZ 16-09-2018;4;7900843;EMP;LAZ;16-09-2018;https://www.sofascore.com/pt/empoli-lazio/Zdbsfeb;0;1
CAG X MIL 16-09-2018;4;7900848;CAG;MIL;16-09-2018;https://www.sofascore.com/pt/cagliari-milan/Rdbsueb;1;1
SPA X ATT 17-09-2018;4;7900858;SPA;ATT;17-09-2018;https://www.sofascore.com/pt/atalanta-spal/LdbsfAV;2;0
SAS X EMP 21-09-2018;5;7900874;SAS;EMP;21-09-2018;https://www.sofascore.com/pt/sassuolo-empoli/febsTfb;3;1
PRM X CAG 22-09-2018;5;7900862;PRM;CAG;22-09-2018;https://www.sofascore.com/pt/cagliari-parma/Pdbsueb;2;0
FIO X SPA 22-09-2018;5;7900857;FIO;SPA;22-09-2018;https://www.sofascore.com/pt/fiorentina-spal/TdbsfAV;3;0
SAM X INT 22-09-2018;5;7900855;SAM;INT;22-09-2018;https://www.sofascore.com/pt/sampdoria-inter/Xdbsleb;0;1
TOR X NAP 23-09-2018;5;7900867;TOR;NAP;23-09-2018;https://www.sofascore.com/pt/napoli-torino/Wdbsoeb;1;3
BGN X ROM 23-09-2018;5;7900860;BGN;ROM;23-09-2018;https://www.sofascore.com/pt/roma-bologna/Kdbsceb;2;0
CHV X UDI 23-09-2018;5;7900859;CHV;UDI;23-09-2018;https://www.sofascore.com/pt/udinese-chievoverona/UdbsVdb;0;2
LAZ X GEN 23-09-2018;5;7900856;LAZ;GEN;23-09-2018;https://www.sofascore.com/pt/genoa-lazio/Zdbsneb;4;1
