game;fixture;id;team_home;team_away;date;link;home_score;away_score
AVA X CAM 09-05-2009;1;1015942;AVA;CAM;09-05-2009;https://www.sofascore.com/pt/avai-atletico-mineiro/COspWc;2;2
PAL X CFC 09-05-2009;1;1015941;PAL;CFC;09-05-2009;https://www.sofascore.com/pt/coritiba-palmeiras/nOsHO;2;1
SPT X BAR 09-05-2009;1;1015940;SPT;BAR;09-05-2009;https://www.sofascore.com/pt/gremio-barueri-sport-recife/jOsgOc;1;1
CAP X VIT 10-05-2009;1;1015946;CAP;VIT;10-05-2009;https://www.sofascore.com/pt/athletico-paranaense-vitoria/mOsrO;0;2
COR X INT 10-05-2009;1;1015943;COR;INT;10-05-2009;https://www.sofascore.com/pt/internacional-corinthians/hOsqO;0;1
CRU X FLA 10-05-2009;1;1015945;CRU;FLA;10-05-2009;https://www.sofascore.com/pt/flamengo-cruzeiro/eOsGuc;2;0
FLU X SPO 10-05-2009;1;1015944;FLU;SPO;10-05-2009;https://www.sofascore.com/pt/sao-paulo-fluminense/lOsGO;1;0
SND X BOT 10-05-2009;1;1015948;SND;BOT;10-05-2009;https://www.sofascore.com/pt/ec-santo-andre-botafogo/iOsqOc;1;1
GOI X NAU 10-05-2009;1;1015949;GOI;NAU;10-05-2009;https://www.sofascore.com/pt/nautico-goias/kOslP;3;3
GRE X SAN 10-05-2009;1;1015947;GRE;SAN;10-05-2009;https://www.sofascore.com/pt/gremio-santos/tOsBtc;1;1
CAM X GRE 16-05-2009;2;1015952;CAM;GRE;16-05-2009;https://www.sofascore.com/pt/gremio-atletico-mineiro/COsBtc;2;1
CFC X SND 16-05-2009;2;1015951;CFC;SND;16-05-2009;https://www.sofascore.com/pt/ec-santo-andre-coritiba/HOsqOc;2;4
FLA X AVA 16-05-2009;2;1015956;FLA;AVA;16-05-2009;https://www.sofascore.com/pt/avai-flamengo/GucspWc;0;0
BAR X FLU 17-05-2009;2;1015954;BAR;FLU;17-05-2009;https://www.sofascore.com/pt/gremio-barueri-fluminense/lOsgOc;0;0
INT X PAL 17-05-2009;2;1015955;INT;PAL;17-05-2009;https://www.sofascore.com/pt/internacional-palmeiras/nOsqO;2;0
SAN X GOI 17-05-2009;2;1015950;SAN;GOI;17-05-2009;https://www.sofascore.com/pt/santos-goias/kOstO;3;3
SPO X CAP 17-05-2009;2;1015953;SPO;CAP;17-05-2009;https://www.sofascore.com/pt/sao-paulo-athletico-paranaense/rOsGO;2;2
BOT X COR 17-05-2009;2;1015957;BOT;COR;17-05-2009;https://www.sofascore.com/pt/botafogo-corinthians/hOsiO;0;0
NAU X CRU 17-05-2009;2;1015959;NAU;CRU;17-05-2009;https://www.sofascore.com/pt/nautico-cruzeiro/eOslP;2;0
VIT X SPT 17-05-2009;2;1015958;VIT;SPT;17-05-2009;https://www.sofascore.com/pt/vitoria-sport-recife/jOsmO;1;0
COR X BAR 23-05-2009;3;1015960;COR;BAR;23-05-2009;https://www.sofascore.com/pt/gremio-barueri-corinthians/hOsgOc;2;1
CRU X VIT 23-05-2009;3;1015961;CRU;VIT;23-05-2009;https://www.sofascore.com/pt/vitoria-cruzeiro/eOsmO;2;0
GOI X INT 23-05-2009;3;1015962;GOI;INT;23-05-2009;https://www.sofascore.com/pt/internacional-goias/kOsqO;0;1
CAP X NAU 24-05-2009;3;1015963;CAP;NAU;24-05-2009;https://www.sofascore.com/pt/nautico-athletico-paranaense/rOslP;2;3
FLU X SAN 24-05-2009;3;1015965;FLU;SAN;24-05-2009;https://www.sofascore.com/pt/santos-fluminense/lOstO;1;4
GRE X BOT 24-05-2009;3;1015964;GRE;BOT;24-05-2009;https://www.sofascore.com/pt/gremio-botafogo/iOsBtc;2;0
PAL X SPO 24-05-2009;3;1015966;PAL;SPO;24-05-2009;https://www.sofascore.com/pt/sao-paulo-palmeiras/nOsGO;0;0
AVA X CFC 24-05-2009;3;1015969;AVA;CFC;24-05-2009;https://www.sofascore.com/pt/avai-coritiba/HOspWc;2;2
SND X FLA 24-05-2009;3;1015967;SND;FLA;24-05-2009;https://www.sofascore.com/pt/ec-santo-andre-flamengo/GucsqOc;1;2
SPT X CAM 24-05-2009;3;1015968;SPT;CAM;24-05-2009;https://www.sofascore.com/pt/atletico-mineiro-sport-recife/jOsCO;2;3
CAM X SND 30-05-2009;4;1015972;CAM;SND;30-05-2009;https://www.sofascore.com/pt/ec-santo-andre-atletico-mineiro/COsqOc;0;0
BOT X SPT 30-05-2009;4;1015976;BOT;SPT;30-05-2009;https://www.sofascore.com/pt/sport-recife-botafogo/iOsjO;2;2
CFC X GOI 30-05-2009;4;1015971;CFC;GOI;30-05-2009;https://www.sofascore.com/pt/coritiba-goias/kOsHO;1;3
FLA X CAP 31-05-2009;4;1015970;FLA;CAP;31-05-2009;https://www.sofascore.com/pt/flamengo-athletico-paranaense/rOsGuc;2;1
NAU X FLU 31-05-2009;4;1015975;NAU;FLU;31-05-2009;https://www.sofascore.com/pt/nautico-fluminense/lOslP;1;1
SAN X COR 31-05-2009;4;1015974;SAN;COR;31-05-2009;https://www.sofascore.com/pt/santos-corinthians/hOstO;3;1
SPO X CRU 31-05-2009;4;1015973;SPO;CRU;31-05-2009;https://www.sofascore.com/pt/sao-paulo-cruzeiro/eOsGO;3;0
VIT X GRE 31-05-2009;4;1015977;VIT;GRE;31-05-2009;https://www.sofascore.com/pt/gremio-vitoria/mOsBtc;1;0
BAR X PAL 31-05-2009;4;1015978;BAR;PAL;31-05-2009;https://www.sofascore.com/pt/gremio-barueri-palmeiras/nOsgOc;2;2
INT X AVA 31-05-2009;4;1015979;INT;AVA;31-05-2009;https://www.sofascore.com/pt/avai-internacional/qOspWc;2;1
SND X SAN 05-06-2009;5;1015981;SND;SAN;05-06-2009;https://www.sofascore.com/pt/ec-santo-andre-santos/tOsqOc;3;3
GRE X NAU 05-06-2009;5;1015980;GRE;NAU;05-06-2009;https://www.sofascore.com/pt/gremio-nautico/lPsBtc;3;0
COR X CFC 07-06-2009;5;1015982;COR;CFC;07-06-2009;https://www.sofascore.com/pt/coritiba-corinthians/hOsHO;2;0
CAP X CAM 07-06-2009;5;1015987;CAP;CAM;07-06-2009;https://www.sofascore.com/pt/atletico-mineiro-athletico-paranaense/rOsCO;0;4
AVA X SPO 07-06-2009;5;1015986;AVA;SPO;07-06-2009;https://www.sofascore.com/pt/avai-sao-paulo/GOspWc;0;0
PAL X VIT 07-06-2009;5;1015983;PAL;VIT;07-06-2009;https://www.sofascore.com/pt/palmeiras-vitoria/mOsnO;2;1
SPT X FLA 07-06-2009;5;1015984;SPT;FLA;07-06-2009;https://www.sofascore.com/pt/flamengo-sport-recife/jOsGuc;4;2
CRU X INT 07-06-2009;5;1015988;CRU;INT;07-06-2009;https://www.sofascore.com/pt/internacional-cruzeiro/eOsqO;1;1
FLU X BOT 07-06-2009;5;1015989;FLU;BOT;07-06-2009;https://www.sofascore.com/pt/fluminense-botafogo/iOslO;1;0
GOI X BAR 07-06-2009;5;1015990;GOI;BAR;07-06-2009;https://www.sofascore.com/pt/gremio-barueri-goias/kOsgOc;2;2
BOT X SAN 13-06-2009;6;1015998;BOT;SAN;13-06-2009;https://www.sofascore.com/pt/santos-botafogo/iOstO;2;0
SPT X CAP 13-06-2009;6;1015992;SPT;CAP;13-06-2009;https://www.sofascore.com/pt/athletico-paranaense-sport-recife/jOsrO;0;1
SPO X SND 13-06-2009;6;1015991;SPO;SND;13-06-2009;https://www.sofascore.com/pt/ec-santo-andre-sao-paulo/GOsqOc;1;1
CAM X NAU 14-06-2009;6;1015997;CAM;NAU;14-06-2009;https://www.sofascore.com/pt/nautico-atletico-mineiro/COslP;3;0
CFC X FLA 14-06-2009;6;1015994;CFC;FLA;14-06-2009;https://www.sofascore.com/pt/flamengo-coritiba/HOsGuc;5;0
FLU X GRE 14-06-2009;6;1015995;FLU;GRE;14-06-2009;https://www.sofascore.com/pt/gremio-fluminense/lOsBtc;0;0
GOI X COR 14-06-2009;6;1015996;GOI;COR;14-06-2009;https://www.sofascore.com/pt/goias-corinthians/hOskO;0;0
BAR X AVA 14-06-2009;6;1016000;BAR;AVA;14-06-2009;https://www.sofascore.com/pt/avai-gremio-barueri/gOcspWc;3;1
INT X VIT 14-06-2009;6;1015993;INT;VIT;14-06-2009;https://www.sofascore.com/pt/internacional-vitoria/mOsqO;0;0
PAL X CRU 14-06-2009;6;1015999;PAL;CRU;14-06-2009;https://www.sofascore.com/pt/palmeiras-cruzeiro/eOsnO;3;1
CAP X PAL 20-06-2009;7;1016004;CAP;PAL;20-06-2009;https://www.sofascore.com/pt/athletico-paranaense-palmeiras/nOsrO;2;2
SND X SPT 20-06-2009;7;1016009;SND;SPT;20-06-2009;https://www.sofascore.com/pt/ec-santo-andre-sport-recife/jOsqOc;2;1
VIT X BOT 20-06-2009;7;1016005;VIT;BOT;20-06-2009;https://www.sofascore.com/pt/vitoria-botafogo/iOsmO;4;3
AVA X FLU 20-06-2009;7;1016003;AVA;FLU;20-06-2009;https://www.sofascore.com/pt/avai-fluminense/lOspWc;3;2
GRE X GOI 20-06-2009;7;1016001;GRE;GOI;20-06-2009;https://www.sofascore.com/pt/gremio-goias/kOsBtc;2;2
NAU X CFC 20-06-2009;7;1016002;NAU;CFC;20-06-2009;https://www.sofascore.com/pt/nautico-coritiba/HOslP;0;1
COR X SPO 21-06-2009;7;1016007;COR;SPO;21-06-2009;https://www.sofascore.com/pt/sao-paulo-corinthians/hOsGO;3;1
CRU X BAR 21-06-2009;7;1016010;CRU;BAR;21-06-2009;https://www.sofascore.com/pt/gremio-barueri-cruzeiro/eOsgOc;2;4
FLA X INT 21-06-2009;7;1016008;FLA;INT;21-06-2009;https://www.sofascore.com/pt/flamengo-internacional/qOsGuc;4;0
SAN X CAM 21-06-2009;7;1016006;SAN;CAM;21-06-2009;https://www.sofascore.com/pt/atletico-mineiro-santos/tOsCO;2;3
CAP X COR 27-06-2009;8;1016017;CAP;COR;27-06-2009;https://www.sofascore.com/pt/athletico-paranaense-corinthians/hOsrO;1;0
BAR X CAM 27-06-2009;8;1016015;BAR;CAM;27-06-2009;https://www.sofascore.com/pt/gremio-barueri-atletico-mineiro/COsgOc;4;2
SPO X NAU 27-06-2009;8;1016021;SPO;NAU;27-06-2009;https://www.sofascore.com/pt/nautico-sao-paulo/GOslP;2;0
BOT X GOI 27-06-2009;8;1016012;BOT;GOI;27-06-2009;https://www.sofascore.com/pt/goias-botafogo/iOskO;1;4
CRU X AVA 27-06-2009;8;1016011;CRU;AVA;27-06-2009;https://www.sofascore.com/pt/avai-cruzeiro/eOspWc;1;0
FLU X FLA 28-06-2009;8;1016020;FLU;FLA;28-06-2009;https://www.sofascore.com/pt/flamengo-fluminense/lOsGuc;0;0
INT X CFC 28-06-2009;8;1016018;INT;CFC;28-06-2009;https://www.sofascore.com/pt/coritiba-internacional/qOsHO;3;0
PAL X SAN 28-06-2009;8;1016016;PAL;SAN;28-06-2009;https://www.sofascore.com/pt/santos-palmeiras/nOstO;1;1
SPT X GRE 28-06-2009;8;1016019;SPT;GRE;28-06-2009;https://www.sofascore.com/pt/gremio-sport-recife/jOsBtc;3;1
VIT X SND 28-06-2009;8;1016013;VIT;SND;28-06-2009;https://www.sofascore.com/pt/ec-santo-andre-vitoria/mOsqOc;4;1
SND X BAR 04-07-2009;9;1016024;SND;BAR;04-07-2009;https://www.sofascore.com/pt/ec-santo-andre-gremio-barueri/gOcsqOc;1;1
FLA X VIT 04-07-2009;9;1016030;FLA;VIT;04-07-2009;https://www.sofascore.com/pt/flamengo-vitoria/mOsGuc;2;1
SAN X SPT 04-07-2009;9;1016023;SAN;SPT;04-07-2009;https://www.sofascore.com/pt/santos-sport-recife/jOstO;1;0
CAM X BOT 05-07-2009;9;1016022;CAM;BOT;05-07-2009;https://www.sofascore.com/pt/atletico-mineiro-botafogo/iOsCO;1;1
CFC X SPO 05-07-2009;9;1016026;CFC;SPO;05-07-2009;https://www.sofascore.com/pt/coritiba-sao-paulo/GOsHO;2;0
GOI X CRU 05-07-2009;9;1016027;GOI;CRU;05-07-2009;https://www.sofascore.com/pt/goias-cruzeiro/eOskO;1;0
GRE X CAP 05-07-2009;9;1016028;GRE;CAP;05-07-2009;https://www.sofascore.com/pt/gremio-athletico-paranaense/rOsBtc;4;1
AVA X PAL 05-07-2009;9;1016029;AVA;PAL;05-07-2009;https://www.sofascore.com/pt/avai-palmeiras/nOspWc;0;3
