game;fixture;id;team_home;team_away;date;link;home_score;away_score
HEL X MIL 24-08-2013;1;4152991;HEL;MIL;24-08-2013;https://www.sofascore.com/pt/hellas-verona-milan/Rdbsbeb;2;1
SAM X JUV 24-08-2013;1;4153003;SAM;JUV;24-08-2013;https://www.sofascore.com/pt/sampdoria-juventus/Mdbsleb;0;1
INT X GEN 25-08-2013;1;4152993;INT;GEN;25-08-2013;https://www.sofascore.com/pt/genoa-inter/Xdbsneb;2;0
CAG X ATT 25-08-2013;1;4152987;CAG;ATT;25-08-2013;https://www.sofascore.com/pt/cagliari-atalanta/Ldbsueb;2;1
LAZ X UDI 25-08-2013;1;4152995;LAZ;UDI;25-08-2013;https://www.sofascore.com/pt/lazio-udinese/VdbsZdb;2;1
LIV X ROM 25-08-2013;1;4152997;LIV;ROM;25-08-2013;https://www.sofascore.com/pt/livorno-roma/cebsBeb;0;2
NAP X BGN 25-08-2013;1;4152999;NAP;BGN;25-08-2013;https://www.sofascore.com/pt/napoli-bologna/Kdbsoeb;3;0
PRM X CHV 25-08-2013;1;4153001;PRM;CHV;25-08-2013;https://www.sofascore.com/pt/chievoverona-parma/PdbsUdb;0;0
TOR X SAS 25-08-2013;1;4153005;TOR;SAS;25-08-2013;https://www.sofascore.com/pt/sassuolo-torino/WdbsTfb;2;0
FIO X CAT 26-08-2013;1;4152989;FIO;CAT;26-08-2013;https://www.sofascore.com/pt/catania-fiorentina/TdbsAeb;2;1
CHV X NAP 31-08-2013;2;4157269;CHV;NAP;31-08-2013;https://www.sofascore.com/pt/napoli-chievoverona/Udbsoeb;2;4
JUV X LAZ 31-08-2013;2;4157273;JUV;LAZ;31-08-2013;https://www.sofascore.com/pt/lazio-juventus/MdbsZdb;4;1
ROM X HEL 01-09-2013;2;4157277;ROM;HEL;01-09-2013;https://www.sofascore.com/pt/roma-hellas-verona/bebsceb;3;0
ATT X TOR 01-09-2013;2;4157263;ATT;TOR;01-09-2013;https://www.sofascore.com/pt/torino-atalanta/LdbsWdb;2;0
BGN X SAM 01-09-2013;2;4157265;BGN;SAM;01-09-2013;https://www.sofascore.com/pt/sampdoria-bologna/Kdbsleb;2;2
CAT X INT 01-09-2013;2;4157267;CAT;INT;01-09-2013;https://www.sofascore.com/pt/catania-inter/XdbsAeb;0;3
GEN X FIO 01-09-2013;2;4157271;GEN;FIO;01-09-2013;https://www.sofascore.com/pt/genoa-fiorentina/Tdbsneb;2;5
MIL X CAG 01-09-2013;2;4157275;MIL;CAG;01-09-2013;https://www.sofascore.com/pt/cagliari-milan/Rdbsueb;3;1
SAS X LIV 01-09-2013;2;4157279;SAS;LIV;01-09-2013;https://www.sofascore.com/pt/sassuolo-livorno/BebsTfb;1;4
UDI X PRM 01-09-2013;2;4157281;UDI;PRM;01-09-2013;https://www.sofascore.com/pt/udinese-parma/PdbsVdb;3;1
INT X JUV 14-09-2013;3;4157287;INT;JUV;14-09-2013;https://www.sofascore.com/pt/inter-juventus/MdbsXdb;1;1
NAP X ATT 14-09-2013;3;4157293;NAP;ATT;14-09-2013;https://www.sofascore.com/pt/napoli-atalanta/Ldbsoeb;2;0
TOR X MIL 14-09-2013;3;4157299;TOR;MIL;14-09-2013;https://www.sofascore.com/pt/torino-milan/RdbsWdb;2;2
FIO X CAG 15-09-2013;3;4157283;FIO;CAG;15-09-2013;https://www.sofascore.com/pt/cagliari-fiorentina/Tdbsueb;1;1
HEL X SAS 15-09-2013;3;4157285;HEL;SAS;15-09-2013;https://www.sofascore.com/pt/sassuolo-hellas-verona/bebsTfb;2;0
LAZ X CHV 15-09-2013;3;4157289;LAZ;CHV;15-09-2013;https://www.sofascore.com/pt/lazio-chievoverona/UdbsZdb;3;0
LIV X CAT 15-09-2013;3;4157291;LIV;CAT;15-09-2013;https://www.sofascore.com/pt/livorno-catania/AebsBeb;2;0
UDI X BGN 15-09-2013;3;4157301;UDI;BGN;15-09-2013;https://www.sofascore.com/pt/udinese-bologna/KdbsVdb;1;1
SAM X GEN 15-09-2013;3;4157297;SAM;GEN;15-09-2013;https://www.sofascore.com/pt/genoa-sampdoria/lebsneb;0;3
PRM X ROM 16-09-2013;3;4157295;PRM;ROM;16-09-2013;https://www.sofascore.com/pt/roma-parma/Pdbsceb;1;3
CAG X SAM 21-09-2013;4;4157307;CAG;SAM;21-09-2013;https://www.sofascore.com/pt/cagliari-sampdoria/lebsueb;2;2
CHV X UDI 21-09-2013;4;4157311;CHV;UDI;21-09-2013;https://www.sofascore.com/pt/udinese-chievoverona/UdbsVdb;2;1
GEN X LIV 21-09-2013;4;4157313;GEN;LIV;21-09-2013;https://www.sofascore.com/pt/livorno-genoa/nebsBeb;0;0
SAS X INT 22-09-2013;4;4157321;SAS;INT;22-09-2013;https://www.sofascore.com/pt/sassuolo-inter/XdbsTfb;0;7
ATT X FIO 22-09-2013;4;4157303;ATT;FIO;22-09-2013;https://www.sofascore.com/pt/fiorentina-atalanta/LdbsTdb;0;2
BGN X TOR 22-09-2013;4;4157305;BGN;TOR;22-09-2013;https://www.sofascore.com/pt/torino-bologna/KdbsWdb;1;2
CAT X PRM 22-09-2013;4;4157309;CAT;PRM;22-09-2013;https://www.sofascore.com/pt/catania-parma/PdbsAeb;0;0
JUV X HEL 22-09-2013;4;4157315;JUV;HEL;22-09-2013;https://www.sofascore.com/pt/hellas-verona-juventus/Mdbsbeb;2;1
ROM X LAZ 22-09-2013;4;4157319;ROM;LAZ;22-09-2013;https://www.sofascore.com/pt/roma-lazio/Zdbsceb;2;0
MIL X NAP 22-09-2013;4;4157317;MIL;NAP;22-09-2013;https://www.sofascore.com/pt/napoli-milan/Rdbsoeb;1;2
UDI X GEN 24-09-2013;5;4157341;UDI;GEN;24-09-2013;https://www.sofascore.com/pt/genoa-udinese/Vdbsneb;1;0
BGN X MIL 25-09-2013;5;4157323;BGN;MIL;25-09-2013;https://www.sofascore.com/pt/milan-bologna/KdbsRdb;3;3
CHV X JUV 25-09-2013;5;4157325;CHV;JUV;25-09-2013;https://www.sofascore.com/pt/chievoverona-juventus/MdbsUdb;1;2
LAZ X CAT 25-09-2013;5;4157329;LAZ;CAT;25-09-2013;https://www.sofascore.com/pt/catania-lazio/ZdbsAeb;3;1
LIV X CAG 25-09-2013;5;4157331;LIV;CAG;25-09-2013;https://www.sofascore.com/pt/livorno-cagliari/uebsBeb;1;1
NAP X SAS 25-09-2013;5;4157333;NAP;SAS;25-09-2013;https://www.sofascore.com/pt/sassuolo-napoli/oebsTfb;1;1
PRM X ATT 25-09-2013;5;4157335;PRM;ATT;25-09-2013;https://www.sofascore.com/pt/parma-atalanta/LdbsPdb;4;3
SAM X ROM 25-09-2013;5;4157337;SAM;ROM;25-09-2013;https://www.sofascore.com/pt/sampdoria-roma/cebsleb;0;2
TOR X HEL 25-09-2013;5;4157339;TOR;HEL;25-09-2013;https://www.sofascore.com/pt/hellas-verona-torino/Wdbsbeb;2;2
INT X FIO 26-09-2013;5;4157327;INT;FIO;26-09-2013;https://www.sofascore.com/pt/inter-fiorentina/TdbsXdb;2;1
GEN X NAP 28-09-2013;6;4157391;GEN;NAP;28-09-2013;https://www.sofascore.com/pt/napoli-genoa/nebsoeb;0;2
MIL X SAM 28-09-2013;6;4157395;MIL;SAM;28-09-2013;https://www.sofascore.com/pt/sampdoria-milan/Rdbsleb;1;0
TOR X JUV 29-09-2013;6;4157401;TOR;JUV;29-09-2013;https://www.sofascore.com/pt/torino-juventus/MdbsWdb;0;1
ATT X UDI 29-09-2013;6;4157383;ATT;UDI;29-09-2013;https://www.sofascore.com/pt/udinese-atalanta/LdbsVdb;2;0
CAG X INT 29-09-2013;6;4157385;CAG;INT;29-09-2013;https://www.sofascore.com/pt/cagliari-inter/Xdbsueb;1;1
CAT X CHV 29-09-2013;6;4157387;CAT;CHV;29-09-2013;https://www.sofascore.com/pt/catania-chievoverona/UdbsAeb;2;0
HEL X LIV 29-09-2013;6;4157393;HEL;LIV;29-09-2013;https://www.sofascore.com/pt/livorno-hellas-verona/bebsBeb;2;1
SAS X LAZ 29-09-2013;6;4157399;SAS;LAZ;29-09-2013;https://www.sofascore.com/pt/sassuolo-lazio/ZdbsTfb;2;2
ROM X BGN 29-09-2013;6;4157397;ROM;BGN;29-09-2013;https://www.sofascore.com/pt/roma-bologna/Kdbsceb;5;0
FIO X PRM 30-09-2013;6;4157389;FIO;PRM;30-09-2013;https://www.sofascore.com/pt/fiorentina-parma/PdbsTdb;2;2
CHV X ATT 05-10-2013;7;4157447;CHV;ATT;05-10-2013;https://www.sofascore.com/pt/chievoverona-atalanta/LdbsUdb;0;1
INT X ROM 05-10-2013;7;4157449;INT;ROM;05-10-2013;https://www.sofascore.com/pt/roma-inter/Xdbsceb;0;3
PRM X SAS 06-10-2013;7;4157457;PRM;SAS;06-10-2013;https://www.sofascore.com/pt/sassuolo-parma/PdbsTfb;3;1
BGN X HEL 06-10-2013;7;4157443;BGN;HEL;06-10-2013;https://www.sofascore.com/pt/hellas-verona-bologna/Kdbsbeb;1;4
CAT X GEN 06-10-2013;7;4157445;CAT;GEN;06-10-2013;https://www.sofascore.com/pt/catania-genoa/nebsAeb;1;1
NAP X LIV 06-10-2013;7;4157455;NAP;LIV;06-10-2013;https://www.sofascore.com/pt/livorno-napoli/oebsBeb;4;0
SAM X TOR 06-10-2013;7;4157459;SAM;TOR;06-10-2013;https://www.sofascore.com/pt/sampdoria-torino/Wdbsleb;2;2
UDI X CAG 06-10-2013;7;4157461;UDI;CAG;06-10-2013;https://www.sofascore.com/pt/cagliari-udinese/Vdbsueb;2;0
JUV X MIL 06-10-2013;7;4157451;JUV;MIL;06-10-2013;https://www.sofascore.com/pt/milan-juventus/MdbsRdb;3;2
LAZ X FIO 06-10-2013;7;4157453;LAZ;FIO;06-10-2013;https://www.sofascore.com/pt/lazio-fiorentina/TdbsZdb;0;0
ROM X NAP 18-10-2013;8;4157517;ROM;NAP;18-10-2013;https://www.sofascore.com/pt/napoli-roma/cebsoeb;2;0
CAG X CAT 19-10-2013;8;4157505;CAG;CAT;19-10-2013;https://www.sofascore.com/pt/catania-cagliari/uebsAeb;2;1
MIL X UDI 19-10-2013;8;4157515;MIL;UDI;19-10-2013;https://www.sofascore.com/pt/udinese-milan/RdbsVdb;1;0
