game;fixture;id;team_home;team_away;date;link;home_score;away_score
BAY X WOB 22-08-2014;1;5614338;BAY;WOB;22-08-2014;https://www.sofascore.com/pt/bayern-munchen-wolfsburg/zabsxdb;2;1
KOL X HSV 23-08-2014;1;5614358;KOL;HSV;23-08-2014;https://www.sofascore.com/pt/hamburger-sv-1-fc-koln/wdbsBdb;0;0
TSG X AUG 23-08-2014;1;5614348;TSG;AUG;23-08-2014;https://www.sofascore.com/pt/augsburg-1899-hoffenheim/ubbsacb;2;0
SGE X SCF 23-08-2014;1;5614356;SGE;SCF;23-08-2014;https://www.sofascore.com/pt/eintracht-frankfurt-freiburg/Nabszdb;1;0
H96 X S04 23-08-2014;1;5614350;H96;S04;23-08-2014;https://www.sofascore.com/pt/hannover-96-fc-schalke-04/FabsQab;2;1
BCS X SVW 23-08-2014;1;5614352;BCS;SVW;23-08-2014;https://www.sofascore.com/pt/werder-bremen-hertha-bsc/DabsJab;2;2
DOR X BLK 23-08-2014;1;5614344;DOR;BLK;23-08-2014;https://www.sofascore.com/pt/bayer-04-leverkusen-borussia-dortmund/ydbsGdb;0;2
SCP X MAI 24-08-2014;1;5614360;SCP;MAI;24-08-2014;https://www.sofascore.com/pt/sc-paderborn-07-1-fsv-mainz-05/gbbslbb;2;2
BMG X STU 24-08-2014;1;5614346;BMG;STU;24-08-2014;https://www.sofascore.com/pt/vfb-stuttgart-borussia-mgladbach/CabsCdb;1;1
AUG X DOR 29-08-2014;2;5614392;AUG;DOR;29-08-2014;https://www.sofascore.com/pt/borussia-dortmund-augsburg/acbsydb;2;3
BLK X BCS 30-08-2014;2;5614386;BLK;BCS;30-08-2014;https://www.sofascore.com/pt/bayer-04-leverkusen-hertha-bsc/DabsGdb;4;2
HSV X SCP 30-08-2014;2;5614400;HSV;SCP;30-08-2014;https://www.sofascore.com/pt/hamburger-sv-sc-paderborn-07/lbbsBdb;0;3
STU X KOL 30-08-2014;2;5614398;STU;KOL;30-08-2014;https://www.sofascore.com/pt/vfb-stuttgart-1-fc-koln/wdbsCdb;0;2
SVW X TSG 30-08-2014;2;5614394;SVW;TSG;30-08-2014;https://www.sofascore.com/pt/1899-hoffenheim-werder-bremen/Jabsubb;1;1
WOB X SGE 30-08-2014;2;5614388;WOB;SGE;30-08-2014;https://www.sofascore.com/pt/eintracht-frankfurt-wolfsburg/zabszdb;2;2
S04 X BAY 30-08-2014;2;5614384;S04;BAY;30-08-2014;https://www.sofascore.com/pt/bayern-munchen-fc-schalke-04/Fabsxdb;1;1
MAI X H96 31-08-2014;2;5614390;MAI;H96;31-08-2014;https://www.sofascore.com/pt/1-fsv-mainz-05-hannover-96/Qabsgbb;0;0
SCF X BMG 31-08-2014;2;5614396;SCF;BMG;31-08-2014;https://www.sofascore.com/pt/freiburg-borussia-mgladbach/CabsNab;0;0
BLK X SVW 12-09-2014;3;5614406;BLK;SVW;12-09-2014;https://www.sofascore.com/pt/bayer-04-leverkusen-werder-bremen/JabsGdb;3;3
TSG X WOB 13-09-2014;3;5614410;TSG;WOB;13-09-2014;https://www.sofascore.com/pt/1899-hoffenheim-wolfsburg/zabsubb;1;1
BAY X STU 13-09-2014;3;5614402;BAY;STU;13-09-2014;https://www.sofascore.com/pt/vfb-stuttgart-bayern-munchen/xdbsCdb;2;0
DOR X SCF 13-09-2014;3;5614404;DOR;SCF;13-09-2014;https://www.sofascore.com/pt/borussia-dortmund-freiburg/Nabsydb;3;1
BCS X MAI 13-09-2014;3;5614414;BCS;MAI;13-09-2014;https://www.sofascore.com/pt/1-fsv-mainz-05-hertha-bsc/Dabsgbb;1;3
SCP X KOL 13-09-2014;3;5614418;SCP;KOL;13-09-2014;https://www.sofascore.com/pt/1-fc-koln-sc-paderborn-07/lbbswdb;0;0
BMG X S04 13-09-2014;3;5614408;BMG;S04;13-09-2014;https://www.sofascore.com/pt/fc-schalke-04-borussia-mgladbach/CabsFab;4;1
SGE X AUG 14-09-2014;3;5614416;SGE;AUG;14-09-2014;https://www.sofascore.com/pt/eintracht-frankfurt-augsburg/acbszdb;0;1
H96 X HSV 14-09-2014;3;5614412;H96;HSV;14-09-2014;https://www.sofascore.com/pt/hamburger-sv-hannover-96/QabsBdb;2;0
SCF X BCS 19-09-2014;4;5614752;SCF;BCS;19-09-2014;https://www.sofascore.com/pt/freiburg-hertha-bsc/DabsNab;2;2
AUG X SVW 20-09-2014;4;5614750;AUG;SVW;20-09-2014;https://www.sofascore.com/pt/augsburg-werder-bremen/Jabsacb;4;2
S04 X SGE 20-09-2014;4;5614744;S04;SGE;20-09-2014;https://www.sofascore.com/pt/eintracht-frankfurt-fc-schalke-04/Fabszdb;2;2
HSV X BAY 20-09-2014;4;5614756;HSV;BAY;20-09-2014;https://www.sofascore.com/pt/hamburger-sv-bayern-munchen/xdbsBdb;0;0
SCP X H96 20-09-2014;4;5614760;SCP;H96;20-09-2014;https://www.sofascore.com/pt/sc-paderborn-07-hannover-96/Qabslbb;2;0
STU X TSG 20-09-2014;4;5614754;STU;TSG;20-09-2014;https://www.sofascore.com/pt/vfb-stuttgart-1899-hoffenheim/ubbsCdb;0;2
MAI X DOR 20-09-2014;4;5614748;MAI;DOR;20-09-2014;https://www.sofascore.com/pt/borussia-dortmund-1-fsv-mainz-05/gbbsydb;2;0
WOB X BLK 21-09-2014;4;5614746;WOB;BLK;21-09-2014;https://www.sofascore.com/pt/bayer-04-leverkusen-wolfsburg/zabsGdb;4;1
KOL X BMG 21-09-2014;4;5614758;KOL;BMG;21-09-2014;https://www.sofascore.com/pt/1-fc-koln-borussia-mgladbach/Cabswdb;0;0
TSG X SCF 23-09-2014;5;5614770;TSG;SCF;23-09-2014;https://www.sofascore.com/pt/1899-hoffenheim-freiburg/Nabsubb;3;3
BAY X SCP 23-09-2014;5;5614762;BAY;SCP;23-09-2014;https://www.sofascore.com/pt/bayern-munchen-sc-paderborn-07/lbbsxdb;4;0
SGE X MAI 23-09-2014;5;5614778;SGE;MAI;23-09-2014;https://www.sofascore.com/pt/eintracht-frankfurt-1-fsv-mainz-05/gbbszdb;2;2
SVW X S04 23-09-2014;5;5614776;SVW;S04;23-09-2014;https://www.sofascore.com/pt/werder-bremen-fc-schalke-04/FabsJab;0;3
BLK X AUG 24-09-2014;5;5614766;BLK;AUG;24-09-2014;https://www.sofascore.com/pt/bayer-04-leverkusen-augsburg/acbsGdb;1;0
DOR X STU 24-09-2014;5;5614764;DOR;STU;24-09-2014;https://www.sofascore.com/pt/vfb-stuttgart-borussia-dortmund/ydbsCdb;2;2
BMG X HSV 24-09-2014;5;5614768;BMG;HSV;24-09-2014;https://www.sofascore.com/pt/hamburger-sv-borussia-mgladbach/CabsBdb;1;0
H96 X KOL 24-09-2014;5;5614772;H96;KOL;24-09-2014;https://www.sofascore.com/pt/1-fc-koln-hannover-96/Qabswdb;1;0
BCS X WOB 24-09-2014;5;5614774;BCS;WOB;24-09-2014;https://www.sofascore.com/pt/hertha-bsc-wolfsburg/zabsDab;1;0
MAI X TSG 26-09-2014;6;5614784;MAI;TSG;26-09-2014;https://www.sofascore.com/pt/1899-hoffenheim-1-fsv-mainz-05/gbbsubb;0;0
KOL X BAY 27-09-2014;6;5614794;KOL;BAY;27-09-2014;https://www.sofascore.com/pt/bayern-munchen-1-fc-koln/wdbsxdb;0;2
S04 X DOR 27-09-2014;6;5614780;S04;DOR;27-09-2014;https://www.sofascore.com/pt/borussia-dortmund-fc-schalke-04/Fabsydb;2;1
SCF X BLK 27-09-2014;6;5614788;SCF;BLK;27-09-2014;https://www.sofascore.com/pt/bayer-04-leverkusen-freiburg/NabsGdb;0;0
SCP X BMG 27-09-2014;6;5614796;SCP;BMG;27-09-2014;https://www.sofascore.com/pt/sc-paderborn-07-borussia-mgladbach/Cabslbb;1;2
STU X H96 27-09-2014;6;5614790;STU;H96;27-09-2014;https://www.sofascore.com/pt/vfb-stuttgart-hannover-96/QabsCdb;1;0
WOB X SVW 27-09-2014;6;5614782;WOB;SVW;27-09-2014;https://www.sofascore.com/pt/werder-bremen-wolfsburg/zabsJab;2;1
AUG X BCS 28-09-2014;6;5614786;AUG;BCS;28-09-2014;https://www.sofascore.com/pt/augsburg-hertha-bsc/Dabsacb;1;0
HSV X SGE 28-09-2014;6;5614792;HSV;SGE;28-09-2014;https://www.sofascore.com/pt/hamburger-sv-eintracht-frankfurt/zdbsBdb;1;2
BCS X STU 03-10-2014;7;5614810;BCS;STU;03-10-2014;https://www.sofascore.com/pt/vfb-stuttgart-hertha-bsc/DabsCdb;3;2
TSG X S04 04-10-2014;7;5614808;TSG;S04;04-10-2014;https://www.sofascore.com/pt/1899-hoffenheim-fc-schalke-04/Fabsubb;2;1
