game;fixture;id;team_home;team_away;date;link;home_score;away_score
DOR X SVW 24-08-2012;1;2779522;DOR;SVW;24-08-2012;https://www.sofascore.com/pt/borussia-dortmund-werder-bremen/Jabsydb;2;1
AUG X DUS 25-08-2012;1;2779612;AUG;DUS;25-08-2012;https://www.sofascore.com/pt/augsburg-fortuna-dusseldorf/Nbbsacb;0;2
BMG X TSG 25-08-2012;1;2779526;BMG;TSG;25-08-2012;https://www.sofascore.com/pt/1899-hoffenheim-borussia-mgladbach/Cabsubb;2;1
SCF X MAI 25-08-2012;1;2779610;SCF;MAI;25-08-2012;https://www.sofascore.com/pt/1-fsv-mainz-05-freiburg/Nabsgbb;1;1
HSV X NUR 25-08-2012;1;2779614;HSV;NUR;25-08-2012;https://www.sofascore.com/pt/hamburger-sv-1-fc-nurnberg/yabsBdb;0;1
FUR X BAY 25-08-2012;1;2779618;FUR;BAY;25-08-2012;https://www.sofascore.com/pt/bayern-munchen-spvgg-greuther-furth/bbbsxdb;0;3
SGE X BLK 25-08-2012;1;2779616;SGE;BLK;25-08-2012;https://www.sofascore.com/pt/bayer-04-leverkusen-eintracht-frankfurt/zdbsGdb;2;1
STU X WOB 25-08-2012;1;2779528;STU;WOB;25-08-2012;https://www.sofascore.com/pt/vfb-stuttgart-wolfsburg/zabsCdb;0;1
H96 X S04 26-08-2012;1;2779524;H96;S04;26-08-2012;https://www.sofascore.com/pt/hannover-96-fc-schalke-04/FabsQab;2;2
MAI X FUR 31-08-2012;2;2779832;MAI;FUR;31-08-2012;https://www.sofascore.com/pt/1-fsv-mainz-05-spvgg-greuther-furth/bbbsgbb;0;1
NUR X DOR 01-09-2012;2;2779828;NUR;DOR;01-09-2012;https://www.sofascore.com/pt/borussia-dortmund-1-fc-nurnberg/yabsydb;1;1
TSG X SGE 01-09-2012;2;2779830;TSG;SGE;01-09-2012;https://www.sofascore.com/pt/eintracht-frankfurt-1899-hoffenheim/ubbszdb;0;4
BLK X SCF 01-09-2012;2;2779822;BLK;SCF;01-09-2012;https://www.sofascore.com/pt/bayer-04-leverkusen-freiburg/NabsGdb;2;0
S04 X AUG 01-09-2012;2;2779820;S04;AUG;01-09-2012;https://www.sofascore.com/pt/augsburg-fc-schalke-04/Fabsacb;3;1
SVW X HSV 01-09-2012;2;2779826;SVW;HSV;01-09-2012;https://www.sofascore.com/pt/hamburger-sv-werder-bremen/JabsBdb;2;0
DUS X BMG 01-09-2012;2;2779834;DUS;BMG;01-09-2012;https://www.sofascore.com/pt/fortuna-dusseldorf-borussia-mgladbach/CabsNbb;0;0
WOB X H96 02-09-2012;2;2779824;WOB;H96;02-09-2012;https://www.sofascore.com/pt/hannover-96-wolfsburg/zabsQab;0;4
BAY X STU 02-09-2012;2;2779818;BAY;STU;02-09-2012;https://www.sofascore.com/pt/vfb-stuttgart-bayern-munchen/xdbsCdb;6;1
AUG X WOB 14-09-2012;3;2779848;AUG;WOB;14-09-2012;https://www.sofascore.com/pt/augsburg-wolfsburg/zabsacb;0;0
BAY X MAI 15-09-2012;3;2779838;BAY;MAI;15-09-2012;https://www.sofascore.com/pt/bayern-munchen-1-fsv-mainz-05/gbbsxdb;3;1
DOR X BLK 15-09-2012;3;2779836;DOR;BLK;15-09-2012;https://www.sofascore.com/pt/bayer-04-leverkusen-borussia-dortmund/ydbsGdb;3;0
