game;fixture;id;team_home;team_away;date;link;home_score;away_score
BAY X TSG 24-08-2018;1;7851487;BAY;TSG;24-08-2018;https://www.sofascore.com/pt/bayern-munchen-1899-hoffenheim/ubbsxdb;3;1
DUS X AUG 25-08-2018;1;7851482;DUS;AUG;25-08-2018;https://www.sofascore.com/pt/augsburg-fortuna-dusseldorf/Nbbsacb;1;2
SCF X SGE 25-08-2018;1;7851485;SCF;SGE;25-08-2018;https://www.sofascore.com/pt/eintracht-frankfurt-freiburg/Nabszdb;0;2
BCS X NUR 25-08-2018;1;7851483;BCS;NUR;25-08-2018;https://www.sofascore.com/pt/hertha-bsc-1-fc-nurnberg/yabsDab;1;0
SVW X H96 25-08-2018;1;7851486;SVW;H96;25-08-2018;https://www.sofascore.com/pt/hannover-96-werder-bremen/JabsQab;1;1
WOB X S04 25-08-2018;1;7851479;WOB;S04;25-08-2018;https://www.sofascore.com/pt/fc-schalke-04-wolfsburg/zabsFab;2;1
BMG X BLK 25-08-2018;1;7851484;BMG;BLK;25-08-2018;https://www.sofascore.com/pt/bayer-04-leverkusen-borussia-mgladbach/CabsGdb;2;0
MAI X STU 26-08-2018;1;7851480;MAI;STU;26-08-2018;https://www.sofascore.com/pt/vfb-stuttgart-1-fsv-mainz-05/gbbsCdb;1;0
DOR X RBL 26-08-2018;1;7851481;DOR;RBL;26-08-2018;https://www.sofascore.com/pt/rb-leipzig-borussia-dortmund/ydbskCo;4;1
H96 X DOR 31-08-2018;2;7851663;H96;DOR;31-08-2018;https://www.sofascore.com/pt/borussia-dortmund-hannover-96/Qabsydb;0;0
NUR X MAI 01-09-2018;2;7851669;NUR;MAI;01-09-2018;https://www.sofascore.com/pt/1-fsv-mainz-05-1-fc-nurnberg/yabsgbb;1;1
TSG X SCF 01-09-2018;2;7851664;TSG;SCF;01-09-2018;https://www.sofascore.com/pt/1899-hoffenheim-freiburg/Nabsubb;3;1
AUG X BMG 01-09-2018;2;7851665;AUG;BMG;01-09-2018;https://www.sofascore.com/pt/augsburg-borussia-mgladbach/Cabsacb;1;1
BLK X WOB 01-09-2018;2;7851670;BLK;WOB;01-09-2018;https://www.sofascore.com/pt/bayer-04-leverkusen-wolfsburg/zabsGdb;1;3
SGE X SVW 01-09-2018;2;7851672;SGE;SVW;01-09-2018;https://www.sofascore.com/pt/eintracht-frankfurt-werder-bremen/Jabszdb;1;2
STU X BAY 01-09-2018;2;7851666;STU;BAY;01-09-2018;https://www.sofascore.com/pt/vfb-stuttgart-bayern-munchen/xdbsCdb;0;3
RBL X DUS 02-09-2018;2;7851671;RBL;DUS;02-09-2018;https://www.sofascore.com/pt/rb-leipzig-fortuna-dusseldorf/NbbskCo;1;1
S04 X BCS 02-09-2018;2;7851668;S04;BCS;02-09-2018;https://www.sofascore.com/pt/fc-schalke-04-hertha-bsc/DabsFab;0;2
DOR X SGE 14-09-2018;3;7851679;DOR;SGE;14-09-2018;https://www.sofascore.com/pt/eintracht-frankfurt-borussia-dortmund/ydbszdb;3;1
MAI X AUG 15-09-2018;3;7851680;MAI;AUG;15-09-2018;https://www.sofascore.com/pt/augsburg-1-fsv-mainz-05/gbbsacb;2;1
BAY X BLK 15-09-2018;3;7851667;BAY;BLK;15-09-2018;https://www.sofascore.com/pt/bayer-04-leverkusen-bayern-munchen/xdbsGdb;3;1
DUS X TSG 15-09-2018;3;7851676;DUS;TSG;15-09-2018;https://www.sofascore.com/pt/fortuna-dusseldorf-1899-hoffenheim/ubbsNbb;2;1
RBL X H96 15-09-2018;3;7851673;RBL;H96;15-09-2018;https://www.sofascore.com/pt/rb-leipzig-hannover-96/QabskCo;3;2
WOB X BCS 15-09-2018;3;7851674;WOB;BCS;15-09-2018;https://www.sofascore.com/pt/hertha-bsc-wolfsburg/zabsDab;2;2
BMG X S04 15-09-2018;3;7851677;BMG;S04;15-09-2018;https://www.sofascore.com/pt/fc-schalke-04-borussia-mgladbach/CabsFab;2;1
SVW X NUR 16-09-2018;3;7851682;SVW;NUR;16-09-2018;https://www.sofascore.com/pt/werder-bremen-1-fc-nurnberg/yabsJab;1;1
SCF X STU 16-09-2018;3;7851675;SCF;STU;16-09-2018;https://www.sofascore.com/pt/vfb-stuttgart-freiburg/NabsCdb;3;3
STU X DUS 21-09-2018;4;7851684;STU;DUS;21-09-2018;https://www.sofascore.com/pt/vfb-stuttgart-fortuna-dusseldorf/NbbsCdb;0;0
NUR X H96 22-09-2018;4;7851683;NUR;H96;22-09-2018;https://www.sofascore.com/pt/hannover-96-1-fc-nurnberg/yabsQab;2;0
TSG X DOR 22-09-2018;4;7851681;TSG;DOR;22-09-2018;https://www.sofascore.com/pt/borussia-dortmund-1899-hoffenheim/ubbsydb;1;1
AUG X SVW 22-09-2018;4;7851685;AUG;SVW;22-09-2018;https://www.sofascore.com/pt/augsburg-werder-bremen/Jabsacb;2;3
BCS X BMG 22-09-2018;4;7851692;BCS;BMG;22-09-2018;https://www.sofascore.com/pt/hertha-bsc-borussia-mgladbach/CabsDab;4;2
WOB X SCF 22-09-2018;4;7851687;WOB;SCF;22-09-2018;https://www.sofascore.com/pt/freiburg-wolfsburg/zabsNab;1;3
S04 X BAY 22-09-2018;4;7851678;S04;BAY;22-09-2018;https://www.sofascore.com/pt/bayern-munchen-fc-schalke-04/Fabsxdb;0;2
BLK X MAI 23-09-2018;4;7851691;BLK;MAI;23-09-2018;https://www.sofascore.com/pt/bayer-04-leverkusen-1-fsv-mainz-05/gbbsGdb;1;0
SGE X RBL 23-09-2018;4;7851688;SGE;RBL;23-09-2018;https://www.sofascore.com/pt/rb-leipzig-eintracht-frankfurt/zdbskCo;1;1
SVW X BCS 25-09-2018;5;7851697;SVW;BCS;25-09-2018;https://www.sofascore.com/pt/werder-bremen-hertha-bsc/DabsJab;3;1
BAY X AUG 25-09-2018;5;7851686;BAY;AUG;25-09-2018;https://www.sofascore.com/pt/bayern-munchen-augsburg/acbsxdb;1;1
SCF X S04 25-09-2018;5;7851703;SCF;S04;25-09-2018;https://www.sofascore.com/pt/freiburg-fc-schalke-04/FabsNab;1;0
H96 X TSG 25-09-2018;5;7851699;H96;TSG;25-09-2018;https://www.sofascore.com/pt/1899-hoffenheim-hannover-96/Qabsubb;1;3
DUS X BLK 26-09-2018;5;7851701;DUS;BLK;26-09-2018;https://www.sofascore.com/pt/bayer-04-leverkusen-fortuna-dusseldorf/NbbsGdb;1;2
MAI X WOB 26-09-2018;5;7851696;MAI;WOB;26-09-2018;https://www.sofascore.com/pt/1-fsv-mainz-05-wolfsburg/zabsgbb;0;0
DOR X NUR 26-09-2018;5;7851690;DOR;NUR;26-09-2018;https://www.sofascore.com/pt/borussia-dortmund-1-fc-nurnberg/yabsydb;7;0
BMG X SGE 26-09-2018;5;7851700;BMG;SGE;26-09-2018;https://www.sofascore.com/pt/eintracht-frankfurt-borussia-mgladbach/Cabszdb;3;1
RBL X STU 26-09-2018;5;7851689;RBL;STU;26-09-2018;https://www.sofascore.com/pt/rb-leipzig-vfb-stuttgart/CdbskCo;2;0
