game;fixture;id;team_home;team_away;date;link;home_score;away_score
LIV X STO 17-08-2013;1;3964795;LIV;STO;17-08-2013;https://www.sofascore.com/pt/liverpool-stoke-city/EU;1;0
ARS X ASV 17-08-2013;1;3964785;ARS;ASV;17-08-2013;https://www.sofascore.com/pt/arsenal-aston-villa/PR;1;3
NOR X EVE 17-08-2013;1;3964801;NOR;EVE;17-08-2013;https://www.sofascore.com/pt/everton-norwich-city/Ynf;2;2
SUN X FUL 17-08-2013;1;3964803;SUN;FUL;17-08-2013;https://www.sofascore.com/pt/fulham-sunderland/QsT;0;1
WBA X SOU 17-08-2013;1;3964807;WBA;SOU;17-08-2013;https://www.sofascore.com/pt/west-bromwich-albion-southampton/iV;0;1
WES X CAR 17-08-2013;1;3964809;WES;CAR;17-08-2013;https://www.sofascore.com/pt/cardiff-city-west-ham-united/Mslb;2;0
SWA X MUN 17-08-2013;1;3964805;SWA;MUN;17-08-2013;https://www.sofascore.com/pt/swansea-city-manchester-united/JdCg;1;4
CRY X TOT 18-08-2013;1;3964791;CRY;TOT;18-08-2013;https://www.sofascore.com/pt/crystal-palace-tottenham/hI;0;1
CHE X HUL 18-08-2013;1;3964789;CHE;HUL;18-08-2013;https://www.sofascore.com/pt/hull-city-chelsea/NsWb;2;0
MCI X NEW 19-08-2013;1;3964799;MCI;NEW;19-08-2013;https://www.sofascore.com/pt/newcastle-united-manchester-city/rO;4;0
FUL X ARS 24-08-2013;2;3964817;FUL;ARS;24-08-2013;https://www.sofascore.com/pt/fulham-arsenal/RsT;1;3
EVE X WBA 24-08-2013;2;3964815;EVE;WBA;24-08-2013;https://www.sofascore.com/pt/west-bromwich-albion-everton/iY;0;0
HUL X NOR 24-08-2013;2;3964819;HUL;NOR;24-08-2013;https://www.sofascore.com/pt/hull-city-norwich-city/Wbsnf;1;0
NEW X WES 24-08-2013;2;3964823;NEW;WES;24-08-2013;https://www.sofascore.com/pt/newcastle-united-west-ham-united/MO;0;0
SOU X SUN 24-08-2013;2;3964825;SOU;SUN;24-08-2013;https://www.sofascore.com/pt/southampton-sunderland/QV;1;1
STO X CRY 24-08-2013;2;3964827;STO;CRY;24-08-2013;https://www.sofascore.com/pt/crystal-palace-stoke-city/hE;2;1
ASV X LIV 24-08-2013;2;3964811;ASV;LIV;24-08-2013;https://www.sofascore.com/pt/liverpool-aston-villa/PU;0;1
CAR X MCI 25-08-2013;2;3964813;CAR;MCI;25-08-2013;https://www.sofascore.com/pt/cardiff-city-manchester-city/rslb;3;2
TOT X SWA 25-08-2013;2;3964829;TOT;SWA;25-08-2013;https://www.sofascore.com/pt/swansea-city-tottenham/Iszb;1;0
MUN X CHE 26-08-2013;2;3964821;MUN;CHE;26-08-2013;https://www.sofascore.com/pt/chelsea-manchester-united/mcYb;0;0
CHE X ASV 21-08-2013;3;4166893;CHE;ASV;21-08-2013;https://www.sofascore.com/pt/aston-villa-chelsea/NP;2;1
MCI X HUL 31-08-2013;3;3964841;MCI;HUL;31-08-2013;https://www.sofascore.com/pt/hull-city-manchester-city/rWb;2;0
CAR X EVE 31-08-2013;3;3964833;CAR;EVE;31-08-2013;https://www.sofascore.com/pt/cardiff-city-everton/Yslb;0;0
CHE X ASV 31-08-2013;3;3964835;CHE;ASV;31-08-2013;https://www.sofascore.com/pt/aston-villa-chelsea/NP;-1;-1
NEW X FUL 31-08-2013;3;3964843;NEW;FUL;31-08-2013;https://www.sofascore.com/pt/fulham-newcastle-united/OsT;1;0
NOR X SOU 31-08-2013;3;3964845;NOR;SOU;31-08-2013;https://www.sofascore.com/pt/southampton-norwich-city/Aptd;1;0
WES X STO 31-08-2013;3;3964849;WES;STO;31-08-2013;https://www.sofascore.com/pt/west-ham-united-stoke-city/EsM;0;1
CRY X SUN 31-08-2013;3;3964837;CRY;SUN;31-08-2013;https://www.sofascore.com/pt/crystal-palace-sunderland/hQ;3;1
LIV X MUN 01-09-2013;3;3964839;LIV;MUN;01-09-2013;https://www.sofascore.com/pt/liverpool-manchester-united/KU;1;0
WBA X SWA 01-09-2013;3;3964847;WBA;SWA;01-09-2013;https://www.sofascore.com/pt/west-bromwich-albion-swansea-city/izb;0;2
ARS X TOT 01-09-2013;3;3964831;ARS;TOT;01-09-2013;https://www.sofascore.com/pt/arsenal-tottenham/IsR;1;0
MUN X CRY 14-09-2013;4;3965125;MUN;CRY;14-09-2013;https://www.sofascore.com/pt/crystal-palace-manchester-united/hK;2;0
ASV X NEW 14-09-2013;4;3965117;ASV;NEW;14-09-2013;https://www.sofascore.com/pt/aston-villa-newcastle-united/OP;1;2
FUL X WBA 14-09-2013;4;3965121;FUL;WBA;14-09-2013;https://www.sofascore.com/pt/west-bromwich-albion-fulham/isT;1;1
HUL X CAR 14-09-2013;4;3965123;HUL;CAR;14-09-2013;https://www.sofascore.com/pt/hull-city-cardiff-city/lbsWb;1;1
STO X MCI 14-09-2013;4;3965129;STO;MCI;14-09-2013;https://www.sofascore.com/pt/stoke-city-manchester-city/rE;0;0
SUN X ARS 14-09-2013;4;3965131;SUN;ARS;14-09-2013;https://www.sofascore.com/pt/arsenal-sunderland/QR;1;3
TOT X NOR 14-09-2013;4;3965135;TOT;NOR;14-09-2013;https://www.sofascore.com/pt/tottenham-norwich-city/Inf;2;0
EVE X CHE 14-09-2013;4;3965119;EVE;CHE;14-09-2013;https://www.sofascore.com/pt/everton-chelsea/BQy;1;0
SOU X WES 15-09-2013;4;3965127;SOU;WES;15-09-2013;https://www.sofascore.com/pt/southampton-west-ham-united/MV;0;0
SWA X LIV 16-09-2013;4;3965133;SWA;LIV;16-09-2013;https://www.sofascore.com/pt/swansea-city-liverpool/Uszb;2;2
NOR X ASV 21-09-2013;5;3965151;NOR;ASV;21-09-2013;https://www.sofascore.com/pt/aston-villa-norwich-city/Pnf;0;1
LIV X SOU 21-09-2013;5;3965145;LIV;SOU;21-09-2013;https://www.sofascore.com/pt/southampton-liverpool/UsV;0;1
NEW X HUL 21-09-2013;5;3965149;NEW;HUL;21-09-2013;https://www.sofascore.com/pt/hull-city-newcastle-united/OWb;2;3
WBA X SUN 21-09-2013;5;3965153;WBA;SUN;21-09-2013;https://www.sofascore.com/pt/west-bromwich-albion-sunderland/iQ;3;0
WES X EVE 21-09-2013;5;3965155;WES;EVE;21-09-2013;https://www.sofascore.com/pt/everton-west-ham-united/MY;2;3
CHE X FUL 21-09-2013;5;3965141;CHE;FUL;21-09-2013;https://www.sofascore.com/pt/fulham-chelsea/NsT;2;0
ARS X STO 22-09-2013;5;3965137;ARS;STO;22-09-2013;https://www.sofascore.com/pt/arsenal-stoke-city/ER;3;1
CRY X SWA 22-09-2013;5;3965143;CRY;SWA;22-09-2013;https://www.sofascore.com/pt/swansea-city-crystal-palace/HLIc;0;2
CAR X TOT 22-09-2013;5;3965139;CAR;TOT;22-09-2013;https://www.sofascore.com/pt/cardiff-city-tottenham/Islb;0;1
MCI X MUN 22-09-2013;5;3965147;MCI;MUN;22-09-2013;https://www.sofascore.com/pt/manchester-united-manchester-city/rK;4;1
TOT X CHE 28-09-2013;6;3965175;TOT;CHE;28-09-2013;https://www.sofascore.com/pt/chelsea-tottenham/IN;1;1
ASV X MCI 28-09-2013;6;3965157;ASV;MCI;28-09-2013;https://www.sofascore.com/pt/aston-villa-manchester-city/rP;3;2
FUL X CAR 28-09-2013;6;3965161;FUL;CAR;28-09-2013;https://www.sofascore.com/pt/cardiff-city-fulham/Tslb;1;2
HUL X WES 28-09-2013;6;3965163;HUL;WES;28-09-2013;https://www.sofascore.com/pt/hull-city-west-ham-united/MsWb;1;0
MUN X WBA 28-09-2013;6;3965165;MUN;WBA;28-09-2013;https://www.sofascore.com/pt/west-bromwich-albion-manchester-united/iK;1;2
