game;fixture;id;team_home;team_away;date;link;home_score;away_score
MUN X LEI 10-08-2018;1;7827861;MUN;LEI;10-08-2018;https://www.sofascore.com/pt/manchester-united-leicester-city/GK;2;1
NEW X TOT 11-08-2018;1;7827868;NEW;TOT;11-08-2018;https://www.sofascore.com/pt/newcastle-united-tottenham/IO;1;2
BOU X CAR 11-08-2018;1;7827862;BOU;CAR;11-08-2018;https://www.sofascore.com/pt/cardiff-city-bournemouth/kbslb;2;0
FUL X CRY 11-08-2018;1;7827865;FUL;CRY;11-08-2018;https://www.sofascore.com/pt/crystal-palace-fulham/hsT;0;2
HUD X CHE 11-08-2018;1;7827864;HUD;CHE;11-08-2018;https://www.sofascore.com/pt/huddersfield-town-chelsea/Nsjb;0;3
WAT X BHA 11-08-2018;1;7827867;WAT;BHA;11-08-2018;https://www.sofascore.com/pt/brighton-hove-albion-watford/zsF;2;0
WOL X EVE 11-08-2018;1;7827870;WOL;EVE;11-08-2018;https://www.sofascore.com/pt/everton-wolverhampton/dsY;2;2
LIV X WES 12-08-2018;1;7827863;LIV;WES;12-08-2018;https://www.sofascore.com/pt/liverpool-west-ham-united/MU;4;0
SOU X BUR 12-08-2018;1;7827869;SOU;BUR;12-08-2018;https://www.sofascore.com/pt/burnley-southampton/gsV;0;0
ARS X MCI 12-08-2018;1;7827866;ARS;MCI;12-08-2018;https://www.sofascore.com/pt/arsenal-manchester-city/rsR;0;2
CAR X NEW 18-08-2018;2;7827898;CAR;NEW;18-08-2018;https://www.sofascore.com/pt/cardiff-city-newcastle-united/Oslb;0;0
EVE X SOU 18-08-2018;2;7827895;EVE;SOU;18-08-2018;https://www.sofascore.com/pt/everton-southampton/VY;2;1
LEI X WOL 18-08-2018;2;7827899;LEI;WOL;18-08-2018;https://www.sofascore.com/pt/leicester-city-wolverhampton/dsG;2;0
TOT X FUL 18-08-2018;2;7827903;TOT;FUL;18-08-2018;https://www.sofascore.com/pt/fulham-tottenham/IsT;3;1
WES X BOU 18-08-2018;2;7827909;WES;BOU;18-08-2018;https://www.sofascore.com/pt/bournemouth-west-ham-united/Mkb;1;2
CHE X ARS 18-08-2018;2;7827900;CHE;ARS;18-08-2018;https://www.sofascore.com/pt/arsenal-chelsea/NR;3;2
BUR X WAT 19-08-2018;2;7827897;BUR;WAT;19-08-2018;https://www.sofascore.com/pt/burnley-watford/gsz;1;3
MCI X HUD 19-08-2018;2;7827902;MCI;HUD;19-08-2018;https://www.sofascore.com/pt/huddersfield-town-manchester-city/rsjb;6;1
BHA X MUN 19-08-2018;2;7827896;BHA;MUN;19-08-2018;https://www.sofascore.com/pt/manchester-united-brighton-hove-albion/FsK;3;2
