game;fixture;id;team_home;team_away;date;link;home_score;away_score
BCA X CHV 31-08-2003;1;42595;BCA;CHV;31-08-2003;https://www.sofascore.com/pt/chievoverona-brescia/QdbsUdb;1;1
INT X MOD 31-08-2003;1;42597;INT;MOD;31-08-2003;https://www.sofascore.com/pt/modena-inter/Xdbsgeb;2;0
JUV X EMP 31-08-2003;1;42598;JUV;EMP;31-08-2003;https://www.sofascore.com/pt/empoli-juventus/Mdbsfeb;5;1
LAZ X LEC 31-08-2003;1;42599;LAZ;LEC;31-08-2003;https://www.sofascore.com/pt/lazio-lecce/OdbsZdb;4;1
PER X RSI 31-08-2003;1;42593;PER;RSI;31-08-2003;https://www.sofascore.com/pt/perugia-robur-siena/Ydbsantb;2;2
UDI X ROM 31-08-2003;1;42601;UDI;ROM;31-08-2003;https://www.sofascore.com/pt/roma-udinese/Vdbsceb;1;2
BGN X PRM 31-08-2003;1;42596;BGN;PRM;31-08-2003;https://www.sofascore.com/pt/parma-bologna/KdbsPdb;2;2
ANC X MIL 01-09-2003;1;42594;ANC;MIL;01-09-2003;https://www.sofascore.com/pt/ancona-milan/Rdbsweb;0;2
SAM X LAZ 13-09-2003;2;43980;SAM;LAZ;13-09-2003;https://www.sofascore.com/pt/sampdoria-lazio/Zdbsleb;1;2
MIL X BGN 13-09-2003;2;43974;MIL;BGN;13-09-2003;https://www.sofascore.com/pt/milan-bologna/KdbsRdb;2;1
EMP X REG 14-09-2003;2;43978;EMP;REG;14-09-2003;https://www.sofascore.com/pt/empoli-reggina/febstoHb;1;1
LEC X ANC 14-09-2003;2;43981;LEC;ANC;14-09-2003;https://www.sofascore.com/pt/ancona-lecce/Odbsweb;3;1
MOD X UDI 14-09-2003;2;43979;MOD;UDI;14-09-2003;https://www.sofascore.com/pt/modena-udinese/Vdbsgeb;0;1
PRM X PER 14-09-2003;2;43975;PRM;PER;14-09-2003;https://www.sofascore.com/pt/perugia-parma/PdbsYdb;3;0
RSI X INT 14-09-2003;2;43976;RSI;INT;14-09-2003;https://www.sofascore.com/pt/inter-robur-siena/Xdbsantb;0;1
ROM X BCA 14-09-2003;2;43977;ROM;BCA;14-09-2003;https://www.sofascore.com/pt/roma-brescia/Qdbsceb;5;0
CHV X JUV 14-09-2003;2;43973;CHV;JUV;14-09-2003;https://www.sofascore.com/pt/chievoverona-juventus/MdbsUdb;1;2
RSI X EMP 20-09-2003;3;45007;RSI;EMP;20-09-2003;https://www.sofascore.com/pt/empoli-robur-siena/febsantb;4;0
ANC X MOD 20-09-2003;3;45008;ANC;MOD;20-09-2003;https://www.sofascore.com/pt/ancona-modena/gebsweb;1;1
BGN X UDI 21-09-2003;3;45010;BGN;UDI;21-09-2003;https://www.sofascore.com/pt/udinese-bologna/KdbsVdb;2;0
BCA X REG 21-09-2003;3;45009;BCA;REG;21-09-2003;https://www.sofascore.com/pt/brescia-reggina/QdbstoHb;4;4
INT X SAM 21-09-2003;3;45011;INT;SAM;21-09-2003;https://www.sofascore.com/pt/sampdoria-inter/Xdbsleb;0;0
LAZ X PRM 21-09-2003;3;45013;LAZ;PRM;21-09-2003;https://www.sofascore.com/pt/lazio-parma/PdbsZdb;2;3
LEC X CHV 21-09-2003;3;45014;LEC;CHV;21-09-2003;https://www.sofascore.com/pt/chievoverona-lecce/OdbsUdb;1;2
PER X MIL 21-09-2003;3;45006;PER;MIL;21-09-2003;https://www.sofascore.com/pt/perugia-milan/RdbsYdb;1;1
JUV X ROM 21-09-2003;3;45012;JUV;ROM;21-09-2003;https://www.sofascore.com/pt/roma-juventus/Mdbsceb;2;2
REG X JUV 27-09-2003;4;46185;REG;JUV;27-09-2003;https://www.sofascore.com/pt/juventus-reggina/MdbstoHb;0;2
UDI X INT 27-09-2003;4;46187;UDI;INT;27-09-2003;https://www.sofascore.com/pt/inter-udinese/VdbsXdb;0;0
CHV X PER 28-09-2003;4;46179;CHV;PER;28-09-2003;https://www.sofascore.com/pt/perugia-chievoverona/UdbsYdb;4;1
MIL X LEC 28-09-2003;4;46180;MIL;LEC;28-09-2003;https://www.sofascore.com/pt/milan-lecce/OdbsRdb;3;0
MOD X BGN 28-09-2003;4;46184;MOD;BGN;28-09-2003;https://www.sofascore.com/pt/modena-bologna/Kdbsgeb;2;0
PRM X RSI 28-09-2003;4;46181;PRM;RSI;28-09-2003;https://www.sofascore.com/pt/parma-robur-siena/Pdbsantb;1;1
ROM X ANC 28-09-2003;4;46182;ROM;ANC;28-09-2003;https://www.sofascore.com/pt/ancona-roma/cebsweb;3;0
SAM X BCA 28-09-2003;4;46186;SAM;BCA;28-09-2003;https://www.sofascore.com/pt/sampdoria-brescia/Qdbsleb;2;1
EMP X LAZ 28-09-2003;4;46183;EMP;LAZ;28-09-2003;https://www.sofascore.com/pt/empoli-lazio/Zdbsfeb;2;2
ANC X UDI 05-10-2003;5;47750;ANC;UDI;05-10-2003;https://www.sofascore.com/pt/ancona-udinese/Vdbsweb;0;3
EMP X MOD 05-10-2003;5;47751;EMP;MOD;05-10-2003;https://www.sofascore.com/pt/modena-empoli/febsgeb;0;3
JUV X BGN 05-10-2003;5;47753;JUV;BGN;05-10-2003;https://www.sofascore.com/pt/juventus-bologna/KdbsMdb;2;1
LAZ X CHV 05-10-2003;5;47754;LAZ;CHV;05-10-2003;https://www.sofascore.com/pt/lazio-chievoverona/UdbsZdb;1;0
LEC X BCA 05-10-2003;5;47755;LEC;BCA;05-10-2003;https://www.sofascore.com/pt/brescia-lecce/OdbsQdb;1;4
PRM X SAM 05-10-2003;5;47747;PRM;SAM;05-10-2003;https://www.sofascore.com/pt/sampdoria-parma/Pdbsleb;1;0
RSI X ROM 05-10-2003;5;47749;RSI;ROM;05-10-2003;https://www.sofascore.com/pt/roma-robur-siena/cebsantb;0;0
PER X REG 05-10-2003;5;47748;PER;REG;05-10-2003;https://www.sofascore.com/pt/perugia-reggina/YdbstoHb;0;0
INT X MIL 05-10-2003;5;47752;INT;MIL;05-10-2003;https://www.sofascore.com/pt/inter-milan/RdbsXdb;1;3
BCA X INT 18-10-2003;6;50108;BCA;INT;18-10-2003;https://www.sofascore.com/pt/inter-brescia/QdbsXdb;2;2
ANC X JUV 18-10-2003;6;50109;ANC;JUV;18-10-2003;https://www.sofascore.com/pt/ancona-juventus/Mdbsweb;2;3
BGN X PER 19-10-2003;6;50113;BGN;PER;19-10-2003;https://www.sofascore.com/pt/perugia-bologna/KdbsYdb;2;2
CHV X SAM 19-10-2003;6;50110;CHV;SAM;19-10-2003;https://www.sofascore.com/pt/sampdoria-chievoverona/Udbsleb;1;1
MOD X LEC 19-10-2003;6;50114;MOD;LEC;19-10-2003;https://www.sofascore.com/pt/modena-lecce/Odbsgeb;2;0
REG X RSI 19-10-2003;6;50115;REG;RSI;19-10-2003;https://www.sofascore.com/pt/reggina-robur-siena/antbstoHb;2;1
ROM X PRM 19-10-2003;6;50112;ROM;PRM;19-10-2003;https://www.sofascore.com/pt/roma-parma/Pdbsceb;2;0
UDI X EMP 19-10-2003;6;50116;UDI;EMP;19-10-2003;https://www.sofascore.com/pt/empoli-udinese/Vdbsfeb;2;0
MIL X LAZ 19-10-2003;6;50111;MIL;LAZ;19-10-2003;https://www.sofascore.com/pt/lazio-milan/RdbsZdb;1;0
RSI X LEC 25-10-2003;7;51668;RSI;LEC;25-10-2003;https://www.sofascore.com/pt/lecce-robur-siena/Odbsantb;2;1
EMP X CHV 25-10-2003;7;51669;EMP;CHV;25-10-2003;https://www.sofascore.com/pt/empoli-chievoverona/Udbsfeb;0;1
JUV X BCA 26-10-2003;7;51671;JUV;BCA;26-10-2003;https://www.sofascore.com/pt/brescia-juventus/MdbsQdb;2;0
