game;fixture;id;team_home;team_away;date;link;home_score;away_score
ROM X LIV 09-09-2006;1;312141;ROM;LIV;09-09-2006;https://www.sofascore.com/pt/livorno-roma/cebsBeb;2;0
FIO X INT 09-09-2006;1;312138;FIO;INT;09-09-2006;https://www.sofascore.com/pt/inter-fiorentina/TdbsXdb;2;3
MES X UDI 10-09-2006;1;312143;MES;UDI;10-09-2006;https://www.sofascore.com/pt/acr-messina-udinese/Vdbsveb;1;0
ATT X ASC 10-09-2006;1;312142;ATT;ASC;10-09-2006;https://www.sofascore.com/pt/ascoli-atalanta/Ldbsheb;3;1
CAG X CAT 10-09-2006;1;312146;CAG;CAT;10-09-2006;https://www.sofascore.com/pt/catania-cagliari/uebsAeb;0;1
CHV X RSI 10-09-2006;1;312137;CHV;RSI;10-09-2006;https://www.sofascore.com/pt/chievoverona-robur-siena/Udbsantb;1;2
MIL X LAZ 10-09-2006;1;312139;MIL;LAZ;10-09-2006;https://www.sofascore.com/pt/lazio-milan/RdbsZdb;2;1
PAL X REG 10-09-2006;1;312145;PAL;REG;10-09-2006;https://www.sofascore.com/pt/palermo-reggina/pebstoHb;4;3
SAM X EMP 10-09-2006;1;312144;SAM;EMP;10-09-2006;https://www.sofascore.com/pt/sampdoria-empoli/febsleb;1;2
TOR X PRM 10-09-2006;1;312140;TOR;PRM;10-09-2006;https://www.sofascore.com/pt/torino-parma/PdbsWdb;1;1
REG X CAG 16-09-2006;2;312166;REG;CAG;16-09-2006;https://www.sofascore.com/pt/cagliari-reggina/uebstoHb;2;1
INT X SAM 16-09-2006;2;312162;INT;SAM;16-09-2006;https://www.sofascore.com/pt/sampdoria-inter/Xdbsleb;1;1
ASC X MES 17-09-2006;2;312159;ASC;MES;17-09-2006;https://www.sofascore.com/pt/acr-messina-ascoli/hebsveb;1;1
CAT X ATT 17-09-2006;2;312160;CAT;ATT;17-09-2006;https://www.sofascore.com/pt/catania-atalanta/LdbsAeb;0;0
EMP X CHV 17-09-2006;2;312161;EMP;CHV;17-09-2006;https://www.sofascore.com/pt/empoli-chievoverona/Udbsfeb;1;1
LAZ X PAL 17-09-2006;2;312163;LAZ;PAL;17-09-2006;https://www.sofascore.com/pt/palermo-lazio/Zdbspeb;1;2
LIV X FIO 17-09-2006;2;312164;LIV;FIO;17-09-2006;https://www.sofascore.com/pt/livorno-fiorentina/TdbsBeb;1;0
RSI X ROM 17-09-2006;2;312167;RSI;ROM;17-09-2006;https://www.sofascore.com/pt/roma-robur-siena/cebsantb;1;3
UDI X TOR 17-09-2006;2;312168;UDI;TOR;17-09-2006;https://www.sofascore.com/pt/torino-udinese/VdbsWdb;2;0
PRM X MIL 17-09-2006;2;312165;PRM;MIL;17-09-2006;https://www.sofascore.com/pt/milan-parma/PdbsRdb;0;2
MES X REG 20-09-2006;3;314034;MES;REG;20-09-2006;https://www.sofascore.com/pt/acr-messina-reggina/vebstoHb;2;0
ATT X EMP 20-09-2006;3;314032;ATT;EMP;20-09-2006;https://www.sofascore.com/pt/empoli-atalanta/Ldbsfeb;0;0
CAG X LIV 20-09-2006;3;314033;CAG;LIV;20-09-2006;https://www.sofascore.com/pt/livorno-cagliari/uebsBeb;2;2
CHV X LAZ 20-09-2006;3;314027;CHV;LAZ;20-09-2006;https://www.sofascore.com/pt/lazio-chievoverona/UdbsZdb;0;1
FIO X PRM 20-09-2006;3;314028;FIO;PRM;20-09-2006;https://www.sofascore.com/pt/fiorentina-parma/PdbsTdb;1;0
MIL X ASC 20-09-2006;3;314029;MIL;ASC;20-09-2006;https://www.sofascore.com/pt/ascoli-milan/Rdbsheb;1;0
PAL X CAT 20-09-2006;3;314036;PAL;CAT;20-09-2006;https://www.sofascore.com/pt/catania-palermo/pebsAeb;5;3
ROM X INT 20-09-2006;3;314031;ROM;INT;20-09-2006;https://www.sofascore.com/pt/roma-inter/Xdbsceb;0;1
SAM X UDI 20-09-2006;3;314035;SAM;UDI;20-09-2006;https://www.sofascore.com/pt/sampdoria-udinese/Vdbsleb;3;3
TOR X RSI 20-09-2006;3;314030;TOR;RSI;20-09-2006;https://www.sofascore.com/pt/torino-robur-siena/Wdbsantb;1;2
LIV X MIL 23-09-2006;4;314040;LIV;MIL;23-09-2006;https://www.sofascore.com/pt/livorno-milan/RdbsBeb;0;0
CAT X MES 23-09-2006;4;314041;CAT;MES;23-09-2006;https://www.sofascore.com/pt/catania-acr-messina/vebsAeb;2;2
ASC X SAM 24-09-2006;4;314037;ASC;SAM;24-09-2006;https://www.sofascore.com/pt/sampdoria-ascoli/hebsleb;1;1
EMP X PAL 24-09-2006;4;314042;EMP;PAL;24-09-2006;https://www.sofascore.com/pt/palermo-empoli/febspeb;2;0
INT X CHV 24-09-2006;4;314043;INT;CHV;24-09-2006;https://www.sofascore.com/pt/inter-chievoverona/UdbsXdb;4;3
LAZ X ATT 24-09-2006;4;314045;LAZ;ATT;24-09-2006;https://www.sofascore.com/pt/lazio-atalanta/LdbsZdb;1;0
PRM X ROM 24-09-2006;4;314038;PRM;ROM;24-09-2006;https://www.sofascore.com/pt/roma-parma/Pdbsceb;0;4
REG X TOR 24-09-2006;4;314044;REG;TOR;24-09-2006;https://www.sofascore.com/pt/torino-reggina/WdbstoHb;1;1
RSI X CAG 24-09-2006;4;314039;RSI;CAG;24-09-2006;https://www.sofascore.com/pt/cagliari-robur-siena/uebsantb;0;0
UDI X FIO 24-09-2006;4;314046;UDI;FIO;24-09-2006;https://www.sofascore.com/pt/udinese-fiorentina/TdbsVdb;1;0
ATT X REG 30-09-2006;5;314384;ATT;REG;30-09-2006;https://www.sofascore.com/pt/atalanta-reggina/LdbstoHb;1;1
TOR X LAZ 30-09-2006;5;314640;TOR;LAZ;30-09-2006;https://www.sofascore.com/pt/lazio-torino/WdbsZdb;0;4
MES X LIV 01-10-2006;5;314558;MES;LIV;01-10-2006;https://www.sofascore.com/pt/livorno-acr-messina/vebsBeb;0;1
