game;fixture;id;team_home;team_away;date;link;home_score;away_score
STU X S04 10-08-2007;1;516274;STU;S04;10-08-2007;https://www.sofascore.com/pt/vfb-stuttgart-fc-schalke-04/FabsCdb;2;2
BLK X CTT 11-08-2007;1;516276;BLK;CTT;11-08-2007;https://www.sofascore.com/pt/bayer-04-leverkusen-energie-cottbus/HabsGdb;0;0
BAY X HAN 11-08-2007;1;516275;BAY;HAN;11-08-2007;https://www.sofascore.com/pt/bayern-munchen-hansa-rostock/Iabsxdb;3;0
SGE X BCS 11-08-2007;1;516281;SGE;BCS;11-08-2007;https://www.sofascore.com/pt/eintracht-frankfurt-hertha-bsc/Dabszdb;1;0
H96 X HSV 11-08-2007;1;516280;H96;HSV;11-08-2007;https://www.sofascore.com/pt/hamburger-sv-hannover-96/QabsBdb;0;1
BOC X SVW 11-08-2007;1;516278;BOC;SVW;11-08-2007;https://www.sofascore.com/pt/vfl-bochum-werder-bremen/JabsRab;2;2
WOB X ARM 11-08-2007;1;516282;WOB;ARM;11-08-2007;https://www.sofascore.com/pt/arminia-bielefeld-wolfsburg/zabsPab;1;3
NUR X KAR 12-08-2007;1;516277;NUR;KAR;12-08-2007;https://www.sofascore.com/pt/karlsruher-sc-1-fc-nurnberg/yabsdbb;0;2
DOR X DUI 12-08-2007;1;516279;DOR;DUI;12-08-2007;https://www.sofascore.com/pt/borussia-dortmund-msv-duisburg/Tabsydb;1;3
KAR X H96 17-08-2007;2;516289;KAR;H96;17-08-2007;https://www.sofascore.com/pt/karlsruher-sc-hannover-96/Qabsdbb;1;2
ARM X SGE 18-08-2007;2;516287;ARM;SGE;18-08-2007;https://www.sofascore.com/pt/eintracht-frankfurt-arminia-bielefeld/Pabszdb;2;2
S04 X DOR 18-08-2007;2;516283;S04;DOR;18-08-2007;https://www.sofascore.com/pt/borussia-dortmund-fc-schalke-04/Fabsydb;4;1
HAN X NUR 18-08-2007;2;516290;HAN;NUR;18-08-2007;https://www.sofascore.com/pt/hansa-rostock-1-fc-nurnberg/yabsIab;1;2
BCS X STU 18-08-2007;2;516286;BCS;STU;18-08-2007;https://www.sofascore.com/pt/vfb-stuttgart-hertha-bsc/DabsCdb;3;1
DUI X WOB 18-08-2007;2;516291;DUI;WOB;18-08-2007;https://www.sofascore.com/pt/msv-duisburg-wolfsburg/zabsTab;1;3
SVW X BAY 18-08-2007;2;516284;SVW;BAY;18-08-2007;https://www.sofascore.com/pt/bayern-munchen-werder-bremen/Jabsxdb;0;4
CTT X BOC 19-08-2007;2;516288;CTT;BOC;19-08-2007;https://www.sofascore.com/pt/vfl-bochum-energie-cottbus/HabsRab;1;2
HSV X BLK 19-08-2007;2;516285;HSV;BLK;19-08-2007;https://www.sofascore.com/pt/bayer-04-leverkusen-hamburger-sv/BdbsGdb;1;0
BOC X HSV 24-08-2007;3;516296;BOC;HSV;24-08-2007;https://www.sofascore.com/pt/hamburger-sv-vfl-bochum/RabsBdb;2;1
NUR X SVW 25-08-2007;3;516295;NUR;SVW;25-08-2007;https://www.sofascore.com/pt/werder-bremen-1-fc-nurnberg/yabsJab;0;1
ARM X BCS 25-08-2007;3;516298;ARM;BCS;25-08-2007;https://www.sofascore.com/pt/arminia-bielefeld-hertha-bsc/DabsPab;2;0
BLK X KAR 25-08-2007;3;516294;BLK;KAR;25-08-2007;https://www.sofascore.com/pt/bayer-04-leverkusen-karlsruher-sc/dbbsGdb;3;0
BAY X H96 25-08-2007;3;516293;BAY;H96;25-08-2007;https://www.sofascore.com/pt/bayern-munchen-hannover-96/Qabsxdb;3;0
DOR X CTT 25-08-2007;3;516297;DOR;CTT;25-08-2007;https://www.sofascore.com/pt/borussia-dortmund-energie-cottbus/Habsydb;3;0
STU X DUI 25-08-2007;3;516292;STU;DUI;25-08-2007;https://www.sofascore.com/pt/vfb-stuttgart-msv-duisburg/TabsCdb;1;0
SGE X HAN 26-08-2007;3;516299;SGE;HAN;26-08-2007;https://www.sofascore.com/pt/eintracht-frankfurt-hansa-rostock/Iabszdb;1;0
WOB X S04 26-08-2007;3;516300;WOB;S04;26-08-2007;https://www.sofascore.com/pt/fc-schalke-04-wolfsburg/zabsFab;1;1
S04 X BLK 31-08-2007;4;516301;S04;BLK;31-08-2007;https://www.sofascore.com/pt/bayer-04-leverkusen-fc-schalke-04/FabsGdb;1;1
CTT X NUR 01-09-2007;4;516306;CTT;NUR;01-09-2007;https://www.sofascore.com/pt/energie-cottbus-1-fc-nurnberg/yabsHab;1;1
H96 X BOC 01-09-2007;4;516305;H96;BOC;01-09-2007;https://www.sofascore.com/pt/vfl-bochum-hannover-96/QabsRab;3;2
HAN X DOR 01-09-2007;4;516308;HAN;DOR;01-09-2007;https://www.sofascore.com/pt/borussia-dortmund-hansa-rostock/Iabsydb;0;1
BCS X WOB 01-09-2007;4;516304;BCS;WOB;01-09-2007;https://www.sofascore.com/pt/hertha-bsc-wolfsburg/zabsDab;2;1
DUI X ARM 01-09-2007;4;516309;DUI;ARM;01-09-2007;https://www.sofascore.com/pt/msv-duisburg-arminia-bielefeld/PabsTab;3;0
SVW X SGE 01-09-2007;4;516302;SVW;SGE;01-09-2007;https://www.sofascore.com/pt/eintracht-frankfurt-werder-bremen/Jabszdb;2;1
HSV X BAY 02-09-2007;4;516303;HSV;BAY;02-09-2007;https://www.sofascore.com/pt/hamburger-sv-bayern-munchen/xdbsBdb;1;1
KAR X STU 02-09-2007;4;516307;KAR;STU;02-09-2007;https://www.sofascore.com/pt/vfb-stuttgart-karlsruher-sc/dbbsCdb;1;0
DOR X SVW 14-09-2007;5;516314;DOR;SVW;14-09-2007;https://www.sofascore.com/pt/borussia-dortmund-werder-bremen/Jabsydb;3;0
NUR X H96 15-09-2007;5;516313;NUR;H96;15-09-2007;https://www.sofascore.com/pt/hannover-96-1-fc-nurnberg/yabsQab;2;2
ARM X HAN 15-09-2007;5;516315;ARM;HAN;15-09-2007;https://www.sofascore.com/pt/arminia-bielefeld-hansa-rostock/IabsPab;4;2
BLK X BOC 15-09-2007;5;516312;BLK;BOC;15-09-2007;https://www.sofascore.com/pt/bayer-04-leverkusen-vfl-bochum/RabsGdb;2;0
BAY X S04 15-09-2007;5;516311;BAY;S04;15-09-2007;https://www.sofascore.com/pt/bayern-munchen-fc-schalke-04/Fabsxdb;1;1
SGE X HSV 15-09-2007;5;516316;SGE;HSV;15-09-2007;https://www.sofascore.com/pt/hamburger-sv-eintracht-frankfurt/zdbsBdb;2;1
STU X CTT 15-09-2007;5;516310;STU;CTT;15-09-2007;https://www.sofascore.com/pt/vfb-stuttgart-energie-cottbus/HabsCdb;3;0
DUI X BCS 16-09-2007;5;516318;DUI;BCS;16-09-2007;https://www.sofascore.com/pt/msv-duisburg-hertha-bsc/DabsTab;1;2
WOB X KAR 16-09-2007;5;516317;WOB;KAR;16-09-2007;https://www.sofascore.com/pt/karlsruher-sc-wolfsburg/zabsdbb;1;2
BOC X SGE 21-09-2007;6;516322;BOC;SGE;21-09-2007;https://www.sofascore.com/pt/eintracht-frankfurt-vfl-bochum/Rabszdb;0;0
CTT X WOB 22-09-2007;6;516325;CTT;WOB;22-09-2007;https://www.sofascore.com/pt/energie-cottbus-wolfsburg/zabsHab;1;2
S04 X ARM 22-09-2007;6;516319;S04;ARM;22-09-2007;https://www.sofascore.com/pt/arminia-bielefeld-fc-schalke-04/FabsPab;3;0
HSV X NUR 22-09-2007;6;516321;HSV;NUR;22-09-2007;https://www.sofascore.com/pt/hamburger-sv-1-fc-nurnberg/yabsBdb;1;0
HAN X DUI 22-09-2007;6;516327;HAN;DUI;22-09-2007;https://www.sofascore.com/pt/msv-duisburg-hansa-rostock/IabsTab;2;0
BCS X DOR 22-09-2007;6;516323;BCS;DOR;22-09-2007;https://www.sofascore.com/pt/borussia-dortmund-hertha-bsc/Dabsydb;3;2
SVW X STU 22-09-2007;6;516320;SVW;STU;22-09-2007;https://www.sofascore.com/pt/vfb-stuttgart-werder-bremen/JabsCdb;4;1
H96 X BLK 23-09-2007;6;516324;H96;BLK;23-09-2007;https://www.sofascore.com/pt/bayer-04-leverkusen-hannover-96/QabsGdb;0;3
KAR X BAY 23-09-2007;6;516326;KAR;BAY;23-09-2007;https://www.sofascore.com/pt/bayern-munchen-karlsruher-sc/dbbsxdb;1;4
DOR X HSV 25-09-2007;7;516331;DOR;HSV;25-09-2007;https://www.sofascore.com/pt/hamburger-sv-borussia-dortmund/ydbsBdb;0;3
BCS X HAN 25-09-2007;7;516332;BCS;HAN;25-09-2007;https://www.sofascore.com/pt/hansa-rostock-hertha-bsc/DabsIab;1;3
DUI X S04 25-09-2007;7;516336;DUI;S04;25-09-2007;https://www.sofascore.com/pt/msv-duisburg-fc-schalke-04/FabsTab;0;2
WOB X SVW 25-09-2007;7;516335;WOB;SVW;25-09-2007;https://www.sofascore.com/pt/werder-bremen-wolfsburg/zabsJab;1;1
NUR X BLK 26-09-2007;7;516330;NUR;BLK;26-09-2007;https://www.sofascore.com/pt/bayer-04-leverkusen-1-fc-nurnberg/yabsGdb;1;2
ARM X H96 26-09-2007;7;516333;ARM;H96;26-09-2007;https://www.sofascore.com/pt/hannover-96-arminia-bielefeld/PabsQab;0;2
BAY X CTT 26-09-2007;7;516329;BAY;CTT;26-09-2007;https://www.sofascore.com/pt/bayern-munchen-energie-cottbus/Habsxdb;5;0
SGE X KAR 26-09-2007;7;516334;SGE;KAR;26-09-2007;https://www.sofascore.com/pt/eintracht-frankfurt-karlsruher-sc/dbbszdb;0;1
STU X BOC 26-09-2007;7;516328;STU;BOC;26-09-2007;https://www.sofascore.com/pt/vfb-stuttgart-vfl-bochum/RabsCdb;1;0
S04 X BCS 28-09-2007;8;516337;S04;BCS;28-09-2007;https://www.sofascore.com/pt/fc-schalke-04-hertha-bsc/DabsFab;1;0
BLK X BAY 29-09-2007;8;516339;BLK;BAY;29-09-2007;https://www.sofascore.com/pt/bayer-04-leverkusen-bayern-munchen/xdbsGdb;0;1
HSV X WOB 29-09-2007;8;516340;HSV;WOB;29-09-2007;https://www.sofascore.com/pt/hamburger-sv-wolfsburg/zabsBdb;2;2
HAN X STU 29-09-2007;8;516345;HAN;STU;29-09-2007;https://www.sofascore.com/pt/vfb-stuttgart-hansa-rostock/IabsCdb;2;1
KAR X DOR 29-09-2007;8;516344;KAR;DOR;29-09-2007;https://www.sofascore.com/pt/borussia-dortmund-karlsruher-sc/dbbsydb;3;1
BOC X NUR 29-09-2007;8;516341;BOC;NUR;29-09-2007;https://www.sofascore.com/pt/vfl-bochum-1-fc-nurnberg/yabsRab;3;3
SVW X ARM 29-09-2007;8;516338;SVW;ARM;29-09-2007;https://www.sofascore.com/pt/arminia-bielefeld-werder-bremen/JabsPab;8;1
CTT X SGE 30-09-2007;8;516343;CTT;SGE;30-09-2007;https://www.sofascore.com/pt/eintracht-frankfurt-energie-cottbus/Habszdb;2;2
H96 X DUI 30-09-2007;8;516342;H96;DUI;30-09-2007;https://www.sofascore.com/pt/msv-duisburg-hannover-96/QabsTab;2;1
DOR X BOC 05-10-2007;9;516349;DOR;BOC;05-10-2007;https://www.sofascore.com/pt/borussia-dortmund-vfl-bochum/Rabsydb;2;1
ARM X HSV 06-10-2007;9;516351;ARM;HSV;06-10-2007;https://www.sofascore.com/pt/hamburger-sv-arminia-bielefeld/PabsBdb;0;1
S04 X KAR 06-10-2007;9;516347;S04;KAR;06-10-2007;https://www.sofascore.com/pt/karlsruher-sc-fc-schalke-04/Fabsdbb;0;2
BCS X CTT 06-10-2007;9;516350;BCS;CTT;06-10-2007;https://www.sofascore.com/pt/energie-cottbus-hertha-bsc/DabsHab;0;0
DUI X SVW 06-10-2007;9;516354;DUI;SVW;06-10-2007;https://www.sofascore.com/pt/msv-duisburg-werder-bremen/JabsTab;1;3
STU X H96 06-10-2007;9;516346;STU;H96;06-10-2007;https://www.sofascore.com/pt/vfb-stuttgart-hannover-96/QabsCdb;0;2
WOB X HAN 06-10-2007;9;516353;WOB;HAN;06-10-2007;https://www.sofascore.com/pt/hansa-rostock-wolfsburg/zabsIab;1;0
BAY X NUR 07-10-2007;9;516348;BAY;NUR;07-10-2007;https://www.sofascore.com/pt/bayern-munchen-1-fc-nurnberg/yabsxdb;3;0
SGE X BLK 07-10-2007;9;516352;SGE;BLK;07-10-2007;https://www.sofascore.com/pt/bayer-04-leverkusen-eintracht-frankfurt/zdbsGdb;2;1
CTT X DUI 19-10-2007;10;516361;CTT;DUI;19-10-2007;https://www.sofascore.com/pt/msv-duisburg-energie-cottbus/HabsTab;1;2
NUR X SGE 20-10-2007;10;516357;NUR;SGE;20-10-2007;https://www.sofascore.com/pt/eintracht-frankfurt-1-fc-nurnberg/yabszdb;5;1
BLK X DOR 20-10-2007;10;516356;BLK;DOR;20-10-2007;https://www.sofascore.com/pt/bayer-04-leverkusen-borussia-dortmund/ydbsGdb;2;2
HAN X S04 20-10-2007;10;516363;HAN;S04;20-10-2007;https://www.sofascore.com/pt/hansa-rostock-fc-schalke-04/FabsIab;1;1
BOC X BAY 20-10-2007;10;516359;BOC;BAY;20-10-2007;https://www.sofascore.com/pt/bayern-munchen-vfl-bochum/Rabsxdb;1;2
SVW X BCS 20-10-2007;10;516355;SVW;BCS;20-10-2007;https://www.sofascore.com/pt/werder-bremen-hertha-bsc/DabsJab;3;2
HSV X STU 20-10-2007;10;516358;HSV;STU;20-10-2007;https://www.sofascore.com/pt/vfb-stuttgart-hamburger-sv/BdbsCdb;4;1
H96 X WOB 21-10-2007;10;516360;H96;WOB;21-10-2007;https://www.sofascore.com/pt/hannover-96-wolfsburg/zabsQab;2;2
KAR X ARM 21-10-2007;10;516362;KAR;ARM;21-10-2007;https://www.sofascore.com/pt/karlsruher-sc-arminia-bielefeld/Pabsdbb;0;0
SGE X H96 26-10-2007;11;516369;SGE;H96;26-10-2007;https://www.sofascore.com/pt/eintracht-frankfurt-hannover-96/Qabszdb;0;0
ARM X CTT 27-10-2007;11;516368;ARM;CTT;27-10-2007;https://www.sofascore.com/pt/arminia-bielefeld-energie-cottbus/HabsPab;1;1
S04 X SVW 27-10-2007;11;516365;S04;SVW;27-10-2007;https://www.sofascore.com/pt/werder-bremen-fc-schalke-04/FabsJab;1;1
HAN X KAR 27-10-2007;11;516371;HAN;KAR;27-10-2007;https://www.sofascore.com/pt/karlsruher-sc-hansa-rostock/Iabsdbb;0;0
BCS X BOC 27-10-2007;11;516367;BCS;BOC;27-10-2007;https://www.sofascore.com/pt/vfl-bochum-hertha-bsc/DabsRab;2;0
