game;fixture;id;team_home;team_away;date;link;home_score;away_score
ATG X GRE 08-05-2010;1;1342823;ATG;GRE;08-05-2010;https://www.sofascore.com/pt/atletico-goianiense-gremio/BtcsoWc;0;0
BOT X SAN 08-05-2010;1;1342822;BOT;SAN;08-05-2010;https://www.sofascore.com/pt/santos-botafogo/iOstO;3;3
PAL X VIT 08-05-2010;1;1342824;PAL;VIT;08-05-2010;https://www.sofascore.com/pt/palmeiras-vitoria/mOsnO;1;0
CAM X VAS 09-05-2010;1;1342826;CAM;VAS;09-05-2010;https://www.sofascore.com/pt/atletico-mineiro-vasco-da-gama/zOsCO;2;1
COR X CAP 09-05-2010;1;1342828;COR;CAP;09-05-2010;https://www.sofascore.com/pt/athletico-paranaense-corinthians/hOsrO;2;1
FLA X SPO 09-05-2010;1;1342825;FLA;SPO;09-05-2010;https://www.sofascore.com/pt/flamengo-sao-paulo/GOsGuc;1;1
INT X CRU 09-05-2010;1;1342827;INT;CRU;09-05-2010;https://www.sofascore.com/pt/internacional-cruzeiro/eOsqO;1;2
AVA X BAR 09-05-2010;1;1342831;AVA;BAR;09-05-2010;https://www.sofascore.com/pt/avai-gremio-barueri/gOcspWc;6;1
CEA X FLU 09-05-2010;1;1342829;CEA;FLU;09-05-2010;https://www.sofascore.com/pt/ceara-sc-fluminense/lOsbP;1;0
GUA X GOI 09-05-2010;1;1342830;GUA;GOI;09-05-2010;https://www.sofascore.com/pt/guarani-goias/kOsxO;1;0
FLU X ATG 15-05-2010;2;1342996;FLU;ATG;15-05-2010;https://www.sofascore.com/pt/atletico-goianiense-fluminense/lOsoWc;1;0
BAR X CAM 15-05-2010;2;1342997;BAR;CAM;15-05-2010;https://www.sofascore.com/pt/gremio-barueri-atletico-mineiro/COsgOc;4;0
VIT X FLA 15-05-2010;2;1343000;VIT;FLA;15-05-2010;https://www.sofascore.com/pt/flamengo-vitoria/mOsGuc;1;1
GOI X INT 16-05-2010;2;1342999;GOI;INT;16-05-2010;https://www.sofascore.com/pt/internacional-goias/kOsqO;2;3
GRE X COR 16-05-2010;2;1342998;GRE;COR;16-05-2010;https://www.sofascore.com/pt/gremio-corinthians/hOsBtc;1;2
SAN X CEA 16-05-2010;2;1343001;SAN;CEA;16-05-2010;https://www.sofascore.com/pt/ceara-sc-santos/tOsbP;1;1
SPO X BOT 16-05-2010;2;1342995;SPO;BOT;16-05-2010;https://www.sofascore.com/pt/sao-paulo-botafogo/iOsGO;1;2
CAP X GUA 16-05-2010;2;1343004;CAP;GUA;16-05-2010;https://www.sofascore.com/pt/guarani-athletico-paranaense/rOsxO;2;2
CRU X AVA 16-05-2010;2;1343003;CRU;AVA;16-05-2010;https://www.sofascore.com/pt/avai-cruzeiro/eOspWc;2;2
VAS X PAL 16-05-2010;2;1343002;VAS;PAL;16-05-2010;https://www.sofascore.com/pt/vasco-da-gama-palmeiras/nOszO;0;0
