game;fixture;id;team_home;team_away;date;link;home_score;away_score
BAY X BCS 16-08-2019;1;8271917;BAY;BCS;16-08-2019;https://www.sofascore.com/pt/bayern-munchen-hertha-bsc/Dabsxdb;2;2
BLK X SCP 17-08-2019;1;8271911;BLK;SCP;17-08-2019;https://www.sofascore.com/pt/bayer-04-leverkusen-sc-paderborn-07/lbbsGdb;3;2
DOR X AUG 17-08-2019;1;8271913;DOR;AUG;17-08-2019;https://www.sofascore.com/pt/borussia-dortmund-augsburg/acbsydb;5;1
SCF X MAI 17-08-2019;1;8271912;SCF;MAI;17-08-2019;https://www.sofascore.com/pt/1-fsv-mainz-05-freiburg/Nabsgbb;3;0
SVW X DUS 17-08-2019;1;8271914;SVW;DUS;17-08-2019;https://www.sofascore.com/pt/fortuna-dusseldorf-werder-bremen/JabsNbb;1;3
WOB X KOL 17-08-2019;1;8271915;WOB;KOL;17-08-2019;https://www.sofascore.com/pt/1-fc-koln-wolfsburg/zabswdb;2;1
BMG X S04 17-08-2019;1;8271916;BMG;S04;17-08-2019;https://www.sofascore.com/pt/fc-schalke-04-borussia-mgladbach/CabsFab;0;0
SGE X TSG 18-08-2019;1;8271909;SGE;TSG;18-08-2019;https://www.sofascore.com/pt/eintracht-frankfurt-1899-hoffenheim/ubbszdb;1;0
UNB X RBL 18-08-2019;1;8271910;UNB;RBL;18-08-2019;https://www.sofascore.com/pt/rb-leipzig-1-fc-union-berlin/XabskCo;0;4
KOL X DOR 23-08-2019;2;8272016;KOL;DOR;23-08-2019;https://www.sofascore.com/pt/borussia-dortmund-1-fc-koln/wdbsydb;1;3
MAI X BMG 24-08-2019;2;8272358;MAI;BMG;24-08-2019;https://www.sofascore.com/pt/1-fsv-mainz-05-borussia-mgladbach/Cabsgbb;1;3
TSG X SVW 24-08-2019;2;8272022;TSG;SVW;24-08-2019;https://www.sofascore.com/pt/1899-hoffenheim-werder-bremen/Jabsubb;3;2
AUG X UNB 24-08-2019;2;8272019;AUG;UNB;24-08-2019;https://www.sofascore.com/pt/augsburg-1-fc-union-berlin/Xabsacb;1;1
DUS X BLK 24-08-2019;2;8272014;DUS;BLK;24-08-2019;https://www.sofascore.com/pt/bayer-04-leverkusen-fortuna-dusseldorf/NbbsGdb;1;3
SCP X SCF 24-08-2019;2;8272032;SCP;SCF;24-08-2019;https://www.sofascore.com/pt/sc-paderborn-07-freiburg/Nabslbb;1;3
S04 X BAY 24-08-2019;2;8272018;S04;BAY;24-08-2019;https://www.sofascore.com/pt/bayern-munchen-fc-schalke-04/Fabsxdb;0;3
RBL X SGE 25-08-2019;2;8272015;RBL;SGE;25-08-2019;https://www.sofascore.com/pt/rb-leipzig-eintracht-frankfurt/zdbskCo;2;1
BCS X WOB 25-08-2019;2;8272020;BCS;WOB;25-08-2019;https://www.sofascore.com/pt/hertha-bsc-wolfsburg/zabsDab;0;3
BMG X RBL 30-08-2019;3;8272038;BMG;RBL;30-08-2019;https://www.sofascore.com/pt/rb-leipzig-borussia-mgladbach/CabskCo;1;3
BLK X TSG 31-08-2019;3;8272034;BLK;TSG;31-08-2019;https://www.sofascore.com/pt/bayer-04-leverkusen-1899-hoffenheim/ubbsGdb;0;0
BAY X MAI 31-08-2019;3;8272033;BAY;MAI;31-08-2019;https://www.sofascore.com/pt/bayern-munchen-1-fsv-mainz-05/gbbsxdb;6;1
S04 X BCS 31-08-2019;3;8272023;S04;BCS;31-08-2019;https://www.sofascore.com/pt/fc-schalke-04-hertha-bsc/DabsFab;3;0
SCF X KOL 31-08-2019;3;8272037;SCF;KOL;31-08-2019;https://www.sofascore.com/pt/1-fc-koln-freiburg/Nabswdb;1;2
WOB X SCP 31-08-2019;3;8272031;WOB;SCP;31-08-2019;https://www.sofascore.com/pt/sc-paderborn-07-wolfsburg/zabslbb;1;1
UNB X DOR 31-08-2019;3;8272028;UNB;DOR;31-08-2019;https://www.sofascore.com/pt/borussia-dortmund-1-fc-union-berlin/Xabsydb;3;1
SVW X AUG 01-09-2019;3;8272030;SVW;AUG;01-09-2019;https://www.sofascore.com/pt/augsburg-werder-bremen/Jabsacb;3;2
SGE X DUS 01-09-2019;3;8272024;SGE;DUS;01-09-2019;https://www.sofascore.com/pt/eintracht-frankfurt-fortuna-dusseldorf/Nbbszdb;2;1
DUS X WOB 13-09-2019;4;8272017;DUS;WOB;13-09-2019;https://www.sofascore.com/pt/fortuna-dusseldorf-wolfsburg/zabsNbb;1;1
KOL X BMG 14-09-2019;4;8272003;KOL;BMG;14-09-2019;https://www.sofascore.com/pt/1-fc-koln-borussia-mgladbach/Cabswdb;0;1
UNB X SVW 14-09-2019;4;8272360;UNB;SVW;14-09-2019;https://www.sofascore.com/pt/1-fc-union-berlin-werder-bremen/JabsXab;1;2
MAI X BCS 14-09-2019;4;8272026;MAI;BCS;14-09-2019;https://www.sofascore.com/pt/1-fsv-mainz-05-hertha-bsc/Dabsgbb;2;1
AUG X SGE 14-09-2019;4;8272025;AUG;SGE;14-09-2019;https://www.sofascore.com/pt/eintracht-frankfurt-augsburg/acbszdb;2;1
DOR X BLK 14-09-2019;4;8272021;DOR;BLK;14-09-2019;https://www.sofascore.com/pt/bayer-04-leverkusen-borussia-dortmund/ydbsGdb;4;0
RBL X BAY 14-09-2019;4;8272348;RBL;BAY;14-09-2019;https://www.sofascore.com/pt/rb-leipzig-bayern-munchen/xdbskCo;1;1
TSG X SCF 15-09-2019;4;8272027;TSG;SCF;15-09-2019;https://www.sofascore.com/pt/1899-hoffenheim-freiburg/Nabsubb;0;3
SCP X S04 15-09-2019;4;8272001;SCP;S04;15-09-2019;https://www.sofascore.com/pt/sc-paderborn-07-fc-schalke-04/Fabslbb;1;5
S04 X MAI 20-09-2019;5;8271996;S04;MAI;20-09-2019;https://www.sofascore.com/pt/1-fsv-mainz-05-fc-schalke-04/Fabsgbb;2;1
BLK X UNB 21-09-2019;5;8272000;BLK;UNB;21-09-2019;https://www.sofascore.com/pt/bayer-04-leverkusen-1-fc-union-berlin/XabsGdb;2;0
BAY X KOL 21-09-2019;5;8272004;BAY;KOL;21-09-2019;https://www.sofascore.com/pt/bayern-munchen-1-fc-koln/wdbsxdb;4;0
SCF X AUG 21-09-2019;5;8271999;SCF;AUG;21-09-2019;https://www.sofascore.com/pt/augsburg-freiburg/Nabsacb;1;1
BCS X SCP 21-09-2019;5;8272350;BCS;SCP;21-09-2019;https://www.sofascore.com/pt/sc-paderborn-07-hertha-bsc/Dabslbb;2;1
SVW X RBL 21-09-2019;5;8271993;SVW;RBL;21-09-2019;https://www.sofascore.com/pt/rb-leipzig-werder-bremen/JabskCo;0;3
BMG X DUS 22-09-2019;5;8271997;BMG;DUS;22-09-2019;https://www.sofascore.com/pt/fortuna-dusseldorf-borussia-mgladbach/CabsNbb;2;1
SGE X DOR 22-09-2019;5;8272371;SGE;DOR;22-09-2019;https://www.sofascore.com/pt/eintracht-frankfurt-borussia-dortmund/ydbszdb;2;2
WOB X TSG 23-09-2019;5;8272002;WOB;TSG;23-09-2019;https://www.sofascore.com/pt/1899-hoffenheim-wolfsburg/zabsubb;1;1
UNB X SGE 27-09-2019;6;8272007;UNB;SGE;27-09-2019;https://www.sofascore.com/pt/eintracht-frankfurt-1-fc-union-berlin/Xabszdb;1;2
MAI X WOB 28-09-2019;6;8272012;MAI;WOB;28-09-2019;https://www.sofascore.com/pt/1-fsv-mainz-05-wolfsburg/zabsgbb;0;1
TSG X BMG 28-09-2019;6;8271998;TSG;BMG;28-09-2019;https://www.sofascore.com/pt/1899-hoffenheim-borussia-mgladbach/Cabsubb;0;3
AUG X BLK 28-09-2019;6;8272009;AUG;BLK;28-09-2019;https://www.sofascore.com/pt/bayer-04-leverkusen-augsburg/acbsGdb;0;3
RBL X S04 28-09-2019;6;8271994;RBL;S04;28-09-2019;https://www.sofascore.com/pt/rb-leipzig-fc-schalke-04/FabskCo;1;3
SCP X BAY 28-09-2019;6;8272352;SCP;BAY;28-09-2019;https://www.sofascore.com/pt/bayern-munchen-sc-paderborn-07/lbbsxdb;2;3
DOR X SVW 28-09-2019;6;8271995;DOR;SVW;28-09-2019;https://www.sofascore.com/pt/borussia-dortmund-werder-bremen/Jabsydb;2;2
DUS X SCF 29-09-2019;6;8272343;DUS;SCF;29-09-2019;https://www.sofascore.com/pt/fortuna-dusseldorf-freiburg/NabsNbb;1;2
KOL X BCS 29-09-2019;6;8272349;KOL;BCS;29-09-2019;https://www.sofascore.com/pt/1-fc-koln-hertha-bsc/Dabswdb;0;4
BCS X DUS 04-10-2019;7;8272345;BCS;DUS;04-10-2019;https://www.sofascore.com/pt/fortuna-dusseldorf-hertha-bsc/DabsNbb;3;1
BLK X RBL 05-10-2019;7;8272011;BLK;RBL;05-10-2019;https://www.sofascore.com/pt/rb-leipzig-bayer-04-leverkusen/GdbskCo;1;1
BAY X TSG 05-10-2019;7;8272013;BAY;TSG;05-10-2019;https://www.sofascore.com/pt/bayern-munchen-1899-hoffenheim/ubbsxdb;1;2
SCF X DOR 05-10-2019;7;8272008;SCF;DOR;05-10-2019;https://www.sofascore.com/pt/borussia-dortmund-freiburg/Nabsydb;2;2
SCP X MAI 05-10-2019;7;8272362;SCP;MAI;05-10-2019;https://www.sofascore.com/pt/sc-paderborn-07-1-fsv-mainz-05/gbbslbb;1;2
S04 X KOL 05-10-2019;7;8272006;S04;KOL;05-10-2019;https://www.sofascore.com/pt/1-fc-koln-fc-schalke-04/Fabswdb;1;1
BMG X AUG 06-10-2019;7;8272010;BMG;AUG;06-10-2019;https://www.sofascore.com/pt/augsburg-borussia-mgladbach/Cabsacb;5;1
WOB X UNB 06-10-2019;7;8272355;WOB;UNB;06-10-2019;https://www.sofascore.com/pt/1-fc-union-berlin-wolfsburg/zabsXab;1;0
SGE X SVW 06-10-2019;7;8272005;SGE;SVW;06-10-2019;https://www.sofascore.com/pt/eintracht-frankfurt-werder-bremen/Jabszdb;2;2
