game;fixture;id;team_home;team_away;date;link;home_score;away_score
BAY X SGE 01-08-2003;1;38617;BAY;SGE;01-08-2003;https://www.sofascore.com/pt/eintracht-frankfurt-bayern-munchen/xdbszdb;3;1
KAI X MUN 02-08-2003;1;38623;KAI;MUN;02-08-2003;https://www.sofascore.com/pt/1-fc-kaiserslautern-1860-munchen/LabsAdb;0;1
BLK X SCF 02-08-2003;1;38618;BLK;SCF;02-08-2003;https://www.sofascore.com/pt/bayer-04-leverkusen-freiburg/NabsGdb;4;1
S04 X DOR 02-08-2003;1;38624;S04;DOR;02-08-2003;https://www.sofascore.com/pt/borussia-dortmund-fc-schalke-04/Fabsydb;2;2
HSV X H96 02-08-2003;1;38620;HSV;H96;02-08-2003;https://www.sofascore.com/pt/hamburger-sv-hannover-96/QabsBdb;0;3
BCS X SVW 02-08-2003;1;38622;BCS;SVW;02-08-2003;https://www.sofascore.com/pt/werder-bremen-hertha-bsc/DabsJab;0;3
WOB X BOC 02-08-2003;1;38625;WOB;BOC;02-08-2003;https://www.sofascore.com/pt/vfl-bochum-wolfsburg/zabsRab;3;2
BMG X KOL 03-08-2003;1;38619;BMG;KOL;03-08-2003;https://www.sofascore.com/pt/1-fc-koln-borussia-mgladbach/Cabswdb;1;0
HAN X STU 03-08-2003;1;38621;HAN;STU;03-08-2003;https://www.sofascore.com/pt/vfb-stuttgart-hansa-rostock/IabsCdb;0;2
KOL X KAI 09-08-2003;2;39284;KOL;KAI;09-08-2003;https://www.sofascore.com/pt/1-fc-kaiserslautern-1-fc-koln/wdbsAdb;1;2
MUN X S04 09-08-2003;2;39288;MUN;S04;09-08-2003;https://www.sofascore.com/pt/1860-munchen-fc-schalke-04/FabsLab;1;1
DOR X WOB 09-08-2003;2;39285;DOR;WOB;09-08-2003;https://www.sofascore.com/pt/borussia-dortmund-wolfsburg/zabsydb;4;0
SCF X HAN 09-08-2003;2;39287;SCF;HAN;09-08-2003;https://www.sofascore.com/pt/freiburg-hansa-rostock/IabsNab;2;2
H96 X BAY 09-08-2003;2;39286;H96;BAY;09-08-2003;https://www.sofascore.com/pt/bayern-munchen-hannover-96/Qabsxdb;3;3
BOC X HSV 09-08-2003;2;39289;BOC;HSV;09-08-2003;https://www.sofascore.com/pt/hamburger-sv-vfl-bochum/RabsBdb;1;1
SVW X BMG 09-08-2003;2;39290;SVW;BMG;09-08-2003;https://www.sofascore.com/pt/werder-bremen-borussia-mgladbach/CabsJab;1;1
SGE X BLK 10-08-2003;2;39291;SGE;BLK;10-08-2003;https://www.sofascore.com/pt/bayer-04-leverkusen-eintracht-frankfurt/zdbsGdb;1;2
STU X BCS 10-08-2003;2;39292;STU;BCS;10-08-2003;https://www.sofascore.com/pt/vfb-stuttgart-hertha-bsc/DabsCdb;0;0
KAI X SVW 16-08-2003;3;40090;KAI;SVW;16-08-2003;https://www.sofascore.com/pt/1-fc-kaiserslautern-werder-bremen/JabsAdb;0;1
BLK X H96 16-08-2003;3;40091;BLK;H96;16-08-2003;https://www.sofascore.com/pt/bayer-04-leverkusen-hannover-96/QabsGdb;4;0
BAY X BOC 16-08-2003;3;40094;BAY;BOC;16-08-2003;https://www.sofascore.com/pt/bayern-munchen-vfl-bochum/Rabsxdb;2;0
DOR X MUN 16-08-2003;3;40092;DOR;MUN;16-08-2003;https://www.sofascore.com/pt/borussia-dortmund-1860-munchen/Labsydb;3;1
BMG X STU 16-08-2003;3;40093;BMG;STU;16-08-2003;https://www.sofascore.com/pt/vfb-stuttgart-borussia-mgladbach/CabsCdb;0;1
