game;fixture;id;team_home;team_away;date;link;home_score;away_score
BOC X STP 28-07-2017;1;7458853;BOC;STP;28-07-2017;https://www.sofascore.com/pt/vfl-bochum-fc-st-pauli/BabsRab;0;1
ING X UNB 29-07-2017;1;7458851;ING;UNB;29-07-2017;https://www.sofascore.com/pt/ingolstadt-1-fc-union-berlin/XabsFrc;0;1
ARM X JAH 29-07-2017;1;7458854;ARM;JAH;29-07-2017;https://www.sofascore.com/pt/ssv-jahn-regensburg-arminia-bielefeld/Pabsrbb;2;1
D98 X FUR 29-07-2017;1;7458850;D98;FUR;29-07-2017;https://www.sofascore.com/pt/darmstadt-98-spvgg-greuther-furth/bbbsBbb;1;0
NUR X KAI 30-07-2017;1;7458855;NUR;KAI;30-07-2017;https://www.sofascore.com/pt/1-fc-kaiserslautern-1-fc-nurnberg/yabsAdb;3;0
HEI X AUE 30-07-2017;1;7458852;HEI;AUE;30-07-2017;https://www.sofascore.com/pt/1-fc-heidenheim-erzgebirge-aue/qbbsKrc;0;0
DRE X DUI 30-07-2017;1;7458857;DRE;DUI;30-07-2017;https://www.sofascore.com/pt/dynamo-dresden-msv-duisburg/TabsVbb;1;0
HKI X SAN 30-07-2017;1;7458856;HKI;SAN;30-07-2017;https://www.sofascore.com/pt/sv-sandhausen-holstein-kiel/ybbshyc;2;2
DUS X EBR 31-07-2017;1;7458858;DUS;EBR;31-07-2017;https://www.sofascore.com/pt/fortuna-dusseldorf-eintracht-braunschweig/hbbsNbb;2;2
HEI X AUE 09-08-2017;1;7504655;HEI;AUE;09-08-2017;https://www.sofascore.com/pt/1-fc-heidenheim-erzgebirge-aue/qbbsKrc;2;1
UNB X HKI 04-08-2017;2;7459249;UNB;HKI;04-08-2017;https://www.sofascore.com/pt/holstein-kiel-1-fc-union-berlin/Xabsybb;4;3
SAN X ING 04-08-2017;2;7459258;SAN;ING;04-08-2017;https://www.sofascore.com/pt/sv-sandhausen-ingolstadt/Frcshyc;1;0
KAI X D98 04-08-2017;2;7459262;KAI;D98;04-08-2017;https://www.sofascore.com/pt/1-fc-kaiserslautern-darmstadt-98/BbbsAdb;1;1
DUI X BOC 05-08-2017;2;7459246;DUI;BOC;05-08-2017;https://www.sofascore.com/pt/msv-duisburg-vfl-bochum/RabsTab;1;1
EBR X HEI 05-08-2017;2;7459236;EBR;HEI;05-08-2017;https://www.sofascore.com/pt/1-fc-heidenheim-eintracht-braunschweig/hbbsKrc;2;0
JAH X NUR 06-08-2017;2;7459244;JAH;NUR;06-08-2017;https://www.sofascore.com/pt/ssv-jahn-regensburg-1-fc-nurnberg/yabsrbb;0;1
AUE X DUS 06-08-2017;2;7459240;AUE;DUS;06-08-2017;https://www.sofascore.com/pt/fortuna-dusseldorf-erzgebirge-aue/qbbsNbb;0;2
FUR X ARM 06-08-2017;2;7459253;FUR;ARM;06-08-2017;https://www.sofascore.com/pt/spvgg-greuther-furth-arminia-bielefeld/Pabsbbb;1;2
STP X DRE 07-08-2017;2;7459248;STP;DRE;07-08-2017;https://www.sofascore.com/pt/dynamo-dresden-fc-st-pauli/BabsVbb;2;2
D98 X STP 18-08-2017;3;7459260;D98;STP;18-08-2017;https://www.sofascore.com/pt/darmstadt-98-fc-st-pauli/BabsBbb;3;0
EBR X AUE 18-08-2017;3;7459238;EBR;AUE;18-08-2017;https://www.sofascore.com/pt/erzgebirge-aue-eintracht-braunschweig/hbbsqbb;1;1
HEI X DUI 19-08-2017;3;7459254;HEI;DUI;19-08-2017;https://www.sofascore.com/pt/1-fc-heidenheim-msv-duisburg/TabsKrc;1;2
DRE X SAN 19-08-2017;3;7459245;DRE;SAN;19-08-2017;https://www.sofascore.com/pt/sv-sandhausen-dynamo-dresden/Vbbshyc;0;4
DUS X KAI 19-08-2017;3;7459261;DUS;KAI;19-08-2017;https://www.sofascore.com/pt/1-fc-kaiserslautern-fortuna-dusseldorf/NbbsAdb;2;0
NUR X UNB 20-08-2017;3;7459251;NUR;UNB;20-08-2017;https://www.sofascore.com/pt/1-fc-union-berlin-1-fc-nurnberg/yabsXab;2;2
HKI X FUR 20-08-2017;3;7459255;HKI;FUR;20-08-2017;https://www.sofascore.com/pt/holstein-kiel-spvgg-greuther-furth/bbbsybb;3;1
ING X JAH 20-08-2017;3;7459237;ING;JAH;20-08-2017;https://www.sofascore.com/pt/ingolstadt-ssv-jahn-regensburg/rbbsFrc;2;4
ARM X BOC 21-08-2017;3;7459243;ARM;BOC;21-08-2017;https://www.sofascore.com/pt/vfl-bochum-arminia-bielefeld/PabsRab;2;0
DUI X D98 25-08-2017;4;7459250;DUI;D98;25-08-2017;https://www.sofascore.com/pt/darmstadt-98-msv-duisburg/TabsBbb;1;2
FUR X ING 25-08-2017;4;7459256;FUR;ING;25-08-2017;https://www.sofascore.com/pt/ingolstadt-spvgg-greuther-furth/bbbsFrc;0;1
AUE X NUR 26-08-2017;4;7459239;AUE;NUR;26-08-2017;https://www.sofascore.com/pt/erzgebirge-aue-1-fc-nurnberg/yabsqbb;3;1
STP X HEI 26-08-2017;4;7459252;STP;HEI;26-08-2017;https://www.sofascore.com/pt/1-fc-heidenheim-fc-st-pauli/BabsKrc;1;0
JAH X HKI 26-08-2017;4;7459241;JAH;HKI;26-08-2017;https://www.sofascore.com/pt/holstein-kiel-ssv-jahn-regensburg/rbbsybb;1;2
UNB X ARM 27-08-2017;4;7459242;UNB;ARM;27-08-2017;https://www.sofascore.com/pt/1-fc-union-berlin-arminia-bielefeld/PabsXab;1;1
SAN X DUS 27-08-2017;4;7459257;SAN;DUS;27-08-2017;https://www.sofascore.com/pt/sv-sandhausen-fortuna-dusseldorf/Nbbshyc;1;2
BOC X DRE 27-08-2017;4;7459247;BOC;DRE;27-08-2017;https://www.sofascore.com/pt/dynamo-dresden-vfl-bochum/RabsVbb;3;2
KAI X EBR 28-08-2017;4;7459259;KAI;EBR;28-08-2017;https://www.sofascore.com/pt/1-fc-kaiserslautern-eintracht-braunschweig/hbbsAdb;1;1
HEI X JAH 08-09-2017;5;7459329;HEI;JAH;08-09-2017;https://www.sofascore.com/pt/1-fc-heidenheim-ssv-jahn-regensburg/rbbsKrc;1;3
DRE X FUR 08-09-2017;5;7459294;DRE;FUR;08-09-2017;https://www.sofascore.com/pt/dynamo-dresden-spvgg-greuther-furth/bbbsVbb;1;1
ARM X DUI 09-09-2017;5;7459283;ARM;DUI;09-09-2017;https://www.sofascore.com/pt/msv-duisburg-arminia-bielefeld/PabsTab;0;4
HKI X KAI 09-09-2017;5;7459320;HKI;KAI;09-09-2017;https://www.sofascore.com/pt/1-fc-kaiserslautern-holstein-kiel/ybbsAdb;2;1
ING X AUE 09-09-2017;5;7459267;ING;AUE;09-09-2017;https://www.sofascore.com/pt/ingolstadt-erzgebirge-aue/qbbsFrc;1;2
D98 X BOC 10-09-2017;5;7459311;D98;BOC;10-09-2017;https://www.sofascore.com/pt/darmstadt-98-vfl-bochum/RabsBbb;1;2
EBR X SAN 10-09-2017;5;7459265;EBR;SAN;10-09-2017;https://www.sofascore.com/pt/sv-sandhausen-eintracht-braunschweig/hbbshyc;1;1
DUS X UNB 10-09-2017;5;7459333;DUS;UNB;10-09-2017;https://www.sofascore.com/pt/fortuna-dusseldorf-1-fc-union-berlin/XabsNbb;3;2
NUR X STP 11-09-2017;5;7459308;NUR;STP;11-09-2017;https://www.sofascore.com/pt/fc-st-pauli-1-fc-nurnberg/yabsBab;0;1
UNB X EBR 15-09-2017;6;7459304;UNB;EBR;15-09-2017;https://www.sofascore.com/pt/eintracht-braunschweig-1-fc-union-berlin/Xabshbb;1;1
AUE X HKI 15-09-2017;6;7459278;AUE;HKI;15-09-2017;https://www.sofascore.com/pt/holstein-kiel-erzgebirge-aue/qbbsybb;0;3
STP X ING 16-09-2017;6;7459307;STP;ING;16-09-2017;https://www.sofascore.com/pt/ingolstadt-fc-st-pauli/BabsFrc;0;4
DUI X NUR 16-09-2017;6;7459285;DUI;NUR;16-09-2017;https://www.sofascore.com/pt/msv-duisburg-1-fc-nurnberg/yabsTab;1;6
SAN X KAI 16-09-2017;6;7459323;SAN;KAI;16-09-2017;https://www.sofascore.com/pt/sv-sandhausen-1-fc-kaiserslautern/Adbshyc;1;0
D98 X ARM 17-09-2017;6;7459332;D98;ARM;17-09-2017;https://www.sofascore.com/pt/darmstadt-98-arminia-bielefeld/PabsBbb;4;3
JAH X DRE 17-09-2017;6;7459281;JAH;DRE;17-09-2017;https://www.sofascore.com/pt/dynamo-dresden-ssv-jahn-regensburg/rbbsVbb;0;2
FUR X DUS 17-09-2017;6;7459317;FUR;DUS;17-09-2017;https://www.sofascore.com/pt/fortuna-dusseldorf-spvgg-greuther-furth/bbbsNbb;3;1
BOC X HEI 17-09-2017;6;7459288;BOC;HEI;17-09-2017;https://www.sofascore.com/pt/1-fc-heidenheim-vfl-bochum/RabsKrc;1;2
KAI X AUE 19-09-2017;7;7459360;KAI;AUE;19-09-2017;https://www.sofascore.com/pt/1-fc-kaiserslautern-erzgebirge-aue/qbbsAdb;0;2
HKI X STP 19-09-2017;7;7459324;HKI;STP;19-09-2017;https://www.sofascore.com/pt/holstein-kiel-fc-st-pauli/Babsybb;0;1
ING X DUI 19-09-2017;7;7459270;ING;DUI;19-09-2017;https://www.sofascore.com/pt/ingolstadt-msv-duisburg/TabsFrc;2;2
SAN X UNB 19-09-2017;7;7459330;SAN;UNB;19-09-2017;https://www.sofascore.com/pt/sv-sandhausen-1-fc-union-berlin/Xabshyc;1;0
HEI X D98 20-09-2017;7;7459325;HEI;D98;20-09-2017;https://www.sofascore.com/pt/1-fc-heidenheim-darmstadt-98/BbbsKrc;2;2
DRE X ARM 20-09-2017;7;7459284;DRE;ARM;20-09-2017;https://www.sofascore.com/pt/dynamo-dresden-arminia-bielefeld/PabsVbb;0;2
EBR X FUR 20-09-2017;7;7459269;EBR;FUR;20-09-2017;https://www.sofascore.com/pt/eintracht-braunschweig-spvgg-greuther-furth/bbbshbb;3;0
DUS X JAH 20-09-2017;7;7459345;DUS;JAH;20-09-2017;https://www.sofascore.com/pt/fortuna-dusseldorf-ssv-jahn-regensburg/rbbsNbb;1;0
NUR X BOC 21-09-2017;7;7459292;NUR;BOC;21-09-2017;https://www.sofascore.com/pt/vfl-bochum-1-fc-nurnberg/yabsRab;3;1
AUE X SAN 22-09-2017;8;7459277;AUE;SAN;22-09-2017;https://www.sofascore.com/pt/sv-sandhausen-erzgebirge-aue/qbbshyc;1;0
DUI X HKI 22-09-2017;8;7459299;DUI;HKI;22-09-2017;https://www.sofascore.com/pt/holstein-kiel-msv-duisburg/Tabsybb;1;3
ARM X HEI 23-09-2017;8;7459286;ARM;HEI;23-09-2017;https://www.sofascore.com/pt/1-fc-heidenheim-arminia-bielefeld/PabsKrc;1;1
STP X DUS 23-09-2017;8;7459306;STP;DUS;23-09-2017;https://www.sofascore.com/pt/fortuna-dusseldorf-fc-st-pauli/BabsNbb;1;2
JAH X EBR 23-09-2017;8;7459273;JAH;EBR;23-09-2017;https://www.sofascore.com/pt/ssv-jahn-regensburg-eintracht-braunschweig/hbbsrbb;2;1
D98 X DRE 24-09-2017;8;7459356;D98;DRE;24-09-2017;https://www.sofascore.com/pt/dynamo-dresden-darmstadt-98/BbbsVbb;3;3
FUR X NUR 24-09-2017;8;7459327;FUR;NUR;24-09-2017;https://www.sofascore.com/pt/spvgg-greuther-furth-1-fc-nurnberg/yabsbbb;1;3
BOC X ING 24-09-2017;8;7459297;BOC;ING;24-09-2017;https://www.sofascore.com/pt/ingolstadt-vfl-bochum/RabsFrc;2;0
UNB X KAI 25-09-2017;8;7459303;UNB;KAI;25-09-2017;https://www.sofascore.com/pt/1-fc-kaiserslautern-1-fc-union-berlin/XabsAdb;5;0
