game;fixture;id;team_home;team_away;date;link;home_score;away_score
CAM X CAP 21-05-2011;1;1686825;CAM;CAP;21-05-2011;https://www.sofascore.com/pt/atletico-mineiro-athletico-paranaense/rOsCO;3;0
CEA X VAS 21-05-2011;1;1686809;CEA;VAS;21-05-2011;https://www.sofascore.com/pt/ceara-sc-vasco-da-gama/zOsbP;1;3
FLA X AVA 21-05-2011;1;1686807;FLA;AVA;21-05-2011;https://www.sofascore.com/pt/avai-flamengo/GucspWc;4;0
SAN X INT 22-05-2011;1;1686806;SAN;INT;22-05-2011;https://www.sofascore.com/pt/santos-internacional/qOstO;1;1
CFC X ATG 22-05-2011;1;1686814;CFC;ATG;22-05-2011;https://www.sofascore.com/pt/atletico-goianiense-coritiba/HOsoWc;0;1
FIG X CRU 22-05-2011;1;1686815;FIG;CRU;22-05-2011;https://www.sofascore.com/pt/figueirense-cruzeiro/eOsKO;1;0
GRE X COR 22-05-2011;1;1686812;GRE;COR;22-05-2011;https://www.sofascore.com/pt/gremio-corinthians/hOsBtc;1;2
PAL X BOT 22-05-2011;1;1686805;PAL;BOT;22-05-2011;https://www.sofascore.com/pt/palmeiras-botafogo/iOsnO;1;0
AME X BAH 22-05-2011;1;1686810;AME;BAH;22-05-2011;https://www.sofascore.com/pt/america-mineiro-bahia/fOsyO;2;1
FLU X SPO 22-05-2011;1;1686808;FLU;SPO;22-05-2011;https://www.sofascore.com/pt/sao-paulo-fluminense/lOsGO;0;2
AVA X CAM 28-05-2011;2;1686843;AVA;CAM;28-05-2011;https://www.sofascore.com/pt/avai-atletico-mineiro/COspWc;1;3
BOT X SAN 28-05-2011;2;1686838;BOT;SAN;28-05-2011;https://www.sofascore.com/pt/santos-botafogo/iOstO;1;0
INT X CEA 28-05-2011;2;1686840;INT;CEA;28-05-2011;https://www.sofascore.com/pt/ceara-sc-internacional/qOsbP;0;1
SPO X FIG 29-05-2011;2;1686836;SPO;FIG;29-05-2011;https://www.sofascore.com/pt/figueirense-sao-paulo/GOsKO;1;0
CAP X GRE 29-05-2011;2;1686841;CAP;GRE;29-05-2011;https://www.sofascore.com/pt/gremio-athletico-paranaense/rOsBtc;0;1
BAH X FLA 29-05-2011;2;1686839;BAH;FLA;29-05-2011;https://www.sofascore.com/pt/flamengo-bahia/fOsGuc;3;3
COR X CFC 29-05-2011;2;1686835;COR;CFC;29-05-2011;https://www.sofascore.com/pt/coritiba-corinthians/hOsHO;2;1
CRU X PAL 29-05-2011;2;1686844;CRU;PAL;29-05-2011;https://www.sofascore.com/pt/palmeiras-cruzeiro/eOsnO;1;1
ATG X FLU 29-05-2011;2;1686842;ATG;FLU;29-05-2011;https://www.sofascore.com/pt/atletico-goianiense-fluminense/lOsoWc;0;1
VAS X AME 29-05-2011;2;1686837;VAS;AME;29-05-2011;https://www.sofascore.com/pt/vasco-da-gama-america-mineiro/yOszO;3;0
CEA X BOT 04-06-2011;3;1686925;CEA;BOT;04-06-2011;https://www.sofascore.com/pt/ceara-sc-botafogo/iOsbP;2;2
FLU X CRU 04-06-2011;3;1686919;FLU;CRU;04-06-2011;https://www.sofascore.com/pt/fluminense-cruzeiro/eOslO;2;1
PAL X CAP 04-06-2011;3;1686845;PAL;CAP;04-06-2011;https://www.sofascore.com/pt/athletico-paranaense-palmeiras/nOsrO;1;0
FIG X ATG 05-06-2011;3;1686922;FIG;ATG;05-06-2011;https://www.sofascore.com/pt/atletico-goianiense-figueirense/KOsoWc;2;0
CFC X VAS 05-06-2011;3;1686923;CFC;VAS;05-06-2011;https://www.sofascore.com/pt/coritiba-vasco-da-gama/zOsHO;5;1
FLA X COR 05-06-2011;3;1686872;FLA;COR;05-06-2011;https://www.sofascore.com/pt/flamengo-corinthians/hOsGuc;1;1
GRE X BAH 05-06-2011;3;1686920;GRE;BAH;05-06-2011;https://www.sofascore.com/pt/gremio-bahia/fOsBtc;2;0
AME X INT 05-06-2011;3;1686924;AME;INT;05-06-2011;https://www.sofascore.com/pt/america-mineiro-internacional/qOsyO;2;4
SAN X AVA 05-06-2011;3;1686870;SAN;AVA;05-06-2011;https://www.sofascore.com/pt/avai-santos/tOspWc;3;1
CAM X SPO 09-06-2011;3;1686921;CAM;SPO;09-06-2011;https://www.sofascore.com/pt/sao-paulo-atletico-mineiro/COsGO;0;1
AVA X AME 11-06-2011;4;1689995;AVA;AME;11-06-2011;https://www.sofascore.com/pt/avai-america-mineiro/yOspWc;2;2
CRU X SAN 11-06-2011;4;1689996;CRU;SAN;11-06-2011;https://www.sofascore.com/pt/santos-cruzeiro/eOstO;1;1
