game;fixture;id;team_home;team_away;date;link;home_score;away_score
BAY X HSV 14-08-2015;1;6783239;BAY;HSV;14-08-2015;https://www.sofascore.com/pt/hamburger-sv-bayern-munchen/xdbsBdb;5;0
MAI X ING 15-08-2015;1;6783248;MAI;ING;15-08-2015;https://www.sofascore.com/pt/ingolstadt-1-fsv-mainz-05/gbbsFrc;0;1
AUG X BCS 15-08-2015;1;6783246;AUG;BCS;15-08-2015;https://www.sofascore.com/pt/augsburg-hertha-bsc/Dabsacb;0;1
BLK X TSG 15-08-2015;1;6783245;BLK;TSG;15-08-2015;https://www.sofascore.com/pt/bayer-04-leverkusen-1899-hoffenheim/ubbsGdb;2;1
D98 X H96 15-08-2015;1;6783244;D98;H96;15-08-2015;https://www.sofascore.com/pt/darmstadt-98-hannover-96/QabsBbb;2;2
SVW X S04 15-08-2015;1;6783242;SVW;S04;15-08-2015;https://www.sofascore.com/pt/werder-bremen-fc-schalke-04/FabsJab;0;3
DOR X BMG 15-08-2015;1;6783241;DOR;BMG;15-08-2015;https://www.sofascore.com/pt/borussia-dortmund-borussia-mgladbach/Cabsydb;4;0
WOB X SGE 16-08-2015;1;6783243;WOB;SGE;16-08-2015;https://www.sofascore.com/pt/eintracht-frankfurt-wolfsburg/zabszdb;2;1
STU X KOL 16-08-2015;1;6783240;STU;KOL;16-08-2015;https://www.sofascore.com/pt/vfb-stuttgart-1-fc-koln/wdbsCdb;1;3
BCS X SVW 21-08-2015;2;6784266;BCS;SVW;21-08-2015;https://www.sofascore.com/pt/werder-bremen-hertha-bsc/DabsJab;1;1
KOL X WOB 22-08-2015;2;6784265;KOL;WOB;22-08-2015;https://www.sofascore.com/pt/1-fc-koln-wolfsburg/zabswdb;1;1
TSG X BAY 22-08-2015;2;6784268;TSG;BAY;22-08-2015;https://www.sofascore.com/pt/bayern-munchen-1899-hoffenheim/ubbsxdb;1;2
SGE X AUG 22-08-2015;2;6784261;SGE;AUG;22-08-2015;https://www.sofascore.com/pt/eintracht-frankfurt-augsburg/acbszdb;1;1
S04 X D98 22-08-2015;2;6784260;S04;D98;22-08-2015;https://www.sofascore.com/pt/darmstadt-98-fc-schalke-04/FabsBbb;1;1
H96 X BLK 22-08-2015;2;6784270;H96;BLK;22-08-2015;https://www.sofascore.com/pt/bayer-04-leverkusen-hannover-96/QabsGdb;0;1
HSV X STU 22-08-2015;2;6784262;HSV;STU;22-08-2015;https://www.sofascore.com/pt/vfb-stuttgart-hamburger-sv/BdbsCdb;3;2
ING X DOR 23-08-2015;2;6784263;ING;DOR;23-08-2015;https://www.sofascore.com/pt/ingolstadt-borussia-dortmund/ydbsFrc;0;4
BMG X MAI 23-08-2015;2;6784271;BMG;MAI;23-08-2015;https://www.sofascore.com/pt/1-fsv-mainz-05-borussia-mgladbach/Cabsgbb;1;2
WOB X S04 28-08-2015;3;6784276;WOB;S04;28-08-2015;https://www.sofascore.com/pt/fc-schalke-04-wolfsburg/zabsFab;3;0
KOL X HSV 29-08-2015;3;6784269;KOL;HSV;29-08-2015;https://www.sofascore.com/pt/hamburger-sv-1-fc-koln/wdbsBdb;2;1
MAI X H96 29-08-2015;3;6784278;MAI;H96;29-08-2015;https://www.sofascore.com/pt/1-fsv-mainz-05-hannover-96/Qabsgbb;3;0
AUG X ING 29-08-2015;3;6784274;AUG;ING;29-08-2015;https://www.sofascore.com/pt/ingolstadt-augsburg/acbsFrc;0;1
D98 X TSG 29-08-2015;3;6784272;D98;TSG;29-08-2015;https://www.sofascore.com/pt/darmstadt-98-1899-hoffenheim/ubbsBbb;0;0
STU X SGE 29-08-2015;3;6784273;STU;SGE;29-08-2015;https://www.sofascore.com/pt/vfb-stuttgart-eintracht-frankfurt/zdbsCdb;1;4
BAY X BLK 29-08-2015;3;6784267;BAY;BLK;29-08-2015;https://www.sofascore.com/pt/bayer-04-leverkusen-bayern-munchen/xdbsGdb;3;0
DOR X BCS 30-08-2015;3;6784264;DOR;BCS;30-08-2015;https://www.sofascore.com/pt/borussia-dortmund-hertha-bsc/Dabsydb;3;1
SVW X BMG 30-08-2015;3;6784275;SVW;BMG;30-08-2015;https://www.sofascore.com/pt/werder-bremen-borussia-mgladbach/CabsJab;2;1
BMG X HSV 11-09-2015;4;6784294;BMG;HSV;11-09-2015;https://www.sofascore.com/pt/hamburger-sv-borussia-mgladbach/CabsBdb;0;3
BLK X D98 12-09-2015;4;6784282;BLK;D98;12-09-2015;https://www.sofascore.com/pt/bayer-04-leverkusen-darmstadt-98/BbbsGdb;0;1
BAY X AUG 12-09-2015;4;6784279;BAY;AUG;12-09-2015;https://www.sofascore.com/pt/bayern-munchen-augsburg/acbsxdb;2;1
H96 X DOR 12-09-2015;4;6784285;H96;DOR;12-09-2015;https://www.sofascore.com/pt/borussia-dortmund-hannover-96/Qabsydb;2;4
BCS X STU 12-09-2015;4;6784286;BCS;STU;12-09-2015;https://www.sofascore.com/pt/vfb-stuttgart-hertha-bsc/DabsCdb;2;1
ING X WOB 12-09-2015;4;6784290;ING;WOB;12-09-2015;https://www.sofascore.com/pt/ingolstadt-wolfsburg/zabsFrc;0;0
