game;fixture;id;team_home;team_away;date;link;home_score;away_score
WOB X STU 07-08-2009;1;1077665;WOB;STU;07-08-2009;https://www.sofascore.com/pt/vfb-stuttgart-wolfsburg/zabsCdb;2;0
NUR X S04 08-08-2009;1;1077667;NUR;S04;08-08-2009;https://www.sofascore.com/pt/fc-schalke-04-1-fc-nurnberg/yabsFab;1;2
MAI X BLK 08-08-2009;1;1077671;MAI;BLK;08-08-2009;https://www.sofascore.com/pt/bayer-04-leverkusen-1-fsv-mainz-05/gbbsGdb;2;2
DOR X KOL 08-08-2009;1;1077666;DOR;KOL;08-08-2009;https://www.sofascore.com/pt/borussia-dortmund-1-fc-koln/wdbsydb;1;0
BCS X H96 08-08-2009;1;1077670;BCS;H96;08-08-2009;https://www.sofascore.com/pt/hannover-96-hertha-bsc/DabsQab;1;0
SVW X SGE 08-08-2009;1;1077669;SVW;SGE;08-08-2009;https://www.sofascore.com/pt/eintracht-frankfurt-werder-bremen/Jabszdb;2;3
TSG X BAY 08-08-2009;1;1077672;TSG;BAY;08-08-2009;https://www.sofascore.com/pt/bayern-munchen-1899-hoffenheim/ubbsxdb;1;1
BOC X BMG 09-08-2009;1;1077673;BOC;BMG;09-08-2009;https://www.sofascore.com/pt/vfl-bochum-borussia-mgladbach/CabsRab;3;3
SCF X HSV 09-08-2009;1;1077668;SCF;HSV;09-08-2009;https://www.sofascore.com/pt/hamburger-sv-freiburg/NabsBdb;1;1
BLK X TSG 15-08-2009;2;1077687;BLK;TSG;15-08-2009;https://www.sofascore.com/pt/bayer-04-leverkusen-1899-hoffenheim/ubbsGdb;1;0
BAY X SVW 15-08-2009;2;1077683;BAY;SVW;15-08-2009;https://www.sofascore.com/pt/bayern-munchen-werder-bremen/Jabsxdb;1;1
SGE X NUR 15-08-2009;2;1077690;SGE;NUR;15-08-2009;https://www.sofascore.com/pt/eintracht-frankfurt-1-fc-nurnberg/yabszdb;1;1
HSV X DOR 15-08-2009;2;1077685;HSV;DOR;15-08-2009;https://www.sofascore.com/pt/hamburger-sv-borussia-dortmund/ydbsBdb;4;1
H96 X MAI 15-08-2009;2;1077688;H96;MAI;15-08-2009;https://www.sofascore.com/pt/1-fsv-mainz-05-hannover-96/Qabsgbb;1;1
STU X SCF 15-08-2009;2;1077684;STU;SCF;15-08-2009;https://www.sofascore.com/pt/vfb-stuttgart-freiburg/NabsCdb;4;2
KOL X WOB 15-08-2009;2;1077689;KOL;WOB;15-08-2009;https://www.sofascore.com/pt/1-fc-koln-wolfsburg/zabswdb;1;3
BMG X BCS 16-08-2009;2;1077691;BMG;BCS;16-08-2009;https://www.sofascore.com/pt/hertha-bsc-borussia-mgladbach/CabsDab;2;1
S04 X BOC 16-08-2009;2;1077686;S04;BOC;16-08-2009;https://www.sofascore.com/pt/vfl-bochum-fc-schalke-04/FabsRab;3;0
TSG X S04 21-08-2009;3;1077694;TSG;S04;21-08-2009;https://www.sofascore.com/pt/1899-hoffenheim-fc-schalke-04/Fabsubb;0;0
KOL X SGE 22-08-2009;3;1077696;KOL;SGE;22-08-2009;https://www.sofascore.com/pt/eintracht-frankfurt-1-fc-koln/wdbszdb;0;0
NUR X H96 22-08-2009;3;1077700;NUR;H96;22-08-2009;https://www.sofascore.com/pt/hannover-96-1-fc-nurnberg/yabsQab;0;2
MAI X BAY 22-08-2009;3;1077699;MAI;BAY;22-08-2009;https://www.sofascore.com/pt/bayern-munchen-1-fsv-mainz-05/gbbsxdb;2;1
DOR X STU 22-08-2009;3;1077693;DOR;STU;22-08-2009;https://www.sofascore.com/pt/vfb-stuttgart-borussia-dortmund/ydbsCdb;1;1
SCF X BLK 22-08-2009;3;1077698;SCF;BLK;22-08-2009;https://www.sofascore.com/pt/bayer-04-leverkusen-freiburg/NabsGdb;0;5
BOC X BCS 23-08-2009;3;1077697;BOC;BCS;23-08-2009;https://www.sofascore.com/pt/vfl-bochum-hertha-bsc/DabsRab;1;0
SVW X BMG 23-08-2009;3;1077695;SVW;BMG;23-08-2009;https://www.sofascore.com/pt/werder-bremen-borussia-mgladbach/CabsJab;3;0
WOB X HSV 23-08-2009;3;1077692;WOB;HSV;23-08-2009;https://www.sofascore.com/pt/hamburger-sv-wolfsburg/zabsBdb;2;4
BMG X MAI 28-08-2009;4;1077709;BMG;MAI;28-08-2009;https://www.sofascore.com/pt/1-fsv-mainz-05-borussia-mgladbach/Cabsgbb;2;0
BLK X BOC 29-08-2009;4;1077706;BLK;BOC;29-08-2009;https://www.sofascore.com/pt/bayer-04-leverkusen-vfl-bochum/RabsGdb;2;1
SGE X DOR 29-08-2009;4;1077708;SGE;DOR;29-08-2009;https://www.sofascore.com/pt/eintracht-frankfurt-borussia-dortmund/ydbszdb;1;1
S04 X SCF 29-08-2009;4;1077705;S04;SCF;29-08-2009;https://www.sofascore.com/pt/freiburg-fc-schalke-04/FabsNab;0;1
