game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;time
BAY X SVW 26-08-2016;;;0;6;120050613;penalty;goal;True;{'name': 'Robert Lewandowski', 'slug': 'robert-lewandowski', 'shortName': 'R. Lewandowski', 'position': 'F', 'userCount': 62994, 'id': 41789};77
BAY X SVW 26-08-2016;;{'name': 'Thomas Müller', 'slug': 'thomas-muller', 'shortName': 'T. Müller', 'position': 'M', 'userCount': 12945, 'id': 35166};0;5;120050605;regular;goal;True;{'name': 'Franck Ribéry', 'slug': 'franck-ribery', 'shortName': 'F. Ribéry', 'position': 'F', 'userCount': 6572, 'id': 5712};73
BAY X SVW 26-08-2016;;{'name': 'Thomas Müller', 'slug': 'thomas-muller', 'shortName': 'T. Müller', 'position': 'M', 'userCount': 12945, 'id': 35166};0;4;120050584;regular;goal;True;{'name': 'Philipp Lahm', 'slug': 'philipp-lahm', 'shortName': 'P. Lahm', 'position': 'D', 'userCount': 706, 'id': 14920};66
BAY X SVW 26-08-2016;;{'name': 'Thomas Müller', 'slug': 'thomas-muller', 'shortName': 'T. Müller', 'position': 'M', 'userCount': 12945, 'id': 35166};0;3;120050534;regular;goal;True;{'name': 'Robert Lewandowski', 'slug': 'robert-lewandowski', 'shortName': 'R. Lewandowski', 'position': 'F', 'userCount': 62994, 'id': 41789};46
BAY X SVW 26-08-2016;;;0;2;120050329;regular;goal;True;{'name': 'Robert Lewandowski', 'slug': 'robert-lewandowski', 'shortName': 'R. Lewandowski', 'position': 'F', 'userCount': 62994, 'id': 41789};13
BAY X SVW 26-08-2016;;;0;1;120050308;regular;goal;True;{'name': 'Xabi Alonso', 'slug': 'xabi-alonso', 'shortName': 'X. Alonso', 'position': 'M', 'userCount': 787, 'id': 708};9
KOL X D98 27-08-2016;;{'name': 'Artjoms Rudnevs', 'slug': 'artjoms-rudnevs', 'shortName': 'A. Rudnevs', 'position': 'F', 'userCount': 29, 'id': 49553};0;2;120052522;regular;goal;True;{'name': 'Anthony Modeste', 'slug': 'anthony-modeste', 'shortName': 'A. Modeste', 'position': 'F', 'userCount': 620, 'id': 21931};61
KOL X D98 27-08-2016;;{'name': 'Leonardo Bittencourt', 'slug': 'leonardo-bittencourt', 'shortName': 'L. Bittencourt', 'position': 'M', 'userCount': 314, 'id': 111969};0;1;120052058;regular;goal;True;{'name': 'Marcel Risse', 'slug': 'marcel-risse', 'shortName': 'M. Risse', 'position': 'M', 'userCount': 79, 'id': 30376};11
AUG X WOB 27-08-2016;;;2;0;120052732;regular;goal;False;{'name': 'Ricardo Rodríguez', 'slug': 'ricardo-rodriguez', 'shortName': 'R. Rodríguez', 'position': 'D', 'userCount': 1681, 'id': 67769};89
AUG X WOB 27-08-2016;;{'name': 'Bas Dost', 'slug': 'bas-dost', 'shortName': 'B. Dost', 'position': 'F', 'userCount': 1676, 'id': 32260};1;0;120052165;regular;goal;False;{'name': 'Daniel Didavi', 'slug': 'daniel-didavi', 'shortName': 'D. Didavi', 'position': 'M', 'userCount': 248, 'id': 41494};35
DOR X MAI 27-08-2016;3.0;{'name': 'Pablo De Blasis', 'slug': 'pablo-de-blasis', 'shortName': 'P. D. Blasis', 'position': 'D', 'userCount': 124, 'id': 256683};1;2;120052808;regular;goal;False;{'name': 'Yoshinori Muto', 'slug': 'yoshinori-muto', 'shortName': 'Y. Muto', 'position': 'F', 'userCount': 457, 'id': 335047};90
DOR X MAI 27-08-2016;;;0;2;120052762;penalty;goal;True;{'name': 'Pierre-Emerick Aubameyang', 'slug': 'pierre-emerick-aubameyang', 'shortName': 'P. Aubameyang', 'position': 'F', 'userCount': 40686, 'id': 51498};89
DOR X MAI 27-08-2016;;{'name': 'Andre Schürrle', 'slug': 'andre-schurrle', 'shortName': 'A. Schürrle', 'position': 'F', 'userCount': 1267, 'id': 70492};0;1;120052086;regular;goal;True;{'name': 'Pierre-Emerick Aubameyang', 'slug': 'pierre-emerick-aubameyang', 'shortName': 'P. Aubameyang', 'position': 'F', 'userCount': 40686, 'id': 51498};17
SGE X S04 27-08-2016;;{'name': 'Szabolcs Huszti', 'slug': 'szabolcs-huszti', 'shortName': 'S. Huszti', 'position': 'M', 'userCount': 107, 'id': 8970};0;1;120052067;regular;goal;True;{'name': 'Alexander Meier', 'slug': 'alexander-meier', 'shortName': 'A. Meier', 'position': 'F', 'userCount': 121, 'id': 1468};13
HSV X ING 27-08-2016;;;1;1;120052602;regular;goal;False;{'name': 'Lukas Hinterseer', 'slug': 'lukas-hinterseer', 'shortName': 'L. Hinterseer', 'position': 'F', 'userCount': 289, 'id': 66214};79
HSV X ING 27-08-2016;;;0;1;120052140;regular;goal;True;{'name': 'Bobby Wood', 'slug': 'bobby-wood', 'shortName': 'B. Wood', 'position': 'F', 'userCount': 202, 'id': 354770};30
BMG X BLK 27-08-2016;;{'name': 'Thorgan Hazard', 'slug': 'thorgan-hazard', 'shortName': 'T. Hazard', 'position': 'M', 'userCount': 8251, 'id': 94286};1;2;120054546;regular;goal;True;{'name': 'Lars Stindl', 'slug': 'lars-stindl', 'shortName': 'L. Stindl', 'position': 'F', 'userCount': 743, 'id': 23996};85
BMG X BLK 27-08-2016;;{'name': 'Karim Bellarabi', 'slug': 'karim-bellarabi', 'shortName': 'K. Bellarabi', 'position': 'M', 'userCount': 613, 'id': 108574};1;1;120054496;regular;goal;False;{'name': 'Joel Pohjanpalo', 'slug': 'joel-pohjanpalo', 'shortName': 'J. Pohjanpalo', 'position': 'F', 'userCount': 617, 'id': 137155};79
BMG X BLK 27-08-2016;2.0;;0;1;120054051;regular;goal;True;{'name': 'André Hahn', 'slug': 'andre-hahn', 'shortName': 'A. Hahn', 'position': 'M', 'userCount': 100, 'id': 40326};45
BCS X SCF 28-08-2016;6.0;;1;2;120057057;regular;goal;True;{'name': 'Julian Schieber', 'slug': 'julian-schieber', 'shortName': 'J. Schieber', 'position': 'F', 'userCount': 50, 'id': 37733};90
BCS X SCF 28-08-2016;3.0;{'name': 'Vincenzo Grifo', 'slug': 'vincenzo-grifo', 'shortName': 'V. Grifo', 'position': 'M', 'userCount': 713, 'id': 171961};1;1;120057032;regular;goal;False;{'name': 'Nicolas Höfler', 'slug': 'nicolas-hofler', 'shortName': 'N. Höfler', 'position': 'M', 'userCount': 186, 'id': 49639};90
BCS X SCF 28-08-2016;;{'name': 'Vedad Ibišević', 'slug': 'vedad-ibisevic', 'shortName': 'V. Ibišević', 'position': 'F', 'userCount': 796, 'id': 16189};0;1;120056738;regular;goal;True;{'name': 'Vladimír Darida', 'slug': 'vladimir-darida', 'shortName': 'V. Darida', 'position': 'M', 'userCount': 460, 'id': 109002};62
TSG X RBL 28-08-2016;;{'name': 'Benno Schmitz', 'slug': 'benno-schmitz', 'shortName': 'B. Schmitz', 'position': 'D', 'userCount': 67, 'id': 147775};2;2;120057814;regular;goal;False;{'name': 'Marcel Sabitzer', 'slug': 'marcel-sabitzer', 'shortName': 'M. Sabitzer', 'position': 'M', 'userCount': 2525, 'id': 133908};90
TSG X RBL 28-08-2016;;{'name': 'Sebastian Rudy', 'slug': 'sebastian-rudy', 'shortName': 'S. Rudy', 'position': 'M', 'userCount': 851, 'id': 35680};1;2;120057786;regular;goal;True;{'name': 'Mark Uth', 'slug': 'mark-uth', 'shortName': 'M. Uth', 'position': 'M', 'userCount': 751, 'id': 110508};83
TSG X RBL 28-08-2016;;{'name': 'Diego Demme', 'slug': 'diego-demme', 'shortName': 'D. Demme', 'position': 'M', 'userCount': 814, 'id': 124318};1;1;120057721;regular;goal;False;{'name': 'Dominik Kaiser', 'slug': 'dominik-kaiser', 'shortName': 'D. Kaiser', 'position': 'M', 'userCount': 99, 'id': 125261};58
TSG X RBL 28-08-2016;;;0;1;120057710;regular;goal;True;{'name': 'Lukas Rupp', 'slug': 'lukas-rupp', 'shortName': 'L. Rupp', 'position': 'M', 'userCount': 50, 'id': 56601};55
S04 X BAY 09-09-2016;2.0;{'name': 'Robert Lewandowski', 'slug': 'robert-lewandowski', 'shortName': 'R. Lewandowski', 'position': 'F', 'userCount': 62994, 'id': 41789};2;0;120083931;regular;goal;False;{'name': 'Joshua Kimmich', 'slug': 'joshua-kimmich', 'shortName': 'J. Kimmich', 'position': 'M', 'userCount': 8443, 'id': 259117};90
S04 X BAY 09-09-2016;;{'name': 'Javi Martínez', 'slug': 'javi-martinez', 'shortName': 'J. Martínez', 'position': 'D', 'userCount': 2112, 'id': 17100};1;0;120083906;regular;goal;False;{'name': 'Robert Lewandowski', 'slug': 'robert-lewandowski', 'shortName': 'R. Lewandowski', 'position': 'F', 'userCount': 62994, 'id': 41789};81
BLK X HSV 10-09-2016;4.0;{'name': 'Javier Hernández', 'slug': 'javier-hernandez', 'shortName': 'J. Hernández', 'position': 'F', 'userCount': 5194, 'id': 34312};1;3;120086100;regular;goal;True;{'name': 'Joel Pohjanpalo', 'slug': 'joel-pohjanpalo', 'shortName': 'J. Pohjanpalo', 'position': 'F', 'userCount': 617, 'id': 137155};90
