game;addedTime;id;incidentClass;incidentType;isHome;player;playerName;reason;time
BAY X SVW 26-08-2016;;118515071;yellow;card;False;{'name': 'Janek Sternberg', 'slug': 'janek-sternberg', 'shortName': 'J. Sternberg', 'position': 'D', 'userCount': 15, 'id': 126537};;Foul;87
KOL X D98 27-08-2016;1.0;118515552;yellow;card;True;{'name': 'Simon Zoller', 'slug': 'simon-zoller', 'shortName': 'S. Zoller', 'position': 'M', 'userCount': 35, 'id': 88471};;Foul;90
KOL X D98 27-08-2016;;118515516;yellow;card;True;{'name': 'Leonardo Bittencourt', 'slug': 'leonardo-bittencourt', 'shortName': 'L. Bittencourt', 'position': 'M', 'userCount': 314, 'id': 111969};;Foul;69
KOL X D98 27-08-2016;;118515485;yellow;card;False;{'name': 'Immanuel Höhn', 'slug': 'immanuel-hohn', 'shortName': 'I. Höhn', 'position': 'D', 'userCount': 14, 'id': 108856};;Foul;47
KOL X D98 27-08-2016;;118515429;yellow;card;False;{'name': 'Fabian Holland', 'slug': 'fabian-holland', 'shortName': 'F. Holland', 'position': 'D', 'userCount': 19, 'id': 39718};;Foul;38
KOL X D98 27-08-2016;;118515399;yellow;card;False;{'name': 'Artem Fedetsky', 'slug': 'artem-fedetsky', 'shortName': 'A. Fedetsky', 'position': 'D', 'userCount': 15, 'id': 39455};;Foul;27
KOL X D98 27-08-2016;;118515397;yellow;card;True;{'name': 'Dominic Maroh', 'slug': 'dominic-maroh', 'shortName': 'D. Maroh', 'position': 'D', 'userCount': 18, 'id': 17694};;Handball;19
AUG X WOB 27-08-2016;;118515503;yellow;card;True;{'name': 'Dominik Kohr', 'slug': 'dominik-kohr', 'shortName': 'D. Kohr', 'position': 'M', 'userCount': 265, 'id': 152206};;Foul;66
AUG X WOB 27-08-2016;;118515501;yellow;card;False;{'name': 'Jeffrey Bruma', 'slug': 'jeffrey-bruma', 'shortName': 'J. Bruma', 'position': 'D', 'userCount': 210, 'id': 87223};;Foul;63
AUG X WOB 27-08-2016;;118515416;yellow;card;False;{'name': 'Yannick Gerhardt', 'slug': 'yannick-gerhardt', 'shortName': 'Y. Gerhardt', 'position': 'M', 'userCount': 197, 'id': 169255};;Foul;31
DOR X MAI 27-08-2016;;118515534;yellow;card;False;{'name': 'Karim Onisiwo', 'slug': 'karim-onisiwo', 'shortName': 'K. Onisiwo', 'position': 'F', 'userCount': 280, 'id': 165413};;Foul;88
DOR X MAI 27-08-2016;;118515469;yellow;card;False;{'name': 'Suat Serdar', 'slug': 'suat-serdar', 'shortName': 'S. Serdar', 'position': 'M', 'userCount': 968, 'id': 800408};;Foul;44
DOR X MAI 27-08-2016;;118515392;yellow;card;False;{'name': 'Daniel Brosinski', 'slug': 'daniel-brosinski', 'shortName': 'D. Brosinski', 'position': 'D', 'userCount': 194, 'id': 26576};;Foul;13
SGE X S04 27-08-2016;;118515535;yellow;card;False;{'name': 'Johannes Geis', 'slug': 'johannes-geis', 'shortName': 'J. Geis', 'position': 'M', 'userCount': 305, 'id': 97927};;Foul;89
SGE X S04 27-08-2016;;118515533;yellow;card;True;{'name': 'Omar Mascarell', 'slug': 'omar-mascarell', 'shortName': 'O. Mascarell', 'position': 'M', 'userCount': 405, 'id': 255999};;Foul;88
SGE X S04 27-08-2016;;118515531;yellow;card;True;{'name': 'Guillermo Varela', 'slug': 'guillermo-varela', 'shortName': 'G. Varela', 'position': 'D', 'userCount': 283, 'id': 311456};;Time wasting;87
SGE X S04 27-08-2016;;118515517;red;card;True;{'name': 'Michael Hector', 'slug': 'michael-hector', 'shortName': 'M. Hector', 'position': 'D', 'userCount': 412, 'id': 147142};;Professional foul last man;79
SGE X S04 27-08-2016;;118515504;yellow;card;False;{'name': 'Junior Caiçara', 'slug': 'junior-caicara', 'shortName': 'J. Caiçara', 'position': 'D', 'userCount': 193, 'id': 128440};;Foul;67
HSV X ING 27-08-2016;;118515532;yellow;card;True;{'name': 'Johan Djourou', 'slug': 'johan-djourou', 'shortName': 'J. Djourou', 'position': 'D', 'userCount': 127, 'id': 536};;Foul;90
HSV X ING 27-08-2016;;118515427;yellow;card;False;{'name': 'Alfredo Morales', 'slug': 'alfredo-morales', 'shortName': 'A. Morales', 'position': 'M', 'userCount': 172, 'id': 95153};;Argument;33
HSV X ING 27-08-2016;;118515426;yellow;card;True;{'name': 'Gotoku Sakai', 'slug': 'gotoku-sakai', 'shortName': 'G. Sakai', 'position': 'M', 'userCount': 130, 'id': 48411};;Argument;32
HSV X ING 27-08-2016;;118515385;yellow;card;False;{'name': 'Markus Suttner', 'slug': 'markus-suttner', 'shortName': 'M. Suttner', 'position': 'D', 'userCount': 124, 'id': 6948};;Foul;7
BMG X BLK 27-08-2016;4.0;118515999;yellow;card;True;{'name': 'Tobias Strobl', 'slug': 'tobias-strobl', 'shortName': 'T. Strobl', 'position': 'M', 'userCount': 108, 'id': 96490};;Foul;90
BMG X BLK 27-08-2016;;118515961;yellow;card;False;{'name': 'Wendell', 'slug': 'wendell', 'shortName': 'Wendell', 'position': 'D', 'userCount': 512, 'id': 335033};;Foul;75
BMG X BLK 27-08-2016;;118515960;yellow;card;False;{'name': 'Karim Bellarabi', 'slug': 'karim-bellarabi', 'shortName': 'K. Bellarabi', 'position': 'M', 'userCount': 613, 'id': 108574};;Argument;74
BMG X BLK 27-08-2016;;118515959;yellow;card;True;{'name': 'Lars Stindl', 'slug': 'lars-stindl', 'shortName': 'L. Stindl', 'position': 'F', 'userCount': 743, 'id': 23996};;Foul;74
BMG X BLK 27-08-2016;;118515948;yellow;card;False;{'name': 'Ömer Toprak', 'slug': 'omer-toprak', 'shortName': 'Ö. Toprak', 'position': 'D', 'userCount': 594, 'id': 39015};;Foul;64
BMG X BLK 27-08-2016;;118515860;yellow;card;True;{'name': 'Christoph Kramer', 'slug': 'christoph-kramer', 'shortName': 'C. Kramer', 'position': 'M', 'userCount': 238, 'id': 110967};;Foul;40
BCS X SCF 28-08-2016;7.0;118516851;yellow;card;False;{'name': 'Nicolas Höfler', 'slug': 'nicolas-hofler', 'shortName': 'N. Höfler', 'position': 'M', 'userCount': 186, 'id': 49639};;Argument;90
BCS X SCF 28-08-2016;;118516805;yellow;card;False;{'name': 'Florian Niederlechner', 'slug': 'florian-niederlechner', 'shortName': 'F. Niederlechner', 'position': 'F', 'userCount': 547, 'id': 156146};;Foul;83
BCS X SCF 28-08-2016;;118516731;yellow;card;False;{'name': 'Manuel Gulde', 'slug': 'manuel-gulde', 'shortName': 'M. Gulde', 'position': 'D', 'userCount': 120, 'id': 71952};;Foul;34
TSG X RBL 28-08-2016;;118517038;yellow;card;False;{'name': 'Diego Demme', 'slug': 'diego-demme', 'shortName': 'D. Demme', 'position': 'M', 'userCount': 814, 'id': 124318};;Foul;79
TSG X RBL 28-08-2016;;118517037;yellow;card;False;{'name': 'Stefan Ilsanker', 'slug': 'stefan-ilsanker', 'shortName': 'S. Ilsanker', 'position': 'M', 'userCount': 245, 'id': 21600};;Off the ball foul;74
TSG X RBL 28-08-2016;;118516977;yellow;card;False;{'name': 'Marvin Compper', 'slug': 'marvin-compper', 'shortName': 'M. Compper', 'position': 'D', 'userCount': 24, 'id': 8901};;Off the ball foul;54
TSG X RBL 28-08-2016;;118516969;yellow;card;True;{'name': 'Fabian Schär', 'slug': 'fabian-schar', 'shortName': 'F. Schär', 'position': 'D', 'userCount': 666, 'id': 101882};;Foul;51
TSG X RBL 28-08-2016;;118516856;yellow;card;True;{'name': 'Kevin Vogt', 'slug': 'kevin-vogt', 'shortName': 'K. Vogt', 'position': 'D', 'userCount': 219, 'id': 48660};;Foul;22
TSG X RBL 28-08-2016;;118516854;yellow;card;False;{'name': 'Willi Orbán', 'slug': 'willi-orban', 'shortName': 'W. Orbán', 'position': 'D', 'userCount': 1177, 'id': 136924};;Foul;20
S04 X BAY 09-09-2016;1.0;118520836;yellow;card;False;{'name': 'Thiago Alcántara', 'slug': 'thiago-alcantara', 'shortName': 'T. Alcántara', 'position': 'M', 'userCount': 7354, 'id': 53825};;Foul;90
S04 X BAY 09-09-2016;1.0;118520835;yellow;card;True;{'name': 'Abdul Baba Rahman', 'slug': 'abdul-baba-rahman', 'shortName': 'A. B. Rahman', 'position': 'D', 'userCount': 994, 'id': 239632};;Argument;90
S04 X BAY 09-09-2016;;118520798;yellow;card;False;{'name': 'Arturo Vidal', 'slug': 'arturo-vidal', 'shortName': 'A. Vidal', 'position': 'M', 'userCount': 18485, 'id': 18342};;Foul;71
S04 X BAY 09-09-2016;;118520795;yellow;card;False;{'name': 'Renato Sanches', 'slug': 'renato-sanches', 'shortName': 'R. Sanches', 'position': 'M', 'userCount': 6317, 'id': 318967};;Foul;69
S04 X BAY 09-09-2016;;118520700;yellow;card;True;{'name': 'Benedikt Höwedes', 'slug': 'benedikt-howedes', 'shortName': 'B. Höwedes', 'position': 'D', 'userCount': 613, 'id': 21482};;Foul;38
S04 X BAY 09-09-2016;;118520670;yellow;card;False;{'name': 'Mats Hummels', 'slug': 'mats-hummels', 'shortName': 'M. Hummels', 'position': 'D', 'userCount': 4525, 'id': 16632};;Foul;17
BLK X HSV 10-09-2016;;118521287;yellow;card;True;{'name': 'Kevin Kampl', 'slug': 'kevin-kampl', 'shortName': 'K. Kampl', 'position': 'M', 'userCount': 1109, 'id': 84251};;Foul;90
BLK X HSV 10-09-2016;;118521274;yellow;card;False;{'name': 'Aaron Hunt', 'slug': 'aaron-hunt', 'shortName': 'A. Hunt', 'position': 'M', 'userCount': 132, 'id': 493};;Foul;83
BLK X HSV 10-09-2016;;118521247;yellow;card;True;{'name': 'Jonathan Tah', 'slug': 'jonathan-tah', 'shortName': 'J. Tah', 'position': 'D', 'userCount': 1350, 'id': 227672};;Foul;71
D98 X SGE 10-09-2016;1.0;118521290;yellow;card;False;{'name': 'Mijat Gaćinović', 'slug': 'mijat-gacinovic', 'shortName': 'M. Gaćinović', 'position': 'M', 'userCount': 998, 'id': 190917};;Foul;90
D98 X SGE 10-09-2016;;118521259;yellow;card;True;{'name': 'Jérôme Gondorf', 'slug': 'jerome-gondorf', 'shortName': 'J. Gondorf', 'position': 'M', 'userCount': 64, 'id': 38502};;Foul;76
D98 X SGE 10-09-2016;;118521229;yellow;card;False;{'name': 'David Abraham', 'slug': 'david-abraham', 'shortName': 'D. Abraham', 'position': 'D', 'userCount': 276, 'id': 37446};;Foul;58
SCF X BMG 10-09-2016;;118521280;yellow;card;False;{'name': 'Yann Sommer', 'slug': 'yann-sommer', 'shortName': 'Y. Sommer', 'position': 'G', 'userCount': 1288, 'id': 16206};;Foul;87
SCF X BMG 10-09-2016;;118521278;yellow;card;True;{'name': 'Maximilian Philipp', 'slug': 'maximilian-philipp', 'shortName': 'M. Philipp', 'position': 'F', 'userCount': 1110, 'id': 171927};;Foul;86
SCF X BMG 10-09-2016;;118521256;yellow;card;True;{'name': 'Janik Haberer', 'slug': 'janik-haberer', 'shortName': 'J. Haberer', 'position': 'M', 'userCount': 184, 'id': 168985};;Foul;76
SCF X BMG 10-09-2016;;118521202;yellow;card;False;{'name': 'Raffael', 'slug': 'raffael', 'shortName': 'Raffael', 'position': 'F', 'userCount': 305, 'id': 17979};;Foul;51
ING X BCS 10-09-2016;;118521285;yellow;card;True;{'name': 'Markus Suttner', 'slug': 'markus-suttner', 'shortName': 'M. Suttner', 'position': 'D', 'userCount': 124, 'id': 6948};;Foul;88
ING X BCS 10-09-2016;;118521255;yellow;card;False;{'name': 'Alexander Esswein', 'slug': 'alexander-esswein', 'shortName': 'A. Esswein', 'position': 'M', 'userCount': 73, 'id': 31861};;Foul;74
ING X BCS 10-09-2016;;118521239;yellow;card;True;{'name': 'Tobias Levels', 'slug': 'tobias-levels', 'shortName': 'T. Levels', 'position': 'D', 'userCount': 7, 'id': 15299};;Foul;62
ING X BCS 10-09-2016;;118521108;yellow;card;True;{'name': 'Alfredo Morales', 'slug': 'alfredo-morales', 'shortName': 'A. Morales', 'position': 'M', 'userCount': 172, 'id': 95153};;Foul;6
WOB X KOL 10-09-2016;;118521253;yellow;card;False;{'name': 'Leonardo Bittencourt', 'slug': 'leonardo-bittencourt', 'shortName': 'L. Bittencourt', 'position': 'M', 'userCount': 314, 'id': 111969};;Foul;73
WOB X KOL 10-09-2016;;118521245;yellow;card;False;{'name': 'Marco Höger', 'slug': 'marco-hoger', 'shortName': 'M. Höger', 'position': 'M', 'userCount': 68, 'id': 102703};;Foul;66
WOB X KOL 10-09-2016;;118521244;yellow;card;False;{'name': 'Matthias Lehmann', 'slug': 'matthias-lehmann', 'shortName': 'M. Lehmann', 'position': 'M', 'userCount': 16, 'id': 2376};;Off the ball foul;66
WOB X KOL 10-09-2016;;118521222;yellow;card;True;{'name': 'Jakub Błaszczykowski', 'slug': 'jakub-blaszczykowski', 'shortName': 'J. Błaszczykowski', 'position': 'M', 'userCount': 2913, 'id': 18379};;Foul;57
WOB X KOL 10-09-2016;;118521126;yellow;card;True;{'name': 'Daniel Caligiuri', 'slug': 'daniel-caligiuri', 'shortName': 'D. Caligiuri', 'position': 'M', 'userCount': 605, 'id': 40253};;Foul;30
RBL X DOR 10-09-2016;;118521820;yellow;card;False;{'name': 'Marc Bartra', 'slug': 'marc-bartra', 'shortName': 'M. Bartra', 'position': 'D', 'userCount': 1624, 'id': 99519};;Foul;59
RBL X DOR 10-09-2016;;118521808;yellow;card;True;{'name': 'Timo Werner', 'slug': 'timo-werner', 'shortName': 'T. Werner', 'position': 'F', 'userCount': 14278, 'id': 232306};;Argument;54
RBL X DOR 10-09-2016;;118521788;yellow;card;True;{'name': 'Willi Orbán', 'slug': 'willi-orban', 'shortName': 'W. Orbán', 'position': 'D', 'userCount': 1177, 'id': 136924};;Foul;48
RBL X DOR 10-09-2016;;118521666;yellow;card;False;{'name': 'Gonzalo Castro', 'slug': 'gonzalo-castro', 'shortName': 'G. Castro', 'position': 'M', 'userCount': 286, 'id': 273};;Foul;40
SVW X AUG 11-09-2016;;118522891;yellow;card;False;{'name': 'Caiuby', 'slug': 'caiuby', 'shortName': 'Caiuby', 'position': 'M', 'userCount': 52, 'id': 42483};;Foul;87
SVW X AUG 11-09-2016;;118522848;yellow;card;False;{'name': 'Jeffrey Gouweleeuw', 'slug': 'jeffrey-gouweleeuw', 'shortName': 'J. Gouweleeuw', 'position': 'D', 'userCount': 143, 'id': 146853};;Foul;56
SVW X AUG 11-09-2016;;118522752;yellow;card;True;{'name': 'Theodor Gebre Selassie', 'slug': 'theodor-gebre-selassie', 'shortName': 'T. G. Selassie', 'position': 'D', 'userCount': 330, 'id': 23904};;Foul;25
SVW X AUG 11-09-2016;;118522737;yellow;card;False;{'name': 'Konstantinos Stafylidis', 'slug': 'konstantinos-stafylidis', 'shortName': 'K. Stafylidis', 'position': 'D', 'userCount': 302, 'id': 110850};;Foul;15
SVW X AUG 11-09-2016;;118522724;yellow;card;True;{'name': 'Clemens Fritz', 'slug': 'clemens-fritz', 'shortName': 'C. Fritz', 'position': 'M', 'userCount': 9, 'id': 252};;Foul;10
MAI X TSG 11-09-2016;;118523093;yellow;card;False;{'name': 'Lukas Rupp', 'slug': 'lukas-rupp', 'shortName': 'L. Rupp', 'position': 'M', 'userCount': 50, 'id': 56601};;Foul;86
MAI X TSG 11-09-2016;;118523062;yellow;card;False;{'name': 'Mark Uth', 'slug': 'mark-uth', 'shortName': 'M. Uth', 'position': 'M', 'userCount': 751, 'id': 110508};;Argument;67
MAI X TSG 11-09-2016;;118523049;yellow;card;False;{'name': 'Sandro Wagner', 'slug': 'sandro-wagner', 'shortName': 'S. Wagner', 'position': 'F', 'userCount': 883, 'id': 18914};;Foul;60
MAI X TSG 11-09-2016;;118523040;red;card;True;{'name': 'Gaëtan Bussmann', 'slug': 'gaetan-bussmann', 'shortName': 'G. Bussmann', 'position': 'D', 'userCount': 23, 'id': 121774};;Professional foul last man;57
MAI X TSG 11-09-2016;2.0;118522972;yellow;card;True;{'name': 'Pablo De Blasis', 'slug': 'pablo-de-blasis', 'shortName': 'P. D. Blasis', 'position': 'D', 'userCount': 124, 'id': 256683};;Foul;45
KOL X SCF 16-09-2016;;118525226;yellow;card;True;{'name': 'Marcel Risse', 'slug': 'marcel-risse', 'shortName': 'M. Risse', 'position': 'M', 'userCount': 79, 'id': 30376};;Foul;84
KOL X SCF 16-09-2016;;118525156;yellow;card;False;{'name': 'Nicolas Höfler', 'slug': 'nicolas-hofler', 'shortName': 'N. Höfler', 'position': 'M', 'userCount': 186, 'id': 49639};;Foul;40
TSG X WOB 17-09-2016;;118525755;yellow;card;True;{'name': 'Sebastian Rudy', 'slug': 'sebastian-rudy', 'shortName': 'S. Rudy', 'position': 'M', 'userCount': 851, 'id': 35680};;Foul;78
TSG X WOB 17-09-2016;;118525590;yellow;card;True;{'name': 'Sandro Wagner', 'slug': 'sandro-wagner', 'shortName': 'S. Wagner', 'position': 'F', 'userCount': 883, 'id': 18914};;Foul;20
TSG X WOB 17-09-2016;;118525584;yellow;card;False;{'name': 'Yannick Gerhardt', 'slug': 'yannick-gerhardt', 'shortName': 'Y. Gerhardt', 'position': 'M', 'userCount': 197, 'id': 169255};;;11
BAY X ING 17-09-2016;;118525758;yellow;card;True;{'name': 'Thiago Alcántara', 'slug': 'thiago-alcantara', 'shortName': 'T. Alcántara', 'position': 'M', 'userCount': 7354, 'id': 53825};;Foul;81
