game;addedTime;id;incidentClass;incidentType;isHome;player;playerName;reason;time
MUN X TOT 2015-08-08;1.0;118334631;yellow;card;False;{'name': 'Dele Alli', 'slug': 'dele-alli', 'shortName': 'D. Alli', 'position': 'M', 'userCount': 11085, 'id': 198028};;Foul;90
MUN X TOT 2015-08-08;;118334630;yellow;card;True;{'name': 'Juan Mata', 'slug': 'juan-mata', 'shortName': 'J. Mata', 'position': 'M', 'userCount': 7553, 'id': 28367};;Foul;90
MUN X TOT 2015-08-08;;118334627;yellow;card;False;{'name': 'Eric Dier', 'slug': 'eric-dier', 'shortName': 'E. Dier', 'position': 'M', 'userCount': 1968, 'id': 146101};;Foul;76
MUN X TOT 2015-08-08;;118334626;yellow;card;True;{'name': 'Bastian Schweinsteiger', 'slug': 'bastian-schweinsteiger', 'shortName': 'B. Schweinsteiger', 'position': 'D', 'userCount': 1995, 'id': 326};;Foul;69
MUN X TOT 2015-08-08;;118334611;yellow;card;False;{'name': 'Jan Vertonghen', 'slug': 'jan-vertonghen', 'shortName': 'J. Vertonghen', 'position': 'D', 'userCount': 3150, 'id': 16921};;Foul;27
BOU X ASV 2015-08-08;2.0;118334808;yellow;card;False;{'name': 'Ashley Westwood', 'slug': 'ashley-westwood', 'shortName': 'A. Westwood', 'position': 'M', 'userCount': 230, 'id': 49647};;Time wasting;90
BOU X ASV 2015-08-08;;118334774;yellow;card;True;{'name': 'Dan Gosling', 'slug': 'dan-gosling', 'shortName': 'D. Gosling', 'position': 'M', 'userCount': 109, 'id': 19343};;Foul;80
BOU X ASV 2015-08-08;;118334736;yellow;card;False;{'name': 'Idrissa Gueye', 'slug': 'idrissa-gueye', 'shortName': 'I. Gueye', 'position': 'M', 'userCount': 6147, 'id': 106337};;Foul;75
BOU X ASV 2015-08-08;1.0;118334712;yellow;card;False;{'name': 'Ciaran Clark', 'slug': 'ciaran-clark', 'shortName': 'C. Clark', 'position': 'D', 'userCount': 172, 'id': 45680};;Foul;45
BOU X ASV 2015-08-08;;118334705;yellow;card;True;{'name': 'Steve Cook', 'slug': 'steve-cook', 'shortName': 'S. Cook', 'position': 'D', 'userCount': 265, 'id': 42707};;Foul;42
BOU X ASV 2015-08-08;;118334695;yellow;card;True;{'name': 'Joshua King', 'slug': 'joshua-king', 'shortName': 'J. King', 'position': 'F', 'userCount': 1559, 'id': 100621};;Foul;24
EVE X WAT 2015-08-08;;118334733;yellow;card;False;{'name': 'José Holebas', 'slug': 'jose-holebas', 'shortName': 'J. Holebas', 'position': 'D', 'userCount': 544, 'id': 16779};;Time wasting;66
EVE X WAT 2015-08-08;;118334724;yellow;card;True;{'name': 'Séamus Coleman', 'slug': 'seamus-coleman', 'shortName': 'S. Coleman', 'position': 'D', 'userCount': 647, 'id': 76632};;Foul;54
EVE X WAT 2015-08-08;;118334703;yellow;card;False;{'name': 'Troy Deeney', 'slug': 'troy-deeney', 'shortName': 'T. Deeney', 'position': 'F', 'userCount': 958, 'id': 22109};;Foul;42
LEI X SUN 2015-08-08;2.0;118334810;yellow;card;True;{'name': 'Jeffrey Schlupp', 'slug': 'jeffrey-schlupp', 'shortName': 'J. Schlupp', 'position': 'M', 'userCount': 437, 'id': 148710};;;90
LEI X SUN 2015-08-08;;118334802;yellow;card;False;{'name': 'Sebastián Coates', 'slug': 'sebastian-coates', 'shortName': 'S. Coates', 'position': 'D', 'userCount': 625, 'id': 47443};;Foul;85
LEI X SUN 2015-08-08;;118334737;yellow;card;False;{'name': 'Younès Kaboul', 'slug': 'younes-kaboul', 'shortName': 'Y. Kaboul', 'position': 'D', 'userCount': 41, 'id': 1018};;Foul;73
LEI X SUN 2015-08-08;;118334718;yellow;card;True;{'name': 'Jamie Vardy', 'slug': 'jamie-vardy', 'shortName': 'J. Vardy', 'position': 'F', 'userCount': 16480, 'id': 173827};;Foul;49
LEI X SUN 2015-08-08;;118334704;yellow;card;False;{'name': 'Billy Jones', 'slug': 'billy-jones', 'shortName': 'B. Jones', 'position': 'D', 'userCount': 5, 'id': 27338};;Foul;42
LEI X SUN 2015-08-08;;118334685;yellow;card;False;{'name': 'Jack Rodwell', 'slug': 'jack-rodwell', 'shortName': 'J. Rodwell', 'position': 'D', 'userCount': 83, 'id': 32002};;Foul;17
NOR X CRY 2015-08-08;;118394420;yellow;card;True;{'name': 'Alexander Tettey', 'slug': 'alexander-tettey', 'shortName': 'A. Tettey', 'position': 'M', 'userCount': 162, 'id': 512};Alexander Tettey;Foul;23
CHE X SWA 2015-08-08;3.0;118335152;yellow;card;False;{'name': 'Ashley Williams', 'slug': 'ashley-williams', 'shortName': 'A. Williams', 'position': 'D', 'userCount': 204, 'id': 20204};;Foul;90
CHE X SWA 2015-08-08;;118335078;yellow;card;True;{'name': 'John Terry', 'slug': 'john-terry', 'shortName': 'J. Terry', 'position': 'D', 'userCount': 741, 'id': 1205};;Argument;54
CHE X SWA 2015-08-08;;118335077;red;card;True;{'name': 'Thibaut Courtois', 'slug': 'thibaut-courtois', 'shortName': 'T. Courtois', 'position': 'G', 'userCount': 13342, 'id': 70988};;Professional foul last man;52
CHE X SWA 2015-08-08;2.0;118335041;yellow;card;False;{'name': 'Jack Cork', 'slug': 'jack-cork', 'shortName': 'J. Cork', 'position': 'M', 'userCount': 138, 'id': 20993};;Foul;45
CHE X SWA 2015-08-08;;118334994;yellow;card;False;{'name': 'Jonjo Shelvey', 'slug': 'jonjo-shelvey', 'shortName': 'J. Shelvey', 'position': 'M', 'userCount': 517, 'id': 36465};;Foul;18
ARS X WES 2015-08-09;;118335772;yellow;card;True;{'name': 'Nacho Monreal', 'slug': 'nacho-monreal', 'shortName': 'N. Monreal', 'position': 'D', 'userCount': 1459, 'id': 17088};;Foul;69
ARS X WES 2015-08-09;;118335723;yellow;card;False;{'name': 'James Tomkins', 'slug': 'james-tomkins', 'shortName': 'J. Tomkins', 'position': 'D', 'userCount': 198, 'id': 32124};;Foul;37
ARS X WES 2015-08-09;;118335700;yellow;card;False;{'name': 'Angelo Ogbonna', 'slug': 'angelo-ogbonna', 'shortName': 'A. Ogbonna', 'position': 'D', 'userCount': 395, 'id': 21164};;Foul;7
ARS X WES 2015-08-09;;118335699;yellow;card;False;{'name': 'Mark Noble', 'slug': 'mark-noble', 'shortName': 'M. Noble', 'position': 'M', 'userCount': 457, 'id': 9741};;Foul;5
NEW X SOU 2015-08-09;3.0;118335792;yellow;card;False;{'name': 'Graziano Pellè', 'slug': 'graziano-pelle', 'shortName': 'G. Pellè', 'position': 'F', 'userCount': 801, 'id': 11601};;Foul;90
NEW X SOU 2015-08-09;;118335783;yellow;card;False;{'name': 'Steven Davis', 'slug': 'steven-davis', 'shortName': 'S. Davis', 'position': 'M', 'userCount': 147, 'id': 559};;Foul;87
NEW X SOU 2015-08-09;;118335774;yellow;card;True;{'name': 'Aleksandar Mitrović', 'slug': 'aleksandar-mitrovic', 'shortName': 'A. Mitrović', 'position': 'F', 'userCount': 4554, 'id': 192144};;Foul;75
NEW X SOU 2015-08-09;;118335759;yellow;card;False;{'name': 'José Fonte', 'slug': 'jose-fonte', 'shortName': 'J. Fonte', 'position': 'D', 'userCount': 923, 'id': 27622};;Foul;60
NEW X SOU 2015-08-09;;118335757;yellow;card;True;{'name': 'Jack Colback', 'slug': 'jack-colback', 'shortName': 'J. Colback', 'position': 'M', 'userCount': 61, 'id': 40686};;Foul;55
NEW X SOU 2015-08-09;;118335713;yellow;card;False;{'name': 'Cédric Soares', 'slug': 'cedric-soares', 'shortName': 'C. Soares', 'position': 'D', 'userCount': 1195, 'id': 44760};;Foul;12
STO X LIV 2015-08-09;;118335934;yellow;card;True;{'name': 'Charlie Adam', 'slug': 'charlie-adam', 'shortName': 'C. Adam', 'position': 'M', 'userCount': 53, 'id': 9360};;Off the ball foul;73
STO X LIV 2015-08-09;;118335933;yellow;card;False;{'name': 'Joe Gomez', 'slug': 'joe-gomez', 'shortName': 'J. Gomez', 'position': 'D', 'userCount': 4080, 'id': 318927};;Foul;63
STO X LIV 2015-08-09;;118335919;yellow;card;False;{'name': 'Dejan Lovren', 'slug': 'dejan-lovren', 'shortName': 'D. Lovren', 'position': 'D', 'userCount': 5870, 'id': 39480};;Foul;50
STO X LIV 2015-08-09;;118335888;yellow;card;False;{'name': 'James Milner', 'slug': 'james-milner', 'shortName': 'J. Milner', 'position': 'M', 'userCount': 4415, 'id': 791};;Foul;39
STO X LIV 2015-08-09;;118335885;yellow;card;False;{'name': 'Martin Škrtel', 'slug': 'martin-skrtel', 'shortName': 'M. Škrtel', 'position': 'D', 'userCount': 727, 'id': 12394};;Foul;28
STO X LIV 2015-08-09;;118335855;yellow;card;True;{'name': 'Ibrahim Afellay', 'slug': 'ibrahim-afellay', 'shortName': 'I. Afellay', 'position': 'M', 'userCount': 311, 'id': 2525};;Foul;4
WBA X MCI 2015-08-10;;118336629;yellow;card;True;{'name': 'Claudio Yacob', 'slug': 'claudio-yacob', 'shortName': 'C. Yacob', 'position': 'M', 'userCount': 52, 'id': 151037};;Foul;62
WBA X MCI 2015-08-10;;118336628;yellow;card;True;{'name': 'James Chester', 'slug': 'james-chester', 'shortName': 'J. Chester', 'position': 'D', 'userCount': 109, 'id': 46347};;Foul;58
WBA X MCI 2015-08-10;;118336627;yellow;card;True;{'name': 'Craig Gardner', 'slug': 'craig-gardner', 'shortName': 'C. Gardner', 'position': 'M', 'userCount': 13, 'id': 14235};;Foul;57
WBA X MCI 2015-08-10;;118336626;yellow;card;False;{'name': 'Fernandinho', 'slug': 'fernandinho', 'shortName': 'Fernandinho', 'position': 'D', 'userCount': 3835, 'id': 13630};;Foul;51
WBA X MCI 2015-08-10;;118336608;yellow;card;True;{'name': 'Darren Fletcher', 'slug': 'darren-fletcher', 'shortName': 'D. Fletcher', 'position': 'M', 'userCount': 86, 'id': 765};;Foul;39
ASV X MUN 2015-08-14;1.0;118338013;yellow;card;True;{'name': 'Idrissa Gueye', 'slug': 'idrissa-gueye', 'shortName': 'I. Gueye', 'position': 'M', 'userCount': 6147, 'id': 106337};;Foul;90
ASV X MUN 2015-08-14;;118338000;yellow;card;False;{'name': 'Matteo Darmian', 'slug': 'matteo-darmian', 'shortName': 'M. Darmian', 'position': 'D', 'userCount': 1742, 'id': 19352};;Foul;84
ASV X MUN 2015-08-14;;118337954;yellow;card;False;{'name': 'Ander Herrera', 'slug': 'ander-herrera', 'shortName': 'A. Herrera', 'position': 'M', 'userCount': 4142, 'id': 82474};;Foul;74
ASV X MUN 2015-08-14;;118337950;yellow;card;True;{'name': 'Jordan Ayew', 'slug': 'jordan-ayew', 'shortName': 'J. Ayew', 'position': 'F', 'userCount': 6567, 'id': 103045};;Simulation;71
SOU X EVE 2015-08-15;;118338320;yellow;card;True;{'name': 'Steven Davis', 'slug': 'steven-davis', 'shortName': 'S. Davis', 'position': 'M', 'userCount': 147, 'id': 559};;Foul;77
SOU X EVE 2015-08-15;;118338319;yellow;card;False;{'name': 'James McCarthy', 'slug': 'james-mccarthy', 'shortName': 'J. McCarthy', 'position': 'M', 'userCount': 203, 'id': 39283};;Foul;75
SOU X EVE 2015-08-15;;118338310;yellow;card;True;{'name': 'Oriol Romeu', 'slug': 'oriol-romeu', 'shortName': 'O. Romeu', 'position': 'M', 'userCount': 212, 'id': 69416};;Foul;49
SOU X EVE 2015-08-15;4.0;118338295;yellow;card;False;{'name': 'Ross Barkley', 'slug': 'ross-barkley', 'shortName': 'R. Barkley', 'position': 'M', 'userCount': 3685, 'id': 98435};;Foul;45
SOU X EVE 2015-08-15;;118338285;yellow;card;True;{'name': 'Graziano Pellè', 'slug': 'graziano-pelle', 'shortName': 'G. Pellè', 'position': 'F', 'userCount': 801, 'id': 11601};;Foul;38
SOU X EVE 2015-08-15;;118338256;yellow;card;True;{'name': 'Matt Targett', 'slug': 'matt-targett', 'shortName': 'M. Targett', 'position': 'D', 'userCount': 345, 'id': 368134};;Foul;6
SUN X NOR 2015-08-15;;118338471;yellow;card;False;{'name': 'Alexander Tettey', 'slug': 'alexander-tettey', 'shortName': 'A. Tettey', 'position': 'M', 'userCount': 162, 'id': 512};;Foul;48
SUN X NOR 2015-08-15;;118338382;yellow;card;True;{'name': 'Jeremain Lens', 'slug': 'jeremain-lens', 'shortName': 'J. Lens', 'position': 'M', 'userCount': 444, 'id': 18115};;Foul;9
SUN X NOR 2015-08-15;;118338380;yellow;card;False;{'name': 'Sebastien Bassong', 'slug': 'sebastien-bassong', 'shortName': 'S. Bassong', 'position': 'D', 'userCount': 14, 'id': 8969};;Foul;7
SWA X NEW 2015-08-15;;118338548;yellow;card;False;{'name': 'Aleksandar Mitrović', 'slug': 'aleksandar-mitrovic', 'shortName': 'A. Mitrović', 'position': 'F', 'userCount': 4554, 'id': 192144};;Argument;84
SWA X NEW 2015-08-15;;118338500;yellow;card;True;{'name': 'Kyle Naughton', 'slug': 'kyle-naughton', 'shortName': 'K. Naughton', 'position': 'D', 'userCount': 47, 'id': 32821};;Foul;61
SWA X NEW 2015-08-15;;118338474;yellow;card;True;{'name': 'André Ayew', 'slug': 'andre-ayew', 'shortName': 'A. Ayew', 'position': 'M', 'userCount': 5827, 'id': 27035};;Foul;49
SWA X NEW 2015-08-15;;118338438;yellowRed;card;False;{'name': 'Daryl Janmaat', 'slug': 'daryl-janmaat', 'shortName': 'D. Janmaat', 'position': 'D', 'userCount': 252, 'id': 32213};;Foul;41
SWA X NEW 2015-08-15;;118338408;yellow;card;False;{'name': 'Daryl Janmaat', 'slug': 'daryl-janmaat', 'shortName': 'D. Janmaat', 'position': 'D', 'userCount': 252, 'id': 32213};;Foul;17
TOT X STO 2015-08-15;;118338533;yellow;card;False;{'name': 'Marc Muniesa', 'slug': 'marc-muniesa', 'shortName': 'M. Muniesa', 'position': 'D', 'userCount': 77, 'id': 54311};;Foul;73
TOT X STO 2015-08-15;;118338470;yellow;card;True;{'name': 'Ben Davies', 'slug': 'ben-davies', 'shortName': 'B. Davies', 'position': 'D', 'userCount': 1371, 'id': 94758};;Foul;48
TOT X STO 2015-08-15;;118338426;yellow;card;True;{'name': 'Kyle Walker', 'slug': 'kyle-walker', 'shortName': 'K. Walker', 'position': 'D', 'userCount': 4670, 'id': 44614};;Foul;24
TOT X STO 2015-08-15;;118338381;yellow;card;False;{'name': 'Glenn Whelan', 'slug': 'glenn-whelan', 'shortName': 'G. Whelan', 'position': 'M', 'userCount': 61, 'id': 10535};;Foul;8
WAT X WBA 2015-08-15;1.0;118338554;yellow;card;True;{'name': 'Allan Nyom', 'slug': 'allan-nyom', 'shortName': 'A. Nyom', 'position': 'D', 'userCount': 251, 'id': 128637};;Foul;90
WAT X WBA 2015-08-15;;118338526;yellow;card;False;{'name': 'Rickie Lambert', 'slug': 'rickie-lambert', 'shortName': 'R. Lambert', 'position': 'F', 'userCount': 25, 'id': 19659};;Foul;66
WAT X WBA 2015-08-15;;118338428;yellow;card;False;{'name': 'Jonas Olsson', 'slug': 'jonas-olsson', 'shortName': 'J. Olsson', 'position': 'D', 'userCount': 25, 'id': 7776};;Foul;31
WES X LEI 2015-08-15;2.0;118338557;red;card;True;{'name': 'Adrián', 'slug': 'adrian', 'shortName': 'Adrián', 'position': 'G', 'userCount': 1745, 'id': 50539};;Foul;90
WES X LEI 2015-08-15;;118338555;yellow;card;False;{'name': 'Yohan Benalouane', 'slug': 'yohan-benalouane', 'shortName': 'Y. Benalouane', 'position': 'D', 'userCount': 165, 'id': 21515};;Foul;88
WES X LEI 2015-08-15;;118338496;yellow;card;False;{'name': 'Shinji Okazaki', 'slug': 'shinji-okazaki', 'shortName': 'S. Okazaki', 'position': 'F', 'userCount': 836, 'id': 19303};;Foul;54
