game;accuratePass;aerialDuels;challengeLost;disabled;dispossessed;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
NEW X NOR 2015-10-18;32 (82%);4 (0);;;0;0;3;;;16 (11);27014;1;4;90';Moussa Sissoko;False;;0;M;;9.2;;;M. Sissoko;0;0;0;newcastle-united;NEW;39;Newcastle United;0;11 (6);3 (1);20 (11);4 (4);32 (82%);2;65;3
NEW X NOR 2015-10-18;40 (78%);1 (1);;;1;1;;1;;9 (6);115346;0;4;90';Nathan Redmond;False;1;0;M;;7.9;;;N. Redmond;1;3;1;norwich-city;NOR;263;Norwich City;1;4 (3);5 (2);10 (7);0 (0);40 (78%);1;71;2
NEW X NOR 2015-10-18;20 (71%);8 (5);;;4;0;;1;;14 (8);17801;0;0;90';Dieumerci Mbokani;False;;0;F;;7.6;;;D. Mbokani;1;0;2;norwich-city;NOR;263;Norwich City;0;6 (4);0 (0);22 (13);0 (0);20 (71%);2;49;2
NEW X NOR 2015-10-18;19 (79%);0 (0);4;;3;1;1;1;;16 (4);345195;1;1;90';Ayoze Pérez;False;1;0;F;;7.3;;;A. Pérez;2;1;1;newcastle-united;NEW;39;Newcastle United;0;7 (3);3 (1);16 (4);3 (2);19 (79%);0;48;1
NEW X NOR 2015-10-18;29 (78%);2 (2);4;;1;1;;;;13 (7);267621;1;3;90';Robbie Brady;False;;0;M;;7.3;;;R. Brady;0;1;1;norwich-city;NOR;263;Norwich City;0;1 (1);9 (3);15 (9);5 (3);29 (78%);6;63;1
NEW X NOR 2015-10-18;32 (78%);4 (1);;;0;2;1;;;2 (1);32213;5;1;90';Daryl Janmaat;False;;0;D;;7.3;;;D. Janmaat;0;0;0;newcastle-united;NEW;39;Newcastle United;2;1 (1);4 (1);6 (2);11 (8);32 (78%);0;64;0
NEW X NOR 2015-10-18;49 (92%);1 (0);1;;0;1;;;;10 (8);9148;3;1;84';Graham Dorrans;False;;0;M;;7.1;;;G. Dorrans;0;0;0;norwich-city;NOR;263;Norwich City;0;2 (2);2 (0);11 (8);3 (1);49 (92%);6;67;0
NEW X NOR 2015-10-18;29 (76%);7 (4);1;;1;0;;;;8 (6);16589;1;1;90';Jonathan Howson;False;;0;M;;7.0;;;J. Howson;2;0;1;norwich-city;NOR;263;Norwich City;0;2 (2);0 (0);15 (10);1 (0);29 (76%);3;53;1
NEW X NOR 2015-10-18;27 (79%);3 (1);;;0;0;;;;3 (3);3057;3;0;90';Fabricio Coloccini;False;;2;D;;7.0;;;F. Coloccini;0;0;0;newcastle-united;NEW;39;Newcastle United;4;0 (0);0 (0);6 (4);10 (4);27 (79%);3;49;0
NEW X NOR 2015-10-18;7 (70%);1 (1);;;0;0;;;;1 (1);29691;0;1;6';Gary O'Neil;False;;0;M;;6.9;;;G. O'Neil;0;0;0;norwich-city;NOR;263;Norwich City;0;0 (0);0 (0);2 (2);2 (0);7 (70%);1;12;1
NEW X NOR 2015-10-18;21 (77%);10 (6);3;;1;1;;1;;7 (0);192144;0;1;88';Aleksandar Mitrović;False;1;0;F;;6.8;;;A. Mitrović;0;0;1;newcastle-united;NEW;39;Newcastle United;0;2 (0);1 (0);17 (6);0 (0);21 (77%);0;36;0
NEW X NOR 2015-10-18;5 (55%);1 (0);;;0;4;;;;6 (3);143344;1;0;25';Massadio Haïdara;False;;0;D;;6.8;;;M. Haïdara;0;0;0;newcastle-united;NEW;39;Newcastle United;2;0 (0);0 (0);7 (3);1 (1);5 (55%);2;19;1
NEW X NOR 2015-10-18;17 (81%);3 (2);;;0;2;2;;;3 (1);27247;1;2;84';Martin Olsson;False;;1;D;;6.8;;;M. Olsson;0;0;0;norwich-city;NOR;263;Norwich City;3;0 (0);8 (2);6 (3);2 (1);17 (81%);0;46;1
NEW X NOR 2015-10-18;27 (90%);0 (0);;;0;0;;;;3 (2);40686;1;0;90';Jack Colback;False;;1;M;;6.7;;;J. Colback;0;0;0;newcastle-united;NEW;39;Newcastle United;1;1 (0);1 (0);3 (2);3 (2);27 (90%);1;38;1
NEW X NOR 2015-10-18;17 (94%);0 (0);2;;0;0;;;;4 (2);15007;1;0;45';Vurnon Anita;False;;0;M;;6.7;;;V. Anita;0;0;0;newcastle-united;NEW;39;Newcastle United;0;0 (0);0 (0);4 (2);2 (1);17 (94%);2;22;0
NEW X NOR 2015-10-18;15 (65%);0 (0);;;0;1;;;;4 (2);14336;0;2;28';Wesley Hoolahan;False;;0;M;;6.7;;;W. Hoolahan;0;0;0;norwich-city;NOR;263;Norwich City;0;3 (2);1 (1);4 (2);0 (0);15 (65%);0;27;0
NEW X NOR 2015-10-18;40 (88%);6 (4);;;0;1;;;;5 (5);8969;3;0;90';Sebastien Bassong;False;;0;D;;6.7;;;S. Bassong;0;0;1;norwich-city;NOR;263;Norwich City;8;1 (1);1 (0);11 (9);3 (1);40 (88%);3;64;1
NEW X NOR 2015-10-18;0 (0%);1 (0);;;0;0;;;;1 (1);16303;0;0;6';Cameron Jerome;False;;0;F;;6.6;;;C. Jerome;0;1;0;norwich-city;NOR;263;Norwich City;0;0 (0);0 (0);2 (1);1 (0);0 (0%);0;4;1
NEW X NOR 2015-10-18;10 (35%);1 (1);;;;0;;;1;0 (0);20581;0;0;90';Robert Elliot;False;;0;G;1;6.5;2 (1);3;R. Elliot;0;0;0;newcastle-united;NEW;39;Newcastle United;1;0 (0);0 (0);1 (1);23 (5);10 (35%);0;38;1
NEW X NOR 2015-10-18;24 (77%);4 (1);2;;0;0;;;;6 (2);238612;4;0;90';Chancel Mbemba;False;;1;D;;6.4;;;C. Mbemba;1;0;0;newcastle-united;NEW;39;Newcastle United;4;2 (0);0 (0);10 (3);3 (1);24 (77%);2;46;0
NEW X NOR 2015-10-18;36 (81%);1 (1);1;;1;1;;;;5 (2);512;0;0;62';Alexander Tettey;False;;0;M;;6.4;;;A. Tettey;0;0;0;norwich-city;NOR;263;Norwich City;0;0 (0);0 (0);6 (3);7 (4);36 (81%);2;48;0
NEW X NOR 2015-10-18;36 (90%);5 (2);;;0;1;;;;2 (1);20378;1;0;90';Russell Martin;False;;1;D;;6.3;;;R. Martin;1;0;0;norwich-city;NOR;263;Norwich City;10;0 (0);0 (0);7 (3);7 (5);36 (90%);1;56;0
NEW X NOR 2015-10-18;21 (70%);4 (2);2;;0;0;;;;3 (1);185995;0;0;65';Paul Dummett;False;;1;D;;6.0;;;P. Dummett;0;0;0;newcastle-united;NEW;39;Newcastle United;2;0 (0);2 (0);7 (3);6 (1);21 (70%);1;43;0
NEW X NOR 2015-10-18;18 (81%);4 (2);1;;3;1;;;;5 (0);10438;0;1;45';Cheik Tiote;False;;0;M;;6.0;;;C. Tiote;0;0;0;newcastle-united;NEW;39;Newcastle United;1;0 (0);0 (0);9 (2);3 (2);18 (81%);0;30;0
NEW X NOR 2015-10-18;20 (71%);1 (1);;;;0;;;2;1 (1);1131;0;0;90';John Ruddy;False;;0;G;0;5.2;1 (1);0;J. Ruddy;0;0;0;norwich-city;NOR;263;Norwich City;1;1 (1);0 (0);2 (2);17 (9);20 (71%);0;35;0
NEW X NOR 2015-10-18;36 (81%);2 (0);4;;0;1;;;;7 (1);9198;0;1;90';Steven Whittaker;False;;1;D;;5.1;;;S. Whittaker;1;1;0;norwich-city;NOR;263;Norwich City;1;1 (0);3 (1);9 (1);5 (2);36 (81%);1;66;0
NEW X NOR 2015-10-18;3 (100%);0 (0);1;;1;0;;;;2 (0);8978;0;0;2';Papiss Demba Cissé;False;1;0;F;;–;;;P. D. Cissé;0;0;0;newcastle-united;NEW;39;Newcastle United;0;0 (0);0 (0);2 (0);0 (0);3 (100%);0;4;0
SWA X STO 2015-10-19;58 (89%);1 (1);;;1;1;;;;8 (6);10535;2;0;90';Glenn Whelan;False;;0;M;;7.5;;;G. Whelan;0;0;0;stoke-city;STO;29;Stoke City;3;0 (0);0 (0);9 (7);7 (3);58 (89%);5;78;1
SWA X STO 2015-10-19;54 (91%);0 (0);1;;1;0;;;;9 (4);36465;1;0;90';Jonjo Shelvey;False;;0;M;;7.4;;;J. Shelvey;1;4;1;swansea-city;SWA;74;Swansea City;1;6 (3);2 (0);9 (4);4 (3);54 (91%);1;81;0
SWA X STO 2015-10-19;30 (75%);1 (1);;;0;2;;;;5 (3);48988;3;0;90';Geoff Cameron;False;;0;D;;7.3;;;G. Cameron;0;0;0;stoke-city;STO;29;Stoke City;5;1 (1);0 (0);6 (4);7 (2);30 (75%);2;51;0
SWA X STO 2015-10-19;34 (91%);2 (2);1;;1;0;;;;5 (3);38642;0;3;31';Sung-Yueng Ki;False;;0;M;;7.3;;;S. Y. Ki;0;1;0;swansea-city;SWA;74;Swansea City;2;1 (1);0 (0);7 (5);2 (1);34 (91%);2;45;0
SWA X STO 2015-10-19;29 (85%);0 (0);2;;1;1;;;;5 (1);65953;0;3;90';Xherdan Shaqiri;False;;0;M;;7.2;;;X. Shaqiri;1;2;0;stoke-city;STO;29;Stoke City;0;0 (0);4 (0);5 (1);1 (1);29 (85%);0;47;1
SWA X STO 2015-10-19;35 (72%);2 (2);3;;0;1;;;;11 (6);17063;2;1;90';Erik Pieters;False;;0;D;;7.2;;;E. Pieters;0;0;0;stoke-city;STO;29;Stoke City;1;1 (0);3 (2);13 (8);10 (4);35 (72%);6;77;0
SWA X STO 2015-10-19;19 (50%);1 (1);;;;0;;;6;1 (1);98448;0;0;90';Jack Butland;False;;0;G;0;7.1;0 (0);2;J. Butland;0;0;0;stoke-city;STO;29;Stoke City;0;0 (0);0 (0);2 (2);27 (8);19 (50%);1;54;0
SWA X STO 2015-10-19;1 (50%);0 (0);;;1;1;;;;6 (4);43739;0;0;10';Éder;False;;0;F;;7.1;;;Éder;0;1;0;swansea-city;SWA;74;Swansea City;0;3 (3);0 (0);6 (4);0 (0);1 (50%);0;10;1
SWA X STO 2015-10-19;46 (85%);1 (1);1;;1;1;;;;6 (3);20993;2;4;59';Jack Cork;False;;0;M;;7.1;;;J. Cork;0;0;0;swansea-city;SWA;74;Swansea City;0;1 (1);1 (0);7 (4);5 (4);46 (85%);1;61;1
SWA X STO 2015-10-19;21 (87%);2 (0);;;1;0;;;;7 (4);3530;1;1;90';Bafetimbi Gomis;False;1;0;F;;7.1;;;B. Gomis;1;2;1;swansea-city;SWA;74;Swansea City;1;3 (1);0 (0);9 (4);1 (1);21 (87%);1;39;2
SWA X STO 2015-10-19;24 (85%);1 (0);3;;0;1;;;;9 (5);1204;1;1;90';Glen Johnson;False;;0;D;;7.1;;;G. Johnson;0;1;0;stoke-city;STO;29;Stoke City;1;0 (0);2 (0);10 (5);1 (1);24 (85%);5;45;0
SWA X STO 2015-10-19;35 (81%);11 (5);2;;3;3;;;;13 (6);69418;0;0;90';Joselu;False;1;0;F;;6.9;;;Joselu;0;1;0;stoke-city;STO;29;Stoke City;0;1 (1);0 (0);24 (11);0 (0);35 (81%);3;60;3
SWA X STO 2015-10-19;41 (89%);1 (0);;;1;1;;;;5 (2);9360;2;0;70';Charlie Adam;False;;0;M;;6.9;;;C. Adam;0;1;0;stoke-city;STO;29;Stoke City;0;2 (1);0 (0);6 (2);6 (4);41 (89%);1;56;0
SWA X STO 2015-10-19;39 (81%);2 (1);2;;0;0;;;;4 (2);94329;0;0;90';Philipp Wollscheid;False;;2;D;;6.8;;;P. Wollscheid;0;0;0;stoke-city;STO;29;Stoke City;5;0 (0);0 (0);6 (3);10 (3);39 (81%);2;59;0
SWA X STO 2015-10-19;17 (81%);0 (0);;;0;1;;;;16 (9);54686;0;2;90';Jefferson Montero;False;;0;M;;6.8;;;J. Montero;0;0;0;swansea-city;SWA;74;Swansea City;1;11 (5);11 (1);16 (9);0 (0);17 (81%);3;51;1
SWA X STO 2015-10-19;74 (87%);7 (6);1;;0;1;;;;5 (3);38393;0;0;90';Federico Fernández;False;;0;D;;6.8;;;F. Fernández;0;0;0;swansea-city;SWA;74;Swansea City;4;1 (1);0 (0);12 (9);2 (0);74 (87%);1;95;3
SWA X STO 2015-10-19;53 (91%);4 (1);;;3;0;;;;5 (2);27463;3;0;90';Àngel Rangel;False;;0;D;;6.8;;;À. Rangel;0;0;0;swansea-city;SWA;74;Swansea City;4;0 (0);1 (0);9 (3);7 (4);53 (91%);2;92;0
SWA X STO 2015-10-19;29 (85%);0 (0);2;;2;0;;1;;8 (2);25929;1;0;79';Bojan Krkić;False;;0;M;;6.8;;;B. Krkić;0;0;1;stoke-city;STO;29;Stoke City;0;3 (1);0 (0);8 (2);0 (0);29 (85%);0;44;1
SWA X STO 2015-10-19;31 (93%);1 (0);;;2;3;;;;10 (4);21927;3;2;75';Marko Arnautović;False;1;0;M;;6.8;;;M. Arnautović;0;1;0;stoke-city;STO;29;Stoke City;0;3 (1);0 (0);11 (4);2 (2);31 (93%);3;47;0
SWA X STO 2015-10-19;4 (80%);0 (0);1;;1;1;;;;6 (3);112794;1;0;20';Marco van Ginkel;False;;0;M;;6.7;;;M. v. Ginkel;0;0;0;stoke-city;STO;29;Stoke City;0;1 (1);0 (0);6 (3);1 (1);4 (80%);2;11;0
SWA X STO 2015-10-19;39 (84%);1 (1);;;0;0;;;;3 (2);30243;0;0;90';Neil Taylor;False;;0;D;;6.6;;;N. Taylor;0;1;0;swansea-city;SWA;74;Swansea City;1;1 (0);5 (1);4 (3);1 (1);39 (84%);1;71;1
SWA X STO 2015-10-19;81 (97%);2 (1);1;;0;2;;;;4 (2);20204;3;0;90';Ashley Williams;False;;1;D;;6.6;;;A. Williams;0;0;0;swansea-city;SWA;74;Swansea City;5;0 (0);0 (0);6 (3);5 (4);81 (97%);2;97;0
SWA X STO 2015-10-19;3 (75%);1 (0);;;0;0;;;;2 (1);2525;0;0;15';Ibrahim Afellay;False;;0;M;;6.6;;;I. Afellay;0;0;1;stoke-city;STO;29;Stoke City;0;1 (0);0 (0);3 (1);0 (0);3 (75%);1;7;0
SWA X STO 2015-10-19;9 (81%);2 (0);;;2;0;;;;13 (7);209098;1;0;59';Modou Barrow;False;;0;M;;6.5;;;M. Barrow;0;0;0;swansea-city;SWA;74;Swansea City;0;5 (1);1 (0);15 (7);2 (1);9 (81%);3;32;3
SWA X STO 2015-10-19;5 (83%);1 (0);1;;0;0;;;;2 (1);9682;0;0;11';Stephen Ireland;False;;0;M;;6.5;;;S. Ireland;0;0;0;stoke-city;STO;29;Stoke City;0;0 (0);0 (0);3 (1);0 (0);5 (83%);1;9;0
SWA X STO 2015-10-19;18 (85%);0 (0);;;;0;;;1;0 (0);15479;0;0;90';Łukasz Fabiański;False;;0;G;0;6.4;0 (0);1;Ł. Fabiański;0;0;0;swansea-city;SWA;74;Swansea City;2;0 (0);0 (0);0 (0);8 (5);18 (85%);0;29;0
SWA X STO 2015-10-19;18 (94%);1 (0);;;2;0;;;;3 (0);43192;0;0;31';Gylfi Sigurðsson;False;;0;M;;6.3;;;G. Sigurðsson;0;1;0;swansea-city;SWA;74;Swansea City;0;1 (0);1 (0);4 (0);0 (0);18 (94%);0;26;0
SWA X STO 2015-10-19;24 (85%);1 (0);1;;0;0;;;;7 (3);27035;0;1;80';André Ayew;False;;0;M;;6.3;;;A. Ayew;0;0;0;swansea-city;SWA;74;Swansea City;0;3 (0);1 (0);8 (3);1 (1);24 (85%);1;36;2
ASV X SWA 2015-10-24;45 (81%);5 (3);;;1;2;;;;11 (8);106337;5;1;90';Idrissa Gueye;False;;1;M;;7.6;;;I. Gueye;0;0;0;aston-villa;ASV;40;Aston Villa;0;4 (4);1 (0);16 (11);2 (1);45 (81%);3;81;1
ASV X SWA 2015-10-24;39 (84%);0 (0);2;;0;0;;;;8 (5);36465;1;1;85';Jonjo Shelvey;False;;0;M;;7.4;;;J. Shelvey;1;1;0;swansea-city;SWA;74;Swansea City;0;2 (1);5 (1);8 (5);9 (6);39 (84%);4;63;0
ASV X SWA 2015-10-24;29 (64%);1 (0);1;;0;1;;;;8 (4);74545;3;2;90';Leandro Bacuna;False;;0;M;;7.3;;;L. Bacuna;0;0;0;aston-villa;ASV;40;Aston Villa;0;5 (3);7 (4);9 (4);9 (3);29 (64%);1;64;0
ASV X SWA 2015-10-24;43 (75%);8 (6);;;2;1;1;;;4 (1);32821;3;1;90';Kyle Naughton;False;;0;D;;7.1;;;K. Naughton;0;0;0;swansea-city;SWA;74;Swansea City;3;0 (0);4 (1);12 (7);6 (3);43 (75%);1;88;0
ASV X SWA 2015-10-24;20 (46%);18 (12);1;;2;0;;;;7 (3);31812;0;0;90';Rudy Gestede;False;;0;F;;7.1;;;R. Gestede;0;3;0;aston-villa;ASV;40;Aston Villa;2;2 (1);0 (0);25 (15);1 (0);20 (46%);2;55;0
ASV X SWA 2015-10-24;16 (88%);4 (1);;;0;2;1;;;5 (2);13167;0;1;85';Gabriel Agbonlahor;False;;0;M;;7.1;;;G. Agbonlahor;0;1;0;aston-villa;ASV;40;Aston Villa;0;1 (0);2 (1);9 (3);1 (1);16 (88%);2;28;0
ASV X SWA 2015-10-24;17 (68%);7 (3);3;;1;0;;;;7 (3);3530;0;3;89';Bafetimbi Gomis;False;3;0;F;;7.1;;;B. Gomis;0;1;0;swansea-city;SWA;74;Swansea City;0;1 (1);2 (1);14 (6);1 (0);17 (68%);0;36;2
ASV X SWA 2015-10-24;9 (90%);1 (1);;;0;1;;;;4 (2);209098;0;2;14';Modou Barrow;False;;0;F;;7.0;;;M. Barrow;0;1;0;swansea-city;SWA;74;Swansea City;0;1 (0);1 (1);5 (3);0 (0);9 (90%);1;16;1
ASV X SWA 2015-10-24;30 (85%);2 (1);1;;1;0;;1;;8 (4);103045;0;0;90';Jordan Ayew;False;;0;M;;7.0;;;J. Ayew;1;0;2;aston-villa;ASV;40;Aston Villa;0;4 (2);2 (0);10 (5);2 (1);30 (85%);0;55;2
ASV X SWA 2015-10-24;27 (79%);0 (0);3;;0;2;;1;;8 (2);43192;2;0;90';Gylfi Sigurðsson;False;;0;M;;7.0;;;G. Sigurðsson;0;1;1;swansea-city;SWA;74;Swansea City;0;2 (1);0 (0);8 (2);0 (0);27 (79%);0;48;1
ASV X SWA 2015-10-24;39 (83%);6 (3);3;;1;1;;;;11 (6);38642;3;1;90';Sung-Yueng Ki;False;;0;M;;6.9;;;S. Y. Ki;0;0;0;swansea-city;SWA;74;Swansea City;1;0 (0);0 (0);17 (9);4 (2);39 (83%);4;62;2
ASV X SWA 2015-10-24;26 (72%);1 (0);;;0;0;;;;2 (2);20204;4;0;90';Ashley Williams;False;;1;D;;6.9;;;A. Williams;0;0;0;swansea-city;SWA;74;Swansea City;5;0 (0);0 (0);3 (2);7 (2);26 (72%);2;48;0
ASV X SWA 2015-10-24;19 (63%);2 (0);;;0;2;;;;7 (5);9329;4;2;90';Alan Hutton;False;;0;D;;6.9;;;A. Hutton;0;0;0;aston-villa;ASV;40;Aston Villa;1;0 (0);8 (2);9 (5);4 (1);19 (63%);4;66;1
ASV X SWA 2015-10-24;30 (78%);6 (3);;;0;0;;;;1 (1);38393;3;0;90';Federico Fernández;False;;0;D;;6.8;;;F. Fernández;0;1;0;swansea-city;SWA;74;Swansea City;7;0 (0);0 (0);7 (4);7 (3);30 (78%);0;50;1
ASV X SWA 2015-10-24;30 (85%);2 (2);1;;0;0;;;;1 (0);10607;3;1;90';Joleon Lescott;False;;0;D;;6.8;;;J. Lescott;0;1;0;aston-villa;ASV;40;Aston Villa;6;0 (0);0 (0);3 (2);11 (9);30 (85%);0;46;0
ASV X SWA 2015-10-24;24 (75%);3 (2);1;;0;1;;;;5 (4);30243;1;0;90';Neil Taylor;False;;0;D;;6.7;;;N. Taylor;0;0;0;swansea-city;SWA;74;Swansea City;3;1 (1);0 (0);8 (6);3 (0);24 (75%);2;54;1
ASV X SWA 2015-10-24;28 (70%);7 (2);1;;3;1;;1;;11 (4);27035;0;0;90';André Ayew;False;1;0;M;;6.7;;;A. Ayew;0;0;3;swansea-city;SWA;74;Swansea City;1;3 (1);0 (0);18 (6);0 (0);28 (70%);2;62;1
ASV X SWA 2015-10-24;24 (85%);2 (1);;;0;2;;;;8 (5);9680;2;0;90';Micah Richards;False;;0;D;;6.7;;;M. Richards;0;0;0;aston-villa;ASV;40;Aston Villa;3;4 (3);0 (0);10 (6);5 (4);24 (85%);1;39;1
ASV X SWA 2015-10-24;12 (92%);0 (0);;;0;0;;;;1 (1);254895;0;0;16';Carles Gil;False;;0;M;;6.6;;;C. Gil;0;0;0;aston-villa;ASV;40;Aston Villa;0;1 (1);0 (0);1 (1);0 (0);12 (92%);0;14;0
ASV X SWA 2015-10-24;18 (56%);0 (0);;;;0;;;3;0 (0);15479;0;0;90';Łukasz Fabiański;False;;0;G;1;6.6;0 (0);2;Ł. Fabiański;0;0;0;swansea-city;SWA;74;Swansea City;1;0 (0);0 (0);0 (0);30 (16);18 (56%);0;45;0
ASV X SWA 2015-10-24;16 (94%);2 (0);;;2;0;;;;5 (2);189061;1;1;74';Jack Grealish;False;;0;M;;6.3;;;J. Grealish;0;0;0;aston-villa;ASV;40;Aston Villa;0;2 (1);1 (0);7 (2);0 (0);16 (94%);0;28;1
ASV X SWA 2015-10-24;3 (60%);2 (0);;;0;0;;;;0 (0);20993;0;0;5';Jack Cork;False;;0;M;;6.3;;;J. Cork;0;0;0;swansea-city;SWA;74;Swansea City;1;0 (0);0 (0);2 (0);2 (0);3 (60%);0;6;0
ASV X SWA 2015-10-24;14 (56%);0 (0);;;;0;;;1;0 (0);14889;0;0;90';Brad Guzan;False;;0;G;0;6.3;1 (1);2;B. Guzan;0;0;0;aston-villa;ASV;40;Aston Villa;2;0 (0);0 (0);0 (0);23 (12);14 (56%);0;33;0
ASV X SWA 2015-10-24;13 (81%);3 (2);2;;1;1;;;;7 (2);54686;2;0;76';Jefferson Montero;False;;0;M;;6.1;;;J. Montero;0;0;0;swansea-city;SWA;74;Swansea City;0;2 (1);5 (0);10 (4);0 (0);13 (81%);0;31;1
ASV X SWA 2015-10-24;18 (56%);6 (2);2;;0;1;;;;6 (2);764;1;0;90';Kieran Richardson;False;;0;D;;6.1;;;K. Richardson;0;0;1;aston-villa;ASV;40;Aston Villa;4;1 (0);3 (0);12 (4);12 (3);18 (56%);1;60;1
ASV X SWA 2015-10-24;0 (0%);0 (0);;;0;0;;;;1 (0);286165;0;0;5';Adama Traoré;False;;0;M;;6.0;;;A. Traoré;0;0;0;aston-villa;ASV;40;Aston Villa;0;1 (0);1 (0);1 (0);0 (0);0 (0%);0;4;0
ASV X SWA 2015-10-24;1 (100%);0 (0);;;0;0;;;;0 (0);43739;0;0;1';Éder;False;;0;F;;–;;;Éder;0;0;0;swansea-city;SWA;74;Swansea City;0;0 (0);0 (0);0 (0);0 (0);1 (100%);0;2;0
LEI X CRY 2015-10-24;24 (92%);3 (2);1;;2;0;1;;;7 (3);158213;0;1;79';Riyad Mahrez;False;;0;F;;7.6;;;R. Mahrez;1;1;1;leicester-city;LEI;31;Leicester City;1;2 (1);1 (0);10 (5);1 (0);24 (92%);1;45;1
LEI X CRY 2015-10-24;39 (90%);2 (1);;;1;0;;;;7 (5);234148;5;0;90';N'Golo Kanté;False;;1;M;;7.5;;;N. Kanté;0;1;0;leicester-city;LEI;31;Leicester City;4;2 (1);0 (0);9 (6);4 (2);39 (90%);3;64;1
LEI X CRY 2015-10-24;29 (87%);11 (4);;;3;1;;;;11 (7);148710;1;2;90';Jeffrey Schlupp;False;;0;M;;7.5;;;J. Schlupp;2;1;0;leicester-city;LEI;31;Leicester City;1;4 (4);1 (1);22 (11);4 (3);29 (87%);2;56;2
LEI X CRY 2015-10-24;50 (71%);2 (1);1;;0;0;;;;5 (3);54330;3;2;90';Danny Drinkwater;False;;0;M;;7.5;;;D. Drinkwater;0;0;1;leicester-city;LEI;31;Leicester City;3;2 (1);1 (1);7 (4);17 (5);50 (71%);2;86;0
LEI X CRY 2015-10-24;40 (88%);4 (3);;;0;2;;;;5 (3);30502;5;0;90';Danny Simpson;False;;0;D;;7.5;;;D. Simpson;0;0;0;leicester-city;LEI;31;Leicester City;8;0 (0);0 (0);9 (6);3 (0);40 (88%);3;75;0
LEI X CRY 2015-10-24;11 (34%);0 (0);;;;0;;;0;0 (0);1076;0;1;90';Kasper Schmeichel;False;;0;G;0;7.5;1 (1);4;K. Schmeichel;0;0;0;leicester-city;LEI;31;Leicester City;0;0 (0);0 (0);0 (0);29 (8);11 (34%);0;36;0
LEI X CRY 2015-10-24;12 (60%);7 (3);1;;1;1;;1;;4 (1);173827;0;0;90';Jamie Vardy;False;2;0;F;;7.3;;;J. Vardy;1;1;1;leicester-city;LEI;31;Leicester City;1;1 (1);0 (0);11 (4);1 (1);12 (60%);0;27;0
LEI X CRY 2015-10-24;40 (83%);3 (2);;;1;0;;;;2 (1);3574;3;1;90';Yohan Cabaye;False;;0;M;;7.3;;;Y. Cabaye;0;1;1;crystal-palace;CRY;7;Crystal Palace;1;0 (0);2 (1);5 (3);3 (3);40 (83%);1;60;0
LEI X CRY 2015-10-24;48 (88%);3 (1);3;;0;2;;;;10 (5);39282;5;0;90';James McArthur;False;;1;M;;7.2;;;J. McArthur;0;1;0;crystal-palace;CRY;7;Crystal Palace;0;1 (1);1 (0);13 (6);12 (8);48 (88%);4;69;0
LEI X CRY 2015-10-24;40 (83%);1 (0);3;;0;1;;;;10 (6);1262;2;0;90';Christian Fuchs;False;;0;D;;7.2;;;C. Fuchs;0;0;0;leicester-city;LEI;31;Leicester City;10;0 (0);5 (0);11 (6);6 (2);40 (83%);5;84;1
LEI X CRY 2015-10-24;33 (76%);7 (3);;;0;1;;;;1 (1);1203;4;0;90';Robert Huth;False;;0;D;;7.2;;;R. Huth;0;0;0;leicester-city;LEI;31;Leicester City;7;0 (0);0 (0);8 (4);5 (0);33 (76%);1;56;0
LEI X CRY 2015-10-24;30 (73%);1 (1);1;;0;1;;;;7 (5);39472;0;0;90';Martin Kelly;False;;0;D;;7.0;;;M. Kelly;0;0;0;crystal-palace;CRY;7;Crystal Palace;4;0 (0);3 (0);8 (6);7 (3);30 (73%);5;73;1
LEI X CRY 2015-10-24;26 (86%);0 (0);;;0;1;;;;6 (4);19593;1;1;68';Jason Puncheon;False;;0;M;;6.9;;;J. Puncheon;0;0;0;crystal-palace;CRY;7;Crystal Palace;0;2 (1);0 (0);6 (4);4 (3);26 (86%);1;41;2
LEI X CRY 2015-10-24;3 (50%);2 (2);;;0;0;;;;0 (0);204336;0;0;33';Patrick Bamford;False;1;0;F;;6.8;;;P. Bamford;0;0;2;crystal-palace;CRY;7;Crystal Palace;0;0 (0);0 (0);2 (2);0 (0);3 (50%);0;12;0
LEI X CRY 2015-10-24;32 (88%);4 (2);;;0;0;;;;0 (0);20375;0;0;90';Wes Morgan;False;;1;D;;6.8;;;W. Morgan;0;0;0;leicester-city;LEI;31;Leicester City;3;0 (0);0 (0);4 (2);4 (1);32 (88%);0;41;0
LEI X CRY 2015-10-24;43 (79%);11 (8);1;;1;0;;;;3 (1);20278;2;0;90';Scott Dann;False;;1;D;;6.8;;;S. Dann;0;1;0;crystal-palace;CRY;7;Crystal Palace;3;0 (0);0 (0);14 (9);10 (6);43 (79%);1;64;0
LEI X CRY 2015-10-24;9 (45%);1 (1);;;0;0;;;;10 (6);47737;2;0;63';Marc Albrighton;False;;0;M;;6.7;;;M. Albrighton;0;1;0;leicester-city;LEI;31;Leicester City;0;7 (3);6 (0);11 (7);7 (1);9 (45%);1;43;2
