game;addedTime;id;incidentClass;incidentType;injury;isHome;playerIn;playerOut;time
CHA X CFC 09-05-2015;;118298407;;substitution;;True;{'name': 'Maylson', 'slug': 'maylson', 'shortName': 'Maylson', 'position': 'M', 'userCount': 6, 'id': 47912};{'name': 'Camilo', 'slug': 'camilo', 'shortName': 'Camilo', 'position': 'M', 'userCount': 138, 'id': 345609};88
CHA X CFC 09-05-2015;;118298406;;substitution;;False;{'name': 'Mateus Oliveira', 'slug': 'mateus-oliveira', 'shortName': 'M. Oliveira', 'position': 'F', 'userCount': 1, 'id': 795186};{'name': 'Pedro Ken', 'slug': 'pedro-ken', 'shortName': 'P. Ken', 'position': 'M', 'userCount': 57, 'id': 77510};85
CHA X CFC 09-05-2015;;118298397;;substitution;;False;{'name': 'Rodolfo', 'slug': 'rodolfo', 'shortName': 'Rodolfo', 'position': 'M', 'userCount': 47, 'id': 329265};{'name': 'Negueba', 'slug': 'negueba', 'shortName': 'Negueba', 'position': 'M', 'userCount': 44, 'id': 158325};78
CHA X CFC 09-05-2015;;118298396;;substitution;;True;{'name': 'Bruno Silva', 'slug': 'bruno-silva', 'shortName': 'B. Silva', 'position': 'M', 'userCount': 79, 'id': 125235};{'name': 'Hyoran', 'slug': 'hyoran', 'shortName': 'Hyoran', 'position': 'M', 'userCount': 280, 'id': 551348};76
CHA X CFC 09-05-2015;;118298392;;substitution;;True;{'name': 'Maranhão', 'slug': 'maranhao', 'shortName': 'Maranhão', 'position': 'M', 'userCount': 41, 'id': 220709};{'name': 'Ananias', 'slug': 'ananias', 'shortName': 'Ananias', 'position': 'M', 'userCount': 6, 'id': 243237};71
CHA X CFC 09-05-2015;;118298363;;substitution;;False;{'name': 'Thiago Galhardo', 'slug': 'thiago-galhardo', 'shortName': 'T. Galhardo', 'position': 'M', 'userCount': 445, 'id': 165677};{'name': 'Lucas Claro', 'slug': 'lucas-claro', 'shortName': 'Lucas', 'position': 'D', 'userCount': 36, 'id': 998209};45
PAL X CAM 09-05-2015;;118298404;;substitution;;False;{'name': 'Danilo Pires', 'slug': 'danilo-pires', 'shortName': 'D. Pires', 'position': 'M', 'userCount': 9, 'id': 844537};{'name': 'Eduardo Henrique', 'slug': 'eduardo-henrique', 'shortName': 'E. Henrique', 'position': 'M', 'userCount': 134, 'id': 552532};79
PAL X CAM 09-05-2015;;118298395;;substitution;;True;{'name': 'Kelvin', 'slug': 'kelvin', 'shortName': 'Kelvin', 'position': 'M', 'userCount': 232, 'id': 147650};{'name': 'Gabriel Girotto', 'slug': 'gabriel-girotto', 'shortName': 'G. Girotto', 'position': 'M', 'userCount': 343, 'id': 242052};72
PAL X CAM 09-05-2015;;118298387;;substitution;;True;{'name': 'Egídio', 'slug': 'egidio', 'shortName': 'Egídio', 'position': 'D', 'userCount': 196, 'id': 34147};{'name': 'Jorge Valdivia', 'slug': 'jorge-valdivia', 'shortName': 'J. Valdivia', 'position': 'M', 'userCount': 466, 'id': 11432};60
PAL X CAM 09-05-2015;;118298388;;substitution;;False;{'name': 'Carlos da Silva Junior', 'slug': 'carlos-da-silva-junior', 'shortName': 'Carlos', 'position': 'M', 'userCount': 89, 'id': 555624};{'name': 'Sherman Cárdenas', 'slug': 'sherman-cardenas', 'shortName': 'S. Cárdenas', 'position': 'M', 'userCount': 71, 'id': 844616};59
