game;addedTime;id;incidentClass;incidentType;isHome;player;playerName;reason;time
CHA X CFC 09-05-2015;;118307899;yellow;card;True;{'name': 'Bruno Silva', 'slug': 'bruno-silva', 'shortName': 'B. Silva', 'position': 'M', 'userCount': 79, 'id': 125235};;;82
CHA X CFC 09-05-2015;;118307889;yellow;card;True;{'name': 'Rafael Lima', 'slug': 'rafael-lima', 'shortName': 'R. Lima', 'position': 'D', 'userCount': 19, 'id': 551306};;;73
CHA X CFC 09-05-2015;;118307888;yellow;card;False;{'name': 'Helder', 'slug': 'helder', 'shortName': 'Helder', 'position': 'M', 'userCount': 2, 'id': 243453};;;70
CHA X CFC 09-05-2015;;118307860;yellow;card;False;{'name': 'Leandro Almeida', 'slug': 'almeida-leandro', 'shortName': 'L. Almeida', 'position': 'D', 'userCount': 15, 'id': 798337};;;30
PAL X CAM 09-05-2015;;118307891;yellow;card;False;{'name': 'Josué', 'slug': 'josue', 'shortName': 'Josué', 'position': 'M', 'userCount': 2, 'id': 26134};;;75
PAL X CAM 09-05-2015;;118307885;yellow;card;True;{'name': 'Robinho', 'slug': 'robinho', 'shortName': 'Robinho', 'position': 'M', 'userCount': 222, 'id': 125018};;;52
PAL X CAM 09-05-2015;;118307861;yellow;card;False;{'name': 'Patric', 'slug': 'patric', 'shortName': 'Patric', 'position': 'D', 'userCount': 96, 'id': 78853};;;30
PAL X CAM 09-05-2015;;118307856;yellow;card;False;{'name': 'Jô', 'slug': 'jo', 'shortName': 'Jô', 'position': 'F', 'userCount': 354, 'id': 17878};;;23
PAL X CAM 09-05-2015;;118307853;yellow;card;True;{'name': 'Gabriel Girotto', 'slug': 'gabriel-girotto', 'shortName': 'G. Girotto', 'position': 'M', 'userCount': 343, 'id': 242052};;;22
FLU X JOI 10-05-2015;;118307977;yellow;card;True;{'name': 'Vinícius', 'slug': 'vinicius', 'shortName': 'Vinícius', 'position': 'M', 'userCount': 188, 'id': 243247};;;80
FLU X JOI 10-05-2015;;118307975;yellow;card;True;{'name': 'Wagner', 'slug': 'wagner', 'shortName': 'Wagner', 'position': 'M', 'userCount': 35, 'id': 33112};;;73
FLU X JOI 10-05-2015;;118307949;yellowRed;card;False;{'name': 'Naldo', 'slug': 'naldo', 'shortName': 'Naldo', 'position': 'M', 'userCount': 24, 'id': 339973};;;24
FLU X JOI 10-05-2015;;118307945;yellow;card;False;{'name': 'Naldo', 'slug': 'naldo', 'shortName': 'Naldo', 'position': 'M', 'userCount': 24, 'id': 339973};;;13
GRE X PON 10-05-2015;;118308533;yellowRed;card;False;{'name': 'Tiago Alves', 'slug': 'tiago-alves', 'shortName': 'T. Alves', 'position': 'D', 'userCount': 58, 'id': 243275};;;89
GRE X PON 10-05-2015;;118308498;yellow;card;False;{'name': 'Renato Cajá', 'slug': 'renato-caja', 'shortName': 'R. Cajá', 'position': 'M', 'userCount': 49, 'id': 247507};;;73
GRE X PON 10-05-2015;;118308492;yellow;card;False;{'name': 'Josimar', 'slug': 'josimar', 'shortName': 'Josimar', 'position': 'M', 'userCount': 3, 'id': 220361};;;69
