game;accuratePass;aerialDuels;challengeLost;disabled;dispossessed;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
SPT X GOI 05-06-2015;70 (88%);9 (7);3;;0;2;;;;11 (5);123335;4;1;90';Rithely;False;;0;M;;7.7;;;Rithely;0;1;1;sport-recife;SPT;1959;Sport Recife;3;1 (0);0 (0);20 (12);9 (5);70 (88%);5;100;0
SPT X GOI 05-06-2015;10 (90%);1 (1);;;;0;;;3;0 (0);145054;0;0;90';Danilo Fernandes;False;;0;G;1;7.5;1 (1);4;D. Fernandes;0;0;0;sport-recife;SPT;1959;Sport Recife;1;0 (0);0 (0);1 (1);1 (0);10 (90%);0;27;0
SPT X GOI 05-06-2015;23 (74%);0 (0);2;;0;2;;;;15 (11);594428;1;0;90';Patrick;False;;0;M;;7.4;;;Patrick;0;0;0;goias;GOI;1960;Goiás;2;1 (1);0 (0);15 (11);2 (1);23 (74%);8;49;2
SPT X GOI 05-06-2015;53 (80%);2 (1);1;;2;1;;;;11 (6);243113;1;0;90';Renê;False;;0;D;;7.4;;;Renê;0;1;1;sport-recife;SPT;1959;Sport Recife;1;1 (0);3 (1);13 (7);3 (2);53 (80%);6;95;0
SPT X GOI 05-06-2015;48 (82%);1 (0);;;3;2;;;;10 (6);17880;0;3;90';Diego Souza;False;1;0;M;;7.4;;;D. Souza;1;3;0;sport-recife;SPT;1959;Sport Recife;0;2 (2);7 (2);11 (6);1 (1);48 (82%);1;83;3
SPT X GOI 05-06-2015;16 (80%);1 (0);;;2;0;;;;8 (4);795295;0;3;90';Carlos Eduardo;False;1;0;F;;7.2;;;C. Eduardo;0;1;0;goias;GOI;1960;Goiás;0;5 (3);2 (2);9 (4);2 (1);16 (80%);0;39;1
SPT X GOI 05-06-2015;12 (80%);0 (0);;;0;0;;1;;4 (2);147365;0;0;45';Maikon Leite;False;;0;F;;7.2;;;M. Leite;0;2;1;sport-recife;SPT;1959;Sport Recife;0;2 (0);2 (1);4 (2);0 (0);12 (80%);0;30;2
SPT X GOI 05-06-2015;53 (94%);1 (0);;;1;0;;;;4 (3);843662;3;1;73';Wendel;False;1;0;M;;7.1;;;Wendel;0;0;0;sport-recife;SPT;1959;Sport Recife;0;0 (0);0 (0);5 (3);0 (0);53 (94%);3;64;0
SPT X GOI 05-06-2015;62 (98%);1 (1);1;;4;1;;;;8 (2);795773;3;3;90';Samuel Xavier;False;;0;D;;7.1;;;S. Xavier;0;0;0;sport-recife;SPT;1959;Sport Recife;0;0 (0);3 (1);9 (3);3 (3);62 (98%);1;85;1
SPT X GOI 05-06-2015;26 (89%);2 (1);;;3;1;;;;9 (5);83013;1;1;66';Felipe Menezes;False;;0;M;;7.1;;;F. Menezes;0;1;1;goias;GOI;1960;Goiás;0;3 (3);3 (1);11 (6);3 (2);26 (89%);1;45;1
SPT X GOI 05-06-2015;28 (71%);1 (1);;;0;1;;;;4 (3);795298;1;1;90';Rafael Forster;False;;0;D;;7.0;;;R. Forster;0;0;0;goias;GOI;1960;Goiás;4;0 (0);2 (0);5 (4);2 (1);28 (71%);3;59;0
SPT X GOI 05-06-2015;16 (64%);1 (1);1;;0;0;;;;4 (2);559034;0;1;45';Neto Moura;False;;0;M;;7.0;;;N. Moura;0;1;1;sport-recife;SPT;1959;Sport Recife;1;2 (1);2 (1);5 (3);0 (0);16 (64%);0;35;1
SPT X GOI 05-06-2015;21 (87%);1 (0);;;0;1;;;;2 (1);557000;1;0;74';Rodrigo;False;;0;M;;7.0;;;Rodrigo;0;0;1;goias;GOI;1960;Goiás;2;0 (0);0 (0);3 (1);2 (1);21 (87%);1;33;0
SPT X GOI 05-06-2015;50 (94%);2 (2);1;;0;2;;;;4 (1);329083;0;0;90';Matheus Ferraz;False;1;0;D;;7.0;;;M. Ferraz;1;0;0;sport-recife;SPT;1959;Sport Recife;1;0 (0);0 (0);6 (3);3 (2);50 (94%);1;58;0
SPT X GOI 05-06-2015;12 (75%);2 (2);;;0;1;;;;3 (2);329295;0;0;90';Felipe Amorim;False;;1;D;;6.9;;;F. Amorim;0;0;0;goias;GOI;1960;Goiás;8;0 (0);0 (0);5 (4);4 (2);12 (75%);2;28;0
SPT X GOI 05-06-2015;17 (73%);2 (1);1;;1;1;;;;6 (3);243107;0;0;75';Diogo Barbosa;False;;0;M;;6.8;;;D. Goiano;0;1;0;goias;GOI;1960;Goiás;3;0 (0);3 (1);8 (4);1 (1);17 (73%);2;38;1
SPT X GOI 05-06-2015;73 (85%);5 (2);2;;0;0;;;;4 (2);47709;0;1;90';Durval;False;;0;D;;6.8;;;Durval;0;1;0;sport-recife;SPT;1959;Sport Recife;4;0 (0);1 (0);9 (4);5 (0);73 (85%);0;94;2
SPT X GOI 05-06-2015;24 (96%);0 (0);;;0;1;;;;2 (2);243691;0;0;45';Mike;False;1;0;F;;6.7;;;Mike;1;0;0;sport-recife;SPT;1959;Sport Recife;0;0 (0);1 (0);2 (2);0 (0);24 (96%);0;31;2
SPT X GOI 05-06-2015;5 (21%);2 (1);;;;0;;;3;0 (0);38544;0;0;90';Renan;False;;0;G;0;6.7;1 (1);3;Renan;0;0;0;goias;GOI;1960;Goiás;1;0 (0);0 (0);2 (1);22 (4);5 (21%);0;42;0
SPT X GOI 05-06-2015;10 (76%);1 (1);;;0;0;;;;2 (2);795723;0;0;15';Wiliam Kozlowski;False;;0;M;;6.6;;;W. Kozlowski;0;0;0;goias;GOI;1960;Goiás;1;0 (0);0 (0);3 (3);0 (0);10 (76%);0;17;2
SPT X GOI 05-06-2015;6 (85%);1 (1);;;0;0;;;;1 (1);795300;0;0;16';Pericles;False;;0;M;;6.6;;;Pericles;0;0;0;goias;GOI;1960;Goiás;0;0 (0);0 (0);2 (2);0 (0);6 (85%);1;10;1
SPT X GOI 05-06-2015;11 (68%);9 (2);;;2;3;;;;11 (5);795291;1;0;90';Bruno Henrique;False;;1;F;;6.6;;;B. Henrique;0;2;1;goias;GOI;1960;Goiás;2;4 (2);1 (0);20 (7);1 (0);11 (68%);1;39;2
SPT X GOI 05-06-2015;17 (85%);0 (0);;;0;1;;;;1 (0);123131;0;0;17';Rodrigo Mancha;False;;0;M;;6.6;;;R. Mancha;0;0;0;sport-recife;SPT;1959;Sport Recife;0;0 (0);0 (0);1 (0);2 (2);17 (85%);0;22;0
SPT X GOI 05-06-2015;22 (84%);2 (0);;;0;1;;;;6 (3);795288;0;1;90';Everton;False;;0;D;;6.5;;;Everton;0;0;0;goias;GOI;1960;Goiás;0;3 (1);2 (0);8 (3);2 (1);22 (84%);2;43;0
SPT X GOI 05-06-2015;20 (74%);2 (0);;;1;0;1;;;5 (1);560128;0;1;90';Joelinton;False;;0;F;;6.4;;;Joelinton;0;0;0;sport-recife;SPT;1959;Sport Recife;0;3 (0);0 (0);7 (1);1 (0);20 (74%);0;41;1
SPT X GOI 05-06-2015;9 (81%);2 (1);1;;0;2;;;;5 (2);552658;0;0;90';Alex Alves;False;;0;D;;6.4;;;A. Alves;0;0;0;goias;GOI;1960;Goiás;3;0 (0);0 (0);7 (3);0 (0);9 (81%);2;19;0
SPT X GOI 05-06-2015;13 (72%);1 (0);;;2;0;;;;3 (0);795290;0;0;24';Arthur Rezende;False;;0;M;;6.1;;;A. Rezende;0;0;1;goias;GOI;1960;Goiás;0;1 (0);1 (0);4 (0);2 (0);13 (72%);0;23;0
SPT X GOI 05-06-2015;11 (78%);2 (1);1;;2;1;;;;7 (1);335365;0;0;45';Régis;False;;0;M;;6.1;;;Régis;0;0;0;sport-recife;SPT;1959;Sport Recife;0;3 (1);2 (1);9 (2);1 (1);11 (78%);0;23;0
VAS X FLA 28-06-2015;12 (85%);5 (2);;;2;1;;1;;6 (3);220233;0;1;60';Duvier Riascos;False;;0;F;;7.6;;;D. Riascos;0;1;1;vasco-da-gama;VAS;1974;Vasco da Gama;0;0 (0);3 (1);11 (5);0 (0);12 (85%);1;27;2
VAS X FLA 28-06-2015;25 (75%);3 (0);;;0;0;;;;12 (11);76526;1;0;69';Éverton Cardoso;False;;0;M;;7.6;;;É. Cardoso;0;0;0;flamengo;FLA;5981;Flamengo;0;6 (5);2 (0);15 (11);6 (3);25 (75%);4;56;2
VAS X FLA 28-06-2015;9 (50%);3 (3);2;;1;2;1;;;10 (5);243439;1;1;90';Madson;False;;0;D;;7.4;;;Madson;0;0;0;vasco-da-gama;VAS;1974;Vasco da Gama;3;2 (2);2 (1);13 (8);7 (2);9 (50%);1;47;2
VAS X FLA 28-06-2015;16 (57%);3 (2);1;;0;2;;;;5 (3);19370;2;0;90';Rodrigo;False;;0;D;;7.3;;;Rodrigo;0;2;0;vasco-da-gama;VAS;1974;Vasco da Gama;8;1 (1);0 (0);8 (5);15 (7);16 (57%);2;45;0
VAS X FLA 28-06-2015;10 (52%);5 (4);;;0;0;;;;1 (1);794841;2;0;90';Anderson Salles;False;;0;D;;7.1;;;A. Salles;0;0;0;vasco-da-gama;VAS;1974;Vasco da Gama;6;0 (0);0 (0);6 (5);8 (3);10 (52%);1;29;0
VAS X FLA 28-06-2015;4 (40%);0 (0);;;;0;;;1;0 (0);155985;0;0;90';Charles;False;;0;G;2;7.1;1 (1);1;Charles;0;0;0;vasco-da-gama;VAS;1974;Vasco da Gama;3;0 (0);0 (0);0 (0);8 (2);4 (40%);0;17;0
VAS X FLA 28-06-2015;53 (88%);5 (0);1;;0;0;;;;5 (4);129501;0;1;90';Héctor Canteros;False;3;0;M;;7.1;;;H. Canteros;1;1;0;flamengo;FLA;5981;Flamengo;0;2 (2);11 (3);10 (4);2 (2);53 (88%);0;82;2
VAS X FLA 28-06-2015;51 (86%);5 (2);;;0;0;;;;2 (2);331405;4;0;90';Samir;False;;0;D;;7.0;;;Samir;0;1;0;flamengo;FLA;5981;Flamengo;2;0 (0);0 (0);7 (4);7 (1);51 (86%);1;69;1
VAS X FLA 28-06-2015;25 (64%);8 (6);;;1;1;;;;8 (5);795033;1;0;90';Jonas de Sousa;False;;0;M;;6.9;;;J. d. Sousa;0;0;0;flamengo;FLA;5981;Flamengo;1;2 (1);0 (0);16 (11);6 (1);25 (64%);4;49;0
VAS X FLA 28-06-2015;20 (87%);2 (0);1;;2;1;;;;11 (6);124997;0;2;45';Alan Patrick;False;;0;M;;6.9;;;A. Patrick;0;0;0;flamengo;FLA;5981;Flamengo;0;5 (4);5 (3);13 (6);0 (0);20 (87%);0;42;2
VAS X FLA 28-06-2015;72 (81%);6 (3);;;1;2;;;;6 (2);77244;2;2;90';Wallace Reis;False;;0;D;;6.9;;;W. Reis;0;0;0;flamengo;FLA;5981;Flamengo;4;2 (1);0 (0);12 (5);9 (3);72 (81%);0;105;1
VAS X FLA 28-06-2015;20 (60%);1 (1);2;;1;3;;;;9 (3);794842;4;0;90';Christiano;False;;0;D;;6.8;;;Christiano;0;1;0;vasco-da-gama;VAS;1974;Vasco da Gama;3;0 (0);1 (1);10 (4);8 (2);20 (60%);2;59;1
VAS X FLA 28-06-2015;4 (33%);2 (1);1;;0;1;;;;4 (2);263659;2;0;58';Jhon Cley;False;;0;M;;6.6;;;J. Cley;0;0;0;vasco-da-gama;VAS;1974;Vasco da Gama;0;1 (1);3 (1);6 (3);6 (2);4 (33%);0;23;1
VAS X FLA 28-06-2015;27 (75%);3 (2);;;0;2;;;;4 (2);166487;0;0;90';Luiz Antônio;False;1;0;D;;6.6;;;L. Antônio;0;0;0;flamengo;FLA;5981;Flamengo;1;0 (0);2 (0);7 (4);5 (4);27 (75%);1;53;1
VAS X FLA 28-06-2015;9 (50%);4 (2);;;3;2;;;;7 (2);158561;0;0;71';Gilberto;False;;0;F;;6.6;;;Gilberto;0;1;0;vasco-da-gama;VAS;1974;Vasco da Gama;0;0 (0);0 (0);11 (4);1 (0);9 (50%);2;28;0
VAS X FLA 28-06-2015;17 (60%);3 (1);;;1;1;;;;5 (3);83019;0;0;90';Júlio César;False;;0;M;;6.6;;;J. César;0;0;0;vasco-da-gama;VAS;1974;Vasco da Gama;1;0 (0);1 (0);8 (4);1 (0);17 (60%);2;38;1
VAS X FLA 28-06-2015;16 (72%);4 (3);4;;0;3;;;;11 (4);40080;0;0;90';Serginho;False;;0;M;;6.6;;;Serginho;0;0;0;vasco-da-gama;VAS;1974;Vasco da Gama;3;1 (1);0 (0);15 (7);4 (3);16 (72%);3;32;0
VAS X FLA 28-06-2015;20 (71%);1 (0);2;;1;0;;;;6 (3);39624;0;1;90';Pablo Guiñazú;False;;0;M;;6.6;;;P. Guiñazú;0;0;0;vasco-da-gama;VAS;1974;Vasco da Gama;2;0 (0);0 (0);7 (3);3 (1);20 (71%);2;38;1
VAS X FLA 28-06-2015;63 (92%);0 (0);;;1;2;;;;8 (4);24174;0;1;90';Márcio Araújo;False;;0;M;;6.6;;;M. Araújo;0;0;0;flamengo;FLA;5981;Flamengo;0;1 (0);2 (0);8 (4);3 (1);63 (92%);1;81;3
VAS X FLA 28-06-2015;14 (93%);1 (0);;;0;0;;;;0 (0);585700;0;0;64';Eduardo Da Silva;False;;0;F;;6.5;;;E. D. Silva;0;0;0;flamengo;FLA;5981;Flamengo;1;0 (0);0 (0);1 (0);0 (0);14 (93%);0;20;0
VAS X FLA 28-06-2015;6 (85%);2 (1);2;;0;1;;;;6 (2);794851;1;0;32';Rafael Silva;False;;0;F;;6.4;;;R. Silva;0;0;0;vasco-da-gama;VAS;1974;Vasco da Gama;0;1 (0);1 (0);8 (3);0 (0);6 (85%);0;14;2
VAS X FLA 28-06-2015;8 (66%);1 (1);;;1;0;;;;2 (0);356072;0;0;30';Thalles;False;1;1;F;;6.4;;;Thalles;0;0;0;vasco-da-gama;VAS;1974;Vasco da Gama;1;1 (0);0 (0);3 (1);2 (0);8 (66%);0;17;0
VAS X FLA 28-06-2015;3 (50%);0 (0);1;;0;0;;;;3 (2);329267;0;0;21';Paulinho;False;1;0;F;;6.4;;;Paulinho;0;0;1;flamengo;FLA;5981;Flamengo;0;0 (0);0 (0);3 (2);0 (0);3 (50%);1;14;1
VAS X FLA 28-06-2015;5 (83%);2 (0);1;;0;2;;;;4 (1);794847;0;0;19';Lucas;False;;0;M;;6.3;;;Lucas;0;0;0;vasco-da-gama;VAS;1974;Vasco da Gama;2;0 (0);0 (0);6 (1);0 (0);5 (83%);1;11;0
VAS X FLA 28-06-2015;5 (100%);1 (0);;;1;0;;;;5 (2);329027;0;0;26';Marcelo Cirino;False;;0;F;;6.3;;;M. Cirino;0;0;0;flamengo;FLA;5981;Flamengo;0;3 (1);2 (0);6 (2);0 (0);5 (100%);0;14;1
VAS X FLA 28-06-2015;34 (87%);0 (0);;;0;1;;;;7 (3);30277;0;0;90';Emerson Sheik;False;2;0;M;;6.3;;;E. Sheik;0;1;0;flamengo;FLA;5981;Flamengo;0;4 (1);6 (1);7 (3);3 (2);34 (87%);0;58;2
VAS X FLA 28-06-2015;11 (40%);1 (1);;;;0;;;0;0 (0);158269;0;0;90';César;False;;0;G;0;6.2;1 (1);0;César;0;0;0;flamengo;FLA;5981;Flamengo;0;0 (0);0 (0);1 (1);16 (0);11 (40%);0;34;1
VAS X FLA 28-06-2015;27 (73%);1 (1);2;;1;1;;;;5 (1);39422;0;0;45';Anderson Pico;False;;0;D;;6.1;;;A. Pico;0;1;0;flamengo;FLA;5981;Flamengo;0;0 (0);1 (0);6 (2);7 (2);27 (73%);0;51;1
CFC X GOI 02-08-2015;31 (83%);1 (0);;;1;0;1;;;11 (9);797198;1;3;90';Esquerdinha;False;;0;F;;7.6;;;Esquerdinha;0;0;0;coritiba;CFC;1982;Coritiba;2;3 (2);7 (2);12 (9);1 (0);31 (83%);3;70;4
CFC X GOI 02-08-2015;11 (57%);4 (4);1;;0;2;;;;11 (8);799661;4;0;90';Gimenez;False;;0;D;;7.4;;;Gimenez;0;0;0;goias;GOI;1960;Goiás;2;0 (0);1 (0);15 (12);2 (1);11 (57%);8;42;0
CFC X GOI 02-08-2015;22 (91%);0 (0);2;;0;3;;;;15 (10);594428;1;2;63';Patrick;False;;0;M;;7.4;;;Patrick;1;0;0;goias;GOI;1960;Goiás;0;3 (3);2 (0);15 (10);0 (0);22 (91%);5;41;2
CFC X GOI 02-08-2015;23 (71%);2 (1);1;;2;2;;;;18 (12);243107;1;1;90';Diogo Barbosa;False;;0;D;;7.2;;;D. Goiano;0;1;0;goias;GOI;1960;Goiás;0;2 (1);2 (0);20 (13);3 (2);23 (71%);8;65;3
CFC X GOI 02-08-2015;21 (60%);6 (1);;;3;2;;;;10 (5);83013;2;0;90';Felipe Menezes;False;;1;M;;7.2;;;F. Menezes;2;2;2;goias;GOI;1960;Goiás;1;3 (3);11 (2);16 (6);5 (2);21 (60%);2;69;0
CFC X GOI 02-08-2015;51 (83%);1 (0);1;;1;0;;;;8 (5);39997;2;1;90';Lucio Flavio;False;;0;M;;7.2;;;L. Flavio;2;1;2;coritiba;CFC;1982;Coritiba;0;2 (1);7 (1);9 (5);7 (4);51 (83%);0;86;4
CFC X GOI 02-08-2015;6 (23%);3 (1);;;;0;;;0;0 (0);38544;0;0;90';Renan;False;;0;G;1;7.1;0 (0);5;Renan;0;0;0;goias;GOI;1960;Goiás;2;0 (0);0 (0);3 (1);26 (6);6 (23%);0;36;0
CFC X GOI 02-08-2015;18 (75%);4 (4);2;;0;5;1;;;8 (2);557000;2;2;90';Rodrigo;False;;0;M;;7.0;;;Rodrigo;0;0;0;goias;GOI;1960;Goiás;0;0 (0);1 (1);12 (6);1 (0);18 (75%);2;35;1
CFC X GOI 02-08-2015;39 (81%);3 (2);1;;0;0;;;;3 (2);998209;1;2;90';Lucas Claro;False;;0;D;;6.9;;;Lucas;0;1;0;coritiba;CFC;1982;Coritiba;4;0 (0);0 (0);6 (4);5 (1);39 (81%);2;59;0
CFC X GOI 02-08-2015;8 (57%);3 (0);;;1;3;;1;;9 (4);801236;1;0;90';Evandro;False;;0;M;;6.9;;;E. D. Silva;0;2;1;coritiba;CFC;1982;Coritiba;0;2 (0);0 (0);12 (4);1 (0);8 (57%);1;32;3
CFC X GOI 02-08-2015;2 (66%);1 (0);;;1;0;;1;;2 (1);797513;0;0;27';Liniker;False;;0;M;;6.9;;;Liniker;0;0;1;goias;GOI;1960;Goiás;0;0 (0);0 (0);3 (1);1 (0);2 (66%);0;7;1
CFC X GOI 02-08-2015;16 (76%);1 (0);;;3;3;;;;13 (3);581056;0;2;83';Murilo;False;;0;F;;6.9;;;Murilo;1;2;1;goias;GOI;1960;Goiás;0;6 (2);1 (1);14 (3);1 (0);16 (76%);1;38;0
CFC X GOI 02-08-2015;10 (66%);0 (0);;;;0;;;0;0 (0);243503;0;0;90';Wilson;False;;0;G;2;6.8;1 (1);3;Wilson;0;0;0;coritiba;CFC;1982;Coritiba;3;0 (0);0 (0);0 (0);9 (4);10 (66%);0;28;0
CFC X GOI 02-08-2015;28 (77%);2 (1);;;4;2;;;;7 (1);243227;0;0;90';Rafhael Lucas;False;2;0;F;;6.8;;;R. Lucas;0;1;3;coritiba;CFC;1982;Coritiba;1;1 (1);2 (0);9 (2);1 (1);28 (77%);0;54;0
CFC X GOI 02-08-2015;56 (88%);6 (3);2;;0;2;;;;8 (5);243211;0;0;90';Leandro Silva;False;;3;D;;6.8;;;L. Silva;0;2;0;coritiba;CFC;1982;Coritiba;2;0 (0);0 (0);14 (8);11 (7);56 (88%);3;79;2
CFC X GOI 02-08-2015;33 (71%);2 (2);1;;0;0;;;;2 (1);146790;3;0;60';João Paulo;False;;0;M;;6.8;;;João Paulo;0;0;0;coritiba;CFC;1982;Coritiba;1;0 (0);0 (0);4 (3);8 (3);33 (71%);1;52;0
CFC X GOI 02-08-2015;17 (94%);0 (0);;;0;0;;;;0 (0);34144;0;0;17';Juan;False;1;0;D;;6.8;;;Juan;1;0;0;coritiba;CFC;1982;Coritiba;1;0 (0);0 (0);0 (0);1 (1);17 (94%);0;22;0
CFC X GOI 02-08-2015;36 (90%);2 (1);2;;2;2;;;;21 (10);839515;0;1;90';Norberto Neto;False;;1;D;;6.7;;;N. Neto;0;1;0;coritiba;CFC;1982;Coritiba;3;5 (0);2 (1);23 (11);2 (1);36 (90%);10;84;0
CFC X GOI 02-08-2015;12 (50%);3 (2);;;0;0;;;;2 (2);329295;1;0;90';Felipe Amorim;False;;2;D;;6.7;;;F. Amorim;0;0;0;goias;GOI;1960;Goiás;5;0 (0);0 (0);5 (4);11 (3);12 (50%);1;39;1
CFC X GOI 02-08-2015;9 (90%);1 (1);;;1;1;;;;1 (0);795299;1;1;17';Wesley;False;;0;F;;6.6;;;Wesley;0;0;0;goias;GOI;1960;Goiás;1;0 (0);0 (0);2 (1);0 (0);9 (90%);0;14;0
CFC X GOI 02-08-2015;8 (72%);0 (0);;;0;0;;;;9 (5);158325;1;0;30';Negueba;False;;0;F;;6.6;;;Negueba;0;0;0;coritiba;CFC;1982;Coritiba;0;7 (3);3 (0);9 (5);1 (0);8 (72%);0;30;2
CFC X GOI 02-08-2015;13 (76%);1 (1);;;0;0;;;;0 (0);39402;1;0;21';Henrique Almeida;False;;0;D;;6.6;;;Henrique;0;0;0;coritiba;CFC;1982;Coritiba;0;0 (0);1 (0);1 (1);1 (0);13 (76%);0;19;0
CFC X GOI 02-08-2015;12 (66%);1 (1);1;;0;0;;;;3 (2);19444;1;0;90';Fred;False;;0;D;;6.6;;;Fred;0;0;0;goias;GOI;1960;Goiás;7;0 (0);0 (0);4 (3);5 (1);12 (66%);1;28;1
CFC X GOI 02-08-2015;21 (72%);6 (2);1;;3;1;;;;9 (4);243453;2;1;69';Helder;False;;0;M;;6.5;;;Helder;0;0;0;coritiba;CFC;1982;Coritiba;1;0 (0);1 (1);15 (6);1 (0);21 (72%);3;46;1
CFC X GOI 02-08-2015;27 (71%);2 (2);1;;2;1;;;;6 (2);33553;1;1;90';David;False;;0;M;;6.5;;;David;0;0;0;goias;GOI;1960;Goiás;2;0 (0);1 (0);8 (4);4 (1);27 (71%);2;47;0
CFC X GOI 02-08-2015;18 (90%);1 (0);1;;3;0;;;;9 (2);330065;0;1;73';Erik;False;1;0;F;;6.3;;;Erik;0;1;0;goias;GOI;1960;Goiás;0;3 (0);0 (0);10 (2);0 (0);18 (90%);1;34;1
CFC X GOI 02-08-2015;17 (70%);2 (0);1;;6;1;;;;13 (3);795724;0;3;73';Ruy;False;;0;M;;5.9;;;Ruy;0;0;0;coritiba;CFC;1982;Coritiba;0;4 (2);6 (2);15 (3);0 (0);17 (70%);0;46;1
CFC X GOI 02-08-2015;2 (66%);0 (0);;;0;0;;;;2 (2);795298;0;1;7';Rafael Forster;False;;0;D;;–;;;R. Forster;0;0;0;goias;GOI;1960;Goiás;0;0 (0);0 (0);2 (2);0 (0);2 (66%);2;10;0
CRU X INT 16-08-2015;62 (83%);1 (1);1;;0;1;;;;5 (3);84845;2;1;90';Manoel;False;;1;D;;7.8;;;Manoel;0;2;0;cruzeiro;CRU;1954;Cruzeiro;2;1 (1);0 (0);6 (4);23 (13);62 (83%);2;87;0
CRU X INT 16-08-2015;49 (81%);5 (3);;;0;1;;;;8 (6);117430;3;1;90';Eugenio Mena;False;1;0;D;;7.7;;;E. Mena;0;0;0;cruzeiro;CRU;1954;Cruzeiro;1;2 (1);6 (1);13 (9);3 (2);49 (81%);4;103;1
CRU X INT 16-08-2015;10 (41%);0 (0);;;;0;;;2;0 (0);243609;0;0;90';Alisson;False;;0;G;2;7.3;0 (0);2;Alisson;0;0;0;internacional;INT;1966;Internacional;2;0 (0);0 (0);0 (0);22 (8);10 (41%);0;35;0
CRU X INT 16-08-2015;12 (57%);0 (0);;;;0;;;2;0 (0);17785;0;0;90';Fábio;False;;0;G;0;7.3;1 (1);2;Fábio;0;0;0;cruzeiro;CRU;1954;Cruzeiro;2;0 (0);0 (0);0 (0);14 (5);12 (57%);0;33;0
CRU X INT 16-08-2015;29 (82%);1 (0);;;2;2;;;;10 (5);291723;0;4;90';Alisson;False;1;0;F;;7.2;;;Alisson;0;2;0;cruzeiro;CRU;1954;Cruzeiro;0;4 (2);9 (2);11 (5);2 (2);29 (82%);1;65;2
CRU X INT 16-08-2015;27 (84%);1 (1);3;;0;2;;;;15 (8);269089;3;1;90';Rodrigo Dourado;False;;0;M;;7.2;;;R. Dourado;0;0;0;internacional;INT;1966;Internacional;1;3 (1);1 (0);16 (9);1 (1);27 (84%);6;52;1
CRU X INT 16-08-2015;34 (77%);2 (2);1;;2;1;;;;19 (14);76435;0;0;90';Willians;False;;0;M;;7.2;;;Willians;0;0;0;cruzeiro;CRU;1954;Cruzeiro;1;4 (3);1 (0);21 (16);3 (0);34 (77%);4;67;7
CRU X INT 16-08-2015;32 (72%);1 (1);;;1;1;;;;4 (2);123121;2;0;90';Paulão;False;;0;D;;7.1;;;Paulão;0;0;0;internacional;INT;1966;Internacional;5;0 (0);1 (0);5 (3);17 (8);32 (72%);2;59;0
CRU X INT 16-08-2015;19 (79%);2 (1);;;2;1;;;;8 (5);33109;0;0;45';Charles;False;;0;M;;7.0;;;Charles;0;0;1;cruzeiro;CRU;1954;Cruzeiro;1;0 (0);1 (0);10 (6);1 (1);19 (79%);4;40;1
CRU X INT 16-08-2015;53 (84%);9 (4);;;0;2;;;;3 (1);16653;1;0;90';Paulo André;False;;0;D;;7.0;;;P. André;0;0;0;cruzeiro;CRU;1954;Cruzeiro;4;0 (0);0 (0);12 (5);6 (4);53 (84%);0;72;1
CRU X INT 16-08-2015;2 (66%);0 (0);;;0;1;;;;4 (3);220359;0;0;10';Zé Mário;False;;0;M;;6.9;;;Z. Mário;0;0;0;internacional;INT;1966;Internacional;0;0 (0);0 (0);4 (3);0 (0);2 (66%);2;7;1
CRU X INT 16-08-2015;1 (50%);1 (1);;;0;1;;;;2 (1);108485;0;1;22';Leandro Damião;False;1;0;F;;6.9;;;L. Damião;0;0;1;cruzeiro;CRU;1954;Cruzeiro;0;0 (0);1 (1);3 (2);0 (0);1 (50%);0;7;1
CRU X INT 16-08-2015;24 (82%);4 (1);;;0;1;;;;1 (0);82967;2;0;90';Ernando;False;;0;D;;6.9;;;Ernando;0;0;0;internacional;INT;1966;Internacional;6;0 (0);0 (0);5 (1);5 (1);24 (82%);0;38;0
CRU X INT 16-08-2015;43 (86%);1 (1);1;;1;2;;;;8 (4);47499;2;0;80';Nicolás Freitas;False;;0;M;;6.9;;;N. Freitas;0;0;0;internacional;INT;1966;Internacional;0;0 (0);0 (0);9 (5);4 (2);43 (86%);3;60;1
CRU X INT 16-08-2015;4 (57%);2 (2);;;1;2;;;;7 (4);798127;0;2;45';Marinho;False;;0;M;;6.8;;;Marinho;0;1;0;cruzeiro;CRU;1954;Cruzeiro;0;1 (1);1 (0);9 (6);2 (0);4 (57%);0;17;3
CRU X INT 16-08-2015;33 (78%);3 (1);;;1;3;;;;7 (3);789961;3;0;90';Geferson;False;;0;D;;6.8;;;Geferson;0;0;0;internacional;INT;1966;Internacional;3;0 (0);0 (0);10 (4);2 (0);33 (78%);1;61;2
CRU X INT 16-08-2015;7 (70%);0 (0);;;1;2;;;;6 (3);770317;0;2;25';Taiberson;False;;0;F;;6.8;;;Taiberson;0;1;0;internacional;INT;1966;Internacional;0;1 (0);5 (3);6 (3);1 (0);7 (70%);1;23;2
CRU X INT 16-08-2015;21 (67%);1 (1);2;;0;3;;;;13 (5);604274;1;2;90';William;False;;0;D;;6.8;;;William;0;0;0;internacional;INT;1966;Internacional;0;3 (0);5 (2);14 (6);4 (0);21 (67%);4;74;1
