game;playerIn;playerOut;id;time;isHome;incidentType
SWA X NEW 2013-03-02;{'name': 'Sylvain Marveaux', 'slug': 'sylvain-marveaux', 'shortName': 'S. Marveaux', 'position': 'M', 'userCount': 28, 'id': 16460};{'name': 'Jonás Gutiérrez', 'slug': 'jonas-gutierrez', 'shortName': 'J. Gutiérrez', 'position': 'M', 'userCount': 39, 'id': 12803};35764650;90;False;substitution
SWA X NEW 2013-03-02;{'name': 'Shola Ameobi', 'slug': 'shola-ameobi', 'shortName': 'S. Ameobi', 'position': 'F', 'userCount': 22, 'id': 794};{'name': 'Cheik Tiote', 'slug': 'cheik-tiote', 'shortName': 'C. Tiote', 'position': 'M', 'userCount': 66, 'id': 10438};35764634;90;False;substitution
SWA X NEW 2013-03-02;{'name': 'Dwight Tiendalli', 'slug': 'dwight-tiendalli', 'shortName': 'D. Tiendalli', 'position': 'D', 'userCount': 5, 'id': 9991};{'name': 'Pablo Hernández', 'slug': 'pablo-hernandez', 'shortName': 'P. Hernández', 'position': 'M', 'userCount': 274, 'id': 28088};35764412;88;True;substitution
SWA X NEW 2013-03-02;{'name': 'Luke Moore', 'slug': 'luke-moore', 'shortName': 'L. Moore', 'position': 'F', 'userCount': 2, 'id': 558};{'name': 'Leon Britton', 'slug': 'leon-britton', 'shortName': 'L. Britton', 'position': 'M', 'userCount': 15, 'id': 20538};35763360;76;True;substitution
SWA X NEW 2013-03-02;{'name': 'Sung-Yueng Ki', 'slug': 'sung-yueng-ki', 'shortName': 'S. Y. Ki', 'position': 'M', 'userCount': 412, 'id': 38642};{'name': 'Nathan Dyer', 'slug': 'nathan-dyer', 'shortName': 'N. Dyer', 'position': 'M', 'userCount': 69, 'id': 14231};35761530;60;True;substitution
