game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
MUN X BUR 2016-10-29;George Boyd;burnley;G. Boyd;20653;False;Burnley;6;;;0;1 (100%);0 (0);5';M;6.5;0;0;0;0 (0);0;0;0;;1 (100%);0;0 (0);0 (0);0;0;0;;;;;BUR
MUN X BUR 2016-10-29;Jeff Hendrick;burnley;J. Hendrick;115441;False;Burnley;6;;;0;12 (80%);9 (1);90';M;6.1;0;0;0;1 (0);2;2;0;3;12 (80%);0;0 (0);3 (2);1;1;2;;;;;BUR
MUN X BUR 2016-10-29;Marouane Fellaini;manchester-united;M. Fellaini;21764;False;Manchester United;35;;;0;10 (71%);8 (4);17';M;6.1;0;0;0;1 (0);0;0;0;;10 (71%);0;0 (0);0 (0);2;1;1;;;;;MUN
MID X BOU 2016-10-29;Jack Wilshere;bournemouth;J. Wilshere;38094;False;Bournemouth;60;;;1;51 (77%);14 (6);90';M;7.8;0;0;0;5 (5);0;0;1;3;51 (77%);6;3 (1);6 (3);4;0;1;;;;;BOU
MID X BOU 2016-10-29;Calum Chambers;middlesbrough;C. Chambers;227942;False;Middlesbrough;36;;;2;21 (87%);7 (4);90';D;7.7;0;0;0;0 (0);9;2;4;1;21 (87%);0;0 (0);6 (3);0;0;1;;;;;MID
MID X BOU 2016-10-29;Gastón Ramírez;middlesbrough;G. Ramírez;135590;False;Middlesbrough;36;1;;4;23 (74%);15 (8);63';M;7.6;1;1;1;3 (3);0;1;1;5;23 (74%);1;3 (0);4 (2);1;0;1;;;;;MID
MID X BOU 2016-10-29;Charlie Daniels;bournemouth;C. Daniels;21501;False;Bournemouth;60;;;2;48 (87%);6 (4);90';D;7.6;0;0;0;1 (1);3;0;2;;48 (87%);2;3 (1);5 (4);1;0;0;;;;;BOU
MID X BOU 2016-10-29;Andrew Surman;bournemouth;A. Surman;14695;False;Bournemouth;60;;;2;69 (87%);5 (4);79';M;7.6;0;0;1;1 (1);2;0;3;1;69 (87%);1;0 (0);12 (7);0;0;0;;;;;BOU
MID X BOU 2016-10-29;George Friend;middlesbrough;G. Friend;37254;False;Middlesbrough;36;;;4;24 (77%);14 (9);90';D;7.5;0;2;0;3 (2);7;1;0;1;24 (77%);0;0 (0);6 (2);1;2;0;;;;;MID
MID X BOU 2016-10-29;Stewart Downing;middlesbrough;S. Downing;816;False;Middlesbrough;36;1;;3;26 (68%);4 (3);90';M;7.5;1;1;0;0 (0);1;0;2;;26 (68%);0;8 (1);9 (3);1;0;0;;;;;MID
MID X BOU 2016-10-29;Víctor Valdés;middlesbrough;V. Valdés;11684;False;Middlesbrough;36;;;0;12 (41%);0 (0);90';G;7.4;0;0;0;0 (0);3;0;1;;12 (41%);0;0 (0);25 (8);0;0;0;2;1;1 (1);3;MID
MID X BOU 2016-10-29;Jordon Ibe;bournemouth;J. Ibe;185955;False;Bournemouth;60;;;2;19 (82%);12 (9);60';M;7.3;0;0;1;7 (6);0;1;0;1;19 (82%);1;3 (1);1 (1);0;1;0;;;;;BOU
MID X BOU 2016-10-29;Adam Clayton;middlesbrough;A. Clayton;45911;False;Middlesbrough;36;;;1;31 (96%);7 (3);90';M;7.2;0;0;0;0 (0);0;2;5;3;31 (96%);1;0 (0);5 (5);0;2;1;;;;;MID
MID X BOU 2016-10-29;Adam Smith;bournemouth;A. Smith;44566;False;Bournemouth;60;;;1;37 (88%);7 (5);90';D;7.2;0;1;4;2 (2);1;0;3;;37 (88%);1;0 (0);0 (0);1;2;1;;;;;BOU
MID X BOU 2016-10-29;Álvaro Negredo;middlesbrough;Á. Negredo;27838;False;Middlesbrough;36;;1;1;20 (71%);19 (7);86';F;7.2;1;1;0;1 (0);1;0;0;1;20 (71%);2;0 (0);3 (3);2;0;0;;;;;MID
MID X BOU 2016-10-29;Antonio Barragán;middlesbrough;A. Barragán;9645;False;Middlesbrough;36;;;1;24 (68%);9 (4);90';D;7.2;0;1;0;4 (2);2;0;7;2;24 (68%);1;2 (0);7 (2);0;1;1;;;;;MID
MID X BOU 2016-10-29;Ben Gibson;middlesbrough;B. Gibson;115432;False;Middlesbrough;36;;;1;21 (87%);4 (1);90';D;7.1;0;0;0;0 (0);4;2;1;1;21 (87%);0;0 (0);4 (1);0;0;1;;;;;MID
MID X BOU 2016-10-29;Adam Forshaw;middlesbrough;A. Forshaw;103117;False;Middlesbrough;36;;;2;41 (95%);11 (4);90';M;7.1;0;0;0;1 (1);1;0;3;4;41 (95%);3;0 (0);6 (5);1;1;1;;;;;MID
MID X BOU 2016-10-29;Dan Gosling;bournemouth;D. Gosling;19343;False;Bournemouth;60;;;1;12 (92%);4 (3);17';M;6.9;0;0;0;0 (0);0;1;0;;12 (92%);0;0 (0);0 (0);0;1;1;;;;;BOU
MID X BOU 2016-10-29;Grant Leadbitter;middlesbrough;G. Leadbitter;14139;False;Middlesbrough;36;;;2;13 (81%);4 (2);27';M;6.9;0;0;1;1 (0);0;0;0;;13 (81%);1;0 (0);0 (0);0;0;1;;;;;MID
MID X BOU 2016-10-29;Steve Cook;bournemouth;S. Cook;42707;False;Bournemouth;60;;;1;34 (70%);14 (11);90';D;6.7;0;1;0;1 (1);7;0;3;1;34 (70%);0;0 (0);5 (2);1;0;0;;;;;BOU
MID X BOU 2016-10-29;Adama Traoré;middlesbrough;A. Traoré;286165;False;Middlesbrough;36;;;1;13 (68%);13 (6);89';M;6.6;0;0;0;5 (4);0;0;0;1;13 (68%);1;3 (0);3 (2);4;0;0;;;;;MID
MID X BOU 2016-10-29;Jordan Rhodes;middlesbrough;J. Rhodes;32020;False;Middlesbrough;36;;;0;4 (80%);4 (1);4';F;6.6;0;0;0;1 (1);0;0;0;1;4 (80%);1;0 (0);0 (0);0;0;0;;;;;MID
MID X BOU 2016-10-29;Simon Francis;bournemouth;S. Francis;15152;False;Bournemouth;60;;;2;53 (88%);10 (4);90';D;6.6;0;0;0;0 (0);1;0;0;;53 (88%);1;5 (2);7 (3);1;0;0;;;;;BOU
MID X BOU 2016-10-29;Callum Wilson;bournemouth;C. Wilson;113956;False;Bournemouth;60;;;0;5 (55%);3 (1);60';F;6.5;0;0;0;1 (1);0;0;0;;5 (55%);0;1 (0);1 (0);1;0;1;;;;;BOU
MID X BOU 2016-10-29;Harry Arter;bournemouth;H. Arter;39121;False;Bournemouth;60;;;1;50 (87%);6 (2);73';M;6.5;0;3;1;0 (0);0;0;0;4;50 (87%);0;0 (0);3 (2);0;1;0;;;;;BOU
MID X BOU 2016-10-29;Ryan Fraser;bournemouth;R. Fraser;138261;False;Bournemouth;60;;;0;13 (72%);4 (2);30';M;6.4;0;0;0;0 (0);0;0;0;;13 (72%);0;5 (0);1 (0);2;2;0;;;;;BOU
MID X BOU 2016-10-29;Benik Afobe;bournemouth;B. Afobe;98437;False;Bournemouth;60;;;0;13 (100%);4 (2);30';F;6.4;1;1;0;0 (0);0;0;1;1;13 (100%);2;0 (0);1 (1);1;0;0;;;;;BOU
MID X BOU 2016-10-29;Artur Boruc;bournemouth;A. Boruc;8994;False;Bournemouth;60;;;0;10 (55%);1 (1);90';G;6.4;0;0;0;1 (1);0;0;0;;10 (55%);0;0 (0);10 (3);0;0;0;1;0;2 (2);1;BOU
MID X BOU 2016-10-29;Joshua King;bournemouth;J. King;100621;False;Bournemouth;60;;;3;24 (96%);21 (5);90';M;5.7;2;2;0;2 (2);0;0;0;2;24 (96%);0;1 (0);1 (0);9;0;3;;;;;BOU
MID X BOU 2016-10-29;Viktor Fischer;middlesbrough;V. Fischer;94287;False;Middlesbrough;36;;;0;2 (100%);0 (0);1';F;–;0;0;0;0 (0);0;0;0;;2 (100%);0;0 (0);0 (0);0;0;0;;;;;MID
TOT X LEI 2016-10-29;Kyle Walker;tottenham;K. Walker;44614;False;Tottenham;33;;;3;38 (76%);13 (10);90';D;7.8;0;0;0;2 (1);6;1;3;;38 (76%);3;4 (1);11 (5);1;3;1;;;;;TOT
TOT X LEI 2016-10-29;Vincent Janssen;tottenham;V. Janssen;339901;False;Tottenham;33;1;;0;10 (66%);6 (4);90';F;7.7;1;3;0;0 (0);0;0;0;;10 (66%);1;2 (0);0 (0);1;3;1;;;;;TOT
TOT X LEI 2016-10-29;Danny Drinkwater;leicester-city;D. Drinkwater;54330;False;Leicester City;31;;;4;33 (73%);15 (6);90';M;7.5;0;0;0;2 (1);4;2;5;2;33 (73%);0;1 (0);9 (5);0;1;4;;;;;LEI
TOT X LEI 2016-10-29;Jan Vertonghen;tottenham;J. Vertonghen;16921;False;Tottenham;33;;;0;63 (85%);12 (9);90';D;7.4;0;2;1;0 (0);17;0;0;;63 (85%);0;0 (0);16 (7);0;0;2;;;;;TOT
TOT X LEI 2016-10-29;Christian Eriksen;tottenham;C. Eriksen;105734;False;Tottenham;33;;;1;32 (74%);6 (3);90';M;7.3;1;1;3;0 (0);0;0;1;;32 (74%);5;7 (2);6 (4);1;1;0;;;;;TOT
TOT X LEI 2016-10-29;Danny Rose;tottenham;D. Rose;16586;False;Tottenham;33;;;2;59 (84%);16 (10);90';D;7.3;1;2;1;4 (3);5;0;2;2;59 (84%);1;4 (2);14 (9);1;2;1;;;;;TOT
TOT X LEI 2016-10-29;Kasper Schmeichel;leicester-city;K. Schmeichel;1076;False;Leicester City;31;;;0;11 (33%);0 (0);90';G;7.2;0;0;0;0 (0);1;0;0;;11 (33%);0;0 (0);33 (11);0;0;0;5;0;0 (0);2;LEI
TOT X LEI 2016-10-29;Ahmed Musa;leicester-city;A. Musa;139502;False;Leicester City;31;1;;2;10 (90%);10 (5);68';M;7.1;1;0;1;1 (1);0;0;3;;10 (90%);0;1 (0);3 (2);2;2;1;;;;;LEI
TOT X LEI 2016-10-29;Christian Fuchs;leicester-city;C. Fuchs;1262;False;Leicester City;31;;;3;16 (61%);8 (4);90';D;7.1;0;2;0;1 (0);2;0;2;1;16 (61%);1;6 (1);6 (2);0;0;1;;;;;LEI
TOT X LEI 2016-10-29;Dele Alli;tottenham;D. Alli;198028;False;Tottenham;33;;;1;18 (75%);15 (10);83';M;7.0;1;1;0;1 (1);1;0;0;1;18 (75%);1;0 (0);0 (0);2;8;1;;;;;TOT
TOT X LEI 2016-10-29;Eric Dier;tottenham;E. Dier;146101;False;Tottenham;33;;;0;35 (85%);6 (3);90';D;7.0;0;0;0;0 (0);5;0;2;;35 (85%);0;0 (0);8 (7);0;0;0;;;;;TOT
TOT X LEI 2016-10-29;Victor Wanyama;tottenham;V. Wanyama;45956;False;Tottenham;33;;;1;54 (84%);14 (11);87';M;7.0;0;1;0;3 (3);1;0;0;1;54 (84%);3;2 (1);6 (5);0;1;1;;;;;TOT
TOT X LEI 2016-10-29;Shinji Okazaki;leicester-city;S. Okazaki;19303;False;Leicester City;31;;;3;10 (66%);18 (9);78';F;7.0;0;1;0;1 (1);0;1;2;4;10 (66%);0;1 (0);0 (0);0;3;2;;;;;LEI
TOT X LEI 2016-10-29;Jamie Vardy;leicester-city;J. Vardy;173827;False;Leicester City;31;;1;0;18 (69%);11 (3);90';F;6.9;0;0;0;1 (0);0;0;0;;18 (69%);1;0 (0);1 (0);0;0;1;;;;;LEI
TOT X LEI 2016-10-29;Danny Simpson;leicester-city;D. Simpson;30502;False;Leicester City;31;;;0;13 (65%);3 (1);90';D;6.9;0;0;0;0 (0);6;0;7;1;13 (65%);0;0 (0);4 (2);0;1;1;;;;;LEI
TOT X LEI 2016-10-29;Andy King;leicester-city;A. King;30530;False;Leicester City;31;;;3;22 (68%);10 (5);90';M;6.8;0;0;0;0 (0);0;0;3;;22 (68%);1;0 (0);4 (2);1;1;2;;;;;LEI
TOT X LEI 2016-10-29;Leonardo Ulloa;leicester-city;L. Ulloa;52691;False;Leicester City;31;;;0;7 (70%);8 (4);12';F;6.7;0;1;0;0 (0);1;0;1;;7 (70%);0;0 (0);0 (0);1;1;0;;;;;LEI
TOT X LEI 2016-10-29;Wes Morgan;leicester-city;W. Morgan;20375;False;Leicester City;31;;;1;9 (64%);5 (1);90';D;6.7;0;0;0;0 (0);2;1;2;;9 (64%);0;0 (0);4 (3);0;0;2;;;;;LEI
TOT X LEI 2016-10-29;Jeffrey Schlupp;leicester-city;J. Schlupp;148710;False;Leicester City;31;;;0;7 (100%);3 (2);22';D;6.6;0;0;0;0 (0);1;0;0;;7 (100%);0;1 (0);0 (0);0;1;0;;;;;LEI
TOT X LEI 2016-10-29;Harry Winks;tottenham;H. Winks;545780;False;Tottenham;33;;;0;3 (60%);1 (0);3';M;6.5;0;0;0;0 (0);0;0;0;;3 (60%);0;0 (0);3 (1);0;0;1;;;;;TOT
TOT X LEI 2016-10-29;Marc Albrighton;leicester-city;M. Albrighton;47737;False;Leicester City;31;;;2;3 (60%);6 (3);18';M;6.5;0;0;0;1 (1);1;0;0;3;3 (60%);0;2 (0);1 (1);0;0;0;;;;;LEI
TOT X LEI 2016-10-29;Mousa Dembélé;tottenham;M. Dembélé;9865;False;Tottenham;33;;;2;50 (92%);15 (7);90';M;6.5;0;0;1;3 (3);1;0;0;1;50 (92%);0;0 (0);3 (2);4;1;2;;;;;TOT
TOT X LEI 2016-10-29;Heung-Min Son;tottenham;H. M. Son;111505;False;Tottenham;33;;;1;28 (84%);11 (4);90';M;6.4;1;1;0;3 (2);0;0;1;;28 (84%);2;3 (0);1 (0);4;1;1;;;;;TOT
TOT X LEI 2016-10-29;Hugo Lloris;tottenham;H. Lloris;9048;False;Tottenham;33;;;0;14 (73%);0 (0);90';G;6.4;0;0;0;0 (0);1;0;0;;14 (73%);0;0 (0);8 (3);0;0;0;0;0;1 (1);0;TOT
TOT X LEI 2016-10-29;Robert Huth;leicester-city;R. Huth;1203;False;Leicester City;31;;;1;3 (37%);6 (1);90';D;6.2;0;0;0;0 (0);5;2;0;;3 (37%);0;0 (0);2 (0);0;0;4;;;;;LEI
TOT X LEI 2016-10-29;Georges-Kévin N'Koudou;tottenham;G. N'Koudou;342909;False;Tottenham;33;;;0;1 (100%);3 (1);7';M;6.1;0;0;0;2 (1);1;0;0;;1 (100%);0;4 (0);0 (0);1;0;0;;;;;TOT
TOT X LEI 2016-10-29;Riyad Mahrez;leicester-city;R. Mahrez;158213;False;Leicester City;31;;;0;19 (82%);15 (2);72';M;5.8;0;0;0;4 (1);0;0;1;3;19 (82%);2;3 (1);3 (1);1;0;2;;;;;LEI
WAT X HUL 2016-10-29;Nordin Amrabat;watford;N. Amrabat;27714;False;Watford;24;;;2;31 (73%);10 (7);85';M;8.0;0;1;2;4 (4);0;0;0;;31 (73%);6;12 (3);1 (0);1;1;3;;;;;WAT
WAT X HUL 2016-10-29;Étienne Capoue;watford;É. Capoue;16701;False;Watford;24;;;1;56 (87%);10 (8);90';M;7.7;0;2;0;0 (0);0;0;5;;56 (87%);2;1 (1);2 (1);1;4;1;;;;;WAT
WAT X HUL 2016-10-29;Miguel Britos;watford;M. Britos;33302;False;Watford;24;;;2;31 (63%);7 (6);90';D;7.5;0;1;1;0 (0);4;0;6;;31 (63%);0;0 (0);13 (3);0;0;1;;;;;WAT
WAT X HUL 2016-10-29;Sebastian Prödl;watford;S. Prödl;15038;False;Watford;24;;;1;38 (84%);4 (4);87';D;7.3;0;1;0;0 (0);6;1;1;;38 (84%);0;0 (0);6 (3);0;1;0;;;;;WAT
WAT X HUL 2016-10-29;Daryl Janmaat;watford;D. Janmaat;32213;False;Watford;24;;;2;16 (76%);3 (2);18';D;7.2;0;0;2;0 (0);0;0;1;;16 (76%);1;1 (1);3 (2);0;0;0;;;;;WAT
WAT X HUL 2016-10-29;Valon Behrami;watford;V. Behrami;11654;False;Watford;24;;;4;45 (90%);12 (7);90';M;7.2;0;1;0;0 (0);0;1;2;1;45 (90%);1;1 (0);2 (1);1;2;2;;;;;WAT
WAT X HUL 2016-10-29;Heurelho Gomes;watford;Gomes;2490;False;Watford;24;;;0;17 (68%);1 (1);90';G;7.2;0;0;0;0 (0);2;0;0;;17 (68%);0;0 (0);16 (8);0;0;0;2;1;1 (1);0;WAT
WAT X HUL 2016-10-29;Curtis Davies;hull-city;C. Davies;10281;False;Hull City;96;;;1;26 (74%);10 (6);90';D;7.1;0;1;0;1 (0);6;2;1;;26 (74%);0;1 (0);4 (0);0;2;0;;;;;HUL
WAT X HUL 2016-10-29;Roberto Pereyra;watford;R. Pereyra;122701;False;Watford;24;;;0;36 (81%);6 (2);90';M;7.0;0;3;0;3 (2);0;0;0;;36 (81%);2;5 (2);3 (3);2;0;0;;;;;WAT
WAT X HUL 2016-10-29;Odion Ighalo;watford;O. Ighalo;29774;False;Watford;24;;;1;16 (94%);8 (3);90';F;7.0;0;3;1;1 (1);0;0;0;;16 (94%);2;0 (0);0 (0);2;0;1;;;;;WAT
WAT X HUL 2016-10-29;Harry Maguire;hull-city;H. Maguire;149380;False;Hull City;96;;;3;18 (58%);7 (6);90';D;6.9;0;0;0;1 (1);6;1;0;;18 (58%);0;0 (0);11 (2);0;0;0;;;;;HUL
WAT X HUL 2016-10-29;Younès Kaboul;watford;Y. Kaboul;1018;False;Watford;24;;;0;35 (83%);5 (2);72';D;6.9;0;2;0;0 (0);3;0;3;;35 (83%);0;3 (0);8 (2);1;0;1;;;;;WAT
WAT X HUL 2016-10-29;Michael Dawson;hull-city;M. Dawson;927;False;Hull City;96;;;0;21 (75%);6 (3);90';D;6.9;0;0;0;0 (0);12;3;1;;21 (75%);0;0 (0);7 (3);0;0;0;;;;;HUL
WAT X HUL 2016-10-29;Markus Henriksen;hull-city;M. Henriksen;61238;False;Hull City;96;;;3;24 (80%);13 (8);89';M;6.8;0;0;0;0 (0);1;1;1;1;24 (80%);0;2 (0);3 (1);1;3;1;;;;;HUL
WAT X HUL 2016-10-29;Abel Hernández;hull-city;A. Hernández;48547;False;Hull City;96;;;0;18 (78%);5 (1);90';F;6.8;1;1;0;0 (0);0;0;0;1;18 (78%);1;0 (0);0 (0);0;0;2;;;;;HUL
WAT X HUL 2016-10-29;Will Keane;hull-city;W. Keane;98431;False;Hull City;96;;;1;18 (78%);12 (2);78';F;6.7;0;1;0;1 (0);0;0;0;;18 (78%);2;1 (0);2 (1);1;1;2;;;;;HUL
WAT X HUL 2016-10-29;José Holebas;watford;J. Holebas;16779;False;Watford;24;;;0;30 (69%);12 (5);90';M;6.6;0;0;0;0 (0);6;0;1;2;30 (69%);2;4 (1);7 (2);0;0;2;;;;;WAT
WAT X HUL 2016-10-29;Christian Kabasele;watford;C. Kabasele;58351;False;Watford;24;;;0;3 (100%);0 (0);3';D;6.5;0;0;0;0 (0);0;0;0;;3 (100%);0;0 (0);1 (1);0;0;0;;;;;WAT
WAT X HUL 2016-10-29;Ryan Mason;hull-city;R. Mason;44567;False;Hull City;96;;;2;38 (90%);8 (3);90';M;6.5;1;0;0;1 (0);3;0;0;;38 (90%);2;8 (1);5 (3);2;1;0;;;;;HUL
WAT X HUL 2016-10-29;David Meyler;hull-city;D. Meyler;43442;False;Hull City;96;;;0;2 (66%);1 (0);12';M;6.5;0;0;0;0 (0);0;0;0;;2 (66%);0;0 (0);0 (0);0;0;0;;;;;HUL
WAT X HUL 2016-10-29;Camilo Zúñiga;watford;C. Zúñiga;26136;False;Watford;24;;;0;5 (83%);0 (0);5';D;6.5;0;0;0;0 (0);0;0;0;;5 (83%);1;1 (0);0 (0);0;0;0;;;;;WAT
WAT X HUL 2016-10-29;Troy Deeney;watford;T. Deeney;22109;False;Watford;24;;;0;15 (60%);14 (4);90';F;6.5;0;2;1;2 (0);0;0;0;;15 (60%);2;1 (0);2 (1);1;0;2;;;;;WAT
WAT X HUL 2016-10-29;David Marshall;hull-city;D. Marshall;9004;False;Hull City;96;;;0;6 (21%);0 (0);90';G;6.5;0;0;0;0 (0);1;0;0;;6 (21%);0;0 (0);28 (6);0;0;0;0;1;0 (0);2;HUL
WAT X HUL 2016-10-29;Sam Clucas;hull-city;S. Clucas;74440;False;Hull City;96;;;2;29 (74%);10 (4);90';M;6.3;0;0;1;1 (0);2;0;4;4;29 (74%);1;2 (0);4 (0);0;2;1;;;;;HUL
WAT X HUL 2016-10-29;Jake Livermore;hull-city;J. Livermore;34578;False;Hull City;96;;;0;51 (78%);9 (2);90';M;6.2;0;1;0;2 (1);0;0;0;;51 (78%);0;1 (0);9 (5);4;1;2;;;;;HUL
WAT X HUL 2016-10-29;Ahmed El-Mohamady;hull-city;A. El-Mohamady;32787;False;Hull City;96;;;0;37 (74%);10 (5);90';M;6.2;0;0;1;1 (1);6;0;0;1;37 (74%);1;8 (0);3 (0);0;1;0;;;;;HUL
WAT X HUL 2016-10-29;Jarrod Bowen;hull-city;J. Bowen;552884;False;Hull City;96;;;0;2 (100%);1 (1);1';F;–;0;0;0;0 (0);0;0;0;;2 (100%);0;0 (0);0 (0);0;1;0;;;;;HUL
WBA X MCI 2016-10-29;İlkay Gündoğan;manchester-city;İ. Gündoğan;45853;False;Manchester City;17;2;1;1;53 (91%);4 (2);90';M;9.3;2;0;2;0 (0);0;0;0;1;53 (91%);4;5 (1);0 (0);1;1;0;;;;;MCI
WBA X MCI 2016-10-29;Sergio Agüero;manchester-city;S. Agüero;17094;False;Manchester City;17;2;;1;34 (82%);12 (9);90';F;9.3;2;1;2;9 (7);0;0;0;;34 (82%);2;0 (0);0 (0);1;1;0;;;;;MCI
WBA X MCI 2016-10-29;John Stones;manchester-city;J. Stones;152077;False;Manchester City;17;;;0;68 (98%);4 (3);90';D;7.5;0;1;0;1 (1);5;0;3;1;68 (98%);1;0 (0);3 (3);0;1;0;;;;;MCI
WBA X MCI 2016-10-29;Nicolás Otamendi;manchester-city;N. Otamendi;74915;False;Manchester City;17;;;1;72 (87%);10 (8);90';D;7.3;0;0;0;1 (1);3;0;2;;72 (87%);0;0 (0);9 (3);0;3;1;;;;;MCI
WBA X MCI 2016-10-29;David Silva;manchester-city;D. Silva;11781;False;Manchester City;17;;;1;52 (89%);2 (1);83';M;7.3;0;0;1;0 (0);0;0;1;;52 (89%);2;2 (1);1 (1);0;0;0;;;;;MCI
WBA X MCI 2016-10-29;Fernandinho;manchester-city;Fernandinho;13630;False;Manchester City;17;;;3;92 (92%);14 (5);90';M;7.2;1;0;0;0 (0);1;1;1;3;92 (92%);2;0 (0);6 (4);2;1;0;;;;;MCI
WBA X MCI 2016-10-29;Claudio Bravo;manchester-city;C. Bravo;13249;False;Manchester City;17;;;0;35 (79%);0 (0);90';G;7.1;0;0;0;0 (0);2;0;0;;35 (79%);0;0 (0);12 (3);0;0;0;1;1;2 (1);0;MCI
WBA X MCI 2016-10-29;Nolito;manchester-city;Nolito;123977;False;Manchester City;17;;;1;30 (83%);6 (4);68';M;7.0;1;0;3;1 (1);0;0;0;1;30 (83%);1;1 (1);5 (3);0;1;1;;;;;MCI
WBA X MCI 2016-10-29;Kevin De Bruyne;manchester-city;K. D. Bruyne;70996;False;Manchester City;17;;1;0;7 (87%);0 (0);22';M;7.0;0;0;0;0 (0);1;0;0;;7 (87%);1;2 (1);1 (1);0;0;0;;;;;MCI
WBA X MCI 2016-10-29;Fernando;manchester-city;Fernando;41837;False;Manchester City;17;;;1;60 (89%);11 (6);90';D;7.0;0;1;0;0 (0);3;0;1;;60 (89%);0;0 (0);1 (0);0;3;3;;;;;MCI
WBA X MCI 2016-10-29;Gareth McAuley;west-bromwich-albion;G. McAuley;13357;False;West Bromwich Albion;8;;;1;17 (85%);7 (4);90';D;7.0;0;3;0;1 (1);6;1;2;1;17 (85%);0;0 (0);5 (2);0;0;2;;;;;WBA
WBA X MCI 2016-10-29;Chris Brunt;west-bromwich-albion;C. Brunt;10540;False;West Bromwich Albion;8;;;2;24 (88%);9 (4);90';M;7.0;1;0;0;5 (2);0;1;0;1;24 (88%);2;2 (1);6 (4);1;0;0;;;;;WBA
WBA X MCI 2016-10-29;Jonny Evans;west-bromwich-albion;J. Evans;30144;False;West Bromwich Albion;8;;;2;30 (85%);6 (4);90';M;6.9;0;0;0;2 (2);1;2;1;2;30 (85%);0;0 (0);5 (4);0;0;0;;;;;WBA
WBA X MCI 2016-10-29;Aleix García;manchester-city;A. García;796047;False;Manchester City;17;;;0;6 (100%);2 (2);7';M;6.7;0;0;0;0 (0);0;0;0;;6 (100%);0;0 (0);0 (0);0;2;0;;;;;MCI
WBA X MCI 2016-10-29;Aleksandar Kolarov;manchester-city;A. Kolarov;26097;False;Manchester City;17;;;0;62 (87%);10 (3);90';D;6.7;0;0;0;2 (1);4;0;1;2;62 (87%);0;0 (0);14 (6);1;2;3;;;;;MCI
WBA X MCI 2016-10-29;Jonathan Leko;west-bromwich-albion;J. Leko;817559;False;West Bromwich Albion;8;;;0;5 (100%);7 (5);39';M;6.6;0;0;0;4 (3);0;0;0;1;5 (100%);1;1 (0);0 (0);0;2;0;;;;;WBA
WBA X MCI 2016-10-29;Raheem Sterling;manchester-city;R. Sterling;138534;False;Manchester City;17;;;1;28 (87%);11 (5);77';M;6.6;2;1;1;3 (1);0;0;0;1;28 (87%);2;2 (0);1 (0);2;1;2;;;;;MCI
WBA X MCI 2016-10-29;Salomón Rondón;west-bromwich-albion;S. Rondón;35532;False;West Bromwich Albion;8;;;2;14 (82%);16 (5);90';F;6.5;0;2;0;0 (0);2;0;0;2;14 (82%);2;0 (0);0 (0);1;2;4;;;;;WBA
WBA X MCI 2016-10-29;Jesús Navas;manchester-city;J. Navas;11869;False;Manchester City;17;;;0;4 (100%);0 (0);13';M;6.5;0;0;0;0 (0);0;0;0;;4 (100%);0;1 (0);1 (1);0;0;0;;;;;MCI
WBA X MCI 2016-10-29;Jonas Olsson;west-bromwich-albion;J. Olsson;7776;False;West Bromwich Albion;8;;;0;8 (50%);2 (0);51';D;6.5;0;0;0;0 (0);3;2;1;;8 (50%);0;0 (0);5 (0);0;0;1;;;;;WBA
WBA X MCI 2016-10-29;Nacer Chadli;west-bromwich-albion;N. Chadli;32492;False;West Bromwich Albion;8;;;0;21 (91%);3 (1);87';M;6.4;0;2;0;0 (0);0;0;1;1;21 (91%);0;3 (0);2 (2);0;1;1;;;;;WBA
WBA X MCI 2016-10-29;James Morrison;west-bromwich-albion;J. Morrison;822;False;West Bromwich Albion;8;;;1;20 (95%);4 (1);39';M;6.4;0;0;0;0 (0);0;0;0;1;20 (95%);0;0 (0);2 (2);0;0;2;;;;;WBA
WBA X MCI 2016-10-29;Darren Fletcher;west-bromwich-albion;D. Fletcher;765;False;West Bromwich Albion;8;;;0;8 (61%);2 (0);51';M;6.4;0;0;0;0 (0);0;0;2;;8 (61%);1;1 (1);4 (2);2;0;0;;;;;WBA
WBA X MCI 2016-10-29;James McClean;west-bromwich-albion;J. McClean;41631;False;West Bromwich Albion;8;;;1;13 (72%);17 (9);90';M;6.3;0;0;1;2 (1);0;0;0;1;13 (72%);1;5 (2);4 (4);1;4;4;;;;;WBA
WBA X MCI 2016-10-29;Craig Dawson;west-bromwich-albion;C. Dawson;50027;False;West Bromwich Albion;8;;;2;19 (73%);6 (4);90';D;6.2;0;0;0;0 (0);0;1;1;;19 (73%);0;2 (0);3 (2);0;0;1;;;;;WBA
WBA X MCI 2016-10-29;Ben Foster;west-bromwich-albion;B. Foster;10599;False;West Bromwich Albion;8;;;0;14 (46%);0 (0);90';G;6.2;0;0;0;0 (0);1;0;0;;14 (46%);0;0 (0);26 (10);0;0;0;3;0;1 (1);0;WBA
