game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
CHE X CRY 2015-08-29;Scott Dann;crystal-palace;S. Dann;20278;False;Crystal Palace;7;;;0;17 (85%);1 (0);90';D;6.8;0;0;0;0 (0);8;4;1;1;17 (85%);0;0 (0);5 (3);0;0;0;;;;;CRY
CHE X CRY 2015-08-29;Jason Puncheon;crystal-palace;J. Puncheon;19593;False;Crystal Palace;7;;;4;41 (80%);17 (8);90';M;6.7;0;1;0;1 (1);1;0;3;6;41 (80%);1;4 (0);4 (3);1;3;1;;;;;CRY
CHE X CRY 2015-08-29;Joe Ledley;crystal-palace;J. Ledley;9921;False;Crystal Palace;7;;;0;1 (33%);0 (0);8';M;6.7;0;0;0;0 (0);1;0;1;;1 (33%);0;0 (0);1 (0);0;0;0;;;;;CRY
CHE X CRY 2015-08-29;Kurt Zouma;chelsea;K. Zouma;139227;False;Chelsea;38;;;0;39 (84%);6 (3);90';D;6.6;0;0;1;0 (0);5;0;0;;39 (84%);0;0 (0);4 (2);0;0;0;;;;;CHE
CHE X CRY 2015-08-29;Thibaut Courtois;chelsea;T. Courtois;70988;False;Chelsea;38;;;0;14 (63%);0 (0);90';G;6.6;0;0;0;0 (0);2;0;0;;14 (63%);0;0 (0);12 (4);0;0;0;3;1;0 (0);1;CHE
CHE X CRY 2015-08-29;Yannick Bolasie;crystal-palace;Y. Bolasie;46620;False;Crystal Palace;7;;;1;9 (100%);5 (3);35';M;6.6;0;2;0;0 (0);0;0;0;1;9 (100%);2;2 (1);0 (0);0;1;1;;;;;CRY
CHE X CRY 2015-08-29;Yohan Cabaye;crystal-palace;Y. Cabaye;3574;False;Crystal Palace;7;;;3;29 (87%);11 (4);82';M;6.5;1;1;1;2 (0);1;0;2;2;29 (87%);0;3 (0);4 (2);0;0;1;;;;;CRY
CHE X CRY 2015-08-29;Connor Wickham;crystal-palace;C. Wickham;50485;False;Crystal Palace;7;;;0;14 (66%);26 (6);90';F;6.3;0;1;0;1 (0);1;0;0;;14 (66%);0;3 (0);0 (0);2;2;5;;;;;CRY
CHE X CRY 2015-08-29;Lee Chung-yong;crystal-palace;L. Chung-yong;38639;False;Crystal Palace;7;;;1;3 (75%);3 (3);6';M;–;0;0;0;1 (1);1;0;0;;3 (75%);0;0 (0);0 (0);0;1;0;;;;;CRY
LIV X WES 2015-08-29;Manuel Lanzini;west-ham-united;M. Lanzini;220315;False;West Ham United;37;1;;8;28 (82%);11 (8);82';F;7.9;1;1;1;1 (0);0;0;1;;28 (82%);0;1 (0);0 (0);1;0;1;;;;;WES
LIV X WES 2015-08-29;Aaron Cresswell;west-ham-united;A. Cresswell;43443;False;West Ham United;37;;1;0;18 (72%);4 (3);90';D;7.6;1;1;0;1 (1);1;1;3;;18 (72%);2;4 (0);7 (0);0;1;1;;;;;WES
LIV X WES 2015-08-29;Dimitri Payet;west-ham-united;D. Payet;14216;False;West Ham United;37;;;1;34 (85%);11 (9);88';F;7.6;0;0;0;5 (4);0;0;1;;34 (85%);3;8 (2);3 (1);0;4;1;;;;;WES
LIV X WES 2015-08-29;Mark Noble;west-ham-united;M. Noble;9741;False;West Ham United;37;1;;1;29 (96%);11 (8);78';M;7.5;1;1;0;3 (2);1;0;1;1;29 (96%);1;1 (0);4 (4);0;5;1;;;;;WES
LIV X WES 2015-08-29;Pedro Obiang;west-ham-united;P. Obiang;46799;False;West Ham United;37;;;4;26 (78%);13 (9);90';M;7.4;0;0;0;1 (1);1;1;6;1;26 (78%);0;0 (0);4 (1);1;1;2;;;;;WES
LIV X WES 2015-08-29;Cheikhou Kouyaté;west-ham-united;C. Kouyaté;45944;False;West Ham United;37;;;5;26 (78%);15 (9);90';M;7.3;1;0;2;3 (1);0;0;0;;26 (78%);0;0 (0);1 (0);0;1;3;;;;;WES
LIV X WES 2015-08-29;Winston Reid;west-ham-united;W. Reid;14120;False;West Ham United;37;;;2;8 (61%);8 (5);90';D;7.3;0;1;0;0 (0);10;1;2;;8 (61%);0;1 (0);5 (2);0;0;0;;;;;WES
LIV X WES 2015-08-29;Darren Randolph;west-ham-united;D. Randolph;13060;False;West Ham United;37;;;0;7 (23%);0 (0);90';G;7.2;0;0;0;0 (0);0;0;0;;7 (23%);0;0 (0);30 (7);0;0;0;1;0;1 (1);0;WES
LIV X WES 2015-08-29;Angelo Ogbonna;west-ham-united;A. Ogbonna;21164;False;West Ham United;37;;;2;14 (60%);12 (5);90';D;7.0;0;0;0;1 (0);7;2;1;;14 (60%);0;0 (0);9 (4);0;2;2;;;;;WES
LIV X WES 2015-08-29;Diafra Sakho;west-ham-united;D. Sakho;74069;False;West Ham United;37;1;;0;8 (53%);14 (3);89';F;6.9;1;0;0;1 (0);1;0;1;;8 (53%);0;0 (0);0 (0);2;1;1;;;;;WES
LIV X WES 2015-08-29;James Tomkins;west-ham-united;J. Tomkins;32124;False;West Ham United;37;;;2;36 (81%);4 (2);90';D;6.9;0;0;0;0 (0);3;0;1;;36 (81%);0;0 (0);9 (2);1;0;0;;;;;WES
LIV X WES 2015-08-29;Roberto Firmino;liverpool;R. Firmino;143697;False;Liverpool;44;;;1;19 (70%);13 (4);61';F;6.8;0;1;1;2 (1);0;0;0;1;19 (70%);2;1 (0);0 (0);3;2;3;;;;;LIV
LIV X WES 2015-08-29;Reece Oxford;west-ham-united;R. Oxford;788768;False;West Ham United;37;;;0;1 (50%);1 (1);8';D;6.7;0;0;0;0 (0);0;0;2;;1 (50%);0;0 (0);1 (0);0;0;0;;;;;WES
LIV X WES 2015-08-29;Jordon Ibe;liverpool;J. Ibe;185955;False;Liverpool;44;;;0;3 (100%);0 (0);12';M;6.6;0;0;0;0 (0);0;0;0;;3 (100%);1;1 (1);0 (0);0;0;0;;;;;LIV
LIV X WES 2015-08-29;Danny Ings;liverpool;D. Ings;130181;False;Liverpool;44;;;0;7 (63%);4 (1);29';F;6.6;0;0;1;0 (0);0;0;0;;7 (63%);1;0 (0);1 (0);0;0;2;;;;;LIV
LIV X WES 2015-08-29;Christian Benteke;liverpool;C. Benteke;45970;False;Liverpool;44;;;0;16 (76%);15 (7);90';F;6.6;0;1;1;1 (0);0;0;0;1;16 (76%);1;0 (0);0 (0);2;1;0;;;;;LIV
LIV X WES 2015-08-29;Martin Škrtel;liverpool;M. Škrtel;12394;False;Liverpool;44;;;0;59 (89%);5 (4);90';D;6.6;0;0;0;0 (0);7;0;3;;59 (89%);0;0 (0);4 (2);0;0;1;;;;;LIV
LIV X WES 2015-08-29;Joe Gomez;liverpool;J. Gomez;318927;False;Liverpool;44;;;2;57 (87%);10 (5);78';D;6.5;0;1;0;1 (0);1;0;1;2;57 (87%);1;3 (1);5 (3);2;1;0;;;;;LIV
LIV X WES 2015-08-29;Alberto Moreno;liverpool;A. Moreno;229740;False;Liverpool;44;;;3;13 (92%);6 (3);45';D;6.5;0;0;0;1 (0);2;0;2;;13 (92%);1;5 (2);0 (0);2;0;0;;;;;LIV
LIV X WES 2015-08-29;Lucas Leiva;liverpool;L. Leiva;27234;False;Liverpool;44;;;2;67 (87%);11 (5);90';M;6.5;0;0;0;0 (0);3;0;1;3;67 (87%);1;2 (0);4 (3);0;2;2;;;;;LIV
LIV X WES 2015-08-29;Emre Can;liverpool;E. Can;138156;False;Liverpool;44;;;1;20 (76%);5 (3);45';M;6.4;0;0;0;0 (0);0;0;2;1;20 (76%);0;2 (0);4 (2);1;2;0;;;;;LIV
LIV X WES 2015-08-29;Simon Mignolet;liverpool;S. Mignolet;10406;False;Liverpool;44;;;0;17 (85%);0 (0);90';G;6.3;0;0;0;0 (0);0;0;0;;17 (85%);0;0 (0);7 (4);0;0;0;2;0;1 (1);1;LIV
LIV X WES 2015-08-29;James Milner;liverpool;J. Milner;791;False;Liverpool;44;;;0;64 (83%);14 (3);90';M;6.3;0;1;1;0 (0);2;0;1;;64 (83%);3;6 (1);12 (4);5;2;4;;;;;LIV
LIV X WES 2015-08-29;Philippe Coutinho;liverpool;P. Coutinho;119159;False;Liverpool;44;;;1;27 (90%);8 (2);52';F;6.2;0;2;1;1 (1);0;0;0;;27 (90%);0;0 (0);3 (3);4;0;1;;;;;LIV
LIV X WES 2015-08-29;Nathaniel Clyne;liverpool;N. Clyne;43215;False;Liverpool;44;;;1;28 (82%);4 (2);90';D;6.1;0;0;0;0 (0);0;2;1;;28 (82%);0;4 (0);3 (2);1;1;2;;;;;LIV
LIV X WES 2015-08-29;Dejan Lovren;liverpool;D. Lovren;39480;False;Liverpool;44;;;1;66 (91%);9 (3);90';D;6.1;1;1;0;1 (0);3;1;0;1;66 (91%);1;2 (1);9 (6);0;1;2;;;;;LIV
LIV X WES 2015-08-29;Josh Cullen;west-ham-united;J. Cullen;792122;False;West Ham United;37;;;0;0 (0%);0 (0);1';M;–;0;0;0;0 (0);1;0;0;;0 (0%);0;0 (0);0 (0);0;0;0;;;;;WES
LIV X WES 2015-08-29;Matt Jarvis;west-ham-united;M. Jarvis;20095;False;West Ham United;37;;;0;3 (75%);0 (0);2';M;–;0;0;0;0 (0);0;0;1;;3 (75%);0;0 (0);0 (0);0;0;0;;;;;WES
MCI X WAT 2015-08-29;Fernandinho;manchester-city;Fernandinho;13630;False;Manchester City;17;1;;5;74 (96%);10 (6);90';M;8.2;1;0;0;0 (0);1;1;2;;74 (96%);3;0 (0);3 (2);1;1;1;;;;;MCI
MCI X WAT 2015-08-29;Yaya Touré;manchester-city;Y. Touré;14468;False;Manchester City;17;;;2;80 (92%);11 (7);90';M;7.9;0;2;2;6 (5);1;0;0;;80 (92%);2;0 (0);8 (7);2;0;1;;;;;MCI
MCI X WAT 2015-08-29;Bacary Sagna;manchester-city;B. Sagna;1053;False;Manchester City;17;;1;1;47 (95%);7 (3);90';D;7.7;1;0;0;0 (0);4;3;2;1;47 (95%);1;2 (1);3 (3);1;0;1;;;;;MCI
MCI X WAT 2015-08-29;Aleksandar Kolarov;manchester-city;A. Kolarov;26097;False;Manchester City;17;;;1;69 (88%);10 (8);90';D;7.6;0;2;0;3 (1);4;0;1;;69 (88%);1;6 (3);6 (5);0;2;0;;;;;MCI
MCI X WAT 2015-08-29;Raheem Sterling;manchester-city;R. Sterling;138534;False;Manchester City;17;1;;2;41 (85%);18 (7);89';M;7.2;2;0;1;4 (2);0;0;2;2;41 (85%);3;3 (0);0 (0);6;3;1;;;;;MCI
MCI X WAT 2015-08-29;Vincent Kompany;manchester-city;V. Kompany;6019;False;Manchester City;17;;;0;63 (92%);2 (1);90';D;7.1;0;0;0;0 (0);5;1;1;;63 (92%);1;0 (0);5 (2);0;0;1;;;;;MCI
MCI X WAT 2015-08-29;Eliaquim Mangala;manchester-city;E. Mangala;42892;False;Manchester City;17;;;0;57 (93%);1 (1);90';D;7.0;0;0;0;1 (1);1;0;1;;57 (93%);0;0 (0);2 (1);0;0;0;;;;;MCI
MCI X WAT 2015-08-29;Samir Nasri;manchester-city;S. Nasri;3544;False;Manchester City;17;;;2;41 (93%);4 (3);45';M;7.0;1;0;0;0 (0);0;0;0;;41 (93%);1;2 (0);1 (1);0;1;1;;;;;MCI
MCI X WAT 2015-08-29;Allan Nyom;watford;A. Nyom;128637;False;Watford;24;;;6;33 (76%);12 (7);90';D;6.9;0;0;0;0 (0);2;0;5;1;33 (76%);0;3 (0);4 (0);1;1;3;;;;;WAT
MCI X WAT 2015-08-29;Sergio Agüero;manchester-city;S. Agüero;17094;False;Manchester City;17;;;0;21 (95%);14 (7);90';F;6.9;0;2;2;5 (2);0;0;1;1;21 (95%);0;0 (0);0 (0);2;4;1;;;;;MCI
MCI X WAT 2015-08-29;Joe Hart;manchester-city;J. Hart;16817;False;Manchester City;17;;;0;4 (57%);0 (0);90';G;6.9;0;0;0;0 (0);0;0;0;;4 (57%);0;0 (0);3 (0);0;0;0;0;0;0 (0);2;MCI
MCI X WAT 2015-08-29;Craig Cathcart;watford;C. Cathcart;22200;False;Watford;24;;;1;24 (88%);2 (1);90';D;6.8;0;0;1;0 (0);7;4;2;;24 (88%);0;0 (0);5 (3);0;0;0;;;;;WAT
MCI X WAT 2015-08-29;Ikechi Anya;watford;I. Anya;20364;False;Watford;24;;;0;11 (73%);4 (2);27';F;6.8;0;0;2;3 (2);0;0;0;1;11 (73%);0;2 (0);0 (0);0;0;0;;;;;WAT
MCI X WAT 2015-08-29;Étienne Capoue;watford;É. Capoue;16701;False;Watford;24;;;4;42 (84%);10 (5);76';M;6.8;0;1;0;0 (0);2;0;4;3;42 (84%);0;1 (0);6 (4);1;1;1;;;;;WAT
MCI X WAT 2015-08-29;Ben Watson;watford;B. Watson;642;False;Watford;24;;;1;15 (88%);1 (1);14';M;6.8;0;0;0;0 (0);0;0;0;;15 (88%);0;0 (0);6 (4);0;0;0;;;;;WAT
MCI X WAT 2015-08-29;Odion Ighalo;watford;O. Ighalo;29774;False;Watford;24;;;3;25 (92%);10 (5);72';M;6.7;0;0;0;1 (1);0;0;0;;25 (92%);0;0 (0);2 (2);2;1;1;;;;;WAT
MCI X WAT 2015-08-29;José Holebas;watford;J. Holebas;16779;False;Watford;24;;;2;39 (90%);8 (6);90';D;6.7;0;0;0;3 (3);3;0;1;1;39 (90%);1;2 (0);1 (1);1;1;0;;;;;WAT
MCI X WAT 2015-08-29;Sebastian Prödl;watford;S. Prödl;15038;False;Watford;24;;;3;28 (84%);5 (3);90';D;6.7;0;0;1;0 (0);3;0;1;;28 (84%);0;0 (0);2 (0);0;0;2;;;;;WAT
MCI X WAT 2015-08-29;David Silva;manchester-city;D. Silva;11781;False;Manchester City;17;;1;1;62 (93%);11 (2);75';M;6.7;0;1;0;2 (1);0;0;1;2;62 (93%);3;6 (1);3 (2);6;0;0;;;;;MCI
MCI X WAT 2015-08-29;Valon Behrami;watford;V. Behrami;11654;False;Watford;24;;;4;38 (90%);12 (6);90';M;6.7;0;0;0;1 (0);1;1;3;3;38 (90%);1;0 (0);0 (0);0;2;2;;;;;WAT
MCI X WAT 2015-08-29;Almen Abdi;watford;A. Abdi;4366;False;Watford;24;;;4;37 (97%);10 (5);63';M;6.6;0;0;0;0 (0);1;0;2;1;37 (97%);0;0 (0);2 (2);3;1;0;;;;;WAT
MCI X WAT 2015-08-29;Heurelho Gomes;watford;Gomes;2490;False;Watford;24;;;0;10 (47%);0 (0);90';G;6.6;0;0;0;0 (0);3;0;0;;10 (47%);0;0 (0);18 (7);0;0;0;3;1;0 (0);0;WAT
MCI X WAT 2015-08-29;Miguel Layún;watford;M. Layún;80008;False;Watford;24;;;0;12 (92%);2 (0);18';D;6.5;0;1;1;1 (0);0;0;0;;12 (92%);0;1 (0);1 (1);1;0;0;;;;;WAT
MCI X WAT 2015-08-29;Troy Deeney;watford;T. Deeney;22109;False;Watford;24;;;2;24 (80%);14 (6);90';M;6.5;0;0;0;2 (1);1;0;1;1;24 (80%);0;0 (0);2 (0);0;0;2;;;;;WAT
MCI X WAT 2015-08-29;Fabian Delph;manchester-city;F. Delph;24048;False;Manchester City;17;;;1;13 (100%);4 (1);15';M;6.3;0;0;0;0 (0);0;0;0;2;13 (100%);0;0 (0);0 (0);1;0;0;;;;;MCI
MCI X WAT 2015-08-29;Jesús Navas;manchester-city;J. Navas;11869;False;Manchester City;17;;;0;18 (85%);3 (1);45';M;6.3;0;1;0;1 (0);1;0;0;;18 (85%);0;7 (1);1 (0);1;1;0;;;;;MCI
MCI X WAT 2015-08-29;José Jurado;watford;J. Jurado;13990;False;Watford;24;;;0;55 (93%);8 (3);90';M;6.2;0;0;0;1 (1);0;0;0;2;55 (93%);2;4 (1);3 (3);2;2;1;;;;;WAT
MCI X WAT 2015-08-29;Kelechi Iheanacho;manchester-city;K. Iheanacho;359642;False;Manchester City;17;;;0;4 (100%);3 (1);1';F;–;0;0;0;1 (1);0;0;0;;4 (100%);0;0 (0);0 (0);0;0;2;;;;;MCI
STO X WBA 2015-08-29;Glenn Whelan;stoke-city;G. Whelan;10535;False;Stoke City;29;;;3;73 (88%);8 (8);90';M;7.9;0;0;0;3 (3);1;0;1;;73 (88%);2;2 (0);8 (7);0;0;0;;;;;STO
STO X WBA 2015-08-29;James Morrison;west-bromwich-albion;J. Morrison;822;False;West Bromwich Albion;8;;;2;75 (91%);8 (4);90';M;7.8;2;1;0;3 (1);0;0;3;1;75 (91%);5;1 (0);7 (6);1;1;0;;;;;WBA
STO X WBA 2015-08-29;Rickie Lambert;west-bromwich-albion;R. Lambert;19659;False;West Bromwich Albion;8;;1;0;32 (91%);4 (1);55';M;7.4;1;0;1;0 (0);3;0;0;;32 (91%);1;0 (0);1 (0);0;0;1;;;;;WBA
STO X WBA 2015-08-29;Jonas Olsson;west-bromwich-albion;J. Olsson;7776;False;West Bromwich Albion;8;;;2;35 (92%);4 (3);90';D;7.4;0;0;0;0 (0);9;1;2;1;35 (92%);0;0 (0);7 (5);0;0;0;;;;;WBA
STO X WBA 2015-08-29;Joleon Lescott;west-bromwich-albion;J. Lescott;10607;False;West Bromwich Albion;8;;;1;47 (92%);4 (3);90';D;7.3;0;0;0;1 (1);5;0;1;;47 (92%);0;1 (0);2 (1);1;1;0;;;;;WBA
STO X WBA 2015-08-29;Callum McManaman;west-bromwich-albion;C. McManaman;53783;False;West Bromwich Albion;8;;;1;21 (91%);9 (6);45';M;7.2;0;1;1;5 (4);0;0;0;1;21 (91%);2;2 (0);0 (0);1;0;0;;;;;WBA
STO X WBA 2015-08-29;Darren Fletcher;west-bromwich-albion;D. Fletcher;765;False;West Bromwich Albion;8;;;3;70 (88%);11 (5);90';M;7.2;0;0;1;2 (1);0;0;2;3;70 (88%);0;1 (0);9 (8);1;1;0;;;;;WBA
STO X WBA 2015-08-29;Craig Dawson;west-bromwich-albion;C. Dawson;50027;False;West Bromwich Albion;8;;;2;31 (77%);9 (4);90';D;7.1;1;0;0;2 (2);3;0;3;1;31 (77%);0;6 (2);9 (2);2;0;0;;;;;WBA
STO X WBA 2015-08-29;Salomón Rondón;west-bromwich-albion;S. Rondón;35532;False;West Bromwich Albion;8;1;;0;13 (81%);11 (4);90';F;7.1;1;2;1;1 (0);0;0;0;2;13 (81%);0;1 (0);1 (1);1;0;1;;;;;WBA
STO X WBA 2015-08-29;Marko Arnautović;stoke-city;M. Arnautović;21927;False;Stoke City;29;;;0;11 (84%);4 (3);22';M;7.1;1;1;1;1 (1);0;0;0;;11 (84%);1;1 (0);0 (0);0;2;1;;;;;STO
STO X WBA 2015-08-29;Boaz Myhill;west-bromwich-albion;B. Myhill;10024;False;West Bromwich Albion;8;;;0;12 (66%);1 (0);90';G;7.1;0;0;0;0 (0);1;0;0;1;12 (66%);0;0 (0);11 (5);0;0;0;4;1;1 (0);0;WBA
STO X WBA 2015-08-29;Glen Johnson;stoke-city;G. Johnson;1204;False;Stoke City;29;;;3;23 (88%);7 (7);63';D;7.1;0;1;0;2 (2);0;0;2;;23 (88%);0;1 (0);1 (0);0;0;0;;;;;STO
STO X WBA 2015-08-29;Claudio Yacob;west-bromwich-albion;C. Yacob;151037;False;West Bromwich Albion;8;;;3;7 (70%);3 (3);35';M;7.0;0;0;0;0 (0);0;0;1;;7 (70%);0;0 (0);4 (3);0;0;0;;;;;WBA
STO X WBA 2015-08-29;Marc Muniesa;stoke-city;M. Muniesa;54311;False;Stoke City;29;;;2;41 (80%);4 (3);90';D;7.0;0;0;0;0 (0);2;1;2;;41 (80%);1;1 (0);2 (2);0;0;0;;;;;STO
STO X WBA 2015-08-29;Geoff Cameron;stoke-city;G. Cameron;48988;False;Stoke City;29;;;1;48 (92%);5 (3);90';D;7.0;0;0;1;1 (1);5;2;0;;48 (92%);1;0 (0);2 (0);0;0;0;;;;;STO
STO X WBA 2015-08-29;Jack Butland;stoke-city;J. Butland;98448;False;Stoke City;29;;;0;26 (66%);1 (1);90';G;6.8;0;0;0;1 (1);0;0;0;;26 (66%);0;0 (0);19 (6);0;0;0;4;0;2 (2);1;STO
STO X WBA 2015-08-29;Gareth McAuley;west-bromwich-albion;G. McAuley;13357;False;West Bromwich Albion;8;;;2;22 (91%);8 (3);90';D;6.8;0;0;0;0 (0);4;2;1;;22 (91%);0;0 (0);2 (1);1;0;4;;;;;WBA
STO X WBA 2015-08-29;Cristian Gamboa;west-bromwich-albion;C. Gamboa;117794;False;West Bromwich Albion;8;;;2;9 (75%);5 (3);27';D;6.7;0;1;0;0 (0);0;0;2;1;9 (75%);0;2 (0);0 (0);0;1;1;;;;;WBA
STO X WBA 2015-08-29;Mame Biram Diouf;stoke-city;M. B. Diouf;22481;False;Stoke City;29;;;1;11 (78%);13 (6);81';F;6.5;2;0;0;2 (2);0;0;0;1;11 (78%);0;1 (0);0 (0);3;2;0;;;;;STO
STO X WBA 2015-08-29;Erik Pieters;stoke-city;E. Pieters;17063;False;Stoke City;29;;;4;37 (77%);19 (10);90';D;6.5;1;0;0;1 (0);6;1;1;4;37 (77%);0;2 (0);2 (0);1;2;1;;;;;STO
STO X WBA 2015-08-29;Craig Gardner;west-bromwich-albion;C. Gardner;14235;False;West Bromwich Albion;8;;;1;6 (66%);6 (1);45';M;6.4;0;1;0;0 (0);0;0;2;2;6 (66%);0;0 (0);3 (0);0;0;1;;;;;WBA
STO X WBA 2015-08-29;Stephen Ireland;stoke-city;S. Ireland;9682;False;Stoke City;29;;;0;8 (88%);1 (0);9';M;6.4;0;0;0;0 (0);0;0;0;1;8 (88%);0;0 (0);0 (0);0;0;0;;;;;STO
STO X WBA 2015-08-29;Marc Wilson;stoke-city;M. Wilson;9104;False;Stoke City;29;;;0;5 (62%);1 (0);27';D;6.4;0;0;0;0 (0);2;0;0;1;5 (62%);0;0 (0);2 (0);0;0;0;;;;;STO
STO X WBA 2015-08-29;Marco van Ginkel;stoke-city;M. v. Ginkel;112794;False;Stoke City;29;;;2;42 (87%);12 (4);90';M;6.2;0;0;0;2 (1);2;0;0;2;42 (87%);0;2 (0);4 (3);4;1;1;;;;;STO
STO X WBA 2015-08-29;Charlie Adam;stoke-city;C. Adam;9360;False;Stoke City;29;;;1;15 (88%);6 (3);31';M;6.2;1;1;0;1 (1);0;0;0;;15 (88%);1;2 (1);4 (2);2;1;1;;;;;STO
STO X WBA 2015-08-29;Xherdan Shaqiri;stoke-city;X. Shaqiri;65953;False;Stoke City;29;;;1;17 (85%);10 (3);68';M;6.1;0;2;1;8 (2);0;0;0;;17 (85%);0;5 (0);1 (1);1;0;0;;;;;STO
STO X WBA 2015-08-29;James McClean;west-bromwich-albion;J. McClean;41631;False;West Bromwich Albion;8;;;0;15 (78%);9 (0);63';M;6.0;0;0;0;1 (0);1;1;1;1;15 (78%);2;13 (4);1 (0);4;0;1;;;;;WBA
STO X WBA 2015-08-29;Ibrahim Afellay;stoke-city;I. Afellay;2525;False;Stoke City;29;;;0;18 (100%);1 (1);25';M;5.6;0;0;0;0 (0);1;0;0;;18 (100%);2;1 (0);1 (1);0;1;0;;;;;STO
TOT X EVE 2015-08-29;Tim Howard;everton;T. Howard;744;False;Everton;48;;;0;20 (64%);0 (0);90';G;8.2;0;0;0;0 (0);0;0;0;;20 (64%);0;0 (0);24 (13);0;0;0;6;0;0 (0);1;EVE
TOT X EVE 2015-08-29;Phil Jagielka;everton;P. Jagielka;10507;False;Everton;48;;;1;36 (85%);5 (2);90';D;7.4;0;0;0;0 (0);7;3;3;1;36 (85%);0;0 (0);13 (10);0;0;0;;;;;EVE
TOT X EVE 2015-08-29;Nabil Bentaleb;tottenham;N. Bentaleb;368120;False;Tottenham;33;;;2;38 (79%);10 (5);90';M;7.3;1;1;0;1 (1);1;0;1;;38 (79%);2;0 (0);5 (1);0;0;3;;;;;TOT
TOT X EVE 2015-08-29;Harry Kane;tottenham;H. Kane;108579;False;Tottenham;33;;;3;22 (78%);16 (8);90';F;7.3;1;2;2;3 (2);3;0;0;1;22 (78%);3;2 (0);0 (0);4;1;1;;;;;TOT
TOT X EVE 2015-08-29;Jan Vertonghen;tottenham;J. Vertonghen;16921;False;Tottenham;33;;;2;41 (89%);10 (5);90';D;7.3;0;1;0;2 (1);8;1;2;1;41 (89%);0;0 (0);5 (1);0;1;1;;;;;TOT
TOT X EVE 2015-08-29;Danny Rose;tottenham;D. Rose;16586;False;Tottenham;33;;;5;26 (81%);14 (8);90';D;7.3;0;1;0;0 (0);1;0;2;1;26 (81%);1;4 (1);6 (3);2;2;2;;;;;TOT
TOT X EVE 2015-08-29;Hugo Lloris;tottenham;H. Lloris;9048;False;Tottenham;33;;;0;19 (79%);0 (0);90';G;7.3;0;0;0;0 (0);0;0;0;;19 (79%);0;0 (0);15 (11);0;0;0;3;0;0 (0);0;TOT
TOT X EVE 2015-08-29;Toby Alderweireld;tottenham;T. Alderweireld;44575;False;Tottenham;33;;;1;37 (78%);6 (5);90';D;7.2;1;0;0;0 (0);3;0;0;;37 (78%);0;1 (0);8 (2);0;0;0;;;;;TOT
TOT X EVE 2015-08-29;Ryan Mason;tottenham;R. Mason;44567;False;Tottenham;33;;;1;24 (88%);5 (1);85';M;7.2;2;0;2;0 (0);0;0;0;1;24 (88%);4;5 (1);4 (3);0;0;2;;;;;TOT
TOT X EVE 2015-08-29;Eric Dier;tottenham;E. Dier;146101;False;Tottenham;33;;;5;56 (98%);15 (7);90';M;7.1;0;1;1;1 (0);1;0;3;2;56 (98%);0;1 (0);4 (3);1;1;4;;;;;TOT
TOT X EVE 2015-08-29;Bryan Oviedo;everton;B. Oviedo;109064;False;Everton;48;;;3;31 (83%);14 (5);90';D;7.1;0;0;0;3 (1);1;0;0;;31 (83%);3;3 (2);4 (3);2;1;3;;;;;EVE
TOT X EVE 2015-08-29;James McCarthy;everton;J. McCarthy;39283;False;Everton;48;;;2;52 (85%);6 (4);90';M;7.1;0;0;0;0 (0);2;1;1;1;52 (85%);0;0 (0);13 (8);1;2;0;;;;;EVE
TOT X EVE 2015-08-29;Mousa Dembélé;tottenham;M. Dembélé;9865;False;Tottenham;33;;;4;19 (76%);10 (6);53';M;7.1;0;0;0;2 (1);0;0;1;;19 (76%);2;0 (0);1 (0);1;1;2;;;;;TOT
TOT X EVE 2015-08-29;Ross Barkley;everton;R. Barkley;98435;False;Everton;48;;;0;31 (88%);12 (7);90';M;7.0;1;2;0;4 (3);1;0;0;;31 (88%);0;6 (1);5 (4);2;4;0;;;;;EVE
TOT X EVE 2015-08-29;Tom Cleverley;everton;T. Cleverley;46432;False;Everton;48;;;2;20 (95%);3 (2);45';M;7.0;1;0;0;0 (0);0;0;0;;20 (95%);1;1 (0);3 (3);1;0;0;;;;;EVE
TOT X EVE 2015-08-29;Kyle Walker;tottenham;K. Walker;44614;False;Tottenham;33;;;1;41 (83%);7 (5);90';D;7.0;0;0;0;0 (0);0;0;2;;41 (83%);0;4 (1);7 (4);0;3;2;;;;;TOT
TOT X EVE 2015-08-29;John Stones;everton;J. Stones;152077;False;Everton;48;;;0;30 (85%);3 (2);90';D;6.9;0;0;0;0 (0);5;1;0;;30 (85%);0;0 (0);6 (2);0;0;0;;;;;EVE
TOT X EVE 2015-08-29;Nacer Chadli;tottenham;N. Chadli;32492;False;Tottenham;33;;;0;33 (91%);8 (1);90';M;6.9;0;2;1;0 (0);0;0;1;;33 (91%);5;3 (0);2 (1);4;0;2;;;;;TOT
TOT X EVE 2015-08-29;Kevin Mirallas;everton;K. Mirallas;3593;False;Everton;48;;;0;9 (75%);6 (4);45';F;6.9;1;1;0;2 (1);0;0;0;;9 (75%);0;1 (0);1 (1);0;2;1;;;;;EVE
