game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
MUN X ARS 2011-08-28;Carl Jenkinson;arsenal;C. Jenkinson;137844;False;Arsenal;42;;1;3;22 (73%);6 (3);77';D;6.0;0;0;1;0 (0);4;0;1;1;22 (73%);2;4 (0);3 (3);0;0;2;;;;;ARS
MUN X ARS 2011-08-28;Laurent Koscielny;arsenal;L. Koscielny;51340;False;Arsenal;42;;;2;24 (100%);7 (6);90';D;5.9;0;2;0;0 (0);7;0;4;;24 (100%);0;0 (0);0 (0);1;1;0;;;;;ARS
MUN X ARS 2011-08-28;Wojciech Szczęsny;arsenal;W. Szczęsny;50490;False;Arsenal;42;;;0;3 (42%);0 (0);90';G;5.8;0;0;0;0 (0);3;0;0;;3 (42%);0;0 (0);6 (2);0;0;0;6;1;4 (4);1;ARS
MUN X ARS 2011-08-28;Armand Traore;arsenal;A. Traore;21415;False;Arsenal;42;;;2;29 (85%);9 (3);90';D;4.8;0;0;0;2 (1);6;0;1;2;29 (85%);0;2 (0);0 (0);3;0;0;;;;;ARS
MUN X ARS 2011-08-28;Johan Djourou;arsenal;J. Djourou;536;False;Arsenal;42;;;2;18 (85%);7 (4);90';D;4.8;0;0;0;0 (0);3;0;3;1;18 (85%);0;0 (0);2 (1);0;1;2;;;;;ARS
MUN X ARS 2011-08-28;Henri Lansbury;arsenal;H. Lansbury;44326;False;Arsenal;42;;;0;5 (83%);0 (0);6';M;–;0;0;0;0 (0);0;0;0;;5 (83%);1;0 (0);2 (1);0;0;0;;;;;ARS
MUN X ARS 2011-08-28;Marouane Chamakh;arsenal;M. Chamakh;3233;False;Arsenal;42;;;0;2 (50%);4 (2);6';F;–;0;0;0;0 (0);0;0;0;;2 (50%);0;0 (0);0 (0);1;1;0;;;;;ARS
ARS X CHE 2012-04-21;Wojciech Szczęsny;arsenal;W. Szczęsny;50490;False;Arsenal;42;;;0;12 (100%);0 (0);90';G;7.8;0;0;0;0 (0);2;0;0;;12 (100%);0;0 (0);2 (2);0;0;0;2;1;5 (4);2;ARS
ARS X CHE 2012-04-21;Thomas Vermaelen;arsenal;T. Vermaelen;1954;False;Arsenal;42;;;4;43 (95%);6 (5);90';D;7.7;0;0;0;1 (1);5;0;2;;43 (95%);0;0 (0);6 (4);0;0;1;;;;;ARS
ARS X CHE 2012-04-21;Florent Malouda;chelsea;F. Malouda;3304;False;Chelsea;38;;;5;43 (87%);18 (9);90';M;7.6;0;0;1;0 (0);0;0;0;;43 (87%);5;9 (6);2 (2);5;3;1;;;;;CHE
ARS X CHE 2012-04-21;John Terry;chelsea;J. Terry;1205;False;Chelsea;38;;;0;34 (89%);2 (1);90';D;7.6;0;1;1;0 (0);9;0;3;;34 (89%);0;0 (0);5 (2);0;1;1;;;;;CHE
ARS X CHE 2012-04-21;Fernando Torres;chelsea;F. Torres;2436;False;Chelsea;38;;;5;14 (77%);16 (11);90';F;7.5;0;0;2;4 (3);0;0;0;2;14 (77%);2;2 (0);0 (0);2;2;0;;;;;CHE
ARS X CHE 2012-04-21;Ryan Bertrand;chelsea;R. Bertrand;20756;False;Chelsea;38;;;3;27 (81%);8 (7);77';D;7.4;0;0;0;0 (0);3;0;3;;27 (81%);0;0 (0);1 (1);0;2;0;;;;;CHE
ARS X CHE 2012-04-21;Petr Čech;chelsea;P. Čech;1185;False;Chelsea;38;;;0;10 (43%);0 (0);90';G;7.4;0;0;0;0 (0);1;0;0;;10 (43%);0;0 (0);17 (4);0;0;0;4;1;0 (0);3;CHE
ARS X CHE 2012-04-21;Robin van Persie;arsenal;R. v. Persie;1;False;Arsenal;42;;;0;12 (63%);3 (2);90';F;7.4;3;4;0;0 (0);0;0;0;;12 (63%);3;7 (0);0 (0);0;2;1;;;;;ARS
ARS X CHE 2012-04-21;Jose Bosingwa;chelsea;J. Bosingwa;6255;False;Chelsea;38;;;6;32 (82%);12 (7);90';D;7.3;0;0;1;1 (1);2;0;2;2;32 (82%);0;5 (0);2 (2);1;0;1;;;;;CHE
ARS X CHE 2012-04-21;Gary Cahill;chelsea;G. Cahill;9628;False;Chelsea;38;;;0;23 (85%);3 (1);90';D;7.2;0;2;1;0 (0);4;0;1;;23 (85%);0;0 (0);4 (2);0;1;2;;;;;CHE
ARS X CHE 2012-04-21;Michael Essien;chelsea;M. Essien;3300;False;Chelsea;38;;;1;38 (90%);7 (4);90';M;7.1;0;1;1;0 (0);4;0;0;;38 (90%);1;1 (0);1 (1);1;3;1;;;;;CHE
ARS X CHE 2012-04-21;Laurent Koscielny;arsenal;L. Koscielny;51340;False;Arsenal;42;;;2;46 (83%);7 (3);90';D;7.0;0;1;0;0 (0);4;0;1;1;46 (83%);0;0 (0);7 (2);1;1;1;;;;;ARS
ARS X CHE 2012-04-21;Kieran Gibbs;arsenal;K. Gibbs;24814;False;Arsenal;42;;;3;49 (87%);9 (7);90';D;7.0;0;0;0;2 (2);1;0;0;1;49 (87%);0;3 (0);4 (2);1;0;0;;;;;ARS
ARS X CHE 2012-04-21;Alex Song;arsenal;A. Song;12987;False;Arsenal;42;;;2;49 (84%);10 (4);90';M;7.0;0;0;0;1 (1);1;0;2;1;49 (84%);2;1 (0);5 (3);3;1;2;;;;;ARS
ARS X CHE 2012-04-21;Bacary Sagna;arsenal;B. Sagna;1053;False;Arsenal;42;;;1;58 (85%);12 (9);90';D;7.0;0;0;0;0 (0);6;0;1;1;58 (85%);0;3 (0);1 (1);0;1;1;;;;;ARS
ARS X CHE 2012-04-21;Tomáš Rosický;arsenal;T. Rosický;108;False;Arsenal;42;;;2;21 (87%);7 (4);65';M;6.9;1;0;0;3 (2);0;0;0;;21 (87%);0;1 (0);1 (0);0;0;2;;;;;ARS
ARS X CHE 2012-04-21;André Santos;arsenal;A. Santos;56766;False;Arsenal;42;;;1;16 (88%);4 (2);20';M;6.8;0;0;0;0 (0);0;0;2;;16 (88%);2;2 (1);0 (0);2;1;0;;;;;ARS
ARS X CHE 2012-04-21;Alex Oxlade-Chamberlain;arsenal;A. Oxlade-Chamberlain;10577;False;Arsenal;42;;;3;18 (78%);12 (8);70';M;6.8;0;0;1;0 (0);0;0;0;;18 (78%);0;3 (0);5 (3);3;4;1;;;;;ARS
ARS X CHE 2012-04-21;Salomon Kalou;chelsea;S. Kalou;10086;False;Chelsea;38;;;1;21 (70%);8 (3);74';F;6.8;0;0;0;2 (2);1;0;0;;21 (70%);2;0 (0);1 (1);1;0;1;;;;;CHE
ARS X CHE 2012-04-21;John Mikel Obi;chelsea;J. O. Mikel;7311;False;Chelsea;38;;;0;19 (95%);1 (0);24';M;6.8;0;0;0;0 (0);1;0;2;;19 (95%);0;0 (0);0 (0);0;0;1;;;;;CHE
ARS X CHE 2012-04-21;Abou Diaby;arsenal;A. Diaby;1006;False;Arsenal;42;;;1;18 (85%);3 (1);25';M;6.8;0;0;1;0 (0);1;0;0;;18 (85%);0;0 (0);0 (0);1;0;1;;;;;ARS
ARS X CHE 2012-04-21;Oriol Romeu;chelsea;O. Romeu;69416;False;Chelsea;38;;;1;32 (94%);6 (1);66';M;6.7;0;0;0;0 (0);2;0;3;3;32 (94%);0;0 (0);3 (3);1;0;1;;;;;CHE
ARS X CHE 2012-04-21;Gervinho;arsenal;Gervinho;26991;False;Arsenal;42;;;0;14 (87%);4 (0);30';F;6.7;0;0;1;1 (0);0;0;1;;14 (87%);1;1 (0);0 (0);1;0;2;;;;;ARS
ARS X CHE 2012-04-21;Aaron Ramsey;arsenal;A. Ramsey;23571;False;Arsenal;42;;;4;63 (96%);13 (6);90';M;6.7;0;1;0;2 (1);0;0;1;2;63 (96%);1;1 (0);6 (6);4;0;0;;;;;ARS
ARS X CHE 2012-04-21;Theo Walcott;arsenal;T. Walcott;10501;False;Arsenal;42;;;1;11 (68%);7 (2);60';M;6.5;0;0;0;2 (0);0;0;0;;11 (68%);1;3 (1);0 (0);1;1;0;;;;;ARS
ARS X CHE 2012-04-21;Daniel Sturridge;chelsea;D. Sturridge;20963;False;Chelsea;38;;;0;12 (66%);13 (0);90';F;6.3;2;1;0;1 (0);1;0;0;;12 (66%);0;2 (0);3 (2);9;0;1;;;;;CHE
ARS X CHE 2012-04-21;Juan Mata;chelsea;J. Mata;28367;False;Chelsea;38;;;0;5 (55%);1 (0);16';F;6.2;0;0;0;0 (0);0;0;0;;5 (55%);0;2 (0);2 (1);1;0;0;;;;;CHE
ARS X CHE 2012-04-21;Ashley Cole;chelsea;A. Cole;2;False;Chelsea;38;;;0;1 (100%);2 (0);13';D;5.9;0;0;0;0 (0);0;0;0;;1 (100%);0;0 (0);0 (0);1;0;1;;;;;CHE
